,time,Discharge,T_a,RH,v_a
2733,2021-12-20 23:30:00,11.089000000000006,-10.840444444444447,95.43111111111108,0.16233333333333333
2734,2021-12-20 23:45:00,11.093222222222233,-10.822444444444443,97.76133333333331,0.01744444444444444
2735,2021-12-21 00:00:00,,,,
2736,2021-12-21 00:15:00,,,,
2737,2021-12-21 00:30:00,,,,
2738,2021-12-21 00:45:00,,,,
2739,2021-12-21 01:00:00,,,,
2740,2021-12-21 01:15:00,,,,
2741,2021-12-21 01:30:00,,,,
2742,2021-12-21 01:45:00,,,,
2743,2021-12-21 02:00:00,,,,
2744,2021-12-21 02:15:00,,,,
2745,2021-12-21 02:30:00,,,,
2746,2021-12-21 02:45:00,,,,
2747,2021-12-21 03:00:00,,,,
2748,2021-12-21 03:15:00,,,,
2749,2021-12-21 03:30:00,,,,
2750,2021-12-21 03:45:00,,,,
2751,2021-12-21 04:00:00,,,,
2752,2021-12-21 04:15:00,,,,
2753,2021-12-21 04:30:00,,,,
2754,2021-12-21 04:45:00,,,,
2755,2021-12-21 05:00:00,,,,
2756,2021-12-21 05:15:00,,,,
2757,2021-12-21 05:30:00,,,,
2758,2021-12-21 05:45:00,,,,
2759,2021-12-21 06:00:00,,,,
2760,2021-12-21 06:15:00,,,,
2761,2021-12-21 06:30:00,,,,
2762,2021-12-21 06:45:00,,,,
2763,2021-12-21 07:00:00,,,,
2764,2021-12-21 07:15:00,,,,
2765,2021-12-21 07:30:00,,,,
2766,2021-12-21 07:45:00,,,,
2767,2021-12-21 08:00:00,,,,
2768,2021-12-21 08:15:00,,,,
2769,2021-12-21 08:30:00,,,,
2770,2021-12-21 08:45:00,,,,
2771,2021-12-21 09:00:00,,,,
2772,2021-12-21 09:15:00,,,,
2773,2021-12-21 09:30:00,,,,
2774,2021-12-21 09:45:00,,,,
2775,2021-12-21 10:00:00,,,,
2776,2021-12-21 10:15:00,,,,
2777,2021-12-21 10:30:00,,,,
2778,2021-12-21 10:45:00,,,,
2779,2021-12-21 11:00:00,,,,
2780,2021-12-21 11:15:00,,,,
2781,2021-12-21 11:30:00,,,,
2782,2021-12-21 11:45:00,,,,
2783,2021-12-21 12:00:00,,,,
2784,2021-12-21 12:15:00,,,,
2785,2021-12-21 12:30:00,,,,
2786,2021-12-21 12:45:00,,,,
2787,2021-12-21 13:00:00,,,,
2788,2021-12-21 13:15:00,,,,
2789,2021-12-21 13:30:00,,,,
2790,2021-12-21 13:45:00,,,,
2791,2021-12-21 14:00:00,,,,
2792,2021-12-21 14:15:00,,,,
2793,2021-12-21 14:30:00,,,,
2794,2021-12-21 14:45:00,,,,
2795,2021-12-21 15:00:00,,,,
2796,2021-12-21 15:15:00,,,,
2797,2021-12-21 15:30:00,,,,
2798,2021-12-21 15:45:00,,,,
2799,2021-12-21 16:00:00,,,,
2800,2021-12-21 16:15:00,,,,
2801,2021-12-21 16:30:00,,,,
2802,2021-12-21 16:45:00,,,,
2803,2021-12-21 17:00:00,,,,
2804,2021-12-21 17:15:00,,,,
2805,2021-12-21 17:30:00,,,,
2806,2021-12-21 17:45:00,,,,
2807,2021-12-21 18:00:00,,,,
2808,2021-12-21 18:15:00,,,,
2809,2021-12-21 18:30:00,,,,
2810,2021-12-21 18:45:00,,,,
2811,2021-12-21 19:00:00,,,,
2812,2021-12-21 19:15:00,,,,
2813,2021-12-21 19:30:00,,,,
2814,2021-12-21 19:45:00,,,,
2815,2021-12-21 20:00:00,,,,
2816,2021-12-21 20:15:00,,,,
2817,2021-12-21 20:30:00,,,,
2818,2021-12-21 20:45:00,,,,
2819,2021-12-21 21:00:00,,,,
2820,2021-12-21 21:15:00,,,,
2821,2021-12-21 21:30:00,,,,
2822,2021-12-21 21:45:00,,,,
2823,2021-12-21 22:00:00,,,,
2824,2021-12-21 22:15:00,,,,
2825,2021-12-21 22:30:00,,,,
2826,2021-12-21 22:45:00,,,,
2827,2021-12-21 23:00:00,,,,
2828,2021-12-21 23:15:00,,,,
2829,2021-12-21 23:30:00,,,,
2830,2021-12-21 23:45:00,,,,
2831,2021-12-22 00:00:00,,,,
2832,2021-12-22 00:15:00,,,,
2833,2021-12-22 00:30:00,,,,
2834,2021-12-22 00:45:00,,,,
2835,2021-12-22 01:00:00,,,,
2836,2021-12-22 01:15:00,,,,
2837,2021-12-22 01:30:00,,,,
2838,2021-12-22 01:45:00,,,,
2839,2021-12-22 02:00:00,,,,
2840,2021-12-22 02:15:00,,,,
2841,2021-12-22 02:30:00,,,,
2842,2021-12-22 02:45:00,,,,
2843,2021-12-22 03:00:00,,,,
2844,2021-12-22 03:15:00,,,,
2845,2021-12-22 03:30:00,,,,
2846,2021-12-22 03:45:00,,,,
2847,2021-12-22 04:00:00,,,,
2848,2021-12-22 04:15:00,,,,
2849,2021-12-22 04:30:00,,,,
2850,2021-12-22 04:45:00,,,,
2851,2021-12-22 05:00:00,,,,
2852,2021-12-22 05:15:00,,,,
2853,2021-12-22 05:30:00,,,,
2854,2021-12-22 05:45:00,,,,
2855,2021-12-22 06:00:00,,,,
2856,2021-12-22 06:15:00,,,,
2857,2021-12-22 06:30:00,,,,
2858,2021-12-22 06:45:00,,,,
2859,2021-12-22 07:00:00,,,,
2860,2021-12-22 07:15:00,,,,
2861,2021-12-22 07:30:00,,,,
2862,2021-12-22 07:45:00,,,,
2863,2021-12-22 08:00:00,,,,
2864,2021-12-22 08:15:00,,,,
2865,2021-12-22 08:30:00,,,,
2866,2021-12-22 08:45:00,,,,
2867,2021-12-22 09:00:00,,,,
2868,2021-12-22 09:15:00,,,,
2869,2021-12-22 09:30:00,,,,
2870,2021-12-22 09:45:00,,,,
2871,2021-12-22 10:00:00,,,,
2872,2021-12-22 10:15:00,,,,
2873,2021-12-22 10:30:00,,,,
2874,2021-12-22 10:45:00,,,,
2875,2021-12-22 11:00:00,,,,
2876,2021-12-22 11:15:00,,,,
2877,2021-12-22 11:30:00,,,,
2878,2021-12-22 11:45:00,,,,
2879,2021-12-22 12:00:00,,,,
2880,2021-12-22 12:15:00,,,,
2881,2021-12-22 12:30:00,,,,
2882,2021-12-22 12:45:00,,,,
2883,2021-12-22 13:00:00,,,,
2884,2021-12-22 13:15:00,,,,
2885,2021-12-22 13:30:00,,,,
2886,2021-12-22 13:45:00,,,,
2887,2021-12-22 14:00:00,,,,
2888,2021-12-22 14:15:00,,,,
2889,2021-12-22 14:30:00,,,,
2890,2021-12-22 14:45:00,,,,
2891,2021-12-22 15:00:00,,,,
2892,2021-12-22 15:15:00,,,,
2893,2021-12-22 15:30:00,,,,
2894,2021-12-22 15:45:00,,,,
2895,2021-12-22 16:00:00,,,,
2896,2021-12-22 16:15:00,,,,
2897,2021-12-22 16:30:00,,,,
2898,2021-12-22 16:45:00,,,,
2899,2021-12-22 17:00:00,,,,
2900,2021-12-22 17:15:00,,,,
2901,2021-12-22 17:30:00,,,,
2902,2021-12-22 17:45:00,,,,
2903,2021-12-22 18:00:00,,,,
2904,2021-12-22 18:15:00,,,,
2905,2021-12-22 18:30:00,,,,
2906,2021-12-22 18:45:00,,,,
2907,2021-12-22 19:00:00,,,,
2908,2021-12-22 19:15:00,,,,
2909,2021-12-22 19:30:00,,,,
2910,2021-12-22 19:45:00,,,,
2911,2021-12-22 20:00:00,,,,
2912,2021-12-22 20:15:00,,,,
2913,2021-12-22 20:30:00,,,,
2914,2021-12-22 20:45:00,,,,
2915,2021-12-22 21:00:00,,,,
2916,2021-12-22 21:15:00,,,,
2917,2021-12-22 21:30:00,,,,
2918,2021-12-22 21:45:00,,,,
2919,2021-12-22 22:00:00,,,,
2920,2021-12-22 22:15:00,,,,
2921,2021-12-22 22:30:00,,,,
2922,2021-12-22 22:45:00,,,,
2923,2021-12-22 23:00:00,,,,
2924,2021-12-22 23:15:00,,,,
2925,2021-12-22 23:30:00,,,,
2926,2021-12-22 23:45:00,,,,
2927,2021-12-23 00:00:00,,,,
2928,2021-12-23 00:15:00,,,,
2929,2021-12-23 00:30:00,,,,
2930,2021-12-23 00:45:00,,,,
2931,2021-12-23 01:00:00,,,,
2932,2021-12-23 01:15:00,,,,
2933,2021-12-23 01:30:00,,,,
2934,2021-12-23 01:45:00,,,,
2935,2021-12-23 02:00:00,,,,
2936,2021-12-23 02:15:00,,,,
2937,2021-12-23 02:30:00,,,,
2938,2021-12-23 02:45:00,,,,
2939,2021-12-23 03:00:00,,,,
2940,2021-12-23 03:15:00,,,,
2941,2021-12-23 03:30:00,,,,
2942,2021-12-23 03:45:00,,,,
2943,2021-12-23 04:00:00,,,,
2944,2021-12-23 04:15:00,,,,
2945,2021-12-23 04:30:00,,,,
2946,2021-12-23 04:45:00,,,,
2947,2021-12-23 05:00:00,,,,
2948,2021-12-23 05:15:00,,,,
2949,2021-12-23 05:30:00,,,,
2950,2021-12-23 05:45:00,,,,
2951,2021-12-23 06:00:00,,,,
2952,2021-12-23 06:15:00,,,,
2953,2021-12-23 06:30:00,,,,
2954,2021-12-23 06:45:00,,,,
2955,2021-12-23 07:00:00,,,,
2956,2021-12-23 07:15:00,,,,
2957,2021-12-23 07:30:00,,,,
2958,2021-12-23 07:45:00,,,,
2959,2021-12-23 08:00:00,,,,
2960,2021-12-23 08:15:00,,,,
2961,2021-12-23 08:30:00,,,,
2962,2021-12-23 08:45:00,,,,
2963,2021-12-23 09:00:00,,,,
2964,2021-12-23 09:15:00,,,,
2965,2021-12-23 09:30:00,,,,
2966,2021-12-23 09:45:00,,,,
2967,2021-12-23 10:00:00,,,,
2968,2021-12-23 10:15:00,,,,
2969,2021-12-23 10:30:00,,,,
2970,2021-12-23 10:45:00,,,,
2971,2021-12-23 11:00:00,,,,
2972,2021-12-23 11:15:00,,,,
2973,2021-12-23 11:30:00,,,,
2974,2021-12-23 11:45:00,,,,
2975,2021-12-23 12:00:00,,,,
2976,2021-12-23 12:15:00,,,,
2977,2021-12-23 12:30:00,,,,
2978,2021-12-23 12:45:00,,,,
2979,2021-12-23 13:00:00,,,,
2980,2021-12-23 13:15:00,,,,
2981,2021-12-23 13:30:00,,,,
2982,2021-12-23 13:45:00,,,,
2983,2021-12-23 14:00:00,,,,
2984,2021-12-23 14:15:00,,,,
2985,2021-12-23 14:30:00,,,,
2986,2021-12-23 14:45:00,,,,
2987,2021-12-23 15:00:00,,,,
2988,2021-12-23 15:15:00,,,,
2989,2021-12-23 15:30:00,,,,
2990,2021-12-23 15:45:00,,,,
2991,2021-12-23 16:00:00,,,,
2992,2021-12-23 16:15:00,,,,
2993,2021-12-23 16:30:00,,,,
2994,2021-12-23 16:45:00,,,,
2995,2021-12-23 17:00:00,,,,
2996,2021-12-23 17:15:00,,,,
2997,2021-12-23 17:30:00,,,,
2998,2021-12-23 17:45:00,,,,
2999,2021-12-23 18:00:00,,,,
3000,2021-12-23 18:15:00,,,,
3001,2021-12-23 18:30:00,,,,
3002,2021-12-23 18:45:00,,,,
3003,2021-12-23 19:00:00,,,,
3004,2021-12-23 19:15:00,,,,
3005,2021-12-23 19:30:00,,,,
3006,2021-12-23 19:45:00,,,,
3007,2021-12-23 20:00:00,,,,
3008,2021-12-23 20:15:00,,,,
3009,2021-12-23 20:30:00,,,,
3010,2021-12-23 20:45:00,,,,
3011,2021-12-23 21:00:00,,,,
3012,2021-12-23 21:15:00,,,,
3013,2021-12-23 21:30:00,,,,
3014,2021-12-23 21:45:00,,,,
3015,2021-12-23 22:00:00,,,,
3016,2021-12-23 22:15:00,,,,
3017,2021-12-23 22:30:00,,,,
3018,2021-12-23 22:45:00,,,,
3019,2021-12-23 23:00:00,,,,
3020,2021-12-23 23:15:00,,,,
3021,2021-12-23 23:30:00,,,,
3022,2021-12-23 23:45:00,,,,
3023,2021-12-24 00:00:00,1.7998888888888893,-0.6530000000000001,82.28033333333335,0.10011111111111112
3024,2021-12-24 00:15:00,1.802777777777778,-0.9596666666666662,83.13422222222223,0.06899999999999998
3025,2021-12-24 00:30:00,1.8017777777777784,-1.1787777777777775,85.30266666666667,0.038555555555555565
3026,2021-12-24 00:45:00,1.7955555555555551,-1.6821111111111116,85.32622222222224,0.16766666666666674
3027,2021-12-24 01:00:00,1.7990000000000008,-1.193777777777778,85.6947777777778,0.39222222222222225
3028,2021-12-24 01:15:00,1.8033333333333341,-0.32188888888888895,81.57144444444442,0.30233333333333323
3029,2021-12-24 01:30:00,1.799,-0.42344444444444446,82.41733333333333,0.13566666666666669
3030,2021-12-24 01:45:00,1.8005555555555557,-0.8093333333333332,83.47933333333333,0.44577777777777783
3031,2021-12-24 02:00:00,1.799666666666667,-1.442,85.58866666666664,0.18888888888888888
3032,2021-12-24 02:15:00,1.9447777777777784,-1.754666666666666,86.75499999999998,0.14088888888888895
3033,2021-12-24 02:30:00,1.7997777777777777,-1.5467777777777778,87.70288888888886,0.29666666666666663
3034,2021-12-24 02:45:00,1.8012222222222234,-1.2233333333333332,86.3528888888889,0.17744444444444446
3035,2021-12-24 03:00:00,1.7986666666666666,-1.5742222222222229,86.41977777777777,0.21000000000000002
3036,2021-12-24 03:15:00,2.6866666666666674,-2.15,89.24533333333332,0.13322222222222221
3037,2021-12-24 03:30:00,1.8006666666666664,-2.2664444444444443,90.26533333333333,0.08911111111111109
3038,2021-12-24 03:45:00,3.134333333333335,-2.0453333333333332,88.47833333333334,0.3180000000000001
3039,2021-12-24 04:00:00,2.245777777777779,-2.154999999999999,89.07022222222224,0.14577777777777773
3040,2021-12-24 04:15:00,1.799444444444444,-1.8023333333333331,89.09277777777775,0.32011111111111107
3041,2021-12-24 04:30:00,2.2534444444444444,-2.155444444444444,88.30000000000005,0.26611111111111113
3042,2021-12-24 04:45:00,1.8004444444444447,-2.3557777777777775,90.78644444444446,0.14755555555555558
3043,2021-12-24 05:00:00,1.801888888888889,-2.265888888888889,91.18288888888888,0.136888888888889
3044,2021-12-24 05:15:00,2.2694444444444453,-2.084444444444444,88.76777777777777,0.2706666666666666
3045,2021-12-24 05:30:00,1.7993333333333337,-2.3654444444444445,90.25288888888888,0.20088888888888876
3046,2021-12-24 05:45:00,1.804555555555556,-2.3896666666666673,90.99144444444445,0.1801111111111111
3047,2021-12-24 06:00:00,1.8028888888888888,-2.5123333333333324,91.1162222222222,0.1686666666666667
3048,2021-12-24 06:15:00,1.8005555555555566,-2.765444444444445,91.46877777777776,0.14477777777777792
3049,2021-12-24 06:30:00,1.7994444444444446,-2.9257777777777783,93.27277777777778,0.03711111111111113
3050,2021-12-24 06:45:00,1.8016853932584271,-3.042921348314607,92.70775280898874,0.23820224719101116
3051,2021-12-24 07:00:00,1.799,-2.3487777777777787,91.51411111111113,0.42211111111111116
3052,2021-12-24 07:15:00,2.236333333333335,-2.0972222222222214,89.31955555555558,0.1345555555555556
3053,2021-12-24 07:30:00,1.801111111111111,-2.422333333333333,90.06200000000003,0.16366666666666674
3054,2021-12-24 07:45:00,1.8023333333333333,-2.547555555555555,90.14066666666665,0.11666666666666668
3055,2021-12-24 08:00:00,2.216222222222223,-2.2618888888888895,89.84644444444446,0.19455555555555537
3056,2021-12-24 08:15:00,1.8061111111111112,-2.4375555555555555,90.00500000000002,0.2744444444444444
3057,2021-12-24 08:30:00,1.8000000000000007,-1.9043333333333334,88.43066666666664,0.04355555555555556
3058,2021-12-24 08:45:00,1.7996666666666672,-0.5754444444444446,84.46522222222227,0.05899999999999997
3059,2021-12-24 09:00:00,1.8027777777777791,0.2445555555555555,81.64444444444447,0.09277777777777775
3060,2021-12-24 09:15:00,1.8007777777777774,0.5005555555555556,80.50255555555552,0.14733333333333334
3061,2021-12-24 09:30:00,1.803777777777778,0.4893333333333334,80.71411111111112,0.5266666666666666
3062,2021-12-24 09:45:00,1.8004444444444447,1.9662222222222214,78.38811111111112,0.03022222222222222
3063,2021-12-24 10:00:00,1.805333333333334,2.8244444444444445,75.12777777777777,0.07155555555555557
3064,2021-12-24 10:15:00,1.798888888888889,2.590888888888889,77.44411111111113,0.24766666666666654
3065,2021-12-24 10:30:00,1.8033333333333335,2.786777777777778,76.6791111111111,0.07988888888888884
3066,2021-12-24 10:45:00,1.803555555555556,2.836222222222222,77.04233333333333,0.32644444444444454
3067,2021-12-24 11:00:00,1.7984444444444443,2.640555555555555,79.31844444444444,0.17344444444444443
3068,2021-12-24 11:15:00,1.802,2.711111111111112,79.74377777777778,0.20455555555555555
3069,2021-12-24 11:30:00,1.8051111111111109,2.432555555555555,81.10300000000001,0.08522222222222223
3070,2021-12-24 11:45:00,1.8016666666666667,2.7518888888888884,78.7948888888889,0.21600000000000003
3071,2021-12-24 12:00:00,1.8007777777777774,3.191777777777778,76.56033333333332,0.0601111111111111
3072,2021-12-24 12:15:00,1.8022222222222228,3.8906666666666636,70.63233333333335,0.11100000000000006
3073,2021-12-24 12:30:00,1.799222222222222,4.114111111111112,70.2608888888889,0.23222222222222225
3074,2021-12-24 12:45:00,1.8048888888888888,3.925,71.26744444444446,0.1486666666666667
3075,2021-12-24 13:00:00,1.800111111111111,3.57177777777778,73.77900000000002,0.28622222222222227
3076,2021-12-24 13:15:00,1.803888888888889,2.9473333333333334,75.9322222222222,0.3010000000000001
3077,2021-12-24 13:30:00,1.800222222222222,2.9272222222222206,75.35733333333336,0.4668888888888889
3078,2021-12-24 13:45:00,1.7983146067415738,5.911573033707864,58.43011235955057,2.0942696629213478
3079,2021-12-24 14:00:00,1.8003333333333333,6.335777777777776,57.857111111111145,0.9498888888888888
3080,2021-12-24 14:15:00,1.8002222222222233,4.360222222222222,68.41788888888888,0.0618888888888889
3081,2021-12-24 14:30:00,1.801555555555556,3.547777777777779,71.53511111111109,0.4091111111111112
3082,2021-12-24 14:45:00,1.803111111111111,2.800888888888889,76.10155555555556,0.3433333333333335
3083,2021-12-24 15:00:00,1.8019999999999992,2.761,77.99866666666665,0.05711111111111112
3084,2021-12-24 15:15:00,1.8021111111111114,2.154777777777777,81.49400000000001,0.2761111111111111
3085,2021-12-24 15:30:00,1.805444444444445,2.028666666666666,82.12100000000001,0.1777777777777778
3086,2021-12-24 15:45:00,1.802,2.2512222222222227,79.13800000000005,0.3456666666666668
3087,2021-12-24 16:00:00,1.800111111111111,2.2004444444444435,80.1261111111111,0.07777777777777779
3088,2021-12-24 16:15:00,1.801666666666667,1.9584444444444453,82.40588888888891,0.5775555555555557
3089,2021-12-24 16:30:00,1.8032222222222227,2.1107777777777774,81.66155555555552,0.2532222222222223
3090,2021-12-24 16:45:00,1.8014444444444446,2.0987777777777783,82.60177777777778,0.3354444444444446
3091,2021-12-24 17:00:00,1.8022222222222224,2.3097777777777786,81.88666666666668,0.17366666666666666
3092,2021-12-24 17:15:00,1.800444444444445,2.2893333333333326,82.06355555555557,0.20177777777777775
3093,2021-12-24 17:30:00,1.8030000000000004,2.548555555555556,78.97633333333329,0.4260000000000001
3094,2021-12-24 17:45:00,1.798444444444444,2.026333333333334,81.14844444444441,0.21666666666666676
3095,2021-12-24 18:00:00,1.8008888888888894,1.568444444444444,86.10866666666668,0.26166666666666677
3096,2021-12-24 18:15:00,1.8065555555555561,1.4737777777777779,86.09166666666668,0.4255555555555556
3097,2021-12-24 18:30:00,1.801000000000001,1.2313333333333332,87.01444444444445,0.7176666666666667
3098,2021-12-24 18:45:00,1.797,0.5762222222222222,89.94799999999998,0.602
3099,2021-12-24 19:00:00,1.8026666666666677,0.7393333333333334,89.41344444444445,0.0051111111111111105
3100,2021-12-24 19:15:00,1.8000000000000003,0.8455555555555558,88.71944444444442,0.29155555555555546
3101,2021-12-24 19:30:00,1.80288888888889,0.8579999999999997,89.16955555555556,0.34477777777777774
3102,2021-12-24 19:45:00,1.8013333333333328,1.0229999999999997,88.74877777777778,0.0933333333333333
3103,2021-12-24 20:00:00,1.7994444444444444,1.1918888888888883,88.3158888888889,0.2673333333333333
3104,2021-12-24 20:15:00,1.799555555555556,1.223888888888889,88.66222222222221,0.12366666666666663
3105,2021-12-24 20:30:00,1.7992222222222216,0.9618888888888888,90.00766666666667,0.1688888888888889
3106,2021-12-24 20:45:00,1.7977777777777781,0.8513333333333335,90.36366666666665,0.11577777777777785
3107,2021-12-24 21:00:00,1.8043333333333331,0.7284444444444447,90.33577777777779,0.5395555555555557
3108,2021-12-24 21:15:00,1.8023333333333338,0.5838888888888889,90.56644444444444,0.1568888888888889
3109,2021-12-24 21:30:00,1.8022222222222228,0.39533333333333337,91.1678888888889,0.176
3110,2021-12-24 21:45:00,1.8030337078651688,0.234494382022472,91.85483146067419,0.15966292134831467
3111,2021-12-24 22:00:00,1.8033333333333341,0.6012222222222222,90.23577777777778,0.0781111111111111
3112,2021-12-24 22:15:00,1.8048888888888892,1.0638888888888887,88.10588888888891,0.07733333333333331
3113,2021-12-24 22:30:00,1.8011111111111113,0.9664444444444436,88.29688888888889,0.0722222222222222
3114,2021-12-24 22:45:00,1.8012222222222234,1.0007777777777773,88.39966666666669,0.2537777777777778
3115,2021-12-24 23:00:00,1.8031111111111113,0.6990000000000001,88.80777777777779,-0.002888888888888889
3116,2021-12-24 23:15:00,1.8037777777777784,0.5566666666666666,88.74022222222222,0.05811111111111115
3117,2021-12-24 23:30:00,1.8031111111111124,0.47911111111111115,89.69011111111105,0.31800000000000006
3118,2021-12-24 23:45:00,1.8028888888888892,0.43877777777777804,90.19944444444444,0.13644444444444453
3119,2021-12-25 00:00:00,1.801555555555556,0.5416666666666666,88.95266666666666,0.17455555555555557
3120,2021-12-25 00:15:00,1.8006666666666666,0.09166666666666669,90.42022222222224,0.1321111111111111
3121,2021-12-25 00:30:00,1.8027777777777774,0.2963333333333334,90.02122222222228,0.05777777777777775
3122,2021-12-25 00:45:00,1.8001111111111117,-0.12944444444444442,90.9458888888889,0.34511111111111104
3123,2021-12-25 01:00:00,1.8041111111111114,-0.15011111111111117,91.83477777777775,0.033000000000000015
3124,2021-12-25 01:15:00,1.8028888888888894,-0.14988888888888893,91.81133333333334,0.02033333333333333
