,When,T_a,RH,v_a,p_a,SW_direct,SW_diffuse
309,2020-12-17 05:15:00,-14.49,24.12,3.318,619.116,-2.49,-0.83
310,2020-12-17 05:30:00,-14.54,24.91,2.944,619.256,-2.537,-0.846
311,2020-12-17 05:45:00,-15.01,25.42,4.211,619.396,-2.369,-0.79
312,2020-12-17 06:00:00,-15.05,26.77,2.805,619.536,-2.379,-0.7929999999999999
313,2020-12-17 06:15:00,-14.78,26.44,3.0410000000000004,619.706,-2.355,-0.785
314,2020-12-17 06:30:00,-14.88,25.58,3.2560000000000002,619.876,-2.474,-0.825
315,2020-12-17 06:45:00,-15.05,24.73,4.005,620.047,-2.529,-0.843
316,2020-12-17 07:00:00,-15.05,24.84,3.972,620.217,-2.38,-0.794
317,2020-12-17 07:15:00,-15.3,26.24,3.485,620.376,-1.482,-0.494
318,2020-12-17 07:30:00,-15.23,26.92,3.384,620.534,1.886,0.629
319,2020-12-17 07:45:00,-15.42,27.5,3.591,620.692,7.425,2.475
320,2020-12-17 08:00:00,-15.34,26.94,3.484,620.85,31.215,10.405
321,2020-12-17 08:15:00,-15.51,28.7,2.9360000000000004,621.012,88.725,29.575
322,2020-12-17 08:30:00,-15.4,29.44,3.342,621.173,118.8,39.6
323,2020-12-17 08:45:00,-15.09,29.63,2.456,621.3340000000001,150.75,50.25
324,2020-12-17 09:00:00,-13.86,29.22,0.902,621.496,183.15,61.05
325,2020-12-17 09:15:00,-13.56,31.28,1.136,621.626,216.6,72.2
326,2020-12-17 09:30:00,-13.83,32.2,1.683,621.756,248.475,82.825
327,2020-12-17 09:45:00,-13.45,29.59,1.17,621.886,280.275,93.425
328,2020-12-17 10:00:00,-12.92,30.66,1.112,622.016,309.9,103.3
329,2020-12-17 10:15:00,-13.08,34.16,2.1630000000000003,621.965,339.675,113.225
330,2020-12-17 10:30:00,-12.75,34.76,1.9909999999999999,621.914,365.85,121.95
331,2020-12-17 10:45:00,-12.77,33.44,2.372,621.863,389.7,129.9
332,2020-12-17 11:00:00,-12.34,33.2,1.719,621.812,409.875,136.625
333,2020-12-17 11:15:00,-12.24,32.42,2.807,621.658,426.975,142.325
334,2020-12-17 11:30:00,-11.89,32.79,2.676,621.505,443.775,147.925
335,2020-12-17 11:45:00,-12.15,32.85,2.142,621.352,454.725,151.575
336,2020-12-17 12:00:00,-11.6,33.05,1.796,621.198,463.65,154.55
337,2020-12-17 12:15:00,-11.29,31.34,2.4619999999999997,620.966,468.15,156.05
338,2020-12-17 12:30:00,-10.96,29.52,1.5830000000000002,620.734,471.675,157.225
339,2020-12-17 12:45:00,-10.9,27.49,2.668,620.502,469.575,156.525
340,2020-12-17 13:00:00,-10.63,27.96,2.77,620.27,464.1,154.7
341,2020-12-17 13:15:00,-10.19,25.03,2.56,620.1030000000001,455.775,151.925
342,2020-12-17 13:30:00,-9.98,23.8,2.642,619.937,443.325,147.775
343,2020-12-17 13:45:00,-10.37,24.32,2.521,619.771,429.075,143.025
344,2020-12-17 14:00:00,-9.75,23.03,2.469,619.604,412.275,137.425
345,2020-12-17 14:15:00,-9.72,22.83,2.397,619.486,390.825,130.275
346,2020-12-17 14:30:00,-9.69,21.82,1.817,619.368,365.7,121.9
347,2020-12-17 14:45:00,-8.95,20.82,1.578,619.25,339.9,113.3
348,2020-12-17 15:00:00,-8.69,20.37,1.188,619.132,310.725,103.575
349,2020-12-17 15:15:00,-8.8,20.3,1.745,619.035,281.475,93.825
350,2020-12-17 15:30:00,-9.45,20.18,2.5810000000000004,618.938,250.35,83.45
351,2020-12-17 15:45:00,-9.11,19.66,1.6030000000000002,618.841,216.75,72.25
352,2020-12-17 16:00:00,-9.44,21.25,2.6689999999999996,618.744,182.925,60.975
353,2020-12-17 16:15:00,-9.83,21.84,1.858,618.726,101.85,33.95
354,2020-12-17 16:30:00,-9.91,22.2,1.724,618.7080000000001,12.592,4.198
355,2020-12-17 16:45:00,-10.15,22.68,1.6769999999999998,618.691,9.368,3.122
356,2020-12-17 17:00:00,-10.3,23.0,2.218,618.673,5.443,1.814
357,2020-12-17 17:15:00,-10.41,23.47,1.7080000000000002,618.7180000000001,1.178,0.39299999999999996
358,2020-12-17 17:30:00,-10.68,23.9,1.607,618.762,-2.145,-0.715
359,2020-12-17 17:45:00,-10.82,23.77,1.7630000000000001,618.807,-3.2910000000000004,-1.097
360,2020-12-17 18:00:00,-10.96,23.96,1.416,618.851,-3.2089999999999996,-1.07
361,2020-12-17 18:15:00,-11.19,24.37,2.69,618.898,-3.266,-1.089
362,2020-12-17 18:30:00,-11.47,24.69,3.2439999999999998,618.945,-2.9989999999999997,-1.0
363,2020-12-17 18:45:00,-11.59,24.44,3.525,618.991,-2.8169999999999997,-0.9390000000000001
364,2020-12-17 19:00:00,-11.53,23.53,2.705,619.038,-2.6839999999999997,-0.895
365,2020-12-17 19:15:00,-11.66,23.4,3.4010000000000002,619.112,-2.761,-0.92
366,2020-12-17 19:30:00,-11.72,23.4,3.1839999999999997,619.187,-2.5810000000000004,-0.86
367,2020-12-17 19:45:00,-11.92,23.04,3.625,619.261,-2.539,-0.846
368,2020-12-17 20:00:00,-11.99,23.35,2.9210000000000003,619.336,-2.7319999999999998,-0.9109999999999999
369,2020-12-17 20:15:00,-12.28,23.79,3.063,619.362,-2.9339999999999997,-0.978
370,2020-12-17 20:30:00,-12.32,22.8,4.118,619.389,-2.898,-0.966
371,2020-12-17 20:45:00,-12.33,22.39,3.498,619.4159999999999,-2.276,-0.759
372,2020-12-17 21:00:00,-12.19,22.46,3.219,619.442,-2.206,-0.735
373,2020-12-17 21:15:00,-12.32,23.06,2.984,619.452,-2.3,-0.767
374,2020-12-17 21:30:00,-12.44,22.71,3.2910000000000004,619.462,-2.11,-0.703
375,2020-12-17 21:45:00,-12.59,23.17,3.765,619.471,-2.378,-0.792
376,2020-12-17 22:00:00,-12.69,23.58,3.6189999999999998,619.481,-2.938,-0.9790000000000001
377,2020-12-17 22:15:00,-12.76,23.63,3.91,619.475,-2.905,-0.968
378,2020-12-17 22:30:00,-13.01,23.81,3.783,619.469,-2.853,-0.951
379,2020-12-17 22:45:00,-13.2,23.96,3.614,619.4630000000001,-2.7239999999999998,-0.9079999999999999
380,2020-12-17 23:00:00,-13.29,24.01,3.824,619.457,-2.833,-0.9440000000000001
381,2020-12-17 23:15:00,-13.27,24.57,3.4530000000000003,619.419,-2.7889999999999997,-0.93
382,2020-12-17 23:30:00,-13.4,25.04,3.636,619.381,-2.657,-0.8859999999999999
383,2020-12-17 23:45:00,-13.67,25.12,3.3280000000000003,619.3430000000001,-2.512,-0.838
384,2020-12-18 00:00:00,-13.46,24.69,3.722,619.305,-2.344,-0.7809999999999999
385,2020-12-18 00:15:00,-13.68,25.28,4.11,619.244,-2.323,-0.774
386,2020-12-18 00:30:00,-13.84,26.0,3.51,619.183,-2.32,-0.774
387,2020-12-18 00:45:00,-13.94,26.19,2.515,619.121,-2.35,-0.784
388,2020-12-18 01:00:00,-13.97,25.4,2.6060000000000003,619.06,-2.426,-0.8079999999999999
389,2020-12-18 01:15:00,-13.92,25.51,2.875,619.062,-2.377,-0.792
390,2020-12-18 01:30:00,-14.04,26.6,3.1889999999999996,619.064,-2.233,-0.7440000000000001
391,2020-12-18 01:45:00,-14.17,26.46,2.7239999999999998,619.065,-2.205,-0.735
392,2020-12-18 02:00:00,-14.21,27.65,3.2560000000000002,619.067,-2.099,-0.7
393,2020-12-18 02:15:00,-14.27,27.62,2.617,619.052,-2.334,-0.778
394,2020-12-18 02:30:00,-14.29,27.15,3.4760000000000004,619.036,-2.441,-0.8140000000000001
395,2020-12-18 02:45:00,-14.43,26.84,3.511,619.021,-2.435,-0.812
396,2020-12-18 03:00:00,-14.6,27.83,3.673,619.006,-2.249,-0.75
397,2020-12-18 03:15:00,-14.89,28.02,3.602,618.9830000000001,-2.222,-0.741
398,2020-12-18 03:30:00,-14.83,27.61,3.373,618.96,-2.176,-0.725
399,2020-12-18 03:45:00,-14.81,27.56,3.705,618.937,-2.228,-0.742
400,2020-12-18 04:00:00,-14.87,27.86,3.2969999999999997,618.914,-2.325,-0.775
401,2020-12-18 04:15:00,-14.93,27.71,3.35,618.9590000000001,-2.177,-0.726
402,2020-12-18 04:30:00,-14.97,28.23,3.3089999999999997,619.004,-2.285,-0.762
403,2020-12-18 04:45:00,-14.91,27.42,3.7960000000000003,619.048,-2.299,-0.7659999999999999
404,2020-12-18 05:00:00,-14.92,27.51,3.702,619.0930000000001,-2.417,-0.8059999999999999
405,2020-12-18 05:15:00,-15.06,28.32,3.3339999999999996,619.193,-2.222,-0.74
406,2020-12-18 05:30:00,-15.11,28.63,3.158,619.2919999999999,-2.032,-0.677
407,2020-12-18 05:45:00,-15.38,29.96,2.9619999999999997,619.3919999999999,-2.025,-0.675
408,2020-12-18 06:00:00,-15.37,29.91,2.642,619.492,-2.073,-0.691
409,2020-12-18 06:15:00,-15.4,29.5,2.699,619.636,-2.1430000000000002,-0.7140000000000001
410,2020-12-18 06:30:00,-15.35,30.02,2.67,619.78,-2.102,-0.7
411,2020-12-18 06:45:00,-15.39,30.87,2.4659999999999997,619.925,-2.004,-0.6679999999999999
412,2020-12-18 07:00:00,-15.41,29.51,2.424,620.069,-1.975,-0.6579999999999999
413,2020-12-18 07:15:00,-15.55,30.15,3.09,620.237,-1.168,-0.39
414,2020-12-18 07:30:00,-15.51,29.72,2.7319999999999998,620.405,1.682,0.56
415,2020-12-18 07:45:00,-15.72,31.51,3.2060000000000004,620.573,6.922000000000001,2.3080000000000003
416,2020-12-18 08:00:00,-15.65,29.46,2.7289999999999996,620.74,28.635,9.545
417,2020-12-18 08:15:00,-15.54,28.67,2.7880000000000003,620.966,87.075,29.025
418,2020-12-18 08:30:00,-15.08,31.73,1.4509999999999998,621.192,117.075,39.025
419,2020-12-18 08:45:00,-14.29,30.83,0.643,621.4169999999999,148.275,49.425
420,2020-12-18 09:00:00,-13.52,29.8,0.267,621.643,181.725,60.575
421,2020-12-18 09:15:00,-13.37,30.44,0.518,621.795,215.4,71.8
422,2020-12-18 09:30:00,-13.74,31.43,1.29,621.947,246.75,82.25
423,2020-12-18 09:45:00,-13.43,31.32,1.006,622.099,277.8,92.6
424,2020-12-18 10:00:00,-13.4,33.27,1.682,622.251,309.3,103.1
425,2020-12-18 10:15:00,-13.1,33.7,1.48,622.347,338.175,112.725
426,2020-12-18 10:30:00,-13.18,34.32,2.582,622.442,364.95,121.65
427,2020-12-18 10:45:00,-13.28,34.57,2.02,622.538,388.05,129.35
428,2020-12-18 11:00:00,-12.71,33.31,2.238,622.633,409.575,136.525
429,2020-12-18 11:15:00,-12.75,35.01,2.245,622.631,427.875,142.625
430,2020-12-18 11:30:00,-12.54,34.5,2.766,622.629,444.225,148.075
431,2020-12-18 11:45:00,-12.57,33.39,2.397,622.627,455.4,151.8
432,2020-12-18 12:00:00,-11.94,32.56,1.77,622.625,464.475,154.825
433,2020-12-18 12:15:00,-11.52,32.95,2.123,622.5880000000001,469.125,156.375
434,2020-12-18 12:30:00,-11.67,31.87,1.945,622.5509999999999,470.1,156.7
435,2020-12-18 12:45:00,-11.32,31.25,2.387,622.514,468.525,156.175
436,2020-12-18 13:00:00,-11.12,29.07,2.314,622.477,461.85,153.95
437,2020-12-18 13:15:00,-10.63,28.09,1.6869999999999998,622.4069999999999,455.325,151.775
438,2020-12-18 13:30:00,-10.56,28.49,2.889,622.3380000000001,444.225,148.075
439,2020-12-18 13:45:00,-10.13,25.01,1.882,622.268,429.975,143.325
440,2020-12-18 14:00:00,-10.09,26.16,2.279,622.198,411.3,137.1
441,2020-12-18 14:15:00,-10.25,25.86,2.596,622.2080000000001,392.025,130.675
442,2020-12-18 14:30:00,-9.84,24.04,2.315,622.217,369.075,123.025
443,2020-12-18 14:45:00,-9.68,23.51,2.821,622.226,341.4,113.8
444,2020-12-18 15:00:00,-9.91,23.64,3.122,622.236,313.5,104.5
445,2020-12-18 15:15:00,-9.94,23.95,2.73,622.245,283.275,94.425
446,2020-12-18 15:30:00,-9.81,23.28,2.14,622.254,250.2,83.4
447,2020-12-18 15:45:00,-9.98,22.82,2.456,622.263,216.45,72.15
448,2020-12-18 16:00:00,-9.33,22.72,1.456,622.2719999999999,182.4,60.8
449,2020-12-18 16:15:00,-10.03,22.86,2.173,622.288,104.925,34.975
450,2020-12-18 16:30:00,-10.13,23.24,2.154,622.303,13.395,4.465
451,2020-12-18 16:45:00,-10.24,23.31,1.452,622.318,10.072000000000001,3.358
452,2020-12-18 17:00:00,-10.32,23.86,1.253,622.3340000000001,6.0520000000000005,2.0180000000000002
453,2020-12-18 17:15:00,-10.55,24.01,2.18,622.41,2.276,0.759
454,2020-12-18 17:30:00,-10.76,24.42,1.244,622.486,-1.946,-0.648
455,2020-12-18 17:45:00,-11.16,25.82,3.97,622.562,-3.0580000000000003,-1.0190000000000001
456,2020-12-18 18:00:00,-11.66,26.44,5.754,622.638,-3.313,-1.104
457,2020-12-18 18:15:00,-11.77,26.32,5.403,622.743,-2.9930000000000003,-0.998
458,2020-12-18 18:30:00,-11.55,25.07,3.9019999999999997,622.8480000000001,-3.1319999999999997,-1.044
459,2020-12-18 18:45:00,-11.33,24.63,1.449,622.9540000000001,-3.0439999999999996,-1.015
460,2020-12-18 19:00:00,-11.57,25.76,1.453,623.059,-2.926,-0.975
461,2020-12-18 19:15:00,-11.77,24.81,2.6319999999999997,623.161,-2.707,-0.902
462,2020-12-18 19:30:00,-12.05,24.61,2.824,623.263,-2.425,-0.8079999999999999
463,2020-12-18 19:45:00,-12.03,22.93,3.2289999999999996,623.366,-2.615,-0.872
464,2020-12-18 20:00:00,-12.23,23.29,3.0589999999999997,623.4680000000001,-2.88,-0.96
465,2020-12-18 20:15:00,-12.43,21.55,3.9730000000000003,623.5219999999999,-2.8739999999999997,-0.958
466,2020-12-18 20:30:00,-12.11,20.67,3.734,623.576,-2.824,-0.941
467,2020-12-18 20:45:00,-12.36,22.53,3.63,623.629,-2.9539999999999997,-0.9840000000000001
468,2020-12-18 21:00:00,-12.45,22.49,3.5469999999999997,623.683,-2.7760000000000002,-0.9259999999999999
469,2020-12-18 21:15:00,-12.89,22.17,3.2880000000000003,623.751,-2.687,-0.8959999999999999
470,2020-12-18 21:30:00,-12.81,20.91,3.33,623.819,-2.767,-0.922
471,2020-12-18 21:45:00,-12.72,21.16,3.805,623.887,-2.7560000000000002,-0.919
472,2020-12-18 22:00:00,-12.66,21.43,3.6489999999999996,623.956,-2.762,-0.92
473,2020-12-18 22:15:00,-12.76,21.12,3.5869999999999997,624.0,-2.695,-0.898
474,2020-12-18 22:30:00,-12.78,20.83,3.188,624.044,-2.782,-0.927
475,2020-12-18 22:45:00,-12.94,20.36,3.552,624.089,-2.758,-0.919
476,2020-12-18 23:00:00,-12.89,20.94,3.252,624.133,-2.71,-0.903
477,2020-12-18 23:15:00,-13.06,20.47,3.58,624.119,-2.79,-0.93
478,2020-12-18 23:30:00,-13.12,20.3,3.449,624.106,-2.71,-0.903
479,2020-12-18 23:45:00,-13.22,20.39,3.072,624.0930000000001,-2.7289999999999996,-0.91
480,2020-12-19 00:00:00,-13.35,20.42,2.824,624.0790000000001,-2.667,-0.889
481,2020-12-19 00:15:00,-13.55,20.55,2.727,624.019,-2.6069999999999998,-0.8690000000000001
482,2020-12-19 00:30:00,-13.33,19.2,3.1889999999999996,623.9590000000001,-2.625,-0.875
483,2020-12-19 00:45:00,-13.41,22.5,3.2689999999999997,623.899,-2.563,-0.8540000000000001
484,2020-12-19 01:00:00,-13.56,22.12,2.932,623.8380000000001,-2.47,-0.823
485,2020-12-19 01:15:00,-13.51,22.7,2.64,623.825,-2.5810000000000004,-0.86
486,2020-12-19 01:30:00,-13.77,21.91,2.8569999999999998,623.811,-2.504,-0.835
487,2020-12-19 01:45:00,-13.75,21.9,3.0269999999999997,623.798,-2.499,-0.833
488,2020-12-19 02:00:00,-13.85,22.69,2.66,623.784,-2.23,-0.743
489,2020-12-19 02:15:00,-14.04,25.64,2.574,623.781,-2.156,-0.718
490,2020-12-19 02:30:00,-14.19,24.39,3.284,623.778,-2.366,-0.789
491,2020-12-19 02:45:00,-14.32,25.22,3.6180000000000003,623.775,-2.441,-0.8140000000000001
492,2020-12-19 03:00:00,-14.55,27.35,3.431,623.7719999999999,-2.24,-0.747
493,2020-12-19 03:15:00,-14.69,26.76,3.447,623.7669999999999,-2.294,-0.765
494,2020-12-19 03:30:00,-14.72,25.46,3.202,623.761,-2.366,-0.789
495,2020-12-19 03:45:00,-14.77,26.7,3.353,623.755,-2.09,-0.6970000000000001
496,2020-12-19 04:00:00,-14.99,26.74,3.515,623.75,-2.17,-0.723
497,2020-12-19 04:15:00,-14.83,25.59,2.555,623.812,-2.239,-0.746
498,2020-12-19 04:30:00,-14.78,25.98,2.5469999999999997,623.874,-2.165,-0.722
499,2020-12-19 04:45:00,-14.96,27.62,2.24,623.936,-2.1319999999999997,-0.711
500,2020-12-19 05:00:00,-15.18,27.2,3.571,623.998,-2.342,-0.7809999999999999
501,2020-12-19 05:15:00,-15.08,27.33,3.486,624.045,-2.21,-0.737
502,2020-12-19 05:30:00,-15.21,28.21,2.8280000000000003,624.092,-2.102,-0.701
503,2020-12-19 05:45:00,-15.1,27.91,2.802,624.139,-2.226,-0.742
504,2020-12-19 06:00:00,-15.33,28.73,3.355,624.187,-2.081,-0.6940000000000001
505,2020-12-19 06:15:00,-15.56,27.7,3.8169999999999997,624.251,-2.002,-0.667
506,2020-12-19 06:30:00,-15.71,28.71,3.878,624.316,-1.966,-0.6559999999999999
507,2020-12-19 06:45:00,-15.75,28.98,3.576,624.38,-2.154,-0.718
508,2020-12-19 07:00:00,-15.81,28.4,3.28,624.445,-2.16,-0.72
509,2020-12-19 07:15:00,-15.9,29.04,3.498,624.582,-1.345,-0.44799999999999995
510,2020-12-19 07:30:00,-15.86,29.04,3.029,624.719,1.6869999999999998,0.562
511,2020-12-19 07:45:00,-15.73,29.83,2.253,624.857,7.627000000000001,2.542
512,2020-12-19 08:00:00,-15.77,30.21,2.4419999999999997,624.994,27.862,9.288
513,2020-12-19 08:15:00,-15.86,29.88,2.43,625.109,87.75,29.25
514,2020-12-19 08:30:00,-15.34,31.63,1.87,625.225,116.175,38.725
515,2020-12-19 08:45:00,-14.62,29.96,0.618,625.34,147.525,49.175
516,2020-12-19 09:00:00,-14.4,29.15,0.446,625.456,179.25,59.75
517,2020-12-19 09:15:00,-14.26,30.97,1.9509999999999998,625.595,213.15,71.05
518,2020-12-19 09:30:00,-14.2,31.61,1.7180000000000002,625.734,244.5,81.5
519,2020-12-19 09:45:00,-13.96,32.53,1.683,625.873,274.275,91.425
520,2020-12-19 10:00:00,-13.64,31.97,1.757,626.012,305.475,101.825
521,2020-12-19 10:15:00,-13.41,31.36,1.788,625.964,334.35,111.45
522,2020-12-19 10:30:00,-13.0,31.17,1.906,625.9159999999999,361.05,120.35
523,2020-12-19 10:45:00,-12.63,29.23,2.088,625.867,384.9,128.3
524,2020-12-19 11:00:00,-12.8,30.63,2.4419999999999997,625.819,406.575,135.525
525,2020-12-19 11:15:00,-12.6,30.74,2.505,625.649,425.625,141.875
526,2020-12-19 11:30:00,-12.39,30.21,1.969,625.48,440.25,146.75
527,2020-12-19 11:45:00,-12.2,29.8,2.588,625.31,451.2,150.4
528,2020-12-19 12:00:00,-11.86,30.28,2.228,625.141,460.35,153.45
529,2020-12-19 12:15:00,-11.7,29.65,2.336,625.043,466.65,155.55
530,2020-12-19 12:30:00,-11.4,29.33,2.3080000000000003,624.946,466.95,155.65
531,2020-12-19 12:45:00,-10.89,26.83,1.91,624.8480000000001,467.925,155.975
532,2020-12-19 13:00:00,-10.93,28.61,2.825,624.751,461.55,153.85
533,2020-12-19 13:15:00,-10.78,27.66,2.131,624.724,453.6,151.2
534,2020-12-19 13:30:00,-10.44,27.31,2.489,624.698,441.45,147.15
535,2020-12-19 13:45:00,-9.62,26.52,1.5230000000000001,624.6709999999999,426.075,142.025
536,2020-12-19 14:00:00,-9.67,26.29,2.11,624.645,407.175,135.725
537,2020-12-19 14:15:00,-9.47,25.24,1.7009999999999998,624.602,385.875,128.625
538,2020-12-19 14:30:00,-9.45,25.3,2.1790000000000003,624.56,363.675,121.225
539,2020-12-19 14:45:00,-9.28,24.31,1.786,624.5169999999999,339.075,113.025
540,2020-12-19 15:00:00,-9.42,24.55,1.944,624.475,311.625,103.875
541,2020-12-19 15:15:00,-8.49,23.04,1.272,624.444,279.825,93.275
542,2020-12-19 15:30:00,-8.96,23.81,1.61,624.413,249.225,83.075
543,2020-12-19 15:45:00,-9.14,24.06,1.486,624.382,216.375,72.125
544,2020-12-19 16:00:00,-9.4,24.4,1.504,624.351,184.725,61.575
545,2020-12-19 16:15:00,-9.58,25.19,1.547,624.367,107.775,35.925
546,2020-12-19 16:30:00,-9.69,24.68,0.872,624.382,14.062000000000001,4.688
547,2020-12-19 16:45:00,-9.78,24.61,0.5760000000000001,624.398,9.915,3.305
548,2020-12-19 17:00:00,-9.81,24.87,1.0170000000000001,624.413,6.9079999999999995,2.302
549,2020-12-19 17:15:00,-9.97,25.85,0.8959999999999999,624.526,1.619,0.54
550,2020-12-19 17:30:00,-10.29,27.95,0.205,624.639,-1.3119999999999998,-0.43700000000000006
551,2020-12-19 17:45:00,-10.51,26.87,0.361,624.752,-1.87,-0.623
552,2020-12-19 18:00:00,-10.52,30.35,0.035,624.864,-2.076,-0.6920000000000001
553,2020-12-19 18:15:00,-10.59,27.78,0.322,624.9730000000001,-2.417,-0.8059999999999999
554,2020-12-19 18:30:00,-10.28,29.67,0.34299999999999997,625.082,-2.4019999999999997,-0.8009999999999999
555,2020-12-19 18:45:00,-10.3,31.41,0.201,625.192,-2.238,-0.746
556,2020-12-19 19:00:00,-10.6,28.14,0.153,625.3009999999999,-1.9969999999999999,-0.6659999999999999
557,2020-12-19 19:15:00,-10.71,29.53,0.5489999999999999,625.352,-2.573,-0.858
558,2020-12-19 19:30:00,-10.88,28.77,0.619,625.403,-2.102,-0.7
559,2020-12-19 19:45:00,-10.91,28.76,0.325,625.455,-2.252,-0.7509999999999999
560,2020-12-19 20:00:00,-11.12,29.26,0.145,625.506,-2.2969999999999997,-0.7659999999999999
561,2020-12-19 20:15:00,-10.94,32.15,0.264,625.564,-2.263,-0.754
562,2020-12-19 20:30:00,-11.4,31.3,0.0,625.622,-2.38,-0.7929999999999999
563,2020-12-19 20:45:00,-11.24,29.73,0.237,625.68,-2.676,-0.892
564,2020-12-19 21:00:00,-11.25,29.44,0.249,625.739,-2.6639999999999997,-0.888
565,2020-12-19 21:15:00,-11.03,31.39,2.5660000000000003,625.7180000000001,-2.349,-0.7829999999999999
566,2020-12-19 21:30:00,-11.06,30.42,2.716,625.697,-2.443,-0.8140000000000001
567,2020-12-19 21:45:00,-10.92,30.18,1.6380000000000001,625.6759999999999,-2.81,-0.937
568,2020-12-19 22:00:00,-11.08,31.69,2.701,625.654,-2.465,-0.8220000000000001
569,2020-12-19 22:15:00,-11.13,31.5,2.8169999999999997,625.692,-2.185,-0.728
570,2020-12-19 22:30:00,-11.1,31.54,3.198,625.729,-1.9709999999999999,-0.657
571,2020-12-19 22:45:00,-11.18,33.99,1.892,625.766,-2.032,-0.677
572,2020-12-19 23:00:00,-11.4,30.48,1.127,625.804,-2.347,-0.782
573,2020-12-19 23:15:00,-11.11,30.71,1.162,625.783,-2.352,-0.784
574,2020-12-19 23:30:00,-11.7,32.14,0.7490000000000001,625.762,-2.3930000000000002,-0.7979999999999999
575,2020-12-19 23:45:00,-11.78,33.42,0.341,625.741,-2.583,-0.861
576,2020-12-20 00:00:00,-12.08,32.66,0.363,625.72,-2.7230000000000003,-0.9079999999999999
577,2020-12-20 00:15:00,-12.09,31.86,0.41100000000000003,625.691,-2.679,-0.893
578,2020-12-20 00:30:00,-11.82,31.17,2.165,625.6619999999999,-2.7460000000000004,-0.9159999999999999
579,2020-12-20 00:45:00,-11.81,31.05,2.28,625.633,-2.434,-0.8109999999999999
580,2020-12-20 01:00:00,-12.02,31.11,2.695,625.604,-2.47,-0.823
581,2020-12-20 01:15:00,-11.91,31.5,0.875,625.651,-2.452,-0.8170000000000001
582,2020-12-20 01:30:00,-11.9,31.06,1.26,625.698,-2.403,-0.8009999999999999
583,2020-12-20 01:45:00,-12.21,32.67,0.745,625.744,-2.512,-0.838
584,2020-12-20 02:00:00,-12.5,34.3,0.877,625.7909999999999,-2.404,-0.8009999999999999
585,2020-12-20 02:15:00,-12.53,32.41,2.693,625.7869999999999,-2.437,-0.812
586,2020-12-20 02:30:00,-12.46,32.59,1.036,625.7819999999999,-2.424,-0.8079999999999999
587,2020-12-20 02:45:00,-12.65,32.81,0.619,625.778,-2.565,-0.855
588,2020-12-20 03:00:00,-12.51,32.52,1.879,625.774,-2.353,-0.784
589,2020-12-20 03:15:00,-13.0,34.66,0.755,625.726,-2.435,-0.812
590,2020-12-20 03:30:00,-12.9,32.75,1.63,625.679,-2.256,-0.752
591,2020-12-20 03:45:00,-12.95,33.78,1.2670000000000001,625.631,-2.228,-0.742
592,2020-12-20 04:00:00,-13.0,32.8,0.623,625.5840000000001,-2.0709999999999997,-0.69
593,2020-12-20 04:15:00,-12.92,32.92,2.472,625.624,-1.94,-0.647
594,2020-12-20 04:30:00,-12.88,32.95,1.4909999999999999,625.665,-1.949,-0.65
595,2020-12-20 04:45:00,-12.97,33.39,1.963,625.705,-1.932,-0.644
596,2020-12-20 05:00:00,-13.08,33.16,2.227,625.746,-1.984,-0.6609999999999999
597,2020-12-20 05:15:00,-13.14,33.38,2.41,625.842,-1.964,-0.655
598,2020-12-20 05:30:00,-13.37,36.35,0.794,625.938,-1.969,-0.6559999999999999
599,2020-12-20 05:45:00,-13.95,36.79,0.121,626.034,-2.08,-0.693
600,2020-12-20 06:00:00,-14.18,36.96,0.37200000000000005,626.13,-2.282,-0.7609999999999999
601,2020-12-20 06:15:00,-13.83,34.84,2.329,626.246,-2.125,-0.708
602,2020-12-20 06:30:00,-13.8,36.61,1.107,626.363,-2.13,-0.71
603,2020-12-20 06:45:00,-14.13,35.67,0.737,626.48,-2.003,-0.6679999999999999
604,2020-12-20 07:00:00,-13.97,36.78,0.45,626.596,-1.882,-0.627
605,2020-12-20 07:15:00,-14.19,36.12,0.53,626.621,-1.395,-0.465
606,2020-12-20 07:30:00,-14.05,36.63,0.314,626.645,2.106,0.7020000000000001
607,2020-12-20 07:45:00,-14.1,35.96,0.773,626.67,12.435,4.145
608,2020-12-20 08:00:00,-14.27,38.09,0.6609999999999999,626.694,29.04,9.68
609,2020-12-20 08:15:00,-14.44,38.57,0.18899999999999997,626.82,59.445,19.815
610,2020-12-20 08:30:00,-14.24,37.32,0.36700000000000005,626.947,110.4,36.8
611,2020-12-20 08:45:00,-13.38,34.35,0.21,627.073,133.725,44.575
612,2020-12-20 09:00:00,-12.51,34.52,0.326,627.1990000000001,148.5,49.5
613,2020-12-20 09:15:00,-12.59,34.71,1.2,627.225,196.275,65.425
