,time,t2m,d2m,u10,v10,ssrd
332,2019-01-14 21:00:00,255.05902,252.97534,1.0692717,-0.86530155,77200.0
333,2019-01-14 22:00:00,255.50244,253.46178,0.9891467,-0.9043006,77200.0
334,2019-01-14 23:00:00,255.89362,253.90826,0.96407473,-0.9236684,77200.0
335,2019-01-15 00:00:00,256.48117,254.58418,0.99037397,-0.95476216,77200.0
336,2019-01-15 01:00:00,257.22943,255.43799,1.0413945,-1.0089128,77200.0
337,2019-01-15 02:00:00,257.8637,256.2119,1.0403425,-1.0568712,1.0
338,2019-01-15 03:00:00,258.39426,256.84644,1.0270176,-1.0431688,1.0
339,2019-01-15 04:00:00,258.8844,257.33,0.9714385,-0.92590815,1.0
340,2019-01-15 05:00:00,258.7965,257.10202,0.91042435,-0.7793983,1.0
341,2019-01-15 06:00:00,257.92627,256.24603,0.8390658,-0.7259064,1.0
342,2019-01-15 07:00:00,257.10986,255.32327,0.77717507,-0.71865994,1.0
343,2019-01-15 08:00:00,257.78848,256.10156,0.7286091,-0.750149,1.0
344,2019-01-15 09:00:00,257.05206,255.28842,0.6111393,-0.73697364,1.0
345,2019-01-15 10:00:00,256.86758,255.05392,0.4463309,-0.70074147,1.0
346,2019-01-15 11:00:00,256.2555,254.36638,0.43510985,-0.64474624,6935.0
347,2019-01-15 12:00:00,256.11612,254.16383,0.34306264,-0.595207,47614.0
348,2019-01-15 13:00:00,255.68695,253.69046,0.2664442,-0.52880317,91068.0
349,2019-01-15 14:00:00,254.55461,252.43665,0.19105315,-0.5413197,97539.0
350,2019-01-15 15:00:00,253.93143,251.72878,0.21857977,-0.5044288,97539.0
351,2019-01-15 16:00:00,253.66379,251.43982,0.25592446,-0.4874326,97539.0
352,2019-01-15 17:00:00,253.46504,251.21404,0.3241272,-0.4807132,97539.0
353,2019-01-15 18:00:00,253.15068,250.86046,0.38233614,-0.51905346,97539.0
354,2019-01-15 19:00:00,252.73497,250.39944,0.38601804,-0.5563396,97539.0
355,2019-01-15 20:00:00,250.96996,248.48857,0.4947214,-0.6037709,97539.0
356,2019-01-15 21:00:00,251.47357,249.02292,0.5238259,-0.58861923,97539.0
357,2019-01-15 22:00:00,251.91858,249.50499,0.6272695,-0.5933624,97539.0
358,2019-01-15 23:00:00,252.01677,249.61607,0.734921,-0.59296715,97539.0
359,2019-01-16 00:00:00,252.24799,249.60083,0.8569493,-0.5904638,97539.0
360,2019-01-16 01:00:00,252.79277,249.81645,0.9505745,-0.56595767,97539.0
361,2019-01-16 02:00:00,252.89255,249.87381,0.94636667,-0.5816363,1.0
362,2019-01-16 03:00:00,252.79356,249.84694,0.9237493,-0.58400786,1.0
363,2019-01-16 04:00:00,252.50058,249.78523,0.82942283,-0.61141264,1.0
364,2019-01-16 05:00:00,252.2567,249.6923,0.7666553,-0.61984485,1.0
365,2019-01-16 06:00:00,251.94154,249.5217,0.71405685,-0.56688,1.0
366,2019-01-16 07:00:00,251.57175,249.10786,0.61832774,-0.5327558,1.0
367,2019-01-16 08:00:00,252.17435,249.76926,0.33903003,-0.32102796,1.0
368,2019-01-16 09:00:00,252.15059,249.74095,0.26574302,-0.18795694,1.0
369,2019-01-16 10:00:00,251.79427,249.35326,0.20420265,-0.08624326,1.0
370,2019-01-16 11:00:00,251.62798,249.17102,0.13582468,-0.11246221,10633.0
371,2019-01-16 12:00:00,251.73883,249.29082,0.072355986,-0.20324035,63794.0
372,2019-01-16 13:00:00,251.12991,248.62288,0.072355986,-0.27412373,113257.0
373,2019-01-16 14:00:00,251.23839,248.74268,0.08638215,-0.25185737,123427.0
374,2019-01-16 15:00:00,251.03409,248.51689,0.111804724,-0.19625741,123427.0
375,2019-01-16 16:00:00,250.9074,248.37822,0.09427214,-0.16529535,123427.0
376,2019-01-16 17:00:00,250.34282,247.76256,0.096726656,-0.14500532,123427.0
377,2019-01-16 18:00:00,249.1709,246.49638,0.08445358,-0.11654656,123427.0
378,2019-01-16 19:00:00,248.59126,245.87419,0.08918762,-0.07622999,123427.0
379,2019-01-16 20:00:00,248.08133,245.32532,0.077791214,-0.18584889,123427.0
380,2019-01-16 21:00:00,248.34738,245.62299,0.05850506,-0.14513706,123427.0
381,2019-01-16 22:00:00,248.5881,245.87564,0.048511267,-0.17188302,123427.0
382,2019-01-16 23:00:00,248.32283,245.58742,0.03395915,-0.24461094,123427.0
383,2019-01-17 00:00:00,248.14784,245.40302,0.0465827,-0.36556062,123427.0
384,2019-01-17 01:00:00,248.36084,245.6426,0.106369734,-0.4403966,123427.0
385,2019-01-17 02:00:00,248.83357,246.13701,0.15405893,-0.47175395,1.0
386,2019-01-17 03:00:00,248.85178,246.15443,0.24628139,-0.5049558,1.0
387,2019-01-17 04:00:00,248.98482,246.29745,0.37900496,-0.5550221,1.0
388,2019-01-17 05:00:00,248.91513,246.23285,0.5390794,-0.7168154,1.0
389,2019-01-17 06:00:00,248.9658,246.31198,0.6758354,-0.80495846,1.0
390,2019-01-17 07:00:00,249.28096,246.66264,0.80066895,-0.83671105,1.0
391,2019-01-17 08:00:00,250.35866,247.78941,0.63778913,-0.8712305,1.0
392,2019-01-17 09:00:00,250.31985,247.75603,0.71335554,-0.9216921,1.0
393,2019-01-17 10:00:00,250.31985,247.76111,0.76840866,-0.94435364,1.0
394,2019-01-17 11:00:00,250.8488,248.3216,0.8041755,-0.88084847,15255.0
395,2019-01-17 12:00:00,251.1109,248.604,0.84362435,-0.78835756,73964.0
396,2019-01-17 13:00:00,251.4126,248.93071,0.83696187,-0.73921347,127587.0
397,2019-01-17 14:00:00,252.16246,249.74893,0.8520402,-0.73736894,140068.0
398,2019-01-17 15:00:00,252.887,250.53883,0.8595792,-0.7454059,140068.0
399,2019-01-17 16:00:00,253.4199,251.14433,0.85396874,-0.76490545,140068.0
400,2019-01-17 17:00:00,253.84671,251.61769,0.8739561,-0.7757092,140068.0
401,2019-01-17 18:00:00,254.04309,251.8471,0.8907876,-0.7584495,140068.0
402,2019-01-17 19:00:00,254.33606,252.15857,0.86308575,-0.7286732,140068.0
403,2019-01-17 20:00:00,252.56314,250.16277,0.6661923,-0.7514666,140068.0
404,2019-01-17 21:00:00,253.01607,250.6746,0.6682962,-0.72379833,140068.0
405,2019-01-17 22:00:00,253.313,251.01292,0.6816212,-0.7000827,140068.0
406,2019-01-17 23:00:00,253.40881,251.10948,0.67846525,-0.6650363,140068.0
407,2019-01-18 00:00:00,253.1974,250.90402,0.6944201,-0.653969,140068.0
408,2019-01-18 01:00:00,253.06041,250.74937,0.7461419,-0.6618742,140068.0
409,2019-01-18 02:00:00,253.11267,250.79367,0.8122406,-0.6291993,1.0
410,2019-01-18 03:00:00,253.67567,251.4028,0.82644224,-0.64145243,1.0
411,2019-01-18 04:00:00,254.2157,252.03079,0.8380139,-0.67373204,1.0
412,2019-01-18 05:00:00,254.54987,252.3938,0.834332,-0.7115452,1.0
413,2019-01-18 06:00:00,254.96954,252.85555,0.78857136,-0.7249841,1.0
414,2019-01-18 07:00:00,255.38605,253.32092,0.7410574,-0.69481254,1.0
415,2019-01-18 08:00:00,254.31627,252.12808,0.70967364,-0.4724127,1.0
416,2019-01-18 09:00:00,255.11603,253.04068,0.7000307,-0.36753693,1.0
417,2019-01-18 10:00:00,255.93242,253.93732,0.69319284,-0.22023654,1.0
418,2019-01-18 11:00:00,256.33545,254.41939,0.8082081,-0.18901098,16180.0
419,2019-01-18 12:00:00,256.379,254.4811,0.88324857,-0.22708772,80436.0
420,2019-01-18 13:00:00,256.5065,254.59726,1.0152706,-0.27768105,147465.0
421,2019-01-18 14:00:00,256.45187,254.56604,1.0038743,-0.4608184,164569.0
422,2019-01-18 15:00:00,256.72345,254.87677,0.98599076,-0.6526514,164569.0
423,2019-01-18 16:00:00,257.1178,255.28915,1.0194784,-0.7011367,164569.0
424,2019-01-18 17:00:00,257.0204,255.20276,1.0619079,-0.6193178,164569.0
425,2019-01-18 18:00:00,257.5557,255.7647,1.0776874,-0.6012676,164569.0
426,2019-01-18 19:00:00,257.8732,256.12988,1.0719016,-0.5867747,164569.0
427,2019-01-18 20:00:00,258.27783,256.59814,1.1493965,-0.24882706,164569.0
428,2019-01-18 21:00:00,258.03,256.28305,1.1900727,-0.11127642,164569.0
429,2019-01-18 22:00:00,257.5533,255.7734,1.2265409,-0.1353873,164569.0
430,2019-01-18 23:00:00,257.35376,255.5505,1.202521,-0.09177691,164569.0
431,2019-01-19 00:00:00,257.2342,255.43652,1.1863909,-0.13854939,164569.0
432,2019-01-19 01:00:00,256.79236,254.95808,1.104162,-0.28822133,164569.0
433,2019-01-19 02:00:00,256.60468,254.74173,1.0285956,-0.35805067,1.0
434,2019-01-19 03:00:00,256.16995,254.2495,0.966354,-0.37649617,1.0
435,2019-01-19 04:00:00,255.4969,253.48718,0.9293598,-0.31852463,1.0
436,2019-01-19 05:00:00,254.95686,252.8766,0.87448215,-0.34882793,1.0
437,2019-01-19 06:00:00,254.75812,252.65227,0.777701,-0.4645075,1.0
438,2019-01-19 07:00:00,254.66072,252.54408,0.7861167,-0.5361814,1.0
439,2019-01-19 08:00:00,253.48088,251.22202,0.9179635,-0.5815046,1.0
440,2019-01-19 09:00:00,253.89738,251.68376,0.8462542,-0.68190074,1.0
441,2019-01-19 10:00:00,254.22997,252.05621,0.82486427,-0.7585813,1.0
442,2019-01-19 11:00:00,254.1777,252.00102,0.8722029,-0.7834827,24501.0
443,2019-01-19 12:00:00,254.5855,252.45842,0.9283079,-0.81470823,102162.0
444,2019-01-19 13:00:00,254.84363,252.75172,0.9028853,-0.89573663,176588.0
445,2019-01-19 14:00:00,254.74782,252.63847,0.8729042,-0.92248255,200626.0
446,2019-01-19 15:00:00,254.52452,252.3909,0.91410625,-0.94145507,200626.0
447,2019-01-19 16:00:00,254.99408,252.91943,0.94864595,-0.95120484,200626.0
448,2019-01-19 17:00:00,255.74712,253.75,0.97389317,-0.98691005,200626.0
449,2019-01-19 18:00:00,256.4083,254.49925,1.0538428,-1.0197166,200626.0
450,2019-01-19 19:00:00,256.85175,254.99367,1.102584,-1.0439593,200626.0
451,2019-01-19 20:00:00,256.28796,254.40268,1.1297598,-1.129072,200626.0
452,2019-01-19 21:00:00,256.71713,254.81941,1.0573493,-1.1443554,200626.0
453,2019-01-19 22:00:00,256.76385,254.89056,1.0051016,-1.0770295,200626.0
454,2019-01-19 23:00:00,256.48273,254.58926,1.0306995,-1.0288076,200626.0
455,2019-01-20 00:00:00,255.91895,253.9482,0.923574,-0.9658295,200626.0
456,2019-01-20 01:00:00,255.57846,253.57285,0.9142816,-0.9634579,200626.0
457,2019-01-20 02:00:00,255.3425,253.30858,0.92725587,-0.9608228,1.0
458,2019-01-20 03:00:00,254.95686,252.87079,0.8934176,-0.9643802,1.0
459,2019-01-20 04:00:00,254.71616,252.5833,0.84958553,-0.9521271,1.0
460,2019-01-20 05:00:00,254.2252,252.04677,0.7661294,-0.8801897,1.0
461,2019-01-20 06:00:00,253.89423,251.6736,0.75333035,-0.7612163,1.0
462,2019-01-20 07:00:00,253.49039,251.22128,0.80470157,-0.67083347,1.0
463,2019-01-20 08:00:00,252.09991,249.62842,0.8138186,-0.6407937,1.0
464,2019-01-20 09:00:00,252.14188,249.66327,0.82889676,-0.570042,1.0
465,2019-01-20 10:00:00,252.52116,250.08145,0.73457026,-0.5833491,1.0
466,2019-01-20 11:00:00,252.80307,250.4096,0.688985,-0.55080605,28661.0
467,2019-01-20 12:00:00,252.88304,250.55554,0.73684955,-0.5537046,100313.0
468,2019-01-20 13:00:00,253.38031,251.05504,0.84222174,-0.6090411,174276.0
469,2019-01-20 14:00:00,253.95995,251.70045,0.9186648,-0.6821642,201550.0
470,2019-01-20 15:00:00,254.75494,252.55498,0.9528538,-0.7564732,201550.0
471,2019-01-20 16:00:00,255.52225,253.41748,0.9628475,-0.7991613,201550.0
472,2019-01-20 17:00:00,256.01874,253.95038,0.98493886,-0.806276,201550.0
473,2019-01-20 18:00:00,256.22144,254.19795,1.0156212,-0.77636796,201550.0
474,2019-01-20 19:00:00,255.97992,253.99612,1.0322775,-0.6712287,201550.0
475,2019-01-20 20:00:00,254.6235,252.41559,0.97915304,-0.50060797,201550.0
476,2019-01-20 21:00:00,254.34952,252.17818,1.0126407,-0.46990937,201550.0
477,2019-01-20 22:00:00,254.01775,251.80138,1.0280695,-0.4324914,201550.0
478,2019-01-20 23:00:00,253.83087,251.60463,1.0366607,-0.5012667,201550.0
479,2019-01-21 00:00:00,253.7976,251.56325,1.0473557,-0.52880317,201550.0
480,2019-01-21 01:00:00,253.76118,251.52403,1.0042249,-0.561478,201550.0
481,2019-01-21 02:00:00,253.62103,251.3694,1.0391152,-0.5369719,1.0
482,2019-01-21 03:00:00,253.88393,251.65327,1.0398165,-0.5510695,1.0
483,2019-01-21 04:00:00,254.3226,252.13171,1.0578753,-0.6228752,1.0
484,2019-01-21 05:00:00,254.6813,252.52449,1.035784,-0.7247206,1.0
485,2019-01-21 06:00:00,254.69081,252.5361,1.0187771,-0.7909926,1.0
486,2019-01-21 07:00:00,254.55066,252.37856,1.0012443,-0.8094381,1.0
487,2019-01-21 08:00:00,257.4171,255.5389,1.0952202,-0.6589756,1.0
488,2019-01-21 09:00:00,257.3981,255.57011,1.0824213,-0.59204483,1.0
489,2019-01-21 10:00:00,257.1954,255.29279,1.0328034,-0.5768932,1.0
490,2019-01-21 11:00:00,256.66962,254.80127,1.044901,-0.5347321,38369.0
491,2019-01-21 12:00:00,255.98784,254.0433,1.0212318,-0.588751,128974.0
492,2019-01-21 13:00:00,255.47711,253.46323,0.9817829,-0.664641,219116.0
493,2019-01-21 14:00:00,254.66626,252.54916,0.87956667,-0.71404856,257485.0
494,2019-01-21 15:00:00,254.39465,252.2457,0.7040632,-0.7147074,257485.0
495,2019-01-21 16:00:00,253.76039,251.53711,0.47105217,-0.67649883,257485.0
496,2019-01-21 17:00:00,252.49504,250.12428,0.27100277,-0.5191852,257485.0
497,2019-01-21 18:00:00,251.01668,248.49802,0.19105315,-0.38031703,257485.0
498,2019-01-21 19:00:00,250.51465,247.95496,0.15458488,-0.2679313,257485.0
499,2019-01-21 20:00:00,250.7134,248.16985,0.41266787,-0.038284987,257485.0
500,2019-01-21 21:00:00,251.15445,248.6483,0.32342577,-0.07003759,257485.0
501,2019-01-21 22:00:00,250.8298,248.29617,0.30729556,-0.03907551,257485.0
502,2019-01-21 23:00:00,250.60887,248.0566,0.34271193,-0.005478382,257485.0
503,2019-01-22 00:00:00,250.42438,247.85258,0.36147213,-0.0060054064,257485.0
504,2019-01-22 01:00:00,250.38242,247.80975,0.33675075,-0.06661199,257485.0
505,2019-01-22 02:00:00,250.3254,247.74876,0.3030877,-0.14131622,1.0
506,2019-01-22 03:00:00,250.53682,247.97746,0.32973766,-0.13630958,1.0
507,2019-01-22 04:00:00,251.24869,248.75212,0.39548564,-0.11760059,1.0
508,2019-01-22 05:00:00,251.43556,248.95467,0.42914867,-0.11799584,1.0
509,2019-01-22 06:00:00,251.51712,249.04832,0.46000648,-0.1784707,1.0
510,2019-01-22 07:00:00,251.64935,249.19353,0.5953598,-0.25528297,1.0
511,2019-01-22 08:00:00,250.16545,247.57452,1.0173745,-0.28110665,1.0
512,2019-01-22 09:00:00,250.60966,248.05296,1.034732,-0.4480383,1.0
513,2019-01-22 10:00:00,251.39597,248.91402,1.0343814,-0.5837444,1.0
514,2019-01-22 11:00:00,252.86403,249.98053,1.0336801,-0.6859851,47152.0
515,2019-01-22 12:00:00,253.82849,250.42993,1.0168486,-0.7057481,156248.0
516,2019-01-22 13:00:00,254.89352,250.58893,0.9474186,-0.73420686,265343.0
517,2019-01-22 14:00:00,255.4573,250.73413,0.8676443,-0.74751395,311570.0
518,2019-01-22 15:00:00,255.94983,250.98752,0.7359729,-0.74896324,311570.0
519,2019-01-22 16:00:00,256.2824,251.24742,0.61639917,-0.67162395,311570.0
520,2019-01-22 17:00:00,256.60626,251.63512,0.5325923,-0.56424487,311570.0
521,2019-01-22 18:00:00,256.60468,252.1201,0.46894825,-0.5074591,311570.0
522,2019-01-22 19:00:00,256.51282,252.78076,0.3486731,-0.44131887,311570.0
523,2019-01-22 20:00:00,256.87946,253.67377,0.5597682,-0.41720802,311570.0
524,2019-01-22 21:00:00,256.90005,254.1268,0.2985294,-0.39415115,311570.0
525,2019-01-22 22:00:00,256.9032,254.73012,-0.07369232,-0.23868203,311570.0
526,2019-01-22 23:00:00,256.77097,254.93631,-0.34878206,-0.03551817,311570.0
527,2019-01-23 00:00:00,256.65933,254.80635,-0.66384673,0.19017553,311570.0
528,2019-01-23 01:00:00,256.58963,254.72794,-0.80323267,0.2690959,311570.0
529,2019-01-23 02:00:00,256.82324,254.9922,-0.9105334,0.09439075,1.0
530,2019-01-23 03:00:00,256.71,254.86008,-0.9517355,-0.023265094,1.0
531,2019-01-23 04:00:00,256.42334,254.52176,-1.0204642,-0.009299219,1.0
532,2019-01-23 05:00:00,256.27292,254.36784,-1.0783224,0.06975287,1.0
533,2019-01-23 06:00:00,255.86194,253.85527,-1.0585103,0.13945046,1.0
534,2019-01-23 07:00:00,255.5365,253.58519,-1.2333124,0.20018879,1.0
535,2019-01-23 08:00:00,256.39642,254.52974,-1.337282,0.40506548,1.0
536,2019-01-23 09:00:00,256.12878,254.272,-1.4093418,0.39557922,1.0
537,2019-01-23 10:00:00,255.87065,253.99829,-1.4693041,0.38872802,925.0
538,2019-01-23 11:00:00,255.86432,253.90826,-1.3758543,0.35802948,37907.0
539,2019-01-23 12:00:00,255.66794,253.70135,-1.2441828,0.29821336,132672.0
540,2019-01-23 13:00:00,255.32666,253.31584,-1.1368821,0.2058542,232985.0
541,2019-01-23 14:00:00,254.65598,252.56514,-1.0870888,0.11850163,288919.0
542,2019-01-23 15:00:00,254.0035,251.80719,-1.0834069,0.09215096,290306.0
543,2019-01-23 16:00:00,253.49988,251.283,-1.0921733,0.04656425,290306.0
544,2019-01-23 17:00:00,253.61629,251.30333,-1.1842206,0.047750026,290306.0
545,2019-01-23 18:00:00,253.73586,251.51823,-1.2536504,0.057631552,290306.0
546,2019-01-23 19:00:00,253.53394,251.34616,-1.3520095,0.11283624,290306.0
547,2019-01-23 20:00:00,253.00023,250.90547,-1.6807499,0.45144266,290306.0
548,2019-01-23 21:00:00,252.49345,250.33192,-1.6721587,0.39913654,290306.0
549,2019-01-23 22:00:00,252.11812,249.91011,-1.6470866,0.3524958,290306.0
550,2019-01-23 23:00:00,251.8196,249.56525,-1.6395478,0.35947877,290306.0
551,2019-01-24 00:00:00,251.7032,249.4019,-1.5979948,0.4134977,290306.0
552,2019-01-24 01:00:00,251.61688,249.27847,-1.5343509,0.387147,290306.0
553,2019-01-24 02:00:00,251.55829,249.22548,-1.5315456,0.4167915,1.0
554,2019-01-24 03:00:00,251.6454,249.30824,-1.483681,0.42654127,1.0
555,2019-01-24 04:00:00,251.70953,249.39029,-1.4266994,0.4896512,1.0
556,2019-01-24 05:00:00,252.07932,249.78233,-1.3267622,0.5793753,1.0
557,2019-01-24 06:00:00,252.2567,249.9406,-1.359724,0.64867765,1.0
558,2019-01-24 07:00:00,252.36359,250.09814,-1.4377451,0.6784539,1.0
559,2019-01-24 08:00:00,252.65816,250.54755,-1.5597734,0.7684415,1.0
560,2019-01-24 09:00:00,252.70488,250.57732,-1.4968305,0.80348796,1.0
561,2019-01-24 10:00:00,252.79593,250.63104,-1.357094,0.85157794,1850.0
562,2019-01-24 11:00:00,252.84344,250.6746,-1.2943265,0.93629545,56397.0
563,2019-01-24 12:00:00,253.01765,250.82779,-1.2974825,0.9575078,152087.0
564,2019-01-24 13:00:00,253.10793,250.92,-1.2887161,0.97186893,228824.0
565,2019-01-24 14:00:00,253.24411,251.04196,-1.3148401,1.0604072,271353.0
566,2019-01-24 15:00:00,253.38507,251.24525,-1.3399119,1.1116593,273202.0
567,2019-01-24 16:00:00,253.5181,251.38101,-1.4238942,1.1463106,273202.0
568,2019-01-24 17:00:00,253.62262,251.4587,-1.4984086,1.1787219,273202.0
569,2019-01-24 18:00:00,253.644,251.46306,-1.6020274,1.2190385,273202.0
570,2019-01-24 19:00:00,253.57907,251.44926,-1.6761913,1.312715,273202.0
571,2019-01-24 20:00:00,253.61945,251.51823,-1.7514071,1.36568,273202.0
572,2019-01-24 21:00:00,253.63925,251.53348,-1.7905049,1.4519787,273202.0
573,2019-01-24 22:00:00,253.56165,251.44708,-1.8608117,1.5108724,273202.0
574,2019-01-24 23:00:00,253.61708,251.48701,-1.8858838,1.4882107,273202.0
575,2019-01-25 00:00:00,253.58856,251.43982,-1.9270859,1.5245748,273202.0
576,2019-01-25 01:00:00,253.48642,251.2997,-1.8313565,1.3904498,273202.0
577,2019-01-25 02:00:00,253.76674,251.64093,-1.7827907,1.4302392,1.0
578,2019-01-25 03:00:00,253.6828,251.52695,-1.7301922,1.4323473,1.0
579,2019-01-25 04:00:00,253.6036,251.42747,-1.690393,1.3720043,1.0
580,2019-01-25 05:00:00,253.63766,251.43982,-1.6558533,1.3953247,1.0
581,2019-01-25 06:00:00,253.57907,251.35779,-1.6283269,1.4310298,1.0
582,2019-01-25 07:00:00,253.58936,251.37303,-1.6444569,1.4733226,1.0
583,2019-01-25 08:00:00,253.82295,251.59373,-1.5559161,1.5962486,1.0
584,2019-01-25 09:00:00,253.94331,251.73822,-1.5934362,1.6063936,1.0
585,2019-01-25 10:00:00,254.02567,251.8297,-1.6441064,1.6170657,2774.0
586,2019-01-25 11:00:00,254.15315,251.96764,-1.617281,1.5933502,50388.0
587,2019-01-25 12:00:00,254.18878,251.96327,-1.6519961,1.560807,126663.0
588,2019-01-25 13:00:00,254.18878,251.98433,-1.6718082,1.5128486,193692.0
589,2019-01-25 14:00:00,254.1001,251.8885,-1.6683016,1.4453909,238994.0
590,2019-01-25 15:00:00,254.03833,251.81662,-1.6756654,1.3830714,242692.0
591,2019-01-25 16:00:00,253.96074,251.72224,-1.6756654,1.3062592,242692.0
592,2019-01-25 17:00:00,253.76357,251.54146,-1.6446323,1.2568517,242692.0
593,2019-01-25 18:00:00,253.63687,251.37158,-1.6337619,1.1937418,242692.0
594,2019-01-25 19:00:00,253.57748,251.31204,-1.6135993,1.1498678,242692.0
595,2019-01-25 20:00:00,253.78653,251.52548,-1.6248202,1.2108698,242692.0
596,2019-01-25 21:00:00,253.61865,251.37375,-1.5706437,1.0971665,242692.0
597,2019-01-25 22:00:00,253.23857,250.96573,-1.5005124,1.0175874,242692.0
598,2019-01-25 23:00:00,252.92343,250.6659,-1.653048,1.0179827,242692.0
599,2019-01-26 00:00:00,252.8395,250.57513,-1.6144757,0.8738443,242692.0
600,2019-01-26 01:00:00,252.9076,250.64484,-1.6825032,0.8303657,242692.0
601,2019-01-26 02:00:00,252.69063,250.3842,-1.6407747,0.77937704,1.0
602,2019-01-26 03:00:00,252.63124,250.32393,-1.5467992,0.76778275,1.0
603,2019-01-26 04:00:00,252.60036,250.28546,-1.5062983,0.73431736,1.0
604,2019-01-26 05:00:00,252.63202,250.3174,-1.4615896,0.683197,1.0
605,2019-01-26 06:00:00,252.72546,250.4205,-1.4431801,0.6882037,1.0
606,2019-01-26 07:00:00,252.86879,250.56424,-1.4326606,0.70216954,1.0
607,2019-01-26 08:00:00,253.5569,251.34471,-1.4694793,0.73168236,1.0
608,2019-01-26 09:00:00,253.79524,251.57849,-1.5529356,0.6751601,1.0
609,2019-01-26 10:00:00,253.80316,251.60172,-1.6542754,0.62179995,4623.0
610,2019-01-26 11:00:00,253.74931,251.53783,-1.6176314,0.6167933,61482.0
611,2019-01-26 12:00:00,253.4777,251.23799,-1.4365177,0.64841413,172889.0
612,2019-01-26 13:00:00,253.32092,251.06375,-1.4284527,0.7154767,274127.0
613,2019-01-26 14:00:00,253.07625,250.79222,-1.5005124,0.7138956,339769.0
614,2019-01-26 15:00:00,252.76743,250.45099,-1.5417147,0.68886244,346241.0
615,2019-01-26 16:00:00,252.47841,250.13808,-1.5829167,0.6225904,346241.0
616,2019-01-26 17:00:00,252.31529,249.94133,-1.5513575,0.5598758,346241.0
617,2019-01-26 18:00:00,252.07062,249.66907,-1.501915,0.6128407,346241.0
618,2019-01-26 19:00:00,251.7222,249.28574,-1.4554532,0.689653,346241.0
619,2019-01-26 20:00:00,252.33667,249.95947,-1.6204367,1.017719,346241.0
620,2019-01-26 21:00:00,252.13554,249.72932,-1.6192098,1.0640965,346241.0
621,2019-01-26 22:00:00,251.81247,249.3794,-1.5599487,1.0410395,346241.0
622,2019-01-26 23:00:00,251.51949,249.05632,-1.5785334,1.0364282,346241.0
623,2019-01-27 00:00:00,251.27719,248.79059,-1.5834427,1.0465732,346241.0
624,2019-01-27 01:00:00,250.95491,248.44138,-1.5445199,1.0304992,346241.0
625,2019-01-27 02:00:00,250.87018,248.34845,-1.5438185,1.1276016,1.0
626,2019-01-27 03:00:00,250.62709,248.08418,-1.4405503,1.2252309,1.0
627,2019-01-27 04:00:00,250.42596,247.86783,-1.3446457,1.3672612,1.0
628,2019-01-27 05:00:00,250.16069,247.5796,-1.2322605,1.447499,1.0
629,2019-01-27 06:00:00,249.90889,247.30734,-1.1451223,1.4916363,1.0
630,2019-01-27 07:00:00,249.5486,246.91675,-0.993639,1.4494753,1.0
631,2019-01-27 08:00:00,249.72519,247.0997,-1.0827055,1.5013862,1.0
632,2019-01-27 09:00:00,249.258,246.59657,-1.0090678,1.4713464,1.0
633,2019-01-27 10:00:00,249.04024,246.33884,-1.0171328,1.5224667,7397.0
634,2019-01-27 11:00:00,249.02519,246.28802,-0.95629406,1.5862353,81822.0
