 

stn    time           ods000z0  gre000z0  rre150z0
PLF    201902031640          2         3       0.1
PLF    201902031650          1         2       0.0
PLF    201902031700          0         0       0.0
PLF    201902031710          0         0       0.0
PLF    201902031720          0         0       0.0
PLF    201902031730          0         0       0.1
PLF    201902031740          0         0       0.0
PLF    201902031750          0         0       0.0
PLF    201902031800          0         0       0.0
PLF    201902031810          0         0       0.1
PLF    201902031820          0         0       0.0
PLF    201902031830          0         0       0.0
PLF    201902031840          0         0       0.0
PLF    201902031850          0         0       0.0
PLF    201902031900          0         0       0.0
PLF    201902031910          0         0       0.0
PLF    201902031920          0         0       0.0
PLF    201902031930          0         0       0.0
PLF    201902031940          0         0       0.0
PLF    201902031950          0         0       0.0
PLF    201902032000          0         0       0.0
PLF    201902032010          0         0       0.0
PLF    201902032020          0         0       0.0
PLF    201902032030          0         0       0.0
PLF    201902032040          0         0       0.0
PLF    201902032050          0         0       0.0
PLF    201902032100          0         0       0.0
PLF    201902032110          0         0       0.0
PLF    201902032120          0         0       0.0
PLF    201902032130          0         0       0.0
PLF    201902032140          0         0       0.0
PLF    201902032150          0         0       0.0
PLF    201902032200          0         0       0.0
PLF    201902032210          0         0       0.0
PLF    201902032220          0         0       0.0
PLF    201902032230          0         0       0.0
PLF    201902032240          0         0       0.0
PLF    201902032250          0         0       0.0
PLF    201902032300          0         0       0.0
PLF    201902032310          0         0       0.0
PLF    201902032320          0         0       0.0
PLF    201902032330          0         0       0.0
PLF    201902032340          0         0       0.0
PLF    201902032350          0         0       0.0
PLF    201902040000          0         0       0.0
