,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,vp_a,p_a,missing,LW_in,a,cld,Discharge,T_s,T_bulk,f_cone,TotalE,SW,LW,Qs,Ql,Qf,Qg,ppt,dpt,cdt,vp_ice,ice,iceV,solid,gas,vapour,melted,delta_T_s,unfrozen_water,meltwater,SA,h_ice,r_ice,$q_{T}$,$q_{melt}$,s_cone,input,thickness
48,2020-12-30 12:15:00,0.34,0.5,60.7,0.0,129.238,157.459,0.0,0.0,782.306,0,211.146,0.35,0,0,0.0,-0.011787919045412152,0.18813556909862744,29.416376623535434,118.15262204145948,-88.72853883563894,0.0,-0.0,0.0,-0.007706582285103689,0.0,0.0,0.0,6.136262633786767,41605.53765696869,45.37136058557109,0.0,0.0,68.45513406422465,10.634339345768154,-0.0,8021.595713605664,7.827520703142026,134.16069358396425,1.0271705417585417,6.494643463882328,0.0,29.416376623535434,0.15815657125303165,43583.41602534172,-7.507686955442424e-05
49,2020-12-30 12:30:00,0.33,0.3,59.25,0.0,112.386,158.504,0.0,0.0,782.368,0,216.698,0.35,0,0,0.0,-0.011777253574023913,0.18355324865530723,33.252090910913836,116.43633001219396,-83.17653883563892,0.0,-0.0,0.0,-0.007700265641205913,0.0,0.0,0.0,6.136263873276562,41594.90331762293,45.359763705150414,0.0,0.0,68.45513406422465,12.018943224591116,-0.0,8021.595713605664,18.461860048910182,134.13783170535635,1.0270830196680163,6.494090074985287,0.0,33.252090910913836,0.15815657125303165,43583.41602534172,-8.644022411398107e-05
50,2020-12-30 12:45:00,0.317,0.4,59.8,0.0,95.535,159.549,0.0,0.0,782.431,0,222.251,0.35,0,0,0.0,-0.011766595936406402,0.17756885982929244,37.10224379127534,114.73347666546445,-77.62353883563893,0.0,-0.0,0.0,-0.007694038550185374,0.0,0.0,0.0,6.13626513275069,41582.88437439834,45.346656896835704,0.0,0.0,68.45513406422465,13.407994615057165,-0.0,8021.595713605664,30.480803273501298,134.11199083694612,1.0269840841359155,6.493464520629139,0.0,37.10224379127534,0.15815657125303165,43583.41602534172,-9.771149680950788e-05
51,2020-12-30 13:00:00,0.302,0.25,62.05,1.0,78.683,160.594,0.0,0.0,782.493,0,227.803,0.35,0,0,0.0,-0.011755945891579099,0.17062657156648728,41.8077934290638,113.11261684486786,-72.07153883563893,0.7744033208311338,-42.6734345805264,0.0,-0.0076879009962631155,0.0,0.0,0.0,6.1362663722258475,41569.47637978328,45.33203531055974,0.0,2.0483731432843104,68.45513406422465,0.0,-0.08102940185271033,8021.595713605664,41.840424745274156,134.08316055375403,1.0268736919435424,6.492766527548621,-0.8656411514625972,0.0,0.15815657125303165,43583.41602534172,-0.00010902519740937255
52,2020-12-30 13:15:00,0.284,0.2,64.0,1.0,71.082,152.725,0.0,0.0,782.612,0,226.289,0.35,0,0,-0.08102940185271033,-0.011745303198318931,0.16224528857633017,34.45361105713072,106.76751774167874,-73.22986840649952,0.8706527952192098,-42.389441986505254,0.0,0.045308926732286994,0.0,0.0,0.0,6.0954293919878335,41569.47637978328,45.33203531055974,0.0,2.034741177444138,70.50350720750896,0.0,-0.742843188918383,8021.595713605664,39.805683567830016,134.08316055375403,1.0268736919435424,6.492766527548621,-7.935830929374532,0.0,0.15815657125303165,43583.41602534172,0.0
53,2020-12-30 13:30:00,0.264,0.25,64.5,0.0,63.481,144.856,0.0,0.0,782.732,0,224.776,0.35,0,0,-0.8238725907710933,-0.011808026301724341,0.1528712189118787,29.4983693337562,100.46427160103423,-71.496958809371,0.0,-0.0,0.0,0.5310565420929684,0.0,0.0,0.0,5.732410693212715,41569.47637978328,45.33203531055974,0.0,0.0,72.53824838495309,7.477828914954876,0.8238725907710933,8021.595713605664,39.805683567830016,134.08316055375403,1.0268736919435424,6.492766527548621,8.80147208083713,20.696897252919072,0.15815657125303165,43583.41602534172,0.0
54,2020-12-30 13:45:00,0.241,0.4,64.0,0.0,55.88,136.988,0.0,0.0,782.851,0,223.262,0.35,0,0,0.0,-0.012543190800336942,0.1420156794689545,17.579751455604484,94.20049350967138,-76.61253883563893,0.0,-0.0,0.0,-0.008203218427963283,0.0,0.0,0.0,6.136273529053417,41561.998550868324,45.323880644349316,0.0,0.0,72.53824838495309,6.350836385212062,-0.0,8021.595713605664,47.28351248278489,134.06708014916472,1.0268121143394957,6.4923771817025475,3.552713678800501e-15,17.57975145560448,0.15815657125303165,43583.41602534172,-6.081797428358277e-05
55,2020-12-30 14:00:00,0.217,0.45,64.0,0.0,48.279,129.119,0.0,0.0,782.97,0,221.748,0.35,0,0,0.0,-0.012531834049888222,0.1306081559402827,9.8912752101466,88.02601025441659,-78.12653883563894,0.0,-0.0,0.0,-0.0081962086310502,0.0,0.0,0.0,6.136275907945366,41555.647714483115,45.31695497762608,0.0,0.0,72.53824838495309,3.572944207150069,-0.0,8021.595713605664,53.634348867996955,134.0534224842196,1.0267598113692924,6.492046477958852,1.7763568394002505e-15,9.891275210146599,0.15815657125303165,43583.41602534172,-5.16582200159464e-05
56,2020-12-30 14:15:00,0.19,0.4,65.0,0.0,38.961,115.11,0.0,0.0,783.066,0,226.947,0.35,0,0,0.0,-0.012520486425969361,0.11768510152083707,4.866106148954717,77.80183400622967,-72.92753883563893,0.0,-0.0,0.0,-0.00818902163602394,0.0,0.0,0.0,6.136277827032028,41552.07477027596,45.31305863716026,0.0,0.0,72.53824838495309,1.7576428530541888,-0.0,8021.595713605664,57.20729307514702,134.04573845425855,1.0267303836752044,6.491860411114745,-8.881784197001252e-16,4.866106148954718,0.15815657125303165,43583.41602534172,-2.9065579927817015e-05
57,2020-12-30 14:30:00,0.161,0.25,66.5,0.0,29.643,101.102,0.0,0.0,783.162,0,232.146,0.35,0,0,0.0,-0.012509148427466093,0.1037094897460585,-0.022151294069987903,67.71456926295258,-67.72853883563894,0.0,-0.0,0.0,-0.00818172138362434,0.0,0.0,0.0,6.136279746101329,41550.31712742291,45.311141905586595,0.0,0.0,72.53824838495309,0.0,-0.0020734990541079468,8021.595713605664,58.96493592820121,134.04195835909664,1.0267159066542892,6.491768875108366,-0.022151294069987903,0.0,0.15815657125303165,43583.41602534172,-1.4299086235574367e-05
58,2020-12-30 14:45:00,0.131,0.1,65.9,0.0,20.325,87.093,0.0,0.0,783.258,0,237.345,0.35,0,0,-0.0020734990541079468,-0.012497820376701104,0.08916032670403137,-4.738882227632036,57.78836936616864,-62.52043347239382,0.0,-0.0,0.0,-0.006818121406854877,0.0,0.0,0.0,6.135233505652773,41550.31712742291,45.311141905586595,0.0,0.0,72.53824838495309,0.0,-0.44358888403892477,8021.595713605664,58.96493592820121,134.04195835909664,1.0267159066542892,6.491768875108366,-4.738882227632036,0.0,0.15815657125303165,43583.41602534172,0.0
59,2020-12-30 15:00:00,0.098,-0.15,67.9,0.0,11.007,73.084,0.0,0.0,783.354,0,242.544,0.35,0,17,-0.44566238309303274,-0.01248838030635438,0.07306407845790698,-11.82863381628852,48.02734060253103,-55.37826226163568,0.0,-0.0,-4.761033521702024,0.28332136451816214,0.0,0.0,0.0,5.914712761672744,41550.31712742291,45.311141905586595,4.272394961985489,0.0,72.53824838495309,0.0,0.44566238309303274,8021.595713605664,58.96493592820121,134.04195835909664,1.0267159066542892,6.491768875108366,4.761033521702023,-11.82863381628852,0.15815657125303165,43583.41602534172,0.0
60,2020-12-30 15:15:00,0.065,-0.4,70.0,0.0,8.325,57.366,0.0,0.0,783.454,0,242.96,0.35,0,17,0.0,-0.01288065457842765,0.05688827065076524,-18.58603996551558,37.595736654558955,-56.91453883563892,-0.0,-0.0,0.7411866351617094,-0.008424419597325816,0.0,0.0,0.0,6.136285583163796,41554.58952238489,45.315801005872295,6.713568783542918,0.0,72.53824838495309,0.0,0.0,8272.32331864368,58.96493592820121,134.0511467426175,1.0267510960008528,6.491991372006753,0.0,-18.58603996551558,0.15815657125303165,43668.41602534172,3.475852145651881e-05
61,2020-12-30 15:30:00,0.03,-0.65,71.55,0.0,5.642,41.649,0.0,0.0,783.553,0,243.376,0.35,0,17,0.0,-0.012868990898171883,0.03966480999458473,-28.12507977051425,27.217312757693144,-56.498538835638925,-0.0,-0.0,1.1645626453309441,-0.008416337899412043,0.0,0.0,0.0,6.1362875621314386,41561.30309116843,45.3231222368249,10.160313576688218,0.0,72.53824838495309,0.0,0.0,8520.609749860136,58.96493592820121,134.06558457605144,1.0268063870689692,6.4923409690401135,0.0,-28.12507977051425,0.15815657125303165,43753.41602534172,5.46152056920968e-05
62,2020-12-30 15:45:00,0.0,-0.8,72.6,0.0,2.96,25.932,0.0,0.0,783.652,0,243.791,0.35,0,17,0.0,-0.012857339034554075,0.02486237312551415,-37.42614998151252,16.90363520589349,-56.08353883563893,-0.0,-0.0,1.7621616806946288,-0.008408032461718312,0.0,0.0,0.0,6.136289541080648,41571.46340474512,45.33420218619969,13.52257111012898,0.0,72.53824838495309,0.0,0.0,8765.449436283447,58.96493592820121,134.08743331167955,1.0268900532365415,6.492869977521451,0.0,-37.42614998151252,0.15815657125303165,43838.41602534172,8.26457394702291e-05
63,2020-12-30 16:00:00,0.0,-1.15,73.65,0.0,0.278,10.214,0.0,0.0,783.752,0,244.207,0.35,0,17,0.0,-0.012845699617668047,0.02486237312551415,-46.68755680789691,6.643592630823782,-55.667538835638936,-0.0,-0.0,2.344788907159366,-0.008399510241129912,0.0,0.0,0.0,6.136291540000542,41584.98597585525,45.34894871958042,16.87249981999888,0.0,72.53824838495309,0.0,0.0,9006.926865173318,58.96493592820121,134.11650948422943,1.0270013851234134,6.4935739121476885,0.0,-46.68755680789691,0.15815657125303165,43923.41602534172,0.00010997699796707982
64,2020-12-30 16:15:00,0.0,-1.4,74.1,0.0,0.209,7.661,0.0,0.0,783.868,0,242.42,0.35,0,17,0.0,-0.012834073258761776,0.024862373125514144,-49.555032779525774,4.9830275533891015,-57.45453883563894,-0.0,-0.0,2.924869276096319,-0.008390773372246084,0.0,0.0,0.0,6.136293858724081,41601.858475675246,45.36734839223037,17.91362592338535,0.0,72.53824838495309,0.0,0.0,9245.054365353319,58.96493592820121,134.152784239566,1.027140263272732,6.4944520176112706,0.0,-49.555032779525774,0.15815657125303165,44008.41602534172,0.00013719170533667852
65,2020-12-30 16:30:00,0.0,-1.75,74.9,0.25,0.139,5.107,0.0,0.0,783.985,0,240.632,0.35,0,17,0.0,-0.012822460563524528,0.024862373125514148,-54.18245562385683,3.321796315411891,-59.242538835638925,-1.3577898180471182,-10.668410498449685,3.1044586926278606,-0.008381978210536191,0.0,0.0,0.0,6.136296197411017,41619.77210159863,45.3868834259527,19.592013025569038,0.5125087547117608,72.53824838495309,0.0,0.0,9482.140739429933,58.45242717348945,134.19129198014622,1.027287669877365,6.495384047203624,0.0,-54.18245562385683,0.15815657125303165,44093.41602534172,0.00014561780311211773
66,2020-12-30 16:45:00,0.0,-2.1,73.5,1.5,0.07,2.553,0.0,0.0,784.102,0,238.845,0.35,0,17,0.0,-0.01281086170522088,0.02486237312551415,-65.7606157138021,1.6605812379772107,-61.02953883563893,-9.777545649157505,-64.01048738632433,3.3942606154752033,-0.008373082458080624,0.0,0.0,0.0,6.136298536072253,41639.3641146242,45.40824876185845,23.786059903557355,3.076018654521962,73.05075713966485,0.0,0.0,9717.548726404364,55.37640851896749,134.23340131397092,1.0274488390772771,6.496403095597473,0.0,-65.7606157138021,0.15815657125303165,44178.41602534172,0.0001592155168228575
67,2020-12-30 17:00:00,0.0,-2.2,71.8,0.5,0.0,0.0,0.0,0.0,784.218,0,237.058,0.35,0,17,0.0,-0.012799276974235099,0.02487622862960919,-62.11898062420625,0.0,-62.81653883563894,-3.414886143651662,-21.33683719105882,4.1208098658497425,-0.008365510765400567,0.0,0.0,0.0,6.136300854719576,41663.15017452776,45.43418775848174,22.469169141270914,1.0253542361790684,76.12677579418681,0.0,0.0,9948.762666500807,54.35105428278842,134.23527305132896,1.0280357586941777,6.496403095597473,0.0,-62.11898062420625,0.15815657125303165,44263.41602534172,0.00019323801951959293
68,2020-12-30 17:15:00,0.0,-2.3,72.9,0.5,0.0,0.0,0.0,0.0,784.34,0,234.857,0.35,0,17,0.0,-0.012787709165804566,0.024889316505479854,-64.70394626274707,0.0,-65.01753883563893,-3.570663639213616,-21.336845670262868,3.8926141622386563,-0.008357950133174816,0.0,0.0,0.0,6.136303293269704,41685.61934366903,45.45869066921377,23.404490191024873,1.0253681566609827,77.15213003036588,0.0,0.0,10181.293497359535,53.32568612612744,134.23704211965608,1.0285901841096494,6.496403095597473,0.0,-64.70394626274707,0.15824691657309012,44348.41602534172,0.0001825370498755563
69,2020-12-30 17:30:00,0.0,-2.25,74.3,0.5,0.0,0.0,0.0,0.0,784.463,0,232.656,0.35,0,17,0.0,-0.012776157889553219,0.02490294863824223,-66.6658817358682,0.0,-67.21853883563892,-3.4935882943504817,-21.336854218870375,4.0545957944274695,-0.008350400306256524,0.0,0.0,0.0,6.136305751779701,41709.023833860054,45.48421355928032,24.114485981065187,1.025382650550753,78.17749818702687,0.0,0.0,10412.88900716851,52.30030347557668,134.23888581813367,1.0291676885165317,6.496403095597473,0.0,-66.6658817358682,0.1583322600173489,44433.41602534172,0.00019013298910294687
70,2020-12-30 17:45:00,0.0,-2.2,74.6,1.0,0.0,0.0,0.0,0.0,784.585,0,230.454,0.35,0,17,0.0,-0.012764623365271588,0.024916993726079945,-72.0843138221368,0.0,-69.42053883563892,-6.832968498598451,-42.673725395759256,4.177536373528867,-0.008342861428299122,0.0,0.0,0.0,6.136308190273807,41733.13831984112,45.51051070865989,26.074818813756576,2.050795152790722,79.20288083757762,0.0,0.0,10643.774521187444,50.249508322785964,134.24078650274183,1.0297627120274093,6.496403095597473,0.0,-72.0843138221368,0.1584211560415617,44518.41602534172,0.000195898149923538
71,2020-12-30 18:00:00,0.0,-2.35,75.1,0.0,0.0,0.0,0.0,0.0,784.708,0,228.253,0.35,0,17,0.0,-0.012753105750400872,0.024932179906218373,-67.11280357983858,0.0,-71.62153883563894,-0.0,-0.0,4.517070589402558,-0.008335333602204986,0.0,0.0,0.0,6.136310648727346,41759.21313865488,45.53894562557784,24.27686285359124,0.0,81.25367599036835,0.0,0.0,10872.699702373688,50.249508322785964,134.24284290508808,1.0304061066346275,6.496403095597473,0.0,-67.11280357983858,0.15851274880483723,44603.41602534172,0.0002118202497075308
72,2020-12-30 18:15:00,0.0,-2.6,74.5,0.0,0.0,0.0,0.0,0.0,784.768,0,222.128,0.35,0,17,0.0,-0.012741605537004238,0.024946318315090095,-73.54932493527251,0.0,-77.74653883563894,-0.0,-0.0,4.205541717516018,-0.008327817149582889,0.0,0.0,0.0,6.136311847962699,41783.49000150847,45.56541984897325,26.60553963015916,0.0,81.25367599036835,0.0,0.0,11103.422839520097,50.249508322785964,134.24475863712405,1.0310051367852007,6.496403095597473,0.0,-73.54932493527251,0.15861178739553897,44688.41602534172,0.00019721143282199415
73,2020-12-30 18:30:00,0.0,-2.95,75.6,0.75,0.0,0.0,0.0,0.0,784.828,0,216.002,0.35,0,17,0.0,-0.012730122205922194,0.024961812208137573,-86.14590754555599,0.0,-83.87253883563892,-6.873920500131152,-32.005319379163915,4.608872101945195,-0.008320311731114105,0.0,0.0,0.0,6.136313047191312,41810.09554113863,45.594433523597196,31.162681983611495,1.5381671634840182,81.25367599036835,0.0,0.0,11331.817299889937,48.711341159301945,134.24685937662818,1.0316616268970762,6.496403095597473,0.0,-86.14590754555599,0.15870399690621095,44773.41602534172,0.00021612519489400237
74,2020-12-30 18:45:00,0.0,-3.1,80.3,1.0,0.0,0.0,0.0,0.0,784.888,0,209.876,0.35,0,17,0.0,-0.012718656345479423,0.024979959054728853,-94.2406378872987,0.0,-89.99853883563893,-9.631992150266246,-42.67376751196675,5.398205916337789,-0.008312817731323205,0.0,0.0,0.0,6.13631424641319,41841.25822312224,45.628416819108224,34.09151956059945,2.0509275675298886,82.79184315385237,0.0,0.0,11555.654617906326,46.660413591772055,134.2493216008397,1.0324305642261493,6.496403095597473,0.0,-94.2406378872987,0.15880505130542463,44858.41602534172,0.00025314033913960643
75,2020-12-30 19:00:00,0.0,-3.1,82.85,0.75,0.0,0.0,0.0,0.0,784.948,0,203.751,0.35,0,17,0.0,-0.012707209134135868,0.024999810296157884,-97.45095055908764,0.0,-96.12353883563893,-7.224546343905616,-32.005331888751066,5.9054399563773305,-0.008305335920442709,0.0,0.0,0.0,6.136315445628331,41875.34974268284,45.6655940487272,35.25355697377877,1.5382268627778126,84.84277072138225,0.0,0.0,11776.563098345727,45.122186728994244,134.25201728766373,1.0332717704486674,6.496403095597473,0.0,-97.45095055908764,0.15892341485487776,44943.41602534172,0.00027692675967117724
76,2020-12-30 19:15:00,0.0,-2.9,82.9,1.5,0.0,0.0,0.0,0.0,785.019,0,208.154,0.35,0,17,0.0,-0.012695781307203271,0.025020336925333873,-99.14034766611589,0.0,-91.72053883563893,-13.518115787579342,-64.01067858038128,6.106604823881458,-0.008297866779066815,0.0,0.0,0.0,6.136316864690885,41910.60329965662,45.70403849471823,35.86545337595322,3.076518367255646,86.38099758416007,0.0,0.0,11996.309541371947,42.0456683617386,134.25480711122074,1.0341416498754121,6.496403095597473,0.0,-99.14034766611589,0.15905290285156443,45028.41602534172,0.00028636028543734416
77,2020-12-30 19:30:00,0.0,-2.9,83.2,0.25,0.0,0.0,0.0,0.0,785.09,0,212.556,0.35,0,17,0.0,-0.012684373124458206,0.025041218521807188,-83.36758652477234,0.0,-87.31853883563892,-2.2532230692655557,-10.66844889719369,6.212465790609127,-0.008290410476983534,0.0,0.0,0.0,6.136318283744015,41946.468753032575,45.74315022140957,30.160067232546915,0.5127640287434877,89.45751595141571,0.0,0.0,12215.444087995995,41.53290433299511,134.25764770736674,1.0350266278095774,6.496403095597473,0.0,-83.36758652477234,0.15918680455285114,45113.41602534172,0.00029132459040317717
78,2020-12-30 19:45:00,0.0,-2.9,83.5,0.5,0.0,0.0,0.0,0.0,785.16,0,216.959,0.35,0,17,0.0,-0.012672984697494474,0.02505877730013532,-82.20656040978838,0.0,-82.91553883563893,-4.5068479411648195,-21.336902659118955,5.224109334102488,-0.008282967087129726,0.0,0.0,0.0,6.136319682801254,41976.62882026512,45.776040152960874,29.740569914569274,1.025546551583592,89.9702799801592,0.0,0.0,12440.284020763447,40.507357781411514,134.2600382628258,1.0357708256791525,6.496403095597473,0.0,-82.20656040978838,0.1593230303875388,45198.41602534172,0.00024497622379764496
79,2020-12-30 20:00:00,0.0,-2.9,83.2,0.25,0.0,0.0,0.0,0.0,785.231,0,221.362,0.35,0,17,0.0,-0.012661614468165161,0.025076090934125918,-75.62308558830823,0.0,-78.51253883563894,-2.2536277419180757,-10.668453796657085,5.151356524839891,-0.008275535591112342,0.0,0.0,0.0,6.13632110183567,42006.36939017969,45.80847261742605,27.35929065829534,0.5127824037889283,90.9958265317428,0.0,0.0,12665.543450848878,39.99457537762259,134.26239720879084,1.0365046724772953,6.496403095597473,0.0,-75.62308558830823,0.1594375857589688,45283.41602534172,0.00024156454060954275
80,2020-12-30 20:15:00,0.0,-3.1,84.1,0.0,0.0,0.0,0.0,0.0,785.215,0,225.353,0.35,0,17,0.0,-0.012650262283692216,0.02509201748733954,-69.79098784275969,0.0,-74.52153883563892,-0.0,-0.0,4.738819108768313,-0.008268115889076796,0.0,0.0,0.0,6.136320782054088,42033.72868083798,45.83830826699889,25.249734115897734,0.0,91.50860893553173,0.0,0.0,12893.184160190582,39.99457537762259,134.2645687165618,1.03717976135107,6.496403095597473,0.0,-69.79098784275969,0.15955054777615646,45368.41602534172,0.00022221895477140836
81,2020-12-30 20:30:00,0.0,-3.15,83.1,0.0,0.0,0.0,0.0,0.0,785.198,0,229.344,0.35,0,17,0.0,-0.012638927476456546,0.025106715327066147,-66.16543559302974,0.0,-70.53053883563894,-0.0,-0.0,4.373363950153866,-0.008260707544672296,0.0,0.0,0.0,6.1363204422856334,42058.978414953875,45.86584341870652,23.938400358042053,0.0,91.50860893553173,0.0,0.0,13122.934426074684,39.99457537762259,134.26657401211878,1.0378027970423207,6.496403095597473,0.0,-66.16543559302974,0.1596544651076152,45453.41602534172,0.00020508129561536812
82,2020-12-30 20:45:00,0.0,-3.2,84.1,0.0,0.0,0.0,0.0,0.0,785.182,0,233.334,0.35,0,17,0.0,-0.01262760945497948,0.025120649232706592,-62.40261565677521,0.0,-66.54053883563893,-0.0,-0.0,4.146176489035026,-0.008253310171312844,0.0,0.0,0.0,6.136320122503067,42082.91681531192,45.89194854450591,22.577346426067034,0.0,91.50860893553173,0.0,0.0,13353.996025716642,39.99457537762259,134.26847624789448,1.0383934756508972,6.496403095597473,0.0,-62.40261565677521,0.15975036982320664,45538.41602534172,0.00019442758550639212
83,2020-12-30 21:00:00,0.0,-3.25,84.1,0.0,0.0,0.0,0.0,0.0,785.166,0,237.325,0.35,0,17,0.0,-0.012616307840918141,0.02513379036227722,-58.6473976791356,0.0,-62.54953883563894,-0.0,-0.0,3.910387080025051,-0.0082459235217164,0.0,0.0,0.0,6.1363198027200205,42105.49416173798,45.91656942392364,21.218987417600115,0.0,91.50860893553173,0.0,0.0,13586.418679290575,39.99457537762259,134.2702712962784,1.0389505703344528,6.496403095597473,0.0,-58.6473976791356,0.15984129376987133,45623.41602534172,0.0001833705133607301
84,2020-12-30 21:15:00,0.0,-3.3,85.4,0.0,0.0,0.0,0.0,0.0,785.267,0,238.512,0.35,0,17,0.0,-0.012605022245442797,0.025146140379335494,-57.69570372161614,0.0,-61.36253883563893,-0.0,-0.0,3.6750736613645336,-0.00823854734174678,0.0,0.0,0.0,6.13632182134248,42126.71314915558,45.93970899580761,20.874921133560527,0.0,91.50860893553173,0.0,0.0,13820.199691872975,39.99457537762259,134.27195920187765,1.0394741475900657,6.496403095597473,0.0,-57.69570372161614,0.15992704809812924,45708.41602534172,0.00017233577962250647
85,2020-12-30 21:30:00,0.0,-3.2,84.1,0.0,0.0,0.0,0.0,0.0,785.368,0,239.7,0.35,0,17,0.0,-0.012593752282941571,0.025158289686048885,-56.56733247864619,0.0,-60.17453883563894,-0.0,-0.0,3.6154375383721216,-0.00823118137937098,0.0,0.0,0.0,6.136323839945884,42147.58807028914,45.962473359093934,20.46691761360119,0.0,91.50860893553173,0.0,0.0,14054.324770739415,39.99457537762259,134.27362054716582,1.0399892350305338,6.496403095597473,0.0,-56.56733247864619,0.1600076430439644,45793.41602534172,0.00016953922041235256
