,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,vp_a,p_a,missing_type,LW_in,DroneV,dia,h_s,cam_temp,h_f,a,cld,Discharge,T_s,T_bulk,f_cone,TotalE,SW,LW,Qs,Ql,Qf,Qg,ppt,dpt,cdt
106,2020-01-04 18:45:00,0.0,2.3,95.1,2.1,0.0,0.0,0.0,6.9,806.202,-p_aSW_directSW_diffuseLW_in,273.738,,,,,2.5,0.798,0,0.273,0,0,1,-10.722,0.0,-26.137,15.415,0,0,0,0,0,0
107,2020-01-04 19:00:00,0.0,2.3,95.1,2.1,0.0,0.0,0.0,6.9,806.376,-p_aSW_directSW_diffuseLW_in,269.076,,,,0.634,2.5,0.797,0,0.391,0,0,1,-15.38,0.0,-30.799,15.418,0,0,0,0,0,0
108,2020-01-04 19:15:00,0.0,2.3,95.8,2.1,0.0,0.0,0.0,6.9,806.284,-p_aSW_directSW_diffuseLW_in,272.514,,,,,2.5,0.797,0,0.304,0,0,1,-11.944,0.0,-27.361,15.416,0,0,0,0,0,0
109,2020-01-04 19:30:00,0.0,2.3,96.5,2.1,0.0,0.0,0.0,7.0,806.192,-p_aSW_directSW_diffuseLW_in,275.952,,,,,2.5,0.796,0,0.217,0,0,1,-8.508,0.0,-23.923,15.415,0,0,0,0,0,0
110,2020-01-04 19:45:00,0.0,2.3,96.5,2.1,0.0,0.0,0.0,7.0,806.1,-p_aSW_directSW_diffuseLW_in,279.391,,,,,2.5,0.796,0,0.129,0,0,1,-5.071,0.0,-20.484,15.413,0,0,0,0,0,0
111,2020-01-04 20:00:00,0.0,2.3,95.8,2.1,0.0,0.0,0.0,6.95,806.008,-p_aSW_directSW_diffuseLW_in,282.829,,,,0.477,2.5,0.795,0,0.042,0,0,1,-1.634,0.0,-17.046,15.411,0,0,0,0,0,0
112,2020-01-04 20:15:00,0.0,2.3,95.8,1.5,0.0,0.0,0.0,6.9,806.016,-p_aSW_directSW_diffuseLW_in,280.576,,,,,2.5,0.795,0,0.211,0,0,1,-8.291,0.0,-19.299,11.008,0,0,0,0,0,0
113,2020-01-04 20:30:00,0.0,2.3,95.8,1.8,0.0,0.0,0.0,6.9,806.024,-p_aSW_directSW_diffuseLW_in,278.322,,,,,2.5,0.794,0,0.212,0,0,1,-8.343,0.0,-21.553,13.21,0,0,0,0,0,0
114,2020-01-04 20:45:00,0.0,2.2,95.8,2.1,0.0,0.0,0.0,6.9,806.031,-p_aSW_directSW_diffuseLW_in,276.068,,,,,2.5,0.794,0,0.231,0,0,1,-9.065,0.0,-23.807,14.741,0,0,0,0,0,0
115,2020-01-04 21:00:00,0.0,2.3,95.8,2.1,0.0,0.0,0.0,6.9,806.039,-p_aSW_directSW_diffuseLW_in,273.815,,,,0.477,2.5,0.794,0,0.271,0,0,1,-10.648,0.0,-26.06,15.412,0,0,0,0,0,0
116,2020-01-04 21:15:00,0.0,2.3,95.8,2.1,0.0,0.0,0.0,6.9,806.213,-p_aSW_directSW_diffuseLW_in,276.374,,,,,2.5,0.793,0,0.206,0,0,1,-8.086,0.0,-23.501,15.415,0,0,0,0,0,0
117,2020-01-04 21:30:00,0.0,2.1,95.1,1.8,0.0,0.0,0.0,6.75,806.387,-p_aSW_directSW_diffuseLW_in,278.934,,,,,2.5,0.793,0,0.226,0,0,1,-8.874,0.0,-20.941,12.067,0,0,0,0,0,0
118,2020-01-04 21:45:00,0.0,1.9,95.8,1.0,0.0,0.0,0.0,6.7,806.56,-p_aSW_directSW_diffuseLW_in,281.494,,,,,2.5,0.792,0,0.313,0,0,1,-12.314,0.0,-18.381,6.066,0,0,0,0,0,0
119,2020-01-04 22:00:00,0.0,1.75,95.8,1.0,0.0,0.0,0.0,6.65,806.734,-p_aSW_directSW_diffuseLW_in,284.053,,,,-0.003,2.5,0.792,0,0.26,0,0,1,-10.233,0.0,-15.822,5.589,0,0,0,0,0,0
120,2020-01-04 22:15:00,0.0,1.7,95.8,1.0,0.0,0.0,0.0,6.6,806.73,-p_aSW_directSW_diffuseLW_in,281.415,,,,,2.5,0.791,0,0.332,0,0,1,-13.03,0.0,-18.46,5.429,0,0,0,0,0,0
121,2020-01-04 22:30:00,0.0,1.6,95.8,0.5,0.0,0.0,0.0,6.6,806.725,-p_aSW_directSW_diffuseLW_in,278.778,,,,,2.5,0.791,0,0.472,0,0,1,-18.542,0.0,-21.097,2.555,0,0,0,0,0,0
122,2020-01-04 22:45:00,0.0,1.6,95.8,2.1,0.0,0.0,0.0,6.6,806.72,-p_aSW_directSW_diffuseLW_in,276.14,,,,,2.5,0.79,0,0.331,0,0,1,-13.004,0.0,-23.735,10.73,0,0,0,0,0,0
123,2020-01-04 23:00:00,0.0,1.15,96.15,3.85,0.0,0.0,0.0,6.4,806.716,-p_aSW_directSW_diffuseLW_in,273.502,,,,0.132,2.5,0.79,0,0.311,0,0,1,-12.233,0.0,-26.373,14.139,0,0,0,0,0,0
124,2020-01-04 23:15:00,0.0,0.8,95.7,3.6,0.0,0.0,0.0,6.2,806.631,-p_aSW_directSW_diffuseLW_in,273.78,,,,,2.5,0.789,0,0.43,0,0,1,-16.898,0.0,-26.095,9.196,0,0,0,0,0,0
125,2020-01-04 23:30:00,0.0,0.4,95.7,4.1,0.0,0.0,0.0,6.05,806.546,-p_aSW_directSW_diffuseLW_in,274.059,,,,,2.5,0.789,0,0.524,0,0,1,-20.579,0.0,-25.816,5.236,0,0,0,0,0,0
126,2020-01-04 23:45:00,0.0,0.0,95.7,4.1,0.0,0.0,0.0,5.8,806.46,-p_aSW_directSW_diffuseLW_in,274.338,,,,,2.5,0.788,0,0.65,0,0,1,-25.537,0.0,-25.537,0.0,0,0,0,0,0,0
127,2020-01-05 00:00:00,0.0,-0.4,96.4,4.35,0.0,0.0,0.0,5.75,806.375,-p_aSW_directSW_diffuseLW_in,274.616,,,,-0.407,2.5,0.788,0,0.784,0,0,1,-30.813,0.0,-25.259,-5.554,0,0,0,0,0,0
128,2020-01-05 00:15:00,0.0,-0.5,95.7,2.1,0.0,0.0,0.0,5.6,806.329,-p_aSW_directSW_diffuseLW_in,272.91,,,,,2.5,0.788,0,0.771,0,0,1,-30.316,0.0,-26.965,-3.352,0,0,0,0,0,0
129,2020-01-05 00:30:00,0.0,-0.6,96.4,2.1,0.0,0.0,0.0,5.6,806.284,-p_aSW_directSW_diffuseLW_in,271.203,,,,,2.5,0.787,0,0.832,0,0,1,-32.693,0.0,-28.672,-4.022,0,0,0,0,0,0
130,2020-01-05 00:45:00,0.0,-0.6,95.7,1.5,0.0,0.0,0.0,5.6,806.238,-p_aSW_directSW_diffuseLW_in,269.496,,,,,2.5,0.787,0,0.846,0,0,1,-33.251,0.0,-30.379,-2.872,0,0,0,0,0,0
131,2020-01-05 01:00:00,0.0,-0.7,96.4,2.1,0.0,0.0,0.0,5.6,806.192,-p_aSW_directSW_diffuseLW_in,267.79,,,,-1.501,2.5,0.786,0,0.936,0,0,1,-36.776,0.0,-32.085,-4.691,0,0,0,0,0,0
132,2020-01-05 01:15:00,0.0,-0.7,96.4,2.1,0.0,0.0,0.0,5.6,806.189,-p_aSW_directSW_diffuseLW_in,265.516,,,,,2.5,0.786,0,0.994,0,0,1,-39.05,0.0,-34.359,-4.691,0,0,0,0,0,0
133,2020-01-05 01:30:00,0.0,-0.7,95.7,2.35,0.0,0.0,0.0,5.6,806.186,-p_aSW_directSW_diffuseLW_in,263.243,,,,,2.5,0.785,0,1.066,0,0,1,-41.881,0.0,-36.632,-5.25,0,0,0,0,0,0
134,2020-01-05 01:45:00,0.0,-0.7,95.0,1.5,0.0,0.0,0.0,5.5,806.182,-p_aSW_directSW_diffuseLW_in,260.97,,,,,2.5,0.785,0,1.075,0,0,1,-42.255,0.0,-38.905,-3.351,0,0,0,0,0,0
135,2020-01-05 02:00:00,0.0,-0.7,95.0,0.25,0.0,0.0,0.0,5.5,806.179,-p_aSW_directSW_diffuseLW_in,258.696,,,,-1.73,2.5,0.784,0,1.062,0,0,1,-41.737,0.0,-41.179,-0.558,0,0,0,0,0,0
136,2020-01-05 02:15:00,0.0,-0.7,95.0,0.5,0.0,0.0,0.0,5.5,806.124,-p_aSW_directSW_diffuseLW_in,258.879,,,,,2.5,0.784,0,1.072,0,0,1,-42.112,0.0,-40.996,-1.117,0,0,0,0,0,0
137,2020-01-05 02:30:00,0.0,-0.6,95.0,1.0,0.0,0.0,0.0,5.6,806.069,-p_aSW_directSW_diffuseLW_in,259.061,,,,,2.5,0.784,0,1.087,0,0,1,-42.728,0.0,-40.814,-1.915,0,0,0,0,0,0
138,2020-01-05 02:45:00,0.0,-0.6,95.0,1.0,0.0,0.0,0.0,5.6,806.014,-p_aSW_directSW_diffuseLW_in,259.243,,,,,2.5,0.783,0,1.083,0,0,1,-42.546,0.0,-40.632,-1.914,0,0,0,0,0,0
139,2020-01-05 03:00:00,0.0,-0.6,94.3,0.25,0.0,0.0,0.0,5.55,805.959,-p_aSW_directSW_diffuseLW_in,259.426,,,,-2.244,2.5,0.783,0,1.041,0,0,1,-40.927,0.0,-40.449,-0.479,0,0,0,0,0,0
140,2020-01-05 03:15:00,0.0,-0.6,93.6,0.5,0.0,0.0,0.0,5.5,806.003,-p_aSW_directSW_diffuseLW_in,253.094,,,,,2.5,0.782,0,1.215,0,0,1,-47.738,0.0,-46.781,-0.957,0,0,0,0,0,0
141,2020-01-05 03:30:00,0.0,-0.6,93.95,2.394,0.0,0.0,0.0,5.5,806.048,-v_ap_aSW_directSW_diffuseLW_in,246.762,,,,,2.5,0.782,0,1.468,0,0,1,-57.696,0.0,-53.113,-4.583,0,0,0,0,0,0
142,2020-01-05 03:45:00,0.0,-0.6,94.3,2.361,0.0,0.0,0.0,5.5,806.092,-v_ap_aSW_directSW_diffuseLW_in,240.431,,,,,2.5,0.781,0,1.628,0,0,1,-63.964,0.0,-59.444,-4.52,0,0,0,0,0,0
143,2020-01-05 04:00:00,0.0,-0.6,94.3,2.329,0.0,0.0,0.0,5.5,806.137,-v_ap_aSW_directSW_diffuseLW_in,234.099,,,,-1.852,2.5,0.781,0,1.787,0,0,1,-70.235,0.0,-65.776,-4.459,0,0,0,0,0,0
144,2020-01-05 04:15:00,0.0,-0.6,94.3,2.245,0.0,0.0,0.0,5.5,806.098,-v_ap_aSW_directSW_diffuseLW_in,235.111,,,,,2.5,0.78,0,1.757,0,0,1,-69.062,0.0,-64.764,-4.298,0,0,0,0,0,0
145,2020-01-05 04:30:00,0.0,-0.55,94.3,2.162,0.0,0.0,0.0,5.55,806.06,-v_ap_aSW_directSW_diffuseLW_in,236.124,,,,,2.5,0.78,0,1.719,0,0,1,-67.545,0.0,-63.751,-3.794,0,0,0,0,0,0
146,2020-01-05 04:45:00,0.0,-0.5,94.3,2.078,0.0,0.0,0.0,5.6,806.021,-v_ap_aSW_directSW_diffuseLW_in,237.136,,,,,2.5,0.779,0,1.681,0,0,1,-66.054,0.0,-62.739,-3.315,0,0,0,0,0,0
147,2020-01-05 05:00:00,0.0,-0.55,94.3,1.995,0.0,0.0,0.0,5.55,805.982,-v_ap_aSW_directSW_diffuseLW_in,238.149,,,,-2.01,2.5,0.779,0,1.66,0,0,1,-65.226,0.0,-61.726,-3.501,0,0,0,0,0,0
148,2020-01-05 05:15:00,0.0,-0.6,94.3,2.012,0.0,0.0,0.0,5.5,806.02,-v_ap_aSW_directSW_diffuseLW_in,235.386,,,,,2.5,0.779,0,1.739,0,0,1,-68.34,0.0,-64.489,-3.852,0,0,0,0,0,0
149,2020-01-05 05:30:00,0.0,-0.6,93.6,0.5,0.0,0.0,0.0,5.5,806.057,-p_aSW_directSW_diffuseLW_in,232.622,,,,,2.5,0.778,0,1.736,0,0,1,-68.21,0.0,-67.253,-0.957,0,0,0,0,0,0
150,2020-01-05 05:45:00,0.0,-0.6,93.6,0.5,0.0,0.0,0.0,5.5,806.094,-p_aSW_directSW_diffuseLW_in,229.859,,,,,2.5,0.778,0,1.806,0,0,1,-70.973,0.0,-70.016,-0.957,0,0,0,0,0,0
151,2020-01-05 06:00:00,0.0,-0.7,94.3,0.5,0.0,0.0,0.0,5.5,806.132,-p_aSW_directSW_diffuseLW_in,227.096,,,,-1.938,2.5,0.777,0,1.88,0,0,1,-73.895,0.0,-72.779,-1.117,0,0,0,0,0,0
152,2020-01-05 06:15:00,0.0,-0.7,93.6,0.5,0.0,0.0,0.0,5.4,806.164,-p_aSW_directSW_diffuseLW_in,224.99,,,,,2.5,0.777,0,1.934,0,0,1,-76.002,0.0,-74.885,-1.117,0,0,0,0,0,0
153,2020-01-05 06:30:00,0.0,-0.75,93.95,0.25,0.0,0.0,0.0,5.4,806.195,-p_aSW_directSW_diffuseLW_in,222.885,,,,,2.5,0.776,0,1.974,0,0,1,-77.588,0.0,-76.99,-0.598,0,0,0,0,0,0
154,2020-01-05 06:45:00,0.0,-0.8,94.3,1.0,0.0,0.0,0.0,5.4,806.226,-p_aSW_directSW_diffuseLW_in,220.78,,,,,2.5,0.776,0,2.078,0,0,1,-81.648,0.0,-79.095,-2.553,0,0,0,0,0,0
155,2020-01-05 07:00:00,0.0,-0.8,93.95,1.0,0.0,0.0,0.0,5.4,806.258,-p_aSW_directSW_diffuseLW_in,218.674,,,,-1.97,2.5,0.775,0,2.131,0,0,1,-83.754,0.0,-81.201,-2.553,0,0,0,0,0,0
156,2020-01-05 07:15:00,0.0,-0.8,93.6,2.279,2.234,2.83,0.0,5.4,806.344,-v_ap_aSW_directSW_diffuseLW_in,219.224,,,,,2.5,0.775,0,2.117,0,0,1,-83.179,3.292,-80.651,-5.82,0,0,0,0,0,0
157,2020-01-05 07:30:00,0.032,-0.8,93.6,2.277,4.469,5.661,0.0,5.4,806.431,-v_ap_aSW_directSW_diffuseLW_in,219.773,,,,,2.5,0.775,0,2.019,0,0,1,-79.332,6.584,-80.102,-5.815,0,0,0,0,0,0
158,2020-01-05 07:45:00,0.067,-0.8,93.6,2.275,6.704,8.491,0.0,5.4,806.518,-v_ap_aSW_directSW_diffuseLW_in,220.323,,,,,2.5,0.774,0,1.921,0,0,1,-75.486,9.877,-79.552,-5.811,0,0,0,0,0,0
159,2020-01-05 08:00:00,0.101,-0.8,93.95,2.273,8.938,11.322,0.0,5.4,806.604,-v_ap_aSW_directSW_diffuseLW_in,220.872,,,,-1.638,2.5,0.774,0,1.823,0,0,1,-71.64,13.169,-79.003,-5.806,0,0,0,0,0,0
160,2020-01-05 08:15:00,0.134,-0.8,94.3,2.121,21.973,21.438,0.0,5.4,806.623,-v_ap_aSW_directSW_diffuseLW_in,221.599,,,,,2.5,0.773,0,1.412,0,0,1,-55.477,28.217,-78.276,-5.418,0,0,0,0,0,0
161,2020-01-05 08:30:00,0.165,-0.8,93.6,0.25,35.008,31.554,0.0,5.4,806.641,-p_aSW_directSW_diffuseLW_in,222.326,,,,,2.5,0.773,0,0.889,0,0,1,-34.922,43.265,-77.549,-0.639,0,0,0,0,0,0
162,2020-01-05 08:45:00,0.194,-1.0,93.6,0.5,48.044,41.671,0.0,5.3,806.66,-p_aSW_directSW_diffuseLW_in,223.053,,,,,2.5,0.772,0,0.512,0,0,1,-20.103,58.315,-76.822,-1.597,0,0,0,0,0,0
163,2020-01-05 09:00:00,0.221,-0.95,93.25,1.666,61.079,51.787,0.0,5.3,806.678,-v_ap_aSW_directSW_diffuseLW_in,223.78,,,,-3.052,2.5,0.772,0,0.198,0,0,1,-7.786,73.363,-76.095,-5.054,0,0,0,0,0,0
164,2020-01-05 09:15:00,0.246,-0.9,92.2,1.563,85.772,58.515,0.0,5.3,806.66,-v_ap_aSW_directSW_diffuseLW_in,223.654,,,,,2.5,0.771,0,0.0,0,0,1,13.074,93.787,-76.221,-4.492,0,0,0,0,0,0
165,2020-01-05 09:30:00,0.269,-0.85,91.9,0.5,110.465,65.242,0.0,5.3,806.642,-p_aSW_directSW_diffuseLW_in,223.527,,,,,2.5,0.771,0,0.0,0,0,1,36.505,114.21,-76.348,-1.357,0,0,0,0,0,0
166,2020-01-05 09:45:00,0.29,-0.8,91.6,1.357,135.158,71.97,0.0,5.3,806.624,-v_ap_aSW_directSW_diffuseLW_in,223.4,,,,,2.5,0.771,0,0.0,0,0,1,54.692,134.633,-76.475,-3.466,0,0,0,0,0,0
167,2020-01-05 10:00:00,0.308,-0.9,91.2,1.254,159.851,78.698,0.0,5.2,806.606,-v_ap_aSW_directSW_diffuseLW_in,223.274,,,,-3.017,2.5,0.77,0,0.0,0,0,1,74.853,155.057,-76.601,-3.604,0,0,0,0,0,0
168,2020-01-05 10:15:00,0.324,-1.0,90.2,1.393,177.778,81.0,0.0,5.1,806.664,-v_ap_aSW_directSW_diffuseLW_in,221.53,,,,,2.5,0.77,0,0.0,0,0,1,85.413,168.206,-78.345,-4.448,0,0,0,0,0,0
169,2020-01-05 10:30:00,0.337,-1.0,90.2,1.532,195.706,83.302,0.0,5.1,806.722,-v_ap_aSW_directSW_diffuseLW_in,219.786,,,,,2.5,0.769,0,0.0,0,0,1,96.374,181.355,-80.089,-4.892,0,0,0,0,0,0
170,2020-01-05 10:45:00,0.347,-1.1,90.2,1.671,213.634,85.603,0.0,5.1,806.78,-v_ap_aSW_directSW_diffuseLW_in,218.041,,,,,2.5,0.769,0,0.0,0,0,1,106.8,194.504,-81.834,-5.87,0,0,0,0,0,0
171,2020-01-05 11:00:00,0.355,-1.2,89.5,0.25,231.561,87.905,0.0,5.0,806.838,-p_aSW_directSW_diffuseLW_in,216.297,,,,-1.479,2.5,0.768,0,0.0,0,0,1,123.117,207.653,-83.578,-0.958,0,0,0,0,0,0
172,2020-01-05 11:15:00,0.36,-1.1,90.2,1.857,240.694,88.338,0.0,5.1,806.642,-v_ap_aSW_directSW_diffuseLW_in,213.596,,,,,2.5,0.768,0,0.0,0,0,1,121.069,213.871,-86.279,-6.523,0,0,0,0,0,0
173,2020-01-05 11:30:00,0.361,-1.1,90.2,1.905,249.827,88.77,0.0,5.1,806.447,-v_ap_aSW_directSW_diffuseLW_in,210.894,,,,,2.5,0.768,0,0.0,0,0,1,124.418,220.088,-88.981,-6.69,0,0,0,0,0,0
174,2020-01-05 11:45:00,0.36,-1.1,88.9,1.952,258.96,89.202,0.0,5.0,806.252,-v_ap_aSW_directSW_diffuseLW_in,208.192,,,,,2.5,0.767,0,0.0,0,0,1,127.77,226.305,-91.683,-6.853,0,0,0,0,0,0
175,2020-01-05 12:00:00,0.356,-1.1,89.55,2.0,268.093,89.635,0.0,5.05,806.056,-v_ap_aSW_directSW_diffuseLW_in,205.491,,,,-4.426,2.5,0.767,0,0.0,0,0,1,131.12,232.523,-94.384,-7.02,0,0,0,0,0,0
176,2020-01-05 12:15:00,0.35,-1.2,89.5,0.5,265.079,87.3,0.0,5.0,806.125,-p_aSW_directSW_diffuseLW_in,205.566,,,,,2.5,0.766,0,0.0,0,0,1,132.823,229.046,-94.309,-1.915,0,0,0,0,0,0
177,2020-01-05 12:30:00,0.34,-1.25,88.8,1.0,262.065,84.964,0.0,4.95,806.194,-p_aSW_directSW_diffuseLW_in,205.64,,,,,2.5,0.766,0,0.0,0,0,1,127.345,225.569,-94.235,-3.989,0,0,0,0,0,0
178,2020-01-05 12:45:00,0.328,-1.3,88.2,2.159,259.051,82.628,0.0,4.9,806.263,-v_ap_aSW_directSW_diffuseLW_in,205.714,,,,,2.5,0.765,0,0.0,0,0,1,118.973,222.091,-94.161,-8.958,0,0,0,0,0,0
179,2020-01-05 13:00:00,0.313,-1.5,88.2,2.212,256.037,80.293,0.0,4.8,806.332,-v_ap_aSW_directSW_diffuseLW_in,205.789,,,,-4.997,2.5,0.765,0,0.0,0,0,1,113.938,218.614,-94.086,-10.591,0,0,0,0,0,0
180,2020-01-05 13:15:00,0.295,-1.6,88.1,2.13,236.826,79.2,0.0,4.8,806.315,-v_ap_aSW_directSW_diffuseLW_in,206.45,,,,,2.5,0.765,0,0.0,0,0,1,101.114,205.417,-93.425,-10.878,0,0,0,0,0,0
181,2020-01-05 13:30:00,0.275,-1.6,88.8,2.048,217.616,78.108,0.0,4.85,806.299,-v_ap_aSW_directSW_diffuseLW_in,207.11,,,,,2.5,0.764,0,0.0,0,0,1,88.997,192.221,-92.765,-10.459,0,0,0,0,0,0
182,2020-01-05 13:45:00,0.253,-1.6,88.8,1.966,198.405,77.015,0.0,4.8,806.282,-v_ap_aSW_directSW_diffuseLW_in,207.77,,,,,2.5,0.764,0,0.0,0,0,1,76.878,179.023,-92.105,-10.04,0,0,0,0,0,0
183,2020-01-05 14:00:00,0.228,-1.6,89.15,0.75,179.194,75.922,0.0,4.85,806.266,-p_aSW_directSW_diffuseLW_in,208.431,,,,-5.655,2.5,0.763,0,0.0,0,0,1,70.552,165.825,-91.444,-3.83,0,0,0,0,0,0
184,2020-01-05 14:15:00,0.202,-1.6,89.5,0.5,157.3,69.936,0.0,4.9,806.418,-p_aSW_directSW_diffuseLW_in,209.17,,,,,2.5,0.763,0,0.0,0,0,1,54.445,147.703,-90.705,-2.554,0,0,0,0,0,0
185,2020-01-05 14:30:00,0.173,-1.55,88.15,1.0,135.406,63.95,0.0,4.8,806.571,-p_aSW_directSW_diffuseLW_in,209.909,,,,,2.5,0.762,0,0.0,0,0,1,34.667,129.581,-89.966,-4.949,0,0,0,0,0,0
186,2020-01-05 14:45:00,0.143,-1.4,86.9,0.5,113.511,57.964,0.0,4.8,806.724,-p_aSW_directSW_diffuseLW_in,210.648,,,,,2.5,0.762,0,0.0,0,0,1,19.997,111.459,-89.227,-2.235,0,0,0,0,0,0
187,2020-01-05 15:00:00,0.111,-1.45,86.25,1.0,91.617,51.978,0.0,4.75,806.876,-p_aSW_directSW_diffuseLW_in,211.387,,,,-6.44,2.5,0.762,0,0.0,0,0,1,0.218,93.337,-88.488,-4.631,0,0,0,0,0,0
188,2020-01-05 15:15:00,0.077,-1.5,84.9,0.5,71.972,42.649,0.0,4.6,806.763,-p_aSW_directSW_diffuseLW_in,210.18,,,,,2.5,0.761,0,0.448,0,0,1,-17.586,74.504,-89.695,-2.395,0,0,0,0,0,0
189,2020-01-05 15:30:00,0.042,-1.5,86.2,1.25,52.328,33.32,0.0,4.7,806.65,-p_aSW_directSW_diffuseLW_in,208.972,,,,,2.5,0.761,0,1.049,0,0,1,-41.219,55.671,-90.903,-5.987,0,0,0,0,0,0
190,2020-01-05 15:45:00,0.006,-1.5,85.6,1.5,32.684,23.992,0.0,4.7,806.538,-p_aSW_directSW_diffuseLW_in,207.765,,,,,2.5,0.76,0,1.589,0,0,1,-62.454,36.839,-92.11,-7.184,0,0,0,0,0,0
191,2020-01-05 16:00:00,0.0,-1.6,83.65,1.25,13.039,14.663,0.0,4.55,806.425,-p_aSW_directSW_diffuseLW_in,206.558,,,,-6.697,2.5,0.76,0,2.079,0,0,1,-81.695,18.006,-93.317,-6.385,0,0,0,0,0,0
192,2020-01-05 16:15:00,0.0,-1.6,83.0,1.0,9.779,10.997,0.0,4.5,806.503,-p_aSW_directSW_diffuseLW_in,206.499,,,,,2.5,0.759,0,2.163,0,0,1,-84.979,13.504,-93.376,-5.108,0,0,0,0,0,0
193,2020-01-05 16:30:00,0.0,-1.65,83.6,1.0,6.52,7.332,0.0,4.5,806.581,-p_aSW_directSW_diffuseLW_in,206.44,,,,,2.5,0.759,0,2.283,0,0,1,-89.699,9.004,-93.435,-5.268,0,0,0,0,0,0
194,2020-01-05 16:45:00,0.0,-1.8,83.6,0.5,3.26,3.666,0.0,4.5,806.659,-p_aSW_directSW_diffuseLW_in,206.38,,,,,2.5,0.759,0,2.338,0,0,1,-91.867,4.502,-93.495,-2.874,0,0,0,0,0,0
195,2020-01-05 17:00:00,0.0,-2.05,84.2,1.0,0.0,0.0,0.0,4.4,806.737,-p_aSW_directSW_diffuseLW_in,206.321,,,,-6.696,2.5,0.758,0,2.547,0,0,1,-100.1,0.0,-93.554,-6.547,0,0,0,0,0,0
196,2020-01-05 17:15:00,0.0,-2.1,84.9,1.5,0.0,0.0,0.0,4.4,806.66,-p_aSW_directSW_diffuseLW_in,206.889,,,,,2.5,0.758,0,2.622,0,0,1,-103.044,0.0,-92.986,-10.059,0,0,0,0,0,0
197,2020-01-05 17:30:00,0.0,-2.2,85.5,1.25,0.0,0.0,0.0,4.4,806.584,-p_aSW_directSW_diffuseLW_in,207.456,,,,,2.5,0.757,0,2.575,0,0,1,-101.199,0.0,-92.419,-8.781,0,0,0,0,0,0
198,2020-01-05 17:45:00,0.0,-2.2,84.8,1.5,0.0,0.0,0.0,4.4,806.508,-p_aSW_directSW_diffuseLW_in,208.024,,,,,2.5,0.757,0,2.605,0,0,1,-102.386,0.0,-91.851,-10.536,0,0,0,0,0,0
199,2020-01-05 18:00:00,0.0,-2.3,84.8,1.5,0.0,0.0,0.0,4.4,806.431,-p_aSW_directSW_diffuseLW_in,208.592,,,,-5.508,2.5,0.756,0,2.603,0,0,1,-102.296,0.0,-91.283,-11.014,0,0,0,0,0,0
200,2020-01-05 18:15:00,0.0,-2.3,84.2,0.5,0.0,0.0,0.0,4.3,806.541,-p_aSW_directSW_diffuseLW_in,208.649,,,,,2.5,0.756,0,2.415,0,0,1,-94.897,0.0,-91.226,-3.672,0,0,0,0,0,0
201,2020-01-05 18:30:00,0.0,-2.3,84.5,1.25,0.0,0.0,0.0,4.35,806.65,-p_aSW_directSW_diffuseLW_in,208.706,,,,,2.5,0.756,0,2.554,0,0,1,-100.349,0.0,-91.169,-9.181,0,0,0,0,0,0
202,2020-01-05 18:45:00,0.0,-2.3,84.8,1.0,0.0,0.0,0.0,4.4,806.76,-p_aSW_directSW_diffuseLW_in,208.763,,,,,2.5,0.755,0,2.505,0,0,1,-98.457,0.0,-91.112,-7.345,0,0,0,0,0,0
203,2020-01-05 19:00:00,0.0,-2.45,84.8,1.0,0.0,0.0,0.0,4.3,806.869,-p_aSW_directSW_diffuseLW_in,208.82,,,,-5.923,2.5,0.755,0,2.516,0,0,1,-98.88,0.0,-91.055,-7.826,0,0,0,0,0,0
204,2020-01-05 19:15:00,0.0,-2.5,84.8,1.5,0.0,0.0,0.0,4.3,806.88,-p_aSW_directSW_diffuseLW_in,209.23,,,,,2.5,0.754,0,2.611,0,0,1,-102.623,0.0,-90.645,-11.978,0,0,0,0,0,0
205,2020-01-05 19:30:00,0.0,-2.55,85.1,1.25,0.0,0.0,0.0,4.3,806.892,-p_aSW_directSW_diffuseLW_in,209.64,,,,,2.5,0.754,0,2.555,0,0,1,-100.416,0.0,-90.235,-10.182,0,0,0,0,0,0
206,2020-01-05 19:45:00,0.0,-2.5,86.1,2.1,0.0,0.0,0.0,4.4,806.904,-p_aSW_directSW_diffuseLW_in,210.049,,,,,2.5,0.753,0,2.713,0,0,1,-106.595,0.0,-89.826,-16.77,0,0,0,0,0,0
207,2020-01-05 20:00:00,0.0,-2.5,84.5,1.25,0.0,0.0,0.0,4.3,806.915,-p_aSW_directSW_diffuseLW_in,210.459,,,,-6.141,2.5,0.753,0,2.529,0,0,1,-99.398,0.0,-89.416,-9.982,0,0,0,0,0,0
208,2020-01-05 20:15:00,0.0,-2.4,84.2,1.5,0.0,0.0,0.0,4.3,806.824,-p_aSW_directSW_diffuseLW_in,210.837,,,,,2.5,0.753,0,2.558,0,0,1,-100.536,0.0,-89.038,-11.498,0,0,0,0,0,0
209,2020-01-05 20:30:00,0.0,-2.3,83.25,1.8,0.0,0.0,0.0,4.3,806.734,-p_aSW_directSW_diffuseLW_in,211.214,,,,,2.5,0.752,0,2.593,0,0,1,-101.882,0.0,-88.661,-13.221,0,0,0,0,0,0
