 

stn;time;pva200s0;tre200s0;rre150z0;ure200s0;tde200s0;fkl010z0;dkl010z0;gre000z0
MMGTT;202006252310;15.4;15.9;0.0;85.1;13.4;1.5;140;-
MMGTT;202006252320;15.3;15.8;0.0;85.1;13.3;1.0;140;-
MMGTT;202006252330;15.3;15.8;0.0;85.1;13.3;1.5;140;-
MMGTT;202006252340;15.2;15.7;0.0;85.1;13.2;1.0;140;-
MMGTT;202006252350;14.9;15.6;0.0;84.0;12.9;1.0;140;-
MMGTT;202006260000;14.8;15.5;0.0;83.9;12.8;0.5;140;-
MMGTT;202006260010;14.7;15.4;0.0;83.9;12.7;1.0;140;-
MMGTT;202006260020;14.5;15.2;0.0;83.9;12.5;0.5;140;-
MMGTT;202006260030;14.4;15.1;0.0;83.9;12.4;1.5;110;-
MMGTT;202006260040;14.3;14.9;0.0;84.4;12.3;1.5;110;-
MMGTT;202006260050;14.1;14.8;0.0;83.9;12.1;0.5;110;-
MMGTT;202006260100;14.0;14.7;0.0;83.9;12.0;1.5;110;-
MMGTT;202006260110;13.9;14.6;0.0;83.8;11.9;1.5;110;-
MMGTT;202006260120;13.9;14.6;0.0;83.8;11.9;0.5;110;-
MMGTT;202006260130;13.8;14.5;0.0;83.8;11.8;1.0;110;-
MMGTT;202006260140;13.8;14.4;0.0;84.4;11.8;1.0;110;-
MMGTT;202006260150;13.9;14.4;0.0;84.9;11.9;1.0;110;-
MMGTT;202006260200;13.8;14.3;0.0;84.9;11.8;0.5;110;-
MMGTT;202006260210;13.8;14.3;0.0;84.9;11.8;1.0;110;-
MMGTT;202006260220;13.7;14.2;0.0;84.9;11.7;1.0;110;-
MMGTT;202006260230;13.7;14.2;0.0;84.9;11.7;0.5;110;-
MMGTT;202006260240;13.6;14.2;0.0;83.8;11.5;1.0;110;-
MMGTT;202006260250;13.5;14.1;0.0;83.8;11.4;1.5;110;-
MMGTT;202006260300;13.5;14.1;0.0;83.8;11.4;0.0;110;-
MMGTT;202006260310;13.5;14.1;0.0;83.8;11.4;0.0;110;-
MMGTT;202006260320;13.4;13.9;0.0;84.3;11.3;1.0;110;-
MMGTT;202006260330;13.3;13.8;0.0;84.3;11.2;1.5;140;-
MMGTT;202006260340;13.3;13.8;0.0;84.3;11.2;0.5;180;-
MMGTT;202006260350;13.2;13.7;0.0;84.3;11.1;1.5;180;-
MMGTT;202006260400;13.2;13.7;0.0;84.3;11.1;1.0;140;-
MMGTT;202006260410;13.2;13.7;0.0;84.3;11.1;0.0;140;-
MMGTT;202006260420;13.2;13.8;0.0;83.7;11.1;0.5;140;-
MMGTT;202006260430;13.1;13.8;0.0;83.2;11.0;0.5;140;-
MMGTT;202006260440;13.2;13.9;0.0;83.2;11.1;1.0;140;-
MMGTT;202006260450;13.3;14.1;0.0;82.7;11.2;1.0;140;-
MMGTT;202006260500;13.3;14.1;0.0;82.7;11.2;0.0;140;-
MMGTT;202006260510;13.5;14.1;0.0;83.8;11.4;1.5;140;-
MMGTT;202006260520;13.5;14.1;0.0;83.8;11.4;1.0;160;-
MMGTT;202006260530;13.4;14.0;0.0;83.8;11.3;1.5;140;-
MMGTT;202006260540;13.6;14.0;0.0;84.9;11.5;1.0;140;-
MMGTT;202006260550;13.7;14.1;0.0;84.9;11.6;1.0;140;-
MMGTT;202006260600;13.7;14.1;0.0;84.9;11.6;1.5;140;-
MMGTT;202006260610;13.7;14.2;0.0;84.9;11.7;1.5;140;-
MMGTT;202006260620;13.8;14.3;0.0;84.9;11.8;0.5;140;-
MMGTT;202006260630;14.1;14.4;0.0;86.1;12.1;0.5;140;-
MMGTT;202006260640;14.4;14.7;0.0;86.1;12.4;0.5;140;-
MMGTT;202006260650;15.1;15.6;0.0;85.1;13.1;1.5;140;-
MMGTT;202006260700;15.7;16.6;0.0;83.0;13.7;0.5;140;-
MMGTT;202006260710;15.9;17.8;0.0;77.9;13.9;1.0;140;-
MMGTT;202006260720;15.6;18.8;0.0;71.8;13.6;1.5;140;-
MMGTT;202006260730;16.0;19.4;0.0;71.0;14.0;2.1;140;-
MMGTT;202006260740;15.9;19.9;0.0;68.3;13.9;2.1;110;-
MMGTT;202006260750;15.1;20.6;0.0;62.1;13.1;1.5;140;-
MMGTT;202006260800;15.1;21.2;0.0;59.9;13.1;0.5;140;-
MMGTT;202006260810;15.4;21.7;0.0;59.2;13.4;0.5;140;-
MMGTT;202006260820;15.1;22.3;0.0;56.0;13.1;1.0;140;-
MMGTT;202006260830;15.0;22.8;0.0;54.0;13.0;1.0;140;-
MMGTT;202006260840;16.1;23.1;0.0;56.9;14.1;1.0;230;-
MMGTT;202006260850;15.7;23.2;0.0;55.1;13.7;0.5;290;-
MMGTT;202006260900;15.7;23.6;0.0;53.8;13.7;0.5;290;-
MMGTT;202006260910;16.8;23.8;0.0;57.1;14.8;2.1;270;-
MMGTT;202006260920;15.7;23.6;0.0;53.8;13.7;1.5;320;-
MMGTT;202006260930;15.7;23.5;0.0;54.1;13.7;1.0;290;-
MMGTT;202006260940;17.7;23.8;0.0;60.1;15.6;1.5;290;-
MMGTT;202006260950;16.4;23.4;0.0;57.0;14.4;2.1;340;-
MMGTT;202006261000;16.6;23.0;0.0;59.1;14.6;1.5;290;-
MMGTT;202006261010;16.3;22.8;0.0;58.7;14.3;0.5;290;-
MMGTT;202006261020;15.4;22.9;0.0;55.1;13.4;0.5;290;-
MMGTT;202006261030;15.0;23.4;0.0;52.0;13.0;0.5;290;-
MMGTT;202006261040;18.5;24.1;0.0;61.7;16.3;2.6;320;-
MMGTT;202006261050;18.8;23.5;0.0;64.8;16.5;2.6;320;-
MMGTT;202006261100;18.1;23.1;0.0;63.9;15.9;3.1;340;-
MMGTT;202006261110;18.6;22.8;0.0;67.2;16.4;3.1;320;-
MMGTT;202006261120;17.8;22.9;0.0;63.9;15.7;3.1;320;-
MMGTT;202006261130;17.8;22.4;0.0;65.8;15.7;3.1;320;-
MMGTT;202006261140;17.8;22.1;0.0;67.1;15.7;3.1;320;-
MMGTT;202006261150;17.7;22.8;0.0;63.8;15.6;2.6;290;-
MMGTT;202006261200;17.6;23.4;0.0;61.2;15.5;2.1;290;-
MMGTT;202006261210;18.1;23.8;0.0;61.3;15.9;2.1;320;-
MMGTT;202006261220;18.3;24.1;0.0;61.0;16.1;2.6;320;-
MMGTT;202006261230;18.3;24.1;0.0;61.0;16.1;2.1;320;-
MMGTT;202006261240;18.3;24.1;0.0;61.0;16.1;2.1;320;-
MMGTT;202006261250;18.6;24.1;0.0;62.1;16.4;3.1;290;-
MMGTT;202006261300;18.3;24.1;0.0;61.0;16.1;2.6;290;-
MMGTT;202006261310;17.6;24.3;0.0;58.0;15.5;3.6;290;-
MMGTT;202006261320;19.0;24.5;0.0;61.8;16.7;3.6;290;-
MMGTT;202006261330;18.6;24.7;0.0;59.9;16.4;3.6;270;-
MMGTT;202006261340;18.9;24.7;0.0;60.7;16.6;5.1;290;-
MMGTT;202006261350;19.0;24.2;0.0;62.9;16.7;5.1;290;-
MMGTT;202006261400;18.9;23.3;0.0;66.0;16.6;5.1;290;-
MMGTT;202006261410;18.4;22.7;0.0;66.7;16.2;4.1;290;-
MMGTT;202006261420;18.1;22.1;0.0;67.9;15.9;4.6;270;-
MMGTT;202006261430;18.1;21.6;0.0;70.0;15.9;5.1;290;-
MMGTT;202006261440;17.4;21.2;0.0;69.0;15.3;4.6;270;-
MMGTT;202006261450;16.7;20.6;0.0;68.9;14.7;5.7;270;-
MMGTT;202006261500;16.8;20.1;0.0;71.6;14.8;4.6;270;-
MMGTT;202006261510;17.2;19.7;0.0;74.8;15.1;4.1;270;-
MMGTT;202006261520;17.2;19.3;0.0;76.7;15.1;2.1;290;-
MMGTT;202006261530;17.0;18.9;0.0;78.1;15.0;3.1;360;-
MMGTT;202006261540;17.0;18.3;0.0;81.1;15.0;4.1;270;-
MMGTT;202006261550;16.8;17.8;0.0;82.6;14.8;2.1;320;-
MMGTT;202006261600;16.8;17.5;0.0;84.2;14.8;0.5;290;-
MMGTT;202006261610;17.0;17.4;0.0;85.8;15.0;0.5;290;-
MMGTT;202006261620;17.0;17.2;0.2;86.9;15.0;0.5;290;-
MMGTT;202006261630;17.4;17.2;0.6;88.6;15.3;1.0;160;-
MMGTT;202006261640;17.8;17.2;0.8;90.9;15.7;2.1;140;-
MMGTT;202006261650;18.2;17.3;0.0;92.1;16.0;2.1;110;-
MMGTT;202006261700;17.7;17.2;0.0;90.3;15.6;1.5;70;-
MMGTT;202006261710;17.9;17.3;0.0;90.9;15.8;1.0;90;-
MMGTT;202006261720;18.2;17.5;0.0;90.9;16.0;0.5;90;-
MMGTT;202006261730;18.4;17.7;0.0;90.9;16.2;0.5;90;-
MMGTT;202006261740;18.9;18.1;0.0;91.0;16.6;0.5;360;-
MMGTT;202006261750;19.0;18.4;0.0;89.8;16.7;1.0;290;-
MMGTT;202006261800;18.8;18.6;0.0;87.6;16.5;1.0;270;-
MMGTT;202006261810;18.8;18.6;0.0;87.6;16.5;0.5;270;-
MMGTT;202006261820;18.8;18.5;0.0;88.1;16.5;0.0;270;-
MMGTT;202006261830;18.5;18.3;0.0;88.1;16.3;0.5;270;-
MMGTT;202006261840;18.2;18.1;0.0;87.5;16.0;1.0;270;-
MMGTT;202006261850;17.9;17.8;0.0;88.1;15.8;0.5;270;-
MMGTT;202006261900;17.7;17.6;0.0;88.1;15.6;0.5;250;-
MMGTT;202006261910;17.4;17.3;0.0;88.0;15.3;0.5;250;-
MMGTT;202006261920;16.9;16.9;0.0;88.0;14.9;1.0;230;-
MMGTT;202006261930;16.6;16.6;0.0;88.0;14.6;0.5;230;-
MMGTT;202006261940;16.5;16.3;0.0;89.1;14.5;1.0;160;-
MMGTT;202006261950;16.0;15.8;0.0;89.0;14.0;1.5;200;-
MMGTT;202006262000;15.9;15.6;0.0;89.6;13.9;1.5;50;-
MMGTT;202006262010;15.9;15.3;0.0;91.4;13.9;0.5;160;-
MMGTT;202006262020;15.7;15.2;0.0;90.8;13.7;1.5;140;-
MMGTT;202006262030;15.7;15.0;0.0;91.9;13.7;1.0;140;-
MMGTT;202006262040;15.4;14.8;0.0;91.3;13.4;1.0;140;-
MMGTT;202006262050;15.4;14.7;0.0;91.9;13.4;1.0;140;-
MMGTT;202006262100;15.2;14.5;0.0;91.9;13.2;1.0;160;-
MMGTT;202006262110;14.9;14.3;0.0;91.3;12.9;1.5;160;-
MMGTT;202006262120;14.9;14.2;0.0;91.9;12.9;1.0;160;-
MMGTT;202006262130;14.9;14.2;0.0;91.9;12.9;1.5;140;-
MMGTT;202006262140;14.8;14.1;0.0;91.9;12.8;1.5;140;-
MMGTT;202006262150;14.5;13.9;0.0;91.3;12.5;0.5;140;-
MMGTT;202006262200;14.4;13.8;0.0;91.3;12.4;1.0;140;-
MMGTT;202006262210;14.3;13.7;0.0;91.2;12.3;1.0;140;-
MMGTT;202006262220;14.2;13.6;0.0;91.2;12.2;1.0;140;-
MMGTT;202006262230;14.1;13.6;0.0;90.6;12.1;1.5;160;-
MMGTT;202006262240;14.1;13.5;0.0;91.2;12.1;0.5;140;-
MMGTT;202006262250;13.8;13.4;0.0;90.0;11.8;1.0;140;-
MMGTT;202006262300;13.8;13.4;0.0;90.0;11.8;1.0;140;-
MMGTT;202006262310;13.7;13.3;0.0;90.0;11.7;0.5;140;-
MMGTT;202006262320;13.6;13.2;0.0;90.0;11.6;0.5;140;-
MMGTT;202006262330;13.6;13.2;0.0;90.0;11.6;0.5;140;-
MMGTT;202006262340;13.6;13.1;0.0;90.0;11.5;1.0;140;-
MMGTT;202006262350;13.6;13.1;0.0;90.0;11.5;1.0;140;-
MMGTT;202006270000;13.6;13.1;0.0;90.0;11.5;1.0;180;-
MMGTT;202006270010;13.6;13.1;0.0;90.0;11.5;1.5;160;-
MMGTT;202006270020;13.5;13.0;0.0;90.0;11.4;1.0;110;-
MMGTT;202006270030;13.3;12.9;0.0;89.4;11.2;0.5;160;-
MMGTT;202006270040;13.3;12.9;0.0;89.4;11.2;1.0;160;-
MMGTT;202006270050;13.2;12.9;0.0;88.8;11.1;1.0;140;-
MMGTT;202006270100;13.2;12.9;0.0;88.8;11.1;1.5;110;-
MMGTT;202006270110;13.1;12.9;0.0;88.2;11.0;1.0;160;-
MMGTT;202006270120;13.2;13.0;0.0;88.2;11.1;1.5;160;-
MMGTT;202006270130;13.0;13.1;0.0;86.5;10.9;1.0;160;-
MMGTT;202006270140;12.9;13.2;0.0;84.8;10.7;1.0;160;-
MMGTT;202006270150;13.0;13.4;0.0;84.8;10.9;0.5;160;-
MMGTT;202006270200;12.9;13.5;0.0;83.7;10.8;0.5;160;-
MMGTT;202006270210;12.9;13.6;0.0;82.6;10.7;1.0;160;-
MMGTT;202006270220;12.9;13.7;0.0;82.6;10.8;0.5;140;-
MMGTT;202006270230;12.8;13.8;0.0;81.0;10.6;1.5;90;-
MMGTT;202006270240;12.6;15.0;0.0;74.0;10.4;3.1;90;-
MMGTT;202006270250;12.8;16.5;0.0;68.1;10.6;3.6;110;-
MMGTT;202006270300;12.9;17.6;0.0;63.9;10.7;3.6;90;-
MMGTT;202006270310;12.7;17.9;0.0;61.9;10.5;3.1;90;-
MMGTT;202006270320;12.9;18.1;0.0;62.0;10.7;3.1;110;-
MMGTT;202006270330;12.9;17.9;0.0;62.7;10.7;3.1;110;-
MMGTT;202006270340;12.5;17.9;0.0;61.1;10.3;3.6;110;-
MMGTT;202006270350;12.4;18.0;0.0;59.9;10.1;3.1;110;-
MMGTT;202006270400;12.4;18.3;0.0;58.8;10.1;3.6;110;-
MMGTT;202006270410;12.3;18.4;0.0;58.0;10.0;4.1;90;-
MMGTT;202006270420;12.5;18.4;0.0;59.2;10.3;3.1;110;-
MMGTT;202006270430;12.6;18.6;0.0;58.9;10.4;4.1;90;-
MMGTT;202006270440;12.4;18.6;0.0;58.1;10.2;4.1;110;-
MMGTT;202006270450;12.4;18.6;0.0;57.7;10.1;3.6;110;-
MMGTT;202006270500;12.4;18.6;0.0;58.1;10.2;3.6;110;-
MMGTT;202006270510;13.2;18.5;0.0;62.0;11.1;3.1;90;-
MMGTT;202006270520;13.1;15.8;0.0;73.1;11.0;5.7;270;-
MMGTT;202006270530;13.1;14.6;0.0;79.0;11.0;3.1;270;-
MMGTT;202006270540;13.2;14.3;0.0;81.1;11.1;0.5;180;-
MMGTT;202006270550;13.5;14.3;0.0;82.7;11.4;1.0;230;-
MMGTT;202006270600;13.6;14.3;0.0;83.3;11.5;0.5;230;-
MMGTT;202006270610;13.9;14.6;0.0;83.8;11.9;0.5;200;-
MMGTT;202006270620;14.0;14.7;0.0;83.9;12.0;0.5;180;-
MMGTT;202006270630;14.3;14.8;0.0;85.0;12.3;0.0;320;-
MMGTT;202006270640;14.3;15.2;0.0;82.8;12.3;0.5;320;-
MMGTT;202006270650;14.4;15.7;0.0;80.7;12.4;1.0;50;-
MMGTT;202006270700;14.6;16.5;0.0;77.7;12.6;1.5;110;-
MMGTT;202006270710;15.1;16.9;0.0;78.3;13.1;1.0;110;-
MMGTT;202006270720;14.9;17.2;0.0;75.8;12.9;1.0;110;-
MMGTT;202006270730;15.4;17.4;0.0;77.4;13.4;0.5;140;-
MMGTT;202006270740;15.1;17.8;0.0;74.0;13.1;0.5;140;-
MMGTT;202006270750;15.2;18.1;0.0;73.1;13.2;0.5;140;-
MMGTT;202006270800;15.6;18.3;0.0;74.1;13.6;2.1;270;-
MMGTT;202006270810;15.6;18.1;0.0;75.0;13.6;3.6;270;-
MMGTT;202006270820;15.3;17.6;0.0;75.9;13.3;2.6;320;-
MMGTT;202006270830;15.7;17.8;0.0;76.9;13.7;1.5;270;-
MMGTT;202006270840;16.1;18.6;0.0;75.1;14.1;1.5;270;-
MMGTT;202006270850;15.7;19.3;0.0;70.0;13.7;1.0;320;-
MMGTT;202006270900;16.3;19.9;0.0;70.1;14.3;1.5;270;-
MMGTT;202006270910;16.9;20.3;0.0;71.1;14.9;2.1;290;-
MMGTT;202006270920;16.8;20.3;0.0;70.7;14.8;2.6;290;-
MMGTT;202006270930;16.8;20.1;0.0;71.6;14.8;2.6;290;-
MMGTT;202006270940;16.7;20.1;0.0;71.1;14.7;3.1;290;-
MMGTT;202006270950;17.3;20.4;0.0;72.1;15.2;2.1;290;-
MMGTT;202006271000;17.1;20.6;0.0;70.7;15.1;3.6;290;-
MMGTT;202006271010;17.4;20.6;0.0;71.6;15.3;3.1;320;-
MMGTT;202006271020;17.7;20.9;0.0;71.7;15.6;2.6;270;-
MMGTT;202006271030;18.3;21.2;0.0;72.7;16.1;2.1;320;-
MMGTT;202006271040;17.5;21.3;0.0;69.1;15.4;2.1;320;-
MMGTT;202006271050;17.8;21.4;0.0;70.0;15.7;2.1;320;-
MMGTT;202006271100;17.7;21.5;0.0;69.1;15.6;2.1;320;-
MMGTT;202006271110;17.4;21.2;0.0;69.0;15.3;2.1;340;-
MMGTT;202006271120;17.0;20.9;0.0;69.0;15.0;2.1;320;-
MMGTT;202006271130;16.8;20.7;0.0;68.9;14.8;1.0;320;-
MMGTT;202006271140;16.6;20.7;0.0;68.1;14.6;0.5;320;-
MMGTT;202006271150;17.4;20.7;0.0;71.2;15.3;1.5;270;-
MMGTT;202006271200;17.3;20.6;0.0;71.2;15.2;1.5;320;-
MMGTT;202006271210;16.4;20.5;0.0;68.0;14.4;2.1;320;-
MMGTT;202006271220;14.6;20.7;0.0;59.8;12.6;5.1;140;-
MMGTT;202006271230;15.4;20.4;0.0;64.1;13.4;5.1;140;-
MMGTT;202006271240;16.8;20.2;0.0;71.1;14.8;3.1;140;-
MMGTT;202006271250;16.6;21.0;0.0;66.8;14.6;2.6;140;-
MMGTT;202006271300;17.9;21.9;0.0;68.3;15.8;2.6;90;-
MMGTT;202006271310;16.9;20.8;0.0;69.0;14.9;5.7;290;-
MMGTT;202006271320;17.0;19.9;0.0;73.4;15.0;3.6;290;-
MMGTT;202006271330;17.4;19.7;0.0;75.7;15.3;2.1;290;-
MMGTT;202006271340;14.6;18.8;1.2;67.2;12.6;4.1;270;-
MMGTT;202006271350;16.1;17.6;3.0;79.9;14.1;3.1;160;-
MMGTT;202006271400;15.9;16.6;0.2;84.1;13.9;2.1;110;-
MMGTT;202006271410;16.0;16.2;0.0;86.8;14.0;2.6;90;-
MMGTT;202006271420;16.4;16.2;0.0;89.1;14.4;2.1;110;-
MMGTT;202006271430;16.9;16.5;0.0;90.3;14.9;1.0;90;-
MMGTT;202006271440;17.0;16.8;0.0;89.1;15.0;0.5;90;-
MMGTT;202006271450;17.4;17.3;0.0;88.0;15.3;1.0;140;-
MMGTT;202006271500;17.8;17.7;0.0;88.1;15.7;0.5;140;-
MMGTT;202006271510;17.6;17.9;0.0;85.9;15.5;0.0;140;-
MMGTT;202006271520;18.2;18.1;0.0;87.5;16.0;1.0;160;-
MMGTT;202006271530;18.2;18.0;0.0;88.1;16.0;1.0;160;-
MMGTT;202006271540;17.7;17.8;0.0;87.0;15.6;1.0;110;-
MMGTT;202006271550;17.7;17.6;0.0;88.1;15.6;0.5;180;-
MMGTT;202006271600;17.5;17.2;0.0;89.2;15.4;3.1;250;-
MMGTT;202006271610;17.4;17.1;0.0;89.2;15.3;1.5;360;-
MMGTT;202006271620;17.6;17.2;0.0;89.7;15.5;1.5;180;-
MMGTT;202006271630;17.2;17.1;0.0;88.0;15.1;1.5;230;-
MMGTT;202006271640;17.3;17.2;0.0;88.0;15.2;1.0;340;-
MMGTT;202006271650;17.2;17.3;0.0;86.9;15.1;0.0;340;-
MMGTT;202006271700;17.4;17.3;0.0;88.0;15.3;0.5;340;-
MMGTT;202006271710;17.4;17.3;0.0;88.0;15.3;0.5;320;-
MMGTT;202006271720;17.7;17.4;0.0;89.2;15.6;0.5;320;-
MMGTT;202006271730;17.8;17.3;0.0;90.3;15.7;1.0;320;-
MMGTT;202006271740;17.8;17.3;0.0;90.3;15.7;0.5;320;-
MMGTT;202006271750;17.5;17.2;0.0;89.2;15.4;1.0;160;-
MMGTT;202006271800;17.5;17.2;0.0;89.2;15.4;0.5;160;-
MMGTT;202006271810;17.4;17.2;0.0;88.6;15.3;0.5;160;-
MMGTT;202006271820;17.5;17.2;0.0;89.2;15.4;0.5;160;-
MMGTT;202006271830;17.4;17.2;0.0;88.6;15.3;0.5;160;-
MMGTT;202006271840;17.6;17.1;0.0;90.3;15.5;0.5;160;-
MMGTT;202006271850;17.1;16.9;0.0;89.1;15.1;0.0;160;-
MMGTT;202006271900;17.0;16.8;0.0;89.1;15.0;0.5;160;-
MMGTT;202006271910;16.7;16.6;0.0;88.5;14.7;1.0;160;-
MMGTT;202006271920;16.6;16.4;0.0;89.1;14.6;0.5;160;-
MMGTT;202006271930;16.3;16.2;0.0;88.5;14.3;1.0;160;-
MMGTT;202006271940;16.0;15.9;0.0;88.5;14.0;1.5;140;-
MMGTT;202006271950;15.4;15.6;0.0;86.7;13.4;1.5;140;-
MMGTT;202006272000;15.3;15.3;0.0;87.9;13.3;1.5;110;-
MMGTT;202006272010;15.1;15.1;0.0;87.8;13.1;1.0;140;-
MMGTT;202006272020;14.9;14.8;0.0;88.4;12.9;1.0;140;-
MMGTT;202006272030;14.7;14.7;0.0;87.8;12.7;1.0;140;-
MMGTT;202006272040;14.4;14.4;0.0;87.8;12.4;1.5;110;-
MMGTT;202006272050;14.4;14.2;0.0;88.9;12.4;1.0;110;-
MMGTT;202006272100;14.3;14.1;0.0;88.9;12.3;1.0;110;-
MMGTT;202006272110;14.2;14.0;0.0;88.9;12.2;2.1;140;-
MMGTT;202006272120;14.1;13.9;0.0;88.9;12.1;1.5;140;-
MMGTT;202006272130;14.0;13.8;0.0;88.9;12.0;0.5;140;-
MMGTT;202006272140;13.9;13.7;0.0;88.9;11.9;2.1;140;-
MMGTT;202006272150;13.8;13.6;0.0;88.9;11.8;1.0;110;-
MMGTT;202006272200;13.7;13.5;0.0;88.9;11.7;1.0;110;-
MMGTT;202006272210;13.7;13.4;0.0;89.4;11.7;2.1;110;-
MMGTT;202006272220;13.7;13.4;0.0;88.9;11.6;1.0;110;-
MMGTT;202006272230;13.6;13.3;0.0;89.4;11.6;0.5;110;-
MMGTT;202006272240;13.6;13.3;0.0;88.8;11.5;1.0;110;-
MMGTT;202006272250;13.5;13.2;0.0;88.8;11.4;0.5;110;-
MMGTT;202006272300;13.4;13.1;0.0;88.8;11.3;0.5;110;-
MMGTT;202006272310;13.4;13.1;0.0;88.8;11.3;1.0;110;-
MMGTT;202006272320;13.3;13.0;0.0;88.8;11.2;0.5;110;-
MMGTT;202006272330;13.3;12.9;0.0;89.4;11.2;1.5;110;-
MMGTT;202006272340;13.2;12.9;0.0;88.8;11.1;1.0;110;-
MMGTT;202006272350;13.2;12.8;0.0;89.4;11.1;1.0;140;-
MMGTT;202006280000;13.2;12.8;0.0;89.4;11.1;0.5;140;-
MMGTT;202006280010;13.1;12.8;0.0;88.8;11.0;0.5;140;-
MMGTT;202006280020;13.1;12.7;0.0;89.4;11.0;1.5;140;-
MMGTT;202006280030;13.0;12.7;0.0;88.8;10.9;1.5;140;-
MMGTT;202006280040;13.0;12.7;0.0;88.8;10.9;1.5;140;-
MMGTT;202006280050;13.0;12.7;0.0;88.8;10.9;1.0;140;-
MMGTT;202006280100;12.9;12.6;0.0;88.8;10.8;1.5;140;-
MMGTT;202006280110;12.9;12.6;0.0;88.8;10.8;1.0;140;-
MMGTT;202006280120;12.8;12.6;0.0;87.6;10.6;1.0;140;-
MMGTT;202006280130;12.8;12.6;0.0;87.6;10.6;1.0;140;-
MMGTT;202006280140;12.8;12.6;0.0;87.6;10.6;1.0;140;-
MMGTT;202006280150;12.7;12.4;0.0;88.2;10.5;1.0;140;-
MMGTT;202006280200;12.7;12.4;0.0;88.2;10.5;1.5;140;-
MMGTT;202006280210;12.7;12.4;0.0;88.2;10.5;1.5;110;-
MMGTT;202006280220;12.5;12.4;0.0;87.0;10.3;1.0;140;-
MMGTT;202006280230;12.5;12.4;0.0;87.0;10.3;1.5;140;-
MMGTT;202006280240;12.4;12.3;0.0;87.0;10.2;0.5;140;-
MMGTT;202006280250;12.5;12.2;0.0;88.2;10.3;1.0;140;-
MMGTT;202006280300;12.4;12.1;0.0;88.2;10.2;1.0;140;-
MMGTT;202006280310;12.4;11.9;0.0;89.3;10.2;1.5;140;-
MMGTT;202006280320;12.4;11.8;0.0;89.3;10.1;0.5;140;-
MMGTT;202006280330;12.3;11.7;0.0;89.3;10.0;1.5;140;-
MMGTT;202006280340;12.3;11.7;0.0;89.3;10.0;1.0;140;-
MMGTT;202006280350;12.3;11.7;0.0;89.3;10.0;1.5;140;-
MMGTT;202006280400;12.3;11.7;0.0;89.3;10.0;1.5;140;-
MMGTT;202006280410;12.3;11.7;0.0;89.3;10.0;1.0;140;-
MMGTT;202006280420;12.4;11.8;0.0;89.3;10.1;2.1;140;-
MMGTT;202006280430;12.4;11.9;0.0;89.3;10.2;1.0;140;-
MMGTT;202006280440;12.6;12.1;0.0;89.3;10.4;1.0;140;-
MMGTT;202006280450;12.8;12.3;0.0;89.4;10.6;1.0;140;-
MMGTT;202006280500;12.9;12.6;0.0;88.8;10.8;0.5;140;-
MMGTT;202006280510;13.0;12.8;0.0;88.2;10.9;1.0;140;-
MMGTT;202006280520;13.0;13.0;0.0;87.1;10.9;1.5;140;-
MMGTT;202006280530;13.2;13.2;0.0;87.1;11.1;1.5;140;-
MMGTT;202006280540;13.5;13.6;0.0;86.5;11.4;0.5;140;-
MMGTT;202006280550;13.6;13.8;0.0;86.0;11.5;1.0;140;-
MMGTT;202006280600;13.9;14.2;0.0;86.0;11.9;1.0;140;-
MMGTT;202006280610;14.5;14.6;0.0;87.2;12.5;0.5;140;-
MMGTT;202006280620;14.9;15.0;0.0;87.3;12.9;0.5;140;-
MMGTT;202006280630;15.5;15.4;0.0;88.4;13.5;0.5;140;-
MMGTT;202006280640;15.2;16.1;0.0;82.9;13.2;1.5;290;-
MMGTT;202006280650;14.9;16.7;0.0;78.3;12.9;1.5;290;-
MMGTT;202006280700;14.9;16.9;0.0;77.3;12.9;1.5;250;-
MMGTT;202006280710;15.2;17.2;0.0;77.3;13.2;0.5;250;-
MMGTT;202006280720;15.7;17.8;0.0;76.9;13.7;0.5;250;-
MMGTT;202006280730;15.5;18.7;0.0;71.8;13.5;0.5;250;-
MMGTT;202006280740;15.9;19.7;0.0;69.2;13.9;0.5;160;-
MMGTT;202006280750;15.2;20.3;0.0;63.7;13.2;1.0;160;-
MMGTT;202006280800;15.5;20.8;0.0;63.0;13.5;1.0;270;-
MMGTT;202006280810;15.1;20.6;0.0;62.1;13.1;2.1;290;-
MMGTT;202006280820;15.4;20.2;0.0;64.9;13.4;2.1;290;-
MMGTT;202006280830;15.2;19.2;0.0;68.2;13.2;3.1;290;-
MMGTT;202006280840;15.0;18.6;0.0;69.9;13.0;2.6;290;-
MMGTT;202006280850;15.1;18.5;0.0;70.8;13.1;1.0;250;-
MMGTT;202006280900;15.1;18.5;0.0;70.8;13.1;0.5;250;-
MMGTT;202006280910;15.7;18.4;0.0;74.1;13.7;2.1;320;-
MMGTT;202006280920;15.4;17.9;0.0;75.0;13.4;2.6;320;-
MMGTT;202006280930;15.4;17.7;0.0;75.9;13.4;1.5;320;-
MMGTT;202006280940;15.1;17.6;0.0;74.9;13.1;2.1;320;-
MMGTT;202006280950;15.7;18.2;0.0;75.0;13.7;1.5;290;-
MMGTT;202006281000;16.3;19.0;0.0;74.2;14.3;2.1;320;-
MMGTT;202006281010;16.1;19.3;0.0;71.9;14.1;2.1;320;-
MMGTT;202006281020;16.7;19.0;0.0;76.1;14.7;3.1;290;-
MMGTT;202006281030;16.3;18.7;0.0;75.6;14.3;4.1;290;-
