,When,T_a,RH,p_a,v_a,SnowHeight,SW_global,LW_in,SW_diffuse,SW_direct
4197,2021-01-26 17:15:00,-1.438,21.612,67.521,1.194,104.4,95.678,195.049,23.9195,71.7585
4198,2021-01-26 17:30:00,-2.016,22.937,67.522,1.174,104.4,14.245,193.463,3.56125,10.68375
4199,2021-01-26 17:45:00,-2.296,23.345,67.52,1.603,104.4,6.305,192.007,1.57625,4.72875
4200,2021-01-26 18:00:00,-2.577,23.753,67.518,2.033,104.4,-1.634,190.552,-0.4085,-1.2254999999999998
4201,2021-01-26 18:15:00,-2.733,24.125,67.523,2.103,104.4,-3.614,190.053,-0.9035,-2.7104999999999997
4202,2021-01-26 18:30:00,-2.889,24.498,67.527,2.174,104.4,-5.594,189.554,-1.3985,-4.1955
4203,2021-01-26 18:45:00,-2.999,24.403,67.539,2.131,104.4,-5.506,189.26,-1.3765,-4.1295
4204,2021-01-26 19:00:00,-3.11,24.308,67.55,2.088,104.4,-5.419,188.967,-1.35475,-4.0642499999999995
4205,2021-01-26 19:15:00,-3.537,25.116,67.56,1.837,104.4,-5.556,188.295,-1.389,-4.167
4206,2021-01-26 19:30:00,-3.965,25.925,67.57,1.586,104.4,-5.692,187.623,-1.423,-4.269
4207,2021-01-26 19:45:00,-4.63,27.467,67.579,1.421,104.4,-5.517,186.693,-1.37925,-4.1377500000000005
4208,2021-01-26 20:00:00,-5.295,29.008,67.588,1.256,104.4,-5.341,185.763,-1.33525,-4.00575
4209,2021-01-26 20:15:00,-5.515,29.575,67.59,1.21,104.4,-4.842,185.085,-1.2105,-3.6315
4210,2021-01-26 20:30:00,-5.734,30.142,67.591,1.165,104.4,-4.343,184.406,-1.08575,-3.25725
4211,2021-01-26 20:45:00,-6.053,31.151,67.601,0.848,104.4,-4.297,184.083,-1.07425,-3.2227499999999996
4212,2021-01-26 21:00:00,-6.371,32.16,67.611,0.532,104.4,-4.251,183.76,-1.06275,-3.18825
4213,2021-01-26 21:15:00,-6.374,32.925,67.615,0.77,104.4,-3.433,183.777,-0.85825,-2.57475
4214,2021-01-26 21:30:00,-6.378,33.689,67.62,1.007,104.4,-2.615,183.794,-0.65375,-1.9612500000000002
4215,2021-01-26 21:45:00,-6.413,34.269,67.628,0.822,104.4,-2.838,183.954,-0.7095,-2.1285
4216,2021-01-26 22:00:00,-6.448,34.85,67.636,0.637,104.4,-3.062,184.115,-0.7655,-2.2965
4217,2021-01-26 22:15:00,-6.779,36.304,67.645,0.541,104.4,-2.995,183.834,-0.74875,-2.24625
4218,2021-01-26 22:30:00,-7.11,37.758,67.654,0.445,104.4,-2.929,183.552,-0.73225,-2.1967499999999998
4219,2021-01-26 22:45:00,-7.152,38.632,67.663,0.545,104.4,-2.414,183.238,-0.6035,-1.8105000000000002
4220,2021-01-26 23:00:00,-7.195,39.505,67.671,0.645,104.4,-1.898,182.923,-0.4745,-1.4235
4221,2021-01-26 23:15:00,-7.436,40.239,67.676,0.719,104.4,-2.595,182.804,-0.64875,-1.94625
4222,2021-01-26 23:30:00,-7.677,40.972,67.68,0.794,104.4,-3.291,182.684,-0.82275,-2.46825
4223,2021-01-26 23:45:00,-7.763,41.392,67.682,0.632,104.4,-2.913,182.353,-0.72825,-2.1847499999999997
4224,2021-01-27 00:00:00,-7.848,41.813,67.684,0.471,104.4,-2.535,182.022,-0.63375,-1.90125
4225,2021-01-27 00:15:00,-8.162,42.542,67.689,0.6,104.4,-2.333,181.643,-0.58325,-1.7497500000000001
4226,2021-01-27 00:30:00,-8.477,43.27,67.694,0.729,104.4,-2.13,181.264,-0.5325,-1.5975
4227,2021-01-27 00:45:00,-8.572,43.812,67.695,0.77,104.4,-2.306,180.939,-0.5765,-1.7295
4228,2021-01-27 01:00:00,-8.667,44.354,67.696,0.81,104.4,-2.482,180.615,-0.6205,-1.8615000000000002
4229,2021-01-27 01:15:00,-8.889,45.103,67.699,0.72,104.4,-2.594,180.317,-0.6485,-1.9455
4230,2021-01-27 01:30:00,-9.11,45.852,67.701,0.63,104.4,-2.706,180.02,-0.6765,-2.0295
4231,2021-01-27 01:45:00,-9.1,46.48,67.705,0.686,104.4,-2.402,179.767,-0.6005,-1.8015
4232,2021-01-27 02:00:00,-9.089,47.108,67.709,0.743,104.4,-2.098,179.514,-0.5245,-1.5735
4233,2021-01-27 02:15:00,-9.252,47.348,67.717,0.879,104.4,-2.502,179.118,-0.6255,-1.8764999999999998
4234,2021-01-27 02:30:00,-9.414,47.588,67.724,1.016,104.4,-2.906,178.722,-0.7265,-2.1795
4235,2021-01-27 02:45:00,-9.571,48.199,67.723,0.904,104.4,-2.559,178.468,-0.63975,-1.9192500000000001
4236,2021-01-27 03:00:00,-9.729,48.809,67.723,0.792,104.4,-2.212,178.215,-0.553,-1.6590000000000003
4237,2021-01-27 03:15:00,-9.869,49.593,67.719,0.864,104.4,-2.45,177.928,-0.6125,-1.8375000000000001
4238,2021-01-27 03:30:00,-10.009,50.377,67.716,0.936,104.4,-2.687,177.642,-0.67175,-2.01525
4239,2021-01-27 03:45:00,-10.373,51.284,67.714,0.84,104.4,-2.865,177.185,-0.71625,-2.14875
4240,2021-01-27 04:00:00,-10.738,52.191,67.712,0.745,104.4,-3.044,176.727,-0.761,-2.283
4241,2021-01-27 04:15:00,-10.776,52.502,67.713,0.69,104.4,-2.636,176.264,-0.659,-1.977
4242,2021-01-27 04:30:00,-10.814,52.813,67.714,0.636,104.4,-2.228,175.8,-0.557,-1.6710000000000003
4243,2021-01-27 04:45:00,-10.907,52.793,67.714,0.755,104.4,-2.477,175.416,-0.61925,-1.8577499999999998
4244,2021-01-27 05:00:00,-11.0,52.773,67.714,0.874,104.4,-2.726,175.031,-0.6815,-2.0445
4245,2021-01-27 05:15:00,-11.314,53.935,67.721,0.768,104.4,-2.447,174.515,-0.61175,-1.83525
4246,2021-01-27 05:30:00,-11.628,55.098,67.727,0.662,104.4,-2.168,174.0,-0.542,-1.6260000000000001
4247,2021-01-27 05:45:00,-12.07,56.075,67.739,0.561,104.4,-2.518,173.399,-0.6295,-1.8884999999999998
4248,2021-01-27 06:00:00,-12.511,57.053,67.751,0.459,104.4,-2.867,172.798,-0.71675,-2.1502499999999998
4249,2021-01-27 06:15:00,-12.412,57.088,67.764,0.54,104.4,-2.193,172.548,-0.54825,-1.6447500000000002
4250,2021-01-27 06:30:00,-12.312,57.124,67.777,0.621,104.4,-1.518,172.298,-0.3795,-1.1385
4251,2021-01-27 06:45:00,-12.643,57.767,67.794,0.505,104.4,-1.82,171.884,-0.455,-1.365
4252,2021-01-27 07:00:00,-12.973,58.41,67.81,0.389,104.4,-2.122,171.47,-0.5305,-1.5915
4253,2021-01-27 07:15:00,-13.034,58.983,67.823,0.336,104.4,0.119,171.367,0.02975,0.08925
4254,2021-01-27 07:30:00,-13.095,59.555,67.836,0.283,104.4,2.359,171.264,0.58975,1.76925
4255,2021-01-27 07:45:00,-12.883,58.783,67.846,0.43,104.4,30.837,171.12,7.70925,23.12775
4256,2021-01-27 08:00:00,-12.671,58.011,67.857,0.578,104.4,59.315,170.975,14.82875,44.48625
4257,2021-01-27 08:15:00,-12.041,56.452,67.867,0.559,104.4,115.847,172.291,28.96175,86.88525
4258,2021-01-27 08:30:00,-11.412,54.894,67.877,0.54,104.4,172.38,173.608,43.095,129.285
4259,2021-01-27 08:45:00,-10.782,53.335,67.887,0.521,104.4,228.913,174.924,57.22825,171.68475
4260,2021-01-27 09:00:00,-10.153,51.777,67.897,0.502,104.4,285.446,176.241,71.3615,214.08450000000002
4261,2021-01-27 09:15:00,-10.077,50.918,67.908,0.594,104.4,330.443,177.572,82.61075,247.83225
4262,2021-01-27 09:30:00,-10.002,50.06,67.919,0.685,104.4,375.441,178.903,93.86025,281.58074999999997
4263,2021-01-27 09:45:00,-9.547,48.561,67.93,0.765,104.4,421.595,180.332,105.39875,316.19625
4264,2021-01-27 10:00:00,-9.092,47.062,67.94,0.846,104.4,467.748,181.76,116.937,350.811
4265,2021-01-27 10:15:00,-8.481,44.938,67.95,0.857,104.4,511.234,183.514,127.8085,383.4255
4266,2021-01-27 10:30:00,-7.869,42.814,67.96,0.868,104.4,554.719,185.267,138.67975,416.03925000000004
4267,2021-01-27 10:45:00,-7.332,41.28,67.956,0.916,104.4,366.091,184.988,91.52275,274.56825000000003
4268,2021-01-27 11:00:00,-6.796,39.747,67.953,0.965,104.4,177.463,184.709,44.36575,133.09725
4269,2021-01-27 11:15:00,-6.604,38.664,67.94,1.149,104.4,427.541,187.438,106.88525,320.65575
4270,2021-01-27 11:30:00,-6.412,37.581,67.927,1.334,104.4,677.62,190.168,169.405,508.21500000000003
4271,2021-01-27 11:45:00,-5.766,35.869,67.909,1.285,104.4,696.48,191.412,174.12,522.36
4272,2021-01-27 12:00:00,-5.12,34.157,67.891,1.236,104.4,715.339,192.657,178.83475,536.5042500000001
4273,2021-01-27 12:15:00,-4.746,32.942,67.867,1.297,104.4,723.843,193.816,180.96075,542.88225
4274,2021-01-27 12:30:00,-4.372,31.728,67.843,1.357,104.4,732.346,194.976,183.0865,549.2595
4275,2021-01-27 12:45:00,-4.05,30.09,67.816,1.33,104.4,734.016,195.712,183.504,550.512
4276,2021-01-27 13:00:00,-3.729,28.453,67.789,1.302,104.4,735.686,196.448,183.9215,551.7645
4277,2021-01-27 13:15:00,-3.157,26.729,67.766,1.283,104.4,728.585,197.374,182.14625,546.43875
4278,2021-01-27 13:30:00,-2.584,25.005,67.743,1.264,104.4,721.485,198.299,180.37125,541.11375
4279,2021-01-27 13:45:00,-2.212,23.335,67.723,1.362,104.4,705.575,198.257,176.39375,529.1812500000001
4280,2021-01-27 14:00:00,-1.839,21.665,67.703,1.46,104.4,689.664,198.215,172.416,517.248
4281,2021-01-27 14:15:00,-1.575,19.545,67.689,1.604,104.4,667.619,197.719,166.90475,500.71425
4282,2021-01-27 14:30:00,-1.31,17.426,67.674,1.747,104.4,645.574,197.224,161.3935,484.18049999999994
4283,2021-01-27 14:45:00,-0.984,16.806,67.661,1.548,104.4,611.094,197.568,152.7735,458.32050000000004
4284,2021-01-27 15:00:00,-0.658,16.187,67.648,1.348,104.4,576.613,197.912,144.15325,432.45975000000004
4285,2021-01-27 15:15:00,-0.384,15.411,67.635,1.436,104.4,533.802,198.095,133.4505,400.3515
4286,2021-01-27 15:30:00,-0.11,14.636,67.622,1.524,104.4,490.991,198.278,122.74775,368.24325
4287,2021-01-27 15:45:00,-0.116,15.092,67.612,1.567,104.4,443.993,198.104,110.99825,332.99475
4288,2021-01-27 16:00:00,-0.121,15.548,67.601,1.611,104.4,396.994,197.929,99.2485,297.7455
4289,2021-01-27 16:15:00,-0.082,15.737,67.591,1.691,104.4,345.308,197.406,86.327,258.981
4290,2021-01-27 16:30:00,-0.043,15.926,67.58,1.771,104.4,293.622,196.883,73.4055,220.2165
4291,2021-01-27 16:45:00,-0.061,15.764,67.575,1.667,104.4,237.749,195.834,59.43725,178.31175
4292,2021-01-27 17:00:00,-0.079,15.602,67.569,1.564,104.4,181.876,194.785,45.469,136.407
4293,2021-01-27 17:15:00,-0.694,15.964,67.567,2.095,104.4,99.268,192.73,24.817,74.451
4294,2021-01-27 17:30:00,-1.309,16.326,67.565,2.626,104.4,16.661,190.674,4.16525,12.495750000000001
4295,2021-01-27 17:45:00,-1.573,17.192,67.566,2.486,104.4,7.526,189.487,1.8815,5.6445
4296,2021-01-27 18:00:00,-1.837,18.057,67.566,2.347,104.4,-1.609,188.299,-0.40225,-1.20675
4297,2021-01-27 18:15:00,-2.026,17.685,67.575,2.275,104.4,-3.761,187.698,-0.94025,-2.8207500000000003
4298,2021-01-27 18:30:00,-2.214,17.314,67.584,2.204,104.4,-5.914,187.097,-1.4785,-4.435499999999999
4299,2021-01-27 18:45:00,-2.227,16.945,67.593,1.924,104.4,-5.71,187.646,-1.4275,-4.2825
4300,2021-01-27 19:00:00,-2.24,16.577,67.602,1.644,104.4,-5.507,188.194,-1.37675,-4.13025
4301,2021-01-27 19:15:00,-3.163,18.413,67.613,1.551,104.4,-5.77,186.831,-1.4425,-4.3275
4302,2021-01-27 19:30:00,-4.086,20.248,67.624,1.458,104.4,-6.033,185.467,-1.50825,-4.52475
4303,2021-01-27 19:45:00,-4.372,21.008,67.628,1.475,104.4,-5.471,185.594,-1.36775,-4.10325
4304,2021-01-27 20:00:00,-4.657,21.768,67.631,1.493,104.4,-4.909,185.72,-1.22725,-3.68175
4305,2021-01-27 20:15:00,-5.136,23.964,67.643,1.155,104.4,-4.864,186.248,-1.216,-3.6479999999999997
4306,2021-01-27 20:30:00,-5.614,26.161,67.655,0.817,104.4,-4.819,186.776,-1.20475,-3.61425
4307,2021-01-27 20:45:00,-5.887,26.844,67.666,1.059,104.4,-4.274,184.662,-1.0685,-3.2055
4308,2021-01-27 21:00:00,-6.16,27.528,67.676,1.301,104.4,-3.729,182.548,-0.93225,-2.7967500000000003
4309,2021-01-27 21:15:00,-6.191,28.066,67.685,1.075,104.4,-3.828,182.951,-0.957,-2.871
4310,2021-01-27 21:30:00,-6.222,28.604,67.694,0.849,104.4,-3.926,183.353,-0.9815,-2.9445
4311,2021-01-27 21:45:00,-6.351,29.296,67.7,0.897,104.4,-3.603,184.437,-0.90075,-2.7022500000000003
4312,2021-01-27 22:00:00,-6.481,29.987,67.705,0.944,104.4,-3.279,185.522,-0.81975,-2.45925
4313,2021-01-27 22:15:00,-6.493,31.004,67.71,0.951,104.4,-3.223,183.557,-0.80575,-2.41725
4314,2021-01-27 22:30:00,-6.506,32.021,67.716,0.957,104.4,-3.166,181.592,-0.7915,-2.3745
4315,2021-01-27 22:45:00,-6.774,33.044,67.724,0.697,104.4,-2.868,181.452,-0.717,-2.151
4316,2021-01-27 23:00:00,-7.043,34.068,67.733,0.438,104.4,-2.569,181.312,-0.64225,-1.92675
4317,2021-01-27 23:15:00,-7.306,34.994,67.74,0.732,104.4,-2.711,181.08,-0.67775,-2.03325
4318,2021-01-27 23:30:00,-7.569,35.92,67.747,1.025,104.4,-2.853,180.849,-0.71325,-2.1397500000000003
4319,2021-01-27 23:45:00,-7.835,36.658,67.749,0.785,104.4,-2.91,180.559,-0.7275,-2.1825
4320,2021-01-28 00:00:00,-8.101,37.396,67.75,0.544,104.4,-2.966,180.27,-0.7415,-2.2245
4321,2021-01-28 00:15:00,-7.902,37.559,67.751,0.661,104.4,-2.916,180.124,-0.729,-2.187
4322,2021-01-28 00:30:00,-7.703,37.722,67.752,0.778,104.4,-2.867,179.978,-0.71675,-2.1502499999999998
4323,2021-01-28 00:45:00,-8.003,38.444,67.752,0.651,104.4,-2.586,179.535,-0.6465,-1.9394999999999998
4324,2021-01-28 01:00:00,-8.303,39.166,67.753,0.524,104.4,-2.305,179.092,-0.57625,-1.7287500000000002
4325,2021-01-28 01:15:00,-8.247,39.114,67.757,0.745,104.4,-2.414,178.897,-0.6035,-1.8105000000000002
4326,2021-01-28 01:30:00,-8.191,39.063,67.76,0.966,104.4,-2.524,178.702,-0.631,-1.893
4327,2021-01-28 01:45:00,-8.469,39.897,67.762,0.769,104.4,-2.401,178.522,-0.60025,-1.8007499999999999
4328,2021-01-28 02:00:00,-8.748,40.73,67.764,0.572,104.4,-2.278,178.342,-0.5695,-1.7085
4329,2021-01-28 02:15:00,-8.947,41.426,67.764,0.59,104.4,-2.405,178.113,-0.60125,-1.80375
4330,2021-01-28 02:30:00,-9.145,42.121,67.765,0.608,104.4,-2.531,177.884,-0.63275,-1.89825
4331,2021-01-28 02:45:00,-9.647,43.063,67.769,0.83,104.4,-2.981,177.216,-0.74525,-2.23575
4332,2021-01-28 03:00:00,-10.148,44.006,67.773,1.052,104.4,-3.432,176.548,-0.858,-2.574
4333,2021-01-28 03:15:00,-10.34,44.828,67.771,0.986,104.4,-3.298,176.259,-0.8245,-2.4735
4334,2021-01-28 03:30:00,-10.532,45.651,67.768,0.921,104.4,-3.165,175.97,-0.79125,-2.3737500000000002
4335,2021-01-28 03:45:00,-10.658,46.122,67.762,0.696,104.4,-2.709,175.885,-0.67725,-2.03175
4336,2021-01-28 04:00:00,-10.784,46.593,67.755,0.472,104.4,-2.253,175.801,-0.56325,-1.68975
4337,2021-01-28 04:15:00,-10.906,46.554,67.749,0.462,104.4,-2.159,175.45,-0.53975,-1.6192499999999999
4338,2021-01-28 04:30:00,-11.029,46.516,67.743,0.451,104.4,-2.065,175.098,-0.51625,-1.54875
4339,2021-01-28 04:45:00,-11.105,46.781,67.74,0.769,104.4,-1.783,174.841,-0.44575,-1.33725
4340,2021-01-28 05:00:00,-11.181,47.045,67.737,1.087,104.4,-1.501,174.584,-0.37525,-1.12575
4341,2021-01-28 05:15:00,-11.362,47.725,67.739,0.899,104.4,-2.209,174.315,-0.55225,-1.6567500000000002
4342,2021-01-28 05:30:00,-11.544,48.404,67.742,0.712,104.4,-2.917,174.046,-0.72925,-2.18775
4343,2021-01-28 05:45:00,-11.539,48.157,67.744,0.795,104.4,-2.563,173.813,-0.64075,-1.92225
4344,2021-01-28 06:00:00,-11.533,47.91,67.747,0.878,104.4,-2.208,173.58,-0.552,-1.6560000000000001
4345,2021-01-28 06:15:00,-11.764,48.465,67.754,0.648,104.4,-2.208,173.139,-0.552,-1.6560000000000001
4346,2021-01-28 06:30:00,-11.995,49.019,67.761,0.417,104.4,-2.208,172.698,-0.552,-1.6560000000000001
4347,2021-01-28 06:45:00,-12.146,49.197,67.773,0.443,104.4,-1.852,172.309,-0.463,-1.389
4348,2021-01-28 07:00:00,-12.297,49.375,67.785,0.47,104.4,-1.496,171.921,-0.374,-1.1219999999999999
4349,2021-01-28 07:15:00,-12.552,50.119,67.798,0.467,104.4,-0.091,171.606,-0.02275,-0.06825
4350,2021-01-28 07:30:00,-12.806,50.862,67.81,0.465,104.4,1.313,171.291,0.32825,0.98475
4351,2021-01-28 07:45:00,-12.668,50.89,67.824,0.467,104.4,25.283,171.154,6.32075,18.96225
4352,2021-01-28 08:00:00,-12.529,50.917,67.839,0.469,104.4,49.253,171.016,12.31325,36.939750000000004
4353,2021-01-28 08:15:00,-11.61,49.469,67.846,0.407,104.4,104.831,172.337,26.20775,78.62325
4354,2021-01-28 08:30:00,-10.691,48.02,67.854,0.345,104.4,160.409,173.658,40.10225,120.30675
4355,2021-01-28 08:45:00,-10.504,46.721,67.865,0.527,104.4,219.679,175.82,54.91975,164.75925
4356,2021-01-28 09:00:00,-10.317,45.421,67.876,0.708,104.4,278.949,177.983,69.73725,209.21175
4357,2021-01-28 09:15:00,-10.088,45.287,67.889,0.682,104.4,327.495,179.45,81.87375,245.62125
4358,2021-01-28 09:30:00,-9.859,45.153,67.901,0.655,104.4,376.041,180.918,94.01025,282.03075
4359,2021-01-28 09:45:00,-9.365,42.851,67.911,0.743,104.4,396.642,182.718,99.1605,297.4815
4360,2021-01-28 10:00:00,-8.871,40.549,67.921,0.831,104.4,417.244,184.519,104.311,312.933
4361,2021-01-28 10:15:00,-8.57,39.446,67.928,0.865,104.4,475.337,185.804,118.83425,356.50275
4362,2021-01-28 10:30:00,-8.268,38.343,67.935,0.9,104.4,533.429,187.09,133.35725,400.07174999999995
4363,2021-01-28 10:45:00,-7.637,36.658,67.933,0.954,104.4,364.512,186.412,91.128,273.384
4364,2021-01-28 11:00:00,-7.005,34.974,67.931,1.008,104.4,195.594,185.733,48.8985,146.69549999999998
4365,2021-01-28 11:15:00,-6.385,33.209,67.925,1.135,104.4,423.403,188.4,105.85075,317.55225
4366,2021-01-28 11:30:00,-5.765,31.444,67.919,1.262,104.4,651.212,191.066,162.803,488.409
4367,2021-01-28 11:45:00,-5.245,30.267,67.906,1.244,104.4,682.057,192.542,170.51425,511.54275
4368,2021-01-28 12:00:00,-4.725,29.09,67.894,1.226,104.4,712.903,194.018,178.22575,534.67725
4369,2021-01-28 12:15:00,-4.442,28.331,67.87,1.339,104.4,722.409,195.254,180.60225,541.80675
4370,2021-01-28 12:30:00,-4.16,27.572,67.846,1.452,104.4,731.915,196.491,182.97875,548.93625
4371,2021-01-28 12:45:00,-3.801,26.623,67.82,1.522,104.4,736.713,197.596,184.17825,552.53475
4372,2021-01-28 13:00:00,-3.442,25.674,67.795,1.591,104.4,741.512,198.701,185.378,556.134
4373,2021-01-28 13:15:00,-2.999,24.029,67.772,1.511,104.4,682.083,201.097,170.52075,511.56224999999995
4374,2021-01-28 13:30:00,-2.556,22.383,67.749,1.43,104.4,622.654,203.493,155.6635,466.9905
4375,2021-01-28 13:45:00,-2.686,22.291,67.727,1.384,104.4,493.238,205.481,123.3095,369.9285
4376,2021-01-28 14:00:00,-2.817,22.199,67.705,1.337,104.4,363.822,207.469,90.9555,272.8665
4377,2021-01-28 14:15:00,-2.592,21.521,67.687,1.464,104.4,381.214,210.573,95.3035,285.9105
4378,2021-01-28 14:30:00,-2.366,20.843,67.67,1.591,104.4,398.606,213.677,99.6515,298.9545
4379,2021-01-28 14:45:00,-2.179,20.221,67.651,1.49,104.4,410.464,217.756,102.616,307.848
4380,2021-01-28 15:00:00,-1.991,19.6,67.631,1.389,104.4,422.322,221.834,105.5805,316.7415
4381,2021-01-28 15:15:00,-1.856,19.486,67.62,1.338,104.4,363.455,224.396,90.86375,272.59125
4382,2021-01-28 15:30:00,-1.722,19.371,67.608,1.286,104.4,304.589,226.958,76.14725,228.44175
4383,2021-01-28 15:45:00,-1.622,19.222,67.602,1.679,104.4,280.978,225.48,70.2445,210.7335
4384,2021-01-28 16:00:00,-1.523,19.072,67.597,2.072,104.4,257.368,224.002,64.342,193.026
4385,2021-01-28 16:15:00,-1.76,19.688,67.587,2.045,104.4,193.354,223.824,48.3385,145.0155
4386,2021-01-28 16:30:00,-1.998,20.305,67.578,2.019,104.4,129.34,223.645,32.335,97.005
4387,2021-01-28 16:45:00,-2.117,19.589,67.57,2.051,104.4,104.22,222.062,26.055,78.16499999999999
4388,2021-01-28 17:00:00,-2.235,18.873,67.562,2.084,104.4,79.101,220.479,19.77525,59.32575
4389,2021-01-28 17:15:00,-2.237,18.101,67.561,2.032,104.4,54.856,224.657,13.714,41.142
4390,2021-01-28 17:30:00,-2.24,17.328,67.56,1.981,104.4,30.611,228.834,7.65275,22.95825
4391,2021-01-28 17:45:00,-2.358,17.647,67.561,2.021,104.4,17.239,229.11,4.30975,12.92925
4392,2021-01-28 18:00:00,-2.476,17.966,67.562,2.061,104.4,3.867,229.386,0.96675,2.9002499999999998
4393,2021-01-28 18:15:00,-2.634,18.289,67.568,2.288,104.4,-0.079,225.907,-0.01975,-0.05925
4394,2021-01-28 18:30:00,-2.792,18.613,67.574,2.515,104.4,-4.024,222.428,-1.006,-3.018
4395,2021-01-28 18:45:00,-2.954,19.362,67.58,2.707,104.4,-4.342,213.694,-1.0855,-3.2565
4396,2021-01-28 19:00:00,-3.115,20.111,67.586,2.9,104.4,-4.659,204.959,-1.16475,-3.49425
4397,2021-01-28 19:15:00,-3.267,21.29,67.593,2.85,104.4,-4.527,205.806,-1.13175,-3.39525
4398,2021-01-28 19:30:00,-3.418,22.468,67.6,2.799,104.4,-4.395,206.652,-1.09875,-3.2962499999999997
4399,2021-01-28 19:45:00,-3.581,23.187,67.608,2.606,104.4,-4.457,205.286,-1.11425,-3.3427499999999997
4400,2021-01-28 20:00:00,-3.743,23.906,67.616,2.413,104.4,-4.518,203.92,-1.1295,-3.3884999999999996
4401,2021-01-28 20:15:00,-3.977,24.606,67.619,2.001,104.4,-4.514,201.958,-1.1285,-3.3855000000000004
4402,2021-01-28 20:30:00,-4.21,25.306,67.622,1.589,104.4,-4.51,199.995,-1.1275,-3.3825
4403,2021-01-28 20:45:00,-4.57,25.736,67.625,1.483,104.4,-4.138,205.18,-1.0345,-3.1035
4404,2021-01-28 21:00:00,-4.93,26.166,67.628,1.378,104.4,-3.766,210.366,-0.9415,-2.8245
4405,2021-01-28 21:15:00,-5.34,26.781,67.626,0.97,104.4,-3.573,211.578,-0.89325,-2.67975
4406,2021-01-28 21:30:00,-5.749,27.396,67.625,0.563,104.4,-3.379,212.79,-0.84475,-2.53425
4407,2021-01-28 21:45:00,-5.851,27.821,67.624,0.77,104.4,-2.362,217.192,-0.5905,-1.7715
4408,2021-01-28 22:00:00,-5.953,28.246,67.624,0.977,104.4,-1.346,221.593,-0.3365,-1.0095
4409,2021-01-28 22:15:00,-5.907,28.516,67.627,0.98,104.4,-1.38,227.496,-0.345,-1.035
4410,2021-01-28 22:30:00,-5.862,28.786,67.631,0.983,104.4,-1.414,233.399,-0.3535,-1.0605
4411,2021-01-28 22:45:00,-5.766,28.599,67.635,0.864,104.4,-1.042,238.487,-0.2605,-0.7815000000000001
4412,2021-01-28 23:00:00,-5.67,28.411,67.639,0.746,104.4,-0.67,243.574,-0.1675,-0.5025000000000001
4413,2021-01-28 23:15:00,-5.781,28.931,67.641,0.842,104.4,-0.776,246.146,-0.194,-0.5820000000000001
4414,2021-01-28 23:30:00,-5.892,29.451,67.643,0.937,104.4,-0.881,248.717,-0.22025,-0.66075
4415,2021-01-28 23:45:00,-5.795,30.013,67.643,1.386,104.4,-1.182,249.216,-0.2955,-0.8865
4416,2021-01-29 00:00:00,-5.697,30.575,67.642,1.834,104.4,-1.483,249.716,-0.37075,-1.11225
4417,2021-01-29 00:15:00,-5.773,31.302,67.645,1.835,104.4,-1.404,250.1,-0.351,-1.053
4418,2021-01-29 00:30:00,-5.848,32.03,67.648,1.836,104.4,-1.324,250.485,-0.331,-0.9930000000000001
4419,2021-01-29 00:45:00,-5.842,31.831,67.644,1.726,104.4,-1.466,250.993,-0.3665,-1.0995
4420,2021-01-29 01:00:00,-5.836,31.631,67.64,1.617,104.4,-1.608,251.502,-0.402,-1.206
4421,2021-01-29 01:15:00,-6.135,32.455,67.639,1.111,104.4,-1.833,249.577,-0.45825,-1.37475
4422,2021-01-29 01:30:00,-6.435,33.278,67.639,0.606,104.4,-2.058,247.653,-0.5145,-1.5434999999999999
4423,2021-01-29 01:45:00,-6.528,33.846,67.638,0.955,104.4,-1.904,242.977,-0.476,-1.428
4424,2021-01-29 02:00:00,-6.62,34.414,67.638,1.304,104.4,-1.75,238.302,-0.4375,-1.3125
4425,2021-01-29 02:15:00,-6.476,33.86,67.636,1.527,104.4,-1.85,238.629,-0.4625,-1.3875000000000002
4426,2021-01-29 02:30:00,-6.332,33.307,67.634,1.749,104.4,-1.949,238.956,-0.48725,-1.46175
4427,2021-01-29 02:45:00,-6.89,34.456,67.633,1.223,104.4,-2.952,226.04,-0.738,-2.214
4428,2021-01-29 03:00:00,-7.448,35.606,67.632,0.697,104.4,-3.956,213.124,-0.989,-2.967
4429,2021-01-29 03:15:00,-7.727,36.623,67.629,0.721,104.4,-2.954,217.673,-0.7385,-2.2155
4430,2021-01-29 03:30:00,-8.006,37.641,67.626,0.746,104.4,-1.953,222.223,-0.48825,-1.46475
4431,2021-01-29 03:45:00,-7.847,37.182,67.619,0.879,104.4,-1.73,221.304,-0.4325,-1.2974999999999999
4432,2021-01-29 04:00:00,-7.688,36.722,67.612,1.012,104.4,-1.508,220.385,-0.377,-1.131
4433,2021-01-29 04:15:00,-8.064,37.761,67.609,0.976,104.4,-2.042,216.469,-0.5105,-1.5314999999999999
4434,2021-01-29 04:30:00,-8.439,38.8,67.607,0.939,104.4,-2.576,212.552,-0.644,-1.932
4435,2021-01-29 04:45:00,-8.58,39.481,67.603,1.106,104.4,-2.744,205.764,-0.686,-2.0580000000000003
4436,2021-01-29 05:00:00,-8.721,40.163,67.599,1.274,104.4,-2.913,198.976,-0.72825,-2.1847499999999997
