,When,T_a,RH,p_a,v_a,SnowHeight,SW_global,LW_in
1367,2021-02-05 13:30:00,-0.2170505,27.77696,67.40371,3.00071,104,408.7076,226.2029
1368,2021-02-05 14:00:00,0.2980507,24.86735,67.36887,3.080819,104.1,435.769,225.491
1369,2021-02-05 14:30:00,0.918096,22.97823,67.33801,2.924323,104.2,401.3813,225.5723
1370,2021-02-05 15:00:00,1.311128,22.0997,67.31451,2.904577,104.1,321.3348,224.5937
1371,2021-02-05 15:30:00,1.575772,21.07933,67.30086,3.306376,104,391.2227,234.871
1372,2021-02-05 16:00:00,1.963017,20.77715,67.28325,3.544955,104.1,391.8856,240.4059
1373,2021-02-05 16:30:00,2.129296,20.52274,67.27829,4.127744,104.1,395.392,247.6107
1374,2021-02-05 17:00:00,1.73865,21.15169,67.28244,4.731592,104.3,276.3673,245.9729
1375,2021-02-05 17:30:00,1.002737,22.35318,67.29828,5.069711,104,85.27507,229.4581
1376,2021-02-05 18:00:00,0.3429101,21.4778,67.31615,4.296502,104.1,10.00226,218.2469
1377,2021-02-05 18:30:00,-0.07629412,23.38075,67.34,2.851225,103.9,-5.09213,206.7742
1378,2021-02-05 19:00:00,-0.3149667,24.74038,67.37314,2.616876,104,-5.191724,204.2394
1379,2021-02-05 19:30:00,-0.6927717,26.35378,67.40044,2.649013,104,-5.060297,203.3713
1380,2021-02-05 20:00:00,-0.9873046,27.6051,67.43381,2.31098,103.9,-4.91374,202.7315
1381,2021-02-05 20:30:00,-1.178127,28.21846,67.46677,2.592538,104,-4.886817,201.6808
1382,2021-02-05 21:00:00,-1.385891,28.50793,67.49966,2.681909,103.9,-4.796719,200.5445
1383,2021-02-05 21:30:00,-1.614509,28.79938,67.52879,2.598018,104,-4.968203,199.5534
1384,2021-02-05 22:00:00,-1.998321,29.06093,67.5551,2.319461,103.9,-4.945486,198.6468
1385,2021-02-05 22:30:00,-2.573755,29.14382,67.58822,2.397225,104,-4.955246,196.6745
1386,2021-02-05 23:00:00,-2.993882,29.33679,67.61597,2.831464,103.9,-4.83109,195.1441
1387,2021-02-05 23:30:00,-3.388587,30.125,67.63902,1.482277,103.9,-4.886853,194.2843
1388,2021-02-06 00:00:00,-4.630961,32.39161,67.65489,1.322223,103.9,-4.440827,192.798
1389,2021-02-06 00:30:00,-4.577709,32.91425,67.66674,1.503792,104,-3.52794,192.5926
1390,2021-02-06 01:00:00,-4.160995,32.70675,67.6814,1.10018,103.8,-3.415984,192.594
1391,2021-02-06 01:30:00,-4.02089,32.61454,67.69112,1.560183,103.8,-3.045259,192.6547
1392,2021-02-06 02:00:00,-4.394756,33.15751,67.70586,1.645355,103.8,-3.826707,192.4768
1393,2021-02-06 02:30:00,-5.573036,34.70856,67.71911,0.5970982,103.7,-4.001369,190.9947
1394,2021-02-06 03:00:00,-6.090717,35.87876,67.73257,0.7329201,103.6,-2.746322,189.7951
1395,2021-02-06 03:30:00,-6.201401,36.22767,67.7388,0.7158043,103.7,-2.475357,188.9102
1396,2021-02-06 04:00:00,-6.529967,37.17945,67.75075,0.6463972,103.6,-1.634221,188.2081
1397,2021-02-06 04:30:00,-7.061572,38.17874,67.76875,0.4643813,103.7,-2.163676,187.3677
1398,2021-02-06 05:00:00,-7.106011,38.27544,67.79372,0.5246562,103.7,-1.648584,186.6014
1399,2021-02-06 05:30:00,-7.45705,38.75014,67.82768,0.8830243,103.7,-1.740022,186.0645
1400,2021-02-06 06:00:00,-8.091868,40.7318,67.86638,0.9494663,103.7,-2.587162,185.5325
1401,2021-02-06 06:30:00,-7.62724,40.12202,67.91024,0.4794054,103.7,-1.732052,185.2673
1402,2021-02-06 07:00:00,-8.412999,41.37688,67.96342,0.8073528,103.8,-2.197608,183.9286
1403,2021-02-06 07:30:00,-9.39933,44.01481,68.00715,0.4368669,103.8,3.276619,182.9353
1404,2021-02-06 08:00:00,-8.56282,43.22989,68.05651,0.6882876,103.8,68.83655,183.4228
1405,2021-02-06 08:30:00,-7.96849,42.27353,68.09848,0.7220027,104,182.5764,185.864
1406,2021-02-06 09:00:00,-5.821751,38.19852,68.134,0.6559366,103.6,294.3997,189.7703
1407,2021-02-06 09:30:00,-6.222918,37.97982,68.16119,0.7728903,103.8,401.4106,192.539
1408,2021-02-06 10:00:00,-5.426304,36.35026,68.19307,0.8901541,104.1,499.7971,195.8516
1409,2021-02-06 10:30:00,-4.308796,34.67104,68.21767,1.05196,104.3,525.3713,198.8133
1410,2021-02-06 11:00:00,-3.103653,32.28573,68.23709,0.9767177,103.9,267.6378,201.9682
1411,2021-02-06 11:30:00,-1.932837,29.70193,68.21966,1.279653,104,707.9506,206.302
1412,2021-02-06 12:00:00,-1.568872,26.85017,68.17778,1.722752,104,745.9896,208.269
1413,2021-02-06 12:30:00,-0.7746679,25.55966,68.12718,1.487602,104.2,763.1961,210.5141
1414,2021-02-06 13:00:00,-0.2998868,24.6159,68.09325,1.414964,104.5,763.8038,213.5218
1415,2021-02-06 13:30:00,0.3662395,23.50574,68.03989,1.572181,104.6,747.8873,213.8097
1416,2021-02-06 14:00:00,1.103611,21.57181,67.98647,1.637569,104.5,718.6135,214.4887
1417,2021-02-06 14:30:00,1.543216,19.79814,67.96146,1.861105,105.1,673.8627,214.556
1418,2021-02-06 15:00:00,2.207307,19.14248,67.92886,1.930578,104.1,609.1677,214.6272
1419,2021-02-06 15:30:00,2.551205,17.66596,67.90303,2.0727,104.1,526.4131,213.9349
1420,2021-02-06 16:00:00,2.46137,17.90687,67.90395,2.259777,104.2,434.4881,213.1837
1421,2021-02-06 16:30:00,2.551225,16.16323,67.90825,2.068661,104.1,333.2853,211.9062
1422,2021-02-06 17:00:00,2.646703,15.85643,67.91756,1.938749,104,227.5705,211.984
1423,2021-02-06 17:30:00,1.815842,15.7522,67.93884,2.758349,104,54.30254,207.1514
1424,2021-02-06 18:00:00,1.150362,16.1929,67.96049,2.638723,104,2.865291,204.6365
1425,2021-02-06 18:30:00,0.9687772,16.0704,67.99039,2.274883,104,-5.235959,203.3955
1426,2021-02-06 19:00:00,0.6298573,16.22201,68.02856,1.773462,103.9,-5.715689,202.7422
1427,2021-02-06 19:30:00,0.3422781,16.50467,68.0723,0.9476073,103.9,-4.904058,201.7623
1428,2021-02-06 20:00:00,-0.1094504,17.11661,68.11455,1.306722,103.8,-4.57996,200.8318
1429,2021-02-06 20:30:00,-1.325008,19.60167,68.14838,0.9588614,103.8,-4.724956,199.1979
1430,2021-02-06 21:00:00,-1.38467,19.72202,68.18704,1.166895,103.8,-3.264359,198.0415
1431,2021-02-06 21:30:00,-2.339103,20.53506,68.21069,1.051514,103.8,-5.035149,197.1659
1432,2021-02-06 22:00:00,-2.667717,21.33857,68.23051,0.5733579,103.9,-3.595897,196.4747
1433,2021-02-06 22:30:00,-3.276212,22.02119,68.2662,0.3760647,103.9,-2.454177,195.1449
1434,2021-02-06 23:00:00,-2.963227,21.84662,68.29652,0.4661207,103.7,-0.7996042,194.4582
1435,2021-02-06 23:30:00,-3.2133,22.12801,68.32172,0.6984162,103.6,-1.00301,194.1581
1436,2021-02-07 00:00:00,-3.393979,22.15874,68.33073,0.5825003,103.7,-2.135004,194.3205
1437,2021-02-07 00:30:00,-3.187577,22.30518,68.33276,0.6559266,103.8,-1.176608,194.2411
1438,2021-02-07 01:00:00,-3.903584,23.07073,68.33842,0.4332649,103.7,-1.821386,193.5495
1439,2021-02-07 01:30:00,-4.415622,24.02281,68.34153,0.5161692,103.6,-1.687465,192.5347
1440,2021-02-07 02:00:00,-5.354798,25.49921,68.35983,0.3314012,103.6,-2.162963,191.3116
1441,2021-02-07 02:30:00,-5.562189,26.48038,68.37936,0.7194247,103.8,-0.6841403,191.055
1442,2021-02-07 03:00:00,-5.32162,25.92479,68.38479,0.6138256,103.5,-1.663645,191.2379
1443,2021-02-07 03:30:00,-6.097118,27.18019,68.37991,0.4664043,103.7,-1.799591,191.0158
1444,2021-02-07 04:00:00,-6.355655,27.60194,68.39561,0.6909013,103.6,-1.139365,190.0051
1445,2021-02-07 04:30:00,-6.091168,27.36754,68.40701,0.676349,103.6,-1.382815,189.6969
1446,2021-02-07 05:00:00,-7.262143,28.56694,68.41105,1.089153,103.7,-3.327693,188.4311
1447,2021-02-07 05:30:00,-7.557635,30.10662,68.43883,1.061548,103.8,-2.080332,187.2194
1448,2021-02-07 06:00:00,-7.114291,29.47875,68.4595,1.226782,103.7,-2.442862,186.9658
1449,2021-02-07 06:30:00,-8.288946,30.67988,68.4984,0.6298121,103.4,-3.399905,186.2794
1450,2021-02-07 07:00:00,-7.988121,31.11285,68.52399,0.673245,103.6,-1.376544,185.6915
1451,2021-02-07 07:30:00,-8.84666,32.20447,68.56265,0.3643455,103.8,2.789343,184.6221
1452,2021-02-07 08:00:00,-8.017707,32.36901,68.61108,0.3265379,103.7,69.48874,185.2858
1453,2021-02-07 08:30:00,-5.115747,28.63268,68.63556,0.3972545,103.2,185.6346,188.3394
1454,2021-02-07 09:00:00,-7.618736,32.09204,68.65588,0.6630299,104.1,292.9236,190.3978
1455,2021-02-07 09:30:00,-4.606901,27.68416,68.65894,0.6879061,103.6,398.2261,195.1627
1456,2021-02-07 10:00:00,-5.046865,28.01196,68.6754,1.054312,104.2,498.0564,198.1355
1457,2021-02-07 10:30:00,-3.957541,26.80936,68.68706,1.152737,104.3,513.5876,200.4452
1458,2021-02-07 11:00:00,-2.233519,23.85197,68.66254,1.041191,103.9,311.0717,204.606
1459,2021-02-07 11:30:00,-1.043746,22.05258,68.62392,1.05105,104.1,708.1016,209.1092
1460,2021-02-07 12:00:00,-0.2137811,20.26098,68.59047,1.391681,104,742.7726,212.8491
1461,2021-02-07 12:30:00,0.5405371,18.78543,68.53409,1.320884,104.2,761.3752,215.7432
1462,2021-02-07 13:00:00,1.961543,17.12982,68.45895,1.105583,104.2,762.3579,218.9662
1463,2021-02-07 13:30:00,2.559691,16.29169,68.39969,1.467766,104.3,751.5726,220.8301
1464,2021-02-07 14:00:00,3.394955,14.90968,68.34164,1.206532,104.5,721.545,222.0863
1465,2021-02-07 14:30:00,4.414407,13.19978,68.29149,1.533453,104.3,677.0297,222.9771
1466,2021-02-07 15:00:00,4.702753,13.10568,68.25451,1.446249,104.3,613.8701,223.3711
1467,2021-02-07 15:30:00,5.17769,12.6525,68.2237,1.277928,104,529.0898,223.9934
1468,2021-02-07 16:00:00,5.81011,12.03916,68.21652,1.731329,104.1,435.8412,223.9594
1469,2021-02-07 16:30:00,5.999674,12.16685,68.21378,2.144049,104,332.477,223.4021
1470,2021-02-07 17:00:00,5.543953,12.72977,68.20959,3.699211,104,223.9742,221.3426
1471,2021-02-07 17:30:00,4.814065,13.46906,68.21481,2.922907,104,57.59207,218.2766
1472,2021-02-07 18:00:00,4.238699,13.97996,68.21968,2.658105,104,3.085767,215.7789
1473,2021-02-07 18:30:00,3.702325,14.70572,68.22323,2.979631,103.9,-5.455484,214.2254
1474,2021-02-07 19:00:00,3.039512,15.28731,68.24843,1.945298,103.9,-6.357644,213.0231
1475,2021-02-07 19:30:00,2.285219,16.17419,68.27816,1.106992,103.9,-4.372791,211.1384
1476,2021-02-07 20:00:00,1.444356,16.75913,68.3054,0.6230366,103.9,-4.88398,209.5567
1477,2021-02-07 20:30:00,0.6466495,17.93431,68.34631,0.9520208,103.9,-3.532719,207.7814
1478,2021-02-07 21:30:00,-0.2574366,19.98737,68.41133,1.121487,103.9,-2.718915,205.9485
1479,2021-02-07 22:00:00,-0.1972977,20.20025,68.43345,1.234235,103.8,-3.82423,205.5465
1480,2021-02-07 22:30:00,-0.7854291,21.3973,68.45308,0.7430776,103.6,-3.245263,204.6759
1481,2021-02-07 23:00:00,-1.118267,22.05938,68.4632,0.5615666,103.8,-2.634727,204.0945
1482,2021-02-07 23:30:00,-1.209454,22.75815,68.48724,0.8705992,103.7,-2.398641,203.6244
1483,2021-02-08 00:00:00,-1.833395,24.12721,68.50152,0.9277321,103.6,-2.529317,202.9308
1484,2021-02-08 00:30:00,-2.202876,24.81091,68.49594,0.6934391,103.7,-2.771551,202.0131
1485,2021-02-08 01:00:00,-2.283541,25.18205,68.49629,0.9793411,103.5,-2.063842,201.3727
1486,2021-02-08 01:30:00,-2.773765,25.78849,68.5086,0.5748832,103.6,-2.323797,200.7868
1487,2021-02-08 02:00:00,-3.446787,27.41073,68.52535,1.118625,103.7,-2.809506,199.0408
1488,2021-02-08 02:30:00,-3.843057,28.36783,68.52795,0.9388452,103.8,-2.624958,198.722
1489,2021-02-08 03:00:00,-4.102282,29.29585,68.54086,0.6978212,103.7,-2.430238,197.7308
1490,2021-02-08 03:30:00,-4.592228,30.20144,68.5531,0.634519,103.6,-2.057528,196.4881
1491,2021-02-08 04:00:00,-4.967081,30.92986,68.55811,1.005965,103.7,-2.244456,195.951
1492,2021-02-08 04:30:00,-4.671765,30.87189,68.55451,0.8695945,103.5,-2.419964,195.572
1493,2021-02-08 05:00:00,-5.236926,31.67285,68.56002,1.208574,103.7,-2.703262,196.3251
1494,2021-02-08 05:30:00,-6.59132,34.07069,68.56918,0.7072815,103.7,-3.345475,198.6985
1495,2021-02-08 06:00:00,-6.823796,34.80045,68.58983,0.5034754,103.8,-1.530828,204.6548
1496,2021-02-08 06:30:00,-7.366438,35.44662,68.60741,0.2882419,103.9,-1.803678,193.2853
1497,2021-02-08 07:00:00,-7.23446,34.68759,68.62528,0.3094944,103.7,-0.5815854,191.0901
1498,2021-02-08 07:30:00,-7.421664,35.99409,68.65198,0.4852366,103.8,10.71996,194.2975
1499,2021-02-08 08:00:00,-6.382824,34.37182,68.67955,0.5669706,103.8,81.40585,194.647
1500,2021-02-08 08:30:00,-3.605881,31.04583,68.71121,0.2863926,103.3,203.0479,200.7799
1501,2021-02-08 09:00:00,-3.483048,29.60473,68.7369,0.5006819,105.1,311.5533,200.4927
1502,2021-02-08 09:30:00,-3.696386,29.69113,68.76102,0.7907419,104,410.5319,203.0029
1503,2021-02-08 10:00:00,-2.429157,27.76253,68.76524,0.9784358,103.9,511.9389,206.3817
1504,2021-02-08 10:30:00,-1.964647,27.49112,68.77033,1.167495,103.9,505.7592,208.9401
1505,2021-02-08 11:00:00,-0.755244,25.44331,68.75426,1.036227,103.9,338.1617,214.611
1506,2021-02-08 11:30:00,0.2258079,23.84715,68.72369,1.07177,104.7,631.8957,219.5943
1507,2021-02-08 12:00:00,1.536209,21.65289,68.66946,1.212842,104,750.971,221.4329
1508,2021-02-08 12:30:00,2.131903,20.67535,68.5999,1.107732,104.5,721.2728,233.7069
1509,2021-02-08 13:00:00,2.865271,19.02744,68.52238,1.503008,104.2,724.6427,251.384
1510,2021-02-08 13:30:00,3.90626,17.68296,68.45614,1.354955,104.2,643.3046,257.2174
1511,2021-02-08 14:00:00,4.459385,16.96965,68.39786,1.125782,104.4,542.6712,267.0838
1512,2021-02-08 14:30:00,5.651749,15.59832,68.33544,1.418996,104.6,741.9675,256.4319
1513,2021-02-08 15:00:00,6.231129,14.90531,68.28718,1.506751,104.3,560.793,250.9896
1514,2021-02-08 15:30:00,6.839417,14.31595,68.23949,1.601206,104.2,542.0063,238.6052
1515,2021-02-08 16:00:00,6.57388,14.3032,68.20884,1.882982,104.2,245.9684,232.9583
1516,2021-02-08 16:30:00,6.859426,14.67245,68.18662,1.994835,104.1,264.8478,247.9003
1517,2021-02-08 17:00:00,6.373212,15.0988,68.15943,1.581227,104,126.44,252.1836
1518,2021-02-08 17:30:00,6.134829,15.4264,68.14042,2.31049,104.1,101.3135,251.5788
1519,2021-02-08 18:00:00,5.36811,16.34109,68.14825,2.517342,104,12.4613,243.8696
1520,2021-02-08 18:30:00,4.956066,17.02203,68.15248,2.309285,104,-4.566481,241.929
1521,2021-02-08 19:00:00,4.804891,17.17846,68.16867,2.349981,104,-5.111153,233.3773
1522,2021-02-08 19:30:00,3.719256,18.01326,68.18409,1.256108,103.9,-5.657436,227.4175
1523,2021-02-08 20:00:00,3.231056,18.83848,68.20643,0.9869618,103.8,-3.225004,237.2347
1524,2021-02-08 20:30:00,2.503846,19.55842,68.22222,0.8475174,103.9,-3.216409,242.0956
1525,2021-02-08 21:00:00,2.562177,19.87477,68.21786,0.8843328,103.9,-1.505085,254.1153
1526,2021-02-08 21:30:00,2.727082,20.00508,68.2248,0.9616136,103.9,-1.622615,257.5281
1527,2021-02-08 22:00:00,1.839691,21.23039,68.23003,0.9116075,103.9,-2.373941,253.9677
1528,2021-02-08 22:30:00,1.52567,22.04279,68.23107,0.9083781,103.8,-1.924475,258.6703
1529,2021-02-08 23:00:00,1.165055,22.3656,68.21954,0.917786,103.8,-3.685986,236.7908
1530,2021-02-08 23:30:00,0.4380541,23.65357,68.21195,0.7560409,103.9,-3.501845,226.8842
1531,2021-02-09 00:00:00,0.4802937,24.39802,68.20107,0.9828998,104,-1.364019,241.7953
1532,2021-02-09 00:30:00,-0.01473982,25.52831,68.20621,1.06684,103.8,-1.150173,255.4878
1533,2021-02-09 01:00:00,0.1618814,25.25576,68.20122,0.8708663,103.9,-1.768527,254.5018
1534,2021-02-09 01:30:00,-0.3026385,25.78769,68.19498,1.065797,103.8,-2.199142,245.642
1535,2021-02-09 02:00:00,-0.6458396,26.11945,68.16809,0.746662,103.8,-2.592581,234.6342
1536,2021-02-09 02:30:00,-0.677214,26.74434,68.14266,0.5214359,103.9,-1.746908,229.3248
1537,2021-02-09 03:00:00,-1.546815,27.65137,68.12968,0.7057039,104,-2.107802,223.5146
1538,2021-02-09 03:30:00,-1.661513,28.35326,68.10848,1.413296,103.7,-2.776156,211.7461
1539,2021-02-09 04:00:00,-1.977666,29.28368,68.10609,0.5691881,103.8,-2.879713,206.6503
1540,2021-02-09 04:30:00,-2.071576,29.53661,68.09518,1.431385,103.8,-2.309979,206.2259
1541,2021-02-09 05:00:00,-1.970047,29.31966,68.07896,0.9911048,103.8,-3.069252,207.5622
1542,2021-02-09 05:30:00,-3.407082,31.89059,68.08967,0.5288512,103.8,-2.631507,215.8355
1543,2021-02-09 06:30:00,-3.728981,33.00192,68.09194,0.6877639,103.9,-0.00108357,244.8018
1544,2021-02-09 07:00:00,-3.452233,32.23642,68.09633,0.8925666,103.8,-1.027792,231.1948
1545,2021-02-09 07:30:00,-4.408313,33.63154,68.11171,0.4758843,103.8,7.99612,208.6231
1546,2021-02-09 08:00:00,-4.547213,34.65266,68.12453,0.6729258,103.7,72.73676,202.4318
1547,2021-02-09 08:30:00,-2.697743,32.29525,68.14252,0.5910017,103.8,142.2524,208.2659
1548,2021-02-09 09:00:00,-3.228494,32.25343,68.15948,0.4325263,104,129.8862,227.2469
1549,2021-02-09 09:30:00,-3.138879,32.77362,68.18166,0.6718751,104,190.876,239.0908
1550,2021-02-09 10:00:00,-1.820757,30.77231,68.19255,1.230678,103.9,316.2793,222.7305
1551,2021-02-09 10:30:00,-0.7370684,28.83606,68.18995,0.8123395,103.7,363.7312,222.5653
1552,2021-02-09 11:00:00,0.785656,26.77135,68.16547,0.8384147,104.9,430.3759,226.265
1553,2021-02-09 11:30:00,2.147575,24.28732,68.12471,1.126171,104.6,719.913,225.0799
1554,2021-02-09 12:00:00,3.088245,22.42847,68.06585,1.117503,103.9,742.2642,229.6629
1555,2021-02-09 12:30:00,3.918564,20.78359,68.00317,1.18693,104.6,732.3033,243.7575
1556,2021-02-09 13:00:00,4.874636,18.91169,67.92211,1.016297,104.2,616.2185,262.8701
