,When,sea,Discharge,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,LW_in,h_f,missing_type,a,vp_a,cld
148,2021-01-25 20:00:00,0.0,15.811,-14.398,84.019,2.137,0.0,0.0,0.0,759.55,180.087,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.722,1.682,0
149,2021-01-25 21:00:00,0.0,15.811,-14.985,84.291,2.186,0.0,0.0,0.0,760.1,184.619,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.72,1.607,0
150,2021-01-25 22:00:00,0.0,15.811,-14.871,83.914,2.213,0.0,0.0,0.0,760.75,186.929,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.719,1.615,0
151,2021-01-25 23:00:00,0.0,15.811,-15.158,83.803,2.216,0.0,0.0,0.0,761.35,176.026,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.717,1.575,0
152,2021-01-26 00:00:00,0.0,15.811,-15.595,82.787,2.159,0.0,0.0,0.0,761.6,169.769,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.716,1.5,0
153,2021-01-26 01:00:00,0.0,15.811,-15.49,79.807,2.126,0.0,0.0,0.0,762.2,173.072,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.714,1.459,0
154,2021-01-26 02:00:00,0.0,15.811,-15.829,78.351,2.103,0.0,0.0,0.0,762.8,172.469,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.713,1.393,0
155,2021-01-26 03:00:00,0.0,15.811,-16.57,77.811,2.157,0.0,0.0,0.0,762.9,182.854,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.711,1.3,0
156,2021-01-26 04:00:00,0.0,15.811,-17.228,76.187,2.108,0.0,0.0,0.0,763.25,173.275,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.71,1.204,0
157,2021-01-26 05:00:00,0.0,15.811,-18.114,74.999,2.123,0.0,0.0,0.0,763.55,171.478,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.708,1.099,0
158,2021-01-26 06:00:00,0.0,15.811,-18.094,74.967,2.219,0.0,0.0,0.0,764.45,181.04,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.707,1.101,0
159,2021-01-26 07:00:00,0.011,15.811,-18.644,73.928,2.344,0.014,0.156,0.0,765.05,180.905,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.705,1.035,0
160,2021-01-26 08:00:00,0.161,15.811,-16.557,70.742,2.293,24.887,32.922,0.0,765.75,183.433,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.704,1.183,0
161,2021-01-26 09:00:00,0.286,15.811,-14.954,67.159,2.31,88.745,95.465,0.0,766.65,195.898,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.702,1.284,0
162,2021-01-26 10:00:00,0.378,0.216,-10.866,52.612,3.909,181.947,127.874,0.0,767.05,189.806,5.0,SW_directSW_diffuseLW_in,0.701,1.403,0
163,2021-01-26 11:00:00,0.428,0.0,-9.904,48.0,5.627,301.814,118.019,0.0,767.3,166.01,5.0,SW_directSW_diffuseLW_in,0.699,1.382,0
164,2021-01-26 12:00:00,0.431,0.0,-9.706,49.085,7.72,351.162,109.321,0.0,767.45,160.221,5.0,SW_directSW_diffuseLW_in,0.698,1.435,0
165,2021-01-26 13:00:00,0.385,8.794,-9.736,53.237,6.444,305.118,118.345,0.0,767.25,168.575,5.0,SW_directSW_diffuseLW_in,0.697,1.553,0
166,2021-01-26 14:00:00,0.297,0.0,-9.871,52.641,6.604,239.209,105.649,0.0,767.3,168.253,5.0,SW_directSW_diffuseLW_in,0.695,1.519,0
167,2021-01-26 15:00:00,0.174,0.0,-10.139,54.03,6.688,126.045,87.93,0.0,767.3,173.212,5.0,SW_directSW_diffuseLW_in,0.694,1.527,0
168,2021-01-26 16:00:00,0.027,0.0,-10.493,55.027,6.024,40.409,37.58,0.0,767.6,162.184,5.0,SW_directSW_diffuseLW_in,0.692,1.512,0
169,2021-01-26 17:00:00,0.0,0.0,-11.17,61.28,6.038,0.178,1.031,0.0,768.0,159.759,5.0,SW_directSW_diffuseLW_in,0.691,1.595,0
170,2021-01-26 18:00:00,0.0,0.0,-11.484,61.522,5.033,0.0,0.0,0.0,768.25,159.62,5.0,SW_directSW_diffuseLW_in,0.689,1.561,0
171,2021-01-26 19:00:00,0.0,0.0,-11.585,59.465,5.061,0.0,0.0,0.0,768.35,161.732,5.0,SW_directSW_diffuseLW_in,0.688,1.497,0
172,2021-01-26 20:00:00,0.0,0.0,-11.827,58.951,4.224,0.0,0.0,0.0,768.45,164.258,5.0,SW_directSW_diffuseLW_in,0.687,1.455,0
173,2021-01-26 21:00:00,0.0,0.0,-12.527,57.784,2.47,0.0,0.0,0.0,768.55,158.0,5.0,SW_directSW_diffuseLW_in,0.685,1.348,0
174,2021-01-26 22:00:00,0.0,0.0,-12.187,56.906,5.36,0.0,0.0,0.0,768.55,168.159,5.0,SW_directSW_diffuseLW_in,0.684,1.364,0
175,2021-01-26 23:00:00,0.0,0.0,-12.062,56.416,4.548,0.0,0.0,0.0,768.4,169.514,5.0,SW_directSW_diffuseLW_in,0.682,1.366,0
176,2021-01-27 00:00:00,0.0,0.0,-14.718,65.304,2.695,0.0,0.0,0.0,768.1,175.56,5.0,SW_directSW_diffuseLW_in,0.681,1.273,0
177,2021-01-27 01:00:00,0.0,0.0,-14.683,64.326,3.642,0.0,0.0,0.0,767.65,170.748,5.0,SW_directSW_diffuseLW_in,0.68,1.258,0
178,2021-01-27 02:00:00,0.0,0.0,-14.826,65.605,4.195,0.0,0.0,0.0,767.45,173.297,5.0,SW_directSW_diffuseLW_in,0.678,1.268,0
179,2021-01-27 03:00:00,0.0,0.0,-15.047,66.696,3.492,0.0,0.0,0.0,766.9,172.064,5.0,SW_directSW_diffuseLW_in,0.677,1.265,0
180,2021-01-27 04:00:00,0.0,0.0,-14.842,64.081,2.95,0.0,0.0,0.0,766.75,173.988,5.0,SW_directSW_diffuseLW_in,0.676,1.236,0
181,2021-01-27 05:00:00,0.0,0.0,-15.311,67.614,2.157,0.0,0.0,0.0,766.75,180.706,5.0,SW_directSW_diffuseLW_in,0.674,1.255,0
182,2021-01-27 06:00:00,0.0,0.0,-15.194,67.428,1.16,0.0,0.0,0.0,766.5,211.614,5.0,SW_directSW_diffuseLW_in,0.673,1.264,0
183,2021-01-27 07:00:00,0.014,0.0,-14.468,64.601,1.057,0.0,0.242,0.0,766.45,221.686,5.0,SW_directSW_diffuseLW_in,0.671,1.286,0
184,2021-01-27 08:00:00,0.164,0.0,-13.942,63.592,1.05,2.024,39.951,0.0,766.5,233.964,5.0,SW_directSW_diffuseLW_in,0.67,1.322,0
185,2021-01-27 09:00:00,0.29,0.0,-11.975,57.199,1.046,25.768,109.919,0.0,766.75,232.342,5.0,SW_directSW_diffuseLW_in,0.669,1.395,0
186,2021-01-27 10:00:00,0.382,0.0,-11.027,65.879,1.207,18.29,147.682,0.0,766.7,248.758,5.0,SW_directSW_diffuseLW_in,0.667,1.734,0
187,2021-01-27 11:00:00,0.433,0.0,-9.006,69.693,1.057,5.604,175.379,0.0,766.45,256.155,5.0,SW_directSW_diffuseLW_in,0.666,2.154,0
188,2021-01-27 12:00:00,0.435,0.0,-8.392,69.494,1.058,0.925,168.237,0.0,766.2,259.194,5.0,SW_directSW_diffuseLW_in,0.665,2.253,0
189,2021-01-27 13:00:00,0.39,0.0,-7.822,71.746,1.047,25.991,185.044,0.0,766.15,258.019,5.0,SW_directSW_diffuseLW_in,0.664,2.432,0
190,2021-01-27 14:00:00,0.301,0.0,-7.45,80.678,1.056,5.119,131.795,0.0,765.7,262.04,5.0,SW_directSW_diffuseLW_in,0.662,2.815,0
191,2021-01-27 15:00:00,0.178,0.0,-7.12,81.941,1.057,5.852,88.177,0.0,765.75,257.453,5.0,SW_directSW_diffuseLW_in,0.661,2.933,0
192,2021-01-27 16:00:00,0.031,0.0,-8.582,87.924,2.077,0.775,29.944,0.0,765.75,260.629,5.0,SW_directSW_diffuseLW_in,0.66,2.809,0
193,2021-01-27 17:00:00,0.0,0.0,-8.379,89.776,3.186,0.0,0.704,0.0,765.95,260.035,5.0,SW_directSW_diffuseLW_in,0.658,2.914,0
194,2021-01-27 18:00:00,0.0,0.0,-8.229,90.502,3.21,0.0,0.0,0.0,766.35,260.935,5.0,SW_directSW_diffuseLW_in,0.657,2.972,0
195,2021-01-27 19:00:00,0.0,0.0,-7.029,91.782,1.955,0.0,0.0,0.0,766.55,256.59,5.0,SW_directSW_diffuseLW_in,0.656,3.309,0
196,2021-01-27 20:00:00,0.0,0.0,-6.203,92.6,3.374,0.0,0.0,0.0,766.75,259.239,5.0,SW_directSW_diffuseLW_in,0.655,3.557,0
197,2021-01-27 21:00:00,0.0,0.0,-5.917,93.037,3.059,0.0,0.0,0.0,766.75,259.133,5.0,SW_directSW_diffuseLW_in,0.653,3.653,0
198,2021-01-27 22:00:00,0.0,0.0,-5.872,93.237,3.438,0.0,0.0,0.0,767.25,255.091,5.0,SW_directSW_diffuseLW_in,0.652,3.674,0
199,2021-01-27 23:00:00,0.0,0.0,-5.593,93.529,3.076,0.0,0.0,0.0,767.6,244.705,5.0,SW_directSW_diffuseLW_in,0.651,3.765,0
200,2021-01-28 00:00:00,0.0,0.0,-5.645,93.752,3.514,0.0,0.0,0.0,767.5,246.292,5.0,SW_directSW_diffuseLW_in,0.649,3.759,0
201,2021-01-28 01:00:00,0.0,0.0,-5.626,93.649,2.48,0.0,0.0,0.0,767.45,244.981,5.0,SW_directSW_diffuseLW_in,0.648,3.76,0
202,2021-01-28 02:00:00,0.0,0.0,-5.062,92.642,3.183,0.0,0.0,0.0,767.45,240.409,5.0,SW_directSW_diffuseLW_in,0.647,3.883,0
203,2021-01-28 03:00:00,0.0,0.0,-5.529,94.233,3.216,0.0,0.0,0.0,767.3,241.982,5.0,SW_directSW_diffuseLW_in,0.646,3.812,0
204,2021-01-28 04:00:00,0.0,0.0,-4.882,93.796,2.922,0.0,0.0,0.0,767.1,245.253,5.0,SW_directSW_diffuseLW_in,0.645,3.985,0
205,2021-01-28 05:00:00,0.0,0.0,-4.695,94.372,3.386,0.0,0.0,0.0,766.8,242.938,5.0,SW_directSW_diffuseLW_in,0.643,4.067,0
206,2021-01-28 06:00:00,0.0,0.0,-4.185,92.834,3.552,0.0,0.0,0.0,766.7,244.932,5.0,SW_directSW_diffuseLW_in,0.642,4.158,0
207,2021-01-28 07:00:00,0.017,0.0,-4.517,95.152,2.269,0.0,0.316,0.0,766.35,256.928,5.0,SW_directSW_diffuseLW_in,0.641,4.156,0
208,2021-01-28 08:00:00,0.167,0.0,-4.071,94.986,1.07,0.0,36.024,0.0,766.65,267.622,5.0,SW_directSW_diffuseLW_in,0.64,4.291,0
209,2021-01-28 09:00:00,0.294,0.0,-3.093,92.641,1.143,0.0,86.822,0.0,766.5,274.225,5.0,SW_directSW_diffuseLW_in,0.638,4.504,0
210,2021-01-28 10:00:00,0.386,0.0,-1.241,87.219,1.281,0.0,100.357,0.0,766.6,280.614,5.0,SW_directSW_diffuseLW_in,0.637,4.864,0
211,2021-01-28 11:00:00,0.437,0.0,-0.636,83.942,1.791,0.107,131.241,0.0,765.7,286.536,5.0,SW_directSW_diffuseLW_in,0.636,4.894,0
212,2021-01-28 12:00:00,0.44,0.0,-0.25,77.864,1.413,3.085,178.395,0.0,765.1,281.481,5.0,SW_directSW_diffuseLW_in,0.635,4.669,0
213,2021-01-28 13:00:00,0.394,0.0,-0.804,81.983,1.245,10.695,177.883,0.0,764.85,276.213,5.0,SW_directSW_diffuseLW_in,0.634,4.721,0
214,2021-01-28 14:00:00,0.305,0.0,0.507,79.868,1.206,64.348,123.839,0.0,764.6,264.77,5.0,SW_directSW_diffuseLW_in,0.633,5.06,0
215,2021-01-28 15:00:00,0.183,0.0,-0.601,93.277,5.276,53.798,86.716,0.0,764.8,260.489,5.0,SW_directSW_diffuseLW_in,0.631,5.452,0
216,2021-01-28 16:00:00,0.035,0.0,-0.027,93.023,4.609,23.29,38.111,0.0,765.0,245.964,5.0,SW_directSW_diffuseLW_in,0.63,5.67,0
217,2021-01-28 17:00:00,0.0,0.0,0.0,94.005,4.026,0.199,1.43,0.0,765.2,234.399,5.0,SW_directSW_diffuseLW_in,0.629,5.741,0
218,2021-01-28 18:00:00,0.0,0.0,0.232,91.255,2.072,0.0,0.0,0.0,765.6,248.545,5.0,SW_directSW_diffuseLW_in,0.628,5.668,0
219,2021-01-28 19:00:00,0.0,0.0,0.834,81.962,3.131,0.0,0.0,0.0,766.05,241.39,5.0,SW_directSW_diffuseLW_in,0.627,5.317,0
220,2021-01-28 20:00:00,0.0,0.0,0.463,83.464,3.558,0.0,0.0,0.0,766.25,239.14,5.0,SW_directSW_diffuseLW_in,0.626,5.271,0
221,2021-01-28 21:00:00,0.0,0.0,0.199,84.082,3.153,0.0,0.0,0.0,766.4,242.369,5.0,SW_directSW_diffuseLW_in,0.624,5.21,0
222,2021-01-28 22:00:00,0.0,0.0,-0.887,89.246,2.409,0.0,0.0,0.0,766.25,239.094,5.0,SW_directSW_diffuseLW_in,0.623,5.108,0
223,2021-01-28 23:00:00,0.0,0.0,-0.688,86.926,2.646,0.0,0.0,0.0,766.3,232.536,5.0,SW_directSW_diffuseLW_in,0.622,5.049,0
224,2021-01-29 00:00:00,0.0,0.0,-0.858,84.793,2.002,0.0,0.0,0.0,765.6,230.137,5.0,SW_directSW_diffuseLW_in,0.621,4.864,0
225,2021-01-29 01:00:00,0.0,0.0,-1.039,80.743,2.828,0.0,0.0,0.0,765.0,222.327,5.0,SW_directSW_diffuseLW_in,0.62,4.57,0
226,2021-01-29 02:00:00,0.0,0.0,-1.806,80.132,2.833,0.0,0.0,0.0,764.55,235.009,5.0,SW_directSW_diffuseLW_in,0.619,4.287,0
227,2021-01-29 03:00:00,0.0,0.0,-2.407,79.048,1.143,0.0,0.0,0.0,764.6,253.607,5.0,SW_directSW_diffuseLW_in,0.618,4.044,0
228,2021-01-29 04:00:00,0.0,0.0,-1.712,79.087,1.11,0.0,0.0,0.0,763.75,263.226,5.0,SW_directSW_diffuseLW_in,0.617,4.26,0
229,2021-01-29 05:00:00,0.0,0.0,0.19,67.088,1.542,0.0,0.0,0.0,763.25,260.85,5.0,SW_directSW_diffuseLW_in,0.615,4.154,0
230,2021-01-29 06:00:00,0.0,0.0,-0.396,68.03,1.146,0.0,0.0,0.0,762.25,272.015,5.0,SW_directSW_diffuseLW_in,0.614,4.036,0
231,2021-01-29 07:00:00,0.02,0.0,-1.449,70.839,1.192,0.007,0.483,0.0,761.85,237.897,5.0,SW_directSW_diffuseLW_in,0.613,3.891,0
232,2021-01-29 08:00:00,0.171,0.0,-1.751,73.533,1.259,8.905,39.429,0.0,761.65,252.444,5.0,SW_directSW_diffuseLW_in,0.612,3.95,0
233,2021-01-29 09:00:00,0.297,0.0,-0.764,73.287,1.378,8.27,103.963,0.0,761.6,260.27,5.0,SW_directSW_diffuseLW_in,0.611,4.233,0
234,2021-01-29 10:00:00,0.391,0.0,0.35,75.539,3.801,7.516,123.323,0.0,762.4,277.815,5.0,SW_directSW_diffuseLW_in,0.61,4.732,0
235,2021-01-29 11:00:00,0.442,0.0,-0.835,79.843,6.283,24.874,176.435,0.0,762.2,267.437,5.0,SW_directSW_diffuseLW_in,0.609,4.588,0
236,2021-01-29 12:00:00,0.445,0.0,-1.53,79.1,8.569,32.351,234.979,0.0,761.65,255.55,5.0,SW_directSW_diffuseLW_in,0.608,4.319,0
237,2021-01-29 13:00:00,0.399,0.0,-1.166,75.363,5.087,67.784,216.584,0.0,761.05,248.514,5.0,SW_directSW_diffuseLW_in,0.607,4.226,0
238,2021-01-29 14:00:00,0.31,0.0,-0.365,72.463,4.158,101.437,172.519,0.0,760.5,242.373,5.0,SW_directSW_diffuseLW_in,0.606,4.309,0
239,2021-01-29 15:00:00,0.187,0.0,-0.266,56.191,6.016,72.94,105.899,0.0,760.55,241.005,5.0,SW_directSW_diffuseLW_in,0.605,3.366,0
240,2021-01-29 16:00:00,0.039,0.0,-0.766,53.044,3.843,20.042,44.689,0.0,760.7,231.043,5.0,SW_directSW_diffuseLW_in,0.604,3.063,0
241,2021-01-29 17:00:00,0.0,0.0,-1.686,56.815,4.046,0.441,1.885,0.0,760.8,217.633,5.0,SW_directSW_diffuseLW_in,0.602,3.066,0
242,2021-01-29 18:00:00,0.0,45.669,-2.065,59.68,3.721,0.0,0.0,0.0,760.75,221.393,5.0,SW_directSW_diffuseLW_in,0.601,3.132,0
243,2021-01-29 19:00:00,0.0,45.546,-2.45,61.435,2.039,0.0,0.0,0.0,760.55,231.842,5.0,SW_directSW_diffuseLW_in,0.6,3.133,0
244,2021-01-29 20:00:00,0.0,45.585,-2.803,63.407,3.366,0.0,0.0,0.0,760.55,259.369,5.0,SW_directSW_diffuseLW_in,0.599,3.15,0
245,2021-01-29 21:00:00,0.0,45.534,-4.598,86.345,1.132,0.0,0.0,0.0,761.0,269.922,5.0,SW_directSW_diffuseLW_in,0.598,3.749,0
246,2021-01-29 22:00:00,0.0,45.49,-4.782,93.218,2.679,0.0,0.0,0.0,761.05,251.294,5.0,SW_directSW_diffuseLW_in,0.597,3.991,0
247,2021-01-29 23:00:00,0.0,45.426,-4.268,89.296,2.319,0.0,0.0,0.0,761.25,226.31,5.0,SW_directSW_diffuseLW_in,0.596,3.975,0
248,2021-01-30 00:00:00,0.0,45.459,-4.446,90.491,3.665,0.0,0.0,0.0,761.25,241.822,5.0,SW_directSW_diffuseLW_in,0.595,3.974,0
249,2021-01-30 01:00:00,0.0,45.454,-4.551,93.347,3.642,0.0,0.0,0.0,761.45,251.268,5.0,SW_directSW_diffuseLW_in,0.594,4.067,0
250,2021-01-30 02:00:00,0.0,45.333,-4.619,92.805,3.354,0.0,0.0,0.0,761.8,231.741,5.0,SW_directSW_diffuseLW_in,0.593,4.023,0
251,2021-01-30 03:00:00,0.0,45.355,-5.019,94.768,3.589,0.0,0.0,0.0,761.15,232.592,5.0,SW_directSW_diffuseLW_in,0.592,3.985,0
252,2021-01-30 04:00:00,0.0,45.336,-4.614,78.21,3.406,0.0,0.0,0.0,760.65,221.26,5.0,SW_directSW_diffuseLW_in,0.591,3.391,0
253,2021-01-30 05:00:00,0.0,45.342,-3.279,61.184,5.017,0.0,0.0,0.0,760.25,212.418,5.0,SW_directSW_diffuseLW_in,0.59,2.933,0
254,2021-01-30 06:00:00,0.0,45.309,-6.709,76.546,3.411,0.0,0.0,0.0,760.65,204.247,5.0,SW_directSW_diffuseLW_in,0.589,2.828,0
255,2021-01-30 07:00:00,0.024,45.18,-5.398,66.029,4.161,0.075,0.611,0.0,760.5,223.462,5.0,SW_directSW_diffuseLW_in,0.588,2.698,0
256,2021-01-30 08:00:00,0.174,45.038,-6.179,72.194,4.383,28.371,35.046,0.0,760.6,218.402,5.0,SW_directSW_diffuseLW_in,0.587,2.779,0
257,2021-01-30 09:00:00,0.301,45.583,-5.155,68.17,1.217,67.429,98.648,0.0,760.7,234.904,5.0,SW_directSW_diffuseLW_in,0.586,2.837,0
258,2021-01-30 10:00:00,0.395,45.575,-4.217,60.815,1.21,114.728,141.27,0.0,760.5,247.157,5.0,SW_directSW_diffuseLW_in,0.585,2.717,0
259,2021-01-30 11:00:00,0.447,45.253,-1.061,50.413,1.217,131.025,167.252,0.0,760.2,250.257,5.0,SW_directSW_diffuseLW_in,0.584,2.849,0
260,2021-01-30 12:00:00,0.45,45.35,-0.838,51.941,1.453,98.792,220.899,0.0,759.75,265.601,5.0,SW_directSW_diffuseLW_in,0.583,2.984,0
261,2021-01-30 13:00:00,0.404,45.603,0.888,49.303,1.138,94.727,220.22,0.0,758.95,260.47,5.0,SW_directSW_diffuseLW_in,0.582,3.211,0
262,2021-01-30 14:00:00,0.315,12.854,0.323,55.25,1.215,44.981,216.349,0.0,758.15,264.484,5.0,SW_directSW_diffuseLW_in,0.581,3.454,0
263,2021-01-30 15:00:00,0.191,0.0,-1.423,75.766,1.32,14.548,131.391,0.0,757.5,272.76,5.0,SW_directSW_diffuseLW_in,0.58,4.169,0
264,2021-01-30 16:00:00,0.043,0.0,-1.614,76.631,1.052,0.978,47.24,0.0,757.15,275.779,5.0,SW_directSW_diffuseLW_in,0.579,4.158,0
265,2021-01-30 17:00:00,0.0,0.0,-2.517,83.432,1.11,0.0,1.913,0.0,756.65,275.049,5.0,SW_directSW_diffuseLW_in,0.578,4.234,0
266,2021-01-30 18:00:00,0.0,0.0,-3.227,84.713,1.586,0.0,0.0,0.0,756.0,284.928,5.0,SW_directSW_diffuseLW_in,0.577,4.077,0
267,2021-01-30 19:00:00,0.0,0.0,-3.397,86.494,1.117,0.0,0.0,0.0,755.7,278.738,5.0,SW_directSW_diffuseLW_in,0.577,4.11,0
268,2021-01-30 20:00:00,0.0,0.0,-3.774,92.881,1.279,0.0,0.0,0.0,755.55,283.574,5.0,SW_directSW_diffuseLW_in,0.576,4.291,0
269,2021-01-30 21:00:00,0.0,0.0,-3.843,93.185,1.065,0.0,0.0,0.0,755.25,283.84,5.0,SW_directSW_diffuseLW_in,0.575,4.283,0
270,2021-01-30 22:00:00,0.0,0.0,-3.935,93.606,1.066,0.0,0.0,0.0,754.65,282.978,5.0,SW_directSW_diffuseLW_in,0.574,4.272,0
271,2021-01-30 23:00:00,0.0,0.0,-4.03,94.403,1.079,0.0,0.0,0.0,754.5,277.332,5.0,SW_directSW_diffuseLW_in,0.573,4.278,0
272,2021-01-31 00:00:00,0.0,0.0,-3.726,94.905,1.618,0.0,0.0,0.0,754.4,276.478,5.0,SW_directSW_diffuseLW_in,0.572,4.4,0
273,2021-01-31 01:00:00,0.0,0.0,-3.743,95.692,1.462,0.0,0.0,0.0,754.3,269.924,5.0,SW_directSW_diffuseLW_in,0.571,4.431,0
274,2021-01-31 02:00:00,0.0,0.0,-3.635,95.945,3.14,0.0,0.0,0.0,754.2,268.505,5.0,SW_directSW_diffuseLW_in,0.57,4.479,0
275,2021-01-31 03:00:00,0.0,0.0,-3.551,96.14,3.687,0.0,0.0,0.0,754.2,259.835,5.0,SW_directSW_diffuseLW_in,0.569,4.516,0
276,2021-01-31 04:00:00,0.0,0.0,-3.32,94.809,3.182,0.0,0.0,0.0,754.3,268.688,5.0,SW_directSW_diffuseLW_in,0.568,4.532,0
277,2021-01-31 05:00:00,0.0,0.0,-3.625,93.072,3.702,0.0,0.0,0.0,754.6,259.483,5.0,SW_directSW_diffuseLW_in,0.567,4.348,0
278,2021-01-31 06:00:00,0.0,0.0,-3.492,89.904,2.688,0.0,0.0,0.0,754.85,258.684,5.0,SW_directSW_diffuseLW_in,0.566,4.242,0
279,2021-01-31 07:00:00,0.027,0.0,-3.85,89.815,2.419,0.0,0.818,0.0,755.15,258.519,5.0,SW_directSW_diffuseLW_in,0.565,4.126,0
280,2021-01-31 08:00:00,0.178,15.811,-6.248,88.031,1.879,5.568,48.623,0.0,755.7,256.937,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.565,3.37,0
281,2021-01-31 09:00:00,0.305,15.811,-5.297,87.325,1.779,59.076,118.911,0.0,755.95,236.761,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.564,3.595,0
282,2021-01-31 10:00:00,0.4,15.811,-4.311,84.74,1.928,121.806,168.04,0.0,756.45,248.673,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.563,3.76,0
283,2021-01-31 11:00:00,0.451,15.811,-3.252,81.268,2.032,141.684,208.16,0.0,756.6,250.09,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.562,3.904,0
284,2021-01-31 12:00:00,0.454,15.811,-2.57,75.838,1.78,184.204,199.109,0.0,756.55,235.627,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.561,3.834,0
285,2021-01-31 13:00:00,0.409,15.811,-2.047,73.73,1.519,218.05,167.918,0.0,756.45,235.271,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.56,3.874,0
286,2021-01-31 14:00:00,0.319,15.811,-1.658,72.791,1.154,162.211,146.743,0.0,756.4,239.758,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.559,3.937,0
287,2021-01-31 15:00:00,0.196,15.811,-1.958,73.265,1.206,125.567,94.446,0.0,756.35,225.638,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.558,3.875,0
288,2021-01-31 16:00:00,0.047,15.811,-2.567,74.991,1.174,52.499,42.728,0.0,756.3,200.747,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.558,3.792,0
289,2021-01-31 17:00:00,0.0,15.811,-3.858,80.909,1.079,1.038,2.816,0.0,756.45,195.294,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.557,3.714,0
290,2021-01-31 18:00:00,0.0,15.811,-4.824,84.219,0.962,0.0,0.0,0.0,756.4,208.817,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.556,3.594,0
291,2021-01-31 19:00:00,0.0,15.811,-4.88,85.886,0.638,0.0,0.0,0.0,756.15,205.854,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.555,3.65,0
292,2021-01-31 20:00:00,0.0,15.811,-5.912,89.163,0.37,0.0,0.0,0.0,756.1,224.447,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.554,3.503,0
293,2021-01-31 21:00:00,0.0,15.811,-6.423,89.233,0.842,0.0,0.0,0.0,755.8,230.171,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.553,3.371,0
294,2021-01-31 22:00:00,0.0,15.811,-6.526,87.706,0.936,0.0,0.0,0.0,755.9,242.246,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.552,3.287,0
295,2021-01-31 23:00:00,0.0,15.811,-7.007,88.738,0.837,0.0,0.0,0.0,755.6,252.693,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.552,3.204,0
296,2021-02-01 00:00:00,0.0,15.811,-7.024,88.622,0.987,0.0,0.0,0.0,755.5,259.941,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.551,3.196,0
297,2021-02-01 01:00:00,0.0,15.811,-6.515,88.943,0.682,0.0,0.0,0.0,755.15,272.851,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.55,3.336,0
298,2021-02-01 02:00:00,0.0,15.811,-6.257,89.853,0.651,0.0,0.0,0.0,754.6,277.509,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.549,3.438,0
299,2021-02-01 03:00:00,0.0,15.811,-6.578,90.217,0.681,0.0,0.0,0.0,754.6,259.024,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.548,3.367,0
300,2021-02-01 04:00:00,0.0,15.811,-5.977,90.112,0.777,0.0,0.0,0.0,754.3,268.98,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.547,3.522,0
301,2021-02-01 05:00:00,0.0,15.811,-6.08,89.432,0.657,0.0,0.0,0.0,754.2,262.383,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.547,3.468,0
302,2021-02-01 06:00:00,0.0,15.811,-6.202,89.716,0.63,0.0,0.0,0.0,754.4,272.107,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.546,3.447,0
303,2021-02-01 07:00:00,0.03,15.811,-6.64,89.729,0.548,0.004,0.924,0.0,754.6,260.924,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.545,3.333,0
304,2021-02-01 08:00:00,0.182,15.811,-5.752,88.512,0.644,2.783,43.38,0.0,754.85,258.348,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.544,3.52,0
305,2021-02-01 09:00:00,0.31,15.811,-5.263,91.839,0.598,18.155,118.761,0.0,755.15,247.851,5.0,T_aRHv_aSW_directSW_diffuseLW_in,0.543,3.791,0
