Latitude,Longitude,Value,dataDate,shortName,validityTime
46.640,7.240,8.1457543750e+05,20190102,strd,100
46.640,7.240,4.0503954887e-01,20190103,tcc,100
46.640,7.240,2.7845726436e-06,20190102,tp,100
46.640,7.240,0.0000000000e+00,20190102,fdir,100
46.640,7.240,-1.1539335251e+00,20190103,10u,200
46.640,7.240,-1.4607658386e+00,20190103,10v,200
46.640,7.240,2.6465429688e+02,20190103,2d,200
46.640,7.240,2.6780810547e+02,20190103,2t,200
46.640,7.240,9.0578375000e+04,20190103,sp,200
46.640,7.240,0.0000000000e+00,20190102,ssrd,200
46.640,7.240,7.8929525000e+05,20190102,strd,200
46.640,7.240,3.7527716160e-01,20190103,tcc,200
46.640,7.240,1.4494671632e-06,20190102,tp,200
46.640,7.240,0.0000000000e+00,20190102,fdir,200
46.640,7.240,-1.3979339600e+00,20190103,10u,300
46.640,7.240,-1.2685031891e+00,20190103,10v,300
46.640,7.240,2.6407739258e+02,20190103,2d,300
46.640,7.240,2.6685937500e+02,20190103,2t,300
46.640,7.240,9.0547875000e+04,20190103,sp,300
46.640,7.240,0.0000000000e+00,20190102,ssrd,300
46.640,7.240,7.7314700000e+05,20190102,strd,300
46.640,7.240,3.2420110703e-01,20190103,tcc,300
46.640,7.240,4.9579284678e-07,20190102,tp,300
46.640,7.240,0.0000000000e+00,20190102,fdir,300
46.640,7.240,-1.2857599258e+00,20190103,10u,400
46.640,7.240,-1.0819053650e+00,20190103,10v,400
46.640,7.240,2.6363427734e+02,20190103,2d,400
46.640,7.240,2.6645825195e+02,20190103,2t,400
46.640,7.240,9.0526562500e+04,20190103,sp,400
46.640,7.240,0.0000000000e+00,20190102,ssrd,400
46.640,7.240,7.6891300000e+05,20190102,strd,400
46.640,7.240,3.4236776829e-01,20190103,tcc,400
46.640,7.240,7.2473358159e-07,20190102,tp,400
46.640,7.240,0.0000000000e+00,20190102,fdir,400
46.640,7.240,-1.3068656921e+00,20190103,10u,500
46.640,7.240,-1.0259714127e+00,20190103,10v,500
46.640,7.240,2.6341162109e+02,20190103,2d,500
46.640,7.240,2.6600952148e+02,20190103,2t,500
46.640,7.240,9.0525375000e+04,20190103,sp,500
46.640,7.240,0.0000000000e+00,20190102,ssrd,500
46.640,7.240,7.5103456250e+05,20190102,strd,500
46.640,7.240,2.7364391088e-01,20190103,tcc,500
46.640,7.240,4.9579284678e-07,20190102,tp,500
46.640,7.240,0.0000000000e+00,20190102,fdir,500
46.640,7.240,-1.3109636307e+00,20190103,10u,600
46.640,7.240,-6.7446208000e-01,20190103,10v,600
46.640,7.240,2.6292456055e+02,20190103,2d,600
46.640,7.240,2.6568164062e+02,20190103,2t,600
46.640,7.240,9.0505125000e+04,20190103,sp,600
46.640,7.240,0.0000000000e+00,20190102,ssrd,600
46.640,7.240,7.4906443750e+05,20190102,strd,600
46.640,7.240,2.9556506872e-01,20190103,tcc,600
46.640,7.240,4.9579284678e-07,20190102,tp,600
46.640,7.240,0.0000000000e+00,20190102,fdir,600
46.640,7.240,-1.4851303101e+00,20190103,10u,700
46.640,7.240,-7.6521039009e-01,20190103,10v,700
46.640,7.240,2.6220532227e+02,20190103,2d,700
46.640,7.240,2.6503466797e+02,20190103,2t,700
46.640,7.240,9.0525500000e+04,20190103,sp,700
46.640,7.240,0.0000000000e+00,20190103,ssrd,700
46.640,7.240,7.4221362500e+05,20190103,strd,700
46.640,7.240,2.7805340290e-01,20190103,tcc,700
46.640,7.240,4.9579284678e-07,20190103,tp,700
46.640,7.240,0.0000000000e+00,20190103,fdir,700
46.640,7.240,-1.4505844116e+00,20190103,10u,800
46.640,7.240,-7.8054827452e-01,20190103,10v,800
46.640,7.240,2.6241918945e+02,20190103,2d,800
46.640,7.240,2.6533764648e+02,20190103,2t,800
46.640,7.240,9.0573937500e+04,20190103,sp,800
46.640,7.240,5.8902851562e+04,20190103,ssrd,800
46.640,7.240,7.8639925000e+05,20190103,strd,800
46.640,7.240,3.3335816860e-01,20190103,tcc,800
46.640,7.240,1.0298099369e-06,20190103,tp,800
46.640,7.240,2.5113445312e+04,20190103,fdir,800
46.640,7.240,-1.4157619476e+00,20190103,10u,900
46.640,7.240,-1.1463203430e+00,20190103,10v,900
46.640,7.240,2.6384252930e+02,20190103,2d,900
46.640,7.240,2.6736474609e+02,20190103,2t,900
46.640,7.240,9.0552750000e+04,20190103,sp,900
46.640,7.240,3.6954481250e+05,20190103,ssrd,900
46.640,7.240,7.7003081250e+05,20190103,strd,900
46.640,7.240,1.2076318264e-01,20190103,tcc,900
46.640,7.240,4.9579284678e-07,20190103,tp,900
46.640,7.240,1.7517956250e+05,20190103,fdir,900
46.640,7.240,-1.4726924896e+00,20190103,10u,1000
46.640,7.240,-1.7606029510e+00,20190103,10v,1000
46.640,7.240,2.6454248047e+02,20190103,2d,1000
46.640,7.240,2.6901879883e+02,20190103,2t,1000
46.640,7.240,9.0578562500e+04,20190103,sp,1000
46.640,7.240,7.9078975000e+05,20190103,ssrd,1000
46.640,7.240,7.5247943750e+05,20190103,strd,1000
46.640,7.240,8.3145201206e-02,20190103,tcc,1000
46.640,7.240,0.0000000000e+00,20190103,tp,1000
46.640,7.240,5.2434237500e+05,20190103,fdir,1000
46.640,7.240,-1.5595893860e+00,20190103,10u,1100
46.640,7.240,-1.6685018539e+00,20190103,10v,1100
46.640,7.240,2.6457373047e+02,20190103,2d,1100
46.640,7.240,2.7027905273e+02,20190103,2t,1100
46.640,7.240,9.0493312500e+04,20190103,sp,1100
46.640,7.240,1.1018750000e+06,20190103,ssrd,1100
46.640,7.240,7.2376912500e+05,20190103,strd,1100
46.640,7.240,6.9767355919e-02,20190103,tcc,1100
46.640,7.240,0.0000000000e+00,20190103,tp,1100
46.640,7.240,8.3310837500e+05,20190103,fdir,1100
46.640,7.240,-1.4209127426e+00,20190103,10u,1200
46.640,7.240,-2.2971382141e+00,20190103,10v,1200
46.640,7.240,2.6441650391e+02,20190103,2d,1200
46.640,7.240,2.7104028320e+02,20190103,2t,1200
46.640,7.240,9.0453187500e+04,20190103,sp,1200
46.640,7.240,1.2135260000e+06,20190103,ssrd,1200
46.640,7.240,7.2388443750e+05,20190103,strd,1200
46.640,7.240,1.3732139021e-02,20190103,tcc,1200
46.640,7.240,0.0000000000e+00,20190103,tp,1200
46.640,7.240,9.3628018750e+05,20190103,fdir,1200
46.640,7.240,-1.5250444412e+00,20190103,10u,1300
46.640,7.240,-2.5105895996e+00,20190103,10v,1300
46.640,7.240,2.6420581055e+02,20190103,2d,1300
46.640,7.240,2.7126318359e+02,20190103,2t,1300
46.640,7.240,9.0458625000e+04,20190103,sp,1300
46.640,7.240,1.1455970000e+06,20190103,ssrd,1300
46.640,7.240,7.1854756250e+05,20190103,strd,1300
46.640,7.240,3.6491066217e-02,20190103,tcc,1300
46.640,7.240,0.0000000000e+00,20190103,tp,1300
46.640,7.240,8.8533762500e+05,20190103,fdir,1300
46.640,7.240,-1.4656467438e+00,20190103,10u,1400
46.640,7.240,-2.3800573349e+00,20190103,10v,1400
46.640,7.240,2.6305957031e+02,20190103,2d,1400
46.640,7.240,2.7132104492e+02,20190103,2t,1400
46.640,7.240,9.0445625000e+04,20190103,sp,1400
46.640,7.240,8.9138443750e+05,20190103,ssrd,1400
46.640,7.240,7.1593668750e+05,20190103,strd,1400
46.640,7.240,7.9776287079e-02,20190103,tcc,1400
46.640,7.240,0.0000000000e+00,20190103,tp,1400
46.640,7.240,6.6423612500e+05,20190103,fdir,1400
46.640,7.240,-1.3769292831e+00,20190103,10u,1500
46.640,7.240,-2.3918304443e+00,20190103,10v,1500
46.640,7.240,2.6280273438e+02,20190103,2d,1500
46.640,7.240,2.7046997070e+02,20190103,2t,1500
46.640,7.240,9.0492187500e+04,20190103,sp,1500
46.640,7.240,5.1027600000e+05,20190103,ssrd,1500
46.640,7.240,7.1336762500e+05,20190103,strd,1500
46.640,7.240,2.6453185827e-02,20190103,tcc,1500
46.640,7.240,0.0000000000e+00,20190103,tp,1500
46.640,7.240,3.4378400000e+05,20190103,fdir,1500
46.640,7.240,-1.1695232391e+00,20190103,10u,1600
46.640,7.240,-1.9292545319e+00,20190103,10v,1600
46.640,7.240,2.6310839844e+02,20190103,2d,1600
46.640,7.240,2.6977490234e+02,20190103,2t,1600
46.640,7.240,9.0518000000e+04,20190103,sp,1600
46.640,7.240,1.0933831250e+05,20190103,ssrd,1600
46.640,7.240,7.0561925000e+05,20190103,strd,1600
46.640,7.240,3.1142860651e-01,20190103,tcc,1600
46.640,7.240,0.0000000000e+00,20190103,tp,1600
46.640,7.240,5.7664667969e+04,20190103,fdir,1600
46.640,7.240,-1.2427015305e+00,20190103,10u,1700
46.640,7.240,-1.8464126587e+00,20190103,10v,1700
46.640,7.240,2.6321411133e+02,20190103,2d,1700
46.640,7.240,2.6904882812e+02,20190103,2t,1700
46.640,7.240,9.0534250000e+04,20190103,sp,1700
46.640,7.240,0.0000000000e+00,20190103,ssrd,1700
46.640,7.240,7.1905831250e+05,20190103,strd,1700
46.640,7.240,8.5390663147e-01,20190103,tcc,1700
46.640,7.240,0.0000000000e+00,20190103,tp,1700
46.640,7.240,0.0000000000e+00,20190103,fdir,1700
46.640,7.240,-1.3331756592e+00,20190103,10u,1800
46.640,7.240,-1.5495634079e+00,20190103,10v,1800
46.640,7.240,2.6221557617e+02,20190103,2d,1800
46.640,7.240,2.6713867188e+02,20190103,2t,1800
46.640,7.240,9.0517812500e+04,20190103,sp,1800
46.640,7.240,0.0000000000e+00,20190103,ssrd,1800
46.640,7.240,7.0389456250e+05,20190103,strd,1800
46.640,7.240,8.5132342577e-01,20190103,tcc,1800
46.640,7.240,0.0000000000e+00,20190103,tp,1800
46.640,7.240,0.0000000000e+00,20190103,fdir,1800
46.640,7.240,-1.3541936874e+00,20190103,10u,1900
46.640,7.240,-1.4626045227e+00,20190103,10v,1900
46.640,7.240,2.6197338867e+02,20190103,2d,1900
46.640,7.240,2.6669042969e+02,20190103,2t,1900
46.640,7.240,9.0524812500e+04,20190103,sp,1900
46.640,7.240,0.0000000000e+00,20190103,ssrd,1900
46.640,7.240,7.1762925000e+05,20190103,strd,1900
46.640,7.240,7.9579859972e-01,20190103,tcc,1900
46.640,7.240,0.0000000000e+00,20190103,tp,1900
46.640,7.240,0.0000000000e+00,20190103,fdir,1900
46.640,7.240,-1.4477653503e+00,20190103,10u,2000
46.640,7.240,-1.3989162445e+00,20190103,10v,2000
46.640,7.240,2.6216552734e+02,20190103,2d,2000
46.640,7.240,2.6645703125e+02,20190103,2t,2000
46.640,7.240,9.0552062500e+04,20190103,sp,2000
46.640,7.240,0.0000000000e+00,20190103,ssrd,2000
46.640,7.240,7.4156512500e+05,20190103,strd,2000
46.640,7.240,1.8551915884e-01,20190103,tcc,2000
46.640,7.240,0.0000000000e+00,20190103,tp,2000
46.640,7.240,0.0000000000e+00,20190103,fdir,2000
46.640,7.240,-1.5494852066e+00,20190103,10u,2100
46.640,7.240,-1.2392196655e+00,20190103,10v,2100
46.640,7.240,2.6262402344e+02,20190103,2d,2100
46.640,7.240,2.6642114258e+02,20190103,2t,2100
46.640,7.240,9.0528437500e+04,20190103,sp,2100
46.640,7.240,0.0000000000e+00,20190103,ssrd,2100
46.640,7.240,7.1952037500e+05,20190103,strd,2100
46.640,7.240,1.9097763300e-01,20190103,tcc,2100
46.640,7.240,0.0000000000e+00,20190103,tp,2100
46.640,7.240,0.0000000000e+00,20190103,fdir,2100
46.640,7.240,-1.3064050674e+00,20190103,10u,2200
46.640,7.240,-1.8699655533e+00,20190103,10v,2200
46.640,7.240,2.6217187500e+02,20190103,2d,2200
46.640,7.240,2.6652587891e+02,20190103,2t,2200
46.640,7.240,9.0509000000e+04,20190103,sp,2200
46.640,7.240,0.0000000000e+00,20190103,ssrd,2200
46.640,7.240,7.2619643750e+05,20190103,strd,2200
46.640,7.240,9.6543133259e-02,20190103,tcc,2200
46.640,7.240,0.0000000000e+00,20190103,tp,2200
46.640,7.240,0.0000000000e+00,20190103,fdir,2200
46.640,7.240,-1.7749223709e+00,20190103,10u,2300
46.640,7.240,-1.5609073639e+00,20190103,10v,2300
46.640,7.240,2.6208300781e+02,20190103,2d,2300
46.640,7.240,2.6633569336e+02,20190103,2t,2300
46.640,7.240,9.0486750000e+04,20190103,sp,2300
46.640,7.240,0.0000000000e+00,20190103,ssrd,2300
46.640,7.240,7.1889193750e+05,20190103,strd,2300
46.640,7.240,2.5829222053e-02,20190103,tcc,2300
46.640,7.240,0.0000000000e+00,20190103,tp,2300
46.640,7.240,0.0000000000e+00,20190103,fdir,2300
46.640,7.240,-1.5402297974e+00,20190104,10u,0
46.640,7.240,-1.4701824188e+00,20190104,10v,0
46.640,7.240,2.6160986328e+02,20190104,2d,0
46.640,7.240,2.6583740234e+02,20190104,2t,0
46.640,7.240,9.0498187500e+04,20190104,sp,0
46.640,7.240,0.0000000000e+00,20190103,ssrd,0
46.640,7.240,7.1579056250e+05,20190103,strd,0
46.640,7.240,2.1137788892e-02,20190104,tcc,0
46.640,7.240,0.0000000000e+00,20190103,tp,0
46.640,7.240,0.0000000000e+00,20190103,fdir,0
46.640,7.240,-1.4805421829e+00,20190104,10u,100
46.640,7.240,-1.2600631714e+00,20190104,10v,100
46.640,7.240,2.6196850586e+02,20190104,2d,100
46.640,7.240,2.6578637695e+02,20190104,2t,100
46.640,7.240,9.0496687500e+04,20190104,sp,100
46.640,7.240,0.0000000000e+00,20190103,ssrd,100
46.640,7.240,7.0528250000e+05,20190103,strd,100
46.640,7.240,4.1256976128e-01,20190104,tcc,100
46.640,7.240,0.0000000000e+00,20190103,tp,100
46.640,7.240,0.0000000000e+00,20190103,fdir,100
46.640,7.240,-1.7595643997e+00,20190104,10u,200
46.640,7.240,-1.2780389786e+00,20190104,10v,200
46.640,7.240,2.6171386719e+02,20190104,2d,200
46.640,7.240,2.6538623047e+02,20190104,2t,200
46.640,7.240,9.0498500000e+04,20190104,sp,200
46.640,7.240,0.0000000000e+00,20190103,ssrd,200
46.640,7.240,7.0589212500e+05,20190103,strd,200
46.640,7.240,9.6929895878e-01,20190104,tcc,200
46.640,7.240,0.0000000000e+00,20190103,tp,200
46.640,7.240,0.0000000000e+00,20190103,fdir,200
46.640,7.240,-1.5870008469e+00,20190104,10u,300
46.640,7.240,-9.6530449390e-01,20190104,10v,300
46.640,7.240,2.6129956055e+02,20190104,2d,300
46.640,7.240,2.6478295898e+02,20190104,2t,300
46.640,7.240,9.0472812500e+04,20190104,sp,300
46.640,7.240,0.0000000000e+00,20190103,ssrd,300
46.640,7.240,7.2283225000e+05,20190103,strd,300
46.640,7.240,9.8116868734e-01,20190104,tcc,300
46.640,7.240,0.0000000000e+00,20190103,tp,300
46.640,7.240,0.0000000000e+00,20190103,fdir,300
46.640,7.240,-1.4824028015e+00,20190104,10u,400
46.640,7.240,-8.9715337753e-01,20190104,10v,400
46.640,7.240,2.6065551758e+02,20190104,2d,400
46.640,7.240,2.6390039062e+02,20190104,2t,400
46.640,7.240,9.0438187500e+04,20190104,sp,400
46.640,7.240,0.0000000000e+00,20190103,ssrd,400
46.640,7.240,7.2040581250e+05,20190103,strd,400
46.640,7.240,9.6952354908e-01,20190104,tcc,400
46.640,7.240,0.0000000000e+00,20190103,tp,400
46.640,7.240,0.0000000000e+00,20190103,fdir,400
46.640,7.240,-1.5589170456e+00,20190104,10u,500
46.640,7.240,-8.6432933807e-01,20190104,10v,500
46.640,7.240,2.6060473633e+02,20190104,2d,500
46.640,7.240,2.6381396484e+02,20190104,2t,500
46.640,7.240,9.0429875000e+04,20190104,sp,500
46.640,7.240,0.0000000000e+00,20190103,ssrd,500
46.640,7.240,7.4938975000e+05,20190103,strd,500
46.640,7.240,9.5063394308e-01,20190104,tcc,500
46.640,7.240,0.0000000000e+00,20190103,tp,500
46.640,7.240,0.0000000000e+00,20190103,fdir,500
46.640,7.240,-1.6515350342e+00,20190104,10u,600
46.640,7.240,-8.3766657114e-01,20190104,10v,600
46.640,7.240,2.6071386719e+02,20190104,2d,600
46.640,7.240,2.6380395508e+02,20190104,2t,600
46.640,7.240,9.0438625000e+04,20190104,sp,600
46.640,7.240,0.0000000000e+00,20190103,ssrd,600
46.640,7.240,7.6462562500e+05,20190103,strd,600
46.640,7.240,7.8903919458e-01,20190104,tcc,600
46.640,7.240,0.0000000000e+00,20190103,tp,600
46.640,7.240,0.0000000000e+00,20190103,fdir,600
46.640,7.240,-1.7857408524e+00,20190104,10u,700
46.640,7.240,-7.8635191917e-01,20190104,10v,700
46.640,7.240,2.6009179688e+02,20190104,2d,700
46.640,7.240,2.6317163086e+02,20190104,2t,700
46.640,7.240,9.0471687500e+04,20190104,sp,700
46.640,7.240,0.0000000000e+00,20190104,ssrd,700
46.640,7.240,8.0521787500e+05,20190104,strd,700
46.640,7.240,1.7734044790e-01,20190104,tcc,700
46.640,7.240,1.0298099369e-06,20190104,tp,700
46.640,7.240,0.0000000000e+00,20190104,fdir,700
46.640,7.240,-1.7338113785e+00,20190104,10u,800
46.640,7.240,-5.9628331661e-01,20190104,10v,800
46.640,7.240,2.6035766602e+02,20190104,2d,800
46.640,7.240,2.6358496094e+02,20190104,2t,800
46.640,7.240,9.0492187500e+04,20190104,sp,800
46.640,7.240,5.1282113281e+04,20190104,ssrd,800
46.640,7.240,8.0758975000e+05,20190104,strd,800
46.640,7.240,5.9135991335e-01,20190104,tcc,800
46.640,7.240,4.9579284678e-07,20190104,tp,800
46.640,7.240,1.3678429688e+04,20190104,fdir,800
46.640,7.240,-1.5648031235e+00,20190104,10u,900
46.640,7.240,-7.7634179592e-01,20190104,10v,900
46.640,7.240,2.6179003906e+02,20190104,2d,900
46.640,7.240,2.6575170898e+02,20190104,2t,900
46.640,7.240,9.0514625000e+04,20190104,sp,900
46.640,7.240,3.8441806250e+05,20190104,ssrd,900
46.640,7.240,7.8077606250e+05,20190104,strd,900
46.640,7.240,2.1981817484e-01,20190104,tcc,900
46.640,7.240,0.0000000000e+00,20190104,tp,900
46.640,7.240,2.0677306250e+05,20190104,fdir,900
46.640,7.240,-1.3605794907e+00,20190104,10u,1000
46.640,7.240,-6.0042417049e-01,20190104,10v,1000
46.640,7.240,2.6338940430e+02,20190104,2d,1000
46.640,7.240,2.6894482422e+02,20190104,2t,1000
46.640,7.240,9.0509687500e+04,20190104,sp,1000
46.640,7.240,7.3656068750e+05,20190104,ssrd,1000
46.640,7.240,8.1240650000e+05,20190104,strd,1000
46.640,7.240,3.7580467761e-03,20190104,tcc,1000
46.640,7.240,0.0000000000e+00,20190104,tp,1000
46.640,7.240,4.3765131250e+05,20190104,fdir,1000
46.640,7.240,-1.5939140320e+00,20190104,10u,1100
46.640,7.240,-1.1211977005e+00,20190104,10v,1100
46.640,7.240,2.6414477539e+02,20190104,2d,1100
46.640,7.240,2.7068334961e+02,20190104,2t,1100
46.640,7.240,9.0470875000e+04,20190104,sp,1100
46.640,7.240,1.0756490000e+06,20190104,ssrd,1100
46.640,7.240,7.5922175000e+05,20190104,strd,1100
46.640,7.240,1.5889462084e-02,20190104,tcc,1100
46.640,7.240,0.0000000000e+00,20190104,tp,1100
46.640,7.240,8.0128181250e+05,20190104,fdir,1100
46.640,7.240,-1.2088384628e+00,20190104,10u,1200
46.640,7.240,-1.6755847931e+00,20190104,10v,1200
46.640,7.240,2.6483471680e+02,20190104,2d,1200
46.640,7.240,2.7188574219e+02,20190104,2t,1200
46.640,7.240,9.0455812500e+04,20190104,sp,1200
46.640,7.240,1.2134450000e+06,20190104,ssrd,1200
46.640,7.240,7.4549168750e+05,20190104,strd,1200
46.640,7.240,5.0399713218e-03,20190104,tcc,1200
46.640,7.240,0.0000000000e+00,20190104,tp,1200
46.640,7.240,9.5198218750e+05,20190104,fdir,1200
46.640,7.240,-1.0219001770e+00,20190104,10u,1300
46.640,7.240,-1.6675252914e+00,20190104,10v,1300
46.640,7.240,2.6499340820e+02,20190104,2d,1300
46.640,7.240,2.7229687500e+02,20190104,2t,1300
46.640,7.240,9.0430937500e+04,20190104,sp,1300
46.640,7.240,1.1322220000e+06,20190104,ssrd,1300
46.640,7.240,7.4969125000e+05,20190104,strd,1300
46.640,7.240,1.4387017488e-01,20190104,tcc,1300
46.640,7.240,0.0000000000e+00,20190104,tp,1300
46.640,7.240,8.6842631250e+05,20190104,fdir,1300
46.640,7.240,-9.0510976315e-01,20190104,10u,1400
46.640,7.240,-1.6144790649e+00,20190104,10v,1400
46.640,7.240,2.6516406250e+02,20190104,2d,1400
46.640,7.240,2.7227563477e+02,20190104,2t,1400
46.640,7.240,9.0474312500e+04,20190104,sp,1400
46.640,7.240,8.8803431250e+05,20190104,ssrd,1400
46.640,7.240,7.5481343750e+05,20190104,strd,1400
46.640,7.240,9.4765037298e-01,20190104,tcc,1400
46.640,7.240,0.0000000000e+00,20190104,tp,1400
46.640,7.240,6.6233750000e+05,20190104,fdir,1400
46.640,7.240,-7.0651978254e-01,20190104,10u,1500
46.640,7.240,-1.4188070297e+00,20190104,10v,1500
46.640,7.240,2.6559375000e+02,20190104,2d,1500
46.640,7.240,2.7202587891e+02,20190104,2t,1500
46.640,7.240,9.0489750000e+04,20190104,sp,1500
46.640,7.240,5.0146693750e+05,20190104,ssrd,1500
46.640,7.240,7.5803562500e+05,20190104,strd,1500
46.640,7.240,9.9941116571e-01,20190104,tcc,1500
46.640,7.240,0.0000000000e+00,20190104,tp,1500
46.640,7.240,3.3025968750e+05,20190104,fdir,1500
46.640,7.240,-4.6255695820e-01,20190104,10u,1600
46.640,7.240,-9.2985767126e-01,20190104,10v,1600
46.640,7.240,2.6590063477e+02,20190104,2d,1600
46.640,7.240,2.7060449219e+02,20190104,2t,1600
46.640,7.240,9.0494312500e+04,20190104,sp,1600
46.640,7.240,9.9062312500e+04,20190104,ssrd,1600
46.640,7.240,7.8961650000e+05,20190104,strd,1600
46.640,7.240,9.9063581228e-01,20190104,tcc,1600
46.640,7.240,0.0000000000e+00,20190104,tp,1600
46.640,7.240,2.8618632812e+04,20190104,fdir,1600
46.640,7.240,-3.8866204023e-01,20190104,10u,1700
46.640,7.240,-4.5450770855e-01,20190104,10v,1700
46.640,7.240,2.6582495117e+02,20190104,2d,1700
46.640,7.240,2.6934936523e+02,20190104,2t,1700
46.640,7.240,9.0515250000e+04,20190104,sp,1700
46.640,7.240,0.0000000000e+00,20190104,ssrd,1700
46.640,7.240,8.0774718750e+05,20190104,strd,1700
46.640,7.240,9.7245180607e-01,20190104,tcc,1700
46.640,7.240,0.0000000000e+00,20190104,tp,1700
46.640,7.240,0.0000000000e+00,20190104,fdir,1700
46.640,7.240,-1.2690675259e-01,20190104,10u,1800
46.640,7.240,1.9813630730e-02,20190104,10v,1800
46.640,7.240,2.6535620117e+02,20190104,2d,1800
46.640,7.240,2.6942724609e+02,20190104,2t,1800
46.640,7.240,9.0486125000e+04,20190104,sp,1800
46.640,7.240,0.0000000000e+00,20190104,ssrd,1800
46.640,7.240,8.1426525000e+05,20190104,strd,1800
46.640,7.240,8.3858031034e-01,20190104,tcc,1800
46.640,7.240,0.0000000000e+00,20190104,tp,1800
46.640,7.240,0.0000000000e+00,20190104,fdir,1800
46.640,7.240,-2.0795100927e-01,20190104,10u,1900
46.640,7.240,-1.7870771885e-01,20190104,10v,1900
46.640,7.240,2.6516113281e+02,20190104,2d,1900
46.640,7.240,2.6925659180e+02,20190104,2t,1900
46.640,7.240,9.0564437500e+04,20190104,sp,1900
46.640,7.240,0.0000000000e+00,20190104,ssrd,1900
46.640,7.240,8.2249275000e+05,20190104,strd,1900
46.640,7.240,7.3833388090e-01,20190104,tcc,1900
46.640,7.240,0.0000000000e+00,20190104,tp,1900
46.640,7.240,0.0000000000e+00,20190104,fdir,1900
46.640,7.240,-4.8376691341e-01,20190104,10u,2000
46.640,7.240,-3.1006593257e-02,20190104,10v,2000
46.640,7.240,2.6495703125e+02,20190104,2d,2000
46.640,7.240,2.6893237305e+02,20190104,2t,2000
46.640,7.240,9.0583250000e+04,20190104,sp,2000
46.640,7.240,0.0000000000e+00,20190104,ssrd,2000
46.640,7.240,8.2127981250e+05,20190104,strd,2000
46.640,7.240,5.4622220993e-01,20190104,tcc,2000
46.640,7.240,0.0000000000e+00,20190104,tp,2000
46.640,7.240,0.0000000000e+00,20190104,fdir,2000
46.640,7.240,-3.9609134197e-01,20190104,10u,2100
46.640,7.240,3.3840543032e-01,20190104,10v,2100
46.640,7.240,2.6471582031e+02,20190104,2d,2100
46.640,7.240,2.6832226562e+02,20190104,2t,2100
46.640,7.240,9.0570062500e+04,20190104,sp,2100
46.640,7.240,0.0000000000e+00,20190104,ssrd,2100
46.640,7.240,7.7412937500e+05,20190104,strd,2100
46.640,7.240,3.2150793076e-01,20190104,tcc,2100
46.640,7.240,0.0000000000e+00,20190104,tp,2100
46.640,7.240,0.0000000000e+00,20190104,fdir,2100
46.640,7.240,-3.4557533264e-01,20190104,10u,2200
46.640,7.240,5.1681905985e-01,20190104,10v,2200
46.640,7.240,2.6470727539e+02,20190104,2d,2200
46.640,7.240,2.6787451172e+02,20190104,2t,2200
46.640,7.240,9.0547000000e+04,20190104,sp,2200
46.640,7.240,0.0000000000e+00,20190104,ssrd,2200
