TIMESTAMP,T_HMP,RH,PRECIP,WS_AVG,WDIR,WS_MAX,SW_IN_AVG,SW_OUT_AVG,LW_IN_AVG,LW_OUT_AVG,PRESS,SR50
05/05/2019 00:00,3.539,97.3,0,0.519,20.66,1.499,2.283,0.133,321.595,333.611,646.025,1.82
05/05/2019 01:00,4.029,90.9,0,0,0,0,49.05,5.483,325.672,339.305,646.303,1.819
05/05/2019 02:00,4.667,89.9,0,0.281,139.3,1.111,175.583,20.317,323.562,350.797,646.487,1.82
05/05/2019 03:00,6.182,97,0,0.877,113,2.721,455.9,57.733,322.242,375.469,646.62,1.82
05/05/2019 04:00,6.568,93.1,0,2.293,131.9,4.109,566.7,76.117,325.714,388.589,646.899,1.82
05/05/2019 05:00,8.25,78.35,0,2.785,134.9,4.72,1077.8,172.6,289.534,420.75,646.716,1.817
05/05/2019 06:00,8.98,74.41,0,3.345,137.6,5.387,1173.517,229.017,283.089,447.706,646.736,1.816
05/05/2019 07:00,9.6,74.97,0,3.21,136.7,6.053,1098.917,221.183,301.97,476.855,646.51,1.817
05/05/2019 08:00,8.75,74.31,0,3.139,136.2,5.609,607.833,119.75,323.765,435.685,646.108,1.818
05/05/2019 09:00,8.19,80.3,0,2.949,134.2,5.887,408.883,80.517,322.328,411.1,645.479,1.82
05/05/2019 10:00,8.86,75.7,0,2.575,140.7,4.498,565.333,115.967,292.083,424.943,644.97,1.821
05/05/2019 11:00,8.09,73.39,0,2.882,136.6,5.664,337.067,69.233,281.201,396.759,644.965,1.822
05/05/2019 12:00,7.253,83,0,2.2,124.3,4.443,100.433,19.35,302.121,370.464,645.275,1.822
05/05/2019 13:00,6.331,92.6,0,1.837,136,3.832,8.717,1.167,312.243,356.496,645.877,1.821
05/05/2019 14:00,5.629,98.5,0,0.677,124,1.944,-0.617,0,308.588,350.334,646.13,1.821
05/05/2019 15:00,5.322,92.9,0,1.074,126.5,2.555,-0.467,0,326.3,349.828,646.739,1.821
05/05/2019 16:00,4.491,97.2,0,0.398,81.8,1.277,-0.883,0,285.863,340.113,646.743,1.821
05/05/2019 17:00,4.277,99.4,0,0.491,82.5,1.722,-0.783,0,286.27,334.914,646.723,1.821
05/05/2019 18:00,3.847,96.2,0,0.222,23.84,0.944,-0.667,0,311.262,337.76,646.309,1.821
05/05/2019 19:00,3.102,86.8,0,1.004,21.92,1.999,-1.233,0,253.808,327.077,645.571,1.821
05/05/2019 20:00,3.201,85.3,0,0.849,39.94,1.499,-2,0,238.17,319.095,644.995,1.824
05/05/2019 21:00,2.082,97.6,0,0.274,56.8,1,-1.5,0,245.688,315.62,644.812,1.821
05/05/2019 22:00,1.961,96.3,0,0.334,85.9,1.444,-0.1,0,314.959,326.316,644.643,1.822
05/05/2019 23:00,1.121,84.2,0,0.66,27.2,1.722,-1.65,0,230.137,313.086,644.393,1.822
06/05/2019 00:00,1.013,88.4,0,0.747,78.53,1.999,2.183,0.267,240.158,309.933,644.787,1.821
06/05/2019 01:00,1.393,86.2,0,0.757,14.24,2.055,49.533,7.25,287.132,321.088,645.164,1.821
06/05/2019 02:00,2.336,82.4,0,0.525,38.6,1.61,214.017,32.283,261.038,336.021,645.152,1.82
06/05/2019 03:00,5.019,67.43,0,1.208,126.1,2.888,622.2,105.867,242.37,370.53,645.437,1.821
06/05/2019 04:00,7.22,56.46,0,2.279,132.6,4.166,880.217,171.783,255.067,411.575,645.583,1.819
06/05/2019 05:00,8.51,56.76,0,3.042,137.7,5.276,1022.417,208.05,259.189,451.62,645.783,1.819
06/05/2019 06:00,9.35,56.12,0,3.236,139,6.72,1117.2,229.983,266.7,484.387,645.39,1.817
06/05/2019 07:00,9.91,62.93,0,3.696,135.9,7.441,1139.717,236.617,272.042,502.421,645.239,1.818
06/05/2019 08:00,9.48,67.38,0,3.484,134.1,7.386,965.133,202.3,288.595,491.725,645.025,1.817
06/05/2019 09:00,8.44,74.03,0,3.603,134.8,6.442,612.2,127.733,303.616,448.088,644.912,1.819
06/05/2019 10:00,7.024,82.5,0,3.009,139,5.387,317.95,63.8,308.757,404.173,644.724,1.82
06/05/2019 11:00,5.808,88.9,0,2.503,137.7,5.165,116.45,22.083,323.493,376.873,644.474,1.82
06/05/2019 12:00,4.849,93.2,0,2.291,140.2,4.776,30.75,5.333,331.558,362.136,644.558,1.82
06/05/2019 13:00,4.268,90.7,0,1.604,139.9,3.998,1.683,0.133,330.584,353.587,645.095,1.82
06/05/2019 14:00,4.055,90,0,1.864,140.1,3.11,0,0,328.306,348.165,645.563,1.82
06/05/2019 15:00,3.93,92.6,0,0.797,139.8,2.166,0,0,327.872,347.139,645.932,1.82
06/05/2019 16:00,3.618,97.5,0,0.708,137.4,1.277,0,0,326.711,345.356,645.817,1.819
06/05/2019 17:00,3.346,98.6,0,0.633,137.4,1.555,0,0,328.655,343.933,645.81,1.819
06/05/2019 18:00,3.546,94.5,0,0.024,142.9,0.611,0,0,325.175,343.256,645.412,1.819
06/05/2019 19:00,4.089,78.94,0,0.227,99.3,1.61,0,0,324.774,342.763,645.024,1.819
06/05/2019 20:00,4.482,77.67,0,0.669,86,1.944,0,0,323.123,340.645,644.54,1.819
06/05/2019 21:00,4.243,78.73,0,0.017,108.5,0.333,0,0,322.018,339.836,644.334,1.819
06/05/2019 22:00,3.754,79.13,0,0.976,78.92,2.443,-0.167,0,310.726,335.053,644.15,1.82
06/05/2019 23:00,3.243,79.48,0,0.338,93.2,1.666,0,0,314.841,334.1,644.435,1.819
07/05/2019 00:00,2.856,78.49,0,1.298,67.88,3.165,2.2,0.083,312.049,331.95,644.896,1.819
07/05/2019 01:00,1.851,80.1,0,1.11,53.74,2.832,57.117,8.9,233.822,319.343,644.927,1.819
07/05/2019 02:00,4.562,64.7,0,0.588,99.6,1.833,401.833,72.517,233.474,351.839,645.186,1.822
07/05/2019 03:00,6.971,63.05,0,1.754,133.7,3.276,636.117,124.267,245.95,395.123,645.599,1.819
07/05/2019 04:00,8.26,56.41,0,2.254,131.5,4.276,833.6,169.667,255.408,437.427,645.859,1.818
07/05/2019 05:00,9.57,55.87,0,2.866,132.8,4.776,993.017,205.45,264.39,477.408,645.982,1.819
07/05/2019 06:00,10.62,53.23,0,3.085,140.2,5.442,1073.25,223.467,272.159,502.305,645.931,1.818
07/05/2019 07:00,11.49,55.64,0,3.563,135.7,5.72,1111.267,232.933,279.671,517.154,645.928,1.819
07/05/2019 08:00,11.12,59.75,0,3.267,136.5,6.386,932.767,197.7,292.363,504.706,645.783,1.819
07/05/2019 09:00,9.83,69.13,0,3.309,143,5.998,463.567,96.4,313.323,441.525,645.464,1.819
07/05/2019 10:00,8.51,74.94,0,3.218,141.5,6.331,256.767,52.8,306.716,400.214,645.358,1.819
07/05/2019 11:00,7.714,81.8,0,2.885,140.6,5.331,157.7,31.683,304.088,381.379,645.299,1.819
07/05/2019 12:00,6.952,89.3,0,1.856,142.2,3.332,60.85,12,326.139,371.486,645.53,1.819
07/05/2019 13:00,6.317,98.6,0,1.267,135.7,2.388,5.833,0.933,337.477,363.231,645.918,1.82
07/05/2019 14:00,5.788,99.3,0,0.977,138.2,1.999,0,0,339.28,358.53,645.974,1.819
07/05/2019 15:00,5.536,98.9,0,0.32,143.5,1.499,-0.467,0,329.241,354.698,646.249,1.819
07/05/2019 16:00,5.495,94.4,0,0.165,121.8,0.889,-0.45,0,326.761,352.427,646.243,1.82
07/05/2019 17:00,5.524,89,0,0.168,129.2,0.889,-0.417,0,325.047,350.191,646.093,1.821
07/05/2019 18:00,5.46,93.7,0,0.161,128.6,1.055,-0.183,0,325.282,348.243,645.871,1.82
07/05/2019 19:00,4.94,91,0,0.126,115.2,1,-0.917,0,288.947,339.621,645.015,1.821
07/05/2019 20:00,3.94,79.77,0,0.835,30.32,2.388,-2,0,243.168,324.04,644.345,1.82
07/05/2019 21:00,3.005,81.6,0,1.003,27.31,2.11,-2,0,234.524,316.569,644.003,1.819
07/05/2019 22:00,2.841,76.32,0,1.126,26.27,2.166,-1.917,0,230.746,312.921,643.667,1.821
07/05/2019 23:00,1.972,82.1,0,1.099,26.04,1.888,-1.75,0,227.925,308.914,643.658,1.821
08/05/2019 00:00,1.601,75.49,0,1.071,27.39,2.499,2.267,0.467,248.581,310.075,644.227,1.819
08/05/2019 01:00,2.731,77.08,0,1.073,38.82,2.332,84.983,16,279.423,326.244,644.553,1.82
08/05/2019 02:00,3.797,74.28,0,1.023,16.64,1.944,387.083,72.4,237.836,351.242,644.604,1.82
08/05/2019 03:00,6.763,62.43,0,1.136,127.4,2.832,631.283,125.917,250.471,399.314,645.272,1.822
08/05/2019 04:00,8.77,54.63,0,2.156,133.7,4.276,841.7,174.233,264.603,448.554,645.28,1.82
08/05/2019 05:00,9.82,55.32,0,3.259,136.2,6.109,977.317,204.783,266.303,475.55,645.362,1.819
08/05/2019 06:00,10.53,59.06,0,3.535,137.2,5.72,1078.683,227.683,278.032,503.196,645.221,1.818
08/05/2019 07:00,10.57,66.11,0,3.351,132.7,5.442,913.583,192.383,292.55,499.622,645.253,1.819
08/05/2019 08:00,9.5,69.18,0,3.336,138.8,5.887,481.883,98.983,295.501,434.553,645.057,1.82
08/05/2019 09:00,8.84,70.86,0,3.404,142.5,5.442,306.433,61.567,305.145,404.918,644.704,1.819
08/05/2019 10:00,8.86,73.08,0,3.139,134.1,5.553,279.917,56.717,300.791,398.043,644.42,1.82
08/05/2019 11:00,8.19,82.5,0,2.58,139.5,6.164,152.767,30.9,318.133,383.638,644.394,1.82
08/05/2019 12:00,7.623,88.4,0,1.808,129.8,3.388,64.283,12.883,320.117,371.055,644.547,1.819
08/05/2019 13:00,6.902,95.2,0,0.853,122.2,2.11,12.467,2.267,318.093,360.596,644.897,1.819
08/05/2019 14:00,6.552,94.4,0,0.544,117.7,1.61,-0.367,0,330.512,357.103,645.363,1.819
08/05/2019 15:00,6.383,97.7,0,0.711,125.7,1.555,0,0,338.466,356.463,645.718,1.82
08/05/2019 16:00,6.356,95,0,0.215,106.5,1.111,-0.5,0,323.028,352.372,645.691,1.821
08/05/2019 17:00,6.08,98.2,0,0.004,0,0.222,-0.417,0,321.839,349.067,645.534,1.821
08/05/2019 18:00,5.983,95.3,0,0.189,93.4,1.388,-0.533,0,328.161,350.081,645.187,1.82
08/05/2019 19:00,5.69,92,0,0.097,51.77,0.833,-1,0,291.402,340.111,644.723,1.821
08/05/2019 20:00,4.89,87.2,0,0.297,28.01,1.499,-1.333,0,266.748,330.571,644.118,1.819
08/05/2019 21:00,4.309,77.21,0,0.83,42.44,1.999,-2,0,245.956,321.533,643.937,1.821
08/05/2019 22:00,3.883,76.9,0,0.865,23.02,2.055,-2,0,238.947,316.33,643.677,1.821
08/05/2019 23:00,3.307,75.94,0,0.976,34.29,2.166,-1.333,0,235.814,312.854,643.773,1.82
09/05/2019 00:00,3.407,70.88,0,1.433,43.34,3.332,3.25,0.55,233.333,312.055,643.734,1.82
09/05/2019 01:00,3.812,65.63,0,0.979,41.23,2.943,55.517,8.75,231.956,314.522,644.328,1.82
09/05/2019 02:00,5.78,57.91,0,0.677,35.11,2.166,394.617,73.017,240.015,351.957,644.643,1.821
09/05/2019 03:00,7.986,62.76,0,1.323,130.9,3.499,628.7,125.933,250.665,401.083,644.74,1.818
09/05/2019 04:00,9.4,62.98,0,2.357,133.4,3.665,824.233,171.467,261.148,446.495,645.111,1.817
09/05/2019 05:00,10.83,57.17,0,3.031,138.7,5.22,971.65,205.517,269.916,482.651,645.051,1.817
09/05/2019 06:00,11.94,55.24,0,3.085,139.2,5.109,1050.05,223.317,276.786,509.966,644.965,1.817
09/05/2019 07:00,12.18,57.42,0,3.456,136.7,6.553,1048.783,226.4,282.876,517.675,644.964,1.816
09/05/2019 08:00,11.67,64.36,0,4.275,131.8,7.886,937.35,207.317,292.157,496.248,644.563,1.819
09/05/2019 09:00,11.47,67.52,0,4.396,131.7,7.608,935.133,211.55,311.967,493.734,644.324,1.817
09/05/2019 10:00,10.3,76.41,0,3.793,127.3,7.275,424.95,95.267,325.61,436.683,644.394,1.819
09/05/2019 11:00,9.34,82.1,0,2.63,136.9,5.887,194.1,41.2,317.624,399.343,644.29,1.817
09/05/2019 12:00,8.68,87.7,0,2.318,136.3,5.498,75.667,16.033,332.611,382.093,644.696,1.819
09/05/2019 13:00,8.05,89.8,0,0.986,111.4,2.555,7.5,1.117,325.327,368.679,645.333,1.818
09/05/2019 14:00,7.499,94.2,0,0.547,121.7,1.777,-0.9,0,319.023,360.615,645.656,1.818
09/05/2019 15:00,6.84,98.6,0,0.104,115.1,0.889,-1.183,0,294.353,349.876,646.265,1.819
09/05/2019 16:00,6.649,90.1,0,0.59,58.5,2.11,-0.6,0,306.772,348.978,646.069,1.818
09/05/2019 17:00,6.049,88.1,0,0.58,55.41,2.166,-2,0,253.571,333.416,646.2,1.819
09/05/2019 18:00,5.447,77.47,0,0.965,43.89,2.444,-2,0,249.682,328.219,645.473,1.819
09/05/2019 19:00,5.078,81.1,0,1.092,25.35,2.499,-2,0,245.67,323.554,644.992,1.819
09/05/2019 20:00,4.531,79.15,0,1.065,28.55,1.666,-2,0,244.403,320.556,644.847,1.82
09/05/2019 21:00,4.472,76.24,0,1.1,34.53,2.555,-2,0,242.415,318.281,644.602,1.82
09/05/2019 22:00,3.861,76.26,0,1.112,26.59,2.332,-1.85,0,239.414,315.043,644.679,1.819
09/05/2019 23:00,3.736,70.96,0,1.226,18.77,2.61,-1.267,0,238.687,313.242,644.766,1.82
10/05/2019 00:00,4.225,58.68,0,1.459,23.67,2.555,3.383,0.5,237.059,313.074,645.022,1.82
10/05/2019 01:00,4.776,51.39,0,1.391,17.85,2.555,52.8,8.45,235.649,314.983,645.461,1.82
10/05/2019 02:00,7.512,48.65,0,0.61,84.1,1.944,402.983,76.517,244.428,356.656,645.934,1.82
10/05/2019 03:00,8.86,65.56,0,1.559,130.6,3.221,640.133,131.317,253.967,406.053,646.424,1.816
10/05/2019 04:00,9.86,60.84,0,1.989,134.2,3.721,763.35,160.517,263.966,445.502,647.045,1.819
10/05/2019 05:00,11.08,60.14,0,2.746,130.3,5.498,666.533,139.133,271.705,448.756,646.963,1.818
10/05/2019 06:00,12.33,64.51,0,3.506,138.9,5.831,1057.567,227.933,288.608,504.232,647.067,1.819
10/05/2019 07:00,12.98,65.28,0,3.542,134.5,6.775,1125.4,245.067,300.513,531.209,647.062,1.814
10/05/2019 08:00,12.53,69.09,0,3.335,126.6,6.553,1003.283,222.7,321.552,524.218,646.875,1.819
10/05/2019 09:00,11.81,70.53,0,3.747,133.1,7.441,887.533,201.45,323.783,501.986,646.823,1.816
10/05/2019 10:00,10.97,78.07,0,3.055,137.2,6.275,511.217,115.4,311.387,452.884,646.599,1.818
10/05/2019 11:00,9.51,84.5,0,2.414,126,4.831,188.233,39.233,317.495,404.004,646.671,1.818
10/05/2019 12:00,8.57,87.3,0,2.05,132.7,3.388,54.583,10.633,313.694,377.59,646.954,1.818
10/05/2019 13:00,8.06,92.6,0,1.324,125,2.61,7.667,1.183,326.376,368.263,647.397,1.819
10/05/2019 14:00,7.456,98.5,0,0.651,136.1,1.555,-0.667,0,320.445,360.607,647.924,1.818
10/05/2019 15:00,7.402,97.1,0,0.077,124.1,0.833,-0.65,0,337.584,362.935,648.27,1.818
10/05/2019 16:00,7.244,98,0,0.857,136.1,1.722,-0.1,0,344.414,361.446,648.376,1.818
10/05/2019 17:00,7.168,93.8,0,1.023,118.1,2.388,0,0,342.159,359.475,648.75,1.818
10/05/2019 18:00,6.94,86.5,0,0.609,53.24,2.332,-0.917,0,294.608,347.826,648.23,1.818
10/05/2019 19:00,6.057,81.6,0,1.186,43.63,2.555,-1.65,0,253.465,333.224,647.4,1.819
10/05/2019 20:00,5.575,90.3,0,0.756,64.46,1.888,-0.567,0,315.098,341.367,647.287,1.818
10/05/2019 21:00,5.138,84.1,0,1.004,38.45,1.944,-1.183,0,289.831,336.264,647.155,1.819
10/05/2019 22:00,4.768,81,0,1.156,39.43,2.832,-1.017,0,270.514,329.64,647.038,1.818
10/05/2019 23:00,4.444,71.72,0,1.598,44.62,3.165,-1.033,0,251.6,322.769,647.288,1.819
11/05/2019 00:00,4.441,64.4,0,1.337,33.98,2.555,3.3,0.483,240.604,317.723,647.526,1.82
11/05/2019 01:00,5.017,55.97,0,1.394,22.1,2.61,52.067,8.567,240.329,320.259,647.793,1.82
11/05/2019 02:00,7.788,46.08,0,0.833,61.36,2.166,398.933,76.483,247.37,362.314,648.01,1.822
11/05/2019 03:00,9,63.62,0,1.866,122.6,3.61,625.267,128.567,257.022,409.208,648.765,1.818
11/05/2019 04:00,10.36,55.28,0,2.294,131.2,4.72,819.583,174.567,266.762,456.091,648.704,1.818
11/05/2019 05:00,11.49,55.97,0,3.246,132.8,5.054,995.75,215.7,279.868,491.123,648.6,1.817
11/05/2019 06:00,12.35,59.23,0,4.315,125.5,8.55,1104.85,241.6,299.058,516.415,648.528,1.819
11/05/2019 07:00,11.77,61.19,0,5.175,143.1,8.39,961.6,211.933,308.603,498.154,648.441,1.818
11/05/2019 08:00,11.03,63.41,0,3.619,136.6,6.442,643.917,142.083,312.326,455.357,647.955,1.817
11/05/2019 09:00,11.12,70.38,0,4.007,141.3,7.108,527.733,117.6,297.497,446.584,647.831,1.82
11/05/2019 10:00,10.37,68.97,0,3.376,132.5,6.22,398.817,90.033,302.893,422.024,647.239,1.819
11/05/2019 11:00,9.39,72.6,0,3.099,141.5,5.942,168.783,37.533,292.5,387.66,647.635,1.82
11/05/2019 12:00,8.79,78.93,0,1.828,134.3,5.609,78.233,16.7,297.202,372.998,647.372,1.82
11/05/2019 13:00,7.842,87.9,0,1.867,135.4,5.887,12.75,2.483,324.863,363.78,648.013,1.819
11/05/2019 14:00,6.961,91.2,0,1.852,128.3,3.665,-0.85,0,304.039,352.834,648.551,1.819
11/05/2019 15:00,5.879,88.7,0,0.498,84.9,1.944,-1.55,0,264.424,338.514,648.21,1.818
11/05/2019 16:00,5.587,89,0,0.318,36.85,1.722,-1,0,279.229,336.995,648.475,1.82
11/05/2019 17:00,5.565,84.9,0,0.768,73.62,2.388,-1,0,296.219,339.32,648.137,1.817
11/05/2019 18:00,6.26,88.5,0,0.923,92.6,3.11,-1,0,283.786,335.239,647.837,1.82
11/05/2019 19:00,4.721,94.8,0,0.839,91.4,2.666,-0.717,0,291.582,335.226,647.284,1.819
11/05/2019 20:00,4.391,80.7,0,0.69,26.16,2.055,-1.617,0,261.276,326.165,646.901,1.82
11/05/2019 21:00,3.906,69.55,0,0.914,24.61,2.055,-1.7,0,239.58,316.539,647.053,1.821
11/05/2019 22:00,3.353,69.67,0,0.984,30.35,1.833,-1.183,0,246.579,314.752,647.317,1.82
11/05/2019 23:00,3.152,67.4,0,1.589,26,2.999,-1.033,0,236.24,311.801,646.988,1.82
12/05/2019 00:00,3.242,61.09,0,1.342,31.43,2.388,4.167,0.7,237.158,310.472,647.216,1.821
12/05/2019 01:00,3.137,61.03,0,1.061,22.19,2.055,55.283,9.5,233.546,312.464,647.501,1.82
12/05/2019 02:00,6.001,43.66,0,1.122,75.3,2.388,391.75,77.083,241.506,353.022,647.455,1.822
12/05/2019 03:00,8,34.07,0,1.972,130.4,3.776,639.033,134.317,247.012,400.812,647.659,1.819
12/05/2019 04:00,9.16,38.17,0,2.999,137.1,5.998,834.517,180.65,254.166,443.349,647.965,1.819
12/05/2019 05:00,10.04,40.47,0,3.238,133.7,6.553,1007.35,220.783,268.359,483.959,647.841,1.821
12/05/2019 06:00,11.07,40.23,0,3.743,123.2,7.33,1127.8,247.933,279.525,518.268,647.525,1.818
12/05/2019 07:00,11.06,47.04,0,3.851,121.9,7.275,1128.933,250.233,286.794,527.492,647.49,1.817
12/05/2019 08:00,10.57,52,0,4.144,119.9,7.719,1081.717,242.9,291.304,520.434,646.942,1.82
12/05/2019 09:00,9.99,53.48,0,3.461,118.1,9.05,841.783,190.433,290.632,492.777,646.727,1.814
12/05/2019 10:00,9.13,64.31,0,2.794,93.4,7.775,374.05,82.383,303.777,438.741,646.324,1.819
12/05/2019 11:00,7.476,70.67,0,2.89,128.8,6.72,137.45,28.733,289.707,380.539,645.956,1.819
12/05/2019 12:00,7.156,69.56,0,0.446,126.7,1.666,111.133,24.133,286.377,376.447,645.365,1.819
12/05/2019 13:00,6.281,93.9,0,1.849,128.9,5.22,17.317,3.783,290.504,355.988,646.037,1.819
12/05/2019 14:00,4.425,88,0,2.32,124.8,7.553,-0.017,0,325.869,350.053,647.149,1.819
12/05/2019 15:00,4.186,90.5,0,0.295,126,2.166,-1.133,0,287.737,341.4,647.591,1.82
12/05/2019 16:00,4.038,92,0,0.266,79.54,1,-0.733,0,296.421,339.792,647.652,1.82
12/05/2019 17:00,3.734,88.4,0,0.486,19.27,1.444,-1.033,0,265.777,331.007,647.238,1.82
12/05/2019 18:00,3.646,83.7,0,0.793,51.92,2.055,-1.15,0,260.066,324.96,646.551,1.82
12/05/2019 19:00,3.561,78.79,0,1.148,44.88,2.721,-1.183,0,244.991,319.903,645.899,1.821
12/05/2019 20:00,2.841,78.78,0,0.788,33.24,1.61,-1.017,0,242.7,315.275,645.396,1.82
12/05/2019 21:00,2.538,81.9,0,0.719,47.03,1.833,-1.05,0,240.594,312.371,645.463,1.821
12/05/2019 22:00,1.735,86,0,0.871,37.32,1.388,-1,0,238.75,309.604,645.563,1.821
12/05/2019 23:00,1.481,80.9,0,0.826,31.61,2.11,-0.617,0,276.317,315.255,646.135,1.818
13/05/2019 00:00,2.929,82.2,0,0.765,48.18,2.221,2.217,0.133,319.656,329.558,646.333,1.82
13/05/2019 01:00,3.467,78,0,0.286,13.91,1.055,55.4,11.083,307.5,336.931,646.818,1.819
13/05/2019 02:00,5.274,65.44,0,0.399,113.4,1.722,280.617,55.067,264.92,357.656,646.86,1.822
13/05/2019 03:00,7.084,59.8,0,1.324,133.4,3.832,563,118.2,276.152,402.469,647.073,1.821
13/05/2019 04:00,7.137,60.1,0,3.445,139.6,6.664,779.433,167.383,295.896,435.691,647.456,1.819
13/05/2019 05:00,7.236,66.03,0,3.118,140.6,5.276,629.917,131.683,318.51,440.231,647.614,1.817
13/05/2019 06:00,5.687,82.7,0,3.107,135.4,5.22,312.533,59.533,325.115,393.025,647.52,1.817
13/05/2019 07:00,5.549,73.33,0,1.904,123.8,4.443,306.5,57.45,329.017,386.631,647.138,1.818
13/05/2019 08:00,6.05,74.7,0,2.857,122.4,8.16,196.817,36.467,327.921,379.995,646.569,1.819
13/05/2019 09:00,5.324,84.9,0,3.206,116.3,6.775,138,23.767,328.086,357.3,646.114,1.819
13/05/2019 10:00,4.704,84.4,0.17,2.356,114.5,6.386,96.55,15.1,328.237,350.845,646.298,1.819
13/05/2019 11:00,4.214,90.6,0.23,2.025,117.1,5.831,82.567,10.7,327.324,347.914,646.185,1.819
13/05/2019 12:00,4.227,88.1,0,1.145,116.1,3.722,64.65,9.233,306.577,345.233,646.203,1.819
13/05/2019 13:00,3.914,82.6,0,0.915,45.47,2.055,11.767,1.65,257.137,328.846,646.153,1.819
13/05/2019 14:00,3.377,82.2,0,0.838,34.12,1.944,-1.867,0,247.336,318.519,646.221,1.82
13/05/2019 15:00,2.931,75.83,0,1.314,28.54,2.332,-2,0,244.577,314.626,646.139,1.819
13/05/2019 16:00,2.378,97.8,0,1.026,84.2,1.999,-1.583,0,252.023,312.606,646.572,1.819
13/05/2019 17:00,1.987,87.2,0,1.114,58.75,2.555,-0.533,0,285.075,319.92,646.237,1.82
13/05/2019 18:00,1.697,79.56,0,0.845,36.22,1.61,-2,0,237.907,309.215,645.351,1.821
13/05/2019 19:00,1.09,86.1,0,0.781,66.34,1.444,-1.333,0,236.284,307.069,645.194,1.819
13/05/2019 20:00,1.452,80.2,0,0.666,38.8,2.221,-0.283,0,311.12,316.274,645.201,1.821
13/05/2019 21:00,2.017,83.6,0,0.486,47.94,1.499,-0.2,0,314.508,322.74,645.009,1.819
13/05/2019 22:00,2.585,67.83,0,0.632,20.92,1.499,-1,0,297.812,321.577,645.128,1.82
13/05/2019 23:00,2.777,58.12,0,1.292,49.23,3.61,-1.667,0,242.301,310.772,645.117,1.821
14/05/2019 00:00,2.002,63.1,0,1.778,46.96,3.61,4.517,0.633,227.699,305.326,645.644,1.821
14/05/2019 01:00,1.662,58.02,0,1.291,20.57,2.11,51.717,7.7,227.843,304.93,646.149,1.821
14/05/2019 02:00,3.897,47.58,0,0.976,16.14,1.944,418.6,71.733,237.374,339.208,646.1,1.821
14/05/2019 03:00,7.625,48.73,0,1.293,124.6,3.11,645.683,124.683,249.3,391.409,646.417,1.82
14/05/2019 04:00,8.52,47.41,0,2.312,135.3,4.221,853.2,171.117,257.206,437.569,646.503,1.816
14/05/2019 05:00,9.33,52.79,0,2.946,132.2,5.998,1003.483,207.517,264.177,476.419,646.602,1.817
14/05/2019 06:00,9.36,62.92,0,3.861,136.7,7.553,1123.9,236.283,277.048,504.48,646.552,1.817
14/05/2019 07:00,9.58,63.24,0,2.995,138.9,7.108,1100.75,232.85,303.979,524.167,646.09,1.815
14/05/2019 08:00,9.95,66.65,0,3.612,134.9,7.553,1085.483,232.9,297.398,522.539,645.624,1.821
14/05/2019 09:00,9.34,73.21,0,3.295,137.3,5.331,748.983,160.85,303.816,483.075,645.018,1.819
14/05/2019 10:00,7.588,82.7,0,2.869,138.4,4.665,294.083,60.2,309.553,412.544,644.762,1.819
14/05/2019 11:00,6.014,89.1,0,2.782,135.3,5.887,82.717,15,323.987,376.108,644.76,1.82
14/05/2019 12:00,4.218,88.7,0,2.916,133.9,4.942,37.15,6.65,328.449,358.384,645.302,1.819
14/05/2019 13:00,3.94,96,0,1.536,118.4,3.998,16.133,2.9,325.637,354.037,645.723,1.819
14/05/2019 14:00,3.614,96.1,0,0.321,115.9,1.61,-0.1,0,326.144,350.402,645.706,1.82
14/05/2019 15:00,3.581,98.8,0,0.393,123.1,2.055,-0.6,0,317.12,345.412,646.147,1.819
14/05/2019 16:00,3.42,98.6,0,0.348,99.5,1.333,-0.433,0,315.67,343.492,646.301,1.818
14/05/2019 17:00,3.416,99.3,0,0.558,136.5,1.444,0,0,329.73,344.118,646.204,1.82
14/05/2019 18:00,3.218,98.5,0,0.122,93.9,1.055,-0.867,0,288.85,335.416,646.021,1.819
14/05/2019 19:00,3.034,99.5,0,1.101,127.3,3.165,-0.067,0,323.595,336.081,645.901,1.819
14/05/2019 20:00,2.984,99.6,0,0.216,134.7,1.499,0,0,327.169,339.503,645.352,1.819
14/05/2019 21:00,3.07,93.7,0,0.438,19.26,1.777,0,0,322.731,339.018,644.98,1.818
14/05/2019 22:00,3.457,98.9,0,0.443,102.4,1.999,-0.15,0,323.991,338.331,644.85,1.819
14/05/2019 23:00,3.014,99.2,0,0.196,126.2,0.833,0,0,326.64,338.529,645.123,1.819
15/05/2019 00:00,2.987,95.2,0,0.115,30.11,1.388,3.85,0.467,319.102,337.245,645.555,1.822
15/05/2019 01:00,3.387,94.2,0,0.628,96.1,5.442,51.333,10.033,318.967,342.376,646.249,1.819
15/05/2019 02:00,3.792,95.8,0,0.841,134,3.388,121.617,24.2,322.229,355.457,646.535,1.819
15/05/2019 03:00,3.635,91.4,0,1.278,136.7,2.388,110.05,20.617,326.356,356.89,647.047,1.82
15/05/2019 04:00,4.37,83,0,1.318,125.8,2.388,199.083,37.433,321.932,368.818,647.693,1.82
15/05/2019 05:00,5.2,72.82,0,1.035,125.9,2.777,314.233,61.267,324.065,390.458,647.647,1.82
15/05/2019 06:00,6.922,70.4,0,2.009,133.4,3.388,483.933,97.317,326.065,420.362,647.312,1.817
15/05/2019 07:00,8.4,66.78,0,3.31,136,6.386,1031.067,217.867,308.303,487.605,646.942,1.817
