,When,Unnamed: 0,T_a,RH,v_a,p_a,SW_direct,LW_in,SW_diffuse
1157,2021-02-11 18:15:00,8854,-1.406,19.25,3.092,620.852,-2.084,205.0,-0.695
1158,2021-02-11 18:30:00,8855,-1.712,20.23,2.915,620.934,-3.157,204.5,-1.052
1159,2021-02-11 18:45:00,8856,-1.862,19.78,3.448,621.016,-3.143,203.7,-1.048
1160,2021-02-11 19:00:00,8857,-2.114,22.14,2.777,621.098,-3.261,203.4,-1.087
1161,2021-02-11 19:15:00,8858,-2.494,22.63,1.623,621.201,-3.094,203.2,-1.032
1162,2021-02-11 19:30:00,8859,-2.936,22.65,2.309,621.304,-3.131,202.6,-1.044
1163,2021-02-11 19:45:00,8860,-3.357,22.55,3.273,621.407,-3.119,202.3,-1.04
1164,2021-02-11 20:00:00,8861,-3.461,22.17,3.808,621.51,-3.207,202.0,-1.069
1165,2021-02-11 20:15:00,8862,-3.818,21.89,3.867,621.558,-3.056,200.9,-1.019
1166,2021-02-11 20:30:00,8863,-4.129,21.4,3.362,621.606,-3.061,200.7,-1.02
1167,2021-02-11 20:45:00,8864,-4.04,20.51,3.892,621.655,-3.08,200.2,-1.026
1168,2021-02-11 21:00:00,8865,-4.457,20.22,3.589,621.703,-3.073,199.6,-1.024
1169,2021-02-11 21:15:00,8866,-4.398,19.34,3.399,621.815,-3.053,199.0,-1.018
1170,2021-02-11 21:30:00,8867,-4.37,19.33,3.777,621.926,-2.987,198.6,-0.996
1171,2021-02-11 21:45:00,8868,-4.902,21.0,3.659,622.038,-3.017,198.3,-1.006
1172,2021-02-11 22:00:00,8869,-5.02,20.99,3.482,622.149,-3.066,198.1,-1.022
1173,2021-02-11 22:15:00,8870,-5.381,21.23,4.01,622.199,-2.975,197.8,-0.992
1174,2021-02-11 22:30:00,8871,-5.234,21.48,3.286,622.248,-3.113,197.6,-1.038
1175,2021-02-11 22:45:00,8872,-5.574,21.89,3.32,622.298,-2.924,197.5,-0.974
1176,2021-02-11 23:00:00,8873,-5.569,22.0,3.726,622.347,-2.75,197.5,-0.917
1177,2021-02-11 23:15:00,8874,-5.489,22.45,3.486,622.384,-2.95,197.4,-0.984
1178,2021-02-11 23:30:00,8875,-5.688,21.61,3.236,622.42,-2.72,196.6,-0.907
1179,2021-02-11 23:45:00,8876,-5.608,22.64,2.872,622.457,-2.578,196.4,-0.859
1180,2021-02-12 00:00:00,8877,-5.684,21.84,3.261,622.493,-2.854,195.6,-0.951
1181,2021-02-12 00:15:00,8878,-5.937,22.67,3.342,622.542,-2.384,195.7,-0.795
1182,2021-02-12 00:30:00,8879,-6.087,23.18,2.961,622.592,-2.556,196.8,-0.852
1183,2021-02-12 00:45:00,8880,-6.078,23.11,3.621,622.641,-3.34,195.2,-1.113
1184,2021-02-12 01:00:00,8881,-6.285,23.07,3.163,622.69,-3.055,193.9,-1.018
1185,2021-02-12 01:15:00,8882,-6.37,24.22,3.008,622.762,-2.763,195.0,-0.921
1186,2021-02-12 01:30:00,8883,-6.733,23.4,3.058,622.834,-2.459,193.6,-0.82
1187,2021-02-12 01:45:00,8884,-7.126,23.78,3.843,622.906,-3.226,192.5,-1.076
1188,2021-02-12 02:00:00,8885,-7.2,24.24,3.813,622.978,-3.082,190.8,-1.027
1189,2021-02-12 02:15:00,8886,-7.422,25.81,3.503,623.026,-2.945,189.9,-0.982
1190,2021-02-12 02:30:00,8887,-7.524,26.31,3.685,623.075,-2.867,189.5,-0.956
1191,2021-02-12 02:45:00,8888,-7.569,28.2,3.121,623.124,-2.851,188.9,-0.95
1192,2021-02-12 03:00:00,8889,-7.594,27.32,2.523,623.173,-2.423,189.2,-0.808
1193,2021-02-12 03:15:00,8890,-7.635,27.46,2.71,623.204,-2.561,188.5,-0.854
1194,2021-02-12 03:30:00,8891,-7.878,28.79,3.051,623.236,-2.501,187.9,-0.834
1195,2021-02-12 03:45:00,8892,-8.04,30.22,2.911,623.267,-2.532,187.1,-0.844
1196,2021-02-12 04:00:00,8893,-8.01,29.55,2.983,623.299,-2.677,186.9,-0.892
1197,2021-02-12 04:15:00,8894,-8.17,29.49,2.526,623.396,-2.539,186.8,-0.846
1198,2021-02-12 04:30:00,8895,-8.07,29.63,3.362,623.494,-2.378,186.4,-0.792
1199,2021-02-12 04:45:00,8896,-8.36,30.83,3.32,623.591,-2.416,185.8,-0.805
1200,2021-02-12 05:00:00,8897,-8.21,30.22,3.078,623.689,-2.261,185.2,-0.754
1201,2021-02-12 05:15:00,8898,-8.72,30.96,2.83,623.796,-2.461,184.6,-0.82
1202,2021-02-12 05:30:00,8899,-8.64,31.02,3.031,623.904,-2.489,184.5,-0.83
1203,2021-02-12 05:45:00,8900,-8.61,29.77,3.222,624.011,-2.388,183.9,-0.796
1204,2021-02-12 06:00:00,8901,-8.42,29.69,3.115,624.118,-2.38,183.3,-0.794
1205,2021-02-12 06:15:00,8902,-8.39,29.63,3.078,624.281,-2.154,183.0,-0.718
1206,2021-02-12 06:30:00,8903,-8.63,29.39,2.991,624.443,-2.067,183.0,-0.689
1207,2021-02-12 06:45:00,8904,-8.74,29.19,3.298,624.606,-2.294,182.3,-0.764
1208,2021-02-12 07:00:00,8905,-8.64,29.06,3.391,624.769,-1.893,181.9,-0.631
1209,2021-02-12 07:15:00,8906,-8.85,28.94,3.247,624.921,0.797,181.9,0.266
1210,2021-02-12 07:30:00,8907,-8.9,29.63,3.398,625.073,7.072,181.5,2.358
1211,2021-02-12 07:45:00,8908,-8.9,30.74,3.215,625.226,34.372,181.7,11.458
1212,2021-02-12 08:00:00,8909,-9.03,30.85,2.958,625.378,87.9,181.1,29.3
1213,2021-02-12 08:15:00,8910,-8.78,29.6,2.991,625.48,122.25,180.2,40.75
1214,2021-02-12 08:30:00,8911,-8.37,29.82,3.156,625.583,158.475,178.9,52.825
1215,2021-02-12 08:45:00,8912,-8.38,31.53,3.029,625.685,194.85,178.5,64.95
1216,2021-02-12 09:00:00,8913,-7.105,31.88,0.778,625.787,234.15,179.9,78.05
1217,2021-02-12 09:15:00,8914,-7.103,34.45,2.346,625.846,273.0,180.5,91.0
1218,2021-02-12 09:30:00,8915,-7.098,34.62,1.915,625.904,311.1,182.6,103.7
1219,2021-02-12 09:45:00,8916,-6.504,32.12,0.872,625.963,349.8,183.8,116.6
1220,2021-02-12 10:00:00,8917,-6.367,33.33,1.54,626.021,386.025,185.2,128.675
1221,2021-02-12 10:15:00,8918,-6.083,33.74,2.149,626.032,419.25,187.7,139.75
1222,2021-02-12 10:30:00,8919,-5.931,34.22,2.104,626.043,453.675,190.2,151.225
1223,2021-02-12 10:45:00,8920,-5.704,34.62,2.584,626.054,473.925,192.5,157.975
1224,2021-02-12 11:00:00,8921,-5.613,34.59,1.921,626.064,500.325,193.8,166.775
1225,2021-02-12 11:15:00,8922,-4.733,31.17,1.661,625.944,531.75,194.5,177.25
1226,2021-02-12 11:30:00,8923,-4.824,31.37,2.381,625.824,548.85,197.4,182.95
1227,2021-02-12 11:45:00,8924,-4.33,29.54,2.252,625.704,567.0,199.3,189.0
1228,2021-02-12 12:00:00,8925,-4.153,28.01,2.648,625.584,575.1,201.5,191.7
1229,2021-02-12 12:15:00,8926,-3.748,27.69,2.329,625.445,584.175,203.5,194.725
1230,2021-02-12 12:30:00,8927,-3.47,27.88,2.575,625.305,593.175,205.1,197.725
1231,2021-02-12 12:45:00,8928,-3.197,26.68,2.669,625.166,583.875,206.9,194.625
1232,2021-02-12 13:00:00,8929,-3.292,27.43,3.451,625.027,578.1,210.2,192.7
1233,2021-02-12 13:15:00,8930,-2.978,26.77,2.776,624.873,589.575,210.9,196.525
1234,2021-02-12 13:30:00,8931,-2.821,25.3,3.036,624.719,575.475,212.8,191.825
1235,2021-02-12 13:45:00,8932,-2.365,23.82,2.649,624.565,559.8,214.5,186.6
1236,2021-02-12 14:00:00,8933,-2.186,23.18,2.937,624.411,519.9,212.3,173.3
1237,2021-02-12 14:15:00,8934,-1.939,21.41,2.868,624.258,503.1,212.1,167.7
1238,2021-02-12 14:30:00,8935,-1.6,19.99,1.688,624.104,496.05,211.8,165.35
1239,2021-02-12 14:45:00,8936,-0.778,18.12,2.881,623.951,453.075,212.1,151.025
1240,2021-02-12 15:00:00,8937,-1.355,19.32,3.204,623.797,446.475,211.9,148.825
1241,2021-02-12 15:15:00,8938,-1.327,18.45,3.416,623.755,414.75,212.0,138.25
1242,2021-02-12 15:30:00,8939,-1.17,18.25,3.295,623.713,378.9,212.4,126.3
1243,2021-02-12 15:45:00,8940,-1.129,17.5,3.204,623.672,338.55,212.2,112.85
1244,2021-02-12 16:00:00,8941,-1.064,17.68,3.132,623.63,318.45,213.4,106.15
1245,2021-02-12 16:15:00,8942,-0.937,16.96,2.766,623.588,283.65,212.9,94.55
1246,2021-02-12 16:30:00,8943,-0.844,16.83,2.877,623.546,237.0,211.9,79.0
1247,2021-02-12 16:45:00,8944,-1.063,16.25,2.67,623.503,198.15,210.2,66.05
1248,2021-02-12 17:00:00,8945,-1.101,16.32,1.763,623.461,130.425,208.8,43.475
1249,2021-02-12 17:15:00,8946,-1.317,16.28,2.02,623.473,61.35,209.2,20.45
1250,2021-02-12 17:30:00,8947,-1.426,16.4,1.266,623.484,22.928,209.1,7.642
1251,2021-02-12 17:45:00,8948,-1.6,16.07,1.67,623.496,14.618,210.6,4.872
1252,2021-02-12 18:00:00,8949,-1.858,19.89,1.151,623.508,2.956,211.0,0.985
1253,2021-02-12 18:15:00,8950,-2.037,20.91,1.455,623.61,-2.608,210.3,-0.869
1254,2021-02-12 18:30:00,8951,-2.619,21.6,4.39,623.713,-3.212,208.3,-1.071
1255,2021-02-12 18:45:00,8952,-2.87,21.1,5.311,623.815,-3.694,207.5,-1.232
1256,2021-02-12 19:00:00,8953,-2.891,20.08,4.553,623.918,-3.067,206.8,-1.022
1257,2021-02-12 19:15:00,8954,-2.929,20.07,4.171,624.01,-3.252,207.7,-1.084
1258,2021-02-12 19:30:00,8955,-3.14,19.78,3.069,624.103,-3.459,207.2,-1.153
1259,2021-02-12 19:45:00,8956,-3.161,19.71,2.672,624.196,-3.067,204.9,-1.022
1260,2021-02-12 20:00:00,8957,-3.366,20.04,3.215,624.289,-3.212,204.0,-1.07
1261,2021-02-12 20:15:00,8958,-3.439,19.96,3.163,624.303,-3.175,203.4,-1.058
1262,2021-02-12 20:30:00,8959,-3.785,20.84,3.136,624.316,-2.386,203.4,-0.796
1263,2021-02-12 20:45:00,8960,-3.998,21.18,3.447,624.33,-2.645,203.4,-0.882
1264,2021-02-12 21:00:00,8961,-4.189,20.72,3.365,624.344,-2.758,203.1,-0.919
1265,2021-02-12 21:15:00,8962,-4.197,20.53,3.591,624.368,-2.841,203.6,-0.947
1266,2021-02-12 21:30:00,8963,-4.234,20.43,3.769,624.393,-2.687,204.3,-0.896
1267,2021-02-12 21:45:00,8964,-4.245,21.26,3.456,624.418,-2.723,202.7,-0.908
1268,2021-02-12 22:00:00,8965,-4.485,21.41,3.384,624.443,-2.748,205.2,-0.916
1269,2021-02-12 22:15:00,8966,-4.58,21.83,2.965,624.477,-2.402,208.1,-0.8
1270,2021-02-12 22:30:00,8967,-4.544,22.15,3.042,624.51,-2.432,211.1,-0.811
1271,2021-02-12 22:45:00,8968,-4.454,21.59,2.504,624.544,-2.626,207.5,-0.875
1272,2021-02-12 23:00:00,8969,-4.579,22.44,2.863,624.578,-2.686,201.4,-0.895
1273,2021-02-12 23:15:00,8970,-4.554,21.66,2.734,624.617,-2.697,200.2,-0.899
1274,2021-02-12 23:30:00,8971,-4.683,22.06,3.516,624.657,-3.266,199.2,-1.089
1275,2021-02-12 23:45:00,8972,-5.013,22.54,2.896,624.696,-3.373,197.1,-1.124
1276,2021-02-13 00:00:00,8973,-5.147,23.08,2.972,624.735,-2.979,195.4,-0.993
1277,2021-02-13 00:15:00,8974,-5.248,23.36,2.556,624.722,-2.871,194.9,-0.957
1278,2021-02-13 00:30:00,8975,-5.358,22.76,2.403,624.708,-2.866,194.2,-0.955
1279,2021-02-13 00:45:00,8976,-5.352,22.84,3.023,624.695,-2.759,194.5,-0.92
1280,2021-02-13 01:00:00,8977,-5.489,24.29,3.305,624.682,-2.788,194.1,-0.929
1281,2021-02-13 01:15:00,8978,-5.557,23.29,2.859,624.678,-2.641,193.9,-0.88
1282,2021-02-13 01:30:00,8979,-5.525,22.98,2.779,624.675,-2.688,193.2,-0.896
1283,2021-02-13 01:45:00,8980,-5.493,23.95,2.867,624.672,-2.655,192.9,-0.885
1284,2021-02-13 02:00:00,8981,-5.689,23.53,2.707,624.669,-2.656,192.3,-0.886
1285,2021-02-13 02:15:00,8982,-5.76,23.1,2.936,624.654,-2.629,191.4,-0.876
1286,2021-02-13 02:30:00,8983,-5.808,23.2,2.962,624.638,-2.563,190.9,-0.854
1287,2021-02-13 02:45:00,8984,-6.096,24.25,3.122,624.623,-2.536,190.3,-0.845
1288,2021-02-13 03:00:00,8985,-6.206,25.69,3.217,624.607,-2.597,190.0,-0.866
1289,2021-02-13 03:15:00,8986,-6.483,25.81,3.609,624.586,-2.62,189.8,-0.873
1290,2021-02-13 03:30:00,8987,-6.662,27.06,3.673,624.565,-2.468,191.5,-0.822
1291,2021-02-13 03:45:00,8988,-6.73,26.24,2.727,624.544,-2.574,190.5,-0.858
1292,2021-02-13 04:00:00,8989,-6.886,26.28,3.351,624.523,-2.403,191.3,-0.801
1293,2021-02-13 04:15:00,8990,-6.733,25.65,2.012,624.475,-2.411,191.2,-0.804
1294,2021-02-13 04:30:00,8991,-6.953,28.8,2.905,624.427,-2.316,189.6,-0.772
1295,2021-02-13 04:45:00,8992,-6.893,27.82,2.725,624.378,-2.416,188.2,-0.806
1296,2021-02-13 05:00:00,8993,-7.177,29.18,3.721,624.33,-2.386,187.6,-0.796
1297,2021-02-13 05:15:00,8994,-7.283,28.9,3.868,624.342,-2.429,185.7,-0.81
1298,2021-02-13 05:30:00,8995,-7.364,29.77,3.759,624.355,-2.315,185.7,-0.772
1299,2021-02-13 05:45:00,8996,-7.617,29.68,4.231,624.367,-2.454,185.0,-0.818
1300,2021-02-13 06:00:00,8997,-7.794,30.27,4.232,624.379,-2.23,185.1,-0.743
1301,2021-02-13 06:15:00,8998,-7.842,30.17,4.207,624.395,-2.314,185.8,-0.771
1302,2021-02-13 06:30:00,8999,-7.764,31.68,2.913,624.412,-2.385,185.5,-0.795
1303,2021-02-13 06:45:00,9000,-7.653,31.92,1.8,624.428,-2.317,185.2,-0.772
1304,2021-02-13 07:00:00,9001,-8.0,32.22,2.978,624.445,-1.753,188.4,-0.584
1305,2021-02-13 07:15:00,9002,-8.15,32.99,2.282,624.5,0.984,188.3,0.328
1306,2021-02-13 07:30:00,9003,-8.3,34.27,1.008,624.554,13.74,190.1,4.58
1307,2021-02-13 07:45:00,9004,-8.41,31.92,3.707,624.609,36.428,192.0,12.142
1308,2021-02-13 08:00:00,9005,-8.05,30.6,3.09,624.664,96.975,196.4,32.325
1309,2021-02-13 08:15:00,9006,-8.15,34.6,0.705,624.683,151.125,209.9,50.375
1310,2021-02-13 08:30:00,9007,-7.405,33.09,0.853,624.702,157.2,203.2,52.4
1311,2021-02-13 08:45:00,9008,-7.513,34.2,1.236,624.721,182.775,198.2,60.925
1312,2021-02-13 09:00:00,9009,-7.12,33.7,0.496,624.74,219.375,199.0,73.125
1313,2021-02-13 09:15:00,9010,-6.893,34.98,2.269,624.748,261.6,199.2,87.2
1314,2021-02-13 09:30:00,9011,-6.804,36.0,1.921,624.756,283.95,199.5,94.65
1315,2021-02-13 09:45:00,9012,-6.259,34.34,1.16,624.765,307.35,204.3,102.45
1316,2021-02-13 10:00:00,9013,-5.814,34.82,2.126,624.773,331.5,206.9,110.5
1317,2021-02-13 10:15:00,9014,-5.978,31.69,1.131,624.728,407.55,208.1,135.85
1318,2021-02-13 10:30:00,9015,-5.154,32.55,1.119,624.683,354.675,216.2,118.225
1319,2021-02-13 10:45:00,9016,-5.314,32.65,1.853,624.638,393.0,223.4,131.0
1320,2021-02-13 11:00:00,9017,-5.181,32.83,1.618,624.593,415.875,231.1,138.625
1321,2021-02-13 11:15:00,9018,-4.992,31.4,1.46,624.422,421.8,224.2,140.6
1322,2021-02-13 11:30:00,9019,-4.487,31.29,1.728,624.252,486.075,218.7,162.025
1323,2021-02-13 11:45:00,9020,-4.319,31.37,1.831,624.081,488.625,223.0,162.875
1324,2021-02-13 12:00:00,9021,-3.975,29.85,1.908,623.91,505.125,232.0,168.375
1325,2021-02-13 12:15:00,9022,-3.468,29.54,1.89,623.712,507.525,235.8,169.175
1326,2021-02-13 12:30:00,9023,-3.418,28.45,1.71,623.514,444.3,242.7,148.1
1327,2021-02-13 12:45:00,9024,-2.992,28.07,2.053,623.316,486.3,243.4,162.1
1328,2021-02-13 13:00:00,9025,-3.057,27.9,2.496,623.118,434.625,244.6,144.875
1329,2021-02-13 13:15:00,9026,-2.521,26.51,1.309,622.914,463.5,238.6,154.5
1330,2021-02-13 13:30:00,9027,-2.212,25.94,1.383,622.71,508.65,232.0,169.55
1331,2021-02-13 13:45:00,9028,-1.844,24.59,2.655,622.506,408.9,235.4,136.3
1332,2021-02-13 14:00:00,9029,-1.543,23.83,1.296,622.302,355.725,243.4,118.575
1333,2021-02-13 14:15:00,9030,-1.612,23.56,1.803,622.18,381.6,237.3,127.2
1334,2021-02-13 14:30:00,9031,-1.033,21.71,1.709,622.059,297.15,250.8,99.05
1335,2021-02-13 14:45:00,9032,-1.406,21.89,2.375,621.937,336.9,236.8,112.3
1336,2021-02-13 15:00:00,9033,-1.093,21.21,2.171,621.815,265.5,228.9,88.5
1337,2021-02-13 15:15:00,9034,-0.697,20.12,1.912,621.746,343.2,231.0,114.4
1338,2021-02-13 15:30:00,9035,-0.649,20.14,1.964,621.678,210.45,242.8,70.15
1339,2021-02-13 15:45:00,9036,-0.794,19.65,2.858,621.609,237.3,258.0,79.1
1340,2021-02-13 16:00:00,9037,-0.624,18.74,1.885,621.54,195.825,257.3,65.275
1341,2021-02-13 16:15:00,9038,-0.414,18.83,1.699,621.49,149.025,254.5,49.675
1342,2021-02-13 16:30:00,9039,-0.486,18.37,2.05,621.441,139.575,250.3,46.525
1343,2021-02-13 16:45:00,9040,-0.454,18.47,2.639,621.391,99.75,247.3,33.25
1344,2021-02-13 17:00:00,9041,-0.376,18.31,1.02,621.341,76.725,257.4,25.575
1345,2021-02-13 17:15:00,9042,-0.416,18.86,2.176,621.38,62.25,260.4,20.75
1346,2021-02-13 17:30:00,9043,-0.523,19.01,1.461,621.418,34.98,259.9,11.66
1347,2021-02-13 17:45:00,9044,-0.9,19.67,2.986,621.456,19.86,259.1,6.62
1348,2021-02-13 18:00:00,9045,-1.245,19.93,2.185,621.494,4.892,246.6,1.631
1349,2021-02-13 18:15:00,9046,-1.36,20.21,2.331,621.606,-1.404,255.2,-0.468
1350,2021-02-13 18:30:00,9047,-1.416,21.13,1.97,621.718,-1.787,266.8,-0.596
1351,2021-02-13 18:45:00,9048,-1.362,20.62,1.142,621.83,-1.677,275.3,-0.559
1352,2021-02-13 19:00:00,9049,-1.316,21.06,1.325,621.942,-1.592,275.0,-0.531
1353,2021-02-13 19:15:00,9050,-1.457,22.24,3.53,622.053,-1.748,271.5,-0.582
1354,2021-02-13 19:30:00,9051,-1.481,23.2,1.451,622.164,-1.951,265.4,-0.65
1355,2021-02-13 19:45:00,9052,-1.668,24.29,0.866,622.274,-2.025,260.6,-0.675
1356,2021-02-13 20:00:00,9053,-1.773,25.12,0.797,622.385,-2.013,257.1,-0.671
1357,2021-02-13 20:15:00,9054,-2.09,27.75,2.525,622.424,-1.845,260.6,-0.615
1358,2021-02-13 20:30:00,9055,-2.159,27.62,3.244,622.463,-2.273,246.5,-0.758
1359,2021-02-13 20:45:00,9056,-2.228,27.49,2.647,622.503,-2.731,223.7,-0.91
1360,2021-02-13 21:00:00,9057,-2.34,28.12,2.85,622.542,-2.933,215.7,-0.978
1361,2021-02-13 21:15:00,9058,-2.477,28.26,0.455,622.578,-2.987,213.9,-0.996
1362,2021-02-13 21:30:00,9059,-2.62,29.33,0.727,622.615,-2.703,213.6,-0.901
1363,2021-02-13 21:45:00,9060,-2.781,29.9,0.691,622.651,-2.528,222.5,-0.842
1364,2021-02-13 22:00:00,9061,-2.985,29.42,1.153,622.688,-2.618,223.2,-0.872
1365,2021-02-13 22:15:00,9062,-3.011,29.73,1.06,622.636,-2.588,222.7,-0.862
1366,2021-02-13 22:30:00,9063,-3.063,30.12,0.669,622.584,-2.536,219.7,-0.846
1367,2021-02-13 22:45:00,9064,-3.333,29.29,0.835,622.533,-2.74,215.2,-0.914
1368,2021-02-13 23:00:00,9065,-3.468,31.66,1.281,622.481,-2.437,218.2,-0.812
1369,2021-02-13 23:15:00,9066,-3.452,28.99,1.189,622.482,-2.522,212.5,-0.841
1370,2021-02-13 23:30:00,9067,-3.556,30.03,1.037,622.484,-2.474,214.4,-0.825
1371,2021-02-13 23:45:00,9068,-3.537,29.51,1.417,622.485,-2.368,220.3,-0.789
1372,2021-02-14 00:00:00,9069,-3.54,30.61,0.979,622.487,-2.072,229.9,-0.69
1373,2021-02-14 00:15:00,9070,-3.718,30.36,0.424,622.459,-2.06,232.1,-0.687
1374,2021-02-14 00:30:00,9071,-4.146,31.33,0.257,622.432,-2.417,219.7,-0.806
1375,2021-02-14 00:45:00,9072,-4.519,31.86,1.016,622.405,-2.327,215.2,-0.776
1376,2021-02-14 01:00:00,9073,-4.59,31.5,0.849,622.378,-2.34,213.1,-0.78
1377,2021-02-14 01:15:00,9074,-4.451,31.17,1.005,622.335,-2.332,215.7,-0.778
1378,2021-02-14 01:30:00,9075,-4.512,32.28,0.27,622.293,-2.444,213.9,-0.815
1379,2021-02-14 01:45:00,9076,-4.488,31.71,1.418,622.25,-2.593,209.4,-0.864
1380,2021-02-14 02:00:00,9077,-4.514,32.04,1.038,622.208,-2.446,210.9,-0.815
1381,2021-02-14 02:15:00,9078,-4.657,32.64,1.753,622.18,-2.452,211.1,-0.818
1382,2021-02-14 02:30:00,9079,-4.854,35.23,0.473,622.151,-2.566,206.8,-0.855
1383,2021-02-14 02:45:00,9080,-5.489,35.52,0.161,622.123,-2.364,213.2,-0.788
1384,2021-02-14 03:00:00,9081,-5.314,34.5,1.285,622.094,-2.112,224.2,-0.704
1385,2021-02-14 03:15:00,9082,-5.279,35.06,2.417,622.033,-1.976,228.1,-0.659
1386,2021-02-14 03:30:00,9083,-5.3,35.23,2.548,621.971,-1.926,227.3,-0.642
1387,2021-02-14 03:45:00,9084,-5.37,35.59,2.934,621.909,-2.092,219.1,-0.697
1388,2021-02-14 04:00:00,9085,-5.593,36.24,1.839,621.847,-2.528,203.6,-0.842
1389,2021-02-14 04:15:00,9086,-5.77,36.03,2.297,621.89,-2.424,206.9,-0.808
1390,2021-02-14 04:30:00,9087,-5.971,37.27,0.546,621.934,-2.32,209.6,-0.773
1391,2021-02-14 04:45:00,9088,-5.991,36.19,1.352,621.978,-1.96,222.3,-0.653
1392,2021-02-14 05:00:00,9089,-5.986,37.22,1.179,622.022,-1.862,226.1,-0.62
1393,2021-02-14 05:15:00,9090,-6.099,36.99,1.877,622.038,-1.823,227.7,-0.608
1394,2021-02-14 05:30:00,9091,-6.165,37.17,1.371,622.055,-1.927,229.1,-0.642
1395,2021-02-14 05:45:00,9092,-6.348,39.54,1.293,622.072,-2.498,223.4,-0.832
1396,2021-02-14 06:00:00,9093,-6.676,37.68,0.676,622.088,-2.315,218.8,-0.772
1397,2021-02-14 06:15:00,9094,-6.487,38.13,1.117,622.156,-2.044,220.5,-0.681
1398,2021-02-14 06:30:00,9095,-6.669,36.34,1.957,622.224,-2.54,213.9,-0.846
1399,2021-02-14 06:45:00,9096,-6.604,37.19,2.404,622.292,-2.27,213.4,-0.756
1400,2021-02-14 07:00:00,9097,-6.669,35.89,1.665,622.36,-1.795,212.6,-0.598
1401,2021-02-14 07:15:00,9098,-6.86,39.25,1.456,622.478,1.037,219.0,0.346
1402,2021-02-14 07:30:00,9099,-7.336,38.69,1.391,622.596,10.582,220.3,3.528
1403,2021-02-14 07:45:00,9100,-7.369,40.07,0.66,622.715,26.408,223.0,8.802
1404,2021-02-14 08:00:00,9101,-7.58,41.01,0.277,622.833,46.898,226.5,15.632
1405,2021-02-14 08:15:00,9102,-7.169,39.22,0.565,622.969,74.925,232.4,24.975
1406,2021-02-14 08:30:00,9103,-6.571,38.48,0.988,623.105,82.65,230.1,27.55
1407,2021-02-14 08:45:00,9104,-6.66,38.89,2.233,623.242,88.8,221.1,29.6
1408,2021-02-14 09:00:00,9105,-5.892,37.44,0.912,623.378,115.275,219.9,38.425
1409,2021-02-14 09:15:00,9106,-6.372,38.96,1.21,623.436,186.675,213.3,62.225
1410,2021-02-14 09:30:00,9107,-5.777,36.99,1.122,623.494,238.8,205.3,79.6
1411,2021-02-14 09:45:00,9108,-5.086,35.73,0.773,623.552,301.35,202.6,100.45
1412,2021-02-14 10:00:00,9109,-4.732,36.31,1.966,623.61,371.55,211.1,123.85
1413,2021-02-14 10:15:00,9110,-5.415,38.85,2.906,623.61,245.7,212.2,81.9
1414,2021-02-14 10:30:00,9111,-5.34,37.08,2.314,623.61,349.8,207.3,116.6
1415,2021-02-14 10:45:00,9112,-4.767,37.41,2.283,623.611,442.125,203.7,147.375
1416,2021-02-14 11:00:00,9113,-4.642,34.86,2.509,623.611,485.325,206.3,161.775
1417,2021-02-14 11:15:00,9114,-4.375,34.38,2.806,623.478,541.125,209.2,180.375
1418,2021-02-14 11:30:00,9115,-3.759,32.69,2.502,623.346,570.675,213.5,190.225
1419,2021-02-14 11:45:00,9116,-3.677,29.59,5.274,623.213,590.625,215.8,196.875
1420,2021-02-14 12:00:00,9117,-3.761,23.1,6.543,623.081,627.75,219.0,209.25
1421,2021-02-14 12:15:00,9118,-3.141,25.57,6.945,622.934,563.775,221.4,187.925
1422,2021-02-14 12:30:00,9119,-3.488,24.88,6.921,622.786,500.7,220.7,166.9
1423,2021-02-14 12:45:00,9120,-2.938,23.91,6.839,622.639,473.7,219.7,157.9
1424,2021-02-14 13:00:00,9121,-2.808,22.49,6.399,622.491,517.275,222.5,172.425
1425,2021-02-14 13:15:00,9122,-2.674,24.09,6.879,622.382,638.25,222.6,212.75
1426,2021-02-14 13:30:00,9123,-2.637,23.91,4.305,622.272,645.75,221.8,215.25
1427,2021-02-14 13:45:00,9124,-2.498,20.79,3.699,622.162,615.0,218.1,205.0
1428,2021-02-14 14:00:00,9125,-2.296,19.67,4.046,622.052,594.825,213.8,198.275
1429,2021-02-14 14:15:00,9126,-1.785,18.42,4.001,621.893,557.625,211.2,185.875
1430,2021-02-14 14:30:00,9127,-1.491,18.92,5.521,621.734,494.775,210.5,164.925
1431,2021-02-14 14:45:00,9128,-1.587,18.52,5.572,621.574,450.45,209.4,150.15
1432,2021-02-14 15:00:00,9129,-1.32,18.17,5.141,621.415,434.325,209.9,144.775
1433,2021-02-14 15:15:00,9130,-1.191,17.22,5.731,621.314,288.675,211.1,96.225
1434,2021-02-14 15:30:00,9131,-1.021,16.6,3.475,621.212,320.475,210.2,106.825
1435,2021-02-14 15:45:00,9132,-0.891,14.61,4.83,621.111,130.95,207.0,43.65
1436,2021-02-14 16:00:00,9133,-0.774,15.67,3.404,621.01,216.225,208.7,72.075
1437,2021-02-14 16:15:00,9134,-0.773,14.63,3.625,621.073,150.075,206.3,50.025
1438,2021-02-14 16:30:00,9135,-0.49,14.6,3.841,621.137,56.378,204.9,18.792
1439,2021-02-14 16:45:00,9136,-1.011,15.16,3.499,621.2,139.575,205.9,46.525
1440,2021-02-14 17:00:00,9137,-1.206,12.51,3.156,621.263,138.75,204.8,46.25
