,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing_type,LW_in,DroneV,h_s,a,vp_a,cld,Discharge,T_s,T_bulk,f_cone,TotalE,SW,LW,Qs,Ql,Qf,Qg,ppt,dpt,cdt
668,2019-02-06 16:15:00,0.057,-1.7,88.8,0.2,73.878,38.432,0.0,909.6,SW_directSW_diffuseLW_in,199.67,,,0.709,4.788,0,3.58,0,0,1,-28.342,73.002,-100.205,-1.139,0,0,0,0,0,0
669,2019-02-06 16:30:00,0.017,-2.2,87.4,0.2,52.256,28.771,0.0,909.6,SW_directSW_diffuseLW_in,199.42,,,0.708,4.541,0,3.58,0,0,1,-49.261,52.668,-100.455,-1.474,0,0,0,0,0,0
670,2019-02-06 16:45:00,0.0,-2.7,89.1,0.1,30.635,19.11,0.0,909.6,SW_directSW_diffuseLW_in,199.17,,,0.708,4.461,0,3.58,0,0,1,-69.275,32.334,-100.705,-0.904,0,0,0,0,0,0
671,2019-02-06 17:00:00,0.0,-3.1,89.6,0.3,9.014,9.449,0.0,909.6,SW_directSW_diffuseLW_in,198.92,,,0.708,4.354,0,3.58,0,0,1,-92.069,12.001,-100.955,-3.115,0,0,0,0,0,0
672,2019-02-06 17:15:00,0.0,-3.7,90.4,0.4,6.76,7.087,0.0,909.5,SW_directSW_diffuseLW_in,199.055,,,0.707,4.2,0,3.58,0,0,1,-96.776,9.001,-100.82,-4.957,0,0,0,0,0,0
673,2019-02-06 17:30:00,0.0,-3.9,90.9,0.4,4.507,4.724,0.0,909.6,SW_directSW_diffuseLW_in,199.19,,,0.707,4.16,0,3.58,0,0,1,-99.909,6.0,-100.685,-5.225,0,0,0,0,0,0
674,2019-02-06 17:45:00,0.0,-4.3,91.4,0.2,2.254,2.362,0.0,909.6,SW_directSW_diffuseLW_in,199.325,,,0.706,4.058,0,3.58,0,0,1,-100.43,3.0,-100.55,-2.88,0,0,0,0,0,0
675,2019-02-06 18:00:00,0.0,-4.3,92.3,0.6,0.0,0.0,0.0,909.5,SW_directSW_diffuseLW_in,199.46,,,0.706,4.098,0,3.58,0,0,1,-109.055,0.0,-100.415,-8.64,0,0,0,0,0,0
676,2019-02-06 18:15:00,0.0,-4.4,90.8,0.4,0.0,0.0,0.0,909.5,SW_directSW_diffuseLW_in,198.794,,,0.706,4.001,0,3.58,0,0,1,-106.975,0.0,-101.081,-5.894,0,0,0,0,0,0
677,2019-02-06 18:30:00,0.0,-4.8,90.3,0.3,0.0,0.0,0.0,909.4,SW_directSW_diffuseLW_in,198.128,,,0.705,3.861,0,3.58,0,0,1,-106.569,0.0,-101.747,-4.822,0,0,0,0,0,0
678,2019-02-06 18:45:00,0.0,-4.9,92.2,0.5,0.0,0.0,0.0,909.3,SW_directSW_diffuseLW_in,197.463,,,0.705,3.912,0,3.58,0,0,1,-110.615,0.0,-102.412,-8.203,0,0,0,0,0,0
679,2019-02-06 19:00:00,0.0,-4.8,92.8,0.4,0.0,0.0,0.0,909.3,SW_directSW_diffuseLW_in,196.797,,,0.705,3.968,0,3.58,0,0,1,-109.506,0.0,-103.078,-6.429,0,0,0,0,0,0
680,2019-02-06 19:15:00,0.0,-5.1,91.2,0.8,0.0,0.0,0.0,909.1,SW_directSW_diffuseLW_in,197.367,,,0.704,3.811,0,3.58,0,0,1,-116.165,0.0,-102.508,-13.658,0,0,0,0,0,0
681,2019-02-06 19:30:00,0.0,-5.2,90.5,0.5,0.0,0.0,0.0,909.0,SW_directSW_diffuseLW_in,197.936,,,0.704,3.754,0,3.58,0,0,1,-110.641,0.0,-101.939,-8.703,0,0,0,0,0,0
682,2019-02-06 19:45:00,0.0,-5.3,90.9,0.4,0.0,0.0,0.0,909.0,SW_directSW_diffuseLW_in,198.506,,,0.703,3.742,0,3.58,0,0,1,-108.465,0.0,-101.369,-7.096,0,0,0,0,0,0
683,2019-02-06 20:00:00,0.0,-6.0,90.2,0.3,0.0,0.0,0.0,909.0,SW_directSW_diffuseLW_in,199.076,,,0.703,3.52,0,3.58,0,0,1,-106.823,0.0,-100.799,-6.025,0,0,0,0,0,0
684,2019-02-06 20:15:00,0.0,-6.0,91.4,0.3,0.0,0.0,0.0,909.0,SW_directSW_diffuseLW_in,199.593,,,0.703,3.566,0,3.58,0,0,1,-106.306,0.0,-100.282,-6.025,0,0,0,0,0,0
685,2019-02-06 20:30:00,0.0,-6.4,90.8,0.3,0.0,0.0,0.0,909.0,SW_directSW_diffuseLW_in,200.11,,,0.702,3.436,0,3.58,0,0,1,-106.191,0.0,-99.765,-6.427,0,0,0,0,0,0
686,2019-02-06 20:45:00,0.0,-6.7,91.5,0.3,0.0,0.0,0.0,908.9,SW_directSW_diffuseLW_in,200.627,,,0.702,3.383,0,3.58,0,0,1,-105.975,0.0,-99.248,-6.727,0,0,0,0,0,0
687,2019-02-06 21:00:00,0.0,-6.7,91.4,0.4,0.0,0.0,0.0,908.7,SW_directSW_diffuseLW_in,201.144,,,0.702,3.38,0,3.58,0,0,1,-107.698,0.0,-98.731,-8.967,0,0,0,0,0,0
688,2019-02-06 21:15:00,0.0,-6.9,91.5,0.4,0.0,0.0,0.0,908.7,SW_directSW_diffuseLW_in,204.706,,,0.701,3.331,0,3.58,0,0,1,-104.404,0.0,-95.169,-9.235,0,0,0,0,0,0
689,2019-02-06 21:30:00,0.0,-7.0,91.3,0.5,0.0,0.0,0.0,908.6,SW_directSW_diffuseLW_in,208.269,,,0.701,3.299,0,3.58,0,0,1,-103.315,0.0,-91.606,-11.71,0,0,0,0,0,0
690,2019-02-06 21:45:00,0.0,-7.1,91.5,0.3,0.0,0.0,0.0,908.6,SW_directSW_diffuseLW_in,211.832,,,0.701,3.28,0,3.58,0,0,1,-95.169,0.0,-88.043,-7.126,0,0,0,0,0,0
691,2019-02-06 22:00:00,0.0,-7.1,91.2,0.4,0.0,0.0,0.0,908.5,SW_directSW_diffuseLW_in,215.394,,,0.7,3.27,0,3.58,0,0,1,-93.981,0.0,-84.481,-9.501,0,0,0,0,0,0
692,2019-02-06 22:15:00,0.0,-7.2,91.3,0.4,0.0,0.0,0.0,908.3,SW_directSW_diffuseLW_in,218.822,,,0.7,3.248,0,3.58,0,0,1,-90.685,0.0,-81.053,-9.632,0,0,0,0,0,0
693,2019-02-06 22:30:00,0.0,-7.6,90.1,0.4,0.0,0.0,0.0,908.3,SW_directSW_diffuseLW_in,222.249,,,0.699,3.107,0,3.58,0,0,1,-87.793,0.0,-77.626,-10.168,0,0,0,0,0,0
694,2019-02-06 22:45:00,0.0,-7.8,90.3,0.5,0.0,0.0,0.0,908.4,SW_directSW_diffuseLW_in,225.676,,,0.699,3.066,0,3.58,0,0,1,-87.244,0.0,-74.199,-13.045,0,0,0,0,0,0
695,2019-02-06 23:00:00,0.0,-8.1,91.6,0.4,0.0,0.0,0.0,908.2,SW_directSW_diffuseLW_in,229.104,,,0.699,3.039,0,3.58,0,0,1,-81.606,0.0,-70.771,-10.835,0,0,0,0,0,0
696,2019-02-06 23:15:00,0.0,-7.8,91.6,0.5,0.0,0.0,0.0,908.1,SW_directSW_diffuseLW_in,227.234,,,0.698,3.11,0,3.58,0,0,1,-85.682,0.0,-72.641,-13.041,0,0,0,0,0,0
697,2019-02-06 23:30:00,0.0,-7.6,91.0,0.5,0.0,0.0,0.0,908.1,SW_directSW_diffuseLW_in,225.364,,,0.698,3.138,0,3.58,0,0,1,-87.217,0.0,-74.511,-12.707,0,0,0,0,0,0
698,2019-02-06 23:45:00,0.0,-7.7,91.1,0.5,0.0,0.0,0.0,907.9,SW_directSW_diffuseLW_in,223.494,,,0.698,3.118,0,3.58,0,0,1,-89.252,0.0,-76.381,-12.871,0,0,0,0,0,0
699,2019-02-07 00:00:00,0.0,-7.7,90.8,0.4,0.0,0.0,0.0,907.9,SW_directSW_diffuseLW_in,221.624,,,0.697,3.107,0,3.58,0,0,1,-88.547,0.0,-78.251,-10.297,0,0,0,0,0,0
700,2019-02-07 00:15:00,0.0,-7.7,90.1,0.6,0.0,0.0,0.0,907.8,SW_directSW_diffuseLW_in,223.4,,,0.697,3.083,0,3.58,0,0,1,-91.918,0.0,-76.475,-15.443,0,0,0,0,0,0
701,2019-02-07 00:30:00,0.0,-7.6,91.3,0.5,0.0,0.0,0.0,907.6,SW_directSW_diffuseLW_in,225.175,,,0.697,3.149,0,3.58,0,0,1,-87.399,0.0,-74.7,-12.7,0,0,0,0,0,0
702,2019-02-07 00:45:00,0.0,-7.5,91.3,0.4,0.0,0.0,0.0,907.5,SW_directSW_diffuseLW_in,226.95,,,0.696,3.173,0,3.58,0,0,1,-82.949,0.0,-72.925,-10.025,0,0,0,0,0,0
703,2019-02-07 01:00:00,0.0,-7.7,90.8,0.4,0.0,0.0,0.0,907.4,SW_directSW_diffuseLW_in,228.726,,,0.696,3.107,0,3.58,0,0,1,-81.44,0.0,-71.149,-10.291,0,0,0,0,0,0
704,2019-02-07 01:15:00,0.0,-8.0,91.0,0.5,0.0,0.0,0.0,907.3,SW_directSW_diffuseLW_in,229.809,,,0.695,3.042,0,3.58,0,0,1,-83.429,0.0,-70.066,-13.364,0,0,0,0,0,0
705,2019-02-07 01:30:00,0.0,-7.6,91.8,0.6,0.0,0.0,0.0,907.1,SW_directSW_diffuseLW_in,230.892,,,0.695,3.166,0,3.58,0,0,1,-84.214,0.0,-68.983,-15.231,0,0,0,0,0,0
706,2019-02-07 01:45:00,0.0,-7.7,90.5,0.4,0.0,0.0,0.0,907.2,SW_directSW_diffuseLW_in,231.976,,,0.695,3.097,0,3.58,0,0,1,-78.187,0.0,-67.899,-10.289,0,0,0,0,0,0
707,2019-02-07 02:00:00,0.0,-8.2,90.3,0.4,0.0,0.0,0.0,907.0,SW_directSW_diffuseLW_in,233.059,,,0.694,2.972,0,3.58,0,0,1,-77.77,0.0,-66.816,-10.955,0,0,0,0,0,0
708,2019-02-07 02:15:00,0.0,-7.8,91.7,0.6,0.0,0.0,0.0,906.8,SW_directSW_diffuseLW_in,233.614,,,0.694,3.114,0,3.58,0,0,1,-81.887,0.0,-66.261,-15.627,0,0,0,0,0,0
709,2019-02-07 02:30:00,0.0,-7.5,92.5,0.5,0.0,0.0,0.0,906.6,SW_directSW_diffuseLW_in,234.168,,,0.694,3.215,0,3.58,0,0,1,-78.225,0.0,-65.707,-12.519,0,0,0,0,0,0
710,2019-02-07 02:45:00,0.0,-7.5,90.7,0.7,0.0,0.0,0.0,906.5,SW_directSW_diffuseLW_in,234.722,,,0.693,3.153,0,3.58,0,0,1,-82.677,0.0,-65.153,-17.524,0,0,0,0,0,0
711,2019-02-07 03:00:00,0.0,-7.7,89.4,0.5,0.0,0.0,0.0,906.4,SW_directSW_diffuseLW_in,235.277,,,0.693,3.059,0,3.58,0,0,1,-77.447,0.0,-64.598,-12.85,0,0,0,0,0,0
712,2019-02-07 03:15:00,0.0,-7.7,90.3,0.5,0.0,0.0,0.0,906.3,SW_directSW_diffuseLW_in,235.726,,,0.693,3.09,0,3.58,0,0,1,-76.997,0.0,-64.149,-12.848,0,0,0,0,0,0
713,2019-02-07 03:30:00,0.0,-7.6,92.1,0.4,0.0,0.0,0.0,906.4,SW_directSW_diffuseLW_in,236.176,,,0.692,3.176,0,3.58,0,0,1,-73.845,0.0,-63.699,-10.146,0,0,0,0,0,0
714,2019-02-07 03:45:00,0.0,-7.4,91.5,0.5,0.0,0.0,0.0,906.1,SW_directSW_diffuseLW_in,236.626,,,0.692,3.205,0,3.58,0,0,1,-75.594,0.0,-63.249,-12.345,0,0,0,0,0,0
715,2019-02-07 04:00:00,0.0,-7.3,92.0,0.4,0.0,0.0,0.0,906.0,SW_directSW_diffuseLW_in,237.075,,,0.692,3.248,0,3.58,0,0,1,-72.541,0.0,-62.8,-9.741,0,0,0,0,0,0
716,2019-02-07 04:15:00,0.0,-7.0,91.9,0.5,0.0,0.0,0.0,905.8,SW_directSW_diffuseLW_in,238.219,,,0.691,3.32,0,3.58,0,0,1,-73.329,0.0,-61.656,-11.674,0,0,0,0,0,0
717,2019-02-07 04:30:00,0.0,-6.7,91.7,0.4,0.0,0.0,0.0,905.9,SW_directSW_diffuseLW_in,239.364,,,0.691,3.391,0,3.58,0,0,1,-69.45,0.0,-60.511,-8.94,0,0,0,0,0,0
718,2019-02-07 04:45:00,0.0,-6.7,90.9,0.3,0.0,0.0,0.0,905.7,SW_directSW_diffuseLW_in,240.508,,,0.69,3.361,0,3.58,0,0,1,-66.07,0.0,-59.367,-6.703,0,0,0,0,0,0
719,2019-02-07 05:00:00,0.0,-6.7,91.2,0.4,0.0,0.0,0.0,905.7,SW_directSW_diffuseLW_in,241.653,,,0.69,3.372,0,3.58,0,0,1,-67.159,0.0,-58.222,-8.938,0,0,0,0,0,0
720,2019-02-07 05:15:00,0.0,-6.8,91.6,0.4,0.0,0.0,0.0,905.8,SW_directSW_diffuseLW_in,243.536,,,0.69,3.361,0,3.58,0,0,1,-65.411,0.0,-56.339,-9.072,0,0,0,0,0,0
721,2019-02-07 05:30:00,0.0,-6.8,91.4,0.4,0.0,0.0,0.0,905.9,SW_directSW_diffuseLW_in,245.42,,,0.689,3.354,0,3.58,0,0,1,-63.528,0.0,-54.455,-9.073,0,0,0,0,0,0
722,2019-02-07 05:45:00,0.0,-6.7,91.6,0.7,0.0,0.0,0.0,905.8,SW_directSW_diffuseLW_in,247.303,,,0.689,3.387,0,3.58,0,0,1,-68.214,0.0,-52.572,-15.643,0,0,0,0,0,0
723,2019-02-07 06:00:00,0.0,-6.5,92.2,0.6,0.0,0.0,0.0,905.6,SW_directSW_diffuseLW_in,249.186,,,0.689,3.462,0,3.58,0,0,1,-63.694,0.0,-50.689,-13.005,0,0,0,0,0,0
724,2019-02-07 06:15:00,0.0,-6.2,92.2,0.6,0.0,0.089,0.0,905.5,SW_directSW_diffuseLW_in,253.952,,,0.688,3.543,0,3.58,0,0,1,-58.268,0.058,-45.923,-12.404,0,0,0,0,0,0
725,2019-02-07 06:30:00,0.0,-6.1,92.0,0.4,0.0,0.178,0.0,905.6,SW_directSW_diffuseLW_in,258.718,,,0.688,3.562,0,3.58,0,0,1,-49.177,0.116,-41.157,-8.137,0,0,0,0,0,0
726,2019-02-07 06:45:00,0.0,-6.0,91.6,0.7,0.0,0.267,0.0,905.6,SW_directSW_diffuseLW_in,263.483,,,0.688,3.574,0,3.58,0,0,1,-50.224,0.174,-36.392,-14.006,0,0,0,0,0,0
727,2019-02-07 07:00:00,0.02,-6.0,92.1,0.5,0.0,0.356,0.0,905.6,SW_directSW_diffuseLW_in,268.249,,,0.687,3.594,0,3.58,0,0,1,-41.398,0.231,-31.626,-10.004,0,0,0,0,0,0
728,2019-02-07 07:15:00,0.061,-5.7,92.2,0.5,0.07,8.434,0.0,905.6,SW_directSW_diffuseLW_in,270.913,,,0.687,3.681,0,3.58,0,0,1,-32.938,5.528,-28.962,-9.504,0,0,0,0,0,0
729,2019-02-07 07:30:00,0.1,-5.8,91.5,0.5,0.14,16.513,0.0,905.5,SW_directSW_diffuseLW_in,273.577,,,0.687,3.625,0,3.58,0,0,1,-25.142,10.824,-26.298,-9.669,0,0,0,0,0,0
730,2019-02-07 07:45:00,0.139,-5.9,92.2,0.6,0.209,24.592,0.0,905.6,SW_directSW_diffuseLW_in,276.241,,,0.686,3.625,0,3.58,0,0,1,-19.318,16.121,-23.634,-11.805,0,0,0,0,0,0
731,2019-02-07 08:00:00,0.176,-6.0,91.4,0.5,0.279,32.67,0.0,905.6,SW_directSW_diffuseLW_in,278.905,,,0.686,3.566,0,3.58,0,0,1,-9.557,21.417,-20.97,-10.004,0,0,0,0,0,0
732,2019-02-07 08:15:00,0.212,-5.9,92.1,0.5,0.472,48.307,0.0,905.6,SW_directSW_diffuseLW_in,281.055,,,0.686,3.621,0,0.0,0,0,1,3.05,31.706,-18.82,-9.837,0,0,0,0,0,0
733,2019-02-07 08:30:00,0.246,-5.7,92.3,0.3,0.665,63.944,0.0,905.4,SW_directSW_diffuseLW_in,283.204,,,0.685,3.685,0,0.0,0,0,1,19.624,41.996,-16.671,-5.701,0,0,0,0,0,0
734,2019-02-07 08:45:00,0.279,-5.4,92.2,0.6,0.857,79.58,0.0,905.5,SW_directSW_diffuseLW_in,285.354,,,0.685,3.766,0,0.0,0,0,1,26.96,52.284,-14.521,-10.803,0,0,0,0,0,0
735,2019-02-07 09:00:00,0.31,-4.9,91.9,0.5,1.05,95.217,0.0,905.4,SW_directSW_diffuseLW_in,287.504,,,0.684,3.9,0,0.0,0,0,1,42.035,62.574,-12.371,-8.168,0,0,0,0,0,0
736,2019-02-07 09:15:00,0.339,-4.4,91.9,0.3,2.565,107.724,0.0,905.4,SW_directSW_diffuseLW_in,287.756,,,0.684,4.05,0,0.0,0,0,1,55.169,71.688,-12.119,-4.401,0,0,0,0,0,0
737,2019-02-07 09:30:00,0.366,-3.9,92.0,0.4,4.08,120.23,0.0,905.3,SW_directSW_diffuseLW_in,288.008,,,0.684,4.21,0,0.0,0,0,1,63.735,80.802,-11.867,-5.2,0,0,0,0,0,0
738,2019-02-07 09:45:00,0.39,-3.4,92.0,0.5,5.596,132.737,0.0,905.5,SW_directSW_diffuseLW_in,288.259,,,0.683,4.371,0,0.0,0,0,1,72.633,89.916,-11.616,-5.668,0,0,0,0,0,0
739,2019-02-07 10:00:00,0.413,-2.9,91.7,0.9,7.111,145.244,0.0,905.6,SW_directSW_diffuseLW_in,288.511,,,0.683,4.523,0,0.0,0,0,1,78.964,99.031,-11.364,-8.703,0,0,0,0,0,0
740,2019-02-07 10:15:00,0.432,-2.2,91.0,0.3,6.558,149.374,0.0,905.6,SW_directSW_diffuseLW_in,291.166,,,0.683,4.728,0,0.0,0,0,1,90.446,101.356,-8.709,-2.201,0,0,0,0,0,0
741,2019-02-07 10:30:00,0.449,-1.5,90.7,0.4,6.006,153.504,0.0,905.5,SW_directSW_diffuseLW_in,293.821,,,0.682,4.963,0,0.0,0,0,1,95.627,103.682,-6.054,-2.001,0,0,0,0,0,0
742,2019-02-07 10:45:00,0.463,-0.7,90.3,0.3,5.454,157.633,0.0,905.5,SW_directSW_diffuseLW_in,296.476,,,0.682,5.24,0,0.0,0,0,1,101.908,106.007,-3.399,-0.7,0,0,0,0,0,0
743,2019-02-07 11:00:00,0.474,0.0,89.4,0.2,4.901,161.763,0.0,905.4,SW_directSW_diffuseLW_in,299.131,,,0.682,5.46,0,0.0,0,0,1,107.588,108.332,-0.744,0.0,0,0,0,0,0,0
744,2019-02-07 11:15:00,0.482,0.7,88.2,0.3,4.155,158.98,0.0,905.4,SW_directSW_diffuseLW_in,300.636,,,0.681,5.667,0,0.0,0,0,1,107.499,106.038,0.761,0.7,0,0,0,0,0,0
745,2019-02-07 11:30:00,0.487,0.8,87.4,0.4,3.408,156.196,0.0,905.5,SW_directSW_diffuseLW_in,302.142,,,0.681,5.656,0,0.0,0,0,1,107.077,103.743,2.267,1.067,0,0,0,0,0,0
746,2019-02-07 11:45:00,0.489,0.7,88.2,0.9,2.662,153.413,0.0,905.6,SW_directSW_diffuseLW_in,303.648,,,0.681,5.667,0,0.0,0,0,1,107.323,101.449,3.773,2.101,0,0,0,0,0,0
747,2019-02-07 12:00:00,0.487,1.0,87.5,0.5,1.916,150.63,0.0,905.6,SW_directSW_diffuseLW_in,305.153,,,0.68,5.745,0,0.0,0,0,1,106.101,99.155,5.278,1.667,0,0,0,0,0,0
748,2019-02-07 12:15:00,0.482,1.2,85.9,1.1,2.616,145.106,0.0,905.5,SW_directSW_diffuseLW_in,305.467,,,0.68,5.722,0,0.0,0,0,1,106.013,96.019,5.592,4.401,0,0,0,0,0,0
749,2019-02-07 12:30:00,0.474,1.7,84.4,0.5,3.316,139.581,0.0,905.2,SW_directSW_diffuseLW_in,305.782,,,0.68,5.828,0,0.0,0,0,1,101.624,92.883,5.907,2.833,0,0,0,0,0,0
750,2019-02-07 12:45:00,0.463,1.4,87.7,0.2,4.015,134.056,0.0,904.9,SW_directSW_diffuseLW_in,306.096,,,0.679,5.927,0,0.0,0,0,1,96.901,89.746,6.221,0.933,0,0,0,0,0,0
751,2019-02-07 13:00:00,0.449,1.4,88.4,0.3,4.715,128.532,0.0,904.6,SW_directSW_diffuseLW_in,306.41,,,0.679,5.974,0,0.0,0,0,1,94.545,86.611,6.535,1.399,0,0,0,0,0,0
752,2019-02-07 13:15:00,0.433,1.2,91.3,0.4,4.609,120.152,0.0,904.7,SW_directSW_diffuseLW_in,306.909,,,0.679,6.082,0,0.0,0,0,1,89.728,81.095,7.034,1.599,0,0,0,0,0,0
753,2019-02-07 13:30:00,0.413,1.9,83.0,0.4,4.504,111.773,0.0,905.0,SW_directSW_diffuseLW_in,307.408,,,0.678,5.814,0,0.0,0,0,1,85.646,75.58,7.533,2.533,0,0,0,0,0,0
754,2019-02-07 13:45:00,0.391,1.4,88.0,0.5,4.398,103.394,0.0,905.0,SW_directSW_diffuseLW_in,307.907,,,0.678,5.947,0,0.0,0,0,1,80.43,70.065,8.032,2.333,0,0,0,0,0,0
755,2019-02-07 14:00:00,0.366,1.2,90.5,0.3,4.292,95.014,0.0,904.9,SW_directSW_diffuseLW_in,308.406,,,0.678,6.029,0,0.0,0,0,1,74.28,64.549,8.531,1.2,0,0,0,0,0,0
756,2019-02-07 14:15:00,0.34,1.2,91.2,0.2,3.752,92.114,0.0,904.9,SW_directSW_diffuseLW_in,307.076,,,0.677,6.075,0,0.0,0,0,1,70.314,62.313,7.201,0.8,0,0,0,0,0,0
757,2019-02-07 14:30:00,0.311,1.3,91.5,0.2,3.213,89.214,0.0,904.8,SW_directSW_diffuseLW_in,305.746,,,0.677,6.139,0,0.0,0,0,1,66.815,60.078,5.871,0.866,0,0,0,0,0,0
758,2019-02-07 14:45:00,0.28,1.3,91.7,0.2,2.673,86.315,0.0,904.6,SW_directSW_diffuseLW_in,304.416,,,0.677,6.153,0,0.0,0,0,1,63.25,57.842,4.541,0.866,0,0,0,0,0,0
759,2019-02-07 15:00:00,0.247,1.1,92.1,0.2,2.134,83.415,0.0,904.6,SW_directSW_diffuseLW_in,303.086,,,0.676,6.091,0,0.0,0,0,1,59.551,55.607,3.211,0.733,0,0,0,0,0,0
760,2019-02-07 15:15:00,0.213,1.4,92.7,0.4,5.222,76.073,0.0,904.7,SW_directSW_diffuseLW_in,297.799,,,0.676,6.265,0,0.0,0,0,1,52.632,52.842,-2.076,1.866,0,0,0,0,0,0
761,2019-02-07 15:30:00,0.177,1.1,92.1,0.3,8.31,68.73,0.0,904.9,SW_directSW_diffuseLW_in,292.512,,,0.676,6.091,0,0.0,0,0,1,43.813,50.076,-7.363,1.1,0,0,0,0,0,0
762,2019-02-07 15:45:00,0.14,0.9,93.0,0.4,11.398,61.388,0.0,905.1,SW_directSW_diffuseLW_in,287.225,,,0.675,6.062,0,0.0,0,0,1,35.861,47.311,-12.65,1.2,0,0,0,0,0,0
763,2019-02-07 16:00:00,0.101,0.9,93.7,0.4,14.486,54.046,0.0,905.1,SW_directSW_diffuseLW_in,281.938,,,0.675,6.108,0,0.0,0,0,1,27.809,44.546,-17.937,1.2,0,0,0,0,0,0
764,2019-02-07 16:15:00,0.062,0.8,93.4,0.4,11.28,42.022,0.0,905.1,SW_directSW_diffuseLW_in,286.444,,,0.675,6.045,0,0.0,0,0,1,22.282,34.646,-13.431,1.066,0,0,0,0,0,0
765,2019-02-07 16:30:00,0.021,0.8,93.8,0.4,8.073,29.998,0.0,905.0,SW_directSW_diffuseLW_in,290.95,,,0.674,6.071,0,0.0,0,0,1,16.888,24.746,-8.925,1.066,0,0,0,0,0,0
766,2019-02-07 16:45:00,0.0,0.6,93.6,0.4,4.866,17.973,0.0,905.0,SW_directSW_diffuseLW_in,295.455,,,0.674,5.971,0,0.0,0,0,1,11.226,14.845,-4.42,0.8,0,0,0,0,0,0
767,2019-02-07 17:00:00,0.0,0.7,94.1,0.6,1.66,5.949,0.0,904.9,SW_directSW_diffuseLW_in,299.961,,,0.673,6.046,0,0.0,0,0,1,6.432,4.946,0.086,1.399,0,0,0,0,0,0
768,2019-02-07 17:15:00,0.0,0.6,94.3,0.4,1.245,4.462,0.0,905.0,SW_directSW_diffuseLW_in,301.166,,,0.673,6.015,0,0.0,0,0,1,5.801,3.71,1.291,0.8,0,0,0,0,0,0
769,2019-02-07 17:30:00,0.0,0.6,94.3,0.2,0.83,2.974,0.9,905.0,SW_directSW_diffuseLW_in,302.37,,,0.85,6.015,0,0.0,0,0,1,5.368,2.473,2.495,0.4,0,0,0,0,0,0
770,2019-02-07 17:45:00,0.0,0.5,94.5,0.2,0.415,1.487,0.9,905.0,SW_directSW_diffuseLW_in,303.574,,,0.85,5.985,0,0.0,0,0,1,5.269,1.236,3.699,0.333,0,0,0,0,0,0
771,2019-02-07 18:00:00,0.0,0.5,94.5,0.4,0.0,0.0,0.9,905.2,SW_directSW_diffuseLW_in,304.779,,,0.85,5.985,0,0.0,0,0,1,5.571,0.0,4.904,0.667,0,0,0,0,0,0
772,2019-02-07 18:15:00,0.0,0.4,94.5,0.2,0.0,0.0,0.0,905.3,SW_directSW_diffuseLW_in,303.03,,,0.849,5.941,0,0.0,0,0,1,3.422,0.0,3.155,0.267,0,0,0,0,0,0
773,2019-02-07 18:30:00,0.0,0.4,94.7,0.3,0.0,0.0,0.0,905.4,SW_directSW_diffuseLW_in,301.282,,,0.849,5.954,0,0.0,0,0,1,1.808,0.0,1.407,0.4,0,0,0,0,0,0
774,2019-02-07 18:45:00,0.0,0.4,94.7,0.4,0.0,0.0,0.0,905.6,SW_directSW_diffuseLW_in,299.533,,,0.848,5.954,0,0.0,0,0,1,0.192,0.0,-0.342,0.534,0,0,0,0,0,0
775,2019-02-07 19:00:00,0.0,0.7,94.9,0.9,0.0,0.0,0.0,906.2,SW_directSW_diffuseLW_in,297.784,,,0.848,6.098,0,0.0,0,0,1,0.012,0.0,-2.091,2.102,0,0,0,0,0,0
776,2019-02-07 19:15:00,0.0,0.4,94.2,0.4,0.0,0.0,0.0,906.5,SW_directSW_diffuseLW_in,295.613,,,0.847,5.922,0,3.58,0,0,1,-3.727,0.0,-4.262,0.534,0,0,0,0,0,0
777,2019-02-07 19:30:00,0.0,0.2,94.2,0.5,0.0,0.0,0.0,906.7,SW_directSW_diffuseLW_in,293.442,,,0.847,5.837,0,3.58,0,0,1,-6.099,0.0,-6.433,0.334,0,0,0,0,0,0
778,2019-02-07 19:45:00,0.0,0.2,94.3,0.6,0.0,0.0,0.0,906.9,SW_directSW_diffuseLW_in,291.272,,,0.846,5.843,0,3.58,0,0,1,-8.202,0.0,-8.603,0.401,0,0,0,0,0,0
779,2019-02-07 20:00:00,0.0,0.0,94.5,0.4,0.0,0.0,0.0,907.0,SW_directSW_diffuseLW_in,289.101,,,0.846,5.771,0,3.58,0,0,1,-10.774,0.0,-10.774,0.0,0,0,0,0,0,0
780,2019-02-07 20:15:00,0.0,0.0,94.7,0.5,0.0,0.0,0.0,907.2,SW_directSW_diffuseLW_in,288.5,,,0.845,5.783,0,3.58,0,0,1,-11.375,0.0,-11.375,0.0,0,0,0,0,0,0
781,2019-02-07 20:30:00,0.0,0.0,94.7,0.4,0.0,0.0,0.0,907.5,SW_directSW_diffuseLW_in,287.898,,,0.845,5.783,0,3.58,0,0,1,-11.977,0.0,-11.977,0.0,0,0,0,0,0,0
782,2019-02-07 20:45:00,0.0,0.1,94.6,0.6,0.0,0.0,0.0,907.7,SW_directSW_diffuseLW_in,287.296,,,0.844,5.819,0,3.58,0,0,1,-12.378,0.0,-12.579,0.201,0,0,0,0,0,0
