MultiMADD2 N°2023
Measuring site:	MultiMADD2 n° 2023 - UniFR

Timezone:	GMT+01:00
Conductivity:	Compensated at 25°C

Date and time	M1 - Wind direction	M2 - Average wind	M3 - Maximum wind	M4 - Air temperature	M5 - Humidity	M6 - Atmospheric pressure	M7 - Rain
2020.12.26 13:10:00	0	0.0	0.0	-6.5	81.1	901.5	0.00
2020.12.26 13:15:00	0	0.0	0.0	-6.5	84.1	901.5	0.00
2020.12.26 13:20:00	0	0.0	0.0	-6.3	84.3	901.6	0.00
2020.12.26 13:25:00	0	0.0	0.0	-6.2	83.9	901.6	0.00
2020.12.26 13:30:00	0	0.0	0.0	-6.2	82.7	901.5	0.00
2020.12.26 13:35:00	0	0.0	0.0	-6.0	81.9	901.4	0.00
2020.12.26 13:40:00	0	0.0	0.0	-5.9	81.4	901.3	0.00
2020.12.26 13:45:00	0	0.0	0.0	-5.7	81.9	901.3	0.00
2020.12.26 13:50:00	0	0.0	0.0	-5.6	81.7	901.4	0.00
2020.12.26 13:55:00	0	0.0	0.0	-5.1	85.2	901.4	0.00
2020.12.26 14:00:00	0	0.0	0.0	-4.8	83.1	901.4	0.00
2020.12.26 14:05:00	0	0.0	0.0	-4.5	77.6	901.4	0.00
2020.12.26 14:10:00	0	0.0	0.0	-4.6	79.0	901.4	0.00
2020.12.26 14:15:00	0	0.0	0.0	-4.6	78.6	901.3	0.00
2020.12.26 14:20:00	0	0.0	0.0	-4.4	75.8	901.3	0.00
2020.12.26 14:25:00	0	0.0	0.0	-4.7	78.7	901.3	0.00
2020.12.26 14:30:00	0	0.0	0.0	-4.5	79.4	901.3	0.00
2020.12.26 14:35:00	0	0.0	0.0	-4.2	79.9	901.3	0.00
2020.12.26 14:40:00	0	0.0	0.0	-4.2	76.0	901.3	0.00
2020.12.26 14:45:00	0	0.0	0.0	-4.4	76.9	901.2	0.00
2020.12.26 14:50:00	0	0.0	0.0	-4.5	77.3	901.2	0.00
2020.12.26 14:55:00	0	0.0	0.0	-4.6	77.6	901.2	0.00
2020.12.26 15:00:00	0	0.0	0.0	-4.5	77.3	901.1	0.00
2020.12.26 15:05:00	0	0.0	0.0	-4.9	77.3	901.0	0.00
2020.12.26 15:10:00	0	0.0	0.0	-4.9	80.0	901.0	0.00
2020.12.26 15:15:00	0	0.0	0.0	-4.8	79.7	901.0	0.00
2020.12.26 15:20:00	0	0.0	0.0	-4.8	79.5	900.9	0.00
2020.12.26 15:25:00	0	0.0	0.0	-5.0	78.1	900.9	0.00
2020.12.26 15:30:00	0	0.0	0.0	-5.1	81.2	900.7	0.00
2020.12.26 15:35:00	0	0.0	0.0	-5.2	82.0	900.8	0.00
2020.12.26 15:40:00	0	0.0	0.0	-5.6	77.8	900.8	0.00
2020.12.26 15:45:00	0	0.0	0.0	-6.0	75.2	900.9	0.00
2020.12.26 15:50:00	0	0.0	0.0	-6.6	78.6	901.0	0.00
2020.12.26 15:55:00	0	0.0	0.0	-7.0	81.9	901.0	0.00
2020.12.26 16:00:00	0	0.0	0.0	-7.1	81.8	900.9	0.00
2020.12.26 16:05:00	0	0.0	0.0	-7.2	84.8	900.7	0.00
2020.12.26 16:10:00	0	0.0	0.0	-7.2	83.4	900.7	0.00
2020.12.26 16:15:00	0	0.0	0.0	-7.3	84.7	900.7	0.00
2020.12.26 16:20:00	0	0.0	0.0	-7.3	87.3	900.7	0.00
2020.12.26 16:25:00	0	0.0	0.0	-7.2	87.7	900.7	0.00
2020.12.26 16:30:00	0	0.0	0.0	-7.1	86.4	900.8	0.00
2020.12.26 16:35:00	0	0.0	0.0	-7.1	84.6	900.9	0.00
2020.12.26 16:40:00	0	0.0	0.0	-7.0	84.8	901.0	0.00
2020.12.26 16:45:00	0	0.0	0.0	-6.9	85.3	901.0	0.00
2020.12.26 16:50:00	0	0.0	0.0	-6.6	81.7	900.9	0.00
2020.12.26 16:55:00	0	0.0	0.0	-6.4	76.4	900.8	0.00
2020.12.26 17:00:00	0	0.0	0.0	-6.0	73.0	900.6	0.00
2020.12.26 17:05:00	0	0.0	0.0	-5.9	71.2	900.5	0.00
2020.12.26 17:10:00	0	0.0	0.0	-5.8	70.0	900.5	0.00
2020.12.26 17:15:00	0	0.0	0.0	-5.6	70.1	900.4	0.00
2020.12.26 17:20:00	0	0.0	0.0	-5.8	70.5	900.3	0.00
2020.12.26 17:25:00	0	0.0	0.0	-5.8	70.3	900.2	0.00
2020.12.26 17:30:00	0	0.0	0.0	-5.8	70.0	900.0	0.00
2020.12.26 17:35:00	0	0.0	0.0	-6.0	71.5	899.9	0.00
2020.12.26 17:40:00	0	0.0	0.0	-6.1	69.7	899.8	0.00
2020.12.26 17:45:00	0	0.0	0.0	-7.1	76.1	899.7	0.00
2020.12.26 17:50:00	0	0.0	0.0	-7.4	80.5	899.6	0.00
2020.12.26 17:55:00	0	0.0	0.0	-7.8	78.8	899.6	0.00
2020.12.26 18:00:00	0	0.0	0.0	-8.1	80.8	899.6	0.00
2020.12.26 18:05:00	0	0.0	0.0	-8.7	80.2	899.7	0.00
2020.12.26 18:10:00	0	0.0	0.0	-8.9	83.4	899.9	0.00
2020.12.26 18:15:00	0	0.0	0.0	-9.3	85.0	900.1	0.00
2020.12.26 18:20:00	0	0.0	0.0	-9.8	81.2	900.1	0.00
2020.12.26 18:25:00	0	0.0	0.0	-10.0	86.0	900.0	0.00
2020.12.26 18:30:00	0	0.0	0.0	-10.0	87.1	900.1	0.00
2020.12.26 18:35:00	0	0.0	0.0	-10.0	88.8	900.2	0.00
2020.12.26 18:40:00	0	0.0	0.0	-9.8	89.6	900.3	0.00
2020.12.26 18:45:00	0	0.0	0.0	-10.1	84.1	900.3	0.00
2020.12.26 18:50:00	0	0.0	0.0	-10.2	86.1	900.3	0.00
2020.12.26 18:55:00	0	0.0	0.0	-10.4	83.6	900.3	0.00
2020.12.26 19:00:00	0	0.0	0.0	-10.6	87.4	900.3	0.00
2020.12.26 19:05:00	0	0.0	0.0	-10.4	90.8	900.3	0.00
2020.12.26 19:10:00	0	0.0	0.0	-10.3	89.1	900.3	0.00
2020.12.26 19:15:00	0	0.0	0.0	-10.4	89.8	900.3	0.00
2020.12.26 19:20:00	0	0.0	0.0	-10.6	87.7	900.4	0.00
2020.12.26 19:25:00	0	0.0	0.0	-10.6	88.1	900.4	0.00
2020.12.26 19:30:00	0	0.0	0.0	-11.3	83.9	900.3	0.00
2020.12.26 19:35:00	0	0.0	0.0	-11.2	88.6	900.2	0.00
2020.12.26 19:40:00	0	0.0	0.0	-11.2	86.8	900.2	0.00
2020.12.26 19:45:00	0	0.0	0.0	-11.4	86.6	900.2	0.00
2020.12.26 19:50:00	0	0.0	0.0	-11.6	87.1	900.2	0.00
2020.12.26 19:55:00	0	0.0	0.0	-11.4	89.2	900.2	0.00
2020.12.26 20:00:00	0	0.0	0.0	-11.3	88.7	900.2	0.00
2020.12.26 20:05:00	0	0.0	0.0	-11.3	89.4	900.1	0.00
2020.12.26 20:10:00	0	0.0	0.0	-11.5	86.3	900.0	0.00
2020.12.26 20:15:00	0	0.0	0.0	-11.8	88.0	899.9	0.00
2020.12.26 20:20:00	0	0.0	0.0	-11.7	88.2	899.8	0.00
2020.12.26 20:25:00	0	0.0	0.0	-11.9	87.7	899.6	0.00
2020.12.26 20:30:00	0	0.0	0.0	-11.9	88.9	899.6	0.00
2020.12.26 20:35:00	0	0.0	0.0	-11.4	91.0	899.5	0.00
2020.12.26 20:40:00	0	0.0	0.0	-10.8	89.7	899.2	0.00
2020.12.26 20:45:00	0	0.0	0.0	-11.1	86.4	899.1	0.00
2020.12.26 20:50:00	0	0.0	0.0	-10.8	89.4	899.0	0.00
2020.12.26 20:55:00	0	0.0	0.0	-11.0	85.7	898.9	0.00
2020.12.26 21:00:00	0	0.0	0.0	-11.1	88.9	898.7	0.00
2020.12.26 21:05:00	0	0.0	0.0	-11.3	87.3	898.7	0.00
2020.12.26 21:10:00	0	0.0	0.0	-11.0	88.6	898.7	0.00
2020.12.26 21:15:00	0	0.0	0.0	-11.3	86.9	898.5	0.00
2020.12.26 21:20:00	0	0.0	0.0	-11.1	89.3	898.4	0.00
2020.12.26 21:25:00	0	0.0	0.0	-11.0	86.0	898.4	0.00
2020.12.26 21:30:00	0	0.0	0.0	-11.7	84.7	898.2	0.00
2020.12.26 21:35:00	0	0.0	0.0	-11.7	88.2	898.1	0.00
2020.12.26 21:40:00	0	0.0	0.0	-11.5	88.3	898.1	0.00
2020.12.26 21:45:00	0	0.0	0.0	-11.2	88.0	898.2	0.00
2020.12.26 21:50:00	0	0.0	0.0	-11.5	86.2	898.2	0.00
2020.12.26 21:55:00	0	0.0	0.0	-12.2	86.6	898.1	0.00
2020.12.26 22:00:00	0	0.0	0.0	-11.8	88.4	898.0	0.00
2020.12.26 22:05:00	0	0.0	0.0	-11.5	89.2	897.9	0.00
2020.12.26 22:10:00	0	0.0	0.0	-11.6	86.6	897.7	0.00
2020.12.26 22:15:00	0	0.0	0.0	-11.6	87.6	897.5	0.00
2020.12.26 22:20:00	0	0.0	0.0	-11.6	88.6	897.3	0.00
2020.12.26 22:25:00	0	0.0	0.0	-11.6	87.2	897.2	0.00
2020.12.26 22:30:00	0	0.0	0.0	-11.4	88.5	897.0	0.00
2020.12.26 22:35:00	0	0.0	0.0	-11.5	82.3	896.8	0.00
2020.12.26 22:40:00	0	0.0	0.0	-12.1	87.3	896.8	0.00
2020.12.26 22:45:00	0	0.0	0.0	-11.5	89.3	896.7	0.00
2020.12.26 22:50:00	0	0.0	0.0	-11.6	87.5	896.7	0.00
2020.12.26 22:55:00	0	0.0	0.0	-11.5	88.0	896.7	0.00
2020.12.26 23:00:00	0	0.0	0.0	-11.5	86.1	896.7	0.00
2020.12.26 23:05:00	0	0.0	0.0	-11.8	87.9	896.7	0.00
2020.12.26 23:10:00	0	0.0	0.0	-11.9	86.5	896.7	0.00
2020.12.26 23:15:00	0	0.0	0.0	-11.8	88.5	896.6	0.00
2020.12.26 23:20:00	0	0.0	0.0	-11.2	88.7	896.6	0.00
2020.12.26 23:25:00	0	0.0	0.0	-11.6	86.7	896.5	0.00
2020.12.26 23:30:00	0	0.0	0.0	-11.4	88.4	896.6	0.00
2020.12.26 23:35:00	0	0.0	0.0	-11.1	88.2	896.5	0.00
2020.12.26 23:40:00	0	0.0	0.0	-11.7	83.6	896.6	0.00
2020.12.26 23:45:00	0	0.0	0.0	-12.1	86.8	896.8	0.00
2020.12.26 23:50:00	0	0.0	0.0	-11.7	87.3	896.9	0.00
2020.12.26 23:55:00	0	0.0	0.0	-11.7	86.7	896.9	0.00
2020.12.27 00:00:00	0	0.0	0.0	-11.9	87.1	896.9	0.00
2020.12.27 00:05:00	0	0.0	0.0	-11.8	86.1	896.9	0.00
2020.12.27 00:10:00	0	0.0	0.0	-11.7	87.5	896.5	0.00
2020.12.27 00:15:00	0	0.0	0.0	-11.8	87.2	896.3	0.00
2020.12.27 00:20:00	0	0.0	0.0	-11.5	88.5	896.2	0.00
2020.12.27 00:25:00	0	0.0	0.0	-10.4	89.1	895.9	0.00
2020.12.27 00:30:00	0	0.0	0.0	-10.2	88.3	895.8	0.00
2020.12.27 00:35:00	0	0.0	0.0	-10.0	87.9	895.5	0.00
2020.12.27 00:40:00	0	0.0	0.0	-10.1	86.7	895.2	0.00
2020.12.27 00:45:00	0	0.0	0.0	-10.3	86.8	894.9	0.00
2020.12.27 00:50:00	0	0.0	0.0	-10.4	87.7	894.6	0.00
2020.12.27 00:55:00	0	0.0	0.0	-10.6	87.1	894.5	0.00
2020.12.27 01:00:00	0	0.0	0.0	-10.7	87.1	894.5	0.00
2020.12.27 01:05:00	0	0.0	0.0	-10.7	86.8	894.4	0.00
2020.12.27 01:10:00	0	0.0	0.0	-11.0	85.3	894.4	0.00
2020.12.27 01:15:00	0	0.0	0.0	-11.2	87.1	894.4	0.00
2020.12.27 01:20:00	0	0.0	0.0	-11.1	86.3	894.4	0.00
2020.12.27 01:25:00	0	0.0	0.0	-11.3	86.3	894.5	0.00
2020.12.27 01:30:00	0	0.0	0.0	-11.2	87.2	894.6	0.00
2020.12.27 01:35:00	0	0.0	0.0	-11.1	86.9	894.7	0.00
2020.12.27 01:40:00	0	0.0	0.0	-11.2	87.5	894.7	0.00
2020.12.27 01:45:00	0	0.0	0.0	-11.2	87.0	894.8	0.00
2020.12.27 01:50:00	0	0.0	0.0	-11.2	87.9	894.8	0.00
2020.12.27 01:55:00	0	0.0	0.0	-11.5	86.3	894.9	0.00
2020.12.27 02:00:00	0	0.0	0.0	-11.6	87.1	894.9	0.00
2020.12.27 02:05:00	0	0.0	0.0	-11.6	86.1	894.9	0.00
2020.12.27 02:10:00	0	0.0	0.0	-12.0	85.6	894.9	0.00
2020.12.27 02:15:00	0	0.0	0.0	-12.0	88.1	894.8	0.00
2020.12.27 02:20:00	0	0.0	0.0	-11.7	86.8	894.7	0.00
2020.12.27 02:25:00	0	0.0	0.0	-12.1	85.0	894.5	0.00
2020.12.27 02:30:00	0	0.0	0.0	-12.2	87.5	894.4	0.00
2020.12.27 02:35:00	0	0.0	0.0	-11.8	87.8	894.1	0.00
2020.12.27 02:40:00	0	0.0	0.0	-11.9	86.3	893.9	0.00
2020.12.27 02:45:00	0	0.0	0.0	-12.2	86.0	893.9	0.00
2020.12.27 02:50:00	0	0.0	0.0	-12.0	88.3	893.7	0.00
2020.12.27 02:55:00	0	0.0	0.0	-11.8	86.3	893.7	0.00
2020.12.27 03:00:00	0	0.0	0.0	-12.1	86.6	893.7	0.00
2020.12.27 03:05:00	0	0.0	0.0	-12.0	87.2	893.6	0.00
2020.12.27 03:10:00	0	0.0	0.0	-11.6	87.0	893.5	0.00
2020.12.27 03:15:00	0	0.0	0.0	-12.2	85.9	893.4	0.00
2020.12.27 03:20:00	0	0.0	0.0	-12.1	87.4	893.2	0.00
2020.12.27 03:25:00	0	0.0	0.0	-11.9	87.0	893.1	0.00
2020.12.27 03:30:00	0	0.0	0.0	-12.0	86.3	893.0	0.00
2020.12.27 03:35:00	0	0.0	0.0	-12.0	88.1	892.8	0.00
2020.12.27 03:40:00	0	0.0	0.0	-12.0	86.5	892.5	0.00
2020.12.27 03:45:00	0	0.0	0.0	-11.9	86.3	892.3	0.00
2020.12.27 03:50:00	0	0.0	0.0	-11.8	86.1	892.1	0.00
2020.12.27 03:55:00	0	0.0	0.0	-11.8	87.9	891.9	0.00
2020.12.27 04:00:00	0	0.0	0.0	-11.6	87.0	891.8	0.00
2020.12.27 04:05:00	0	0.0	0.0	-11.5	87.7	891.7	0.00
2020.12.27 04:10:00	0	0.0	0.0	-11.6	86.2	891.6	0.00
2020.12.27 04:15:00	0	0.0	0.0	-11.7	86.3	891.6	0.00
2020.12.27 04:20:00	0	0.0	0.0	-11.7	86.6	891.7	0.00
2020.12.27 04:25:00	0	0.0	0.0	-12.0	86.9	891.7	0.00
2020.12.27 04:30:00	0	0.0	0.0	-11.3	89.1	891.6	0.00
2020.12.27 04:35:00	0	0.0	0.0	-11.6	86.5	891.5	0.00
2020.12.27 04:40:00	0	0.0	0.0	-11.5	87.5	891.4	0.00
2020.12.27 04:45:00	0	0.0	0.0	-11.3	86.9	891.1	0.00
2020.12.27 04:50:00	0	0.0	0.0	-11.2	87.9	890.7	0.00
2020.12.27 04:55:00	0	0.0	0.0	-10.7	89.1	890.4	0.00
2020.12.27 05:00:00	0	0.0	0.0	-10.2	88.3	890.1	0.00
2020.12.27 05:05:00	0	0.0	0.0	-10.0	88.1	889.9	0.00
2020.12.27 05:10:00	0	0.0	0.0	-9.6	88.0	889.8	0.00
2020.12.27 05:15:00	0	0.0	0.0	-9.6	87.3	889.8	0.00
2020.12.27 05:20:00	0	0.0	0.0	-9.9	86.7	889.7	0.00
2020.12.27 05:25:00	0	0.0	0.0	-10.0	87.4	889.7	0.00
2020.12.27 05:30:00	0	0.0	0.0	-10.1	86.9	889.8	0.00
2020.12.27 05:35:00	0	0.0	0.0	-10.2	86.9	889.8	0.00
2020.12.27 05:40:00	0	0.0	0.0	-9.8	87.7	889.7	0.00
2020.12.27 05:45:00	0	0.0	0.0	-9.7	87.5	889.7	0.00
2020.12.27 05:50:00	0	0.0	0.0	-9.8	87.6	889.6	0.00
2020.12.27 05:55:00	0	0.0	0.0	-9.9	86.8	889.5	0.00
2020.12.27 06:00:00	0	0.0	0.0	-10.2	87.0	889.5	0.00
2020.12.27 06:05:00	0	0.0	0.0	-10.2	87.5	889.4	0.00
2020.12.27 06:10:00	0	0.0	0.0	-10.1	87.7	889.4	0.00
2020.12.27 06:15:00	0	0.0	0.0	-10.9	85.7	889.3	0.00
2020.12.27 06:20:00	0	0.0	0.0	-10.7	88.0	889.1	0.00
2020.12.27 06:25:00	0	0.0	0.0	-10.4	87.7	888.9	0.00
2020.12.27 06:30:00	0	0.0	0.0	-10.4	87.5	888.7	0.00
2020.12.27 06:35:00	0	0.0	0.0	-10.5	87.5	888.5	0.00
2020.12.27 06:40:00	0	0.0	0.0	-10.4	87.8	888.3	0.00
2020.12.27 06:45:00	0	0.0	0.0	-10.1	88.0	888.3	0.00
2020.12.27 06:50:00	0	0.0	0.0	-10.1	88.0	888.2	0.00
2020.12.27 06:55:00	0	0.0	0.0	-10.0	87.4	888.2	0.00
2020.12.27 07:00:00	0	0.0	0.0	-10.2	87.8	888.3	0.00
2020.12.27 07:05:00	0	0.0	0.0	-9.8	88.2	888.3	0.00
2020.12.27 07:10:00	0	0.0	0.0	-9.9	87.4	888.4	0.00
2020.12.27 07:15:00	0	0.0	0.0	-10.0	87.2	888.4	0.00
2020.12.27 07:20:00	0	0.0	0.0	-9.9	86.7	888.5	0.00
2020.12.27 07:25:00	0	0.0	0.0	-10.1	87.7	888.4	0.00
2020.12.27 07:30:00	0	0.0	0.0	-9.5	88.1	888.3	0.00
2020.12.27 07:35:00	0	0.0	0.0	-9.5	87.9	888.3	0.00
2020.12.27 07:40:00	0	0.0	0.0	-9.5	88.3	888.3	0.00
2020.12.27 07:45:00	0	0.0	0.0	-9.3	88.1	888.1	0.00
2020.12.27 07:50:00	0	0.0	0.0	-9.4	87.9	887.8	0.00
2020.12.27 07:55:00	0	0.0	0.0	-9.2	87.9	887.7	0.00
2020.12.27 08:00:00	0	0.0	0.0	-9.2	88.0	887.6	0.00
2020.12.27 08:05:00	0	0.0	0.0	-9.0	88.3	887.5	0.00
2020.12.27 08:10:00	0	0.0	0.0	-8.9	88.2	887.3	0.00
2020.12.27 08:15:00	0	0.0	0.0	-9.0	87.8	887.0	0.00
2020.12.27 08:20:00	0	0.0	0.0	-9.1	87.4	886.8	0.00
2020.12.27 08:25:00	0	0.0	0.0	-9.1	88.2	886.6	0.00
2020.12.27 08:30:00	0	0.0	0.0	-8.6	89.2	886.5	0.00
2020.12.27 08:35:00	0	0.0	0.0	-8.5	88.5	886.6	0.00
2020.12.27 08:40:00	0	0.0	0.0	-8.4	88.0	886.6	0.00
2020.12.27 08:45:00	0	0.0	0.0	-8.3	87.8	886.5	0.00
2020.12.27 08:50:00	0	0.0	0.0	-8.4	88.5	886.3	0.00
2020.12.27 08:55:00	0	0.0	0.0	-7.9	89.0	886.3	0.00
2020.12.27 09:00:00	0	0.0	0.0	-7.7	89.2	886.2	0.00
2020.12.27 09:05:00	0	0.0	0.0	-7.6	87.9	886.2	0.00
2020.12.27 09:10:00	0	0.0	0.0	-7.5	88.8	886.0	0.00
2020.12.27 09:15:00	0	0.0	0.0	-7.5	88.8	885.7	0.00
2020.12.27 09:20:00	0	0.0	0.0	-7.2	89.6	885.5	0.00
2020.12.27 09:25:00	0	0.0	0.0	-7.0	89.2	885.3	0.00
2020.12.27 09:30:00	0	0.0	0.0	-6.9	89.8	885.3	0.00
2020.12.27 09:35:00	0	0.0	0.0	-6.6	88.9	885.4	0.00
2020.12.27 09:40:00	0	0.0	0.0	-6.5	89.3	885.3	0.00
2020.12.27 09:45:00	0	0.0	0.0	-6.5	89.1	885.3	0.00
2020.12.27 09:50:00	0	0.0	0.0	-6.4	89.3	885.3	0.00
2020.12.27 09:55:00	0	0.0	0.0	-6.7	88.6	885.1	0.00
2020.12.27 10:00:00	0	0.0	0.0	-6.7	88.4	884.9	0.00
2020.12.27 10:05:00	0	0.0	0.0	-6.6	89.2	884.7	0.00
2020.12.27 10:10:00	0	0.0	0.0	-6.4	88.9	884.5	0.00
2020.12.27 10:15:00	0	0.0	0.0	-6.3	89.0	884.3	0.00
2020.12.27 10:20:00	0	0.0	0.0	-6.1	88.6	884.3	0.00
2020.12.27 10:25:00	0	0.0	0.0	-6.0	89.2	884.2	0.00
2020.12.27 10:30:00	0	0.0	0.0	-6.0	88.5	884.3	0.00
2020.12.27 10:35:00	0	0.0	0.0	-5.8	89.3	884.1	0.00
2020.12.27 10:40:00	0	0.0	0.0	-5.6	89.5	884.0	0.00
2020.12.27 10:45:00	0	0.0	0.0	-5.5	89.0	883.9	0.00
2020.12.27 10:50:00	0	0.0	0.0	-5.3	89.3	883.7	0.00
2020.12.27 10:55:00	0	0.0	0.0	-4.9	90.4	883.4	0.00
2020.12.27 11:00:00	0	0.0	0.0	-4.4	90.0	883.4	0.00
2020.12.27 11:05:00	0	0.0	0.0	-4.3	90.1	883.4	0.00
2020.12.27 11:10:00	0	0.0	0.0	-4.3	88.9	883.3	0.00
2020.12.27 11:15:00	0	0.0	0.0	-4.7	89.1	883.2	0.00
2020.12.27 11:20:00	0	0.0	0.0	-4.5	89.7	882.9	0.00
2020.12.27 11:25:00	0	0.0	0.0	-4.4	89.8	882.8	0.00
2020.12.27 11:30:00	0	0.0	0.0	-4.2	89.0	882.5	0.00
2020.12.27 11:35:00	0	0.0	0.0	-4.3	89.4	882.2	0.00
2020.12.27 11:40:00	0	0.0	0.0	-4.0	89.1	881.9	0.00
2020.12.27 11:45:00	0	0.0	0.0	-4.0	89.7	881.8	0.00
2020.12.27 11:50:00	0	0.0	0.0	-3.6	90.1	881.6	0.00
2020.12.27 11:55:00	0	0.0	0.0	-3.6	88.6	881.5	0.00
2020.12.27 12:00:00	0	0.0	0.0	-3.8	88.8	881.2	0.00
2020.12.27 12:05:00	0	0.0	0.0	-3.5	89.8	881.2	0.00
2020.12.27 12:10:00	0	0.0	0.0	-3.4	87.7	881.3	0.00
2020.12.27 12:15:00	0	0.0	0.0	-3.3	88.5	881.2	0.00
2020.12.27 12:20:00	0	0.0	0.0	-3.0	89.9	881.1	0.00
2020.12.27 12:25:00	0	0.0	0.0	-3.1	88.4	881.0	0.00
2020.12.27 12:30:00	0	0.0	0.0	-3.1	87.9	880.8	0.00
2020.12.27 12:35:00	0	0.0	0.0	-3.3	87.4	880.7	0.00
2020.12.27 12:40:00	0	0.0	0.0	-3.1	88.3	880.6	0.00
2020.12.27 12:45:00	0	0.0	0.0	-3.0	87.5	880.4	0.00
2020.12.27 12:50:00	0	0.0	0.0	-3.2	85.9	880.2	0.00
2020.12.27 12:55:00	0	0.0	0.0	-3.2	84.9	880.1	0.00
2020.12.27 13:00:00	0	0.0	0.0	-3.4	83.4	880.1	0.00
2020.12.27 13:05:00	0	0.0	0.0	-3.1	83.5	880.0	0.00
2020.12.27 13:10:00	0	0.0	0.0	-3.0	83.4	879.8	0.00
2020.12.27 13:15:00	0	0.0	0.0	-2.9	78.6	879.6	0.00
2020.12.27 13:20:00	0	0.0	0.0	-3.0	80.4	879.2	0.00
2020.12.27 13:25:00	0	0.0	0.0	-2.6	81.4	879.0	0.00
2020.12.27 13:30:00	0	0.0	0.0	-2.3	80.3	878.7	0.00
2020.12.27 13:35:00	0	0.0	0.0	-2.1	79.9	878.5	0.00
2020.12.27 13:40:00	0	0.0	0.0	-2.1	79.7	878.3	0.00
2020.12.27 13:45:00	0	0.0	0.0	-2.1	77.5	878.3	0.00
2020.12.27 13:50:00	0	0.0	0.0	-2.2	77.7	878.0	0.00
2020.12.27 13:55:00	0	0.0	0.0	-2.2	78.4	877.9	0.00
2020.12.27 14:00:00	0	0.0	0.0	-2.0	77.4	877.9	0.00
2020.12.27 14:05:00	0	0.0	0.0	-1.8	75.5	877.7	0.00
2020.12.27 14:10:00	0	0.0	0.0	-1.7	78.2	877.4	0.00
2020.12.27 14:15:00	0	0.0	0.0	-1.4	77.2	877.4	0.00
2020.12.27 14:20:00	0	0.0	0.0	-0.6	70.2	877.5	0.00
2020.12.27 14:25:00	0	0.0	0.0	1.9	46.0	877.3	0.00
2020.12.27 14:30:00	0	0.0	0.0	3.2	38.5	877.3	0.00
2020.12.27 14:35:00	0	0.0	0.0	3.3	37.1	877.1	0.00
2020.12.27 14:40:00	0	0.0	0.0	3.3	39.8	877.2	0.00
2020.12.27 14:45:00	0	0.0	0.0	3.8	35.0	877.1	0.00
2020.12.27 14:50:00	0	0.0	0.0	3.7	30.8	877.1	0.00
2020.12.27 14:55:00	143	5.6	7.2	3.6	35.5	877.0	0.00
2020.12.27 15:00:00	82	3.1	6.4	3.6	36.0	876.9	0.00
2020.12.27 15:05:00	89	2.0	4.2	3.5	31.4	876.9	0.00
2020.12.27 15:10:00	85	3.0	8.1	3.3	35.2	876.7	0.00
2020.12.27 15:15:00	128	2.2	6.7	3.3	36.2	876.8	0.00
2020.12.27 15:20:00	112	2.3	5.7	3.5	31.5	876.6	0.00
2020.12.27 15:25:00	157	2.0	7.7	4.2	26.9	876.6	0.00
2020.12.27 15:30:00	101	2.2	6.0	4.3	25.8	876.5	0.00
2020.12.27 15:35:00	111	2.5	7.3	4.0	26.9	876.5	0.00
2020.12.27 15:40:00	84	3.3	10.3	3.3	33.5	876.5	0.00
2020.12.27 15:45:00	111	3.1	8.5	3.0	39.8	876.6	0.00
2020.12.27 15:50:00	106	5.2	14.8	2.8	33.0	876.6	0.00
2020.12.27 15:55:00	108	4.8	10.2	2.8	32.4	876.5	0.00
2020.12.27 16:00:00	102	5.6	12.2	2.4	34.3	876.4	0.00
2020.12.27 16:05:00	101	6.2	13.4	2.4	31.8	876.4	0.00
2020.12.27 16:10:00	99	5.9	11.6	2.3	31.7	876.2	0.00
2020.12.27 16:15:00	111	4.2	8.9	2.5	31.7	876.2	0.00
2020.12.27 16:20:00	101	5.9	14.4	2.2	33.5	876.2	0.05
2020.12.27 16:25:00	113	5.2	10.8	2.3	33.1	876.2	0.00
2020.12.27 16:30:00	104	5.0	10.9	2.2	34.5	875.8	0.00
2020.12.27 16:35:00	110	5.3	13.8	2.1	32.3	875.3	0.00
2020.12.27 16:40:00	120	4.8	15.3	2.1	28.0	875.6	0.00
2020.12.27 16:45:00	114	4.9	13.9	2.3	33.1	875.5	0.01
2020.12.27 16:50:00	110	5.3	13.4	2.1	36.2	875.4	0.00
2020.12.27 16:55:00	112	5.2	8.7	1.9	33.9	875.5	0.00
2020.12.27 17:00:00	112	4.6	11.4	1.6	37.3	875.4	0.00
2020.12.27 17:05:00	119	4.3	11.1	1.9	35.2	875.4	0.00
2020.12.27 17:10:00	132	4.0	8.7	2.2	32.6	874.9	0.03
2020.12.27 17:15:00	124	5.5	14.7	2.4	33.4	875.1	0.00
2020.12.27 17:20:00	116	4.9	12.9	2.0	33.5	874.9	0.00
2020.12.27 17:25:00	115	5.7	11.8	1.9	38.4	874.6	0.00
2020.12.27 17:30:00	114	4.8	12.2	1.9	31.8	874.0	0.01
2020.12.27 17:35:00	112	5.3	11.0	2.5	33.2	874.4	0.03
2020.12.27 17:40:00	109	6.4	19.0	2.4	34.4	874.9	0.00
2020.12.27 17:45:00	114	5.4	11.3	2.5	30.6	874.2	0.00
2020.12.27 17:50:00	108	5.5	12.9	2.4	29.6	873.9	0.00
2020.12.27 17:55:00	112	6.2	12.8	2.1	33.6	873.9	0.00
2020.12.27 18:00:00	111	6.7	11.7	2.1	32.3	873.9	0.00
