,time,ghi,sea,temp,RH,wind,SW_global,ppt,vp_a,press,cld,Discharge,alb,LW_in,SW_direct,SW_diffuse,T_F,e_a
2561,2021-03-09 08:00:00,143.283,0.187,0.283,84.383,0.667,197.895,0.0,5.267,792.25,0.985,2.313,0.532,271.262,2.968,194.927,1.5,0.856
2562,2021-03-09 09:00:00,310.588,0.351,0.8,86.017,0.0,274.232,0.0,5.567,792.26,0.967,1.238,0.529,273.662,9.05,265.182,1.5,0.857
2563,2021-03-09 10:00:00,459.867,0.494,1.817,83.367,0.417,383.057,0.0,5.8,792.268,0.99,0.031,0.527,281.526,3.831,379.226,1.5,0.869
2564,2021-03-09 11:00:00,571.752,0.605,2.65,80.767,1.267,461.941,0.0,5.967,792.294,0.985,0.0,0.525,285.476,6.929,455.012,1.5,0.87
2565,2021-03-09 12:00:00,634.361,0.67,2.383,84.033,0.417,416.795,0.0,6.117,792.17,0.985,0.0,0.522,285.422,6.252,410.543,1.5,0.873
2566,2021-03-09 13:00:00,641.527,0.677,2.067,83.9,2.417,518.523,0.0,5.95,791.927,0.95,0.0,0.52,279.565,25.926,492.597,1.5,0.859
2567,2021-03-09 14:00:00,592.571,0.626,1.75,84.9,2.933,439.714,0.0,5.85,791.806,0.96,0.0,0.517,278.625,17.589,422.125,1.5,0.86
2568,2021-03-09 15:00:00,492.296,0.526,1.583,84.783,2.75,327.258,0.0,5.783,791.857,0.917,0.0,0.515,273.419,27.162,300.096,1.5,0.846
2569,2021-03-09 16:00:00,351.105,0.39,0.567,84.35,3.7,207.373,0.0,5.383,791.909,0.899,0.738,0.513,265.174,20.945,186.428,1.5,0.833
2570,2021-03-09 17:00:00,186.045,0.23,-0.15,89.05,0.167,95.956,0.8,5.4,792.264,0.832,2.118,0.85,256.934,16.121,79.835,0.0,0.816
2571,2021-03-09 18:00:00,29.963,0.057,-0.733,92.117,0.0,4.46,0.8,5.333,792.773,0.609,3.074,0.85,238.764,1.744,2.716,0.0,0.765
2572,2021-03-09 19:00:00,0.0,0.0,-0.8,93.717,0.0,0.0,0.8,5.4,793.22,0.586,3.238,0.85,237.627,0.0,0.0,0.0,0.762
2573,2021-03-09 20:00:00,0.0,0.0,-1.017,94.067,0.0,0.0,0.0,5.35,793.44,0.53,3.278,0.848,233.559,0.0,0.0,0.0,0.751
2574,2021-03-09 21:00:00,0.0,0.0,-1.117,93.717,0.0,0.0,0.0,5.283,793.682,0.57,3.303,0.843,234.931,0.0,0.0,0.0,0.757
2575,2021-03-09 22:00:00,0.0,0.0,-1.417,93.367,0.0,0.0,0.0,5.15,793.991,0.72,3.369,0.838,242.343,0.0,0.0,0.0,0.784
2576,2021-03-09 23:00:00,0.0,0.0,-1.667,93.7,0.0,0.0,0.0,5.05,793.827,0.64,3.416,0.833,235.635,0.0,0.0,0.0,0.765
2577,2021-03-10 00:00:00,0.0,0.0,-1.8,93.55,0.583,0.0,0.0,5.0,793.935,0.613,3.747,0.828,233.252,0.0,0.0,0.0,0.759
2578,2021-03-10 01:00:00,0.0,0.0,-2.05,92.617,0.917,0.0,0.0,4.883,794.193,0.644,4.047,0.823,233.474,0.0,0.0,0.0,0.762
2579,2021-03-10 02:00:00,0.0,0.0,-3.383,91.95,0.917,0.0,0.0,4.383,794.073,0.577,4.652,0.817,221.848,0.0,0.0,0.0,0.739
2580,2021-03-10 03:00:00,0.0,0.0,-3.6,91.933,1.0,0.0,0.0,4.3,794.109,0.643,4.833,0.812,224.198,0.0,0.0,0.0,0.749
2581,2021-03-10 04:00:00,0.0,0.0,-3.767,92.167,1.0,0.0,0.0,4.267,794.176,0.636,4.906,0.808,223.013,0.0,0.0,0.0,0.747
2582,2021-03-10 05:00:00,0.0,0.0,-2.9,92.333,0.833,0.0,0.0,4.55,794.628,0.653,4.363,0.803,228.884,0.0,0.0,0.0,0.757
2583,2021-03-10 06:00:00,0.0,0.0,-2.7,92.1,1.083,0.347,0.0,4.6,794.923,0.67,4.474,0.798,230.937,0.115,0.232,0.0,0.761
2584,2021-03-10 07:00:00,6.447,0.018,-2.85,90.6,1.083,72.63,0.0,4.483,795.004,0.634,4.534,0.793,227.439,26.583,46.047,0.0,0.751
2585,2021-03-10 08:00:00,148.964,0.193,-2.217,88.9,1.5,241.518,0.0,4.617,795.889,0.375,3.709,0.788,218.294,150.949,90.569,0.0,0.715
2586,2021-03-10 09:00:00,316.859,0.357,-0.017,81.35,1.717,384.82,0.0,4.95,796.131,0.289,1.576,0.783,224.691,273.607,111.213,0.0,0.712
2587,2021-03-10 10:00:00,466.292,0.501,1.817,75.817,0.75,580.891,0.0,5.3,796.212,0.062,0.0,0.779,228.82,544.876,36.015,1.5,0.706
2588,2021-03-10 11:00:00,578.134,0.612,4.567,62.183,0.917,673.955,0.0,5.25,796.099,0.063,0.0,0.774,237.458,631.496,42.459,1.5,0.704
2589,2021-03-10 12:00:00,640.583,0.677,6.65,52.9,0.833,702.193,0.0,5.167,796.129,0.962,0.0,0.769,293.237,26.683,675.51,1.5,0.844
2590,2021-03-10 13:00:00,647.513,0.684,7.617,51.717,0.583,686.507,0.0,5.4,795.885,0.091,0.0,0.765,248.911,624.035,62.472,1.5,0.706
2591,2021-03-10 14:00:00,598.273,0.632,4.7,59.567,0.583,608.874,0.0,5.1,795.877,0.081,0.0,0.76,237.049,559.555,49.319,1.5,0.701
2592,2021-03-10 15:00:00,497.675,0.531,2.417,67.717,1.883,459.982,0.0,4.933,795.701,0.777,0.0,0.756,258.516,102.576,357.406,1.5,0.791
2593,2021-03-10 16:00:00,356.103,0.395,1.483,69.1,1.7,287.342,0.0,4.717,795.538,0.939,0.636,0.751,267.213,17.528,269.814,1.5,0.828
2594,2021-03-10 17:00:00,190.508,0.235,1.15,70.283,1.083,111.145,0.0,4.667,795.459,1.0,1.889,0.747,271.348,0.0,111.145,1.5,0.845
2595,2021-03-10 18:00:00,32.998,0.062,1.133,72.167,0.917,5.651,0.0,4.817,795.87,0.283,2.787,0.743,227.306,4.052,1.599,1.5,0.708
2596,2021-03-10 19:00:00,0.0,0.0,1.2,73.183,0.833,0.0,0.0,4.883,796.044,0.6,2.942,0.738,241.758,0.0,0.0,1.5,0.753
2597,2021-03-10 20:00:00,0.0,0.0,1.15,73.783,1.267,0.0,0.0,4.883,796.036,0.82,2.862,0.734,256.974,0.0,0.0,1.5,0.801
2598,2021-03-10 21:00:00,0.0,0.0,0.967,75.3,1.083,0.0,0.0,4.933,795.977,0.941,2.96,0.73,267.169,0.0,0.0,1.5,0.835
2599,2021-03-10 22:00:00,0.0,0.0,1.15,75.083,0.917,0.0,0.0,4.983,796.016,1.0,2.908,0.725,273.9,0.0,0.0,1.5,0.853
2600,2021-03-10 23:00:00,0.0,0.0,1.533,70.9,1.183,0.0,0.0,4.833,795.707,1.0,2.741,0.721,274.178,0.0,0.0,1.5,0.849
2601,2021-03-11 00:00:00,0.0,0.0,1.95,70.983,1.183,0.0,0.0,4.967,795.417,1.0,2.518,0.717,276.866,0.0,0.0,1.5,0.853
2602,2021-03-11 01:00:00,0.0,0.0,5.617,51.6,4.1,0.0,0.0,4.683,795.463,0.995,0.0,0.713,288.415,0.0,0.0,1.5,0.842
2603,2021-03-11 02:00:00,0.0,0.0,7.1,45.333,5.583,0.0,0.0,4.55,794.916,0.995,0.0,0.709,293.169,0.0,0.0,1.5,0.838
2604,2021-03-11 03:00:00,0.0,0.0,7.15,44.633,6.017,0.0,0.0,4.517,794.607,1.0,0.0,0.705,293.594,0.0,0.0,1.5,0.839
2605,2021-03-11 04:00:00,0.0,0.0,5.25,55.3,2.133,0.0,0.0,4.9,794.395,1.0,0.011,0.701,289.336,0.0,0.0,1.5,0.849
2606,2021-03-11 05:00:00,0.0,0.0,6.617,53.0,3.667,0.0,0.0,5.15,794.337,0.999,0.0,0.697,296.851,0.0,0.0,1.5,0.855
2607,2021-03-11 06:00:00,0.0,0.0,5.267,64.85,2.733,0.256,0.0,5.767,794.474,1.0,0.0,0.693,296.219,0.0,0.256,1.5,0.869
2608,2021-03-11 07:00:00,9.138,0.023,5.75,70.133,2.683,33.347,0.0,6.45,794.534,1.0,0.0,0.689,303.012,0.0,33.347,1.5,0.883
2609,2021-03-11 08:00:00,154.693,0.199,6.367,71.067,1.267,122.371,0.0,6.85,794.853,0.995,0.0,0.685,307.69,0.612,121.759,1.5,0.889
2610,2021-03-11 09:00:00,323.147,0.363,6.983,71.883,0.75,239.439,0.0,7.2,794.998,0.991,0.0,0.681,312.082,2.155,237.284,1.5,0.894
2611,2021-03-11 10:00:00,472.717,0.507,8.667,67.733,1.7,479.495,0.0,7.6,794.659,1.0,0.0,0.677,322.9,0.0,479.495,1.5,0.903
2612,2021-03-11 11:00:00,584.502,0.619,11.883,56.033,2.733,621.742,0.0,7.783,794.213,0.967,0.0,0.674,334.533,20.517,601.225,1.5,0.894
2613,2021-03-11 12:00:00,646.782,0.683,12.567,54.05,1.35,642.537,0.0,7.833,794.226,0.991,0.0,0.67,340.847,5.783,636.754,1.5,0.902
2614,2021-03-11 13:00:00,653.472,0.691,12.067,55.667,0.833,516.684,0.0,7.833,793.572,0.998,0.0,0.666,339.405,1.033,515.651,1.5,0.905
2615,2021-03-11 14:00:00,603.944,0.639,11.05,58.817,1.0,499.868,0.0,7.733,792.993,0.999,0.0,0.663,334.267,0.5,499.368,1.5,0.904
2616,2021-03-11 15:00:00,503.025,0.537,9.783,63.367,0.583,367.581,0.0,7.667,792.395,1.0,0.0,0.659,328.272,0.0,367.581,1.5,0.903
2617,2021-03-11 16:00:00,361.081,0.399,9.017,64.767,3.35,233.803,0.0,7.45,791.942,1.0,0.0,0.655,323.527,0.0,233.803,1.5,0.9
2618,2021-03-11 17:00:00,194.965,0.239,10.8,53.917,6.95,77.241,0.0,7.0,791.384,0.879,0.0,0.652,315.077,9.346,67.895,1.5,0.855
2619,2021-03-11 18:00:00,36.098,0.066,10.683,54.817,4.383,5.364,0.0,7.05,791.768,0.957,0.0,0.648,323.376,0.231,5.133,1.5,0.879
2620,2021-03-11 19:00:00,0.0,0.0,8.283,75.75,4.2,0.0,1.4,8.233,792.296,0.95,0.0,0.645,319.186,0.0,0.0,1.5,0.897
2621,2021-03-11 20:00:00,0.0,0.0,5.767,89.217,5.667,0.0,1.0,8.2,792.041,1.0,0.0,0.641,313.658,0.0,0.0,1.5,0.914
2622,2021-03-11 21:00:00,0.0,0.0,4.667,88.417,6.083,0.0,2.8,7.55,792.325,1.0,0.0,0.638,305.29,0.0,0.0,1.5,0.904
2623,2021-03-11 22:00:00,0.0,0.0,3.3,89.767,4.117,0.0,3.2,6.967,793.208,0.949,0.0,0.634,290.81,0.0,0.0,1.5,0.878
2624,2021-03-11 23:00:00,0.0,0.0,2.333,91.983,1.45,0.0,4.6,6.65,793.044,0.71,1.706,0.631,264.253,0.0,0.0,1.5,0.809
2625,2021-03-12 00:00:00,0.0,0.0,1.867,93.85,0.667,0.0,0.2,6.567,793.087,0.815,2.343,0.628,270.373,0.0,0.0,1.5,0.834
2626,2021-03-12 01:00:00,0.0,0.0,2.267,94.983,0.583,0.0,0.0,6.867,793.104,0.917,2.213,0.624,282.913,0.0,0.0,1.5,0.867
2627,2021-03-12 02:00:00,0.0,0.0,2.267,94.983,0.75,0.0,0.0,6.867,793.041,0.764,2.111,0.621,269.404,0.0,0.0,1.5,0.826
2628,2021-03-12 03:00:00,0.0,0.0,2.083,94.75,0.917,0.0,0.0,6.733,792.855,0.673,2.101,0.618,261.123,0.0,0.0,1.5,0.803
2629,2021-03-12 04:00:00,0.0,0.0,1.683,95.1,1.0,0.0,0.0,6.583,792.713,0.885,2.247,0.614,275.932,0.0,0.0,1.5,0.853
2630,2021-03-12 05:00:00,0.0,0.0,0.933,94.983,1.0,0.0,0.0,6.217,792.664,0.841,2.619,0.611,266.957,0.0,0.0,1.5,0.834
2631,2021-03-12 06:00:00,0.0,0.0,0.783,95.317,0.167,0.829,0.0,6.183,792.865,0.856,2.852,0.608,267.475,0.119,0.71,1.5,0.838
2632,2021-03-12 07:00:00,12.136,0.029,1.25,95.8,0.0,60.877,0.0,6.4,792.804,0.742,2.709,0.605,261.23,15.706,45.171,1.5,0.813
2633,2021-03-12 08:00:00,160.466,0.205,1.983,95.0,1.55,209.467,0.0,6.717,793.049,0.854,0.894,0.602,275.083,30.582,178.885,1.5,0.847
2634,2021-03-12 09:00:00,329.449,0.369,2.75,88.667,2.0,407.212,0.0,6.617,793.07,0.91,0.0,0.599,282.654,36.649,370.563,1.5,0.86
2635,2021-03-12 10:00:00,479.139,0.514,3.817,83.45,1.283,508.683,0.0,6.7,793.047,0.883,0.0,0.596,284.815,59.516,449.167,1.5,0.854
2636,2021-03-12 11:00:00,590.855,0.625,5.217,75.117,1.017,603.208,0.0,6.65,792.868,0.632,0.0,0.593,269.382,221.981,381.227,1.5,0.791
2637,2021-03-12 12:00:00,652.956,0.69,5.317,67.783,2.85,560.428,0.0,6.05,792.438,0.357,0.0,0.59,251.498,360.355,200.073,1.5,0.738
2638,2021-03-12 13:00:00,659.399,0.697,5.5,62.517,1.883,507.387,0.0,5.667,792.284,0.468,0.0,0.587,254.687,269.93,237.457,1.5,0.745
2639,2021-03-12 14:00:00,609.583,0.645,5.5,59.0,1.183,518.191,0.0,5.333,792.161,0.401,0.0,0.584,249.401,310.396,207.795,1.5,0.73
2640,2021-03-12 15:00:00,508.345,0.542,5.4,58.05,1.717,431.969,0.0,5.217,791.955,0.39,0.0,0.581,247.816,263.501,168.468,1.5,0.726
2641,2021-03-12 16:00:00,366.036,0.404,5.117,57.55,1.017,264.046,0.0,5.067,791.672,0.466,0.0,0.578,249.224,141.001,123.045,1.5,0.733
2642,2021-03-12 17:00:00,199.415,0.244,3.967,68.317,1.267,114.882,0.0,5.55,791.833,0.284,0.288,0.575,241.364,82.256,32.626,1.5,0.722
2643,2021-03-12 18:00:00,39.257,0.07,2.433,73.567,1.267,7.61,0.0,5.35,791.877,0.117,1.932,0.572,231.613,6.72,0.89,1.5,0.708
2644,2021-03-12 19:00:00,0.0,0.0,1.267,75.933,1.283,0.0,0.0,5.067,792.376,0.046,2.747,0.569,225.52,0.0,0.0,1.5,0.701
2645,2021-03-12 20:00:00,0.0,0.0,0.567,76.017,1.1,0.0,0.0,4.85,792.552,0.086,3.144,0.566,222.175,0.0,0.0,1.5,0.698
2646,2021-03-12 21:00:00,0.0,0.0,-0.017,76.75,0.917,0.0,0.0,4.683,792.728,0.1,3.405,0.564,219.377,0.0,0.0,0.0,0.695
2647,2021-03-12 22:00:00,0.0,0.0,-0.15,74.833,1.617,0.0,0.0,4.5,792.876,0.673,3.6,0.561,238.891,0.0,0.0,0.0,0.759
2648,2021-03-12 23:00:00,0.0,0.0,-0.15,72.083,1.433,0.0,0.0,4.333,792.743,0.774,3.634,0.558,244.552,0.0,0.0,0.0,0.776
2649,2021-03-13 00:00:00,0.0,0.0,0.25,69.2,0.917,0.0,0.0,4.3,792.463,0.774,3.435,0.555,245.668,0.0,0.0,1.5,0.775
2650,2021-03-13 01:00:00,0.0,0.0,0.35,71.517,0.917,0.0,0.0,4.45,792.595,0.754,3.342,0.553,245.754,0.0,0.0,1.5,0.775
2651,2021-03-13 02:00:00,0.0,0.0,-0.233,75.3,0.917,0.0,0.0,4.517,792.143,0.693,3.53,0.55,240.045,0.0,0.0,0.0,0.763
2652,2021-03-13 03:00:00,0.0,0.0,-0.65,75.983,1.083,0.0,0.0,4.4,791.38,0.582,3.749,0.547,231.045,0.0,0.0,0.0,0.739
2653,2021-03-13 04:00:00,0.0,0.0,-0.683,76.283,0.833,0.0,0.0,4.417,791.164,0.079,3.69,0.545,215.335,0.0,0.0,0.0,0.689
2654,2021-03-13 05:00:00,0.0,0.0,0.517,67.7,2.233,0.0,0.0,4.267,791.15,0.189,3.334,0.542,219.35,0.0,0.0,1.5,0.69
2655,2021-03-13 06:00:00,0.0,0.0,2.867,57.567,3.083,1.311,0.0,4.317,791.203,0.73,1.239,0.54,251.727,0.354,0.957,1.5,0.765
2656,2021-03-13 07:00:00,15.403,0.035,2.9,57.0,3.417,84.007,0.0,4.267,791.093,0.747,0.937,0.537,252.667,21.254,62.753,1.5,0.767
2657,2021-03-13 08:00:00,166.279,0.211,4.867,49.667,3.517,256.391,0.0,4.267,790.999,0.637,0.0,0.534,251.936,93.07,163.321,1.5,0.744
2658,2021-03-13 09:00:00,335.762,0.376,5.617,48.967,3.267,439.684,0.0,4.45,790.791,0.746,0.0,0.532,263.896,111.68,328.004,1.5,0.771
2659,2021-03-13 10:00:00,485.555,0.52,6.083,52.85,2.65,597.557,0.0,4.967,790.473,0.45,0.0,0.529,251.084,328.656,268.901,1.5,0.728
2660,2021-03-13 11:00:00,597.19,0.632,8.583,42.483,2.167,665.26,0.0,4.733,790.261,0.924,0.0,0.527,293.482,50.56,614.7,1.5,0.822
2661,2021-03-13 12:00:00,659.102,0.697,9.8,38.45,3.183,676.275,0.0,4.65,789.962,0.947,0.0,0.525,300.021,35.843,640.432,1.5,0.826
2662,2021-03-13 13:00:00,665.293,0.704,10.133,37.1,2.583,591.5,0.0,4.583,789.295,0.946,0.0,0.522,300.657,31.941,559.559,1.5,0.823
2663,2021-03-13 14:00:00,615.188,0.651,9.617,35.75,1.917,476.994,0.0,4.25,789.026,0.748,0.0,0.52,277.141,120.202,356.792,1.5,0.765
2664,2021-03-13 15:00:00,513.634,0.548,8.617,44.733,1.783,362.594,0.0,5.0,788.351,0.799,0.0,0.517,284.125,72.881,289.713,1.5,0.795
2665,2021-03-13 16:00:00,370.968,0.409,7.383,48.667,0.75,252.322,0.0,4.983,788.149,0.995,0.0,0.515,298.159,1.262,251.06,1.5,0.849
2666,2021-03-13 17:00:00,203.858,0.248,6.25,57.567,1.1,104.365,0.0,5.467,788.07,0.986,0.0,0.513,296.496,1.461,102.904,1.5,0.858
2667,2021-03-13 18:00:00,42.47,0.074,5.483,63.417,2.283,6.118,0.0,5.717,787.936,0.977,0.0,0.51,294.304,0.141,5.977,1.5,0.861
2668,2021-03-13 19:00:00,0.0,0.0,4.983,70.183,4.633,0.0,0.2,6.1,787.95,0.885,0.0,0.508,285.804,0.0,0.0,1.5,0.842
2669,2021-03-13 20:00:00,0.0,0.0,2.217,87.583,4.7,0.0,2.6,6.283,787.726,0.959,0.049,0.506,283.231,0.0,0.0,1.5,0.869
2670,2021-03-13 21:00:00,0.0,0.0,1.25,90.15,5.75,0.0,0.6,6.033,787.769,0.89,1.103,0.504,271.313,0.0,0.0,1.5,0.844
2671,2021-03-13 22:00:00,0.0,0.0,0.85,92.55,2.65,0.0,0.0,6.0,788.137,0.523,2.365,0.501,243.388,0.0,0.0,1.5,0.762
2672,2021-03-13 23:00:00,0.0,0.0,0.8,93.0,1.8,0.0,0.0,6.0,787.183,0.601,2.565,0.499,247.642,0.0,0.0,1.5,0.775
2673,2021-03-14 00:00:00,0.0,0.0,0.8,93.0,1.55,0.0,0.0,6.0,786.856,0.999,2.613,0.497,279.781,0.0,0.0,1.5,0.876
2674,2021-03-14 01:00:00,0.0,0.0,0.667,93.233,2.8,0.0,0.2,5.967,786.013,0.993,2.498,0.85,278.436,0.0,0.0,1.5,0.874
2675,2021-03-14 02:00:00,0.0,0.0,-0.233,93.85,3.283,0.0,1.2,5.633,786.177,0.998,3.409,0.85,273.161,0.0,0.0,0.0,0.868
2676,2021-03-14 03:00:00,0.0,0.0,-0.9,90.983,2.5,0.0,0.6,5.217,786.448,0.998,3.999,0.85,267.645,0.0,0.0,0.0,0.859
2677,2021-03-14 04:00:00,0.0,0.0,-1.0,89.767,2.333,0.0,0.2,5.083,786.881,0.99,4.062,0.85,265.51,0.0,0.0,0.0,0.854
2678,2021-03-14 05:00:00,0.0,0.0,-1.4,88.917,4.267,0.0,0.0,4.9,787.551,0.82,5.239,0.848,248.004,0.0,0.0,0.0,0.802
2679,2021-03-14 06:00:00,0.0,0.0,-2.15,92.717,3.433,1.205,0.6,4.85,787.865,0.818,5.64,0.85,244.861,0.219,0.986,0.0,0.801
2680,2021-03-14 07:00:00,18.907,0.041,-2.217,93.267,3.183,71.606,0.2,4.867,788.07,0.994,5.437,0.85,259.718,0.43,71.176,0.0,0.85
2681,2021-03-14 08:00:00,172.128,0.217,-1.967,90.567,3.6,173.378,0.0,4.8,788.625,0.986,4.6,0.848,259.384,2.427,170.951,0.0,0.846
2682,2021-03-14 09:00:00,342.084,0.382,-1.283,86.917,5.217,298.236,0.0,4.833,789.003,0.884,3.569,0.843,253.11,34.595,263.641,0.0,0.817
2683,2021-03-14 10:00:00,491.962,0.527,-0.983,86.25,5.317,443.225,0.2,4.883,789.536,0.847,2.283,0.85,251.502,67.813,375.412,0.0,0.808
2684,2021-03-14 11:00:00,603.503,0.639,-0.433,81.533,5.017,509.165,0.2,4.833,789.806,0.681,0.847,0.85,240.898,162.424,346.741,0.0,0.768
2685,2021-03-14 12:00:00,665.218,0.704,-0.783,81.217,5.017,545.179,0.0,4.683,789.91,0.999,1.052,0.848,264.08,0.545,544.634,0.0,0.846
2686,2021-03-14 13:00:00,671.152,0.711,-1.833,91.05,4.1,484.558,0.2,4.867,789.738,0.982,1.853,0.85,260.022,8.722,475.836,0.0,0.846
2687,2021-03-14 14:00:00,620.756,0.657,-2.017,93.85,3.433,387.517,0.8,4.967,789.873,0.971,1.923,0.85,259.083,11.238,376.279,0.0,0.846
2688,2021-03-14 15:00:00,518.889,0.553,-1.833,94.967,4.35,225.304,1.0,5.067,790.184,0.981,2.746,0.85,261.429,4.281,221.023,0.0,0.851
2689,2021-03-14 16:00:00,375.874,0.414,-1.667,95.933,4.517,109.443,1.2,5.167,790.502,0.968,3.384,0.85,261.57,3.502,105.941,0.0,0.849
2690,2021-03-14 17:00:00,208.29,0.253,-1.433,95.933,4.183,64.297,1.4,5.283,791.057,0.994,3.866,0.85,265.724,0.386,63.911,0.0,0.86
2691,2021-03-14 18:00:00,45.732,0.079,-1.417,96.167,4.35,4.43,0.8,5.283,791.682,0.996,4.832,0.85,265.976,0.018,4.412,0.0,0.86
2692,2021-03-14 19:00:00,0.0,0.0,-1.5,95.7,3.767,0.0,1.0,5.2,792.142,0.967,4.971,0.85,262.338,0.0,0.0,0.0,0.85
2693,2021-03-14 20:00:00,0.0,0.0,-1.45,95.7,3.267,0.0,1.2,5.25,792.152,0.982,4.702,0.85,264.285,0.0,0.0,0.0,0.855
2694,2021-03-14 21:00:00,0.0,0.0,-1.467,95.933,3.317,0.0,1.4,5.25,792.38,0.993,4.736,0.85,265.263,0.0,0.0,0.0,0.859
2695,2021-03-14 22:00:00,0.0,0.0,-1.483,96.983,3.35,0.0,1.6,5.3,792.445,0.992,4.742,0.85,265.467,0.0,0.0,0.0,0.86
2696,2021-03-14 23:00:00,0.0,0.0,-1.5,97.1,2.85,0.0,1.6,5.3,792.372,0.99,4.547,0.85,265.213,0.0,0.0,0.0,0.859
2697,2021-03-15 00:00:00,0.0,0.0,-1.483,96.983,3.767,0.0,0.8,5.3,792.369,0.983,4.917,0.85,264.614,0.0,0.0,0.0,0.857
2698,2021-03-15 01:00:00,0.0,0.0,-1.583,97.1,2.483,0.0,0.4,5.3,792.282,0.909,4.465,0.85,257.526,0.0,0.0,0.0,0.835
2699,2021-03-15 02:00:00,0.0,0.0,-1.633,97.1,3.267,0.0,1.2,5.267,791.74,0.946,4.869,0.85,260.399,0.0,0.0,0.0,0.845
2700,2021-03-15 03:00:00,0.0,0.0,-1.7,97.1,2.517,0.0,0.8,5.2,791.346,0.996,4.584,0.85,264.311,0.0,0.0,0.0,0.859
2701,2021-03-15 04:00:00,0.0,0.0,-1.717,97.1,3.35,0.0,0.6,5.2,790.795,1.0,5.001,0.85,264.628,0.0,0.0,0.0,0.86
2702,2021-03-15 05:00:00,0.0,0.0,-1.85,97.1,3.1,0.0,0.4,5.2,790.537,1.0,5.02,0.85,264.128,0.0,0.0,0.0,0.86
2703,2021-03-15 06:00:00,0.0,0.0,-1.867,96.983,3.267,0.859,0.6,5.183,790.217,1.0,5.128,0.85,263.941,0.0,0.859,0.0,0.859
2704,2021-03-15 07:00:00,22.622,0.047,-1.733,97.1,4.433,34.808,0.8,5.2,790.233,0.97,5.418,0.85,261.748,1.044,33.764,0.0,0.851
2705,2021-03-15 08:00:00,178.01,0.223,-1.583,97.1,3.433,107.423,0.8,5.283,790.511,0.967,3.874,0.85,262.622,3.545,103.878,0.0,0.852
2706,2021-03-15 09:00:00,348.41,0.388,-1.45,96.867,2.933,207.087,0.4,5.317,790.698,0.911,2.551,0.85,258.306,18.431,188.656,0.0,0.836
2707,2021-03-15 10:00:00,498.358,0.533,-1.267,97.1,3.017,320.688,1.0,5.4,790.933,0.93,1.537,0.85,261.24,22.448,298.24,0.0,0.843
2708,2021-03-15 11:00:00,609.792,0.646,-0.85,96.75,2.083,441.809,2.4,5.567,790.829,0.922,0.248,0.85,263.212,34.461,407.348,0.0,0.844
2709,2021-03-15 12:00:00,671.301,0.711,-0.567,96.4,2.083,438.539,0.8,5.633,790.622,0.954,0.0,0.85,267.66,20.173,418.366,0.0,0.855
2710,2021-03-15 13:00:00,676.973,0.718,-0.267,96.283,1.9,341.859,0.4,5.783,790.467,0.923,0.0,0.85,266.931,26.323,315.536,0.0,0.849
2711,2021-03-15 14:00:00,626.286,0.663,-0.133,95.933,2.683,296.383,0.6,5.8,790.484,0.997,0.0,0.85,274.592,0.889,295.494,0.0,0.872
2712,2021-03-15 15:00:00,524.11,0.559,-0.367,96.75,4.517,260.505,1.0,5.767,790.357,0.983,0.637,0.85,272.094,4.429,256.076,0.0,0.867
2713,2021-03-15 16:00:00,380.754,0.419,-0.767,96.867,3.35,144.296,1.2,5.617,790.694,0.925,1.77,0.85,264.13,10.822,133.474,0.0,0.846
2714,2021-03-15 17:00:00,212.712,0.257,-0.867,96.867,2.6,64.373,1.0,5.55,791.171,0.758,2.652,0.85,249.602,15.578,48.795,0.0,0.801
2715,2021-03-15 18:00:00,49.038,0.083,-0.65,97.1,2.933,6.359,1.0,5.65,791.955,0.919,3.443,0.85,264.247,0.515,5.844,0.0,0.845
2716,2021-03-15 19:00:00,0.0,0.0,-0.717,96.983,5.117,0.0,0.6,5.633,792.736,0.924,4.251,0.85,264.334,0.0,0.0,0.0,0.846
2717,2021-03-15 20:00:00,0.0,0.0,-1.55,97.1,3.367,0.0,0.8,5.3,792.825,0.945,4.822,0.85,260.848,0.0,0.0,0.0,0.845
2718,2021-03-15 21:00:00,0.0,0.0,-1.517,96.983,1.967,0.0,0.6,5.317,793.089,0.998,4.188,0.85,266.034,0.0,0.0,0.0,0.862
2719,2021-03-15 22:00:00,0.0,0.0,-1.3,97.1,3.6,0.0,1.2,5.4,793.356,0.746,4.626,0.85,246.235,0.0,0.0,0.0,0.795
2720,2021-03-15 23:00:00,0.0,0.0,-1.517,97.1,4.883,0.0,1.2,5.333,793.476,0.659,5.434,0.85,239.169,0.0,0.0,0.0,0.775
2721,2021-03-16 00:00:00,0.0,0.0,-1.683,97.1,4.017,0.0,0.8,5.217,793.83,0.974,5.279,0.85,262.428,0.0,0.0,0.0,0.852
2722,2021-03-16 01:00:00,0.0,0.0,-1.817,97.217,5.583,0.0,1.6,5.2,793.816,0.99,6.249,0.85,263.304,0.0,0.0,0.0,0.857
2723,2021-03-16 02:00:00,0.0,0.0,-2.117,96.983,5.117,0.0,0.8,5.05,794.01,0.999,6.498,0.85,261.934,0.0,0.0,0.0,0.856
2724,2021-03-16 03:00:00,0.0,0.0,-2.383,96.983,4.683,0.0,0.2,4.983,793.783,0.987,6.633,0.85,259.327,0.0,0.0,0.0,0.851
