,When,Discharge,v_a,Maximum Wind Speed,Wind Direction,T_a,RH,p_a,Fountain
530,2019-02-01 13:10:00,0.0,0.1,0.3,71.0,0.4,94.0,878.2,0
531,2019-02-01 13:15:00,0.0,0.3,0.5,99.0,0.4,94.0,878.2,0
532,2019-02-01 13:20:00,0.0,0.3,0.6,294.0,0.3,93.9,878.1,0
533,2019-02-01 13:25:00,0.0,0.4,0.6,246.0,0.3,93.9,878.1,0
534,2019-02-01 13:30:00,0.0,0.3,0.6,60.0,0.3,94.0,878.0,0
535,2019-02-01 13:35:00,0.0,0.4,0.7,52.0,0.3,94.0,878.0,0
536,2019-02-01 13:40:00,0.0,0.3,0.5,328.0,0.3,94.0,877.9,0
537,2019-02-01 13:45:00,0.0,0.2,0.4,333.0,0.3,94.2,877.9,0
538,2019-02-01 13:50:00,0.0,0.2,0.4,295.0,0.3,94.2,877.8,0
539,2019-02-01 13:55:00,0.0,0.3,0.4,2.0,0.3,94.2,877.8,0
540,2019-02-01 14:00:00,0.0,0.1,0.3,14.0,0.2,94.1,877.7,0
541,2019-02-01 14:05:00,0.0,0.1,0.3,196.0,0.2,94.2,877.6,0
542,2019-02-01 14:10:00,0.0,0.1,0.2,84.0,0.2,94.1,877.5,0
543,2019-02-01 14:15:00,0.0,0.1,0.4,201.0,0.2,94.2,877.4,0
544,2019-02-01 14:20:00,0.0,0.1,0.2,248.0,0.2,94.1,877.4,0
545,2019-02-01 14:25:00,0.0,0.3,0.5,246.0,0.2,94.1,877.4,0
546,2019-02-01 14:30:00,0.0,0.1,0.4,184.0,0.2,93.9,877.4,0
547,2019-02-01 14:35:00,0.0,0.2,0.5,218.0,0.1,94.0,877.5,0
548,2019-02-01 14:40:00,0.0,0.3,0.5,237.0,0.1,93.9,877.5,0
549,2019-02-01 14:45:00,0.0,0.2,0.5,200.0,0.1,93.9,877.5,0
550,2019-02-01 14:50:00,0.0,0.1,0.2,308.0,0.1,94.0,877.4,0
551,2019-02-01 14:55:00,0.0,0.1,0.3,291.0,0.1,94.1,877.4,0
552,2019-02-01 15:00:00,0.0,0.3,0.5,23.0,0.1,94.1,877.3,0
553,2019-02-01 15:05:00,0.0,0.3,0.6,13.0,0.1,94.1,877.2,0
554,2019-02-01 15:10:00,0.0,0.3,0.5,353.0,0.0,94.2,877.1,0
555,2019-02-01 15:15:00,0.0,0.3,0.7,27.0,0.0,94.2,877.0,0
556,2019-02-01 15:20:00,0.0,0.3,0.6,34.0,0.0,94.3,877.0,0
557,2019-02-01 15:25:00,0.0,0.3,0.7,21.0,0.0,94.4,877.1,0
558,2019-02-01 15:30:00,0.0,0.4,0.6,331.0,0.0,94.4,877.0,0
559,2019-02-01 15:35:00,0.0,0.2,0.6,16.0,0.0,94.5,876.9,0
560,2019-02-01 15:40:00,0.0,0.2,0.7,5.0,0.0,94.5,877.0,0
561,2019-02-01 15:45:00,0.0,0.5,1.0,11.0,0.0,94.6,877.1,0
562,2019-02-01 15:50:00,0.0,0.3,1.0,326.0,0.0,94.6,877.2,0
563,2019-02-01 15:55:00,0.0,0.2,0.7,5.0,0.0,94.5,877.2,0
564,2019-02-01 16:00:00,0.0,0.2,0.6,344.0,0.0,94.5,877.3,0
565,2019-02-01 16:05:00,0.0,0.2,0.7,285.0,0.0,94.5,877.3,0
566,2019-02-01 16:10:00,0.0,0.4,1.6,306.0,0.0,94.5,877.4,0
567,2019-02-01 16:15:00,0.0,0.0,0.0,0.0,0.0,94.4,877.5,0
568,2019-02-01 16:20:00,0.0,0.0,0.0,0.0,0.0,94.4,877.9,0
569,2019-02-01 16:25:00,0.0,0.0,0.0,0.0,0.0,94.4,878.0,0
570,2019-02-01 16:30:00,0.0,0.0,0.0,0.0,-0.2,94.0,878.0,0
571,2019-02-01 16:35:00,0.0,0.0,0.0,0.0,-0.2,94.1,878.1,0
572,2019-02-01 16:40:00,0.0,0.0,0.0,0.0,-0.2,94.0,878.1,0
573,2019-02-01 16:45:00,0.0,0.0,0.0,0.0,-0.3,94.1,878.1,0
574,2019-02-01 16:50:00,0.0,0.0,0.0,0.0,-0.3,94.1,878.2,0
575,2019-02-01 16:55:00,0.0,0.0,0.0,0.0,-0.3,94.1,878.2,0
576,2019-02-01 17:00:00,0.0,0.0,0.0,0.0,-0.4,93.9,878.2,0
577,2019-02-01 17:05:00,0.0,0.0,0.0,0.0,-0.4,93.9,878.4,0
578,2019-02-01 17:10:00,0.0,0.0,0.0,0.0,-0.4,93.8,878.5,0
579,2019-02-01 17:15:00,0.0,0.0,0.0,0.0,-0.4,93.8,878.6,0
580,2019-02-01 17:20:00,0.0,0.0,0.0,0.0,-0.4,93.6,878.6,0
581,2019-02-01 17:25:00,0.0,0.0,0.0,0.0,-0.5,93.5,878.5,0
582,2019-02-01 17:30:00,0.0,0.0,0.0,0.0,-0.5,93.7,878.6,0
583,2019-02-01 17:35:00,0.0,0.0,0.0,0.0,-0.5,93.9,878.6,0
584,2019-02-01 17:40:00,0.0,0.0,0.0,0.0,-0.5,93.8,878.8,0
585,2019-02-01 17:45:00,0.0,0.0,0.0,0.0,-0.5,93.6,878.9,0
586,2019-02-01 17:50:00,0.0,0.0,0.0,0.0,-0.5,93.7,879.0,0
587,2019-02-01 17:55:00,0.0,0.0,0.0,0.0,-0.5,93.5,879.2,0
588,2019-02-01 18:00:00,0.0,0.0,0.0,0.0,-0.5,93.3,879.3,0
589,2019-02-01 18:05:00,0.0,0.0,0.0,0.0,-0.5,93.5,879.3,0
590,2019-02-01 18:10:00,0.0,0.0,0.0,0.0,-0.5,93.7,879.3,0
591,2019-02-01 18:15:00,0.0,0.0,0.0,0.0,-0.4,93.8,879.4,0
592,2019-02-01 18:20:00,0.0,0.0,0.0,0.0,-0.4,93.6,879.4,0
593,2019-02-01 18:25:00,0.0,0.0,0.0,0.0,-0.5,93.6,879.4,0
594,2019-02-01 18:30:00,0.0,0.0,0.0,0.0,-0.4,93.7,879.4,0
595,2019-02-01 18:35:00,0.0,0.0,0.0,0.0,-0.4,93.7,879.5,0
596,2019-02-01 18:40:00,0.0,0.0,0.0,0.0,-0.4,94.0,879.6,0
597,2019-02-01 18:45:00,0.0,0.0,0.0,0.0,-0.3,94.1,879.7,0
598,2019-02-01 18:50:00,0.0,0.0,0.0,0.0,-0.2,94.1,879.6,0
599,2019-02-01 18:55:00,0.0,0.0,0.0,0.0,-0.2,94.2,879.7,0
600,2019-02-01 19:00:00,0.0,0.0,0.0,0.0,-0.2,94.4,879.7,0
601,2019-02-01 19:05:00,0.0,0.0,0.0,0.0,0.0,94.4,879.7,0
602,2019-02-01 19:10:00,0.0,0.0,0.0,0.0,0.0,94.4,879.8,0
603,2019-02-01 19:15:00,0.0,0.0,0.0,0.0,0.0,94.4,879.8,0
604,2019-02-01 19:20:00,0.0,0.0,0.0,0.0,0.0,94.4,879.8,0
605,2019-02-01 19:25:00,0.0,0.0,0.0,0.0,0.0,94.4,879.9,0
606,2019-02-01 19:30:00,0.0,0.0,0.0,0.0,0.0,94.5,880.0,0
607,2019-02-01 19:35:00,0.0,0.0,0.0,0.0,0.0,94.6,880.0,0
608,2019-02-01 19:40:00,0.0,0.0,0.0,0.0,0.0,94.6,880.0,0
609,2019-02-01 19:45:00,0.0,0.0,0.0,0.0,0.0,94.5,879.9,0
610,2019-02-01 19:50:00,0.0,0.0,0.0,0.0,0.0,94.6,879.9,0
611,2019-02-01 19:55:00,0.0,0.0,0.0,0.0,0.0,94.6,879.9,0
612,2019-02-01 20:00:00,0.0,0.0,0.0,0.0,0.0,94.6,879.8,0
613,2019-02-01 20:05:00,0.0,0.0,0.0,0.0,0.0,94.6,879.8,0
614,2019-02-01 20:10:00,0.0,0.0,0.0,0.0,0.0,94.6,879.8,0
615,2019-02-01 20:15:00,0.0,0.0,0.0,0.0,0.0,94.6,879.8,0
616,2019-02-01 20:20:00,0.0,0.0,0.0,0.0,0.0,94.7,879.6,0
617,2019-02-01 20:25:00,0.0,0.0,0.0,0.0,0.0,94.7,879.5,0
618,2019-02-01 20:30:00,0.0,0.0,0.0,0.0,0.0,94.7,879.6,0
619,2019-02-01 20:35:00,0.0,0.0,0.0,0.0,0.0,94.7,879.7,0
620,2019-02-01 20:40:00,0.0,0.0,0.0,0.0,0.0,94.7,879.9,0
621,2019-02-01 20:45:00,0.0,0.0,0.0,0.0,0.0,94.7,880.0,0
622,2019-02-01 20:50:00,0.0,0.0,0.0,0.0,0.0,94.7,880.0,0
623,2019-02-01 20:55:00,0.0,0.0,0.0,0.0,0.0,94.7,879.9,0
624,2019-02-01 21:00:00,0.0,0.0,0.0,0.0,0.0,94.7,879.9,0
625,2019-02-01 21:05:00,0.0,0.0,0.0,0.0,0.0,94.7,880.0,0
626,2019-02-01 21:10:00,0.0,0.0,0.0,0.0,0.0,94.7,880.0,0
627,2019-02-01 21:15:00,0.0,0.0,0.0,0.0,0.0,94.7,879.9,0
628,2019-02-01 21:20:00,0.0,0.0,0.0,0.0,0.0,94.7,879.9,0
629,2019-02-01 21:25:00,0.0,0.0,0.0,0.0,0.0,94.7,879.8,0
630,2019-02-01 21:30:00,0.0,0.0,0.0,0.0,-0.2,94.6,879.9,0
631,2019-02-01 21:35:00,0.0,0.0,0.0,0.0,-0.2,94.8,879.9,0
632,2019-02-01 21:40:00,0.0,0.0,0.0,0.0,-0.2,94.7,879.9,0
633,2019-02-01 21:45:00,0.0,0.0,0.0,0.0,0.0,94.8,879.9,0
634,2019-02-01 21:50:00,0.0,0.0,0.0,0.0,0.0,94.8,879.7,0
635,2019-02-01 21:55:00,0.0,0.0,0.0,0.0,0.0,94.8,879.7,0
636,2019-02-01 22:00:00,0.0,0.0,0.0,0.0,0.0,94.8,879.7,0
637,2019-02-01 22:05:00,0.0,0.0,0.0,0.0,0.0,94.8,879.7,0
638,2019-02-01 22:10:00,0.0,0.0,0.0,0.0,0.0,94.9,879.7,0
639,2019-02-01 22:15:00,0.0,0.0,0.0,0.0,0.0,94.9,879.7,0
640,2019-02-01 22:20:00,0.0,0.0,0.0,0.0,0.0,94.8,879.6,0
641,2019-02-01 22:25:00,0.0,0.0,0.0,0.0,0.0,94.9,879.7,0
642,2019-02-01 22:30:00,0.0,0.0,0.0,0.0,0.0,94.8,879.8,0
643,2019-02-01 22:35:00,0.0,0.0,0.0,0.0,0.0,94.8,879.9,0
644,2019-02-01 22:40:00,0.0,0.0,0.0,0.0,-0.2,94.8,879.9,0
645,2019-02-01 22:45:00,0.0,0.0,0.0,0.0,-0.2,94.9,879.9,0
646,2019-02-01 22:50:00,0.0,0.0,0.0,0.0,0.0,94.9,880.0,0
647,2019-02-01 22:55:00,0.0,0.0,0.0,0.0,-0.2,94.7,879.9,0
648,2019-02-01 23:00:00,0.0,0.0,0.0,0.0,-0.2,94.9,879.9,0
649,2019-02-01 23:05:00,0.0,0.0,0.0,0.0,-0.2,94.9,879.9,0
650,2019-02-01 23:10:00,0.0,0.0,0.0,0.0,0.0,94.9,879.9,0
651,2019-02-01 23:15:00,0.0,0.0,0.0,0.0,0.0,94.9,880.0,0
652,2019-02-01 23:20:00,0.0,0.0,0.0,0.0,0.0,94.9,880.0,0
653,2019-02-01 23:25:00,0.0,0.0,0.0,0.0,0.0,94.9,880.0,0
654,2019-02-01 23:30:00,0.0,0.0,0.0,0.0,0.0,94.9,880.0,0
655,2019-02-01 23:35:00,0.0,0.0,0.0,0.0,0.0,94.9,880.1,0
656,2019-02-01 23:40:00,0.0,0.0,0.0,0.0,0.0,94.9,880.3,0
657,2019-02-01 23:45:00,0.0,0.0,0.0,0.0,0.0,94.9,880.5,0
658,2019-02-01 23:50:00,0.0,0.0,0.0,0.0,0.0,94.8,880.4,0
659,2019-02-01 23:55:00,0.0,0.0,0.0,0.0,0.0,94.9,880.5,0
660,2019-02-02 00:00:00,0.0,0.0,0.0,0.0,0.0,94.8,880.5,0
661,2019-02-02 00:05:00,0.0,0.0,0.0,0.0,0.0,94.8,880.5,0
662,2019-02-02 00:10:00,0.0,0.0,0.0,0.0,0.0,94.8,880.5,0
663,2019-02-02 00:15:00,0.0,0.0,0.0,0.0,0.0,94.7,880.7,0
664,2019-02-02 00:20:00,0.0,0.0,0.0,0.0,0.0,94.7,880.7,0
665,2019-02-02 00:25:00,0.0,0.0,0.0,0.0,0.0,94.7,880.7,0
666,2019-02-02 00:30:00,0.0,0.0,0.0,0.0,-0.2,94.7,880.8,0
667,2019-02-02 00:35:00,0.0,0.0,0.0,0.0,-0.2,94.7,880.8,0
668,2019-02-02 00:40:00,0.0,0.0,0.0,0.0,-0.2,94.7,880.8,0
669,2019-02-02 00:45:00,0.0,0.0,0.0,0.0,-0.2,94.7,880.8,0
670,2019-02-02 00:50:00,0.0,0.0,0.0,0.0,-0.2,94.8,880.7,0
671,2019-02-02 00:55:00,0.0,0.0,0.0,0.0,0.0,94.7,880.5,0
672,2019-02-02 01:00:00,0.0,0.0,0.0,0.0,0.0,94.6,880.4,0
673,2019-02-02 01:05:00,0.0,0.0,0.0,0.0,-0.2,94.5,880.2,0
674,2019-02-02 01:10:00,0.0,0.0,0.0,0.0,-0.2,94.3,880.1,0
675,2019-02-02 01:15:00,0.0,0.0,0.0,0.0,-0.2,94.2,880.2,0
676,2019-02-02 01:20:00,0.0,0.0,0.0,0.0,-0.3,94.2,880.1,0
677,2019-02-02 01:25:00,0.0,0.0,0.0,0.0,-0.3,94.2,880.0,0
678,2019-02-02 01:30:00,0.0,0.0,0.0,0.0,-0.4,94.1,880.1,0
679,2019-02-02 01:35:00,0.0,0.0,0.0,0.0,-0.4,94.2,880.3,0
680,2019-02-02 01:40:00,0.0,0.0,0.0,0.0,-0.4,94.2,880.4,0
681,2019-02-02 01:45:00,0.0,0.0,0.0,0.0,-0.4,94.4,880.4,0
682,2019-02-02 01:50:00,0.0,0.0,0.0,0.0,-0.4,94.6,880.4,0
683,2019-02-02 01:55:00,0.0,0.0,0.0,0.0,-0.3,94.7,880.5,0
684,2019-02-02 02:00:00,0.0,0.0,0.0,0.0,-0.3,94.7,880.5,0
685,2019-02-02 02:05:00,0.0,0.0,0.0,0.0,-0.3,94.6,880.5,0
686,2019-02-02 02:10:00,0.0,0.0,0.0,0.0,-0.3,94.6,880.4,0
687,2019-02-02 02:15:00,0.0,0.0,0.0,0.0,-0.4,94.6,880.5,0
688,2019-02-02 02:20:00,0.0,0.0,0.0,0.0,-0.4,94.5,880.7,0
689,2019-02-02 02:25:00,0.0,0.0,0.0,0.0,-0.4,94.6,880.6,0
690,2019-02-02 02:30:00,0.0,0.0,0.0,0.0,-0.4,94.6,880.7,0
691,2019-02-02 02:35:00,0.0,0.0,0.0,0.0,-0.4,94.7,880.6,0
692,2019-02-02 02:40:00,0.0,0.0,0.0,0.0,-0.4,94.7,880.5,0
693,2019-02-02 02:45:00,0.0,0.0,0.0,0.0,-0.4,94.6,880.4,0
694,2019-02-02 02:50:00,0.0,0.0,0.0,0.0,-0.4,94.6,880.4,0
695,2019-02-02 02:55:00,0.0,0.0,0.0,0.0,-0.4,94.6,880.5,0
696,2019-02-02 03:00:00,0.0,0.0,0.0,0.0,-0.6,94.2,880.5,0
697,2019-02-02 03:05:00,0.0,0.0,0.0,0.0,-0.6,94.3,880.4,0
698,2019-02-02 03:10:00,0.0,0.0,0.0,0.0,-0.9,93.6,880.3,0
699,2019-02-02 03:15:00,0.0,0.0,0.0,0.0,-1.1,93.2,880.3,0
700,2019-02-02 03:20:00,0.0,0.0,0.0,0.0,-1.2,92.9,880.3,0
701,2019-02-02 03:25:00,0.0,0.0,0.0,0.0,-1.2,93.0,880.4,0
702,2019-02-02 03:30:00,0.0,0.0,0.0,0.0,-1.2,93.4,880.4,0
703,2019-02-02 03:35:00,0.0,0.0,0.0,0.0,-1.2,93.5,880.5,0
704,2019-02-02 03:40:00,0.0,0.0,0.0,0.0,-1.2,93.9,880.5,0
705,2019-02-02 03:45:00,0.0,0.0,0.0,0.0,-1.1,93.9,880.6,0
706,2019-02-02 03:50:00,0.0,0.0,0.0,0.0,-1.1,93.9,880.6,0
707,2019-02-02 03:55:00,0.0,0.0,0.0,0.0,-1.1,93.9,880.6,0
708,2019-02-02 04:00:00,0.0,0.0,0.0,0.0,-1.1,94.0,880.6,0
709,2019-02-02 04:05:00,0.0,0.0,0.0,0.0,-1.1,93.8,880.6,0
710,2019-02-02 04:10:00,0.0,0.0,0.0,0.0,-1.3,93.0,880.7,0
711,2019-02-02 04:15:00,0.0,0.0,0.0,0.0,-1.2,93.3,880.8,0
712,2019-02-02 04:20:00,0.0,0.0,0.0,0.0,-1.2,93.5,880.9,0
713,2019-02-02 04:25:00,0.0,0.0,0.0,0.0,-1.2,93.5,881.0,0
714,2019-02-02 04:30:00,0.0,0.0,0.0,0.0,-1.2,93.4,881.0,0
715,2019-02-02 04:35:00,0.0,0.0,0.0,0.0,-1.4,93.0,881.0,0
716,2019-02-02 04:40:00,0.0,0.0,0.0,0.0,-1.4,92.9,881.0,0
717,2019-02-02 04:45:00,0.0,0.0,0.0,0.0,-1.6,92.7,881.1,0
718,2019-02-02 04:50:00,0.0,0.0,0.0,0.0,-1.7,92.4,881.1,0
719,2019-02-02 04:55:00,0.0,0.0,0.0,0.0,-1.7,93.5,881.3,0
720,2019-02-02 05:00:00,0.0,0.0,0.0,0.0,-1.7,93.4,881.3,0
721,2019-02-02 05:05:00,0.0,0.0,0.0,0.0,-1.8,93.0,881.4,0
722,2019-02-02 05:10:00,0.0,0.0,0.0,0.0,-2.0,92.6,881.4,0
723,2019-02-02 05:15:00,0.0,0.0,0.0,0.0,-2.2,92.8,881.5,0
724,2019-02-02 05:20:00,0.0,0.0,0.0,0.0,-2.3,92.9,881.6,0
725,2019-02-02 05:25:00,0.0,0.0,0.0,0.0,-2.5,92.4,881.6,0
726,2019-02-02 05:30:00,0.0,0.0,0.0,0.0,-2.6,92.4,881.7,0
727,2019-02-02 05:35:00,0.0,0.0,0.0,0.0,-2.6,92.8,881.8,0
728,2019-02-02 05:40:00,0.0,0.0,0.0,0.0,-2.7,92.0,881.8,0
729,2019-02-02 05:45:00,0.0,0.0,0.0,0.0,-2.7,92.6,881.9,0
730,2019-02-02 05:50:00,0.0,0.0,0.0,0.0,-2.7,92.2,882.0,0
731,2019-02-02 05:55:00,0.0,0.0,0.0,0.0,-3.0,91.6,882.1,0
732,2019-02-02 06:00:00,0.0,0.0,0.0,0.0,-3.1,91.2,882.2,0
733,2019-02-02 06:05:00,0.0,0.0,0.0,0.0,-3.2,90.7,882.3,0
734,2019-02-02 06:10:00,0.0,0.0,0.0,0.0,-3.3,90.8,882.3,0
735,2019-02-02 06:15:00,0.0,0.0,0.0,0.0,-3.4,91.5,882.3,0
736,2019-02-02 06:20:00,0.0,0.0,0.0,0.0,-3.4,92.2,882.4,0
737,2019-02-02 06:25:00,0.0,0.0,0.0,0.0,-3.4,91.9,882.5,0
738,2019-02-02 06:30:00,0.0,0.0,0.0,0.0,-3.5,91.2,882.6,0
739,2019-02-02 06:35:00,0.0,0.0,0.0,0.0,-3.5,92.1,882.6,0
740,2019-02-02 06:40:00,0.0,0.0,0.0,0.0,-3.5,91.8,882.6,0
741,2019-02-02 06:45:00,0.0,0.0,0.0,0.0,-3.6,91.4,882.7,0
742,2019-02-02 06:50:00,0.0,0.0,0.0,0.0,-3.6,92.0,882.7,0
743,2019-02-02 06:55:00,0.0,0.0,0.0,0.0,-3.5,92.9,882.8,0
744,2019-02-02 07:00:00,0.0,0.0,0.0,0.0,-3.4,93.1,882.8,0
745,2019-02-02 07:05:00,0.0,0.0,0.0,0.0,-3.4,92.7,882.9,0
746,2019-02-02 07:10:00,0.0,0.0,0.0,0.0,-3.5,92.5,882.9,0
747,2019-02-02 07:15:00,0.0,0.0,0.0,0.0,-3.6,91.6,883.0,0
748,2019-02-02 07:20:00,0.0,0.0,0.0,0.0,-3.7,91.4,883.0,0
749,2019-02-02 07:25:00,0.0,0.0,0.0,0.0,-3.8,91.4,883.1,0
750,2019-02-02 07:30:00,0.0,0.0,0.0,0.0,-3.8,91.0,883.1,0
751,2019-02-02 07:35:00,0.0,0.0,0.0,0.0,-3.9,90.9,883.2,0
752,2019-02-02 07:40:00,0.0,0.0,0.0,0.0,-4.0,90.5,883.2,0
753,2019-02-02 07:45:00,0.0,0.0,0.0,0.0,-4.0,91.4,883.3,0
754,2019-02-02 07:50:00,0.0,0.0,0.0,0.0,-4.1,91.2,883.4,0
755,2019-02-02 07:55:00,0.0,0.0,0.0,0.0,-4.1,90.8,883.4,0
756,2019-02-02 08:00:00,0.0,0.0,0.0,0.0,-4.1,91.3,883.4,0
757,2019-02-02 08:05:00,0.0,0.0,0.0,0.0,-4.1,91.3,883.5,0
758,2019-02-02 08:10:00,0.0,0.0,0.0,0.0,-4.0,91.9,883.5,0
