,When,sea,T_a,RH,v_a,p_a,SW_global,SW_diffuse,SW_direct,Prec,cld,h_f,missing_type,a,vp_a,LW_in,e_a,Discharge,T_s,T_bulk,f_cone,ice,iceV,solid,gas,vapour,melted,delta_T_s,unfrozen_water,Qsurf,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,ppt,dpt,cdt,thickness,fountain_runoff,fountain_froze,Qt,Qmelt,s_cone,input,vp_ice
41,2021-01-19 17:00:00,0.0,-5.818,19.83,4.147,618.24,36.03,0.0,36.03,0,0,5.0,-,0.35,0.785,156.122,0.539,60.0,-14.909836762984401,-1.4460535603652207,0.029158651736632523,79807.37011663214,87.03093796797398,286.04754385629565,5.612832113488676,61.52833987500414,0.0,-2.228270091931652,69553.3068266327,-168.87184365273072,0.6828810443460654,-83.44661600702747,85.83335516128346,-23.80491124337688,-159.36045075393625,11.223898145980371,0.0,186.53183808940165,1.4238222076122882,7.640022575239747,0,0.0,0,-1.437600010856907e-05,3308.339624030216,291.6603759697843,-23.80491124337688,-145.06693240935385,0.18636361261898604,141575.51210977254,1.6723859529777145
42,2021-01-19 18:00:00,0.0,-6.317,20.49,1.301,618.657,-3.408,0.0,0.0,0,0,5.0,-,0.35,0.78,154.879,0.539,60.0,-17.138106854916053,-1.491089347448346,0.029259636668671426,80093.41766048844,87.34287640184127,412.2366412695841,1.149812059094256,67.14117198849281,0.0,-0.45641541336227875,72861.64645066291,-210.4625935409315,0.0,-76.5273851477667,32.07098044865004,-4.875947688989346,-174.17416262342854,13.043921470603065,0.0,186.55431798275777,1.4289255062773158,7.640022575239747,0,0.0,0,0.0016723066531825848,3186.6135466713217,413.38645332867833,-4.875947688989346,-205.58664585194214,0.18636361261898604,144883.85173380276,1.359377679015576
43,2021-01-19 19:00:00,0.0,-6.488,17.55,1.711,618.934,-4.007,0.0,0.0,0,0,5.0,-,0.35,0.66,150.833,0.526,60.0,-17.594522268278332,-1.543247322909156,0.029405106486553666,80505.65430175803,87.79242562896187,395.23033766339194,1.6766959242612665,68.29098404758707,0.0,-0.6654447775994602,76048.25999733423,-204.4656685598071,0.0,-78.92759698349971,43.3097588319369,-7.109036703172564,-175.11971884243604,13.380925137364304,0.0,186.58685149928164,1.4362801112940378,7.640022575239747,0,0.0,0,0.0024097497821634365,3203.092966412347,396.9070335876532,-7.109036703172564,-197.35663185663455,0.18703158167467532,148070.46528047408,1.3023042052758795
44,2021-01-19 20:00:00,0.0,-7.724,24.53,0.784,619.138,-3.672,0.0,0.0,0,0,5.0,-,0.35,0.838,153.305,0.545,60.0,-18.259967045877794,-1.5964881585847581,0.029544503527126734,80900.88463942142,88.22342926872565,450.3252265002002,0.46061260735977033,69.96767997184834,0.0,-0.18277659673918012,79251.35296374658,-226.06211739117708,0.0,-74.07181955630986,18.831774705983104,-1.9526271426866726,-182.76072595237574,13.8912805542121,0.0,186.61819434651096,1.4433313113406603,7.640022575239747,0,0.0,0,0.002309935755389745,3149.21416089244,450.78583910756,-1.9526271426866726,-224.1094902484904,0.1879942234658864,151273.55824688642,1.2230199894745766
45,2021-01-19 21:00:00,0.0,-7.955,21.4,4.966,619.39,-3.575,0.0,0.0,0,0,5.0,-,0.35,0.718,149.456,0.533,60.0,-18.442743642616975,-1.6514988451642916,0.02970324663606756,81351.20986592161,88.71451457570514,252.81064563395745,3.6686069616479386,70.4282925792081,0.0,-1.455467227593743,82400.56712463903,-143.03384009767268,0.0,-77.26933106516626,118.78628261514329,-15.548953556378661,-182.99962894356057,13.997790852289494,0.0,186.65408698636537,1.451365444744655,7.640022575239747,0,0.0,0,0.002631497473754583,3343.5207474043946,256.4792525956054,-15.548953556378661,-127.48488654129402,0.18891715268202175,154422.77240777886,1.2020324405409635
46,2021-01-19 22:00:00,0.0,-8.61,21.76,2.848,619.864,-3.144,0.0,0.0,0,0,5.0,-,0.35,0.694,147.309,0.53,60.0,-19.89821087021072,-1.706635073970017,0.029792324129619602,81604.02051155557,88.99020775524053,381.63524321455026,1.531595233723675,74.09689954085604,0.0,-0.6075725917051265,85744.08787204343,-196.92601292136843,0.0,-74.2782982945887,73.37951496256493,-6.490780301642458,-204.70160686482117,15.165157577118972,0.0,186.6743212394685,1.455875772688658,7.640022575239747,0,0.0,0,0.0014770272860702678,3216.833161551726,383.16683844827395,-6.490780301642458,-190.43523261972598,0.18996873771660427,157766.29315518326,1.046319712612377
47,2021-01-19 23:00:00,0.0,-9.32,22.99,2.413,620.109,-3.324,0.0,0.0,0,0,5.0,-,0.35,0.693,145.773,0.531,60.0,-20.505783461915843,-1.766190868395367,0.029926737833792412,81985.65575477012,89.40638577401322,408.68740201598774,1.0829518902296034,75.62849477457972,0.0,-0.4295285224920472,88960.92103359515,-208.21253884448308,0.0,-73.69551114725729,61.63183351644931,-4.588711391606123,-207.18215408354024,15.62200426147126,0.0,186.70498099457686,1.4626844262466225,7.640022575239747,0,0.0,0,0.0022294336789836465,3190.229646093783,409.77035390621734,-4.588711391606123,-203.62382745287695,0.19055909303291188,160983.126316735,0.9869770584940959
48,2021-01-20 00:00:00,0.0,-9.8,22.66,3.098,620.087,-3.54,0.0,0.0,0,0,5.0,-,0.35,0.658,143.674,0.527,60.0,-20.93531198440789,-1.8272652181673767,0.03007060585476798,82394.34315678611,89.85206451121714,382.1404815402849,1.3666310565627244,76.71144666480933,0.0,-0.5419477381992162,92151.15067968893,-196.3290875420809,0.0,-74.30581123644365,78.76798813833025,-5.789701101807412,-210.93072436958897,15.929161027428886,0.0,186.7379670599534,1.46997571022342,7.640022575239747,0,0.0,0,0.002387074703790927,3216.4928874031525,383.5071125968476,-5.789701101807412,-190.5393864402735,0.19145027542025594,164173.3559628288,0.9469047940825995
49,2021-01-20 01:00:00,0.0,-10.23,25.01,4.107,619.877,-4.185,0.0,0.0,0,0,5.0,-,0.35,0.702,144.094,0.532,60.0,-21.477259722607105,-1.889242454075439,0.030205059593194715,82776.48363832639,90.26879349872016,336.5654890694402,1.2323100447628406,78.07807772137205,0.0,-0.4886006629043381,95367.64356709208,-173.02138656197945,0.0,-72.01829985281833,105.43632814020395,-5.219787069802684,-217.54890963111023,16.32928185154784,0.0,186.76895354326518,1.4767933776048854,7.640022575239747,0,0.0,0,0.002231624313277584,3262.202200885797,337.7977991142031,-5.219787069802684,-167.80159949217676,0.1924046291417263,167389.84885023194,0.8984753643881467
50,2021-01-20 02:00:00,0.006,-10.98,27.4,3.834,619.781,-3.696,0.0,0.0,0,0,5.0,-,0.35,0.724,143.157,0.534,60.0,-21.965860385511444,-1.952493668365273,0.033267904508533015,83113.04912739583,90.63582238538258,366.98872791573984,0.7775248618104535,79.3103877661349,0.0,-0.3082368990079964,98629.84576797788,-185.95461080258153,0.0,-71.28192811803629,96.12531279627282,-3.2929365472290075,-224.18892751725016,16.683868583661102,0.0,186.79635897053416,1.4827979535851816,7.640022575239747,0,0.0,0,0.001965149344681648,3232.23374722245,367.7662527775503,-3.2929365472290075,-182.66167425535252,0.19329699134541406,170652.05105111774,0.8567734597933228
51,2021-01-20 03:00:00,0.195,-11.21,29.33,2.916,619.737,-3.274,0.0,0.0,0,0,5.0,-,0.35,0.761,143.688,0.538,60.0,-22.274097284519442,-2.016866115904754,0.12496854873848036,83480.03785531157,91.03602819554152,413.95453026128547,0.31354870274586955,80.08791262794534,0.0,-0.12428124521229798,101862.07951520033,-207.05281015519006,0.0,-69.70028179810129,73.62482144957242,-1.3277133782872932,-226.53679926622175,16.88716283784781,0.0,186.8263637869727,1.4893453025328565,7.640022575239747,0,0.0,0,0.00214247115074693,3185.7319210359688,414.26807896403136,-1.3277133782872932,-205.72509677690277,0.19408292828750587,173884.2847983402,0.8313877090473895
52,2021-01-20 04:00:00,0.363,-11.58,30.51,3.24,619.484,-3.342,0.0,0.0,0,0,5.0,-,0.35,0.768,143.106,0.539,60.0,-22.39837852973174,-2.081746929216776,0.20283223572101236,83893.99238557286,91.48745080215143,401.2847827014326,0.26409834192994797,80.40146133069122,0.0,-0.10466156853868733,105047.8114362363,-200.49058942945777,0.0,-69.85975478950738,79.95591560180969,-1.118113714615382,-226.40531772008205,16.936681192937353,0.0,186.8603613351377,1.4967305559532658,7.640022575239747,0,0.0,0,0.0024162682260660006,3198.4511189566374,401.54888104336254,-1.118113714615382,-199.37247571484238,0.19493990860179106,177070.01671937617,0.8213483488996617
53,2021-01-20 05:00:00,0.499,-11.66,30.3,3.468,619.392,-3.046,0.0,0.0,0,0,5.0,-,0.35,0.758,142.665,0.538,60.0,-22.50304009827043,-2.1465086984834483,0.26175927698567897,84295.27716827429,91.92505689015735,392.7835688803545,0.29138398883821026,80.66555967262117,0.0,-0.11545434950511817,108246.26255519294,-196.3639348476048,0.0,-69.94541704721524,85.76479779476867,-1.2334144557173605,-227.91984425262268,16.96994311318181,0.0,186.8934729127316,1.5038897717544153,7.640022575239747,0,0.0,0,0.0023418882682189955,3206.9250471308073,393.0749528691927,-1.2334144557173605,-195.13052039188744,0.19590656195231174,180268.4678383328,0.8129806618854449
54,2021-01-20 06:00:00,0.591,-12.07,32.0,3.463,619.682,-3.171,0.0,0.0,0,0,5.0,-,0.35,0.775,142.241,0.54,60.0,-22.618494447775547,-2.2111001951911495,0.2989422037117029,84688.06073715465,92.35339229787857,400.8507420945682,0.15266171289195568,80.95694366145938,0.0,-0.06047823338994907,111453.18760232374,-199.6777923345275,0.0,-69.97795261774235,83.35375615279348,-0.6460971599524252,-229.41984294221263,17.012344232586432,0.0,186.92603031868066,1.5108973196455404,7.640022575239747,0,0.0,0,0.0022918692720811534,3198.99659619254,401.0034038074602,-0.6460971599524252,-199.03169517457508,0.196843629314436,183475.39288546363,0.8038419991015893
55,2021-01-20 07:00:00,0.624,-12.4,32.84,3.421,619.992,-2.593,0.0,0.0,0,0,5.0,-,0.35,0.774,141.533,0.54,60.0,-22.678972681165497,-2.275563983973698,0.311713337869047,85088.91147924922,92.79052505915945,408.9611797849326,0.13123109427157814,81.10960537435133,0.0,-0.05197903089187546,114652.18419851628,-203.5655967428673,0.0,-70.481108430138,80.2790445993139,-0.5552990283261379,-229.81725561273163,17.009021729014556,0.0,186.95940656417034,1.5180487918428829,7.640022575239747,0,0.0,0,0.0023385333788752322,3190.907589120796,409.0924108792042,-0.5552990283261379,-203.01029771454117,0.19776084491453585,186674.38948165617,0.7990930734520098
56,2021-01-20 08:00:00,0.592,-12.47,34.15,3.352,620.25,27.9,0.0,27.9,0,0,5.0,-,0.35,0.8,142.063,0.543,60.0,-22.730951712057372,-2.3397230095261325,0.29946888644298086,85497.87265903415,93.23650235445382,400.91012769879393,0.0,81.24083646862292,0.0,0.010083173714541854,117843.09178763707,-198.80576098873902,5.430868255643458,-69.7751701908262,78.55462330409625,0.10771991070352796,-230.12267031192934,16.998868043573296,0.0,186.9936143508685,1.5253449602165325,7.640022575239747,0,0.025461575696636162,0,0.0023854231433992922,3199.089872301206,400.91012769879393,0.10771991070352796,-198.91348089944256,0.1986968987189473,189865.29707077696,0.795032109745594
57,2021-01-20 09:00:00,0.502,-10.81,34.74,0.607,620.654,238.0,0.0,238.0,0,0,5.0,-,0.35,0.93,148.753,0.554,60.0,-22.72086853834283,-2.4035487027041684,0.2633302883771232,85898.80824830865,93.67372764264847,441.85527608138386,0.0,81.24083646862292,0.0,0.04931727042550576,121042.18165993827,-218.6622593160399,40.737195611940955,-63.1192910789494,16.52323215026958,0.5268630806901259,-230.2675140106969,16.937254930705752,0.0,187.0273039371814,1.532497946149998,7.640022575239747,0,0.12455618451258527,0,0.002338182989362722,3158.1447239186164,441.85527608138386,0.5268630806901259,-219.18912239673003,0.19965189175748826,193064.41240465385,0.7958195962289257
58,2021-01-20 10:00:00,0.366,-10.46,33.67,1.761,620.916,423.0,0.0,423.0,0,0,5.0,-,0.35,0.927,149.448,0.553,60.0,-22.671551267917327,-2.466857632132073,0.20478426312252543,86340.78808057455,94.15571219255676,340.23614027000735,0.0,81.24083646862292,0.0,0.1357648913564056,124200.32638385688,-167.29532193595242,56.305433145538366,-62.59123731251057,49.16730089567087,1.4503947256700298,-228.47057903473194,16.84336564441083,0.0,187.06461792590588,1.540383191580054,7.640022575239747,0,0.3429575585383313,0,0.0025770812055879223,3259.763859729993,340.23614027000735,1.4503947256700298,-168.74571666162245,0.20058814369431463,196222.68168475697,0.7996769966672563
59,2021-01-20 11:00:00,0.199,-9.82,36.21,1.924,620.932,574.1,0.0,574.1,0,0,5.0,-,0.35,1.049,153.544,0.563,60.0,-22.53578637656092,-2.5295058310336684,0.12783176168209065,86681.36717840309,94.52711796990522,340.43300109637255,0.0,81.24083646862292,0.0,0.2779891043213071,127460.09024358688,-165.84749597344347,47.70233934809736,-58.95533114982956,55.93783538277739,2.969795259091747,-230.1800961074925,16.677961293912094,0.0,187.0934967226515,1.54645937329395,7.640022575239747,0,0.7023405078882654,0,0.0019854410816243532,3259.5669989036273,340.43300109637255,2.969795259091747,-168.8172912325352,0.20162024083177743,199482.7885020455,0.8103829564999597
60,2021-01-20 12:00:00,0.011,-8.5,32.62,2.191,620.472,664.7,0.0,664.7,0,0,5.0,-,0.35,1.049,156.523,0.563,60.0,-22.257797272239614,-2.591304620944663,0.03708223843714829,87022.50252000736,94.89913033806691,368.76974793493844,0.0,81.24083646862292,0.0,0.28693971025266923,130719.6572424905,-179.7754069008458,16.021566527962108,-56.92074460779088,68.86947855256089,3.065415794744951,-227.20582494604201,16.394701777719156,0.0,187.12253216031885,1.5525454788061066,7.640022575239747,0,0.7250667543163207,0,0.001988376799184872,3231.2302520650614,368.76974793493844,3.065415794744951,-182.84082269559076,0.20241555022439467,202743.05784145702,0.8327146858167451
61,2021-01-20 13:00:00,0.0,-8.01,27.63,2.828,619.862,683.9,0.0,683.9,0,0,5.0,-,0.35,0.923,154.793,0.552,60.0,-21.970857561986946,-2.6518250654367206,0.03182363003388604,87391.99733469661,95.30206906728093,327.84715847105826,0.0,81.24083646862292,0.0,0.1141190904537994,133950.88749455556,-161.30430028565792,14.146717377113529,-59.628864028065664,90.1155708424552,1.219149702392056,-223.26192056636523,16.105046386812184,0.0,187.15410493648906,1.5591375381858772,7.640022575239747,0,0.28841570814788625,0,0.0021533415808460367,3272.1528415289417,327.84715847105826,1.219149702392056,-162.52344998804998,0.20321215853964766,205975.0131602764,0.8563565225592275
62,2021-01-20 14:00:00,0.0,-7.311,26.43,3.878,619.471,636.2,0.0,636.2,0,0,5.0,-,0.35,0.932,156.595,0.553,60.0,-21.85673847153315,-2.7110348856343647,0.03193831673547838,87720.13290887582,95.65990502603688,249.55711842028927,0.0,81.24083646862292,0.0,0.15514623129837782,137223.0403360845,-122.03673068382876,13.207452119622376,-58.21680578782508,128.67017252039116,1.6574482057517053,-223.31555086026057,15.960553118491655,0.0,187.18225128709366,1.5649917182815398,7.640022575239747,0,0.39216348018247527,0,0.0019119856274452975,3350.442881579711,249.55711842028927,1.6574482057517053,-123.69417888958047,0.2040749909874384,209247.45441751348,0.8659288022835083
63,2021-01-20 15:00:00,0.0,-6.636,24.98,4.707,619.232,514.9,0.0,514.9,0,0,5.0,-,0.35,0.928,158.038,0.552,60.0,-21.70159224023477,-2.7695027719045036,0.032025641777392755,87970.08219077629,95.93247785253685,188.05428729972294,0.0,81.24083646862292,0.0,0.1393691281761052,140573.4832176642,-91.71039848195538,10.718501918266695,-57.304788887403134,161.69519782107344,1.4888992758606587,-224.09068524988413,15.782476640131092,0.0,187.20375900889104,1.569450997391057,7.640022575239747,0,0.35232413919109273,0,0.0014561894871213223,3411.945712700277,188.05428729972294,1.4888992758606587,-93.19929775781604,0.20484124266248385,212598.2894625734,0.8791008692613007
64,2021-01-20 16:00:00,0.0,-6.239,20.85,2.852,619.229,337.5,0.0,337.5,0,0,5.0,-,0.35,0.799,155.573,0.541,60.0,-21.562223112058664,-2.82716066821359,0.032091445677857364,88158.4888022152,96.13793762509836,327.42175110269255,0.40206827634541786,81.24083646862292,0.0,-0.15903264901585304,143985.4289303645,-164.15364021398074,7.040060895579959,-60.24761411229619,99.64700663549756,-1.6989673326987376,-224.51235406441057,15.618227764347264,0.0,187.22000989677366,1.57281230997454,7.640022575239747,0,0.0,0,0.001097519481709515,3272.176180620962,327.82381937903796,-1.6989673326987376,-162.454672881282,0.2054249162139167,216010.58749941285,0.8910906473366194
65,2021-01-20 17:00:00,0.0,-6.05,26.36,4.258,619.627,32.92,0.0,32.92,0,0,5.0,-,0.35,1.025,161.647,0.56,60.0,-21.721255761074516,-2.8841015186394223,0.03220576193061507,88485.9105533179,96.4949951508374,215.69474576342262,0.0,81.64290474496833,0.0,0.3804936830627938,147257.60511098546,-102.80753809042737,0.6891388937913013,-53.62843668932277,152.2485317120113,4.0648655595083065,-221.8849727579747,15.703335191559209,0.0,187.2483307835207,1.5786537549412645,7.640022575239747,0,0.9621142721764283,0,0.0019071547209932635,3384.305254236577,215.69474576342262,4.0648655595083065,-106.87240364993568,0.20586487729392403,219282.76368003382,0.8774223644818223
66,2021-01-20 18:00:00,0.0,-6.906,20.06,5.05,619.949,-3.263,0.0,0.0,0,0,5.0,-,0.35,0.73,152.111,0.534,60.0,-21.34076207801172,-2.941149436982388,0.03228137710206816,88702.56741335349,96.73126217377698,208.55394491127305,1.3954105826618537,81.64290474496833,0.0,-0.5517968477936729,150641.91036522205,-109.91015817391141,0.0,-64.4705255160695,166.4065035637408,-5.894920473808716,-221.28980038631985,15.338584638545843,0.0,187.26712623360885,1.5825190727471188,7.640022575239747,0,0.0,0,0.001261784401233121,3390.050644506065,209.94935549393492,-5.894920473808716,-104.0152377001027,0.2066294620722015,222668.0310485426,0.9104540323068929
67,2021-01-20 19:00:00,0.0,-7.402,19.66,1.908,620.807,-3.976,0.0,0.0,0,0,5.0,-,0.35,0.689,149.764,0.53,60.0,-21.892558925805393,-2.9967417460424324,0.03235414275614201,88911.12135826476,96.95869286615569,430.22549156986463,0.5081675004395216,83.03831532763019,0.0,-0.20092872863635863,154031.9610097281,-215.52432145078365,0.0,-64.92535106969538,63.20238055067674,-2.1465488267118866,-227.40704084946987,15.752238744416768,0.0,187.28526036795594,1.5862398285847799,7.640022575239747,0,0.0,0,0.0012144720589933778,3169.2663409296956,430.73365907030416,-2.1465488267118866,-213.37777262407175,0.2071353922272224,226058.08169304865,0.8629171539390156
68,2021-01-20 20:00:00,0.0,-8.26,19.26,1.188,621.43,-4.132,0.0,0.0,0,0,5.0,-,0.35,0.631,146.074,0.523,60.0,-22.093487654441752,-3.053704878974944,0.032504183984333884,89341.34684983462,97.427859160125,478.37806515352656,0.39155735908462314,83.54648282806971,0.0,-0.15479021480987828,157201.2273506578,-238.78004947932314,0.0,-67.9294324208943,37.60569907473,-1.653644833377505,-222.67492498787237,15.872253688091071,0.0,187.32279819511476,1.5939153679276108,7.640022575239747,0,0.0,0,0.0025050892582125597,3121.230377487389,478.7696225126112,-1.653644833377505,-237.12640464594563,0.20762240071456897,229227.34803397834,0.846181938784267
69,2021-01-20 21:00:00,0.0,-8.67,21.83,1.939,622.108,-3.94,0.0,0.0,0,0,5.0,-,0.35,0.693,147.149,0.53,60.0,-22.24827786925163,-3.110837060553205,0.03267091229518216,89819.72491498814,97.94953643946361,429.53255146210324,0.41735503579305144,83.93804018715434,0.0,-0.1649516025480849,160322.4577281452,-214.66136486083374,0.0,-66.32714055538452,60.311705664720456,-1.7622003150910595,-222.83739462272112,15.953664967642514,0.0,187.36474126495497,1.602449984615327,7.640022575239747,0,0.0,0,0.0027849107762913153,3170.0500935021037,429.9499064978963,-1.7622003150910595,-212.89916454574268,0.20862704949240193,232348.57841146574,0.8334939050649132
70,2021-01-20 22:00:00,0.0,-9.21,19.1,2.277,622.674,-3.708,0.0,0.0,0,0,5.0,-,0.35,0.581,142.368,0.517,60.0,-22.413229471799717,-3.1679692259536867,0.032820520957683216,90249.25746645025,98.41794707355534,426.7604398423985,0.83448526953908,84.3553952229474,0.0,-0.3297477552208372,163492.5078216473,-215.2130272129024,0.0,-70.5473070818365,68.93142515228139,-3.5227399381060165,-226.117952507397,16.043547162155733,0.0,187.40258446266515,1.610113161396749,7.640022575239747,0,0.0,0,0.002499993493596213,3172.4050748880622,427.5949251119376,-3.5227399381060165,-211.6902872747964,0.2097441426166259,235518.62850496784,0.8201649706933084
71,2021-01-20 23:00:00,0.0,-10.1,22.02,2.531,623.19,-3.289,0.0,0.0,0,0,5.0,-,0.35,0.624,141.976,0.523,60.0,-22.742977227020553,-3.225161373454607,0.032969074142501525,90676.01790629265,98.88333468516102,423.30285141732156,0.6598564867798562,85.18988049248648,0.0,-0.26069046219175723,166664.91289653536,-212.63477537965372,0.0,-69.8214819187647,73.43029962377342,-2.7849915218715893,-229.72936096790434,16.270759405113495,0.0,187.44035460455368,1.61772688166707,7.640022575239747,0,0.0,0,0.002483357489119333,3176.0372920958985,423.9627079041014,-2.7849915218715893,-209.84978385778214,0.2107471732629302,238691.0335798559,0.794102912938965
72,2021-01-21 00:00:00,0.0,-10.24,24.03,1.877,623.578,-3.431,0.0,0.0,0,0,5.0,-,0.35,0.674,143.236,0.529,60.0,-23.00366768921231,-3.282902140805298,0.03311633487142978,91099.32075770997,99.34495175322787,462.1639739725021,0.28785175983996125,85.84973697926634,0.0,-0.11369918603056817,169840.95018863125,-230.06954626215892,0.0,-67.68087687635008,55.01028177890009,-1.2146638065565758,-232.62423299193378,16.439945633781438,0.0,187.47798718712687,1.6252789160156866,7.640022575239747,0,0.0,0,0.0024627411159178574,3137.548174267658,462.45182573234206,-1.2146638065565758,-228.85488245560234,0.21174373056303505,241867.0708719518,0.7740395747292084
73,2021-01-21 01:00:00,0.0,-11.28,23.68,2.297,623.57,-3.652,0.0,0.0,0,0,5.0,-,0.35,0.611,139.107,0.522,60.0,-23.11736687524288,-3.3409838770933478,0.033277013332586,91561.48473168247,99.8489473627944,454.5098635689692,0.5439210638521523,86.1375887391063,0.0,-0.21479725740722877,172978.4983628989,-227.4389282703715,0.0,-71.42666546965151,62.433062660511865,-2.2947081982630215,-232.6369276206659,16.48631035769706,0.0,187.51926606900645,1.633524261385904,7.640022575239747,0,0.0,0,0.0026882921943442812,3144.9462153671784,455.05378463282136,-2.2947081982630215,-225.14422007210848,0.21273221381347618,245004.61904621945,0.7654352695931317
74,2021-01-21 02:00:00,0.007,-11.39,27.93,0.907,623.714,-3.269,0.0,0.0,0,0,5.0,-,0.35,0.714,142.017,0.533,60.0,-23.332164132650107,-3.3989481789826796,0.03685597624296751,92015.99459525144,100.34459606897649,528.5451591925306,0.04926951850720754,86.68150980295846,0.0,-0.019452557733134236,176123.4445782661,-261.68041918343005,0.0,-67.79413876735163,24.876492077608045,-0.20781430939213483,-235.17201018363662,16.61705199934229,0.0,187.5600561104653,1.6416330517943911,7.640022575239747,0,0.0,0,0.0026431881724605505,3071.405571288962,528.5944287110378,-0.20781430939213483,-261.4726048740379,0.21381144431168692,248149.56526158663,0.7494199692451211
75,2021-01-21 03:00:00,0.197,-11.82,24.76,2.603,623.921,-3.253,0.0,0.0,0,0,5.0,-,0.35,0.612,138.027,0.522,60.0,-23.351616690383242,-3.4570962187050616,0.12862412609243415,92544.53975444398,100.92098119350489,442.82988499994207,0.5429997199963004,86.73077932146566,0.0,-0.2143322970178878,179194.85014955504,-221.55123015943298,0.0,-71.71879696987077,68.96159429587055,-2.2897409634381116,-233.08908056367224,16.584794041677583,0.0,187.60773322335953,1.6510626863542637,7.640022575239747,0,0.0,0,0.0030730696955482495,3156.627115280062,443.3728847199384,-2.2897409634381116,-219.26148919599487,0.21487280117662166,251220.97083287558,0.7479853752829354
76,2021-01-21 04:00:00,0.365,-12.08,25.43,3.557,624.229,-3.048,0.0,0.0,0,0,5.0,-,0.35,0.615,137.611,0.522,60.0,-23.56594898740113,-3.514814592854644,0.20595755468658875,92987.36963944392,101.40389273658006,401.50233481328326,0.6404073950688549,87.27377904146196,0.0,-0.25272687455852877,182351.4772648351,-201.52928731466645,0.0,-71.41585760680545,93.90917232826878,-2.6999154364031885,-238.03803968948614,16.71535308975957,0.0,187.6478792801111,1.6589630973505896,7.640022575239747,0,0.0,0,0.002574049239751952,3197.857257791648,402.1427422083521,-2.6999154364031885,-198.82937187826326,0.2161070428908324,254377.59794815566,0.7323400625095672
77,2021-01-21 05:00:00,0.502,-12.13,26.43,3.828,624.129,-3.229,0.0,0.0,0,0,5.0,-,0.35,0.637,138.189,0.525,60.0,-23.818675861959658,-3.5727226938159213,0.2647925230364713,93388.8719742572,101.84173606789226,388.567377741025,0.45397894230157104,87.91418643653081,0.0,-0.1791208724613595,185549.33452262674,-194.21794038993238,0.0,-69.99250678422374,102.83120632308898,-1.9135725450062189,-242.02082847127892,16.877761087487503,0.0,187.6844368417063,1.6661261944414958,7.640022575239747,0,0.0,0,0.0023333241654098554,3210.9786433166737,389.02135668332653,-1.9135725450062189,-192.30436784492616,0.21714112504419278,257575.4552059473,0.7142774923350189
78,2021-01-21 06:00:00,0.594,-12.81,33.95,0.653,624.195,-3.06,0.0,0.0,0,0,5.0,-,0.35,0.774,140.676,0.54,0.0,-23.99779673442102,-3.630953397341139,0.3015765440480174,93777.43935199823,102.26547366630123,0.0,0.0,88.36816537883239,0.0,-3.0733025894483763,188760.31316594343,-32.8325078861683,0.0,-66.90791658755217,16.79157206646175,0.305297116694146,0.0,16.978539518227958,0.0,187.71995980749477,1.673058522380292,7.640022575239747,0,0.07244287391524187,0,0.002257713029058229,0.0,0.0,-32.8325078861683,0.0,0.21807870042703534,260786.433849264,0.7017247604179947
79,2021-01-21 07:00:00,0.627,-12.4,30.75,2.867,624.54,-2.708,0.0,0.0,0,0,5.0,-,0.35,0.725,140.21,0.535,0.0,-27.071099323869397,-3.689300122158905,0.31408360012394027,93777.51179487215,102.26555266616374,0.0,0.0,88.36816537883239,0.0,5.8746557235490195,188760.31316594343,62.75974290138697,0.0,-57.31964607634703,96.73061139939296,3.883825373050769,0.0,19.464952205290277,0.0,188.20477826495326,1.6684342025784575,7.650605947813236,0,0.9239593312350245,0,4.2083890594527326e-07,0.0,0.0,62.75974290138697,0.0,0.21807870042703534,260786.5062921379,0.5155829583340436
80,2021-01-21 08:00:00,0.596,-12.49,29.12,3.376,624.996,31.02,0.0,31.02,0,0,5.0,-,0.35,0.681,138.793,0.53,0.0,-21.19644360032038,-3.7563641065346807,0.30228781188754605,93778.43575420338,102.26656025540173,-1.2588106104225718,1.2588106104225718,88.36816537883239,0.0,0.4382106661016655,188760.31316594343,4.68146390790905,6.095029151088591,-78.28546673475807,67.64470240393646,-5.29132431532247,0.0,14.518523402964535,0.0,188.20601447657927,1.6684396820736929,7.650631074041633,0,0.0,0,5.3536857420668845e-06,0.0,0.0,4.68146390790905,0.0,0.21807870042703534,260787.43025146914,0.9232936105511124
