,time,ghi,sea,temp,RH,wind,SW_global,ppt,vp_a,press,LW_in,Discharge,alb,SW_direct,SW_diffuse,T_F
184,2020-01-11 08:00:00,0.0,0.0,-1.967,90.0,0.917,19.516,0.0,4.783,805.887,224.901,11.0,0.368,9.758,9.758,0.0
185,2020-01-11 09:00:00,70.832,0.107,-1.717,89.017,1.25,84.111,0.0,4.8,806.006,242.272,11.0,0.367,42.056,42.056,0.0
186,2020-01-11 10:00:00,188.446,0.229,-0.767,82.85,0.667,220.449,0.0,4.767,806.034,243.016,11.0,0.366,110.224,110.224,0.0
187,2020-01-11 11:00:00,282.075,0.318,-0.567,80.3,0.5,330.47,0.0,4.7,805.849,199.072,11.0,0.365,165.235,165.235,0.0
188,2020-01-11 12:00:00,334.449,0.367,-0.633,78.333,0.933,382.024,0.0,4.55,805.426,189.559,11.0,0.364,191.012,191.012,0.0
189,2020-01-11 13:00:00,338.337,0.371,-0.75,78.683,0.25,353.16,0.0,4.533,805.291,194.525,11.0,0.363,176.58,176.58,0.0
190,2020-01-11 14:00:00,293.238,0.329,-1.067,80.3,1.283,279.452,0.0,4.533,805.172,191.302,11.0,0.362,139.726,139.726,0.0
191,2020-01-11 15:00:00,205.257,0.245,-1.067,79.3,1.35,159.835,0.0,4.483,805.24,204.2,11.0,0.361,79.918,79.918,0.0
192,2020-01-11 16:00:00,89.498,0.128,-1.617,78.533,1.633,39.371,0.0,4.25,805.304,199.26,11.0,0.36,19.686,19.686,0.0
193,2020-01-11 17:00:00,0.0,0.0,-2.05,79.3,1.8,0.0,0.0,4.167,805.355,187.008,11.0,0.359,0.0,0.0,0.0
194,2020-01-11 18:00:00,0.0,0.0,-2.333,77.833,1.5,0.0,0.0,4.0,805.374,183.667,11.0,0.358,0.0,0.0,0.0
195,2020-01-11 19:00:00,0.0,0.0,-2.583,76.6,1.717,0.0,0.0,3.85,805.522,182.485,11.0,0.357,0.0,0.0,0.0
196,2020-01-11 20:00:00,0.0,0.0,-2.683,77.2,1.617,0.0,0.0,3.883,805.509,192.242,11.0,0.356,0.0,0.0,0.0
197,2020-01-11 21:00:00,0.0,0.0,-2.767,76.2,1.35,0.0,0.0,3.8,805.488,192.418,11.0,0.355,0.0,0.0,0.0
198,2020-01-11 22:00:00,0.0,0.0,-2.917,76.183,1.617,0.0,0.0,3.767,805.248,185.372,11.0,0.354,0.0,0.0,0.0
199,2020-01-11 23:00:00,0.0,0.0,-3.183,77.5,1.433,0.0,0.0,3.75,804.996,184.055,11.0,0.353,0.0,0.0,0.0
200,2020-01-12 00:00:00,0.0,0.0,-3.217,77.9,1.517,0.0,0.0,3.783,804.775,188.039,11.0,0.352,0.0,0.0,0.0
201,2020-01-12 01:00:00,0.0,0.0,-3.4,78.5,1.633,0.0,0.0,3.717,804.688,188.048,11.0,0.351,0.0,0.0,0.0
202,2020-01-12 02:00:00,0.0,0.0,-3.067,75.567,1.55,0.0,0.0,3.667,804.597,188.679,11.0,0.35,0.0,0.0,0.0
203,2020-01-12 03:00:00,0.0,0.0,-3.183,75.833,1.517,0.0,0.0,3.65,804.491,194.367,11.0,0.349,0.0,0.0,0.0
204,2020-01-12 04:00:00,0.0,0.0,-3.167,74.867,1.1,0.0,0.0,3.633,804.245,193.59,11.0,0.349,0.0,0.0,0.0
205,2020-01-12 05:00:00,0.0,0.0,-3.517,76.567,1.0,0.0,0.0,3.633,804.178,192.379,11.0,0.348,0.0,0.0,0.0
206,2020-01-12 06:00:00,0.0,0.0,-3.917,79.5,1.0,0.0,0.0,3.633,804.3,193.182,11.0,0.347,0.0,0.0,0.0
207,2020-01-12 07:00:00,0.0,0.0,-4.167,79.983,0.917,0.0,0.0,3.583,804.644,197.044,11.0,0.346,0.0,0.0,0.0
208,2020-01-12 08:00:00,0.0,0.0,-3.733,80.35,1.617,26.548,0.0,3.717,804.567,198.809,11.0,0.345,13.274,13.274,0.0
209,2020-01-12 09:00:00,72.043,0.109,-2.5,77.617,1.45,142.838,0.0,3.95,804.846,198.841,11.0,0.344,71.419,71.419,0.0
210,2020-01-12 10:00:00,190.236,0.231,-0.667,69.05,0.25,257.179,0.0,4.017,804.929,201.773,11.0,0.343,128.589,128.589,0.0
211,2020-01-12 11:00:00,284.351,0.32,-0.283,65.5,0.417,342.443,0.0,3.933,804.786,198.805,11.0,0.343,171.222,171.222,0.0
212,2020-01-12 12:00:00,337.15,0.37,-0.617,67.9,0.25,379.814,0.0,3.967,804.196,203.855,11.0,0.342,189.907,189.907,0.0
213,2020-01-12 13:00:00,341.377,0.374,-0.783,69.55,0.917,354.559,0.0,4.017,803.971,209.043,11.0,0.341,177.28,177.28,0.0
214,2020-01-12 14:00:00,296.491,0.332,0.017,68.7,1.183,274.51,0.0,4.2,803.828,211.306,11.0,0.34,137.255,137.255,1.5
215,2020-01-12 15:00:00,208.531,0.248,0.417,65.383,1.017,148.949,0.0,4.117,803.819,224.484,11.0,0.339,74.474,74.474,1.5
216,2020-01-12 16:00:00,92.42,0.131,-0.2,72.167,1.55,35.429,0.0,4.333,803.824,226.834,11.0,0.339,17.714,17.714,0.0
217,2020-01-12 17:00:00,0.0,0.0,-0.35,72.233,1.8,0.0,0.0,4.283,804.074,234.28,11.0,0.338,0.0,0.0,0.0
218,2020-01-12 18:00:00,0.0,0.0,-0.117,70.383,1.8,0.0,0.0,4.25,804.285,225.575,11.0,0.337,0.0,0.0,0.0
219,2020-01-12 19:00:00,0.0,0.0,0.25,66.15,1.167,0.0,0.0,4.133,804.329,230.048,11.0,0.336,0.0,0.0,1.5
220,2020-01-12 20:00:00,0.0,0.0,0.117,67.8,0.833,0.0,0.0,4.183,804.317,228.674,11.0,0.336,0.0,0.0,1.5
221,2020-01-12 21:00:00,0.0,0.0,-0.4,68.75,1.0,0.0,0.0,4.083,804.048,222.356,11.0,0.335,0.0,0.0,0.0
222,2020-01-12 22:00:00,0.0,0.0,-0.917,70.867,1.417,0.0,0.0,4.05,803.584,225.391,11.0,0.334,0.0,0.0,0.0
223,2020-01-12 23:00:00,0.0,0.0,-1.233,71.217,1.817,0.0,0.0,3.983,803.286,215.115,11.0,0.333,0.0,0.0,0.0
224,2020-01-13 00:00:00,0.0,0.0,-1.383,71.55,2.0,0.0,0.0,3.933,803.064,211.888,11.0,0.333,0.0,0.0,0.0
225,2020-01-13 01:00:00,0.0,0.0,-1.7,72.067,1.9,0.0,0.0,3.867,802.8,206.432,11.0,0.332,0.0,0.0,0.0
226,2020-01-13 02:00:00,0.0,0.0,-1.567,70.6,2.1,0.0,0.0,3.833,802.126,202.172,11.0,0.331,0.0,0.0,0.0
227,2020-01-13 03:00:00,0.0,0.0,-1.583,69.883,2.1,0.0,0.0,3.8,802.079,199.435,11.0,0.33,0.0,0.0,0.0
228,2020-01-13 04:00:00,0.0,0.0,-1.55,69.1,1.8,0.0,0.0,3.783,801.418,196.794,11.0,0.33,0.0,0.0,0.0
229,2020-01-13 05:00:00,0.0,0.0,-1.817,70.4,2.0,0.0,0.0,3.767,801.253,197.654,11.0,0.329,0.0,0.0,0.0
230,2020-01-13 06:00:00,0.0,0.0,-2.033,71.25,1.517,0.0,0.0,3.733,800.654,197.742,11.0,0.328,0.0,0.0,0.0
231,2020-01-13 07:00:00,0.0,0.0,-2.183,72.8,1.8,0.0,0.0,3.8,800.897,195.418,11.0,0.328,0.0,0.0,0.0
232,2020-01-13 08:00:00,0.0,0.0,-1.65,72.883,1.367,26.01,0.0,3.95,800.818,198.871,11.0,0.327,13.005,13.005,0.0
233,2020-01-13 09:00:00,73.363,0.11,-0.517,70.85,0.75,135.893,0.0,4.183,800.813,203.635,11.0,0.326,67.946,67.946,0.0
234,2020-01-13 10:00:00,192.153,0.233,1.25,64.167,0.667,234.168,0.0,4.283,800.564,212.806,11.0,0.326,117.084,117.084,1.5
235,2020-01-13 11:00:00,286.757,0.323,2.183,61.6,0.417,304.564,0.0,4.383,800.161,225.109,11.0,0.325,152.282,152.282,1.5
236,2020-01-13 12:00:00,339.978,0.373,2.75,60.45,0.417,326.844,0.0,4.483,799.441,226.157,11.0,0.324,163.422,163.422,1.5
237,2020-01-13 13:00:00,344.538,0.377,2.633,62.567,0.667,294.152,0.0,4.633,798.9,227.149,11.0,0.324,147.076,147.076,1.5
238,2020-01-13 14:00:00,299.856,0.335,2.283,65.45,0.5,233.431,0.0,4.733,798.605,227.806,11.0,0.323,116.716,116.716,1.5
239,2020-01-13 15:00:00,211.906,0.252,0.833,67.683,1.6,147.975,0.0,4.367,798.02,214.502,11.0,0.322,73.988,73.988,1.5
240,2020-01-13 16:00:00,95.434,0.134,-0.133,68.867,1.617,44.422,0.0,4.15,797.735,199.697,11.0,0.322,22.211,22.211,0.0
241,2020-01-13 17:00:00,0.0,0.0,-0.683,68.833,1.7,0.0,0.0,4.0,798.001,200.497,11.0,0.321,0.0,0.0,0.0
242,2020-01-13 18:00:00,0.0,0.0,-0.667,67.467,1.7,0.0,0.0,3.933,798.218,194.719,11.0,0.32,0.0,0.0,0.0
243,2020-01-13 19:00:00,0.0,0.0,-0.933,68.2,1.8,0.0,0.0,3.9,797.971,193.72,11.0,0.32,0.0,0.0,0.0
244,2020-01-13 20:00:00,0.0,0.0,-1.217,68.567,1.333,0.0,0.0,3.833,797.706,191.123,11.0,0.319,0.0,0.0,0.0
245,2020-01-13 21:00:00,0.0,0.0,-1.417,68.783,1.083,0.0,0.0,3.783,797.431,192.67,11.0,0.319,0.0,0.0,0.0
246,2020-01-13 22:00:00,0.0,0.0,-1.967,70.55,1.717,0.0,0.0,3.717,796.971,203.029,11.0,0.318,0.0,0.0,0.0
247,2020-01-13 23:00:00,0.0,0.0,-2.0,70.983,1.8,0.0,0.0,3.733,797.207,200.596,11.0,0.317,0.0,0.0,0.0
248,2020-01-14 00:00:00,0.0,0.0,-2.0,71.717,1.333,0.0,0.0,3.783,797.132,194.026,11.0,0.317,0.0,0.0,0.0
249,2020-01-14 01:00:00,0.0,0.0,-2.033,71.433,1.6,0.0,0.0,3.75,797.02,192.251,11.0,0.316,0.0,0.0,0.0
250,2020-01-14 02:00:00,0.0,0.0,-2.15,71.867,1.5,0.0,0.0,3.767,796.991,200.312,11.0,0.316,0.0,0.0,0.0
251,2020-01-14 03:00:00,0.0,0.0,-2.317,72.217,1.533,0.0,0.0,3.733,796.815,209.148,11.0,0.315,0.0,0.0,0.0
252,2020-01-14 04:00:00,0.0,0.0,-2.117,71.217,1.433,0.0,0.0,3.733,796.486,211.322,11.0,0.314,0.0,0.0,0.0
253,2020-01-14 05:00:00,0.0,0.0,-1.95,69.833,1.25,0.0,0.0,3.683,796.796,207.2,11.0,0.314,0.0,0.0,0.0
254,2020-01-14 06:00:00,0.0,0.0,-2.517,71.7,0.833,0.0,0.0,3.633,797.228,202.774,11.0,0.313,0.0,0.0,0.0
255,2020-01-14 07:00:00,0.0,0.0,-2.917,73.783,1.167,0.0,0.0,3.65,797.376,203.121,11.0,0.313,0.0,0.0,0.0
256,2020-01-14 08:00:00,0.0,0.0,-2.4,72.583,1.417,28.006,0.0,3.733,797.621,200.852,11.0,0.312,14.003,14.003,0.0
257,2020-01-14 09:00:00,74.794,0.112,-0.35,63.917,1.533,131.78,0.0,3.8,798.051,202.396,11.0,0.312,65.89,65.89,0.0
258,2020-01-14 10:00:00,194.196,0.235,0.6,59.8,0.833,248.539,0.0,3.8,798.376,211.371,11.0,0.311,124.27,124.27,1.5
259,2020-01-14 11:00:00,289.292,0.325,0.233,62.3,0.75,328.681,0.0,3.867,798.289,216.02,11.0,0.311,164.34,164.34,1.5
260,2020-01-14 12:00:00,342.933,0.376,0.833,64.133,0.667,368.988,0.0,4.15,798.033,214.309,11.0,0.31,184.494,184.494,1.5
261,2020-01-14 13:00:00,347.818,0.38,1.817,63.717,0.75,353.885,0.0,4.417,797.937,213.592,11.0,0.31,176.942,176.942,1.5
262,2020-01-14 14:00:00,303.331,0.338,1.267,66.117,0.75,273.477,0.0,4.417,798.154,218.198,11.0,0.309,136.738,136.738,1.5
263,2020-01-14 15:00:00,215.38,0.255,1.133,66.183,0.833,155.601,0.0,4.383,798.344,228.546,11.0,0.308,77.8,77.8,1.5
264,2020-01-14 16:00:00,98.538,0.138,0.45,69.633,1.083,40.203,0.0,4.383,798.557,232.595,11.0,0.308,20.102,20.102,1.5
265,2020-01-14 17:00:00,0.099,0.0,0.1,71.65,1.167,0.0,0.0,4.4,799.168,247.349,11.0,0.307,0.0,0.0,1.5
266,2020-01-14 18:00:00,0.0,0.0,0.167,71.95,1.083,0.0,0.0,4.417,799.454,230.698,11.0,0.307,0.0,0.0,1.5
267,2020-01-14 19:00:00,0.0,0.0,0.283,71.867,1.25,0.0,0.0,4.467,799.701,225.945,11.0,0.306,0.0,0.0,1.5
268,2020-01-14 20:00:00,0.0,0.0,0.533,70.767,1.517,0.0,0.0,4.483,799.802,230.052,11.0,0.306,0.0,0.0,1.5
269,2020-01-14 21:00:00,0.0,0.0,0.65,71.333,1.0,0.0,0.0,4.55,799.754,224.141,11.0,0.305,0.0,0.0,1.5
270,2020-01-14 22:00:00,0.0,0.0,0.517,69.617,0.833,0.0,0.0,4.4,799.543,239.505,11.0,0.305,0.0,0.0,1.5
271,2020-01-14 23:00:00,0.0,0.0,0.183,71.15,1.0,0.0,0.0,4.383,799.661,233.675,11.0,0.304,0.0,0.0,1.5
272,2020-01-15 00:00:00,0.0,0.0,-0.25,73.167,0.75,0.0,0.0,4.383,799.549,228.1,11.0,0.304,0.0,0.0,0.0
273,2020-01-15 01:00:00,0.0,0.0,-0.817,75.4,1.7,0.0,0.0,4.35,799.426,226.934,11.0,0.304,0.0,0.0,0.0
274,2020-01-15 02:00:00,0.0,0.0,-0.283,73.617,1.517,0.0,0.0,4.4,799.683,223.044,11.0,0.303,0.0,0.0,0.0
275,2020-01-15 03:00:00,0.0,0.0,-0.133,71.9,1.017,0.0,0.0,4.317,799.608,226.778,11.0,0.303,0.0,0.0,0.0
276,2020-01-15 04:00:00,0.0,0.0,-1.1,76.267,1.0,0.0,0.0,4.3,799.469,225.499,11.0,0.302,0.0,0.0,0.0
277,2020-01-15 05:00:00,0.0,0.0,-0.983,75.817,1.1,0.0,0.0,4.3,799.701,223.92,11.0,0.302,0.0,0.0,0.0
278,2020-01-15 06:00:00,0.0,0.0,-0.75,75.5,1.183,0.0,0.0,4.367,799.799,216.877,11.0,0.301,0.0,0.0,0.0
279,2020-01-15 07:00:00,0.0,0.0,-0.783,75.4,1.35,0.0,0.0,4.35,800.014,228.983,11.0,0.301,0.0,0.0,0.0
280,2020-01-15 08:00:00,0.0,0.0,-0.617,76.0,1.8,26.958,0.0,4.417,800.215,219.702,11.0,0.3,13.479,13.479,0.0
281,2020-01-15 09:00:00,76.334,0.113,0.067,75.617,1.183,130.081,0.0,4.633,800.532,232.057,11.0,0.3,65.04,65.04,1.5
282,2020-01-15 10:00:00,196.364,0.237,1.35,70.333,0.583,244.196,0.0,4.733,800.379,227.872,11.0,0.299,122.098,122.098,1.5
283,2020-01-15 11:00:00,291.955,0.328,0.917,70.3,0.917,325.668,0.0,4.583,800.4,237.408,11.0,0.299,162.834,162.834,1.5
284,2020-01-15 12:00:00,346.013,0.378,0.483,72.633,0.417,323.37,0.0,4.567,800.349,243.414,11.0,0.299,161.685,161.685,1.5
285,2020-01-15 13:00:00,351.217,0.383,1.1,71.967,0.917,302.137,0.0,4.783,799.981,244.323,11.0,0.298,151.068,151.068,1.5
286,2020-01-15 14:00:00,306.914,0.342,1.367,72.633,1.45,251.863,0.0,4.9,800.262,230.069,11.0,0.298,125.932,125.932,1.5
287,2020-01-15 15:00:00,218.951,0.258,1.6,71.8,1.25,145.645,0.0,4.917,800.838,243.453,11.0,0.297,72.822,72.822,1.5
288,2020-01-15 16:00:00,101.733,0.141,1.033,72.583,0.917,42.925,0.0,4.783,801.122,239.717,11.0,0.297,21.462,21.462,1.5
289,2020-01-15 17:00:00,0.484,0.0,0.283,75.567,1.8,0.0,0.0,4.7,801.768,228.489,11.0,0.296,0.0,0.0,1.5
290,2020-01-15 18:00:00,0.0,0.0,0.133,76.417,1.7,0.0,0.0,4.733,802.365,221.984,11.0,0.296,0.0,0.0,1.5
291,2020-01-15 19:00:00,0.0,0.0,0.167,75.933,1.617,0.0,0.0,4.7,802.811,240.607,11.0,0.296,0.0,0.0,1.5
292,2020-01-15 20:00:00,0.0,0.0,-0.017,76.2,1.183,0.0,0.0,4.617,803.192,236.029,11.0,0.295,0.0,0.0,0.0
293,2020-01-15 21:00:00,0.0,0.0,0.083,75.067,1.1,0.0,0.0,4.583,803.402,233.596,11.0,0.295,0.0,0.0,1.5
294,2020-01-15 22:00:00,0.0,0.0,0.167,73.9,1.433,0.0,0.0,4.567,803.592,216.343,11.0,0.294,0.0,0.0,1.5
295,2020-01-15 23:00:00,0.0,0.0,-0.167,75.083,0.667,0.0,0.0,4.5,804.054,222.736,11.0,0.294,0.0,0.0,0.0
296,2020-01-16 00:00:00,0.0,0.0,-0.65,76.833,1.8,0.0,0.0,4.483,804.318,223.125,11.0,0.294,0.0,0.0,0.0
297,2020-01-16 01:00:00,0.0,0.0,-0.75,77.1,1.6,0.0,0.0,4.45,804.481,219.259,11.0,0.293,0.0,0.0,0.0
298,2020-01-16 02:00:00,0.0,0.0,-0.933,76.917,1.333,0.0,0.0,4.4,804.778,215.46,11.0,0.293,0.0,0.0,0.0
299,2020-01-16 03:00:00,0.0,0.0,-0.367,75.183,1.083,0.0,0.0,4.467,804.671,217.725,11.0,0.293,0.0,0.0,0.0
300,2020-01-16 04:00:00,0.0,0.0,-0.15,73.533,1.367,0.0,0.0,4.4,804.802,217.634,11.0,0.292,0.0,0.0,0.0
301,2020-01-16 05:00:00,0.0,0.0,0.333,72.067,1.25,0.0,0.0,4.5,804.736,227.499,11.0,0.292,0.0,0.0,1.5
302,2020-01-16 06:00:00,0.0,0.0,0.217,73.217,0.667,0.0,0.0,4.533,804.686,220.811,11.0,0.291,0.0,0.0,1.5
303,2020-01-16 07:00:00,0.0,0.0,-0.2,75.467,0.833,0.0,0.0,4.517,804.934,234.085,11.0,0.291,0.0,0.0,0.0
304,2020-01-16 08:00:00,0.0,0.0,-0.283,76.033,1.7,27.145,0.0,4.533,805.244,225.252,11.0,0.291,13.572,13.572,0.0
305,2020-01-16 09:00:00,77.986,0.115,0.3,76.05,1.517,133.86,0.0,4.733,805.314,220.915,11.0,0.29,66.93,66.93,1.5
306,2020-01-16 10:00:00,198.658,0.239,1.7,71.8,0.583,247.806,0.0,4.95,805.218,223.896,11.0,0.29,123.903,123.903,1.5
307,2020-01-16 11:00:00,294.746,0.33,1.933,69.817,0.667,346.039,0.0,4.917,804.703,216.117,11.0,0.29,173.02,173.02,1.5
308,2020-01-16 12:00:00,349.216,0.381,1.717,70.917,0.417,389.304,0.0,4.9,804.23,212.45,11.0,0.289,194.652,194.652,1.5
309,2020-01-16 13:00:00,354.732,0.387,1.233,74.267,0.75,366.089,0.0,4.967,803.718,211.052,11.0,0.289,183.044,183.044,1.5
310,2020-01-16 14:00:00,310.603,0.345,0.85,77.767,1.0,289.121,0.0,5.033,803.539,211.152,11.0,0.289,144.56,144.56,1.5
311,2020-01-16 15:00:00,222.619,0.262,0.85,78.733,1.9,180.774,0.0,5.117,803.596,207.863,11.0,0.288,90.387,90.387,1.5
312,2020-01-16 16:00:00,105.015,0.145,0.817,78.7,1.733,52.316,0.0,5.1,803.635,206.46,11.0,0.288,26.158,26.158,1.5
313,2020-01-16 17:00:00,1.143,0.002,0.317,79.55,1.25,0.016,0.0,4.967,803.839,206.382,11.0,0.288,0.008,0.008,1.5
314,2020-01-16 18:00:00,0.0,0.0,-0.167,81.083,1.517,0.0,0.0,4.9,804.002,209.975,11.0,0.287,0.0,0.0,0.0
315,2020-01-16 19:00:00,0.0,0.0,-0.483,82.2,2.0,0.0,0.0,4.867,804.051,202.86,11.0,0.287,0.0,0.0,0.0
316,2020-01-16 20:00:00,0.0,0.0,-0.65,82.7,1.9,0.0,0.0,4.833,803.868,204.093,11.0,0.287,0.0,0.0,0.0
317,2020-01-16 21:00:00,0.0,0.0,-1.0,82.7,1.267,0.0,0.0,4.683,803.512,209.96,11.0,0.286,0.0,0.0,0.0
318,2020-01-16 22:00:00,0.0,0.0,-1.317,84.0,1.333,0.0,0.0,4.633,803.011,202.459,11.0,0.286,0.0,0.0,0.0
319,2020-01-16 23:00:00,0.0,0.0,-1.3,83.9,1.533,0.0,0.0,4.633,802.735,200.822,11.0,0.286,0.0,0.0,0.0
320,2020-01-17 00:00:00,0.0,0.0,-1.45,82.833,1.35,0.0,0.0,4.533,802.176,204.719,11.0,0.285,0.0,0.0,0.0
321,2020-01-17 01:00:00,0.0,0.0,-1.533,83.217,1.7,0.0,0.0,4.533,801.581,207.46,11.0,0.285,0.0,0.0,0.0
322,2020-01-17 02:00:00,0.0,0.0,-1.383,82.1,1.083,0.0,0.0,4.533,801.673,206.154,11.0,0.285,0.0,0.0,0.0
323,2020-01-17 03:00:00,0.0,0.0,-2.05,83.9,1.45,0.0,0.0,4.4,801.371,206.507,11.0,0.284,0.0,0.0,0.0
324,2020-01-17 04:00:00,0.0,0.0,-2.217,84.933,1.617,0.0,0.0,4.417,800.956,196.281,11.0,0.284,0.0,0.0,0.0
325,2020-01-17 05:00:00,0.0,0.0,-2.0,84.0,1.433,0.0,0.0,4.4,800.478,198.584,11.0,0.284,0.0,0.0,0.0
326,2020-01-17 06:00:00,0.0,0.0,-2.2,84.0,1.417,0.0,0.0,4.35,800.522,197.984,11.0,0.283,0.0,0.0,0.0
327,2020-01-17 07:00:00,0.0,0.0,-2.533,85.433,1.25,0.0,0.0,4.333,800.488,223.6,11.0,0.283,0.0,0.0,0.0
328,2020-01-17 08:00:00,0.0,0.0,-1.65,83.683,1.717,24.583,0.0,4.517,800.342,238.941,11.0,0.283,12.292,12.292,0.0
329,2020-01-17 09:00:00,79.75,0.117,0.4,75.567,2.4,121.972,0.0,4.717,800.294,232.355,11.0,0.283,60.986,60.986,1.5
330,2020-01-17 10:00:00,201.076,0.241,5.917,48.783,6.25,226.582,0.0,4.533,800.266,232.922,11.0,0.282,113.291,113.291,1.5
331,2020-01-17 11:00:00,297.664,0.333,6.667,45.1,6.183,239.553,0.0,4.4,799.49,246.715,11.0,0.282,119.776,119.776,1.5
332,2020-01-17 12:00:00,352.542,0.385,6.883,44.933,6.433,320.178,0.0,4.45,798.993,234.404,11.0,0.282,160.089,160.089,1.5
333,2020-01-17 13:00:00,358.362,0.39,7.05,46.417,4.533,275.43,0.0,4.667,798.376,230.795,11.0,0.281,137.715,137.715,1.5
334,2020-01-17 14:00:00,314.398,0.349,4.75,59.383,1.267,194.707,0.0,5.083,798.118,249.648,11.0,0.281,97.354,97.354,1.5
335,2020-01-17 15:00:00,226.381,0.266,3.2,66.567,0.75,81.322,0.0,5.117,798.332,265.844,11.0,0.281,40.661,40.661,1.5
336,2020-01-17 16:00:00,108.385,0.148,2.267,70.95,0.833,26.081,0.0,5.1,798.339,269.419,11.0,0.281,13.04,13.04,1.5
337,2020-01-17 17:00:00,2.046,0.005,1.417,76.917,0.667,0.026,0.0,5.2,798.41,267.804,11.0,0.28,0.013,0.013,1.5
338,2020-01-17 18:00:00,0.0,0.0,1.117,79.733,0.75,0.0,0.0,5.3,798.686,276.505,11.0,0.28,0.0,0.0,1.5
339,2020-01-17 19:00:00,0.0,0.0,0.917,81.5,0.5,0.0,0.0,5.333,798.631,277.378,11.0,0.28,0.0,0.0,1.5
340,2020-01-17 20:00:00,0.0,0.0,0.867,83.933,0.583,0.0,0.0,5.467,798.693,281.07,11.0,0.28,0.0,0.0,1.5
341,2020-01-17 21:00:00,0.0,0.0,0.867,87.317,0.333,0.0,0.0,5.667,798.804,282.464,11.0,0.279,0.0,0.0,1.5
342,2020-01-17 22:00:00,0.0,0.0,0.367,90.417,0.75,0.0,1.2,5.667,799.076,285.892,11.0,0.85,0.0,0.0,1.5
343,2020-01-17 23:00:00,0.0,0.0,-0.267,93.033,0.667,0.0,2.2,5.6,799.251,287.997,11.0,0.85,0.0,0.0,0.0
344,2020-01-18 00:00:00,0.0,0.0,-0.317,94.183,0.0,0.0,1.6,5.633,799.402,286.43,11.0,0.85,0.0,0.0,0.0
345,2020-01-18 01:00:00,0.0,0.0,-0.25,95.0,0.0,0.0,1.4,5.7,799.622,285.863,11.0,0.85,0.0,0.0,0.0
346,2020-01-18 02:00:00,0.0,0.0,-0.317,95.933,0.0,0.0,0.4,5.733,800.127,280.358,11.0,0.85,0.0,0.0,0.0
347,2020-01-18 03:00:00,0.0,0.0,-0.317,96.167,0.0,0.0,0.0,5.75,800.276,283.311,11.0,0.848,0.0,0.0,0.0
348,2020-01-18 04:00:00,0.0,0.0,-0.217,96.167,0.0,0.0,0.2,5.8,800.346,271.485,11.0,0.85,0.0,0.0,0.0
349,2020-01-18 05:00:00,0.0,0.0,-0.45,96.4,0.0,0.0,0.0,5.7,800.429,262.999,11.0,0.848,0.0,0.0,0.0
350,2020-01-18 06:00:00,0.0,0.0,-0.5,97.1,0.0,0.0,0.2,5.7,800.578,263.428,11.0,0.85,0.0,0.0,0.0
351,2020-01-18 07:00:00,0.0,0.0,-0.6,97.1,0.0,0.0,0.0,5.7,800.859,270.356,11.0,0.848,0.0,0.0,0.0
352,2020-01-18 08:00:00,0.0,0.0,-0.417,97.1,0.0,18.482,0.0,5.75,800.783,266.599,11.0,0.843,9.241,9.241,0.0
353,2020-01-18 09:00:00,81.626,0.119,0.05,96.75,0.0,110.628,0.0,5.9,800.718,252.302,11.0,0.838,55.314,55.314,1.5
354,2020-01-18 10:00:00,203.619,0.244,0.6,96.4,0.417,224.036,0.0,6.15,800.836,232.915,11.0,0.833,112.018,112.018,1.5
355,2020-01-18 11:00:00,300.706,0.336,0.483,95.267,0.583,340.476,0.0,6.017,800.811,209.545,11.0,0.828,170.238,170.238,1.5
356,2020-01-18 12:00:00,355.988,0.388,1.417,93.4,0.25,392.985,0.0,6.3,800.269,210.794,11.0,0.823,196.492,196.492,1.5
357,2020-01-18 13:00:00,362.104,0.394,1.683,88.567,0.0,367.576,0.0,6.1,799.877,197.483,11.0,0.817,183.788,183.788,1.5
358,2020-01-18 14:00:00,318.296,0.353,1.017,88.483,0.0,293.728,0.0,5.817,799.761,196.695,11.0,0.812,146.864,146.864,1.5
359,2020-01-18 15:00:00,230.236,0.269,-0.45,88.7,0.333,180.306,0.0,5.25,799.831,189.654,11.0,0.808,90.153,90.153,0.0
360,2020-01-18 16:00:00,111.841,0.152,-1.95,91.35,0.5,54.372,0.0,4.833,799.772,188.027,11.0,0.803,27.186,27.186,0.0
361,2020-01-18 17:00:00,3.169,0.009,-1.883,93.333,0.0,0.138,0.0,4.95,799.939,193.71,11.0,0.798,0.069,0.069,0.0
362,2020-01-18 18:00:00,0.0,0.0,-2.1,94.083,0.083,0.0,0.0,4.917,800.268,200.629,11.0,0.793,0.0,0.0,0.0
363,2020-01-18 19:00:00,0.0,0.0,-2.95,93.15,0.25,0.0,0.0,4.567,800.064,181.913,11.0,0.788,0.0,0.0,0.0
364,2020-01-18 20:00:00,0.0,0.0,-3.833,93.183,0.25,0.0,0.0,4.283,799.989,200.199,11.0,0.783,0.0,0.0,0.0
365,2020-01-18 21:00:00,0.0,0.0,-4.633,92.933,0.5,0.0,0.0,4.033,799.961,193.268,11.0,0.779,0.0,0.0,0.0
366,2020-01-18 22:00:00,0.0,0.0,-5.633,92.033,0.833,0.0,0.0,3.683,799.774,187.008,11.0,0.774,0.0,0.0,0.0
367,2020-01-18 23:00:00,0.0,0.0,-5.7,93.333,0.417,0.0,0.0,3.733,799.819,193.935,11.0,0.769,0.0,0.0,0.0
