,When,sea,T_a,RH,v_a,p_a,SW_direct,SW_diffuse,a,vp_a,LW_in,cld,e_a,Discharge,Prec
5419,2021-02-08 10:45:00,0.316,-5.247,25.49,2.062,629.765,464.625,154.875,0.35,1.053,164.18,0,0.562,0,0
5420,2021-02-08 11:00:00,0.27,-4.419,23.89,1.102,629.744,493.875,164.625,0.35,1.051,166.097,0,0.562,0,0
5421,2021-02-08 11:15:00,0.223,-4.096,24.12,1.957,629.564,481.05,160.35,0.35,1.088,167.68,0,0.564,0,0
5422,2021-02-08 11:30:00,0.175,-3.639,23.27,1.773,629.383,523.725,174.575,0.35,1.086,168.745,0,0.564,0,0
5423,2021-02-08 11:45:00,0.126,-3.057,21.34,1.955,629.203,525.15,175.05,0.35,1.04,169.113,0,0.56,0,0
5424,2021-02-08 12:00:00,0.076,-3.055,23.25,2.25,629.022,566.025,188.675,0.35,1.134,171.205,0,0.567,0,0
5425,2021-02-08 12:15:00,0.025,-3.084,23.35,2.103,628.762,542.25,180.75,0.35,1.136,171.186,0,0.568,0,0
5426,2021-02-08 12:30:00,0.0,-3.099,23.3,2.626,628.502,586.125,195.375,0.35,1.132,171.07,0,0.567,0,0
5427,2021-02-08 12:45:00,0.0,-2.868,22.05,2.029,628.242,580.275,193.425,0.35,1.09,170.708,0,0.564,0,0
5428,2021-02-08 13:00:00,0.0,-2.56,22.33,2.207,627.981,478.875,159.625,0.35,1.13,172.333,0,0.567,0,0
5429,2021-02-08 13:15:00,0.0,-2.119,20.72,1.348,627.789,534.9,178.3,0.35,1.083,172.379,0,0.563,0,0
5430,2021-02-08 13:30:00,0.0,-1.701,21.09,2.123,627.596,524.85,174.95,0.35,1.137,174.615,0,0.567,0,0
5431,2021-02-08 13:45:00,0.0,-1.92,21.35,2.623,627.404,480.45,160.15,0.35,1.133,173.974,0,0.567,0,0
5432,2021-02-08 14:00:00,0.0,-1.815,20.77,1.587,627.211,534.975,178.325,0.35,1.11,173.743,0,0.565,0,0
5433,2021-02-08 14:15:00,0.0,-1.556,20.31,1.447,627.054,513.375,171.125,0.35,1.107,174.302,0,0.565,0,0
5434,2021-02-08 14:30:00,0.0,-0.653,18.97,1.028,626.896,562.425,187.475,0.35,1.105,176.499,0,0.565,0,0
5435,2021-02-08 14:45:00,0.0,-0.485,19.09,1.969,626.739,534.0,178.0,0.35,1.125,177.39,0,0.566,0,0
5436,2021-02-08 15:00:00,0.0,-0.383,18.59,1.706,626.581,496.8,165.6,0.35,1.104,177.162,0,0.564,0,0
5437,2021-02-08 15:15:00,0.0,0.102,18.43,2.1,626.474,442.8,147.6,0.35,1.134,179.062,0,0.566,0,0
5438,2021-02-08 15:30:00,0.0,0.076,17.77,2.11,626.367,340.275,113.425,0.35,1.091,178.018,0,0.563,0,0
5439,2021-02-08 15:45:00,0.0,0.474,17.21,1.348,626.26,239.775,79.925,0.35,1.088,178.94,0,0.563,0,0
5440,2021-02-08 16:00:00,0.0,0.211,17.48,2.093,626.154,148.425,49.475,0.35,1.084,178.188,0,0.563,0,0
5441,2021-02-08 16:15:00,0.0,-0.028,17.5,2.466,626.064,186.975,62.325,0.35,1.067,177.176,0,0.562,0,0
5442,2021-02-08 16:30:00,0.0,-0.04,17.24,1.576,625.975,206.325,68.775,0.35,1.05,176.746,0,0.56,0,0
5443,2021-02-08 16:45:00,0.0,0.184,16.56,1.776,625.886,127.575,42.525,0.35,1.025,176.7,0,0.558,0,0
5444,2021-02-08 17:00:00,0.0,-0.001,17.18,1.215,625.797,157.5,52.5,0.35,1.049,176.827,0,0.56,0,0
5445,2021-02-08 17:15:00,0.0,0.068,16.84,0.689,625.794,87.675,29.225,0.35,1.034,176.621,0,0.559,0,0
5446,2021-02-08 17:30:00,0.0,-0.067,17.32,0.615,625.792,19.215,6.405,0.35,1.053,176.746,0,0.56,0,0
5447,2021-02-08 17:45:00,0.0,-0.291,17.33,1.788,625.79,14.79,4.93,0.35,1.036,175.791,0,0.559,0,0
5448,2021-02-08 18:00:00,0.0,-0.541,17.51,1.273,625.787,2.589,0.863,0.35,1.028,174.973,0,0.559,0,0
5449,2021-02-08 18:15:00,0.0,-0.895,17.92,1.895,625.87,-2.186,-0.728,0.35,1.025,174.029,0,0.559,0,0
5450,2021-02-08 18:30:00,0.0,-1.217,19.32,0.3,625.952,-2.754,-0.918,0.35,1.079,174.518,0,0.563,60,0
5451,2021-02-08 18:45:00,0.0,-1.422,18.77,0.806,626.035,-2.96,-0.987,0.35,1.033,172.921,0,0.559,60,0
5452,2021-02-08 19:00:00,0.0,-1.454,19.7,0.621,626.117,-3.407,-1.136,0.35,1.082,173.982,0,0.563,60,0
5453,2021-02-08 19:15:00,0.0,-1.926,19.95,0.085,626.138,-3.232,-1.078,0.35,1.058,172.271,0,0.561,60,0
5454,2021-02-08 19:30:00,0.0,-1.65,21.6,2.05,626.16,-3.204,-1.068,0.35,1.169,175.433,0,0.569,60,0
5455,2021-02-08 19:45:00,0.0,-1.66,22.2,1.091,626.181,-3.001,-1.0,0.35,1.2,176.078,0,0.572,60,0
5456,2021-02-08 20:00:00,0.0,-1.657,22.36,2.232,626.202,-2.678,-0.893,0.35,1.209,176.271,0,0.572,60,0
5457,2021-02-08 20:15:00,0.0,-1.496,22.75,1.783,626.224,-2.584,-0.861,0.35,1.245,177.413,0,0.575,60,0
5458,2021-02-08 20:30:00,0.0,-1.574,22.1,1.23,626.246,-2.331,-0.777,0.35,1.203,176.339,0,0.572,60,0
5459,2021-02-08 20:45:00,0.0,-1.947,23.22,0.19,626.268,-1.948,-0.65,0.35,1.229,175.956,0,0.574,60,0
5460,2021-02-08 21:00:00,0.0,-2.356,24.92,0.134,626.29,-2.318,-0.772,0.35,1.28,175.946,0,0.577,60,0
5461,2021-02-08 21:15:00,0.0,-2.199,24.17,0.83,626.263,-2.159,-0.72,0.35,1.256,175.864,0,0.575,60,0
5462,2021-02-08 21:30:00,0.0,-1.987,23.61,1.768,626.236,-1.81,-0.603,0.35,1.246,176.2,0,0.575,60,0
5463,2021-02-08 21:45:00,0.0,-2.064,23.2,2.307,626.209,-2.072,-0.691,0.35,1.218,175.424,0,0.573,60,0
5464,2021-02-08 22:00:00,0.0,-1.916,22.96,1.676,626.182,-2.523,-0.841,0.35,1.218,175.808,0,0.573,60,0
5465,2021-02-08 22:15:00,0.0,-2.018,22.83,1.729,626.134,-2.011,-0.67,0.35,1.202,175.222,0,0.572,60,0
5466,2021-02-08 22:30:00,0.0,-2.132,23.44,1.193,626.086,-2.094,-0.698,0.35,1.224,175.386,0,0.573,60,0
5467,2021-02-08 22:45:00,0.0,-2.818,25.65,1.081,626.037,-2.636,-0.879,0.35,1.273,174.654,0,0.577,60,0
5468,2021-02-08 23:00:00,0.0,-3.315,25.38,0.393,625.989,-2.95,-0.983,0.35,1.214,172.24,0,0.573,60,0
5469,2021-02-08 23:15:00,0.0,-2.993,23.67,1.244,625.925,-2.819,-0.94,0.35,1.159,171.909,0,0.569,60,0
5470,2021-02-08 23:30:00,0.0,-2.841,24.54,2.005,625.862,-2.803,-0.934,0.35,1.216,173.454,0,0.573,60,0
5471,2021-02-08 23:45:00,0.0,-3.052,26.75,3.485,625.798,-2.218,-0.739,0.35,1.304,174.682,0,0.579,60,0
5472,2021-02-09 00:00:00,0.0,-3.09,26.97,3.479,625.735,-1.945,-0.648,0.35,1.311,174.721,0,0.579,60,0
5473,2021-02-09 00:15:00,0.0,-2.995,27.1,3.378,625.693,-1.622,-0.54,0.35,1.327,175.256,0,0.58,60,0
5474,2021-02-09 00:30:00,0.0,-3.037,27.96,2.639,625.651,-1.488,-0.496,0.35,1.365,175.856,0,0.583,60,0
5475,2021-02-09 00:45:00,0.0,-2.971,26.5,2.152,625.61,-1.307,-0.436,0.35,1.3,174.801,0,0.579,60,0
5476,2021-02-09 01:00:00,0.0,-2.854,26.35,1.707,625.568,-1.251,-0.417,0.35,1.304,175.169,0,0.579,60,0
5477,2021-02-09 01:15:00,0.0,-2.899,28.14,1.143,625.466,-1.324,-0.442,0.35,1.388,176.624,0,0.584,60,0
5478,2021-02-09 01:30:00,0.0,-3.398,27.61,1.37,625.363,-1.396,-0.465,0.35,1.312,173.964,0,0.579,60,0
5479,2021-02-09 01:45:00,0.001,-4.12,28.48,0.664,625.261,-2.82,-0.94,0.35,1.282,171.605,0,0.578,60,0
5480,2021-02-09 02:00:00,0.052,-3.735,28.21,1.066,625.158,-2.783,-0.928,0.35,1.307,173.034,0,0.579,60,0
5481,2021-02-09 02:15:00,0.103,-3.766,28.27,1.223,625.07,-2.482,-0.827,0.35,1.307,172.952,0,0.579,60,0
5482,2021-02-09 02:30:00,0.153,-3.942,28.86,0.654,624.982,-2.626,-0.876,0.35,1.317,172.699,0,0.58,60,0
5483,2021-02-09 02:45:00,0.201,-4.481,28.43,0.602,624.893,-2.577,-0.859,0.35,1.245,170.012,0,0.575,60,0
5484,2021-02-09 03:00:00,0.249,-4.498,29.63,2.284,624.805,-2.593,-0.864,0.35,1.296,170.946,0,0.579,60,0
5485,2021-02-09 03:15:00,0.296,-4.601,28.17,3.634,624.728,-2.585,-0.862,0.35,1.223,169.277,0,0.574,60,0
5486,2021-02-09 03:30:00,0.341,-4.263,28.02,3.67,624.651,-2.677,-0.892,0.35,1.248,170.592,0,0.576,60,0
5487,2021-02-09 03:45:00,0.385,-4.458,27.9,3.368,624.574,-2.776,-0.926,0.35,1.224,169.654,0,0.574,60,0
5488,2021-02-09 04:00:00,0.427,-4.502,27.94,3.315,624.497,-2.497,-0.832,0.35,1.222,169.501,0,0.574,60,0
5489,2021-02-09 04:15:00,0.468,-4.669,28.1,2.105,624.403,-2.746,-0.916,0.35,1.213,168.927,0,0.573,60,0
5490,2021-02-09 04:30:00,0.506,-5.071,29.04,2.985,624.308,-2.479,-0.826,0.35,1.216,168.012,0,0.574,60,0
5491,2021-02-09 04:45:00,0.542,-5.126,28.67,1.791,624.214,-2.489,-0.83,0.35,1.196,167.472,0,0.572,60,0
5492,2021-02-09 05:00:00,0.576,-5.328,28.58,2.784,624.119,-2.386,-0.795,0.35,1.174,166.544,0,0.571,60,0
5493,2021-02-09 05:15:00,0.607,-5.165,27.7,2.096,624.116,-2.462,-0.82,0.35,1.152,166.486,0,0.569,60,0
5494,2021-02-09 05:30:00,0.634,-5.304,28.75,2.505,624.112,-1.871,-0.624,0.35,1.183,166.787,0,0.571,60,0
5495,2021-02-09 05:45:00,0.658,-5.467,28.36,2.265,624.109,-1.214,-0.405,0.35,1.153,165.777,0,0.569,60,0
5496,2021-02-09 06:00:00,0.679,-5.52,29.27,2.426,624.106,-1.366,-0.456,0.35,1.185,166.303,0,0.572,60,0
5497,2021-02-09 06:15:00,0.695,-5.866,32.66,1.584,624.135,-1.633,-0.544,0.35,1.287,167.453,0,0.579,60,0
5498,2021-02-09 06:30:00,0.708,-6.347,31.03,0.708,624.165,-1.196,-0.399,0.35,1.179,164.214,0,0.572,60,0
5499,2021-02-09 06:45:00,0.716,-6.449,32.88,0.87,624.195,-1.219,-0.406,0.35,1.239,165.149,0,0.576,60,0
5500,2021-02-09 07:00:00,0.719,-6.231,31.44,1.543,624.225,-1.562,-0.52,0.35,1.205,165.008,0,0.573,60,0
5501,2021-02-09 07:15:00,0.718,-6.049,32.78,1.0,624.251,-0.41,-0.136,0.35,1.274,166.764,0,0.578,60,0
5502,2021-02-09 07:30:00,0.712,-6.452,34.0,0.663,624.277,5.109,1.703,0.35,1.281,165.929,0,0.578,60,0
5503,2021-02-09 07:45:00,0.702,-6.423,31.98,0.631,624.302,16.395,5.465,0.35,1.208,164.605,0,0.574,60,0
5504,2021-02-09 08:00:00,0.688,-6.5,33.85,0.905,624.328,49.59,16.53,0.35,1.271,165.622,0,0.578,60,0
5505,2021-02-09 08:15:00,0.67,-6.549,33.14,0.465,624.419,80.4,26.8,0.35,1.24,164.915,0,0.576,60,0
5506,2021-02-09 08:30:00,0.647,-6.231,33.72,0.291,624.51,69.75,23.25,0.35,1.293,166.667,0,0.579,60,0
5507,2021-02-09 08:45:00,0.622,-6.237,32.62,0.405,624.602,75.825,25.275,0.35,1.25,165.854,0,0.576,60,0
5508,2021-02-09 09:00:00,0.592,-5.43,31.15,0.612,624.693,108.825,36.275,0.35,1.27,168.171,0,0.577,0,0
5509,2021-02-09 09:15:00,0.56,-5.413,31.4,0.758,624.754,178.65,59.55,0.35,1.281,168.436,0,0.578,0,0
5510,2021-02-09 09:30:00,0.526,-5.158,31.11,0.427,624.816,272.25,90.75,0.35,1.294,169.3,0,0.579,0,0
5511,2021-02-09 09:45:00,0.488,-4.858,30.14,1.61,624.877,238.05,79.35,0.35,1.283,169.817,0,0.578,0,0
5512,2021-02-09 10:00:00,0.449,-4.72,29.17,1.268,624.938,180.075,60.025,0.35,1.255,169.614,0,0.576,0,0
5513,2021-02-09 10:15:00,0.408,-4.02,28.98,1.53,624.898,359.7,119.9,0.35,1.314,172.464,0,0.58,0,0
5514,2021-02-09 10:30:00,0.365,-3.92,28.67,1.722,624.858,410.7,136.9,0.35,1.31,172.632,0,0.579,0,0
5515,2021-02-09 10:45:00,0.32,-3.635,28.28,1.807,624.818,501.0,167.0,0.35,1.32,173.529,0,0.58,0,0
5516,2021-02-09 11:00:00,0.274,-3.694,27.88,1.855,624.777,510.375,170.125,0.35,1.296,172.921,0,0.578,0,0
5517,2021-02-09 11:15:00,0.227,-2.957,25.4,1.139,624.563,527.1,175.7,0.35,1.247,173.806,0,0.575,0,0
5518,2021-02-09 11:30:00,0.178,-1.711,23.24,0.946,624.348,541.725,180.575,0.35,1.252,177.009,0,0.575,0,0
5519,2021-02-09 11:45:00,0.129,-1.347,22.81,1.234,624.133,551.475,183.825,0.35,1.262,178.134,0,0.576,0,0
5520,2021-02-09 12:00:00,0.079,-0.792,21.52,1.085,623.919,567.825,189.275,0.35,1.24,179.094,0,0.574,0,0
5521,2021-02-09 12:15:00,0.028,-0.824,22.18,2.825,623.623,570.975,190.325,0.35,1.275,179.727,0,0.576,0,0
5522,2021-02-09 12:30:00,0.0,-0.693,22.56,3.39,623.327,532.35,177.45,0.35,1.31,180.746,0,0.578,0,0
5523,2021-02-09 12:45:00,0.0,-0.79,21.75,3.423,623.031,484.575,161.525,0.35,1.254,179.375,0,0.575,0,0
5524,2021-02-09 13:00:00,0.0,-0.148,20.78,1.757,622.735,402.3,134.1,0.35,1.255,181.045,0,0.575,0,0
5525,2021-02-09 13:15:00,0.0,-0.512,21.78,2.296,622.578,319.425,106.475,0.35,1.281,180.642,0,0.577,0,0
5526,2021-02-09 13:30:00,0.0,-0.498,22.37,2.504,622.42,340.65,113.55,0.35,1.317,181.396,0,0.579,0,0
5527,2021-02-09 13:45:00,0.0,-0.821,22.04,2.798,622.263,446.7,148.9,0.35,1.268,179.578,0,0.576,0,0
5528,2021-02-09 14:00:00,0.0,-0.839,20.51,2.887,622.106,355.425,118.475,0.35,1.178,177.663,0,0.57,0,0
5529,2021-02-09 14:15:00,0.0,-0.532,20.21,3.092,621.965,438.675,146.225,0.35,1.187,178.634,0,0.57,0,0
5530,2021-02-09 14:30:00,0.0,0.076,19.86,3.945,621.825,438.75,146.25,0.35,1.22,180.868,0,0.572,0,0
5531,2021-02-09 14:45:00,0.0,0.231,20.05,2.856,621.684,428.55,142.85,0.35,1.245,181.803,0,0.574,0,0
5532,2021-02-09 15:00:00,0.0,0.494,20.62,2.393,621.543,318.15,106.05,0.35,1.305,183.711,0,0.578,0,0
5533,2021-02-09 15:15:00,0.0,0.004,20.78,2.294,621.451,196.125,65.375,0.35,1.269,181.721,0,0.576,0,0
5534,2021-02-09 15:30:00,0.0,0.042,20.74,2.997,621.358,194.925,64.975,0.35,1.27,181.84,0,0.576,0,0
5535,2021-02-09 15:45:00,0.0,-0.186,21.19,4.051,621.265,268.875,89.625,0.35,1.277,181.381,0,0.576,0,0
5536,2021-02-09 16:00:00,0.0,-0.083,20.93,2.628,621.172,112.8,37.6,0.35,1.27,181.52,0,0.576,0,0
5537,2021-02-09 16:15:00,0.0,-0.555,24.62,1.919,621.17,96.675,32.225,0.35,1.444,183.639,0,0.587,0,0
5538,2021-02-09 16:30:00,0.0,-0.525,23.37,2.076,621.168,204.3,68.1,0.35,1.374,182.411,0,0.582,0,0
5539,2021-02-09 16:45:00,0.0,-0.407,22.97,1.153,621.166,199.725,66.575,0.35,1.362,182.49,0,0.582,0,0
5540,2021-02-09 17:00:00,0.0,-0.369,24.48,2.641,621.164,157.275,52.425,0.35,1.455,184.33,0,0.587,0,0
5541,2021-02-09 17:15:00,0.0,-0.693,26.42,3.975,621.156,32.34,10.78,0.35,1.534,184.87,0,0.592,0,0
5542,2021-02-09 17:30:00,0.0,-0.831,27.46,3.196,621.148,15.015,5.005,0.35,1.578,185.262,0,0.594,0,0
5543,2021-02-09 17:45:00,0.0,-0.953,29.13,2.98,621.14,7.935,2.645,0.35,1.659,186.27,0,0.598,0,0
5544,2021-02-09 18:00:00,0.0,-1.07,30.2,2.88,621.132,1.135,0.378,0.35,1.706,186.693,0,0.601,60,0
5545,2021-02-09 18:15:00,0.0,-1.152,30.58,1.885,621.346,-0.884,-0.294,0.35,1.717,186.649,0,0.601,60,0
5546,2021-02-09 18:30:00,0.0,-1.302,33.57,3.079,621.56,-1.316,-0.438,0.35,1.864,188.454,0,0.609,60,0
5547,2021-02-09 18:45:00,0.0,-1.85,39.31,3.354,621.774,-1.75,-0.583,0.35,2.096,190.156,0,0.619,60,0
5548,2021-02-09 19:00:00,0.0,-2.876,55.82,2.211,621.988,-1.198,-0.399,0.35,2.758,194.891,0,0.644,60,0
5549,2021-02-09 19:15:00,0.0,-3.512,53.45,2.391,622.025,-1.232,-0.411,0.35,2.518,190.636,0,0.636,60,0
5550,2021-02-09 19:30:00,0.0,-3.103,54.24,1.485,622.061,-1.579,-0.526,0.35,2.635,192.998,0,0.64,60,0
5551,2021-02-09 19:45:00,0.0,-3.34,49.94,1.628,622.098,-1.28,-0.426,0.35,2.383,189.608,0,0.631,60,0
5552,2021-02-09 20:00:00,0.0,-3.092,48.95,1.277,622.134,-1.095,-0.365,0.35,2.38,190.241,0,0.631,60,0
5553,2021-02-09 20:15:00,0.0,-2.953,48.27,1.46,622.204,-1.22,-0.406,0.35,2.371,190.521,0,0.63,60,0
5554,2021-02-09 20:30:00,0.0,-3.081,48.23,1.767,622.274,-1.382,-0.46,0.35,2.347,189.891,0,0.629,60,0
5555,2021-02-09 20:45:00,0.0,-3.206,57.32,1.916,622.345,-1.394,-0.464,0.35,2.763,194.027,0,0.644,60,0
5556,2021-02-09 21:00:00,0.0,-4.438,78.07,1.224,622.415,-1.223,-0.408,0.35,3.431,196.617,0,0.665,60,0
5557,2021-02-09 21:15:00,0.0,-5.026,77.38,1.471,622.464,-1.778,-0.593,0.35,3.252,193.481,0,0.66,60,0
5558,2021-02-09 21:30:00,0.0,-4.868,75.11,1.666,622.513,-2.591,-0.864,0.35,3.195,193.429,0,0.658,60,0
5559,2021-02-09 21:45:00,0.0,-5.099,78.94,2.774,622.562,-1.942,-0.647,0.35,3.299,193.676,0,0.662,60,0
5560,2021-02-09 22:00:00,0.0,-5.24,74.67,2.139,622.612,-1.552,-0.517,0.35,3.088,191.46,0,0.655,60,0
5561,2021-02-09 22:15:00,0.0,-5.095,73.68,2.405,622.561,-1.363,-0.454,0.35,3.08,191.797,0,0.655,60,0
5562,2021-02-09 22:30:00,0.0,-4.865,66.45,1.853,622.51,-1.899,-0.633,0.35,2.827,190.088,0,0.647,60,0
5563,2021-02-09 22:45:00,0.0,-4.644,64.9,0.954,622.459,-1.361,-0.454,0.35,2.808,190.506,0,0.646,60,0
5564,2021-02-09 23:00:00,0.0,-4.787,73.6,0.806,622.409,-0.861,-0.287,0.35,3.15,193.263,0,0.657,60,0
5565,2021-02-09 23:15:00,0.0,-5.364,78.33,1.096,622.416,-0.842,-0.28,0.35,3.209,192.17,0,0.659,60,0
5566,2021-02-09 23:30:00,0.0,-5.632,81.0,0.755,622.424,-0.8,-0.266,0.35,3.251,191.788,0,0.66,60,0
5567,2021-02-09 23:45:00,0.0,-5.764,82.9,1.256,622.431,-0.78,-0.26,0.35,3.294,191.781,0,0.662,60,0
5568,2021-02-10 00:00:00,0.0,-6.15,87.6,1.521,622.439,-0.839,-0.28,0.35,3.379,191.414,0,0.664,60,0
5569,2021-02-10 00:15:00,0.0,-6.075,85.3,0.691,622.389,-0.763,-0.254,0.35,3.309,191.052,0,0.662,60,0
5570,2021-02-10 00:30:00,0.0,-6.155,90.4,2.171,622.339,-1.406,-0.468,0.35,3.486,192.252,0,0.667,60,0
5571,2021-02-10 00:45:00,0.0,-6.64,92.2,1.526,622.289,-1.921,-0.64,0.35,3.425,190.43,0,0.666,60,0
5572,2021-02-10 01:00:00,0.0,-6.592,92.1,0.222,622.239,-1.788,-0.596,0.35,3.434,190.634,0,0.666,60,0
5573,2021-02-10 01:15:00,0.0,-6.59,94.2,0.977,622.26,-1.713,-0.571,0.35,3.513,191.258,0,0.668,60,0
5574,2021-02-10 01:30:00,0.0,-6.71,95.1,1.441,622.281,-1.528,-0.509,0.35,3.514,190.934,0,0.668,60,0
5575,2021-02-10 01:45:00,0.004,-6.739,93.9,0.613,622.302,-1.172,-0.39,0.35,3.462,190.447,0,0.667,60,0
5576,2021-02-10 02:00:00,0.056,-6.609,94.4,0.519,622.323,-0.908,-0.303,0.35,3.515,191.224,0,0.668,60,0
5577,2021-02-10 02:15:00,0.106,-6.749,94.6,1.207,622.262,-0.596,-0.198,0.35,3.485,190.6,0,0.667,60,0
5578,2021-02-10 02:30:00,0.156,-6.779,93.5,0.728,622.201,-0.541,-0.18,0.35,3.436,190.137,0,0.666,60,0
5579,2021-02-10 02:45:00,0.205,-6.73,92.2,0.856,622.141,-0.934,-0.311,0.35,3.401,189.994,0,0.665,60,0
5580,2021-02-10 03:00:00,0.253,-6.769,94.3,1.182,622.08,-0.795,-0.265,0.35,3.468,190.417,0,0.667,60,0
5581,2021-02-10 03:15:00,0.3,-6.846,95.0,1.298,622.042,-0.779,-0.26,0.35,3.473,190.244,0,0.667,60,0
5582,2021-02-10 03:30:00,0.345,-6.873,94.4,1.072,622.004,-0.772,-0.257,0.35,3.444,189.941,0,0.666,60,0
5583,2021-02-10 03:45:00,0.389,-6.916,94.2,1.29,621.966,-0.8,-0.266,0.35,3.426,189.675,0,0.666,60,0
5584,2021-02-10 04:00:00,0.432,-6.959,93.6,0.873,621.928,-0.929,-0.31,0.35,3.392,189.295,0,0.665,60,0
5585,2021-02-10 04:15:00,0.472,-7.074,93.9,0.928,621.938,-0.834,-0.278,0.35,3.373,188.826,0,0.664,60,0
5586,2021-02-10 04:30:00,0.511,-7.061,93.4,0.269,621.947,-1.12,-0.373,0.35,3.359,188.745,0,0.664,60,0
5587,2021-02-10 04:45:00,0.547,-6.935,93.7,0.7,621.957,-1.33,-0.444,0.35,3.402,189.439,0,0.665,60,0
5588,2021-02-10 05:00:00,0.581,-6.946,94.1,0.582,621.967,-1.975,-0.658,0.35,3.414,189.502,0,0.665,60,0
5589,2021-02-10 05:15:00,0.612,-6.955,93.5,0.397,622.059,-2.746,-0.915,0.35,3.39,189.285,0,0.665,60,0
5590,2021-02-10 05:30:00,0.639,-7.114,93.5,0.671,622.151,-2.81,-0.936,0.35,3.348,188.518,0,0.664,60,0
5591,2021-02-10 05:45:00,0.664,-7.499,93.0,0.39,622.243,-2.626,-0.876,0.35,3.233,186.528,0,0.661,60,0
5592,2021-02-10 06:00:00,0.684,-7.744,92.3,0.6,622.335,-3.021,-1.007,0.35,3.148,185.161,0,0.658,60,0
5593,2021-02-10 06:15:00,0.701,-8.32,85.5,1.052,622.4,-2.77,-0.924,0.35,2.788,180.458,0,0.647,60,0
5594,2021-02-10 06:30:00,0.713,-8.61,90.5,1.175,622.464,-2.411,-0.804,0.35,2.885,180.575,0,0.65,60,0
5595,2021-02-10 06:45:00,0.721,-8.42,91.4,0.37,622.529,-2.496,-0.832,0.35,2.957,181.718,0,0.652,60,0
5596,2021-02-10 07:00:00,0.725,-8.21,91.1,1.658,622.594,-2.298,-0.766,0.35,2.996,182.616,0,0.654,60,0
5597,2021-02-10 07:15:00,0.724,-8.16,90.9,0.635,622.716,0.293,0.098,0.35,3.001,182.794,0,0.654,60,0
5598,2021-02-10 07:30:00,0.718,-8.31,86.2,1.055,622.837,7.432,2.478,0.35,2.813,180.714,0,0.648,60,0
5599,2021-02-10 07:45:00,0.708,-8.49,90.6,0.562,622.959,15.893,5.298,0.35,2.915,181.163,0,0.651,60,0
5600,2021-02-10 08:00:00,0.693,-8.32,71.55,1.338,623.081,24.15,8.05,0.35,2.333,175.924,0,0.631,60,0
5601,2021-02-10 08:15:00,0.675,-8.01,71.61,2.453,623.288,62.4,20.8,0.35,2.392,177.352,0,0.633,60,0
5602,2021-02-10 08:30:00,0.653,-7.788,67.43,2.597,623.495,67.125,22.375,0.35,2.292,176.84,0,0.629,60,0
5603,2021-02-10 08:45:00,0.627,-7.754,68.22,2.915,623.703,79.425,26.475,0.35,2.325,177.289,0,0.63,60,0
5604,2021-02-10 09:00:00,0.597,-7.682,61.48,2.449,623.91,166.35,55.45,0.35,2.107,174.996,0,0.621,0,0
5605,2021-02-10 09:15:00,0.565,-7.318,60.93,2.236,623.992,179.175,59.725,0.35,2.148,176.408,0,0.623,0,0
5606,2021-02-10 09:30:00,0.53,-6.656,86.2,1.707,624.073,147.3,49.1,0.35,3.198,188.532,0,0.659,0,0
5607,2021-02-10 09:45:00,0.493,-6.954,93.5,2.101,624.155,160.65,53.55,0.35,3.39,189.29,0,0.665,0,0
5608,2021-02-10 10:00:00,0.453,-7.296,92.0,2.116,624.237,317.625,105.875,0.35,3.249,187.21,0,0.661,0,0
5609,2021-02-10 10:15:00,0.412,-6.828,83.4,1.814,624.299,439.8,146.6,0.35,3.053,186.823,0,0.655,0,0
5610,2021-02-10 10:30:00,0.369,-5.877,85.7,1.253,624.361,477.0,159.0,0.35,3.376,192.142,0,0.664,0,0
5611,2021-02-10 10:45:00,0.324,-6.272,81.8,2.236,624.422,521.4,173.8,0.35,3.126,188.963,0,0.657,0,0
5612,2021-02-10 11:00:00,0.278,-6.554,78.24,2.936,624.484,532.875,177.625,0.35,2.926,186.424,0,0.651,0,0
5613,2021-02-10 11:15:00,0.231,-5.868,73.9,2.225,624.392,546.9,182.3,0.35,2.913,188.162,0,0.65,0,0
5614,2021-02-10 11:30:00,0.182,-5.134,71.36,2.339,624.3,565.425,188.475,0.35,2.975,190.734,0,0.652,0,0
5615,2021-02-10 11:45:00,0.133,-5.277,70.66,2.799,624.209,591.525,197.175,0.35,2.914,189.779,0,0.65,0,0
5616,2021-02-10 12:00:00,0.083,-4.888,64.91,2.616,624.117,609.0,203.0,0.35,2.757,189.342,0,0.645,0,0
5617,2021-02-10 12:15:00,0.032,-4.365,63.79,2.118,624.023,531.15,177.05,0.35,2.819,191.375,0,0.647,0,0
5618,2021-02-10 12:30:00,0.0,-4.17,58.33,4.35,623.929,422.25,140.75,0.35,2.616,189.873,0,0.64,0,0
5619,2021-02-10 12:45:00,0.0,-3.913,59.06,4.263,623.836,596.25,198.75,0.35,2.7,191.441,0,0.643,0,0
5620,2021-02-10 13:00:00,0.0,-3.648,55.62,4.403,623.742,624.0,208.0,0.35,2.594,191.071,0,0.639,0,0
5621,2021-02-10 13:15:00,0.0,-3.073,49.71,3.135,623.634,616.5,205.5,0.35,2.42,190.751,0,0.632,0,0
5622,2021-02-10 13:30:00,0.0,-3.323,49.45,3.832,623.526,558.975,186.325,0.35,2.363,189.422,0,0.63,0,0
5623,2021-02-10 13:45:00,0.0,-3.123,50.67,3.371,623.418,547.65,182.55,0.35,2.458,191.034,0,0.634,0,0
