When,T_a,RH,v_a,SW_global,Prec,p_a,missing_type,cld
2021-02-01 09:00:00,-9.549,42.593,1.081,303.725,0,623.743,-,0
2021-02-01 10:00:00,-7.723,38.691,1.594,346.35,0,624.098,-,0
2021-02-01 11:00:00,-6.415,36.796,2.128,627.225,0,624.032,-,0
2021-02-01 12:00:00,-5.163,35.185,2.272,724.5,0,623.722,-,0
2021-02-01 13:00:00,-4.122,33.713,2.932,700.425,0,623.237,-,0
2021-02-01 14:00:00,-3.416,28.85,4.27,669.775,0,622.762,-,0
2021-02-01 15:00:00,-3.275,24.815,3.292,493.025,0,622.714,-,0
2021-02-01 16:00:00,-3.754,24.625,2.757,289.35,0,622.543,-,0
2021-02-01 17:00:00,-4.703,29.268,3.592,61.813,0,622.44,-,0
2021-02-01 18:00:00,-5.706,32.11,1.992,0.0,0,622.879,-,0
2021-02-01 19:00:00,-6.749,27.317,4.106,0.0,0,623.197,-,0
2021-02-01 20:00:00,-7.213,26.508,4.02,0.0,0,623.489,-,0
2021-02-01 21:00:00,-7.834,28.582,5.099,0.0,0,623.741,-,0
2021-02-01 22:00:00,-8.031,29.739,3.698,0.0,0,623.802,-,0
2021-02-01 23:00:00,-8.435,31.503,2.638,0.0,0,623.87,-,0
2021-02-02 00:00:00,-8.81,33.752,2.836,0.0,0,623.864,-,0
2021-02-02 01:00:00,-9.124,36.042,2.704,0.0,0,623.744,-,0
2021-02-02 02:00:00,-9.492,37.459,2.712,0.0,0,623.457,-,0
2021-02-02 03:00:00,-10.362,40.653,2.394,0.0,0,623.246,-,0
2021-02-02 04:00:00,-10.627,42.386,2.239,0.0,0,623.025,-,0
2021-02-02 05:00:00,-11.435,44.567,1.798,0.0,0,622.902,-,0
2021-02-02 06:00:00,-11.684,44.201,3.271,0.0,0,622.98,-,0
2021-02-02 07:00:00,-12.093,46.102,2.371,4.374,0,623.176,-,0
2021-02-02 08:00:00,-12.35,47.935,1.419,153.495,0,623.446,-,0
2021-02-02 09:00:00,-11.211,46.706,0.694,349.6,0,623.64,-,0
2021-02-02 10:00:00,-8.112,42.231,1.87,533.425,0,623.603,-,0
2021-02-02 11:00:00,-7.061,40.153,2.189,670.3,0,623.218,-,0
2021-02-02 12:00:00,-5.4,35.953,2.17,728.55,0,622.456,-,0
2021-02-02 13:00:00,-4.419,32.103,2.405,702.875,0,621.674,-,0
2021-02-02 14:00:00,-3.309,25.519,3.046,666.0,0,620.87,-,0
2021-02-02 15:00:00,-3.033,23.357,3.164,499.675,0,620.266,-,0
2021-02-02 16:00:00,-3.106,21.453,3.429,329.5,0,619.756,-,0
2021-02-02 17:00:00,-4.278,21.829,4.054,68.432,0,619.478,-,0
2021-02-02 18:00:00,-5.102,25.184,1.649,0.0,0,619.707,-,0
2021-02-02 19:00:00,-5.684,27.147,0.886,0.0,0,619.998,-,0
2021-02-02 20:00:00,-5.934,29.334,0.882,0.0,0,620.136,-,0
2021-02-02 21:00:00,-6.554,33.662,0.662,0.0,0,620.279,-,0
2021-02-02 22:00:00,-6.872,34.692,1.165,0.0,0,620.442,-,0
2021-02-02 23:00:00,-7.244,38.768,2.33,0.0,0,620.556,-,0
2021-02-03 00:00:00,-7.93,41.85,1.662,0.0,0,620.424,-,0
2021-02-03 01:00:00,-8.394,47.781,0.797,0.0,0,620.306,-,0
2021-02-03 02:00:00,-8.394,43.463,1.896,0.0,0,620.182,-,0
2021-02-03 03:00:00,-8.706,47.545,2.035,0.0,0,620.014,-,0
2021-02-03 04:00:00,-9.111,46.609,2.686,0.0,0,619.957,-,0
2021-02-03 05:00:00,-10.027,43.767,4.085,0.0,0,619.997,-,0
2021-02-03 06:00:00,-9.993,42.477,2.656,0.0,0,620.132,-,0
2021-02-03 07:00:00,-10.383,49.233,0.973,10.672,0,620.538,-,0
2021-02-03 08:00:00,-10.274,49.69,0.714,151.2,0,621.022,-,0
2021-02-03 09:00:00,-9.618,48.073,1.569,330.0,0,621.358,-,0
2021-02-03 10:00:00,-7.345,43.21,1.949,526.3,0,621.424,-,0
2021-02-03 11:00:00,-6.157,37.156,2.186,609.625,0,621.173,-,0
2021-02-03 12:00:00,-5.437,30.415,2.546,493.25,0,620.663,-,0
2021-02-03 13:00:00,-5.215,27.778,2.5,642.9,0,619.986,-,0
2021-02-03 14:00:00,-4.55,25.99,3.017,211.425,0,619.394,-,0
2021-02-03 15:00:00,-5.029,26.529,3.073,233.15,0,619.124,-,0
2021-02-03 16:00:00,-5.421,29.193,2.412,133.3,0,618.95,-,0
2021-02-03 17:00:00,-5.844,30.473,3.223,45.027,0,618.924,-,0
2021-02-03 18:00:00,-6.189,30.994,1.958,0.0,0,619.09,-,0
2021-02-03 19:00:00,-6.859,32.781,3.777,0.0,0,619.3,-,0
2021-02-03 20:00:00,-6.833,32.166,2.196,0.0,0,619.6,-,0
2021-02-03 21:00:00,-7.244,33.844,1.957,0.0,0,619.768,-,0
2021-02-03 22:00:00,-7.155,32.934,2.146,0.0,0,619.648,-,0
2021-02-03 23:00:00,-7.372,33.378,1.234,0.0,0,619.5,-,0
2021-02-04 00:00:00,-8.347,42.151,0.968,0.0,0,619.374,-,0
2021-02-04 01:00:00,-8.136,37.217,1.388,0.0,0,619.337,-,0
2021-02-04 02:00:00,-8.119,36.356,2.57,0.0,0,619.356,-,0
2021-02-04 03:00:00,-8.738,41.395,1.872,0.0,0,619.379,-,0
2021-02-04 04:00:00,-8.91,46.325,1.403,0.0,0,619.324,-,0
2021-02-04 05:00:00,-9.405,42.591,2.641,0.0,0,619.402,-,0
2021-02-04 06:00:00,-10.016,44.692,2.543,0.0,0,619.775,-,0
2021-02-04 07:00:00,-9.784,38.888,3.103,5.356,0,620.196,-,0
2021-02-04 08:00:00,-9.135,38.408,2.748,84.227,0,620.662,-,0
2021-02-04 09:00:00,-7.901,32.674,1.81,264.175,0,620.868,-,0
2021-02-04 10:00:00,-6.971,30.826,1.457,454.15,0,620.85,-,0
2021-02-04 11:00:00,-6.389,27.741,2.299,604.325,0,620.688,-,0
2021-02-04 12:00:00,-5.983,24.601,3.001,433.45,0,620.168,-,0
2021-02-04 13:00:00,-5.605,23.032,1.918,436.45,0,619.575,-,0
2021-02-04 14:00:00,-5.451,26.778,1.807,317.425,0,618.908,-,0
2021-02-04 15:00:00,-5.64,28.768,2.603,232.725,0,618.761,-,0
2021-02-04 16:00:00,-5.933,30.131,2.972,109.715,0,618.501,-,0
2021-02-04 17:00:00,-6.11,29.788,1.668,38.058,0,618.363,-,0
2021-02-04 18:00:00,-6.525,31.128,1.648,0.0,0,618.3,-,0
2021-02-04 19:00:00,-6.543,30.265,1.913,0.0,0,618.351,-,0
2021-02-04 20:00:00,-6.769,29.798,1.338,0.0,0,618.438,-,0
2021-02-04 21:00:00,-6.68,28.831,1.587,0.0,0,618.582,-,0
2021-02-04 22:00:00,-7.033,30.957,1.656,0.0,0,618.582,-,0
2021-02-04 23:00:00,-7.456,31.864,1.604,0.0,0,618.243,-,0
2021-02-05 00:00:00,-7.341,31.9,2.097,0.0,0,617.778,-,0
2021-02-05 01:00:00,-8.146,38.391,1.545,0.0,0,617.452,-,0
2021-02-05 02:00:00,-8.267,36.442,1.543,0.0,0,617.126,-,0
2021-02-05 03:00:00,-8.136,34.823,1.983,0.0,0,616.628,-,0
2021-02-05 04:00:00,-8.929,39.306,1.333,0.0,0,616.458,-,0
2021-02-05 05:00:00,-9.751,44.428,0.912,0.0,0,616.54,-,0
2021-02-05 06:00:00,-9.939,47.159,0.483,0.0,0,616.9,-,0
2021-02-05 07:00:00,-10.451,48.065,0.627,3.796,0,617.264,-,0
2021-02-05 08:00:00,-9.961,44.85,0.982,70.175,0,617.774,-,0
2021-02-05 09:00:00,-8.596,41.262,1.868,219.275,0,618.234,-,0
2021-02-05 10:00:00,-8.073,42.578,2.311,340.775,0,618.517,-,0
2021-02-05 11:00:00,-7.353,42.689,1.784,355.05,0,618.457,-,0
2021-02-05 12:00:00,-5.973,37.388,2.878,423.925,0,618.035,-,0
2021-02-05 13:00:00,-4.719,33.193,2.533,424.025,0,617.481,-,0
2021-02-05 14:00:00,-3.928,30.288,3.414,515.35,0,617.074,-,0
2021-02-05 15:00:00,-4.562,31.58,2.531,326.975,0,616.89,-,0
2021-02-05 16:00:00,-4.994,34.859,2.262,306.25,0,616.868,-,0
2021-02-05 17:00:00,-5.646,36.316,1.992,94.435,0,617.082,-,0
2021-02-05 18:00:00,-6.774,35.968,4.214,0.44,0,617.425,-,0
2021-02-05 19:00:00,-7.283,35.361,4.176,0.0,0,617.936,-,0
2021-02-05 20:00:00,-7.81,34.722,3.69,0.0,0,618.505,-,0
2021-02-05 21:00:00,-8.128,35.661,3.331,0.0,0,618.996,-,0
2021-02-05 22:00:00,-8.563,36.313,2.751,0.0,0,619.344,-,0
2021-02-05 23:00:00,-9.005,35.839,2.517,0.0,0,619.673,-,0
2021-02-06 00:00:00,-9.406,38.41,2.362,0.0,0,619.857,-,0
2021-02-06 01:00:00,-9.848,37.636,2.376,0.0,0,619.997,-,0
2021-02-06 02:00:00,-10.411,41.7,2.48,0.0,0,620.078,-,0
2021-02-06 03:00:00,-10.958,42.858,2.073,0.0,0,620.276,-,0
2021-02-06 04:00:00,-11.684,43.869,2.552,0.0,0,620.462,-,0
2021-02-06 05:00:00,-12.049,43.832,2.659,0.0,0,620.937,-,0
2021-02-06 06:00:00,-12.205,43.717,3.268,0.0,0,621.649,-,0
2021-02-06 07:00:00,-12.394,44.209,2.538,6.356,0,622.512,-,0
2021-02-06 08:00:00,-12.418,43.545,2.228,160.6,0,623.229,-,0
2021-02-06 09:00:00,-11.178,43.595,1.204,357.025,0,623.764,-,0
2021-02-06 10:00:00,-8.662,41.314,2.082,543.85,0,624.231,-,0
2021-02-06 11:00:00,-7.277,38.958,2.447,682.4,0,624.35,-,0
2021-02-06 12:00:00,-6.102,35.928,2.636,751.55,0,623.863,-,0
2021-02-06 13:00:00,-5.165,32.828,2.606,746.25,0,623.29,-,0
2021-02-06 14:00:00,-4.594,30.148,2.919,663.425,0,622.734,-,0
2021-02-06 15:00:00,-3.917,27.939,2.645,518.725,0,622.578,-,0
2021-02-06 16:00:00,-3.901,26.446,1.932,327.775,0,622.707,-,0
2021-02-06 17:00:00,-4.959,27.832,1.456,70.475,0,623.067,-,0
2021-02-06 18:00:00,-5.677,29.988,1.693,0.249,0,623.656,-,0
2021-02-06 19:00:00,-6.541,31.457,4.539,0.0,0,624.313,-,0
2021-02-06 20:00:00,-6.924,31.667,4.142,0.0,0,624.945,-,0
2021-02-06 21:00:00,-7.052,31.677,3.029,0.0,0,625.436,-,0
2021-02-06 22:00:00,-7.5,31.75,3.216,0.0,0,625.812,-,0
2021-02-06 23:00:00,-7.753,31.921,3.206,0.0,0,626.196,-,0
2021-02-07 00:00:00,-7.853,32.037,3.11,0.0,0,626.296,-,0
2021-02-07 01:00:00,-8.189,33.038,2.29,0.0,0,626.327,-,0
2021-02-07 02:00:00,-8.487,32.641,2.612,0.0,0,626.469,-,0
2021-02-07 03:00:00,-8.886,33.765,2.822,0.0,0,626.565,-,0
2021-02-07 04:00:00,-9.475,36.332,2.227,0.0,0,626.638,-,0
2021-02-07 05:00:00,-9.673,36.132,2.382,0.0,0,626.879,-,0
2021-02-07 06:00:00,-10.638,39.772,1.238,0.0,0,627.26,-,0
2021-02-07 07:00:00,-10.856,39.479,1.683,6.674,0,627.842,-,0
2021-02-07 08:00:00,-10.427,38.903,2.26,160.7,0,628.452,-,0
2021-02-07 09:00:00,-8.628,34.39,1.418,352.15,0,628.652,-,0
2021-02-07 10:00:00,-6.341,30.482,1.484,541.4,0,628.648,-,0
2021-02-07 11:00:00,-4.738,28.467,1.971,681.75,0,628.368,-,0
2021-02-07 12:00:00,-3.474,26.116,1.937,752.875,0,627.777,-,0
2021-02-07 13:00:00,-2.304,24.708,2.509,746.8,0,626.912,-,0
2021-02-07 14:00:00,-1.15,22.965,2.186,669.1,0,626.349,-,0
2021-02-07 15:00:00,0.033,20.402,2.346,525.525,0,626.07,-,0
2021-02-07 16:00:00,-0.012,19.612,1.72,331.0,0,626.092,-,0
2021-02-07 17:00:00,-1.464,21.757,1.244,74.63,0,626.255,-,0
2021-02-07 18:00:00,-2.453,26.553,0.676,0.367,0,626.468,-,0
2021-02-07 19:00:00,-3.281,26.686,2.013,0.0,0,626.771,-,0
2021-02-07 20:00:00,-3.591,27.173,3.018,0.0,0,627.209,-,0
2021-02-07 21:00:00,-4.032,27.532,2.912,0.0,0,627.671,-,0
2021-02-07 22:00:00,-4.492,27.789,3.149,0.0,0,627.908,-,0
2021-02-07 23:00:00,-4.996,28.649,3.58,0.0,0,628.063,-,0
2021-02-08 00:00:00,-5.63,30.209,3.408,0.0,0,628.094,-,0
2021-02-08 01:00:00,-6.454,32.441,2.523,0.0,0,628.049,-,0
2021-02-08 02:00:00,-7.149,34.534,2.216,0.0,0,628.102,-,0
2021-02-08 03:00:00,-7.705,35.88,2.898,0.0,0,628.187,-,0
2021-02-08 04:00:00,-8.403,38.054,2.006,0.0,0,628.176,-,0
2021-02-08 05:00:00,-8.688,38.239,2.2,0.0,0,628.218,-,0
2021-02-08 06:00:00,-9.228,40.474,1.411,0.0,0,628.478,-,0
2021-02-08 07:00:00,-9.466,40.841,0.785,11.396,0,628.875,-,0
2021-02-08 08:00:00,-9.247,41.905,0.283,179.225,0,629.32,-,0
2021-02-08 09:00:00,-7.085,35.228,1.705,365.9,0,629.664,-,0
2021-02-08 10:00:00,-4.621,30.665,1.78,549.9,0,629.796,-,0
2021-02-08 11:00:00,-3.162,28.634,1.697,674.6,0,629.474,-,0
2021-02-08 12:00:00,-2.24,27.688,2.252,758.225,0,628.632,-,0
2021-02-08 13:00:00,-1.381,26.657,2.075,673.025,0,627.692,-,0
2021-02-08 14:00:00,-0.293,25.474,1.508,714.925,0,626.975,-,0
2021-02-08 15:00:00,1.018,23.324,1.816,506.55,0,626.42,-,0
2021-02-08 16:00:00,0.862,22.909,1.978,223.1,0,626.02,-,0
2021-02-08 17:00:00,-0.095,24.958,1.077,93.06,0,625.793,-,0
2021-02-08 18:00:00,-1.162,30.517,1.068,0.863,0,625.911,-,0
2021-02-08 19:00:00,-1.825,29.771,0.962,0.0,0,626.149,-,0
2021-02-08 20:00:00,-2.113,32.048,1.359,0.0,0,626.235,-,0
2021-02-08 21:00:00,-2.217,30.115,1.26,0.0,0,626.249,-,0
2021-02-08 22:00:00,-2.563,32.191,1.42,0.0,0,626.11,-,0
2021-02-08 23:00:00,-3.703,35.075,1.782,0.0,0,625.893,-,0
2021-02-09 00:00:00,-3.194,33.153,2.912,0.0,0,625.672,-,0
2021-02-09 01:00:00,-3.542,35.816,1.221,0.0,0,625.415,-,0
2021-02-09 02:00:00,-4.73,37.807,0.886,0.0,0,625.026,-,0
2021-02-09 03:00:00,-4.829,34.983,3.239,0.0,0,624.69,-,0
2021-02-09 04:00:00,-5.452,35.439,2.549,0.0,0,624.356,-,0
2021-02-09 05:00:00,-5.789,35.385,2.412,0.0,0,624.114,-,0
2021-02-09 06:00:00,-6.533,39.571,1.397,0.0,0,624.15,-,0
2021-02-09 07:00:00,-6.575,39.93,0.959,7.168,0,624.264,-,0
2021-02-09 08:00:00,-6.699,41.844,0.516,91.855,0,624.465,-,0
2021-02-09 09:00:00,-5.058,36.244,0.852,265.925,0,624.785,-,0
2021-02-09 10:00:00,-3.392,33.132,1.582,483.825,0,624.878,-,0
2021-02-09 11:00:00,-1.541,30.048,1.293,710.225,0,624.455,-,0
2021-02-09 12:00:00,0.339,27.425,2.681,718.575,0,623.475,-,0
2021-02-09 13:00:00,0.012,27.126,2.339,503.025,0,622.499,-,0
2021-02-09 14:00:00,0.69,26.039,3.195,553.8,0,621.895,-,0
2021-02-09 15:00:00,0.457,26.939,2.934,326.025,0,621.404,-,0
2021-02-09 16:00:00,-0.129,29.244,1.944,204.5,0,621.169,-,0
2021-02-09 17:00:00,-0.683,33.251,3.198,70.855,0,621.152,-,0
2021-02-09 18:00:00,-1.538,40.877,2.8,0.378,0,621.453,-,0
2021-02-09 19:00:00,-3.102,54.318,1.929,0.0,0,622.043,-,0
2021-02-09 20:00:00,-3.379,58.183,1.605,0.0,0,622.239,-,0
2021-02-09 21:00:00,-4.879,74.617,1.784,0.0,0,622.488,-,0
2021-02-09 22:00:00,-4.827,69.608,1.838,0.0,0,622.536,-,0
2021-02-09 23:00:00,-5.391,76.328,0.978,0.0,0,622.42,-,0
2021-02-10 00:00:00,-6.095,83.264,1.477,0.0,0,622.364,-,0
2021-02-10 01:00:00,-6.49,87.289,0.813,0.0,0,622.27,-,0
2021-02-10 02:00:00,-6.603,87.69,0.827,0.0,0,622.232,-,0
2021-02-10 03:00:00,-6.728,89.204,1.211,0.0,0,622.023,-,0
2021-02-10 04:00:00,-6.947,89.736,0.693,0.0,0,621.942,-,0
2021-02-10 05:00:00,-7.388,80.88,0.51,0.0,0,622.105,-,0
2021-02-10 06:00:00,-7.959,75.534,0.799,0.0,0,622.432,-,0
2021-02-10 07:00:00,-8.353,76.872,0.978,7.873,0,622.776,-,0
2021-02-10 08:00:00,-7.877,68.544,2.326,77.7,0,623.392,-,0
2021-02-10 09:00:00,-7.005,73.801,2.123,217.825,0,624.032,-,0
2021-02-10 10:00:00,-6.032,80.242,1.855,585.275,0,624.33,-,0
2021-02-10 11:00:00,-4.122,69.896,2.575,745.575,0,624.346,-,0
2021-02-10 12:00:00,-3.031,60.284,3.337,719.55,0,623.976,-,0
2021-02-10 13:00:00,-2.336,54.774,3.685,782.375,0,623.58,-,0
2021-02-10 14:00:00,-5.104,75.324,3.923,600.7,0,623.308,-,0
2021-02-10 15:00:00,-4.792,73.12,3.503,562.125,0,623.296,-,0
2021-02-10 16:00:00,-3.541,61.388,1.62,252.29,0,623.256,-,0
2021-02-10 17:00:00,-4.406,57.556,4.635,24.408,0,623.186,-,0
2021-02-10 18:00:00,-5.119,56.308,6.287,0.556,0,623.365,-,0
2021-02-10 19:00:00,-5.142,52.881,3.899,0.0,0,623.84,-,0
2021-02-10 20:00:00,-5.299,54.027,3.906,0.0,0,624.156,-,0
2021-02-10 21:00:00,-5.488,53.223,3.45,0.0,0,624.284,-,0
2021-02-10 22:00:00,-6.102,52.784,4.128,0.0,0,624.116,-,0
2021-02-10 23:00:00,-5.804,57.524,3.044,0.0,0,624.092,-,0
2021-02-11 00:00:00,-6.478,60.577,1.494,0.0,0,623.996,-,0
2021-02-11 01:00:00,-6.678,57.419,3.081,0.0,0,623.708,-,0
2021-02-11 02:00:00,-6.941,56.837,1.786,0.0,0,623.388,-,0
2021-02-11 03:00:00,-7.151,53.679,2.672,0.0,0,623.07,-,0
2021-02-11 04:00:00,-7.726,53.034,2.836,0.0,0,622.892,-,0
2021-02-11 05:00:00,-8.238,51.966,3.206,0.0,0,622.895,-,0
2021-02-11 06:00:00,-8.767,53.008,2.974,0.0,0,622.948,-,0
2021-02-11 07:00:00,-9.081,52.53,3.864,12.74,0,623.144,-,0
2021-02-11 08:00:00,-8.856,54.368,3.198,179.125,0,623.364,-,0
2021-02-11 09:00:00,-7.934,56.924,1.275,376.875,0,623.456,-,0
2021-02-11 10:00:00,-5.554,53.476,1.663,567.975,0,623.482,-,0
2021-02-11 11:00:00,-3.909,49.084,1.953,707.125,0,623.219,-,0
2021-02-11 12:00:00,-2.509,45.114,2.602,778.45,0,622.707,-,0
2021-02-11 13:00:00,-1.303,39.685,2.678,776.0,0,622.031,-,0
2021-02-11 14:00:00,-0.135,31.941,3.251,696.825,0,621.296,-,0
2021-02-11 15:00:00,0.093,29.358,3.05,551.35,0,620.778,-,0
2021-02-11 16:00:00,0.112,27.356,4.272,356.425,0,620.616,-,0
2021-02-11 17:00:00,-1.03,27.127,3.94,89.005,0,620.654,-,0
2021-02-11 18:00:00,-1.648,27.089,2.978,0.734,0,620.893,-,0
2021-02-11 19:00:00,-3.205,29.661,2.496,0.0,0,621.252,-,0
2021-02-11 20:00:00,-4.256,28.313,3.732,0.0,0,621.582,-,0
2021-02-11 21:00:00,-4.896,27.149,3.606,0.0,0,621.87,-,0
2021-02-11 22:00:00,-5.497,28.135,3.524,0.0,0,622.224,-,0
2021-02-11 23:00:00,-5.783,28.327,3.33,0.0,0,622.402,-,0
2021-02-12 00:00:00,-6.327,29.194,3.296,0.0,0,622.567,-,0
2021-02-12 01:00:00,-6.919,30.438,3.268,0.0,0,622.798,-,0
2021-02-12 02:00:00,-7.264,31.607,3.531,0.0,0,623.051,-,0
2021-02-12 03:00:00,-7.747,33.385,2.799,0.0,0,623.22,-,0
2021-02-12 04:00:00,-8.162,34.853,3.048,0.0,0,623.445,-,0
2021-02-12 05:00:00,-8.412,35.0,3.04,0.0,0,623.85,-,0
2021-02-12 06:00:00,-8.7,34.922,3.12,0.0,0,624.362,-,0
2021-02-12 07:00:00,-8.876,35.085,3.313,14.081,0,624.997,-,0
2021-02-12 08:00:00,-8.941,36.374,3.034,187.825,0,625.532,-,0
2021-02-12 09:00:00,-7.9,40.573,1.478,389.35,0,625.875,-,0
2021-02-12 10:00:00,-5.318,38.121,2.094,577.625,0,626.038,-,0
2021-02-12 11:00:00,-3.939,35.589,2.054,715.975,0,625.884,-,0
2021-02-12 12:00:00,-2.619,32.882,2.555,778.775,0,625.375,-,0
2021-02-12 13:00:00,-1.797,30.89,2.978,767.65,0,624.796,-,0
2021-02-12 14:00:00,-0.845,26.552,2.593,657.375,0,624.181,-,0
2021-02-12 15:00:00,-0.029,23.736,3.28,526.225,0,623.734,-,0
2021-02-12 16:00:00,-0.081,22.881,2.861,345.75,0,623.567,-,0
2021-02-12 17:00:00,-1.361,25.334,1.68,76.44,0,623.478,-,0
2021-02-12 18:00:00,-2.627,27.473,3.077,0.985,0,623.661,-,0
2021-02-12 19:00:00,-3.192,26.502,3.616,0.0,0,624.057,-,0
2021-02-12 20:00:00,-3.883,26.91,3.24,0.0,0,624.31,-,0
2021-02-12 21:00:00,-4.19,26.934,3.545,0.0,0,624.381,-,0
2021-02-12 22:00:00,-4.328,27.058,2.974,0.0,0,624.494,-,0
2021-02-12 23:00:00,-4.765,27.677,3.002,0.0,0,624.637,-,0
2021-02-13 00:00:00,-5.104,28.222,2.738,0.0,0,624.715,-,0
2021-02-13 01:00:00,-5.729,29.363,2.952,0.0,0,624.677,-,0
2021-02-13 02:00:00,-6.318,30.458,2.932,0.0,0,624.646,-,0
2021-02-13 03:00:00,-7.066,32.587,3.306,0.0,0,624.576,-,0
2021-02-13 04:00:00,-7.421,33.899,2.748,0.0,0,624.451,-,0
2021-02-13 05:00:00,-8.121,36.117,3.895,0.0,0,624.348,-,0
2021-02-13 06:00:00,-8.583,38.62,3.288,0.0,0,624.404,-,0
2021-02-13 07:00:00,-8.894,40.252,2.494,17.05,0,624.527,-,0
2021-02-13 08:00:00,-8.183,40.948,1.471,196.025,0,624.692,-,0
2021-02-13 09:00:00,-6.529,39.079,1.462,357.425,0,624.752,-,0
2021-02-13 10:00:00,-4.922,37.475,1.557,495.575,0,624.706,-,0
2021-02-13 11:00:00,-3.925,35.717,1.659,604.125,0,624.337,-,0
2021-02-13 12:00:00,-2.479,32.687,1.89,647.75,0,623.613,-,0
2021-02-13 13:00:00,-1.321,29.734,1.961,605.225,0,622.812,-,0
2021-02-13 14:00:00,-0.546,27.644,1.796,457.125,0,622.12,-,0
2021-02-13 15:00:00,-0.12,26.033,2.226,352.15,0,621.712,-,0
2021-02-13 16:00:00,-0.127,24.703,2.068,194.725,0,621.466,-,0
2021-02-13 17:00:00,-0.578,25.417,1.911,64.605,0,621.399,-,0
2021-02-13 18:00:00,-1.387,28.733,1.907,1.631,0,621.662,-,0
2021-02-13 19:00:00,-1.608,30.006,1.793,0.0,0,622.108,-,0
2021-02-13 20:00:00,-2.168,33.528,2.303,0.0,0,622.444,-,0
2021-02-13 21:00:00,-2.815,35.862,1.181,0.0,0,622.596,-,0
2021-02-13 22:00:00,-3.804,38.122,0.929,0.0,0,622.61,-,0
2021-02-13 23:00:00,-4.216,38.917,1.231,0.0,0,622.483,-,0
2021-02-14 00:00:00,-4.912,40.48,0.669,0.0,0,622.446,-,0
2021-02-14 01:00:00,-5.509,41.349,0.886,0.0,0,622.314,-,0
2021-02-14 02:00:00,-5.843,42.775,0.856,0.0,0,622.166,-,0
2021-02-14 03:00:00,-5.961,42.407,2.296,0.0,0,622.002,-,0
2021-02-14 04:00:00,-6.533,45.261,1.509,0.0,0,621.912,-,0
2021-02-14 05:00:00,-6.926,45.57,1.43,0.0,0,622.047,-,0
2021-02-14 06:00:00,-7.169,44.395,1.538,0.0,0,622.19,-,0
2021-02-14 07:00:00,-7.486,45.455,1.293,12.676,0,622.537,-,0
2021-02-14 08:00:00,-7.223,44.542,1.016,97.758,0,623.037,-,0
2021-02-14 09:00:00,-6.14,43.392,1.004,280.7,0,623.465,-,0
2021-02-14 10:00:00,-4.108,39.924,2.367,469.725,0,623.61,-,0
2021-02-14 11:00:00,-3.043,35.381,3.273,729.25,0,623.412,-,0
2021-02-14 12:00:00,-2.033,29.172,6.812,721.975,0,622.86,-,0
2021-02-14 13:00:00,-1.446,27.253,5.32,805.425,0,622.327,-,0
2021-02-14 14:00:00,-0.653,25.702,4.785,699.225,0,621.813,-,0
2021-02-14 15:00:00,-0.09,21.956,4.794,391.475,0,621.263,-,0
2021-02-14 16:00:00,-0.298,21.343,3.592,187.418,0,621.105,-,0
2021-02-14 17:00:00,-1.5,17.415,3.299,87.783,0,621.312,-,0
2021-02-14 18:00:00,-2.582,22.119,1.944,1.787,0,621.557,-,0
2021-02-14 19:00:00,-3.897,25.337,3.263,0.0,0,621.966,-,0
2021-02-14 20:00:00,-4.538,25.626,3.769,0.0,0,622.312,-,0
2021-02-14 21:00:00,-5.034,26.997,3.452,0.0,0,622.577,-,0
2021-02-14 22:00:00,-5.591,28.506,2.255,0.0,0,622.701,-,0
2021-02-14 23:00:00,-6.436,29.195,3.414,0.0,0,622.708,-,0
2021-02-15 00:00:00,-6.985,29.243,4.59,0.0,0,622.69,-,0
2021-02-15 01:00:00,-7.274,29.455,4.854,0.0,0,622.665,-,0
2021-02-15 02:00:00,-7.526,29.905,3.102,0.0,0,622.553,-,0
2021-02-15 03:00:00,-8.129,31.673,3.918,0.0,0,622.352,-,0
2021-02-15 04:00:00,-8.503,33.501,3.772,0.0,0,622.254,-,0
2021-02-15 05:00:00,-9.054,35.239,2.963,0.0,0,622.225,-,0
2021-02-15 06:00:00,-9.335,36.901,2.985,0.0,0,622.156,-,0
2021-02-15 07:00:00,-9.528,37.807,3.156,19.744,0,622.293,-,0
2021-02-15 08:00:00,-9.43,40.684,1.477,198.75,0,622.688,-,0
2021-02-15 09:00:00,-8.185,39.376,1.786,403.3,0,622.927,-,0
2021-02-15 10:00:00,-5.607,33.893,1.871,597.375,0,622.885,-,0
2021-02-15 11:00:00,-4.429,30.864,2.517,738.025,0,622.502,-,0
2021-02-15 12:00:00,-3.381,27.834,2.776,811.175,0,621.834,-,0
2021-02-15 13:00:00,-2.679,22.592,2.005,806.475,0,620.992,-,0
2021-02-15 14:00:00,-1.908,19.773,2.573,724.6,0,620.329,-,0
2021-02-15 15:00:00,-1.134,20.063,2.664,570.425,0,619.879,-,0
2021-02-15 16:00:00,-1.333,19.885,2.802,369.925,0,619.65,-,0
2021-02-15 17:00:00,-2.344,21.863,2.723,85.21,0,619.479,-,0
2021-02-15 18:00:00,-3.471,24.23,3.172,1.189,0,619.547,-,0
2021-02-15 19:00:00,-4.266,25.063,4.99,0.0,0,619.887,-,0
2021-02-15 20:00:00,-4.69,26.766,2.238,0.0,0,620.297,-,0
2021-02-15 21:00:00,-5.509,28.758,1.669,0.0,0,620.588,-,0
