,When,sea,T_a,RH,v_a,p_a,SW_global,SW_diffuse,SW_direct,Prec,cld,missing_type,a,vp_a,LW_in,e_a,Discharge
699,2021-02-16 03:00:00,0.277,-8.34,28.87,2.696,620.432,0.0,0.0,0.0,0,0,-,0.35,0.94,154.451,0.554,60.0
700,2021-02-16 04:00:00,0.459,-9.04,31.1,1.279,620.378,0.0,0.0,0.0,0,0,-,0.35,0.958,153.309,0.556,60.0
701,2021-02-16 05:00:00,0.611,-9.57,32.41,2.503,620.474,0.0,0.0,0.0,0,0,-,0.35,0.958,152.115,0.556,60.0
702,2021-02-16 06:00:00,0.718,-9.91,35.76,3.133,620.733,0.0,0.0,0.0,0,0,-,0.35,1.029,152.912,0.562,60.0
703,2021-02-16 07:00:00,0.76,-10.25,36.47,3.881,621.124,0.0,0.0,0.0,0,0,-,0.35,1.021,151.993,0.561,60.0
704,2021-02-16 08:00:00,0.727,-10.16,35.69,3.522,621.605,129.9,0.0,129.9,0,0,-,0.35,1.007,151.879,0.56,60.0
705,2021-02-16 09:00:00,0.628,-8.29,33.06,0.967,622.198,326.7,0.0,326.7,0,0,-,0.35,1.081,157.673,0.565,60.0
706,2021-02-16 10:00:00,0.48,-7.472,34.6,1.051,622.417,532.5,0.0,532.5,0,0,-,0.35,1.205,162.069,0.574,60.0
707,2021-02-16 11:00:00,0.301,-6.693,32.98,2.453,622.445,697.8,0.0,697.8,0,0,-,0.35,1.22,164.197,0.574,60.0
708,2021-02-16 12:00:00,0.103,-5.443,25.87,2.247,622.012,795.4,0.0,795.4,0,0,-,0.35,1.053,163.714,0.562,60.0
709,2021-02-16 13:00:00,0.0,-4.62,25.4,3.237,621.254,829.0,0.0,829.0,0,0,-,0.35,1.101,166.713,0.565,60.0
710,2021-02-16 14:00:00,0.0,-2.969,20.71,2.889,620.64,783.6,0.0,783.6,0,0,-,0.35,1.016,168.76,0.559,60.0
711,2021-02-16 15:00:00,0.0,-3.125,15.33,2.337,620.167,669.0,0.0,669.0,0,0,-,0.35,0.744,161.034,0.534,60.0
712,2021-02-16 16:00:00,0.0,-3.332,12.82,2.317,619.975,562.0,0.0,562.0,0,0,-,0.35,0.612,156.163,0.52,60.0
713,2021-02-16 17:00:00,0.0,-3.111,14.01,3.607,620.016,82.4,0.0,82.4,0,0,-,0.35,0.68,159.031,0.527,60.0
714,2021-02-16 18:00:00,0.0,-3.959,17.66,6.173,620.036,4.914,0.0,4.914,0,0,-,0.35,0.805,160.929,0.54,60.0
715,2021-02-16 19:00:00,0.0,-4.832,18.69,3.208,620.452,0.0,0.0,0.0,0,0,-,0.35,0.797,158.715,0.54,60.0
716,2021-02-16 20:00:00,0.0,-5.165,17.29,1.826,620.893,0.0,0.0,0.0,0,0,-,0.35,0.719,155.646,0.532,60.0
717,2021-02-16 21:00:00,0.0,-5.171,20.33,1.637,621.336,0.0,0.0,0.0,0,0,-,0.35,0.845,159.265,0.545,60.0
718,2021-02-16 22:00:00,0.0,-6.149,19.2,2.759,621.76,0.0,0.0,0.0,0,0,-,0.35,0.741,154.104,0.535,60.0
719,2021-02-16 23:00:00,0.0,-6.426,20.77,2.409,621.867,0.0,0.0,0.0,0,0,-,0.35,0.784,154.75,0.539,60.0
720,2021-02-17 00:00:00,0.0,-6.721,21.38,2.419,622.135,0.0,0.0,0.0,0,0,-,0.35,0.789,154.229,0.54,60.0
721,2021-02-17 01:00:00,0.0,-6.876,20.94,2.053,622.091,0.0,0.0,0.0,0,0,-,0.35,0.764,153.164,0.537,60.0
722,2021-02-17 02:00:00,0.081,-7.757,23.53,1.558,622.155,0.0,0.0,0.0,0,0,-,0.35,0.802,152.267,0.541,60.0
723,2021-02-17 03:00:00,0.281,-8.28,26.41,0.937,622.075,0.0,0.0,0.0,0,0,-,0.35,0.864,152.734,0.547,60.0
724,2021-02-17 04:00:00,0.463,-8.74,25.54,1.097,621.915,0.0,0.0,0.0,0,0,-,0.35,0.806,150.215,0.542,60.0
725,2021-02-17 05:00:00,0.617,-9.1,27.16,2.512,622.089,0.0,0.0,0.0,0,0,-,0.35,0.833,150.138,0.545,60.0
726,2021-02-17 06:00:00,0.724,-9.57,28.28,3.63,622.339,0.0,0.0,0.0,0,0,-,0.35,0.836,149.181,0.545,0.0
727,2021-02-17 07:00:00,0.766,-10.09,32.06,3.833,622.717,0.0,0.0,0.0,0,0,-,0.35,0.909,149.842,0.552,0.0
728,2021-02-17 08:00:00,0.733,-10.12,33.91,2.831,623.488,132.7,0.0,132.7,0,0,-,0.35,0.96,150.93,0.556,0.0
729,2021-02-17 09:00:00,0.633,-7.785,30.93,0.484,623.978,330.6,0.0,330.6,0,0,-,0.35,1.052,158.22,0.563,0.0
730,2021-02-17 10:00:00,0.484,-7.09,35.77,1.581,624.075,537.7,0.0,537.7,0,0,-,0.35,1.283,164.439,0.579,0.0
731,2021-02-17 11:00:00,0.305,-6.247,33.43,2.365,623.968,702.9,0.0,702.9,0,0,-,0.35,1.28,166.394,0.578,0.0
732,2021-02-17 12:00:00,0.107,-4.856,28.77,2.329,623.491,806.0,0.0,806.0,0,0,-,0.35,1.225,168.7,0.574,0.0
733,2021-02-17 13:00:00,0.0,-3.68,24.42,3.251,622.646,833.0,0.0,833.0,0,0,-,0.35,1.136,169.737,0.568,0.0
734,2021-02-17 14:00:00,0.0,-3.079,20.7,3.742,621.849,778.6,0.0,778.6,0,0,-,0.35,1.007,168.286,0.558,0.0
735,2021-02-17 15:00:00,0.0,-1.995,16.12,4.003,621.493,669.0,0.0,669.0,0,0,-,0.35,0.85,166.819,0.544,0.0
736,2021-02-17 16:00:00,0.0,-2.423,21.3,2.182,621.18,485.6,0.0,485.6,0,0,-,0.35,1.089,171.758,0.564,0.0
737,2021-02-17 17:00:00,0.0,-1.896,11.19,1.393,621.013,198.9,0.0,198.9,0,0,-,0.35,0.595,158.731,0.517,0.0
738,2021-02-17 18:00:00,0.0,-3.744,13.64,6.293,621.023,5.137,0.0,5.137,0,0,-,0.35,0.632,155.937,0.522,0.0
739,2021-02-17 19:00:00,0.0,-4.562,15.75,5.465,621.359,0.0,0.0,0.0,0,0,-,0.35,0.686,155.938,0.528,0.0
740,2021-02-17 20:00:00,0.0,-5.257,15.14,5.941,621.646,0.0,0.0,0.0,0,0,-,0.35,0.625,152.366,0.522,0.0
741,2021-02-17 21:00:00,0.0,-5.682,14.18,5.582,622.061,0.0,0.0,0.0,0,0,-,0.35,0.567,149.333,0.515,0.0
742,2021-02-17 22:00:00,0.0,-6.006,13.63,4.251,622.497,0.0,0.0,0.0,0,0,-,0.35,0.532,147.276,0.51,0.0
743,2021-02-17 23:00:00,0.0,-6.39,13.86,3.614,622.642,0.0,0.0,0.0,0,0,-,0.35,0.525,146.195,0.509,0.0
744,2021-02-18 00:00:00,0.0,-6.311,14.67,2.887,622.678,0.0,0.0,0.0,0,0,-,0.35,0.559,147.683,0.514,0.0
745,2021-02-18 01:00:00,0.0,-6.983,16.41,2.9,622.625,0.0,0.0,0.0,0,0,-,0.35,0.594,147.519,0.518,0.0
746,2021-02-18 02:00:00,0.085,-7.436,17.38,2.772,622.662,0.0,0.0,0.0,0,0,-,0.35,0.607,147.022,0.52,0.0
747,2021-02-18 03:00:00,0.285,-7.969,18.4,2.607,622.668,0.0,0.0,0.0,0,0,-,0.35,0.617,146.213,0.521,0.0
748,2021-02-18 04:00:00,0.468,-8.5,20.4,3.199,622.727,0.0,0.0,0.0,0,0,-,0.35,0.656,146.372,0.526,0.0
749,2021-02-18 05:00:00,0.622,-8.81,20.39,2.792,623.026,0.0,0.0,0.0,0,0,-,0.35,0.64,145.196,0.524,0.0
750,2021-02-18 06:00:00,0.73,-9.35,24.09,3.072,623.332,0.0,0.0,0.0,0,0,-,0.35,0.724,146.636,0.534,0.0
751,2021-02-18 07:00:00,0.772,-9.78,25.09,3.67,623.931,0.0,0.0,0.0,0,0,-,0.35,0.729,145.855,0.535,0.0
752,2021-02-18 08:00:00,0.739,-9.79,25.43,3.182,624.633,138.4,0.0,138.4,0,0,-,0.35,0.739,146.098,0.536,0.0
753,2021-02-18 09:00:00,0.638,-7.717,26.2,1.696,625.296,337.1,0.0,337.1,0,0,-,0.35,0.895,154.782,0.55,0.0
754,2021-02-18 10:00:00,0.489,-6.721,29.76,1.865,625.61,545.1,0.0,545.1,0,0,-,0.35,1.099,161.69,0.566,0.0
755,2021-02-18 11:00:00,0.309,-6.149,29.5,2.588,625.6,710.9,0.0,710.9,0,0,-,0.35,1.138,163.855,0.569,0.0
756,2021-02-18 12:00:00,0.11,-4.703,27.01,2.537,625.436,810.0,0.0,810.0,0,0,-,0.35,1.163,167.832,0.57,0.0
757,2021-02-18 13:00:00,0.0,-3.239,21.72,1.79,624.676,842.0,0.0,842.0,0,0,-,0.35,1.044,168.771,0.561,0.0
758,2021-02-18 14:00:00,0.0,-2.241,18.31,3.188,624.016,790.1,0.0,790.1,0,0,-,0.35,0.948,168.848,0.553,0.0
759,2021-02-18 15:00:00,0.0,-1.949,16.89,4.619,623.693,664.6,0.0,664.6,0,0,-,0.35,0.894,168.126,0.548,0.0
760,2021-02-18 16:00:00,0.0,-1.51,15.22,4.416,623.603,483.1,0.0,483.1,0,0,-,0.35,0.832,167.454,0.542,0.0
761,2021-02-18 17:00:00,0.0,-1.393,14.22,2.093,623.622,267.0,0.0,267.0,0,0,-,0.35,0.784,166.317,0.538,0.0
762,2021-02-18 18:00:00,0.0,-3.122,14.47,5.881,623.655,5.736,0.0,5.736,0,0,-,0.35,0.702,159.723,0.53,0.0
763,2021-02-18 19:00:00,0.0,-4.01,14.73,5.773,624.081,0.0,0.0,0.0,0,0,-,0.35,0.669,156.611,0.526,0.0
764,2021-02-18 20:00:00,0.0,-4.478,12.92,2.327,624.74,0.0,0.0,0.0,0,0,-,0.35,0.566,151.908,0.514,0.0
765,2021-02-18 21:00:00,0.0,-4.455,12.19,1.993,625.263,0.0,0.0,0.0,0,0,-,0.35,0.535,150.739,0.51,0.0
766,2021-02-18 22:00:00,0.0,-4.416,13.29,1.699,625.367,0.0,0.0,0.0,0,0,-,0.35,0.585,152.76,0.517,0.0
767,2021-02-18 23:00:00,0.0,-5.681,18.59,0.84,625.677,0.0,0.0,0.0,0,0,-,0.35,0.743,155.227,0.535,0.0
768,2021-02-19 00:00:00,0.0,-5.922,16.39,3.51,625.828,0.0,0.0,0.0,0,0,-,0.35,0.643,151.53,0.524,0.0
769,2021-02-19 01:00:00,0.0,-6.251,18.06,2.211,626.037,0.0,0.0,0.0,0,0,-,0.35,0.691,152.367,0.53,0.0
770,2021-02-19 02:00:00,0.089,-6.897,18.7,1.46,626.649,0.0,0.0,0.0,0,0,-,0.35,0.681,150.628,0.529,0.0
771,2021-02-19 03:00:00,0.29,-7.06,22.23,2.267,626.688,0.0,0.0,0.0,0,0,-,0.35,0.799,153.754,0.541,0.0
772,2021-02-19 04:00:00,0.473,-7.918,21.89,1.73,626.934,0.0,0.0,0.0,0,0,-,0.35,0.737,150.083,0.535,0.0
773,2021-02-19 05:00:00,0.628,-8.17,23.69,3.209,627.413,0.0,0.0,0.0,0,0,-,0.35,0.782,150.807,0.539,0.0
774,2021-02-19 06:00:00,0.736,-8.55,24.58,2.842,627.655,0.0,0.0,0.0,0,0,-,0.35,0.787,150.128,0.54,0.0
775,2021-02-19 07:00:00,0.779,-9.17,26.58,4.259,628.231,0.0,0.0,0.0,0,0,-,0.35,0.811,149.405,0.543,0.0
776,2021-02-19 08:00:00,0.745,-9.18,26.22,3.63,629.076,139.7,0.0,139.7,0,0,-,0.35,0.799,149.076,0.541,0.0
777,2021-02-19 09:00:00,0.643,-6.803,26.61,0.629,629.586,344.4,0.0,344.4,0,0,-,0.35,0.976,158.794,0.556,0.0
778,2021-02-19 10:00:00,0.493,-6.403,27.89,2.13,629.799,549.3,0.0,549.3,0,0,-,0.35,1.055,161.5,0.563,0.0
779,2021-02-19 11:00:00,0.313,-5.33,25.9,2.216,629.731,713.6,0.0,713.6,0,0,-,0.35,1.064,164.21,0.563,0.0
780,2021-02-19 12:00:00,0.113,-3.801,23.85,2.403,629.158,813.0,0.0,813.0,0,0,-,0.35,1.1,168.654,0.565,0.0
781,2021-02-19 13:00:00,0.0,-2.883,21.51,3.416,628.297,840.0,0.0,840.0,0,0,-,0.35,1.062,170.041,0.562,0.0
782,2021-02-19 14:00:00,0.0,-1.587,19.43,2.612,627.4,781.9,0.0,781.9,0,0,-,0.35,1.056,173.069,0.561,0.0
783,2021-02-19 15:00:00,0.0,-0.938,16.61,3.009,626.875,653.8,0.0,653.8,0,0,-,0.35,0.947,171.97,0.552,0.0
784,2021-02-19 16:00:00,0.0,-0.22,16.02,1.673,626.614,464.9,0.0,464.9,0,0,-,0.35,0.963,174.132,0.553,0.0
785,2021-02-19 17:00:00,0.0,0.432,14.48,0.985,626.614,246.2,0.0,246.2,0,0,-,0.35,0.912,174.4,0.549,0.0
786,2021-02-19 18:00:00,0.0,-0.811,15.29,2.121,626.945,6.67,0.0,6.67,0,0,-,0.35,0.88,170.48,0.547,60.0
787,2021-02-19 19:00:00,0.0,-1.717,19.75,4.199,627.41,0.0,0.0,0.0,0,0,-,0.35,1.063,172.916,0.562,60.0
788,2021-02-19 20:00:00,0.0,-2.11,20.19,2.415,627.74,0.0,0.0,0.0,0,0,-,0.35,1.056,171.78,0.561,60.0
789,2021-02-19 21:00:00,0.0,-2.292,19.3,2.118,628.057,0.0,0.0,0.0,0,0,-,0.35,0.996,169.908,0.557,60.0
790,2021-02-19 22:00:00,0.0,-2.813,20.27,3.073,628.235,0.0,0.0,0.0,0,0,-,0.35,1.006,168.899,0.558,60.0
791,2021-02-19 23:00:00,0.0,-2.958,20.76,2.922,628.135,0.0,0.0,0.0,0,0,-,0.35,1.019,168.865,0.559,60.0
792,2021-02-20 00:00:00,0.0,-3.052,21.5,1.972,627.994,0.0,0.0,0.0,0,0,-,0.35,1.048,169.314,0.561,60.0
793,2021-02-20 01:00:00,0.0,-3.5,22.47,1.216,627.725,0.0,0.0,0.0,0,0,-,0.35,1.06,168.489,0.562,60.0
794,2021-02-20 02:00:00,0.093,-3.388,22.93,2.33,627.686,0.0,0.0,0.0,0,0,-,0.35,1.09,169.451,0.564,60.0
795,2021-02-20 03:00:00,0.294,-4.78,24.08,0.735,627.326,0.0,0.0,0.0,0,0,-,0.35,1.031,164.781,0.56,60.0
796,2021-02-20 04:00:00,0.478,-4.712,25.67,0.124,627.406,0.0,0.0,0.0,0,0,-,0.35,1.105,166.578,0.566,60.0
797,2021-02-20 05:00:00,0.633,-4.555,25.16,1.058,627.195,0.0,0.0,0.0,0,0,-,0.35,1.096,166.759,0.565,60.0
798,2021-02-20 06:00:00,0.742,-5.214,25.94,0.404,627.616,0.0,0.0,0.0,0,0,-,0.35,1.075,164.728,0.564,60.0
799,2021-02-20 07:00:00,0.785,-5.275,26.94,0.706,627.864,0.038,0.0,0.038,0,0,-,0.35,1.111,165.366,0.566,60.0
800,2021-02-20 08:00:00,0.751,-5.316,26.9,0.198,627.978,68.56,0.0,68.56,0,0,-,0.35,1.106,165.159,0.566,60.0
801,2021-02-20 09:00:00,0.649,-4.05,23.59,0.414,628.504,290.8,0.0,290.8,0,0,-,0.35,1.067,167.342,0.563,60.0
802,2021-02-20 10:00:00,0.498,-3.51,22.01,1.639,628.738,485.5,0.0,485.5,0,0,-,0.35,1.037,167.95,0.56,60.0
803,2021-02-20 11:00:00,0.317,-2.202,20.44,2.738,628.124,564.1,0.0,564.1,0,0,-,0.35,1.062,171.69,0.562,60.0
804,2021-02-20 12:00:00,0.117,-0.669,18.12,1.999,627.468,522.6,0.0,522.6,0,0,-,0.35,1.054,175.278,0.561,60.0
805,2021-02-20 13:00:00,0.0,0.672,16.74,1.717,626.506,786.4,0.0,786.4,0,0,-,0.35,1.073,179.098,0.562,60.0
806,2021-02-20 14:00:00,0.0,1.902,14.93,2.857,625.576,661.6,0.0,661.6,0,0,-,0.35,1.046,181.549,0.559,60.0
807,2021-02-20 15:00:00,0.0,2.154,14.55,2.294,625.325,638.3,0.0,638.3,0,0,-,0.35,1.038,181.99,0.559,60.0
808,2021-02-20 16:00:00,0.0,2.471,16.53,1.025,625.248,185.0,0.0,185.0,0,0,-,0.35,1.206,186.764,0.571,60.0
809,2021-02-20 17:00:00,0.0,1.759,36.5,4.175,625.011,129.1,0.0,129.1,0,0,-,0.35,2.531,205.565,0.635,60.0
810,2021-02-20 18:00:00,0.0,1.976,35.17,2.049,625.104,13.14,0.0,13.14,0,0,-,0.35,2.477,205.557,0.633,60.0
811,2021-02-20 19:00:00,0.0,1.136,36.58,0.518,625.4,0.0,0.0,0.0,0,0,-,0.35,2.426,202.537,0.631,60.0
812,2021-02-20 20:00:00,0.0,0.452,39.31,1.457,625.773,0.0,0.0,0.0,0,0,-,0.35,2.481,201.243,0.633,60.0
813,2021-02-20 21:00:00,0.0,-0.031,41.54,0.807,626.018,0.0,0.0,0.0,0,0,-,0.35,2.531,200.45,0.635,60.0
814,2021-02-20 22:00:00,0.0,-0.328,41.38,2.057,626.145,0.0,0.0,0.0,0,0,-,0.35,2.467,198.885,0.633,60.0
815,2021-02-20 23:00:00,0.0,-0.924,47.87,0.634,626.189,0.0,0.0,0.0,0,0,-,0.35,2.733,200.111,0.643,60.0
816,2021-02-21 00:00:00,0.0,-1.493,63.43,1.631,626.111,0.0,0.0,0.0,0,0,-,0.35,3.472,205.415,0.665,60.0
817,2021-02-21 01:00:00,0.0,-2.731,73.84,0.966,625.98,0.0,0.0,0.0,0,0,-,0.35,3.688,203.573,0.671,60.0
818,2021-02-21 02:00:00,0.097,-3.938,89.9,0.763,625.986,0.0,0.0,0.0,0,0,-,0.35,4.102,203.156,0.682,60.0
819,2021-02-21 03:00:00,0.299,-3.394,81.9,1.508,625.723,0.0,0.0,0.0,0,0,-,0.35,3.893,203.218,0.677,60.0
820,2021-02-21 04:00:00,0.483,-4.189,92.5,0.348,625.717,0.0,0.0,0.0,0,0,-,0.35,4.142,202.704,0.683,60.0
821,2021-02-21 05:00:00,0.639,-4.519,94.7,1.88,625.636,0.0,0.0,0.0,0,0,-,0.35,4.136,201.706,0.683,60.0
822,2021-02-21 06:00:00,0.748,-5.042,93.9,0.666,626.12,0.0,0.0,0.0,0,0,-,0.35,3.942,198.823,0.679,0.0
823,2021-02-21 07:00:00,0.791,-5.541,90.9,0.469,626.544,0.073,0.0,0.073,0,0,-,0.35,3.673,195.423,0.672,0.0
824,2021-02-21 08:00:00,0.757,-5.002,77.72,2.156,626.862,82.4,0.0,82.4,0,0,-,0.35,3.272,193.719,0.661,0.0
825,2021-02-21 09:00:00,0.654,-4.461,79.91,0.965,627.689,241.5,0.0,241.5,0,0,-,0.35,3.505,197.159,0.667,0.0
826,2021-02-21 10:00:00,0.502,-2.933,77.39,0.633,627.556,536.7,0.0,536.7,0,0,-,0.35,3.808,203.914,0.675,0.0
827,2021-02-21 11:00:00,0.32,-2.218,79.83,0.733,627.58,736.8,0.0,736.8,0,0,-,0.35,4.142,208.496,0.682,0.0
828,2021-02-21 12:00:00,0.12,-0.597,58.65,2.125,626.994,794.5,0.0,794.5,0,0,-,0.35,3.429,207.668,0.664,0.0
829,2021-02-21 13:00:00,0.0,0.549,45.53,3.372,626.171,698.7,0.0,698.7,0,0,-,0.35,2.894,205.998,0.647,0.0
830,2021-02-21 14:00:00,0.0,1.606,35.06,3.18,625.638,558.9,0.0,558.9,0,0,-,0.35,2.405,203.628,0.63,0.0
831,2021-02-21 15:00:00,0.0,1.942,32.92,4.485,625.102,575.4,0.0,575.4,0,0,-,0.35,2.313,203.457,0.627,0.0
832,2021-02-21 16:00:00,0.0,2.057,26.32,2.584,624.584,374.0,0.0,374.0,0,0,-,0.35,1.865,197.606,0.608,0.0
833,2021-02-21 17:00:00,0.0,1.423,29.73,4.327,624.672,172.2,0.0,172.2,0,0,-,0.35,2.012,198.004,0.614,0.0
834,2021-02-21 18:00:00,0.0,1.205,28.63,1.623,625.08,20.78,0.0,20.78,0,0,-,0.35,1.908,195.899,0.61,0.0
835,2021-02-21 19:00:00,0.0,1.06,30.12,1.744,625.482,0.0,0.0,0.0,0,0,-,0.35,1.986,196.628,0.613,0.0
836,2021-02-21 20:00:00,0.0,0.82,30.34,0.778,626.068,0.0,0.0,0.0,0,0,-,0.35,1.966,195.684,0.613,0.0
837,2021-02-21 21:00:00,0.0,0.534,30.48,1.619,626.484,0.0,0.0,0.0,0,0,-,0.35,1.935,194.449,0.611,0.0
838,2021-02-21 22:00:00,0.0,0.184,30.57,2.891,626.546,0.0,0.0,0.0,0,0,-,0.35,1.892,192.873,0.609,0.0
839,2021-02-21 23:00:00,0.0,-0.481,36.54,0.371,626.592,0.0,0.0,0.0,0,0,-,0.35,2.155,194.649,0.621,0.0
840,2021-02-22 00:00:00,0.0,-0.158,30.92,3.004,626.289,0.0,0.0,0.0,0,0,-,0.35,1.867,191.574,0.608,0.0
841,2021-02-22 01:00:00,0.0,-1.648,37.38,0.687,626.205,0.0,0.0,0.0,0,0,-,0.35,2.023,189.74,0.616,0.0
842,2021-02-22 02:00:00,0.101,-1.439,37.75,1.74,625.688,0.0,0.0,0.0,0,0,-,0.35,2.075,190.992,0.618,0.0
843,2021-02-22 03:00:00,0.303,-2.1,41.14,2.364,625.133,0.0,0.0,0.0,0,0,-,0.35,2.153,190.214,0.621,0.0
844,2021-02-22 04:00:00,0.488,-2.027,41.04,1.445,624.656,0.0,0.0,0.0,0,0,-,0.35,2.16,190.492,0.622,0.0
845,2021-02-22 05:00:00,0.644,-2.562,43.02,0.944,624.691,0.0,0.0,0.0,0,0,-,0.35,2.176,189.247,0.623,0.0
846,2021-02-22 06:00:00,0.754,-2.978,41.72,0.249,624.694,0.0,0.0,0.0,0,0,-,0.35,2.046,186.477,0.617,0.0
847,2021-02-22 07:00:00,0.797,-2.843,43.24,0.309,624.829,0.0,0.0,0.0,0,0,-,0.35,2.142,188.064,0.621,0.0
848,2021-02-22 08:00:00,0.763,-2.842,45.47,0.074,625.065,63.88,0.0,63.88,0,0,-,0.35,2.252,189.425,0.626,0.0
849,2021-02-22 09:00:00,0.659,-2.237,40.54,1.126,625.335,209.4,0.0,209.4,0,0,-,0.35,2.101,189.17,0.619,0.0
850,2021-02-22 10:00:00,0.507,-1.627,40.68,0.443,625.273,468.3,0.0,468.3,0,0,-,0.35,2.205,192.147,0.623,0.0
851,2021-02-22 11:00:00,0.324,0.018,30.91,1.578,624.852,614.4,0.0,614.4,0,0,-,0.35,1.89,192.393,0.609,0.0
852,2021-02-22 12:00:00,0.124,2.175,28.32,1.467,623.971,746.0,0.0,746.0,0,0,-,0.35,2.023,200.256,0.615,0.0
853,2021-02-22 13:00:00,0.0,2.202,25.22,3.469,623.118,808.0,0.0,808.0,0,0,-,0.35,1.805,197.096,0.605,0.0
854,2021-02-22 14:00:00,0.0,2.73,25.53,4.522,622.513,659.0,0.0,659.0,0,0,-,0.35,1.897,199.977,0.609,0.0
855,2021-02-22 15:00:00,0.0,4.041,23.63,5.385,621.81,433.667,0.0,433.667,0,0,-,0.35,1.927,204.116,0.61,0.0
856,2021-02-22 16:00:00,0.0,3.575,24.5,5.298,621.383,208.333,0.0,208.333,0,0,-,0.35,1.933,202.891,0.61,60.0
857,2021-02-22 17:00:00,0.0,2.345,29.74,3.979,622.379,120.9,0.0,120.9,0,0,-,0.35,2.151,202.492,0.62,60.0
858,2021-02-22 18:00:00,0.0,1.447,33.81,1.856,622.63,11.7,0.0,11.7,0,0,-,0.35,2.293,201.793,0.626,60.0
859,2021-02-22 19:00:00,0.0,1.007,33.76,2.456,622.74,0.0,0.0,0.0,0,0,-,0.35,2.218,199.601,0.623,60.0
860,2021-02-22 20:00:00,0.0,0.566,30.09,1.679,623.171,0.0,0.0,0.0,0,0,-,0.35,1.915,194.244,0.61,60.0
861,2021-02-22 21:00:00,0.0,0.221,30.04,2.186,623.322,0.0,0.0,0.0,0,0,-,0.35,1.864,192.566,0.608,60.0
862,2021-02-22 22:00:00,0.0,-0.092,28.8,1.643,623.454,0.0,0.0,0.0,0,0,-,0.35,1.747,189.947,0.603,60.0
863,2021-02-22 23:00:00,0.0,-0.506,27.82,1.59,623.005,0.0,0.0,0.0,0,0,-,0.35,1.637,187.098,0.597,60.0
864,2021-02-23 00:00:00,0.0,-0.928,29.32,1.389,622.632,0.0,0.0,0.0,0,0,-,0.35,1.673,186.558,0.599,60.0
865,2021-02-23 01:00:00,0.0,-1.394,30.83,1.35,622.44,0.0,0.0,0.0,0,0,-,0.35,1.7,185.753,0.601,60.0
866,2021-02-23 02:00:00,0.105,-1.696,31.51,2.747,621.846,0.0,0.0,0.0,0,0,-,0.35,1.699,184.946,0.601,60.0
867,2021-02-23 03:00:00,0.308,-2.301,34.38,1.211,621.17,0.0,0.0,0.0,0,0,-,0.35,1.773,184.475,0.605,60.0
868,2021-02-23 04:00:00,0.493,-3.158,36.57,0.49,620.621,0.0,0.0,0.0,0,0,-,0.35,1.769,182.18,0.605,60.0
869,2021-02-23 05:00:00,0.65,-3.015,32.66,1.632,620.06,0.0,0.0,0.0,0,0,-,0.35,1.597,179.901,0.596,60.0
870,2021-02-23 06:00:00,0.761,-3.116,32.47,1.254,619.711,0.0,0.0,0.0,0,0,-,0.35,1.576,179.299,0.595,60.0
871,2021-02-23 07:00:00,0.804,-3.289,34.9,1.941,619.807,0.488,0.0,0.488,0,0,-,0.35,1.672,180.376,0.6,60.0
872,2021-02-23 08:00:00,0.769,-3.32,36.24,0.661,620.251,67.82,0.0,67.82,0,0,-,0.35,1.732,181.209,0.603,60.0
873,2021-02-23 09:00:00,0.664,-3.129,41.55,1.913,620.788,139.4,0.0,139.4,0,0,-,0.35,2.015,185.667,0.616,60.0
874,2021-02-23 10:00:00,0.511,-3.598,60.68,1.179,621.431,382.8,0.0,382.8,0,0,-,0.35,2.841,193.705,0.647,60.0
875,2021-02-23 11:00:00,0.328,-3.259,63.65,2.962,621.391,215.0,0.0,215.0,0,0,-,0.35,3.056,196.692,0.654,60.0
876,2021-02-23 12:00:00,0.127,-3.797,75.63,2.73,621.201,296.7,0.0,296.7,0,0,-,0.35,3.488,198.903,0.666,60.0
877,2021-02-23 13:00:00,0.0,-5.368,92.2,3.398,620.915,539.8,0.0,539.8,0,0,-,0.35,3.775,196.679,0.675,60.0
878,2021-02-23 14:00:00,0.0,-2.952,70.35,1.982,620.202,954.0,0.0,954.0,0,0,-,0.35,3.456,201.059,0.665,60.0
879,2021-02-23 15:00:00,0.0,-1.676,57.98,1.988,619.615,705.5,0.0,705.5,0,0,-,0.35,3.132,201.88,0.655,60.0
880,2021-02-23 16:00:00,0.0,-1.152,43.84,2.452,619.475,319.6,0.0,319.6,0,0,-,0.35,2.461,196.505,0.633,60.0
881,2021-02-23 17:00:00,0.0,-1.579,48.63,6.801,619.128,85.7,0.0,85.7,0,0,-,0.35,2.645,197.344,0.64,60.0
882,2021-02-23 18:00:00,0.0,-1.923,46.1,3.141,619.856,24.56,0.0,24.56,0,0,-,0.35,2.445,194.183,0.633,60.0
883,2021-02-23 19:00:00,0.0,-2.505,46.42,2.977,620.382,0.0,0.0,0.0,0,0,-,0.35,2.358,191.586,0.63,60.0
884,2021-02-23 20:00:00,0.0,-4.975,67.03,1.532,621.085,0.0,0.0,0.0,0,0,-,0.35,2.828,189.796,0.647,60.0
885,2021-02-23 21:00:00,0.0,-4.595,61.94,2.923,621.463,0.0,0.0,0.0,0,0,-,0.35,2.69,189.473,0.642,60.0
886,2021-02-23 22:00:00,0.0,-3.863,42.1,1.26,621.528,0.0,0.0,0.0,0,0,-,0.35,1.932,182.632,0.612,60.0
