,When,sea,T_a,RH,v_a,p_a,SW_global,SW_diffuse,SW_direct,Prec,missing_type,cld,DroneV,dia,h_s,a,vp_a,LW_in,e_a,Discharge,T_s,T_bulk,f_cone,TotalE,SW,LW,Qs,Ql,Qf,Qg,ppt,dpt,cdt
2237,2021-02-10 07:30:00,0.718,-8.31,86.2,1.055,622.837,9.91,0,9.91,0,-,0,,,,0.35,2.813,180.714,0.648,60,0,0,1,-132.825,6.442,-119.16,-20.107,0,0,0,0,0,0
2238,2021-02-10 07:45:00,0.708,-8.49,90.6,0.562,622.959,21.19,0,21.19,0,-,0,,,,0.35,2.915,181.163,0.651,60,0,0,1,-115.883,13.774,-118.712,-10.945,0,0,0,0,0,0
2239,2021-02-10 08:00:00,0.693,-8.32,71.55,1.338,623.081,32.2,0,32.2,0,-,0,,,,0.35,2.333,175.924,0.631,60,0,0,1,-128.562,20.93,-123.951,-25.541,0,0,0,0,0,0
2240,2021-02-10 08:15:00,0.675,-8.01,71.61,2.453,623.288,83.2,0,83.2,0,-,0,,,,0.35,2.392,177.352,0.633,60,0,0,1,-113.538,54.08,-122.522,-45.095,0,0,0,0,0,0
2241,2021-02-10 08:30:00,0.653,-7.788,67.43,2.597,623.495,89.5,0,89.5,0,-,0,,,,0.35,2.292,176.84,0.629,60,0,0,1,-111.295,58.175,-123.035,-46.435,0,0,0,0,0,0
2242,2021-02-10 08:45:00,0.627,-7.754,68.22,2.915,623.703,105.9,0,105.9,0,-,0,,,,0.35,2.325,177.289,0.63,60,0,0,1,-105.661,68.835,-122.586,-51.911,0,0,0,0,0,0
2243,2021-02-10 09:00:00,0.597,-7.682,61.48,2.449,623.91,221.8,0,221.8,0,-,0,,,,0.35,2.107,174.996,0.621,60,0,0,1,-23.929,144.17,-124.878,-43.221,0,0,0,0,0,0
2244,2021-02-10 09:15:00,0.565,-7.318,60.93,2.236,623.992,238.9,0,238.9,0,-,0,,,,0.35,2.148,176.408,0.623,60,0,0,1,-5.778,155.285,-123.466,-37.597,0,0,0,0,0,0
2245,2021-02-10 09:30:00,0.53,-6.656,86.2,1.707,624.073,196.4,0,196.4,0,-,0,,,,0.35,3.198,188.532,0.659,60,0,0,1,-9.792,127.66,-111.343,-26.109,0,0,0,0,0,0
2246,2021-02-10 09:45:00,0.493,-6.954,93.5,2.101,624.155,214.2,0,214.2,0,-,0,,,,0.35,3.39,189.29,0.665,60,0,0,1,-4.934,139.23,-110.585,-33.579,0,0,0,0,0,0
2247,2021-02-10 10:00:00,0.453,-7.296,92.0,2.116,624.237,423.5,0,423.5,0,-,0,,,,0.35,3.249,187.21,0.661,0,0,0,1,127.124,275.275,-112.665,-35.487,0,0,0,0,0,0
2248,2021-02-10 10:15:00,0.412,-6.828,83.4,1.814,624.299,586.4,0,586.4,0,-,0,,,,0.35,3.053,186.823,0.655,0,0,0,1,239.636,381.16,-113.051,-28.473,0,0,0,0,0,0
2249,2021-02-10 10:30:00,0.369,-5.877,85.7,1.253,624.361,636.0,0,636.0,0,-,0,,,,0.35,3.376,192.142,0.664,0,0,0,1,288.738,413.4,-107.732,-16.93,0,0,0,0,0,0
2250,2021-02-10 10:45:00,0.324,-6.272,81.8,2.236,624.422,695.2,0,695.2,0,-,0,,,,0.35,3.126,188.963,0.657,0,0,0,1,308.723,451.88,-110.911,-32.246,0,0,0,0,0,0
2251,2021-02-10 11:00:00,0.278,-6.554,78.24,2.936,624.484,710.5,0,710.5,0,-,0,,,,0.35,2.926,186.424,0.651,0,0,0,1,304.126,461.825,-113.451,-44.248,0,0,0,0,0,0
2252,2021-02-10 11:15:00,0.231,-5.868,73.9,2.225,624.392,729.2,0,729.2,0,-,0,,,,0.35,2.913,188.162,0.65,0,0,0,1,332.249,473.98,-111.713,-30.019,0,0,0,0,0,0
2253,2021-02-10 11:30:00,0.182,-5.134,71.36,2.339,624.3,753.9,0,753.9,0,-,0,,,,0.35,2.975,190.734,0.652,0,0,0,1,353.289,490.035,-109.14,-27.605,0,0,0,0,0,0
2254,2021-02-10 11:45:00,0.133,-5.277,70.66,2.799,624.209,788.7,0,788.7,0,-,0,,,,0.35,2.914,189.779,0.65,0,0,0,1,368.61,512.655,-110.096,-33.949,0,0,0,0,0,0
2255,2021-02-10 12:00:00,0.083,-4.888,64.91,2.616,624.117,812.0,0,812.0,0,-,0,,,,0.35,2.757,189.342,0.645,0,0,0,1,387.881,527.8,-110.532,-29.387,0,0,0,0,0,0
2256,2021-02-10 12:15:00,0.032,-4.365,63.79,2.118,624.023,708.2,0,708.2,0,-,0,,,,0.35,2.819,191.375,0.647,0,0,0,1,330.587,460.33,-108.499,-21.243,0,0,0,0,0,0
2257,2021-02-10 12:30:00,0.0,-4.17,58.33,4.35,623.929,563.0,0,563.0,0,-,0,,,,0.35,2.616,189.873,0.64,0,0,0,1,214.273,365.95,-110.002,-41.675,0,0,0,0,0,0
2258,2021-02-10 12:45:00,0.0,-3.913,59.06,4.263,623.836,795.0,0,795.0,0,-,0,,,,0.35,2.7,191.441,0.643,0,0,0,1,369.998,516.75,-108.434,-38.319,0,0,0,0,0,0
2259,2021-02-10 13:00:00,0.0,-3.648,55.62,4.403,623.742,832.0,0,832.0,0,-,0,,,,0.35,2.594,191.071,0.639,0,0,0,1,395.105,540.8,-108.803,-36.891,0,0,0,0,0,0
2260,2021-02-10 13:15:00,0.0,-3.073,49.71,3.135,623.634,822.0,0,822.0,0,-,0,,,,0.35,2.42,190.751,0.632,0,0,0,1,403.054,534.3,-109.123,-22.123,0,0,0,0,0,0
2261,2021-02-10 13:30:00,0.0,-3.323,49.45,3.832,623.526,745.3,0,745.3,0,-,0,,,,0.35,2.363,189.422,0.63,0,0,0,1,344.756,484.445,-110.453,-29.236,0,0,0,0,0,0
2262,2021-02-10 13:45:00,0.0,-3.123,50.67,3.371,623.418,730.2,0,730.2,0,-,0,,,,0.35,2.458,191.034,0.634,0,0,0,1,341.623,474.63,-108.84,-24.167,0,0,0,0,0,0
2263,2021-02-10 14:00:00,0.0,-2.747,62.09,3.218,623.31,619.0,0,619.0,0,-,0,,,,0.35,3.098,198.515,0.655,0,0,0,1,280.701,402.35,-101.36,-20.289,0,0,0,0,0,0
2264,2021-02-10 14:15:00,0.0,-4.246,70.4,4.467,623.308,421.9,0,421.9,0,-,0,,,,0.35,3.139,194.671,0.657,0,0,0,1,125.499,274.235,-105.203,-43.532,0,0,0,0,0,0
2265,2021-02-10 14:30:00,0.0,-5.222,83.9,3.917,623.307,710.8,0,710.8,0,-,0,,,,0.35,3.474,194.763,0.667,0,0,0,1,309.962,462.02,-105.111,-46.947,0,0,0,0,0,0
2266,2021-02-10 14:45:00,0.0,-6.016,88.8,4.088,623.305,651.1,0,651.1,0,-,0,,,,0.35,3.461,192.44,0.666,0,0,0,1,259.335,423.215,-107.434,-56.446,0,0,0,0,0,0
2267,2021-02-10 15:00:00,0.0,-6.025,88.7,3.845,623.303,629.5,0,629.5,0,-,0,,,,0.35,3.454,192.365,0.666,0,0,0,1,248.496,409.175,-107.509,-53.17,0,0,0,0,0,0
2268,2021-02-10 15:15:00,0.0,-5.57,88.2,3.762,623.298,589.2,0,589.2,0,-,0,,,,0.35,3.556,194.44,0.669,0,0,0,1,229.452,382.98,-105.434,-48.093,0,0,0,0,0,0
2269,2021-02-10 15:30:00,0.0,-5.481,77.56,3.824,623.293,542.3,0,542.3,0,-,0,,,,0.35,3.149,191.332,0.657,0,0,0,1,195.849,352.495,-108.542,-48.104,0,0,0,0,0,0
2270,2021-02-10 15:45:00,0.0,-4.956,71.33,2.579,623.288,487.5,0,487.5,0,-,0,,,,0.35,3.014,191.582,0.653,0,0,0,1,179.247,316.875,-108.293,-29.335,0,0,0,0,0,0
2271,2021-02-10 16:00:00,0.0,-4.483,78.75,1.376,623.283,428.4,0,428.4,0,-,0,,,,0.35,3.449,196.638,0.666,0,0,0,1,161.066,278.46,-103.236,-14.157,0,0,0,0,0,0
2272,2021-02-10 16:15:00,0.0,-4.019,73.32,1.069,623.265,363.6,0,363.6,0,-,0,,,,0.35,3.325,196.924,0.662,0,0,0,1,123.529,236.34,-102.951,-9.86,0,0,0,0,0,0
2273,2021-02-10 16:30:00,0.0,-3.88,61.39,0.959,623.246,176.5,0,176.5,0,-,0,,,,0.35,2.814,192.661,0.646,60,0,0,1,-1.027,114.725,-107.213,-8.539,0,0,0,0,0,0
2274,2021-02-10 16:45:00,0.0,-3.601,56.94,3.075,623.228,40.66,0,40.66,0,-,0,,,,0.35,2.665,191.938,0.641,60,0,0,1,-106.919,26.429,-107.936,-25.411,0,0,0,0,0,0
2275,2021-02-10 17:00:00,0.0,-3.912,55.19,3.907,623.21,36.34,0,36.34,0,-,0,,,,0.35,2.523,189.601,0.636,60,0,0,1,-121.727,23.621,-110.273,-35.074,0,0,0,0,0,0
2276,2021-02-10 17:15:00,0.0,-4.306,51.67,3.973,623.194,28.28,0,28.28,0,-,0,,,,0.35,2.293,185.976,0.628,60,0,0,1,-134.775,18.382,-113.899,-39.258,0,0,0,0,0,0
2277,2021-02-10 17:30:00,0.0,-4.458,53.65,4.785,623.178,21.82,0,21.82,0,-,0,,,,0.35,2.354,186.264,0.63,60,0,0,1,-148.376,14.183,-113.61,-48.949,0,0,0,0,0,0
2278,2021-02-10 17:45:00,0.0,-4.438,52.77,5.874,623.163,11.19,0,11.19,0,-,0,,,,0.35,2.319,185.918,0.629,60,0,0,1,-166.501,7.274,-113.956,-59.819,0,0,0,0,0,0
2279,2021-02-10 18:00:00,0.0,-4.494,56.02,4.411,623.147,2.223,0,2.223,0,-,0,,,,0.35,2.451,187.249,0.634,60,0,0,1,-156.667,1.445,-112.626,-45.486,0,0,0,0,0,0
2280,2021-02-10 18:15:00,0.0,-4.979,53.73,6.764,623.292,-3.13,0,0.0,0,-,0,,,,0.35,2.266,183.875,0.627,60,0,0,1,-193.295,0.0,-116.0,-77.295,0,0,0,0,0,0
2281,2021-02-10 18:30:00,0.0,-5.337,50.76,7.474,623.437,-3.462,0,0.0,0,-,0,,,,0.35,2.083,180.746,0.62,60,0,0,1,-210.7,0.0,-119.129,-91.571,0,0,0,0,0,0
2282,2021-02-10 18:45:00,0.0,-5.204,50.81,6.5,623.583,-2.957,0,0.0,0,-,0,,,,0.35,2.107,181.38,0.621,60,0,0,1,-196.166,0.0,-118.495,-77.671,0,0,0,0,0,0
2283,2021-02-10 19:00:00,0.0,-5.1,49.21,4.69,623.728,-4.079,0,0.0,0,-,0,,,,0.35,2.057,181.027,0.618,60,0,0,1,-173.782,0.0,-118.847,-54.935,0,0,0,0,0,0
2284,2021-02-10 19:15:00,0.0,-5.112,48.52,3.515,623.802,-4.445,0,0.0,0,-,0,,,,0.35,2.026,180.608,0.617,60,0,0,1,-160.541,0.0,-119.267,-41.274,0,0,0,0,0,0
2285,2021-02-10 19:30:00,0.0,-5.187,47.65,3.521,623.877,-3.929,0,0.0,0,-,0,,,,0.35,1.978,179.801,0.615,60,0,0,1,-162.03,0.0,-120.074,-41.956,0,0,0,0,0,0
2286,2021-02-10 19:45:00,0.0,-5.123,47.65,3.872,623.951,-4.215,0,0.0,0,-,0,,,,0.35,1.988,180.092,0.615,60,0,0,1,-165.358,0.0,-119.783,-45.575,0,0,0,0,0,0
2287,2021-02-10 20:00:00,0.0,-4.929,46.51,4.081,624.025,-3.797,0,0.0,0,-,0,,,,0.35,1.969,180.35,0.615,60,0,0,1,-165.745,0.0,-119.524,-46.221,0,0,0,0,0,0
2288,2021-02-10 20:15:00,0.0,-4.877,47.24,3.961,624.113,-3.662,0,0.0,0,-,0,,,,0.35,2.008,180.989,0.616,60,0,0,1,-163.28,0.0,-118.885,-44.395,0,0,0,0,0,0
2289,2021-02-10 20:30:00,0.0,-4.842,47.57,3.559,624.2,-3.46,0,0.0,0,-,0,,,,0.35,2.027,181.329,0.617,60,0,0,1,-158.154,0.0,-118.545,-39.609,0,0,0,0,0,0
2290,2021-02-10 20:45:00,0.0,-5.112,47.9,4.022,624.288,-3.457,0,0.0,0,-,0,,,,0.35,2.0,180.276,0.616,60,0,0,1,-166.862,0.0,-119.598,-47.264,0,0,0,0,0,0
2291,2021-02-10 21:00:00,0.0,-5.203,49.59,3.311,624.375,-3.211,0,0.0,0,-,0,,,,0.35,2.056,180.756,0.618,60,0,0,1,-158.726,0.0,-119.119,-39.607,0,0,0,0,0,0
2292,2021-02-10 21:15:00,0.0,-5.3,47.27,3.538,624.314,-3.167,0,0.0,0,-,0,,,,0.35,1.946,179.083,0.614,60,0,0,1,-163.899,0.0,-120.791,-43.107,0,0,0,0,0,0
2293,2021-02-10 21:30:00,0.0,-5.293,48.73,2.974,624.253,-3.688,0,0.0,0,-,0,,,,0.35,2.007,179.895,0.616,60,0,0,1,-156.164,0.0,-119.98,-36.184,0,0,0,0,0,0
2294,2021-02-10 21:45:00,0.0,-5.381,47.89,3.976,624.192,-3.61,0,0.0,0,-,0,,,,0.35,1.959,179.05,0.614,60,0,0,1,-169.999,0.0,-120.825,-49.175,0,0,0,0,0,0
2295,2021-02-10 22:00:00,0.0,-5.785,46.15,4.819,624.132,-3.79,0,0.0,0,-,0,,,,0.35,1.831,176.293,0.608,60,0,0,1,-187.651,0.0,-123.582,-64.069,0,0,0,0,0,0
2296,2021-02-10 22:15:00,0.0,-6.056,47.82,4.294,624.121,-3.316,0,0.0,0,-,0,,,,0.35,1.858,175.977,0.61,60,0,0,1,-183.661,0.0,-123.898,-59.763,0,0,0,0,0,0
2297,2021-02-10 22:30:00,0.0,-6.082,47.25,3.808,624.11,-3.35,0,0.0,0,-,0,,,,0.35,1.832,175.559,0.609,60,0,0,1,-177.54,0.0,-124.315,-53.225,0,0,0,0,0,0
2298,2021-02-10 22:45:00,0.0,-6.018,47.34,3.591,624.099,-3.356,0,0.0,0,-,0,,,,0.35,1.845,175.893,0.609,60,0,0,1,-173.645,0.0,-123.982,-49.663,0,0,0,0,0,0
2299,2021-02-10 23:00:00,0.0,-5.764,47.44,3.863,624.088,-3.386,0,0.0,0,-,0,,,,0.35,1.885,177.083,0.611,60,0,0,1,-173.961,0.0,-122.792,-51.169,0,0,0,0,0,0
2300,2021-02-10 23:15:00,0.0,-5.589,48.51,4.185,624.091,-3.141,0,0.0,0,-,0,,,,0.35,1.953,178.437,0.614,60,0,0,1,-175.189,0.0,-121.437,-53.752,0,0,0,0,0,0
2301,2021-02-10 23:30:00,0.0,-5.607,50.58,2.715,624.094,-3.19,0,0.0,0,-,0,,,,0.35,2.034,179.424,0.618,60,0,0,1,-155.434,0.0,-120.451,-34.984,0,0,0,0,0,0
2302,2021-02-10 23:45:00,0.0,-5.372,52.51,1.412,624.097,-3.153,0,0.0,0,-,0,,,,0.35,2.15,181.462,0.622,60,0,0,1,-135.844,0.0,-118.412,-17.432,0,0,0,0,0,0
2303,2021-02-11 00:00:00,0.0,-5.456,53.64,1.021,624.1,-3.42,0,0.0,0,-,0,,,,0.35,2.182,181.629,0.624,60,0,0,1,-131.048,0.0,-118.246,-12.802,0,0,0,0,0,0
2304,2021-02-11 00:15:00,0.0,-5.688,54.4,0.443,624.031,-3.349,0,0.0,0,-,0,,,,0.35,2.174,180.928,0.624,60,0,0,1,-124.736,0.0,-118.946,-5.79,0,0,0,0,0,0
2305,2021-02-11 00:30:00,0.0,-5.748,53.99,1.91,623.962,-3.063,0,0.0,0,-,0,,,,0.35,2.148,180.458,0.622,60,0,0,1,-144.641,0.0,-119.416,-25.224,0,0,0,0,0,0
2306,2021-02-11 00:45:00,0.0,-6.007,53.48,2.6,623.893,-3.084,0,0.0,0,-,0,,,,0.35,2.086,179.034,0.62,60,0,0,1,-156.721,0.0,-120.841,-35.88,0,0,0,0,0,0
2307,2021-02-11 01:00:00,0.0,-6.315,53.17,3.413,623.824,-2.858,0,0.0,0,-,0,,,,0.35,2.025,177.491,0.617,60,0,0,1,-171.893,0.0,-122.384,-49.509,0,0,0,0,0,0
2308,2021-02-11 01:15:00,0.0,-6.51,54.04,3.362,623.746,-3.276,0,0.0,0,-,0,,,,0.35,2.028,177.023,0.618,60,0,0,1,-173.121,0.0,-122.852,-50.269,0,0,0,0,0,0
2309,2021-02-11 01:30:00,0.0,-6.24,51.36,3.058,623.669,-3.208,0,0.0,0,-,0,,,,0.35,1.967,176.952,0.615,60,0,0,1,-166.744,0.0,-122.923,-43.822,0,0,0,0,0,0
2310,2021-02-11 01:45:00,0.008,-5.995,50.73,2.492,623.592,-3.249,0,0.0,0,-,0,,,,0.35,1.98,177.743,0.615,60,0,0,1,-156.436,0.0,-122.132,-34.304,0,0,0,0,0,0
2311,2021-02-11 02:00:00,0.059,-6.011,50.26,1.878,623.514,-3.04,0,0.0,0,-,0,,,,0.35,1.959,177.435,0.614,60,0,0,1,-148.358,0.0,-122.44,-25.918,0,0,0,0,0,0
2312,2021-02-11 02:15:00,0.11,-6.102,49.89,1.423,623.43,-2.763,0,0.0,0,-,0,,,,0.35,1.931,176.838,0.613,60,0,0,1,-142.969,0.0,-123.036,-19.933,0,0,0,0,0,0
2313,2021-02-11 02:30:00,0.16,-6.729,54.8,1.657,623.345,-2.237,0,0.0,0,-,0,,,,0.35,2.022,176.389,0.617,60,0,0,1,-149.078,0.0,-123.485,-25.593,0,0,0,0,0,0
2314,2021-02-11 02:45:00,0.209,-6.656,49.67,2.184,623.261,-2.549,0,0.0,0,-,0,,,,0.35,1.843,174.254,0.609,60,0,0,1,-158.983,0.0,-125.621,-33.362,0,0,0,0,0,0
2315,2021-02-11 03:00:00,0.257,-6.856,52.76,2.703,623.176,-2.768,0,0.0,0,-,0,,,,0.35,1.928,174.869,0.613,60,0,0,1,-167.53,0.0,-125.006,-42.525,0,0,0,0,0,0
2316,2021-02-11 03:15:00,0.304,-7.077,52.35,2.595,623.105,-2.767,0,0.0,0,-,0,,,,0.35,1.88,173.691,0.611,60,0,0,1,-168.32,0.0,-126.183,-42.137,0,0,0,0,0,0
2317,2021-02-11 03:30:00,0.349,-7.21,49.32,2.94,623.034,-2.844,0,0.0,0,-,0,,,,0.35,1.753,171.634,0.605,60,0,0,1,-176.871,0.0,-128.241,-48.63,0,0,0,0,0,0
2318,2021-02-11 03:45:00,0.393,-7.415,49.93,2.452,622.963,-2.651,0,0.0,0,-,0,,,,0.35,1.747,171.036,0.605,60,0,0,1,-170.545,0.0,-128.838,-41.707,0,0,0,0,0,0
2319,2021-02-11 04:00:00,0.436,-7.33,49.05,2.695,622.892,-2.49,0,0.0,0,-,0,,,,0.35,1.727,170.974,0.604,60,0,0,1,-174.21,0.0,-128.901,-45.309,0,0,0,0,0,0
2320,2021-02-11 04:15:00,0.477,-7.26,47.17,2.688,622.892,-2.75,0,0.0,0,-,0,,,,0.35,1.67,170.327,0.601,60,0,0,1,-174.308,0.0,-129.548,-44.76,0,0,0,0,0,0
2321,2021-02-11 04:30:00,0.515,-7.402,49.22,3.239,622.892,-2.911,0,0.0,0,-,0,,,,0.35,1.724,170.744,0.604,60,0,0,1,-184.121,0.0,-129.131,-54.99,0,0,0,0,0,0
2322,2021-02-11 04:45:00,0.552,-7.494,46.25,2.723,622.892,-2.899,0,0.0,0,-,0,,,,0.35,1.608,168.834,0.598,60,0,0,1,-177.845,0.0,-131.04,-46.804,0,0,0,0,0,0
2323,2021-02-11 05:00:00,0.586,-7.547,44.69,3.042,622.892,-2.605,0,0.0,0,-,0,,,,0.35,1.548,167.781,0.595,60,0,0,1,-184.751,0.0,-132.094,-52.657,0,0,0,0,0,0
2324,2021-02-11 05:15:00,0.617,-7.631,48.87,3.68,622.894,-2.659,0,0.0,0,-,0,,,,0.35,1.681,169.572,0.602,60,0,0,1,-194.713,0.0,-130.302,-64.411,0,0,0,0,0,0
2325,2021-02-11 05:30:00,0.644,-7.983,47.4,3.436,622.896,-2.743,0,0.0,0,-,0,,,,0.35,1.587,167.317,0.597,60,0,0,1,-195.472,0.0,-132.558,-62.914,0,0,0,0,0,0
2326,2021-02-11 05:45:00,0.669,-7.833,45.31,2.666,622.898,-2.816,0,0.0,0,-,0,,,,0.35,1.535,166.883,0.594,60,0,0,1,-180.889,0.0,-132.991,-47.898,0,0,0,0,0,0
2327,2021-02-11 06:00:00,0.69,-7.852,45.59,3.002,622.9,-2.777,0,0.0,0,-,0,,,,0.35,1.542,166.949,0.594,60,0,0,1,-186.991,0.0,-132.926,-54.066,0,0,0,0,0,0
2328,2021-02-11 06:15:00,0.706,-7.983,47.14,2.626,622.932,-2.818,0,0.0,0,-,0,,,,0.35,1.578,167.185,0.596,60,0,0,1,-180.775,0.0,-132.689,-48.086,0,0,0,0,0,0
2329,2021-02-11 06:30:00,0.719,-8.11,46.12,3.038,622.964,-2.875,0,0.0,0,-,0,,,,0.35,1.529,166.121,0.594,60,0,0,1,-190.272,0.0,-133.754,-56.518,0,0,0,0,0,0
2330,2021-02-11 06:45:00,0.727,-8.24,48.08,3.228,622.996,-2.875,0,0.0,0,-,0,,,,0.35,1.578,166.554,0.596,60,0,0,1,-194.339,0.0,-133.321,-61.018,0,0,0,0,0,0
2331,2021-02-11 07:00:00,0.73,-8.44,47.66,4.048,623.028,-2.553,0,0.0,0,-,0,,,,0.35,1.54,165.491,0.594,60,0,0,1,-212.763,0.0,-134.383,-78.38,0,0,0,0,0,0
2332,2021-02-11 07:15:00,0.729,-8.63,47.58,3.683,623.106,0.87,0,0.87,0,-,0,,,,0.35,1.514,164.644,0.593,60,0,0,1,-207.592,0.566,-135.231,-72.927,0,0,0,0,0,0
2333,2021-02-11 07:30:00,0.724,-8.78,46.7,4.181,623.183,9.64,0,9.64,0,-,0,,,,0.35,1.469,163.571,0.591,60,0,0,1,-214.275,6.266,-136.304,-84.237,0,0,0,0,0,0
2334,2021-02-11 07:45:00,0.714,-8.62,45.86,3.544,623.261,40.45,0,40.45,0,-,0,,,,0.35,1.461,163.822,0.59,60,0,0,1,-179.871,26.293,-136.053,-70.111,0,0,0,0,0,0
2335,2021-02-11 08:00:00,0.699,-8.45,45.33,3.46,623.338,111.5,0,111.5,0,-,0,,,,0.35,1.463,164.268,0.59,60,0,0,1,-130.239,72.475,-135.606,-67.107,0,0,0,0,0,0
2336,2021-02-11 08:15:00,0.68,-8.51,48.49,3.593,623.355,156.1,0,156.1,0,-,0,,,,0.35,1.558,165.601,0.595,60,0,0,1,-102.992,101.465,-134.274,-70.184,0,0,0,0,0,0
2337,2021-02-11 08:30:00,0.658,-8.26,46.47,3.844,623.372,200.0,0,200.0,0,-,0,,,,0.35,1.522,165.66,0.593,60,0,0,1,-77.097,130.0,-134.215,-72.883,0,0,0,0,0,0
2338,2021-02-11 08:45:00,0.632,-7.587,52.27,1.897,623.389,248.9,0,248.9,0,-,0,,,,0.35,1.805,171.403,0.608,0,0,0,1,0.275,161.785,-128.472,-33.038,0,0,0,0,0,0
2339,2021-02-11 09:00:00,0.602,-7.0,51.66,1.292,623.405,300.0,0,300.0,0,-,0,,,,0.35,1.866,173.704,0.611,0,0,0,1,48.068,195.0,-126.171,-20.761,0,0,0,0,0,0
2340,2021-02-11 09:15:00,0.57,-6.754,50.44,1.21,623.439,351.2,0,351.2,0,-,0,,,,0.35,1.857,174.202,0.61,0,0,0,1,83.846,228.28,-125.673,-18.761,0,0,0,0,0,0
2341,2021-02-11 09:30:00,0.535,-6.617,50.25,1.51,623.473,403.1,0,403.1,0,-,0,,,,0.35,1.87,174.717,0.611,0,0,0,1,113.918,262.015,-125.158,-22.939,0,0,0,0,0,0
2342,2021-02-11 09:45:00,0.498,-6.435,49.39,1.087,623.507,453.2,0,453.2,0,-,0,,,,0.35,1.864,175.096,0.61,0,0,0,1,153.742,294.58,-124.779,-16.06,0,0,0,0,0,0
2343,2021-02-11 10:00:00,0.458,-5.984,49.03,1.228,623.54,503.7,0,503.7,0,-,0,,,,0.35,1.915,176.929,0.612,0,0,0,1,187.587,327.405,-122.946,-16.872,0,0,0,0,0,0
2344,2021-02-11 10:15:00,0.416,-5.486,47.04,1.423,623.502,548.5,0,548.5,0,-,0,,,,0.35,1.909,178.118,0.612,0,0,0,1,216.846,356.525,-121.756,-17.923,0,0,0,0,0,0
2345,2021-02-11 10:30:00,0.373,-5.426,46.16,1.823,623.463,590.6,0,590.6,0,-,0,,,,0.35,1.882,177.908,0.611,0,0,0,1,239.215,383.89,-121.966,-22.709,0,0,0,0,0,0
2346,2021-02-11 10:45:00,0.328,-5.229,47.13,2.177,623.424,629.1,0,629.1,0,-,0,,,,0.35,1.95,179.329,0.614,0,0,0,1,262.237,408.915,-120.546,-26.132,0,0,0,0,0,0
2347,2021-02-11 11:00:00,0.282,-4.916,45.74,1.659,623.385,664.8,0,664.8,0,-,0,,,,0.35,1.938,179.98,0.613,0,0,0,1,293.504,432.12,-119.895,-18.721,0,0,0,0,0,0
2348,2021-02-11 11:15:00,0.234,-4.891,46.68,2.023,623.274,694.9,0,694.9,0,-,0,,,,0.35,1.982,180.618,0.615,0,0,0,1,309.72,451.685,-119.257,-22.708,0,0,0,0,0,0
2349,2021-02-11 11:30:00,0.186,-4.667,44.89,1.99,623.164,722.3,0,722.3,0,-,0,,,,0.35,1.939,180.628,0.613,0,0,0,1,328.938,469.495,-119.246,-21.311,0,0,0,0,0,0
2350,2021-02-11 11:45:00,0.136,-4.175,43.71,2.139,623.053,746.5,0,746.5,0,-,0,,,,0.35,1.959,182.182,0.614,0,0,0,1,347.045,485.225,-117.692,-20.488,0,0,0,0,0,0
2351,2021-02-11 12:00:00,0.086,-4.078,43.04,2.613,622.942,762.6,0,762.6,0,-,0,,,,0.35,1.943,182.224,0.613,0,0,0,1,353.597,495.69,-117.651,-24.443,0,0,0,0,0,0
2352,2021-02-11 12:15:00,0.035,-3.77,42.3,2.512,622.786,777.2,0,777.2,0,-,0,,,,0.35,1.955,183.182,0.613,0,0,0,1,366.77,505.18,-116.692,-21.718,0,0,0,0,0,0
2353,2021-02-11 12:30:00,0.0,-3.556,40.28,2.572,622.629,785.9,0,785.9,0,-,0,,,,0.35,1.892,182.884,0.611,0,0,0,1,372.875,510.835,-116.991,-20.969,0,0,0,0,0,0
2354,2021-02-11 12:45:00,0.0,-3.055,40.25,2.709,622.472,788.1,0,788.1,0,-,0,,,,0.35,1.962,185.168,0.614,0,0,0,1,378.589,512.265,-114.707,-18.969,0,0,0,0,0,0
2355,2021-02-11 13:00:00,0.0,-3.024,39.22,2.835,622.316,788.1,0,788.1,0,-,0,,,,0.35,1.917,184.626,0.612,0,0,0,1,377.371,512.265,-115.249,-19.645,0,0,0,0,0,0
2356,2021-02-11 13:15:00,0.0,-2.41,36.51,2.317,622.126,784.3,0,784.3,0,-,0,,,,0.35,1.868,185.563,0.609,0,0,0,1,382.691,509.795,-114.312,-12.792,0,0,0,0,0,0
2357,2021-02-11 13:30:00,0.0,-1.96,34.89,2.485,621.936,773.3,0,773.3,0,-,0,,,,0.35,1.845,186.435,0.608,0,0,0,1,378.051,502.645,-113.44,-11.154,0,0,0,0,0,0
2358,2021-02-11 13:45:00,0.0,-2.082,32.65,3.073,621.745,758.3,0,758.3,0,-,0,,,,0.35,1.711,184.118,0.601,0,0,0,1,362.49,492.895,-115.757,-14.648,0,0,0,0,0,0
2359,2021-02-11 14:00:00,0.0,-1.635,29.73,2.673,621.555,739.0,0,739.0,0,-,0,,,,0.35,1.611,183.693,0.596,0,0,0,1,354.166,480.35,-116.181,-10.003,0,0,0,0,0,0
2360,2021-02-11 14:15:00,0.0,-1.504,24.8,3.026,621.383,712.7,0,712.7,0,-,0,,,,0.35,1.357,179.577,0.582,0,0,0,1,332.544,463.255,-120.297,-10.413,0,0,0,0,0,0
