,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing_type,LW_in,DroneV,h_s,h_f,a,vp_a,cld,Discharge,T_s,T_bulk,f_cone,ice,iceV,solid,gas,vapour,melted,delta_T_s,unfrozen_water,TotalE,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,ppt,dpt,cdt,thickness,fountain_in,$q_{T}$,$q_{melt}$,s_cone,input,vp_ice
22,2019-01-30 22:30:00,0.0,-10.9,88.7,0.4,0.0,0.0,0.0,887.3,SW_directSW_diffuseLW_in,206.003,,,1.35,0.839,2.359,0,3.58,-0.873615622638055,-0.6540551938778995,0.003585607637657863,108.29133868233059,0.1180930629033049,2.575669789086258,0.02854423451617729,0.6887902974569594,0.02854423451617729,-0.01920875547135586,1064.5773163717886,-103.96937430222562,0.0,-90.05354949255394,-13.10352514587473,-8.672662654255126,-1.3573288536825379,0.5450291898855992,0.6887902974569594,9.193665766464662,0.03854492217622692,1.710465416928035,0.0,0.0,0.0,0.0003069179667570492,51.12433021091375,-0.697707523470112,-103.96937430222562,0.02199632052342116,1110.4347617233645,5.7107566591624535
23,2019-01-30 22:45:00,0.0,-10.6,88.4,0.4,0.0,0.0,0.0,887.2,SW_directSW_diffuseLW_in,207.589,,,1.35,0.838,2.408,0,3.58,-0.8928243781094108,-0.6739142603639268,0.0036699005524074005,110.83846423690068,0.12087073526379573,2.525964079636185,0.02804985973378368,0.7173345319731367,0.02804985973378368,-0.01572084521922829,1115.7016465827023,-101.96172424772821,0.0,-88.38401266870318,-12.68492007145892,-8.52235265026058,-1.4362063879538631,0.5434148803877467,0.7173345319731367,9.193776813179246,0.039451539062384244,1.710465416928035,0.0,0.0,0.0,0.0003021289256155923,51.17403592036382,-0.5710183567655411,-101.96172424772821,0.022534756794704975,1161.5590919342783,5.701665784777956
24,2019-01-30 23:00:00,0.0,-10.9,88.1,0.4,0.0,0.0,0.0,887.1,SW_directSW_diffuseLW_in,209.175,,,1.35,0.838,2.343,0,3.58,-0.9085452233286392,-0.6932597204387952,0.003752561898883199,113.33637845680308,0.1235947420466773,2.494254489155846,0.028540483420107933,0.7453843917069204,0.028540483420107933,-0.023446527399520373,1166.8756825030662,-100.68053174912879,0.0,-86.72965754945062,-13.054932216419912,-8.671313135021498,-1.4303592454979004,0.5344172622396474,0.7453843917069204,9.193888220326295,0.04034063980100812,1.710465416928035,0.0,0.0,0.0,0.000296288112952309,51.20574551084416,-0.8516334434205168,-100.68053174912879,0.023064797845044123,1212.7331278546421,5.694235105372308
25,2019-01-30 23:15:00,0.0,-10.5,86.7,0.5,0.0,0.0,0.0,887.1,SW_directSW_diffuseLW_in,214.751,,,1.35,0.837,2.38,0,3.58,-0.9319917507281595,-0.7118657816334867,0.00383415469153254,115.80209246253882,0.12628363409219065,2.423388395780408,0.035164376956935084,0.7739248751270283,0.035164376956935084,-0.07400921939416397,1218.0814280139102,-97.81882739637376,0.0,-81.0517327278458,-15.627066069502334,-10.683687146311273,-1.6864616666140941,0.5464330675884721,0.7739248751270283,9.194000624926526,0.04121827928368841,1.710465416928035,0.0,0.0,0.0,0.00029246516610552343,51.276611604219596,-2.6881902502459996,-97.81882739637376,0.0235845983214669,1263.9388733654862,5.683171905987867
26,2019-01-30 23:30:00,0.0,-10.0,90.3,0.4,0.0,0.0,0.0,886.9,SW_directSW_diffuseLW_in,220.328,,,1.35,0.837,2.58,0,3.58,-1.0060009701223236,-0.7304853313471191,0.003913180384704764,118.19031648136229,0.12888802233518243,2.2320860252391777,0.02613217138526583,0.8090892520839634,0.02613217138526583,0.05693368522316771,1269.3580396181299,-90.09591603499753,0.0,-75.1531786436781,-11.748997361053778,-7.939414592239893,-3.877670491917729,0.6839304616520856,0.8090892520839634,9.19411180191923,0.04206833719289003,1.710465416928035,0.0,0.0,0.0,0.0002832704009102245,51.467913974760826,2.0679663801394303,-90.09591603499753,0.024097698132778206,1315.2154849697058,5.648375513987656
27,2019-01-30 23:45:00,0.0,-9.8,88.5,0.3,0.0,0.0,0.0,886.7,SW_directSW_diffuseLW_in,225.904,,,1.35,0.836,2.569,0,3.58,-0.9490672848991559,-0.7533194320050971,0.003986172235379446,120.3962703352162,0.13129364267744406,1.9689177413141,0.019840444930268066,0.8352214234692292,0.019840444930268066,0.02979479221277658,1320.8259535928908,-79.47248685757043,0.0,-69.82451993833087,-8.669625266878402,-6.027808472697987,-1.4642593301829674,0.48591767782180356,0.8352214234692292,9.19421650885272,0.0428535183593227,1.710465416928035,0.0,0.0,0.0,0.0002616479322950439,51.7310822586859,1.0822174668255897,-79.47248685757043,0.02459467275780647,1366.6833989444667,5.6751198456137555
28,2019-01-31 00:00:00,0.0,-9.4,88.1,0.5,0.0,0.0,0.0,886.6,SW_directSW_diffuseLW_in,231.48,,,1.35,0.836,2.639,0,3.58,-0.9192724926863793,-0.7692454965352317,0.004050662316270659,122.34534763160003,0.13341913591232282,1.9403431656484382,0.03247201792675885,0.8550618683994973,0.03247201792675885,-0.1215785859659194,1372.5570358515768,-78.31831410468584,0.0,-64.37802157538945,-13.843444507359195,-9.865358447721494,-0.46926983143617385,0.3724218094989841,0.8550618683994973,9.194310633118691,0.043547267588196374,1.710465416928035,0.0,0.0,0.0,0.00023117720067090247,51.75965683435157,-4.416022383530932,-78.31831410468584,0.025053718090534003,1418.4144812031527,5.689161842137517
29,2019-01-31 00:15:00,0.0,-9.1,87.3,0.3,0.0,0.0,0.0,886.4,SW_directSW_diffuseLW_in,236.122,,,1.35,0.835,2.678,0,3.58,-1.0408510786522986,-0.7812573741327651,0.004113787055638334,124.25321877932171,0.13549969332532358,1.7584584008129076,0.018869480434463553,0.8875338863262561,0.018869480434463553,0.10176538423812256,1424.3166926859283,-70.97615404023058,0.0,-59.20785326696193,-7.891389992074677,-5.732698645739915,-4.521317185720722,0.6444064045267477,0.8875338863262561,9.194404230446883,0.04422635001349472,1.710465416928035,0.0,0.0,0.0,0.00022628748320797383,51.9415415991871,3.6963599394892563,-70.97615404023058,0.025459309002813093,1470.1741380375042,5.632050234526755
30,2019-01-31 00:30:00,0.0,-9.0,88.2,0.4,0.0,0.0,0.0,886.6,SW_directSW_diffuseLW_in,240.764,,,1.35,0.835,2.727,0,3.58,-0.9390856944141761,-0.801722756941321,0.004171342236125823,125.99280769970017,0.13739673685899692,1.6286258194862944,0.025149060656663533,0.9064033667607196,0.025149060656663533,-0.0729871369547522,1476.2582342851153,-65.7351394868636,0.0,-55.007899706666024,-10.526532755282743,-7.6404132328870915,-0.541692014577615,0.34098498966277657,0.9064033667607196,9.194490833545505,0.04484553452419054,1.710465416928035,0.0,0.0,0.0,0.00020632587888526268,52.07137418051371,-2.651065793711183,-65.7351394868636,0.025856325170797338,1522.1156796366913,5.679819330464516
31,2019-01-31 00:45:00,0.0,-8.8,87.5,0.6,0.0,0.0,0.0,886.6,SW_directSW_diffuseLW_in,245.406,,,1.35,0.834,2.748,0,3.58,-1.0120728313689282,-0.8124025114674976,0.004224392626904155,127.5962844585298,0.13914534837353304,1.6833041926840628,0.03701749675112888,0.9315524274173832,0.03701749675112888,-0.1099462020539669,1528.329608465629,-67.94148850972499,0.0,-50.04880935857176,-15.25506921334158,-11.246005868577072,-3.133264611627916,0.4956546738162693,0.9315524274173832,9.194571726163423,0.04541627164529846,1.710465416928035,0.0,0.0,0.0,0.0001901803532346167,52.01669580731594,-3.9935066310989455,-67.94148850972499,0.026218322849655917,1574.187053817205,5.645524213857532
32,2019-01-31 01:00:00,0.0,-8.5,88.0,0.3,0.0,0.0,0.0,886.5,SW_directSW_diffuseLW_in,250.048,,,1.35,0.834,2.829,0,3.58,-1.1220190334228952,-0.827731615148214,0.004278857901311437,129.24257115446272,0.1409406446613552,1.4334424471547405,0.01766376137916538,0.9685699241685121,0.01766376137916538,0.14654802986023535,1580.346304272945,-57.856044686897334,0.0,-44.92963289180443,-7.225216230065534,-5.366244729563216,-6.431724440751997,0.7305288757246291,0.9685699241685121,9.194655842035127,0.04600224641804218,1.710465416928035,0.0,0.0,0.0,0.0001952561077655859,52.26655755284526,5.322971763354517,-57.856044686897334,0.02655199643081078,1626.203749624521,5.594217130970986
33,2019-01-31 01:15:00,0.0,-8.4,87.5,0.4,0.0,0.0,0.0,886.6,SW_directSW_diffuseLW_in,247.204,,,1.35,0.833,2.835,0,3.58,-0.9754710035626599,-0.8500370839223476,0.00432569591273284,130.6583498402383,0.14248456907332419,1.4549701633929437,0.024084038898190212,0.9862336855476774,0.024084038898190212,-0.07600295295804368,1632.6128618257903,-58.72447045479241,0.0,-48.409792975207154,-9.69549417234058,-7.31666461816035,-0.9305561169617436,0.3113728097170726,0.9862336855476774,9.194729042059933,0.04650617480165985,1.710465416928035,0.0,0.0,0.0,0.00016791541070092656,52.24502983660706,-2.760607378434657,-58.72447045479241,0.026894578494700807,1678.4703071773663,5.662698981782146
34,2019-01-31 01:30:00,0.0,-8.1,88.3,0.4,0.0,0.0,0.0,886.7,SW_directSW_diffuseLW_in,244.36,,,1.35,0.833,2.929,0,3.58,-1.0514739565207036,-0.8594413851449623,0.004373032578640078,132.08923596473304,0.14404496833667724,1.559619041413239,0.022980328854761846,1.0103177244458676,0.022980328854761846,-0.00017139998564246188,1684.8578916623974,-62.94772198386464,0.0,-50.923738400682964,-9.20552013334372,-6.981303763257588,-3.2951584417342517,0.47669499189629233,1.0103177244458676,9.19480383288969,0.04701548048559348,1.710465416928035,0.0,0.0,0.0,0.00016970584518752438,52.14038095858676,-0.0062256536965001885,-62.94772198386464,0.027189193269504447,1730.7153370139733,5.627090806824338
35,2019-01-31 01:45:00,0.0,-7.8,89.2,0.7,0.0,0.0,0.0,886.4,SW_directSW_diffuseLW_in,241.517,,,1.35,0.832,3.029,0,3.58,-1.0516453565063462,-0.8736830154665585,0.004423866464748264,133.6258746772915,0.1457206921235458,1.7656343166033426,0.03872412303382321,1.0332980533006295,0.03872412303382321,-0.14591746646970474,1736.9982726209842,-71.26206678347687,0.0,-53.76599438223576,-15.418389365698154,-11.764082203888563,-2.5194505758724355,0.4417675403294812,1.0332980533006295,9.194885057733156,0.04756242745576893,1.710465416928035,0.0,0.0,0.0,0.00018224682302351322,51.93436568339666,-5.300068206575209,-71.26206678347687,0.02748695180872609,1782.8557179725601,5.627005278210742
36,2019-01-31 02:00:00,0.0,-7.4,89.5,0.3,0.0,0.0,0.0,886.2,SW_directSW_diffuseLW_in,238.673,,,1.35,0.832,3.135,0,3.58,-1.1975628229760509,-0.8867295036347927,0.004480993146198537,135.35278487086103,0.14760390934663145,1.687357683749049,0.015485983237722285,1.0720221763344526,0.015485983237722285,0.1813133593216361,1788.9326383043808,-68.10209025060172,0.0,-55.9771011816415,-6.071957151300167,-4.7044719102179196,-6.82463376407056,0.7716018464105027,1.0720221763344526,9.194977460364333,0.04817709913520705,1.710465416928035,0.0,0.0,0.0,0.00020481139364562125,52.012642316250954,6.585730923223415,-68.10209025060172,0.027806716806464397,1834.7900836559568,5.559206679698941
37,2019-01-31 02:15:00,0.0,-7.3,88.9,0.3,0.0,0.0,0.0,886.0,SW_directSW_diffuseLW_in,243.432,,,1.35,0.831,3.138,0,3.58,-1.0162494636544148,-0.9092263068996014,0.004536297487551048,137.02465657137236,0.14942710640280518,1.4249068129840714,0.016005808540774536,1.087508159572175,0.016005808540774536,-0.026843142023957246,1840.9452806206318,-57.50895456833089,0.0,-52.004671825145834,-6.15017162934633,-4.862341234773058,0.3802183154010246,0.26567057076024875,1.087508159572175,9.195068047498651,0.048772180564331157,1.710465416928035,0.0,0.0,0.0,0.0001982818407149752,52.27509318701593,-0.975006536556724,-57.50895456833089,0.028166076120809413,1886.8027259722078,5.643556484397509
38,2019-01-31 02:30:00,0.0,-7.3,89.3,0.3,0.0,0.0,0.0,885.8,SW_directSW_diffuseLW_in,248.192,,,1.35,0.831,3.152,0,3.58,-1.043092605678372,-0.9168777570483784,0.004582901666963913,138.43355757581566,0.15096353061702908,1.3359444960684652,0.015836240107156663,1.1035139681129496,0.015836240107156663,-0.006232134324340098,1893.2203738076478,-53.91800052129203,0.0,-47.12812214736425,-6.122516744296019,-4.810788320251004,-0.980672990375568,0.3133113607438113,1.1035139681129496,9.19514524881089,0.04927366092491273,1.710465416928035,0.0,0.0,0.0,0.00016709220707092373,52.36405550393154,-0.22636588881838104,-53.91800052129203,0.028513982265671943,1939.0778191592237,5.630991351875223
39,2019-01-31 02:45:00,0.0,-7.1,89.6,0.3,0.0,0.0,0.0,885.8,SW_directSW_diffuseLW_in,252.951,,,1.35,0.83,3.212,0,3.58,-1.0493247400027121,-0.9258095250864601,0.004626567654641078,139.75366583177697,0.15240312522549287,1.2156802541117366,0.015434464920196614,1.1193502082201061,0.015434464920196614,-0.005570480786623503,1945.5844293115792,-49.06381067899385,0.0,-42.34206790667352,-5.920714221733739,-4.688698401027257,-1.1076384342732846,0.3066098836866875,1.1193502082201061,9.195218300734242,0.04974353663805252,1.710465416928035,0.0,0.0,0.0,0.00015656029018682136,52.484319745888264,-0.20233306420962993,-49.06381067899385,0.028807165837592512,1991.4418746631552,5.628078616215505
40,2019-01-31 03:00:00,0.0,-7.0,89.7,0.4,0.0,0.0,0.0,886.0,SW_directSW_diffuseLW_in,257.71,,,1.35,0.83,3.241,0,3.58,-1.0548952207893356,-0.9344677540218482,0.004666267974590945,140.9539116209685,0.15371200831076173,1.1476519236194778,0.020310288262533838,1.1347846731403026,0.020310288262533838,-0.04943579671352628,1998.0687490574676,-46.31790811014542,0.0,-37.558887535233396,-7.758299661984298,-6.169836305564867,-1.2996658777508716,0.2989449648231415,1.1347846731403026,9.195285320969372,0.050170748833410495,1.710465416928035,0.0,0.0,0.0,0.00014234388379494374,52.552348076380525,-1.7956252994734854,-46.31790811014542,0.029081872188559656,2043.9261944090435,5.6254799166693115
41,2019-01-31 03:15:00,0.0,-6.8,89.4,0.5,0.0,0.0,0.0,886.0,SW_directSW_diffuseLW_in,253.412,,,1.35,0.829,3.28,0,3.58,-1.104331017502862,-0.9428377143382004,0.004703556062786333,142.08125325632548,0.1549413885019907,1.325512952092347,0.02472741201372752,1.1550949614028365,0.02472741201372752,-0.04531074882035208,2050.6210971338483,-53.49580484423614,0.0,-41.642361439528514,-9.29098568964771,-7.511613293698901,-2.9633430872229214,0.40088537216300985,1.1550949614028365,9.195348791843825,0.05057201172414199,1.710465416928035,0.0,0.0,0.0,0.0001336967965991668,52.37448704790766,-1.645793783629892,-53.49580484423614,0.02933163590265172,2096.478542485424,5.602433225588978
42,2019-01-31 03:30:00,0.0,-6.6,89.8,0.4,0.0,0.0,0.0,886.0,SW_directSW_diffuseLW_in,249.114,,,1.35,0.829,3.346,0,3.58,-1.1496417663232141,-0.9539728552338699,0.0047465800388652914,143.3820387964041,0.1563599114464603,1.3906865235385653,0.019040628491808653,1.179822373416564,0.019040628491808653,0.036426710886174614,2102.995584181756,-56.12566602846886,0.0,-45.74383863623976,-7.112660585881587,-5.784054115393603,-3.7548885217724766,0.4857217154249607,1.179822373416564,9.195422655579037,0.05103500976276972,1.710465416928035,0.0,0.0,0.0,0.0001542652678632278,52.30931347646144,1.3231044706906623,-56.12566602846886,0.029566228713918348,2148.8530295333317,5.581385218023517
43,2019-01-31 03:45:00,0.0,-6.6,89.4,0.4,0.0,0.0,0.0,885.9,SW_directSW_diffuseLW_in,244.817,,,1.35,0.828,3.331,0,3.58,-1.1132150554370395,-0.9673421513774336,0.004791946619781242,144.75368469145084,0.15785570849667485,1.4564059463977568,0.019312628549964413,1.1988630019083728,0.019312628549964413,-0.015642729242088434,2155.304897658217,-58.77748401475872,0.0,-50.19882164949826,-7.159388914591481,-5.866630593568461,-1.7813832861016534,0.36210983543267145,1.1988630019083728,9.195501271554717,0.05152322964185913,1.710465416928035,0.0,0.0,0.0,0.00016266756909830973,52.243594053602244,-0.5681809993409557,-58.77748401475872,0.02983691412740029,2201.162343009793,5.598298861116387
44,2019-01-31 04:00:00,0.0,-6.6,89.1,0.3,0.0,0.0,0.0,885.8,SW_directSW_diffuseLW_in,240.519,,,1.35,0.828,3.32,0,3.58,-1.128857784679128,-0.9772147204595106,0.004839476590958411,146.19077800929864,0.15942287678222317,1.517212716034818,0.014508421723817302,1.2181756304583373,0.014508421723817302,0.03030713510960659,2207.5484917118197,-61.230963672005345,0.0,-54.428971199203545,-5.353628831733508,-4.407208511427578,-1.8247971218649304,0.37643348079663924,1.2181756304583373,9.19558444083439,0.0520347446971759,1.710465416928035,0.0,0.0,0.0,0.00017042771669187475,52.18278728396518,1.1008269750911213,-61.230963672005345,0.0301223451418234,2253.4059370633954,5.5910273365696135
45,2019-01-31 04:15:00,0.0,-6.6,89.5,0.3,0.0,0.0,0.0,885.7,SW_directSW_diffuseLW_in,243.282,,,1.35,0.827,3.335,0,3.58,-1.0985506495695212,-0.9873770127471615,0.00488917517257028,147.69348230360964,0.1610615946604249,1.4149971851257008,0.014502751745099155,1.2326840521821547,0.014502751745099155,-0.010113714831110567,2259.731278995785,-57.105251395137245,0.0,-51.797439245537845,-5.382677275548899,-4.405444063077459,-0.2011084525140272,0.2759735784635275,1.2326840521821547,9.195672285155366,0.0525696131435621,1.710465416928035,0.0,0.0,0.0,0.00017820703933996515,52.285002814874304,-0.3673540921700855,-57.105251395137245,0.03042139535953282,2305.5887243473608,5.605118119221104
46,2019-01-31 04:30:00,0.0,-6.5,89.4,0.4,0.0,0.0,0.0,885.7,SW_directSW_diffuseLW_in,246.045,,,1.35,0.827,3.357,0,3.58,-1.1086643644006318,-0.9947515324297432,0.004935492103271535,149.09397673699024,0.162588851403479,1.3950610121774003,0.01910968745815078,1.2471868039272538,0.01910968745815078,-0.04590115263463124,2312.016281810659,-56.30017811542693,0.0,-48.99056250245573,-7.033254441898891,-5.8048226800159926,-0.5591344325259464,0.2827732614536354,1.2471868039272538,9.195754962542189,0.05306810129228883,1.710465416928035,0.0,0.0,0.0,0.0001660842944043963,52.3049389878226,-1.6672386494215505,-56.30017811542693,0.030734098815032564,2357.873727162235,5.600411723555839
47,2019-01-31 04:45:00,0.0,-6.5,89.7,0.4,0.0,0.0,0.0,885.6,SW_directSW_diffuseLW_in,248.808,,,1.35,0.826,3.368,0,3.58,-1.154565517035263,-1.0022368410558227,0.004980996125873564,150.46992806170948,0.16408934357874536,1.3536352005084547,0.018834578365650573,1.2662964913854045,0.018834578365650573,-0.005183171712809937,2364.3212207984816,-54.62787846504139,0.0,-46.02848914858549,-6.972586870184498,-5.721203611261556,-2.004937865910761,0.3781354196393646,1.2662964913854045,9.195836950198935,0.05355785363421119,1.710465416928035,0.0,0.0,0.0,0.00016317226604867495,52.346364799491546,-0.18826508072621628,-54.62787846504139,0.031025533031587497,2410.1786661500573,5.579095146547838
48,2019-01-31 05:00:00,0.0,-6.4,89.8,0.3,0.0,0.0,0.0,885.6,SW_directSW_diffuseLW_in,251.571,,,1.35,0.826,3.398,0,3.58,-1.1597486887480728,-1.0121550439244602,0.005025138087229601,151.8047286838523,0.16554496039678548,1.2375068380602694,0.013919048510308021,1.285131069751055,0.013919048510308021,0.031190937379966182,2416.6675855979734,-49.94091697974253,0.0,-43.243016058594634,-5.1265394243084765,-4.22802220876988,-1.9377428394371412,0.3663813425977181,1.285131069751055,9.195917204852895,0.054032958907885946,1.710465416928035,0.0,0.0,0.0,0.000158290846817227,52.46249316193973,1.1329287681619622,-49.94091697974253,0.03131185997925648,2462.525030949549,5.576692927925387
49,2019-01-31 05:15:00,0.0,-6.1,91.6,0.7,0.0,0.0,0.0,885.6,SW_directSW_diffuseLW_in,245.949,,,1.35,0.825,3.547,0,3.58,-1.1285577513681067,-1.0216805307625312,0.005065601211981512,153.02831647340224,0.16687929822617475,1.5074880285417174,0.030472588972328345,1.299050118261363,0.030472588972328345,-0.1479579601090303,2469.130078759913,-60.83580695490232,0.0,-49.00027248574429,-11.348314688643399,-9.256217722932776,-0.7525280844418076,0.2653083039271798,1.299050118261363,9.195991394895659,0.05446847939085214,1.710465416928035,0.0,0.0,0.0,0.00014510111386008463,52.19251197145829,-5.3741837715254395,-60.83580695490232,0.03158962372061761,2514.9875241114887,5.591163079079668
50,2019-01-31 05:30:00,0.0,-5.5,91.7,0.9,0.0,0.0,0.0,885.4,SW_directSW_diffuseLW_in,240.328,,,1.35,0.825,3.717,0,3.58,-1.276515711477137,-1.028523139033512,0.005114443687333915,154.50533191297166,0.16849000208611958,1.7581965637304569,0.03461124963591564,1.3295227072336913,0.03461124963591564,-0.04145042198813018,2521.3225907313713,-70.95264032068431,0.0,-53.98008037752359,-12.392708479222536,-10.513255537658157,-5.195459620744274,0.6156081568060927,1.3295227072336913,9.196081743663212,0.0549942042167156,1.710465416928035,0.0,0.0,0.0,0.00017515282374435973,51.941803436269545,-1.5055775641090001,-70.95264032068431,0.03184424476039775,2567.180036082947,5.522821126945023
51,2019-01-31 05:45:00,0.0,-5.0,91.4,0.5,0.0,0.0,0.0,885.5,SW_directSW_diffuseLW_in,234.706,,,1.35,0.824,3.849,0,3.58,-1.3179661334652673,-1.0442487597317387,0.005171437993769445,156.22891722706618,0.17036959348644076,1.7406057470766618,0.017620754426515305,1.364133956869607,0.017620754426515305,0.12636225368243445,2573.264394167641,-70.2419430480934,0.0,-59.42263802303009,-6.002880145342494,-5.35228719189026,-5.495891390630977,0.6794665109101472,1.364133956869607,9.196188271183352,0.05560769244766957,1.710465416928035,0.0,0.0,0.0,0.00020439046245063883,51.95939425292334,4.589776532287247,-70.2419430480934,0.03215160252434931,2619.121839519217,5.50381490078402
52,2019-01-31 06:00:00,0.0,-4.6,90.8,0.3,0.0,0.0,0.0,885.5,SW_directSW_diffuseLW_in,229.084,,,1.35,0.824,3.941,0,3.58,-1.1916038797828328,-1.06141434306113,0.005228410458655788,157.95190221971635,0.1722485302286983,1.7081146970383665,0.010356201882879215,1.3817547112961222,0.010356201882879215,0.043585894907995935,2625.2237884205642,-68.92996344997331,0.0,-65.5919271818475,-3.334058426263693,-3.1456495213049305,-0.32715583040815766,0.3231779885460305,1.3817547112961222,9.196295941505719,0.05622096700185462,1.710465416928035,0.0,0.0,0.0,0.00020431690683685207,51.991885302961634,1.5831430016293444,-68.92996344997331,0.03251026995187074,2671.08123377214,5.561948052634021
53,2019-01-31 06:15:00,0.0,-4.6,90.9,0.2,0.0,0.0,0.0,885.6,SW_directSW_diffuseLW_in,234.019,,,1.35,0.823,3.946,0,3.58,-1.1480179848748369,-1.0694899269085576,0.005284546812663455,159.64966071487183,0.17409995715907506,1.522409666628662,0.006968885071148756,1.3921109131790013,0.006968885071148756,0.020251501074509647,2677.215673723526,-61.43522976536902,0.0,-60.845879641314355,-2.2513833582172365,-2.1167426617489062,1.467097907891163,0.19493532627140528,1.3921109131790013,9.196403189287645,0.056825262505687674,1.710465416928035,0.0,0.0,0.0,0.0002013231133657517,52.17759033337134,0.735582515083737,-61.43522976536902,0.03286881245621818,2723.0731190751017,5.582131046506042
54,2019-01-31 06:30:00,0.0,-4.5,91.0,0.8,0.0,0.0,0.0,885.7,SW_directSW_diffuseLW_in,238.954,,,1.35,0.823,3.98,0,3.58,-1.1277664838003272,-1.0743092343422147,0.005334653167623725,161.16510149642934,0.17575256433634606,1.5551655489281102,0.027456730456336103,1.39907979825015,0.027456730456336103,-0.1761443114530419,2729.3932640568974,-62.756398835091204,0.0,-55.99870434478976,-8.798478877969131,-8.339672847992487,1.9080839665116667,0.132700421156013,1.39907979825015,9.196499887461925,0.05736466434242336,1.710465416928035,0.0,0.0,0.0,0.00017970147059189758,52.144834451071894,-6.397978853992626,-62.756398835091204,0.03322210548269652,2775.250709408473,5.591532416159446
55,2019-01-31 06:45:00,0.0,-4.1,91.7,0.7,0.0,0.0,0.0,885.7,SW_directSW_diffuseLW_in,243.888,,,1.35,0.822,4.134,0,3.58,-1.303910795253369,-1.0775591189729472,0.005385163544143486,162.69281031490112,0.17741854996172424,1.4970851943429946,0.020517387688750947,1.426536528706486,0.020517387688750947,0.05478085358864249,2781.538098507969,-60.41200585867654,0.0,-50.30147556409801,-6.383355491060264,-6.231858903015206,-4.289062350600485,0.5618875470822264,1.426536528706486,9.196598292073228,0.05790843283058167,1.710465416928035,0.0,0.0,0.0,0.00018115431368073934,52.20291480565701,1.9897704329625006,-60.41200585867654,0.03353745932229911,2827.395543859545,5.510257156529088
56,2019-01-31 07:00:00,0.0,-3.9,90.9,0.8,0.0,0.0,0.0,885.9,SW_directSW_diffuseLW_in,248.823,,,1.35,0.822,4.16,0,3.58,-1.2491299416647266,-1.0911908918581736,0.005433981506131824,164.16937812155535,0.17902876567236134,1.3401993739631664,0.02343444507002339,1.447053916395237,0.02343444507002339,-0.038022790693250666,2833.7410133136264,-54.08061455924765,0.0,-45.60368070734276,-6.917934601564644,-7.117798476514852,-1.951061667295165,0.39206241695492783,1.447053916395237,9.196694283808549,0.05843399832721261,1.710465416928035,0.0,0.0,0.0,0.00017508818581594559,52.35980062603684,-1.3810778719928072,-54.08061455924765,0.033855366064392094,2879.598458665202,5.535421216835284
57,2019-01-31 07:15:00,0.035,-3.8,90.0,0.8,2.815,3.174,0.0,885.9,SW_directSW_diffuseLW_in,249.683,,,1.35,0.821,4.15,0,3.58,-1.2871527323579772,-1.1006171404456733,0.02296022233887718,165.4861430504485,0.180464714340729,1.3253400834136047,0.023307309560709775,1.4704883614652604,0.023307309560709775,-0.00836129553679378,2886.100813939663,-53.480500559341394,0.5797153116332252,-44.579023992362636,-6.55773865890083,-7.079116857774484,-3.386502700525619,0.4630494808144759,1.4704883614652604,9.19678061745076,0.05890268402568254,1.710465416928035,0.0,0.0,0.0,0.00015613747984379028,52.374659916586396,-0.3037020701667723,-53.480500559341394,0.03416263067870674,2931.958259291239,5.517946501262403
58,2019-01-31 07:30:00,0.074,-3.6,89.3,0.9,5.63,6.349,0.0,886.1,SW_directSW_diffuseLW_in,250.543,,,1.35,0.821,4.18,0,3.58,-1.295514027894771,-1.1116616306240452,0.04244944704233697,166.7881758243014,0.18188459740927088,1.2921592553153798,0.02557246462182483,1.49379567102597,0.02557246462182483,-0.029983829360243474,2938.4754738562497,-52.14109050051679,1.1792502792458563,-43.682824882879515,-6.767256508753637,-7.7670385430939195,-3.3266481996691692,0.4563888115396756,1.49379567102597,9.196866662538323,0.059366126001280224,1.710465416928035,0.0,0.0,0.0,0.00015438914198384406,52.40784074468462,-1.0890837440396268,-52.14109050051679,0.03443664130402046,2984.3329192078254,5.514114085277868
59,2019-01-31 07:45:00,0.111,-3.5,88.4,0.7,8.445,9.524,0.0,886.1,SW_directSW_diffuseLW_in,251.403,,,1.35,0.82,4.169,0,3.58,-1.3254978572550145,-1.1224623752903151,0.06088046355482938,168.05476261499493,0.18326582618865314,1.22563024292628,0.019849087660848846,1.5193681356477948,0.019849087660848846,0.03705949401634446,2990.883314600934,-49.45606437368937,1.8068643926496966,-42.69304137044671,-4.966540029528522,-6.028641245375687,-4.107355601719102,0.5040082353552691,1.5193681356477948,9.19695101144624,0.05981695143081834,1.710465416928035,0.0,0.0,0.0,0.0001501847129097191,52.474369757073724,1.3460886536744496,-49.45606437368937,0.03470758625912514,3036.74075995251,5.50037813086242
