time,temp,RH,wind,SW_global,ppt,press,LW_in,LW_out,SW_direct,SW_diffuse
2022-01-18 08:00:00,-6.44,90.97,0.405,3.3,0,91.04,232.34,267.54,3.3,0
2022-01-18 09:00:00,-6.645,90.44,0.36,15.37,0,91.05,234.895,265.99,15.37,0
2022-01-18 10:00:00,-5.76,88.8,0.4,93.12,0,91.055,238.935,267.31,93.12,0
2022-01-18 11:00:00,-1.45,76.295,0.565,405.925,0,91.055,240.07,294.83,405.925,0
2022-01-18 12:00:00,-1.055,75.315,0.54,235.33,0,90.985,239.455,298.33,235.33,0
2022-01-18 13:00:00,-3.74,81.675,0.53,38.25,0,90.955,233.915,275.175,38.25,0
2022-01-18 14:00:00,-4.455,85.195,0.48,37.34,0,90.915,233.135,269.57,37.34,0
2022-01-18 15:00:00,-4.365,85.175,0.35,30.96,0,90.91,233.045,266.785,30.96,0
2022-01-18 16:00:00,-4.78,86.385,0.22,20.74,0,90.93,232.96,264.895,20.74,0
2022-01-18 17:00:00,-4.98,87.395,0.385,5.87,0,90.96,231.31,264.125,5.87,0
2022-01-18 18:00:00,-5.71,89.6,0.335,-0.035,0,90.98,230.405,265.285,-0.035,0
2022-01-18 19:00:00,-6.225,89.91,0.315,0.02,0,90.985,231.485,266.42,0.02,0
2022-01-18 20:00:00,-6.69,91.42,0.215,-0.075,0,90.975,234.63,266.445,-0.075,0
2022-01-18 21:00:00,-6.865,91.97,0.215,0.53,0,90.995,239.29,268.26,0.53,0
2022-01-18 22:00:00,-6.84,91.65,0.23,-0.1,0,90.91,243.84,271.79,-0.1,0
2022-01-18 23:00:00,-6.7,92.29,0.31,0.04,0,90.955,246.52,273.31,0.04,0
2022-01-19 00:00:00,-7.01,92.885,0.31,0.135,0,90.965,248.15,272.395,0.135,0
2022-01-19 01:00:00,-6.51,90.82,0.41,-0.135,0,90.955,253.295,275.815,-0.135,0
2022-01-19 02:00:00,-5.37,87.895,0.415,0.275,0,90.885,258.28,279.235,0.275,0
2022-01-19 03:00:00,-5.12,85.66,0.355,-0.615,0,90.835,259.655,280.655,-0.615,0
2022-01-19 04:00:00,-6.795,88.6,0.425,-1.03,0,90.795,255.13,275.73,-1.03,0
2022-01-19 05:00:00,-6.575,89.645,0.43,-0.04,0,90.73,257.25,276.075,-0.04,0
2022-01-19 06:00:00,-5.545,86.005,0.435,-0.435,0,90.73,260.51,279.48,-0.435,0
2022-01-19 07:00:00,-5.53,85.94,0.41,-0.52,0,90.7,261.12,279.42,-0.52,0
2022-01-19 08:00:00,-6.92,87.84,0.56,1.705,0,90.68,258.41,276.525,1.705,0
2022-01-19 09:00:00,-7.735,90.31,0.44,13.795,0,90.665,257.855,274.86,13.795,0
2022-01-19 10:00:00,-6.985,89.255,0.385,92.835,0,90.635,261.54,278.575,92.835,0
2022-01-19 11:00:00,-1.735,75.17,0.45,375.58,0,90.595,269.385,307.575,375.58,0
2022-01-19 12:00:00,-1.37,72.73,0.67,270.995,0,90.55,243.905,299.405,270.995,0
2022-01-19 13:00:00,-4.455,83.595,0.485,37.515,0,90.495,230.885,272.95,37.515,0
2022-01-19 14:00:00,-6.14,88.555,0.465,36.685,0,90.425,226.6,266.01,36.685,0
2022-01-19 15:00:00,-6.93,89.84,0.465,30.8,0,90.42,224.505,261.59,30.8,0
2022-01-19 16:00:00,-7.585,92.11,0.4,20.245,0,90.405,223.195,258.24,20.245,0
2022-01-19 17:00:00,-7.87,93.105,0.4,5.475,0,90.38,224.89,259.23,5.475,0
2022-01-19 18:00:00,-7.155,90.81,0.425,0.515,0,90.39,229.59,263.215,0.515,0
2022-01-19 19:00:00,-6.715,91.255,0.45,0.2,0,90.4,241.29,266.945,0.2,0
2022-01-19 20:00:00,-4.27,86.705,0.56,1.91,0,90.385,285.785,284.975,1.91,0
2022-01-19 21:00:00,-3.015,86.385,0.405,0.75,0,90.365,294.74,292.29,0.75,0
2022-01-19 22:00:00,-2.225,85.29,0.615,0.21,0,90.395,297.64,297.185,0.21,0
2022-01-19 23:00:00,-2.05,85.775,0.445,-0.11,0,90.39,297.6,298.495,-0.11,0
2022-01-20 00:00:00,-2.11,86.985,0.645,-0.385,0,90.39,299.41,300.195,-0.385,0
2022-01-20 01:00:00,-2.525,93.26,0.315,-0.22,0,90.39,303.035,301.275,-0.22,0
2022-01-20 02:00:00,-2.5,95.19,0.455,0.025,0,90.4,303.025,302.11,0.025,0
2022-01-20 03:00:00,-2.065,95.825,0.555,0.205,0,90.435,305.415,305.105,0.205,0
2022-01-20 04:00:00,-2.075,97.0,0.445,-0.015,0,90.405,305.99,305.305,-0.015,0
2022-01-20 05:00:00,-2.15,97.165,0.32,-0.16,0,90.37,305.55,304.52,-0.16,0
2022-01-20 06:00:00,-2.135,96.855,0.64,-0.13,0,90.41,305.475,304.795,-0.13,0
2022-01-20 07:00:00,-2.025,96.0,0.765,-0.14,0,90.44,305.76,305.425,-0.14,0
2022-01-20 08:00:00,-2.065,96.445,0.575,0.275,0,90.435,305.975,305.32,0.275,0
2022-01-20 09:00:00,-2.125,96.87,0.495,3.34,0,90.45,306.225,304.73,3.34,0
2022-01-20 10:00:00,-1.99,96.52,0.44,5.8,0,90.47,307.695,305.095,5.8,0
2022-01-20 11:00:00,-1.77,95.83,0.49,12.485,0,90.485,310.045,305.76,12.485,0
2022-01-20 12:00:00,-1.515,94.115,0.83,15.585,0,90.495,311.89,307.605,15.585,0
2022-01-20 13:00:00,-1.645,95.75,0.9,14.55,0,90.425,311.91,307.995,14.55,0
2022-01-20 14:00:00,-1.7,96.885,1.04,12.28,0,90.405,310.965,307.99,12.28,0
2022-01-20 15:00:00,-1.555,95.19,1.1,10.265,0,90.36,310.855,307.995,10.265,0
2022-01-20 16:00:00,-1.555,95.25,1.12,4.5,0,90.385,309.425,307.56,4.5,0
2022-01-20 17:00:00,-1.63,94.415,1.09,0.55,0,90.415,307.87,306.285,0.55,0
2022-01-20 18:00:00,-1.75,94.47,1.1,-0.28,0,90.455,306.93,305.545,-0.28,0
2022-01-20 19:00:00,-1.815,94.405,1.22,-0.265,0,90.465,306.665,305.155,-0.265,0
2022-01-20 20:00:00,-1.955,91.385,1.23,-0.52,0,90.47,305.44,303.06,-0.52,0
2022-01-20 21:00:00,-2.1,91.41,0.885,-0.58,0,90.495,304.49,301.595,-0.58,0
2022-01-20 22:00:00,-2.235,92.27,0.86,-0.64,0,90.48,303.645,300.12,-0.64,0
2022-01-20 23:00:00,-2.265,93.215,0.81,-0.585,0,90.485,303.525,300.455,-0.585,0
2022-01-21 00:00:00,-2.49,90.785,0.995,-0.405,0,90.5,303.315,300.73,-0.405,0
2022-01-21 01:00:00,-3.3,90.1,1.16,-0.465,0,90.54,299.83,296.99,-0.465,0
2022-01-21 02:00:00,-3.53,89.49,1.015,-0.6,0,90.56,298.245,295.215,-0.6,0
2022-01-21 03:00:00,-3.775,87.445,0.9,-0.875,0,90.575,296.33,288.035,-0.875,0
2022-01-21 04:00:00,-4.38,87.435,0.545,-1.3,0,90.55,290.875,277.505,-1.3,0
2022-01-21 05:00:00,-4.98,88.68,0.47,-0.92,0,90.55,289.12,284.13,-0.92,0
2022-01-21 06:00:00,-4.68,88.675,0.675,-0.74,0,90.585,291.5,287.13,-0.74,0
2022-01-21 07:00:00,-5.275,89.815,0.43,-0.605,0,90.6,289.51,282.845,-0.605,0
2022-01-21 08:00:00,-5.275,90.645,0.37,0.46,0,90.65,289.225,285.69,0.46,0
2022-01-21 09:00:00,-5.08,90.335,0.345,6.69,0,90.715,291.43,286.62,6.69,0
2022-01-21 10:00:00,-5.135,86.93,0.42,61.785,0,90.715,296.78,278.755,61.785,0
2022-01-21 11:00:00,-4.16,81.605,0.795,183.555,0,90.72,313.75,298.18,183.555,0
2022-01-21 12:00:00,-3.41,76.895,0.605,95.83,0,90.75,315.96,301.645,95.83,0
2022-01-21 13:00:00,-3.125,78.86,0.585,70.635,0,90.76,315.305,301.15,70.635,0
2022-01-21 14:00:00,-3.11,78.08,0.55,50.975,0,90.765,310.6,299.775,50.975,0
2022-01-21 15:00:00,-3.105,77.15,0.545,29.975,0,90.795,306.455,297.615,29.975,0
2022-01-21 16:00:00,-3.59,77.465,0.395,8.85,0,90.8,300.155,292.43,8.85,0
2022-01-21 17:00:00,-4.12,80.395,0.34,1.145,0,90.835,294.535,289.075,1.145,0
2022-01-21 18:00:00,-4.185,82.93,0.335,-0.87,0,90.91,293.4,290.52,-0.87,0
2022-01-21 19:00:00,-4.48,85.115,0.46,-0.855,0,90.93,292.655,288.47,-0.855,0
2022-01-21 20:00:00,-5.19,87.645,0.455,-0.83,0,90.93,289.565,279.95,-0.83,0
2022-01-21 21:00:00,-6.63,89.74,0.435,-0.78,0,90.89,282.23,269.31,-0.78,0
2022-01-21 22:00:00,-7.18,91.4,0.59,-0.455,0,90.915,278.895,270.96,-0.455,0
2022-01-21 23:00:00,-5.465,86.89,0.96,-0.54,0,90.905,286.965,279.74,-0.54,0
2022-01-22 00:00:00,-5.94,90.075,0.36,-0.505,0,90.9,285.885,280.47,-0.505,0
2022-01-22 01:00:00,-5.645,89.425,0.36,-0.485,0,90.895,286.77,281.255,-0.485,0
2022-01-22 02:00:00,-5.375,89.23,0.37,-0.51,0,90.9,287.475,280.355,-0.51,0
2022-01-22 03:00:00,-7.19,90.29,0.39,-0.945,0,90.895,279.595,258.895,-0.945,0
2022-01-22 04:00:00,-7.775,92.195,0.395,-1.215,0,90.88,273.29,259.865,-1.215,0
2022-01-22 05:00:00,-6.155,87.905,0.475,-0.575,0,90.89,281.26,274.3,-0.575,0
2022-01-22 06:00:00,-6.07,87.28,0.43,-0.625,0,90.9,282.55,270.58,-0.625,0
2022-01-22 07:00:00,-4.275,81.52,1.035,-0.86,0,90.855,289.745,286.22,-0.86,0
2022-01-22 08:00:00,-4.615,84.545,0.77,0.12,0,90.885,293.235,288.985,0.12,0
2022-01-22 09:00:00,-4.395,85.06,0.505,13.005,0,90.99,294.36,290.285,13.005,0
2022-01-22 10:00:00,-3.585,84.105,0.46,36.455,0,91.02,302.205,295.34,36.455,0
2022-01-22 11:00:00,-2.505,80.71,0.38,62.645,0,91.02,312.655,302.345,62.645,0
2022-01-22 12:00:00,-1.23,73.975,0.4,102.125,0,90.985,315.79,307.875,102.125,0
2022-01-22 13:00:00,-1.925,73.415,0.51,47.445,0,90.935,315.56,288.795,47.445,0
2022-01-22 14:00:00,-3.67,80.19,0.475,39.93,0,90.935,302.12,279.735,39.93,0
2022-01-22 15:00:00,-2.66,81.05,0.45,32.195,0,90.915,302.805,284.445,32.195,0
2022-01-22 16:00:00,-1.65,83.105,0.46,27.385,0,90.95,306.86,296.93,27.385,0
2022-01-22 17:00:00,-1.035,84.195,0.535,3.45,0,90.99,308.13,298.555,3.45,0
2022-01-22 18:00:00,-1.48,84.37,0.68,-1.995,0,90.98,302.7,290.605,-1.995,0
2022-01-22 19:00:00,-2.295,86.9,0.51,-1.915,0,90.97,299.075,283.565,-1.915,0
2022-01-22 20:00:00,-3.02,88.89,0.565,-1.595,0,91.015,294.61,277.64,-1.595,0
2022-01-22 21:00:00,-4.275,90.73,0.405,-1.815,0,91.05,288.565,269.66,-1.815,0
2022-01-22 22:00:00,-4.895,91.975,0.385,-1.51,0,91.04,284.935,271.185,-1.51,0
2022-01-22 23:00:00,-4.83,92.175,0.395,-1.655,0,91.015,284.52,273.56,-1.655,0
2022-01-23 00:00:00,-4.8,92.675,0.445,-1.69,0,90.98,285.325,276.96,-1.69,0
2022-01-23 01:00:00,-5.135,93.05,0.315,-1.605,0,90.96,284.055,278.735,-1.605,0
2022-01-23 02:00:00,-5.64,94.6,0.27,-1.49,0,90.94,280.7,277.15,-1.49,0
2022-01-23 03:00:00,-4.945,92.84,0.31,-1.515,0,90.89,283.57,281.215,-1.515,0
2022-01-23 04:00:00,-5.21,94.155,0.375,-1.45,0,90.87,283.04,281.465,-1.45,0
2022-01-23 05:00:00,-5.5,94.275,0.305,-1.485,0,90.85,281.75,280.615,-1.485,0
2022-01-23 06:00:00,-5.53,94.265,0.26,-1.31,0,90.865,281.04,280.275,-1.31,0
2022-01-23 07:00:00,-5.22,93.525,0.375,-1.27,0,90.86,281.85,281.29,-1.27,0
2022-01-23 08:00:00,-5.525,93.93,0.265,0.395,0,90.905,281.56,281.195,0.395,0
2022-01-23 09:00:00,-6.02,94.37,0.34,8.645,0,90.95,280.155,280.395,8.645,0
2022-01-23 10:00:00,-4.425,91.535,0.51,66.67,0,90.92,287.515,288.595,66.67,0
2022-01-23 11:00:00,-2.8,87.36,0.525,216.905,0,90.93,301.54,303.305,216.905,0
2022-01-23 12:00:00,0.07,77.37,0.5,322.51,0,90.89,316.015,308.195,322.51,0
2022-01-23 13:00:00,-3.14,85.075,0.475,30.265,0,90.86,305.735,277.16,30.265,0
2022-01-23 14:00:00,-4.005,88.365,0.6,26.44,0,90.795,294.0,271.41,26.44,0
2022-01-23 15:00:00,-3.98,89.855,0.47,21.865,0,90.75,291.89,268.16,21.865,0
2022-01-23 16:00:00,-4.07,90.31,0.51,14.17,0,90.77,290.275,267.05,14.17,0
2022-01-23 17:00:00,-5.34,90.98,0.54,3.74,0,90.805,285.29,263.035,3.74,0
2022-01-23 18:00:00,-5.985,94.35,0.43,-1.18,0,90.81,280.295,264.25,-1.18,0
2022-01-23 19:00:00,-6.135,93.565,0.395,-1.455,0,90.785,279.885,268.69,-1.455,0
2022-01-23 20:00:00,-5.73,91.0,0.45,-1.355,0,90.8,279.85,272.505,-1.355,0
2022-01-23 21:00:00,-5.57,88.93,0.505,-1.855,0,90.8,281.15,276.535,-1.855,0
2022-01-23 22:00:00,-5.675,88.815,0.575,-1.21,0,90.795,281.02,277.585,-1.21,0
2022-01-23 23:00:00,-5.25,87.485,0.525,-1.42,0,90.775,282.63,279.81,-1.42,0
2022-01-24 00:00:00,-6.18,88.995,0.58,-1.26,0,90.825,280.205,277.59,-1.26,0
2022-01-24 01:00:00,-6.855,89.975,0.505,-1.255,0,90.82,277.345,275.315,-1.255,0
2022-01-24 02:00:00,-7.245,90.635,0.37,-1.17,0,90.82,274.625,273.2,-1.17,0
2022-01-24 03:00:00,-7.23,91.125,0.49,-1.07,0,90.825,274.57,273.705,-1.07,0
2022-01-24 04:00:00,-7.22,91.325,0.63,-0.72,0,90.81,275.81,275.03,-0.72,0
2022-01-24 05:00:00,-6.715,89.635,0.585,-0.94,0,90.77,277.58,277.115,-0.94,0
2022-01-24 06:00:00,-5.38,85.705,0.485,-1.135,0,90.75,281.075,280.7,-1.135,0
2022-01-24 07:00:00,-4.515,82.72,0.78,-1.145,0,90.75,284.61,284.305,-1.145,0
2022-01-24 08:00:00,-4.225,81.845,0.66,1.355,0,90.795,287.265,286.45,1.355,0
2022-01-24 09:00:00,-4.72,84.355,0.555,11.8,0,90.83,285.72,285.47,11.8,0
2022-01-24 10:00:00,-4.495,85.15,0.555,132.33,0,90.835,287.75,288.435,132.33,0
2022-01-24 11:00:00,0.445,71.32,0.6,555.32,0,90.835,313.875,307.775,555.32,0
2022-01-24 12:00:00,0.37,68.22,0.715,526.29,0,90.855,316.92,310.525,526.29,0
2022-01-24 13:00:00,-2.18,77.775,0.545,34.51,0,90.82,310.865,282.88,34.51,0
2022-01-24 14:00:00,-3.37,81.065,0.485,34.64,0,90.78,298.28,274.235,34.64,0
2022-01-24 15:00:00,-3.65,84.2,0.425,30.56,0,90.785,292.615,271.305,30.56,0
2022-01-24 16:00:00,-3.24,85.81,0.36,20.41,0,90.8,292.005,270.79,20.41,0
2022-01-24 17:00:00,-3.495,85.875,0.415,6.53,0,90.845,290.795,269.83,6.53,0
2022-01-24 18:00:00,-3.64,86.005,0.29,-0.45,0,90.87,287.78,267.655,-0.45,0
2022-01-24 19:00:00,-3.84,86.84,0.3,-0.05,0,90.89,286.405,267.22,-0.05,0
2022-01-24 20:00:00,-3.77,86.31,0.34,-0.59,0,90.9,286.62,266.88,-0.59,0
2022-01-24 21:00:00,-3.315,84.12,0.395,0.17,0,90.91,287.95,267.295,0.17,0
2022-01-24 22:00:00,-3.625,84.985,0.285,-0.835,0,90.925,286.795,265.69,-0.835,0
2022-01-24 23:00:00,-3.76,84.32,0.305,-0.395,0,90.94,286.14,265.685,-0.395,0
2022-01-25 00:00:00,-4.065,86.04,0.305,-0.75,0,90.945,285.14,264.3,-0.75,0
2022-01-25 01:00:00,-4.255,85.71,0.33,-0.205,0,90.955,284.575,264.03,-0.205,0
2022-01-25 02:00:00,-4.565,87.535,0.26,-0.5,0,90.95,283.44,263.57,-0.5,0
2022-01-25 03:00:00,-4.98,87.935,0.32,-0.27,0,90.96,282.095,263.525,-0.27,0
2022-01-25 04:00:00,-5.365,89.48,0.225,-0.135,0,90.95,280.525,263.045,-0.135,0
2022-01-25 05:00:00,-4.86,87.47,0.265,-0.48,0,90.935,281.515,266.975,-0.48,0
2022-01-25 06:00:00,-4.56,87.375,0.275,-0.3,0,90.93,282.255,267.6,-0.3,0
2022-01-25 07:00:00,-4.56,87.145,0.285,-0.445,0,90.945,282.865,266.87,-0.445,0
2022-01-25 08:00:00,-4.66,85.69,0.23,7.51,0,90.98,282.19,264.67,7.51,0
2022-01-25 09:00:00,-4.28,85.45,0.275,17.54,0,90.99,284.345,262.985,17.54,0
2022-01-25 10:00:00,-3.83,83.095,0.235,160.245,0,91.01,287.78,266.635,160.245,0
2022-01-25 11:00:00,2.12,66.08,0.47,540.42,0,91.01,316.59,310.25,540.42,0
2022-01-25 12:00:00,2.145,64.26,0.54,422.045,0,90.99,304.525,316.665,422.045,0
2022-01-25 13:00:00,-1.26,78.275,0.5,37.615,0,90.97,245.31,287.455,37.615,0
2022-01-25 14:00:00,-1.975,82.385,0.375,38.97,0,90.94,242.36,278.11,38.97,0
2022-01-25 15:00:00,-1.93,81.865,0.255,33.68,0,90.925,241.955,274.49,33.68,0
2022-01-25 16:00:00,-1.83,81.0,0.2,18.7,0,90.93,241.85,272.38,18.7,0
2022-01-25 17:00:00,-2.45,82.71,0.205,7.425,0,90.92,240.89,270.855,7.425,0
2022-01-25 18:00:00,-1.77,79.325,0.355,0.515,0,90.94,240.2,271.86,0.515,0
2022-01-25 19:00:00,-2.69,83.87,0.2,0.58,0,90.95,239.57,269.64,0.58,0
2022-01-25 20:00:00,-2.54,82.815,0.275,1.355,0,90.945,239.825,269.595,1.355,0
2022-01-25 21:00:00,-2.625,81.59,0.33,0.68,0,90.935,238.99,269.43,0.68,0
2022-01-25 22:00:00,-3.11,83.325,0.315,0.115,0,90.935,236.935,267.895,0.115,0
2022-01-25 23:00:00,-3.8,84.915,0.27,0.355,0,90.945,234.895,265.875,0.355,0
2022-01-26 00:00:00,-3.98,84.305,0.27,0.68,0,90.955,234.21,264.815,0.68,0
2022-01-26 01:00:00,-3.88,83.88,0.26,0.77,0,90.96,233.79,265.01,0.77,0
2022-01-26 02:00:00,-3.57,81.41,0.415,1.025,0,90.965,233.91,265.43,1.025,0
2022-01-26 03:00:00,-1.885,75.23,0.545,0.98,0,90.93,236.685,269.445,0.98,0
2022-01-26 04:00:00,-1.18,71.76,0.545,0.365,0,90.875,238.205,273.01,0.365,0
2022-01-26 05:00:00,-3.055,77.28,0.475,-0.89,0,90.88,234.615,268.875,-0.89,0
2022-01-26 06:00:00,-4.37,82.56,0.39,-0.17,0,90.86,231.985,264.245,-0.17,0
2022-01-26 07:00:00,-4.46,82.125,0.385,0.24,0,90.835,230.67,262.325,0.24,0
2022-01-26 08:00:00,-3.85,80.01,0.35,5.84,0,90.855,231.415,262.965,5.84,0
2022-01-26 09:00:00,-4.205,81.17,0.3,21.155,0,90.905,230.145,262.565,21.155,0
2022-01-26 10:00:00,-4.23,81.04,0.25,30.63,0,90.89,230.49,261.88,30.63,0
2022-01-26 11:00:00,1.95,64.085,0.585,398.92,0,90.88,243.635,305.735,398.92,0
2022-01-26 12:00:00,2.15,62.54,0.63,394.225,0,90.855,246.815,316.59,394.225,0
2022-01-26 13:00:00,-1.085,72.775,0.55,38.45,0,90.84,236.805,286.405,38.45,0
2022-01-26 14:00:00,-2.16,77.285,0.55,39.32,0,90.8,234.43,276.845,39.32,0
2022-01-26 15:00:00,-2.185,77.355,0.33,33.69,0,90.82,234.795,272.94,33.69,0
2022-01-26 16:00:00,-1.74,75.245,0.455,24.165,0,90.835,235.135,272.87,24.165,0
2022-01-26 17:00:00,-2.435,76.51,0.285,8.635,0,90.84,233.345,269.2,8.635,0
2022-01-26 18:00:00,-2.81,76.55,0.22,0.08,0,90.87,231.75,266.41,0.08,0
2022-01-26 19:00:00,-3.21,76.47,0.295,0.82,0,90.875,231.12,264.82,0.82,0
2022-01-26 20:00:00,-3.13,76.15,0.245,0.795,0,90.875,230.47,263.955,0.795,0
2022-01-26 21:00:00,-2.285,72.685,0.39,1.07,0,90.865,230.805,265.495,1.07,0
2022-01-26 22:00:00,-2.37,72.13,0.43,0.83,0,90.87,230.11,265.76,0.83,0
2022-01-26 23:00:00,-2.205,70.03,0.38,0.42,0,90.845,230.295,265.23,0.42,0
2022-01-27 00:00:00,-2.15,68.05,0.37,0.78,0,90.825,230.255,264.73,0.78,0
2022-01-27 01:00:00,-2.37,68.61,0.32,0.26,0,90.8,229.03,263.19,0.26,0
2022-01-27 02:00:00,-3.51,73.26,0.295,0.4,0,90.785,228.41,262.135,0.4,0
2022-01-27 03:00:00,-3.895,72.83,0.35,0.6,0,90.755,228.21,260.995,0.6,0
2022-01-27 04:00:00,-4.29,74.26,0.325,0.565,0,90.74,231.96,261.22,0.565,0
2022-01-27 05:00:00,-4.37,74.51,0.295,0.805,0,90.75,232.045,261.09,0.805,0
2022-01-27 06:00:00,-4.46,73.66,0.395,0.475,0,90.765,230.505,260.94,0.475,0
2022-01-27 07:00:00,-5.085,75.94,0.35,0.635,0,90.75,230.42,259.465,0.635,0
2022-01-27 08:00:00,-3.745,72.22,0.44,8.93,0,90.745,235.4,264.01,8.93,0
2022-01-27 09:00:00,-1.635,64.275,0.47,63.42,0,90.755,240.1,273.66,63.42,0
2022-01-27 10:00:00,-2.575,71.95,0.425,150.085,0,90.77,241.265,278.135,150.085,0
2022-01-27 11:00:00,0.96,64.37,0.38,345.74,0,90.75,247.22,300.77,345.74,0
2022-01-27 12:00:00,2.635,58.185,0.48,382.92,0,90.715,250.675,317.37,382.92,0
2022-01-27 13:00:00,0.535,64.85,0.475,135.925,0,90.725,245.77,298.115,135.925,0
2022-01-27 14:00:00,-0.385,69.905,0.465,102.675,0,90.675,240.955,288.7,102.675,0
2022-01-27 15:00:00,-0.78,73.325,0.455,68.035,0,90.665,238.665,283.25,68.035,0
2022-01-27 16:00:00,-0.32,67.93,0.455,33.715,0,90.695,235.83,278.74,33.715,0
2022-01-27 17:00:00,-1.7,70.15,0.305,11.67,0,90.7,231.765,272.105,11.67,0
2022-01-27 18:00:00,-1.995,68.215,0.465,0.215,0,90.695,229.22,268.855,0.215,0
2022-01-27 19:00:00,-2.88,70.83,0.43,0.255,0,90.715,227.305,265.365,0.255,0
2022-01-27 20:00:00,-3.195,71.065,0.42,-0.285,0,90.725,225.65,264.185,-0.285,0
2022-01-27 21:00:00,-3.425,69.915,0.405,0.345,0,90.74,226.145,263.205,0.345,0
2022-01-27 22:00:00,-3.67,72.28,0.475,0.42,0,90.79,243.05,268.185,0.42,0
2022-01-27 23:00:00,-1.7,69.59,0.66,3.22,0,90.835,291.46,289.16,3.22,0
2022-01-28 00:00:00,-0.165,66.73,0.64,0.32,0,90.87,295.775,298.77,0.32,0
2022-01-28 01:00:00,-1.315,73.815,0.565,-0.355,0,90.885,287.13,295.815,-0.355,0
2022-01-28 02:00:00,-1.4,76.01,0.655,0.395,0,90.925,287.17,296.445,0.395,0
2022-01-28 03:00:00,-2.11,74.46,0.57,-2.11,0,90.865,236.94,279.17,-2.11,0
2022-01-28 04:00:00,-3.0,75.365,0.635,0.925,0,90.885,262.7,279.655,0.925,0
2022-01-28 05:00:00,-1.95,75.31,0.66,1.13,0,90.97,294.94,295.24,1.13,0
2022-01-28 06:00:00,-1.905,85.575,0.5,0.36,0,91.025,301.575,300.62,0.36,0
2022-01-28 07:00:00,-2.04,92.59,0.38,0.07,0,91.03,303.8,302.32,0.07,0
2022-01-28 08:00:00,-2.245,94.94,0.355,1.21,0,91.12,304.92,303.575,1.21,0
