time,temp,RH,wind,SW_global,ppt,press,LW_in,snow_h
2022-02-04 12:00:00,3.57,69.09,0.68,491.93,0.0,89.66,254.365,54.73
2022-02-04 13:00:00,2.735,71.885,0.6,154.13,0.0,89.58,249.94,54.865
2022-02-04 14:00:00,0.1,82.85,0.44,43.88,0.0,89.595,242.9,55.055
2022-02-04 15:00:00,-1.045,85.84,0.51,38.64,0.0,89.595,240.415,54.98
2022-02-04 16:00:00,-1.91,89.9,0.525,27.46,0.0,89.585,238.99,55.03
2022-02-04 17:00:00,-1.3,88.555,0.52,12.07,0.0,89.61,239.965,54.89
2022-02-04 18:00:00,-1.215,89.66,0.43,2.965,0.0,89.715,303.485,55.01
2022-02-04 19:00:00,0.185,88.15,0.375,1.62,0.0,89.785,312.205,55.165
2022-02-04 20:00:00,0.715,89.835,0.51,1.11,0.0,89.825,313.685,55.19
2022-02-04 21:00:00,1.02,90.595,0.445,0.25,0.0,89.83,312.58,55.145
2022-02-04 22:00:00,0.985,92.955,0.54,-0.985,0.0,89.87,315.35,54.925
2022-02-04 23:00:00,0.425,96.095,0.375,-0.12,0.0,89.88,315.53,54.695
2022-02-05 00:00:00,0.525,96.9,0.555,-0.41,0.0,89.885,315.35,55.195
2022-02-05 01:00:00,0.75,96.655,0.415,0.165,0.0,89.915,316.855,55.115
2022-02-05 02:00:00,1.09,97.11,0.485,0.83,0.0,89.925,318.285,55.03
2022-02-05 03:00:00,1.18,96.99,0.46,0.36,0.0,89.95,318.66,54.94
2022-02-05 04:00:00,1.185,97.225,0.48,0.275,0.0,89.955,318.765,54.87
2022-02-05 05:00:00,1.305,97.31,0.415,0.19,0.0,89.975,318.8,54.73
2022-02-05 06:00:00,1.2,97.62,0.78,-0.12,0.0,90.04,319.62,54.38
2022-02-05 07:00:00,0.79,97.68,0.525,-0.8,0.0,90.06,316.77,54.68
2022-02-05 08:00:00,0.225,97.685,0.605,1.88,0.0,90.135,315.62,54.83
2022-02-05 09:00:00,-0.05,97.68,0.56,11.855,0.0,90.205,315.395,55.875
2022-02-05 10:00:00,-0.205,97.145,0.7,26.36,0.0,90.285,315.655,56.065
2022-02-05 11:00:00,0.51,94.445,0.41,62.76,0.0,90.325,315.365,57.22
2022-02-05 12:00:00,1.28,92.395,0.51,146.655,0.0,90.345,309.585,56.37
2022-02-05 13:00:00,1.69,91.79,0.49,269.515,0.0,90.335,303.865,55.845
2022-02-05 14:00:00,1.805,90.805,0.515,222.575,0.0,90.325,297.97,55.74
2022-02-05 15:00:00,1.7,89.635,0.43,151.93,0.0,90.34,287.34,55.715
2022-02-05 16:00:00,0.735,93.165,0.38,42.435,0.0,90.35,245.36,55.485
2022-02-05 17:00:00,-0.76,95.075,0.515,11.005,0.0,90.35,237.565,55.35
2022-02-05 18:00:00,-1.2,92.36,0.775,-2.77,0.0,90.38,236.285,55.295
2022-02-05 19:00:00,-1.52,88.44,1.015,-2.985,0.0,90.415,228.865,55.23
2022-02-05 20:00:00,-2.64,89.845,0.66,-2.21,0.0,90.45,227.02,55.27
2022-02-05 21:00:00,-3.59,91.84,0.425,-1.79,0.0,90.445,225.42,55.145
2022-02-05 22:00:00,-4.07,93.15,0.51,-1.06,0.0,90.415,227.07,55.145
2022-02-05 23:00:00,-4.05,92.95,0.67,-1.65,0.0,90.395,226.985,55.24
2022-02-06 00:00:00,-4.765,94.25,0.355,-1.41,0.0,90.455,228.295,55.15
2022-02-06 01:00:00,-5.555,94.775,0.33,-0.99,0.0,90.445,232.705,55.07
2022-02-06 02:00:00,-5.63,94.12,0.34,-1.065,0.0,90.42,242.4,54.965
2022-02-06 03:00:00,-5.575,93.795,0.45,-0.575,0.0,90.345,251.285,55.07
2022-02-06 04:00:00,-5.63,93.815,0.455,-1.305,0.0,90.3,257.04,55.06
2022-02-06 05:00:00,-6.26,94.13,0.37,-1.31,0.0,90.31,258.47,54.875
2022-02-06 06:00:00,-6.39,94.765,0.365,-0.075,0.0,90.335,261.995,54.87
2022-02-06 07:00:00,-5.24,92.79,0.57,0.1,0.0,90.25,272.01,54.99
2022-02-06 08:00:00,-5.185,91.97,0.58,21.91,0.0,90.25,275.555,54.905
2022-02-06 09:00:00,-4.785,91.26,0.725,39.685,0.0,90.255,276.88,54.81
2022-02-06 10:00:00,-4.455,91.09,0.74,173.025,0.0,90.165,276.025,54.8
2022-02-06 11:00:00,-0.66,78.96,0.65,442.39,0.0,90.11,252.105,54.66
2022-02-06 12:00:00,0.445,73.38,0.67,330.49,0.0,90.02,257.35,54.8
2022-02-06 13:00:00,0.555,73.32,0.77,333.83,0.0,89.95,262.82,54.825
2022-02-06 14:00:00,0.335,74.12,0.775,221.2,0.0,89.96,283.605,54.735
2022-02-06 15:00:00,0.305,75.895,0.66,144.045,0.0,89.895,289.855,54.885
2022-02-06 16:00:00,0.535,76.275,0.94,94.055,0.0,89.825,295.67,54.945
2022-02-06 17:00:00,0.365,76.84,0.925,20.83,0.0,89.855,297.61,54.94
2022-02-06 18:00:00,0.32,78.785,0.695,0.28,0.8,89.88,304.68,54.945
2022-02-06 19:00:00,-0.2,87.72,0.495,-0.935,0.8,89.855,311.0,54.67
2022-02-06 20:00:00,-0.895,95.575,0.42,-0.17,0.6,89.77,311.265,55.405
2022-02-06 21:00:00,-0.73,96.53,0.465,-0.075,1.0,89.67,311.465,58.22
2022-02-06 22:00:00,-0.36,96.845,0.57,-0.085,1.4,89.58,312.88,59.715
2022-02-06 23:00:00,-0.045,97.125,0.675,-0.085,2.4,89.475,314.44,61.63
2022-02-07 00:00:00,0.19,97.345,0.76,-0.11,2.6,89.36,315.52,62.735
2022-02-07 01:00:00,0.39,97.08,0.87,-0.255,1.0,89.27,315.53,63.99
2022-02-07 02:00:00,1.555,94.855,1.255,-2.365,0.4,89.175,315.18,64.045
2022-02-07 03:00:00,4.53,82.15,2.01,-0.65,0.8,89.115,323.88,63.655
2022-02-07 04:00:00,4.75,80.105,1.84,-1.3,2.8,89.07,327.525,63.26
2022-02-07 05:00:00,3.57,83.575,2.165,-2.39,1.2,89.205,323.61,62.915
2022-02-07 06:00:00,0.54,93.715,1.845,-0.7,1.6,89.495,315.255,62.385
2022-02-07 07:00:00,-0.6,95.105,1.605,-1.715,1.2,89.725,315.435,63.905
2022-02-07 08:00:00,-0.89,85.06,2.035,0.135,0.8,89.93,310.615,65.095
2022-02-07 09:00:00,-0.79,72.57,1.45,32.75,0.2,90.065,307.805,65.835
2022-02-07 10:00:00,-0.545,57.69,1.735,131.19,0.0,90.195,309.015,65.74
2022-02-07 11:00:00,0.08,58.395,1.375,254.93,0.0,90.3,314.905,65.205
2022-02-07 12:00:00,0.355,59.89,1.26,365.425,0.0,90.4,313.345,65.125
2022-02-07 13:00:00,1.115,48.76,1.34,269.935,0.0,90.475,314.345,64.96
2022-02-07 14:00:00,0.085,51.73,1.305,47.775,0.0,90.565,299.85,64.855
2022-02-07 15:00:00,-0.18,52.97,0.88,37.64,0.0,90.605,295.785,64.72
2022-02-07 16:00:00,-0.97,61.355,0.665,24.96,0.0,90.645,293.38,64.655
2022-02-07 17:00:00,-2.6,70.885,0.445,9.82,0.0,90.69,286.835,64.325
2022-02-07 18:00:00,-4.97,77.34,0.585,-0.99,0.0,90.79,278.34,64.44
2022-02-07 19:00:00,-5.605,81.97,0.465,-1.505,0.0,90.83,274.79,64.365
2022-02-07 20:00:00,-6.495,84.325,0.4,-1.4,0.0,90.89,270.875,64.41
2022-02-07 21:00:00,-7.02,85.305,0.34,-1.885,0.0,90.93,268.405,64.4
2022-02-07 22:00:00,-7.035,85.79,0.425,-1.485,0.0,90.945,268.23,64.24
2022-02-07 23:00:00,-7.395,84.695,0.39,-1.7,0.0,90.955,266.68,64.415
2022-02-08 00:00:00,-7.265,81.99,0.335,-1.78,0.0,91.01,266.26,64.275
2022-02-08 01:00:00,-6.57,76.41,0.455,0.42,0.0,91.03,272.05,64.325
2022-02-08 02:00:00,-4.74,74.535,0.545,0.415,0.0,91.045,285.15,64.335
2022-02-08 03:00:00,-3.9,75.875,0.445,-0.21,0.0,91.085,290.565,64.295
2022-02-08 04:00:00,-3.12,74.63,0.65,0.08,0.0,91.06,294.63,64.315
2022-02-08 05:00:00,-2.62,73.2,0.56,0.1,0.0,91.05,296.74,64.29
2022-02-08 06:00:00,-3.58,75.69,0.465,-3.025,0.0,91.1,287.965,64.11
2022-02-08 07:00:00,-5.23,78.835,0.325,-1.26,0.0,91.155,280.12,64.02
2022-02-08 08:00:00,-5.695,76.165,0.32,6.52,0.0,91.2,274.305,63.925
2022-02-08 09:00:00,-5.305,69.875,0.35,38.515,0.0,91.21,276.295,63.87
2022-02-08 10:00:00,-3.75,61.955,0.465,236.725,0.0,91.205,287.665,63.675
2022-02-08 11:00:00,0.075,52.81,0.69,502.135,0.0,91.17,314.6,63.6
2022-02-08 12:00:00,2.095,48.34,0.625,531.975,0.0,91.105,271.955,63.645
2022-02-08 13:00:00,0.41,54.19,0.645,232.96,0.0,91.065,240.9,63.63
2022-02-08 14:00:00,-2.205,68.425,0.58,46.045,0.0,91.035,234.045,63.595
2022-02-08 15:00:00,-2.185,67.99,0.32,42.24,0.0,91.015,235.26,63.54
2022-02-08 16:00:00,-2.165,72.08,0.375,30.3,0.0,91.05,235.16,63.595
2022-02-08 17:00:00,-1.52,70.285,0.405,15.59,0.0,91.055,235.54,63.545
2022-02-08 18:00:00,-1.345,70.24,0.37,1.865,0.0,91.05,236.58,63.5
2022-02-08 19:00:00,-0.63,68.8,0.39,1.02,0.0,91.03,238.05,63.39
2022-02-08 20:00:00,-2.04,74.575,0.395,-0.1,0.0,91.035,235.635,63.315
2022-02-08 21:00:00,-2.525,76.19,0.41,0.695,0.0,91.015,233.36,63.175
2022-02-08 22:00:00,-2.795,76.56,0.385,0.16,0.0,91.045,233.595,63.37
2022-02-08 23:00:00,-3.48,78.045,0.31,0.595,0.0,91.045,233.085,63.335
2022-02-09 00:00:00,-3.845,78.265,0.27,0.67,0.0,91.03,232.74,63.215
2022-02-09 01:00:00,-3.42,76.51,0.35,1.235,0.0,90.96,233.12,63.275
2022-02-09 02:00:00,-3.62,76.47,0.305,0.595,0.0,90.975,232.345,63.19
2022-02-09 03:00:00,-3.72,77.1,0.355,0.81,0.0,90.96,230.515,63.18
2022-02-09 04:00:00,-3.085,74.335,0.48,0.63,0.0,90.905,231.995,63.06
2022-02-09 05:00:00,-3.535,77.02,0.515,-0.01,0.0,90.915,231.285,63.045
2022-02-09 06:00:00,-3.91,78.1,0.455,0.295,0.0,90.935,230.7,63.06
2022-02-09 07:00:00,-3.3,75.805,0.53,0.63,0.0,90.93,232.18,63.03
2022-02-09 08:00:00,-3.0,74.64,0.585,10.095,0.0,90.91,233.845,62.96
2022-02-09 09:00:00,-2.16,72.375,0.55,26.84,0.0,90.88,235.66,62.89
2022-02-09 10:00:00,-0.69,68.715,0.385,220.2,0.0,90.845,241.855,62.855
2022-02-09 11:00:00,5.29,55.76,0.58,499.16,0.0,90.83,255.41,62.69
2022-02-09 12:00:00,5.82,53.46,0.6,532.66,0.0,90.805,257.235,62.635
2022-02-09 13:00:00,4.29,58.865,0.57,259.37,0.0,90.75,253.385,62.66
2022-02-09 14:00:00,1.02,71.315,0.5,43.37,0.0,90.71,242.755,62.675
2022-02-09 15:00:00,-0.515,76.415,0.525,39.29,0.0,90.725,238.325,62.64
2022-02-09 16:00:00,-0.895,76.775,0.33,29.415,0.0,90.715,237.31,62.555
2022-02-09 17:00:00,-1.065,78.22,0.43,15.405,0.0,90.675,236.68,62.63
2022-02-09 18:00:00,-1.49,78.965,0.345,1.365,0.0,90.67,235.51,62.385
2022-02-09 19:00:00,-1.69,78.5,0.41,0.505,0.0,90.655,234.76,62.51
2022-02-09 20:00:00,-1.095,75.995,0.565,0.26,0.0,90.64,235.42,62.555
2022-02-09 21:00:00,-1.68,76.815,0.405,0.04,0.0,90.655,235.015,62.42
2022-02-09 22:00:00,-1.955,77.495,0.375,0.63,0.0,90.66,234.81,62.4
2022-02-09 23:00:00,-2.12,76.46,0.345,0.335,0.0,90.66,235.575,62.355
2022-02-10 00:00:00,-2.34,76.67,0.31,0.88,0.0,90.64,234.77,62.38
2022-02-10 01:00:00,-2.03,74.135,0.53,0.51,0.0,90.575,234.595,62.365
2022-02-10 02:00:00,-2.115,73.06,0.48,0.265,0.0,90.55,234.705,62.325
2022-02-10 03:00:00,-2.38,74.23,0.43,0.08,0.0,90.535,233.43,62.345
2022-02-10 04:00:00,-2.95,76.51,0.47,0.25,0.0,90.535,231.37,62.385
2022-02-10 05:00:00,-2.665,74.115,0.475,0.24,0.0,90.52,231.41,62.28
2022-02-10 06:00:00,-3.03,74.095,0.475,0.445,0.0,90.525,230.945,62.195
2022-02-10 07:00:00,-2.865,73.31,0.515,0.595,0.0,90.52,231.695,62.255
2022-02-10 08:00:00,-2.765,72.675,0.365,10.875,0.0,90.535,233.34,62.235
2022-02-10 09:00:00,-1.42,67.67,0.4,32.25,0.0,90.54,237.03,62.15
2022-02-10 10:00:00,0.445,61.635,0.59,222.015,0.0,90.525,241.88,62.19
2022-02-10 11:00:00,5.835,46.59,0.8,469.1,0.0,90.485,256.17,62.15
2022-02-10 12:00:00,6.91,48.595,0.61,529.775,0.0,90.45,260.775,61.89
2022-02-10 13:00:00,4.12,57.8,0.645,287.53,0.0,90.4,255.995,62.09
2022-02-10 14:00:00,1.525,68.495,0.455,44.49,0.0,90.375,247.53,61.98
2022-02-10 15:00:00,1.0,69.78,0.545,41.095,0.0,90.375,247.03,62.005
2022-02-10 16:00:00,0.94,69.51,0.425,30.96,0.0,90.365,247.475,62.095
2022-02-10 17:00:00,0.96,68.2,0.51,16.25,0.0,90.335,247.55,62.005
2022-02-10 18:00:00,1.27,66.495,0.48,1.485,0.0,90.335,246.955,61.92
2022-02-10 19:00:00,0.5,68.885,0.47,0.09,0.0,90.365,245.68,61.88
2022-02-10 20:00:00,-0.005,70.795,0.45,0.32,0.0,90.42,252.78,61.995
2022-02-10 21:00:00,1.285,69.82,0.745,2.445,0.0,90.415,290.87,61.985
2022-02-10 22:00:00,4.1,59.255,1.905,0.915,0.0,90.36,302.71,61.975
2022-02-10 23:00:00,3.11,67.64,0.81,-1.34,0.0,90.29,300.01,61.99
2022-02-11 00:00:00,3.165,67.41,0.91,1.36,0.0,90.21,299.4,62.0
2022-02-11 01:00:00,6.375,51.15,2.62,-0.265,0.0,90.13,303.34,61.935
2022-02-11 02:00:00,3.76,67.125,0.63,-1.475,0.0,90.135,310.04,61.85
2022-02-11 03:00:00,2.265,77.365,0.65,-0.165,0.0,90.16,308.77,61.965
2022-02-11 04:00:00,2.455,74.595,0.78,-0.19,0.0,90.075,290.965,61.95
2022-02-11 05:00:00,2.3,75.66,0.7,0.26,1.4,90.03,304.235,61.895
2022-02-11 06:00:00,1.91,82.005,0.525,-0.83,3.2,90.16,316.9,61.925
2022-02-11 07:00:00,0.525,93.56,0.465,-0.46,3.2,90.315,315.54,62.33
2022-02-11 08:00:00,0.195,96.105,0.51,1.17,3.0,90.435,315.525,65.14
2022-02-11 09:00:00,0.11,96.53,1.24,6.485,3.4,90.55,314.81,68.415
2022-02-11 10:00:00,-0.345,96.255,2.17,11.96,2.2,90.66,315.725,71.735
2022-02-11 11:00:00,-0.56,95.735,1.18,22.73,1.8,90.73,315.865,74.27
2022-02-11 12:00:00,-0.645,94.63,1.155,25.06,0.4,90.795,315.98,76.63
2022-02-11 13:00:00,-0.165,91.835,0.915,39.22,0.0,90.8,316.065,76.54
2022-02-11 14:00:00,-0.145,89.0,0.94,161.255,0.0,90.795,279.88,76.24
2022-02-11 15:00:00,-1.165,89.695,0.46,95.935,0.0,90.785,254.01,76.26
2022-02-11 16:00:00,-3.66,91.34,0.6,44.92,0.0,90.79,230.15,76.56
2022-02-11 17:00:00,-5.8,94.89,1.155,15.56,0.0,90.815,234.205,76.325
2022-02-11 18:00:00,-4.78,96.15,0.12,3.19,0.0,90.86,274.01,76.375
2022-02-11 19:00:00,-3.855,95.855,5.965,0.985,0.0,90.92,287.925,76.285
2022-02-11 20:00:00,-3.175,95.96,14.04,-0.11,0.0,90.945,286.575,76.165
2022-02-11 21:00:00,-3.87,94.415,4.27,-1.84,0.0,90.945,270.31,76.065
2022-02-11 22:00:00,-6.645,92.46,6.945,-2.62,0.0,90.93,237.68,75.84
2022-02-11 23:00:00,-7.565,92.265,4.73,-1.48,0.0,90.915,234.78,75.75
2022-02-12 00:00:00,-9.29,90.735,10.69,-1.515,0.0,90.905,230.33,75.62
2022-02-12 01:00:00,-10.165,90.1,12.755,-1.6,0.0,90.84,228.29,75.525
2022-02-12 02:00:00,-11.38,90.805,21.0,-1.245,0.0,90.735,226.63,75.435
2022-02-12 03:00:00,-11.83,91.265,17.746,-0.76,0.0,90.715,229.32,75.355
2022-02-12 04:00:00,-11.205,92.445,14.492,-0.265,0.0,90.615,235.155,75.455
2022-02-12 05:00:00,-11.46,91.485,11.238,-1.44,0.0,90.545,238.195,75.25
2022-02-12 06:00:00,-11.78,92.185,7.984,-0.9,0.0,90.515,238.635,75.215
2022-02-12 07:00:00,-11.61,92.275,4.73,-0.645,0.0,90.485,240.95,75.2
2022-02-12 08:00:00,-10.84,92.375,15.52,8.765,0.0,90.475,246.56,75.385
2022-02-12 09:00:00,-10.735,91.395,1.1,24.235,0.6,90.515,249.87,75.325
2022-02-12 10:00:00,-9.035,91.69,0.64,236.25,1.0,90.615,262.91,75.13
2022-02-12 11:00:00,-4.21,80.62,0.805,460.245,0.4,90.59,251.385,75.14
2022-02-12 12:00:00,-2.415,75.485,1.06,615.33,0.0,90.515,234.815,75.225
2022-02-12 13:00:00,-1.11,70.985,1.145,390.875,0.0,90.46,226.11,75.235
2022-02-12 14:00:00,-3.805,78.805,0.635,82.695,0.0,90.455,218.81,75.24
2022-02-12 15:00:00,-4.99,84.505,0.61,86.115,0.0,90.44,219.665,75.13
2022-02-12 16:00:00,-4.925,84.415,0.42,89.195,0.0,90.44,225.02,74.965
2022-02-12 17:00:00,-4.86,86.655,0.48,38.77,0.0,90.415,222.225,74.775
2022-02-12 18:00:00,-2.09,69.935,1.18,2.195,0.0,90.4,222.035,75.04
2022-02-12 19:00:00,-3.015,76.87,0.635,-1.94,0.0,90.43,220.015,74.9
2022-02-12 20:00:00,-4.335,80.28,0.67,-1.47,0.0,90.445,217.285,74.81
2022-02-12 21:00:00,-5.475,82.815,0.455,-0.63,0.0,90.43,220.485,74.625
2022-02-12 22:00:00,-5.005,79.675,0.56,0.455,0.0,90.41,231.67,74.615
2022-02-12 23:00:00,-4.94,80.165,0.485,0.445,0.0,90.375,237.395,74.59
2022-02-13 00:00:00,-5.02,79.785,0.57,-0.3,0.0,90.38,230.235,74.495
2022-02-13 01:00:00,-5.04,79.395,0.435,0.565,0.0,90.36,228.76,74.47
2022-02-13 02:00:00,-4.14,74.71,0.725,-0.465,0.0,90.315,226.955,74.4
2022-02-13 03:00:00,-4.585,75.14,0.49,-0.54,0.0,90.29,217.89,74.365
2022-02-13 04:00:00,-6.395,80.22,0.34,-0.625,0.0,90.27,210.81,74.22
2022-02-13 05:00:00,-7.375,78.5,0.315,-0.445,0.0,90.255,209.975,74.17
2022-02-13 06:00:00,-7.195,78.825,0.525,0.46,0.0,90.185,210.1,74.185
2022-02-13 07:00:00,-7.44,79.985,0.425,0.05,0.0,90.145,207.535,74.065
2022-02-13 08:00:00,-7.72,77.24,0.4,18.26,0.0,90.1,206.96,74.0
2022-02-13 09:00:00,-8.13,79.55,0.27,29.505,0.0,90.115,206.51,73.945
2022-02-13 10:00:00,-5.975,72.44,0.665,286.98,0.0,90.04,207.31,73.905
2022-02-13 11:00:00,-0.995,61.81,0.775,508.43,0.0,89.97,219.58,73.925
2022-02-13 12:00:00,1.315,51.745,0.655,569.105,0.0,89.92,228.885,73.835
2022-02-13 13:00:00,0.775,54.805,0.64,404.21,0.0,89.81,229.685,73.815
2022-02-13 14:00:00,-2.855,66.59,0.71,48.875,0.0,89.755,219.725,73.825
2022-02-13 15:00:00,-2.315,62.11,0.91,44.425,0.0,89.67,218.825,73.735
2022-02-13 16:00:00,0.12,48.56,1.82,34.21,0.0,89.62,222.56,73.685
2022-02-13 17:00:00,4.67,28.715,4.585,15.54,0.0,89.55,229.85,73.76
2022-02-13 18:00:00,4.36,30.055,6.25,-1.14,0.0,89.52,229.58,73.73
2022-02-13 19:00:00,4.255,28.4,5.845,-3.495,0.0,89.515,228.4,73.68
2022-02-13 20:00:00,3.905,29.335,6.505,-3.51,0.0,89.485,227.555,73.555
2022-02-13 21:00:00,3.6,29.79,6.48,-3.56,0.0,89.505,227.51,73.465
2022-02-13 22:00:00,3.035,31.805,7.315,-3.415,0.0,89.525,227.14,73.41
2022-02-13 23:00:00,2.59,33.575,7.94,-3.36,0.0,89.51,226.5,72.86
2022-02-14 00:00:00,2.4,32.865,7.78,-3.335,0.0,89.475,225.37,71.6
2022-02-14 01:00:00,2.185,32.54,8.715,-3.315,0.0,89.445,224.265,70.1
2022-02-14 02:00:00,2.045,32.46,9.405,-3.255,0.0,89.395,223.025,69.5
2022-02-14 03:00:00,2.045,31.645,9.49,-3.255,0.0,89.3,222.36,68.61
2022-02-14 04:00:00,2.405,29.565,8.765,-3.285,0.0,89.205,224.29,68.685
2022-02-14 05:00:00,2.52,30.26,9.185,-3.185,0.0,89.14,226.64,68.68
2022-02-14 06:00:00,2.645,30.185,9.145,-3.165,0.0,89.145,228.63,68.61
2022-02-14 07:00:00,2.64,31.13,9.68,-2.6,0.0,89.11,230.935,68.185
2022-02-14 08:00:00,2.94,30.71,9.18,10.5,0.0,89.105,234.715,67.9
2022-02-14 09:00:00,3.785,29.4,8.22,29.815,0.0,89.06,240.765,68.145
2022-02-14 10:00:00,4.86,32.26,7.825,249.42,0.0,89.025,247.185,67.715
2022-02-14 11:00:00,5.92,32.78,6.92,515.145,0.0,89.01,258.305,67.335
2022-02-14 12:00:00,5.905,35.74,7.505,531.415,0.0,88.98,283.365,67.53
2022-02-14 13:00:00,5.885,39.93,8.525,296.84,0.0,88.94,266.165,67.595
2022-02-14 14:00:00,6.12,42.215,7.875,229.125,0.0,88.87,287.39,66.755
2022-02-14 15:00:00,5.895,45.14,7.75,171.53,0.0,88.87,303.28,63.31
2022-02-14 16:00:00,5.705,46.635,5.865,125.12,0.0,88.895,304.055,62.35
2022-02-14 17:00:00,3.74,56.79,1.125,42.16,0.0,88.94,303.665,61.9
2022-02-14 18:00:00,2.855,66.355,0.625,1.745,0.0,89.065,306.445,61.985
2022-02-14 19:00:00,2.42,72.855,0.86,-0.69,0.0,89.11,301.24,61.955
2022-02-14 20:00:00,1.71,77.6,0.675,-1.26,0.0,89.07,289.5,61.935
2022-02-14 21:00:00,0.885,80.97,0.465,-1.055,0.0,89.1,283.125,61.915
2022-02-14 22:00:00,0.535,83.93,0.395,-0.21,0.0,89.155,297.185,61.915
2022-02-14 23:00:00,0.66,88.19,0.38,0.215,0.0,89.165,305.26,61.885
2022-02-15 00:00:00,0.48,90.865,0.32,0.015,0.0,89.175,309.12,61.855
2022-02-15 01:00:00,0.55,93.165,0.345,-0.055,0.2,89.18,311.24,61.855
2022-02-15 02:00:00,0.515,94.975,0.35,-0.32,1.0,89.185,312.56,61.85
2022-02-15 03:00:00,0.19,96.265,0.27,-0.055,0.2,89.185,315.625,61.705
2022-02-15 04:00:00,0.17,97.03,0.31,-0.07,0.0,89.18,315.635,62.645
2022-02-15 05:00:00,0.23,96.4,0.41,0.19,0.0,89.2,315.82,61.41
2022-02-15 06:00:00,-0.165,95.45,0.425,-0.385,0.6,89.215,314.755,61.44
2022-02-15 07:00:00,-0.245,97.075,0.52,-0.145,1.4,89.3,313.315,62.05
2022-02-15 08:00:00,-0.27,97.475,0.63,3.18,0.2,89.39,314.69,64.41
2022-02-15 09:00:00,-0.125,97.51,0.69,14.235,0.0,89.485,315.485,66.24
2022-02-15 10:00:00,0.325,96.005,0.7,23.195,0.0,89.53,315.91,65.98
2022-02-15 11:00:00,0.665,93.905,1.03,34.945,0.0,89.56,315.86,65.52
2022-02-15 12:00:00,0.62,93.865,0.94,47.16,0.0,89.595,315.96,65.1
2022-02-15 13:00:00,1.11,90.07,1.25,115.625,0.0,89.61,316.325,64.11
2022-02-15 14:00:00,1.26,87.41,1.215,153.3,0.0,89.62,302.82,64.06
2022-02-15 15:00:00,1.525,85.29,0.76,135.3,0.0,89.645,294.81,64.095
2022-02-15 16:00:00,1.865,81.09,0.785,105.515,0.0,89.67,303.475,63.265
2022-02-15 17:00:00,1.43,82.1,1.045,36.14,0.0,89.71,304.9,62.88
2022-02-15 18:00:00,0.52,90.725,0.795,1.4,0.0,89.75,310.61,63.43
2022-02-15 19:00:00,0.26,92.235,0.47,-0.415,0.0,89.795,309.8,63.73
2022-02-15 20:00:00,0.22,91.86,0.51,-0.345,0.0,89.835,305.95,63.64
2022-02-15 21:00:00,-1.38,91.99,0.56,-3.07,0.0,89.91,263.55,63.44
2022-02-15 22:00:00,-3.065,92.915,0.51,-2.3,0.0,89.905,245.055,63.46
2022-02-15 23:00:00,-4.38,92.685,1.065,-1.46,0.0,89.89,238.655,63.305
2022-02-16 00:00:00,-3.54,86.22,1.97,-1.31,0.0,89.84,244.835,63.35
2022-02-16 01:00:00,-3.185,84.425,1.13,-1.44,0.0,89.755,253.15,63.395
2022-02-16 02:00:00,-3.7,83.35,0.55,-1.67,0.0,89.73,248.14,63.3
2022-02-16 03:00:00,-3.11,82.42,0.92,0.49,0.0,89.665,266.94,63.425
2022-02-16 04:00:00,-0.32,66.905,1.355,-1.585,0.0,89.59,271.37,63.525
2022-02-16 05:00:00,-1.37,73.77,0.545,0.485,0.0,89.55,271.08,63.535
2022-02-16 06:00:00,-0.66,73.39,0.59,0.85,0.0,89.52,284.64,63.59
2022-02-16 07:00:00,3.535,53.565,4.255,0.34,0.0,89.46,306.025,63.435
2022-02-16 08:00:00,3.52,57.09,4.77,35.005,0.0,89.47,309.215,63.81
2022-02-16 09:00:00,3.885,58.055,3.645,74.745,0.0,89.46,314.775,63.19
2022-02-16 10:00:00,1.595,69.88,0.89,87.87,0.0,89.485,313.405,63.675
2022-02-16 11:00:00,1.765,71.95,0.61,125.415,0.2,89.465,315.065,63.635
2022-02-16 12:00:00,1.345,79.315,0.595,135.11,0.2,89.475,316.275,63.31
2022-02-16 13:00:00,1.36,85.345,0.575,139.135,0.0,89.485,320.395,62.65
2022-02-16 14:00:00,2.25,85.17,0.5,187.035,0.0,89.475,326.505,62.65
2022-02-16 15:00:00,2.655,85.225,0.425,144.955,0.0,89.47,327.195,63.67
2022-02-16 16:00:00,2.525,87.47,0.49,61.565,0.0,89.47,325.5,63.615
2022-02-16 17:00:00,2.33,91.18,0.595,22.435,0.0,89.46,323.165,63.41
2022-02-16 18:00:00,2.08,93.04,0.39,2.28,0.0,89.52,323.12,63.26
2022-02-16 19:00:00,2.155,94.445,0.615,-0.12,0.0,89.585,318.975,62.365
2022-02-16 20:00:00,2.665,92.78,0.96,0.1,0.2,89.59,320.865,62.42
2022-02-16 21:00:00,2.585,94.17,0.87,0.11,0.0,89.63,324.715,62.27
2022-02-16 22:00:00,2.765,94.42,0.94,0.32,0.0,89.555,325.17,62.45
2022-02-16 23:00:00,2.685,94.855,0.675,0.21,0.0,89.515,323.75,62.145
2022-02-17 00:00:00,2.7,95.28,0.8,0.42,0.0,89.525,325.335,62.345
2022-02-17 01:00:00,2.965,95.185,0.775,0.255,0.0,89.505,323.795,62.26
2022-02-17 02:00:00,2.79,95.12,0.45,-0.23,0.0,89.54,318.52,62.01
2022-02-17 03:00:00,3.105,94.07,0.86,0.375,0.2,89.52,324.92,61.72
