,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing,LW_in,a,vp_a,Discharge
5461,2019-03-28 14:15:00,0.6,6.768,69.512,0.965,545.996,104.001,0,915.134,1,236.515,0.35,6.853,0.0
5462,2019-03-28 14:30:00,0.565,6.775,69.56,0.958,516.884,100.906,0,915.118,1,237.438,0.35,6.861,0.0
5463,2019-03-28 14:45:00,0.527,6.782,69.607,0.952,487.773,97.811,0,915.103,1,238.361,0.35,6.868,0.0
5464,2019-03-28 15:00:00,0.489,6.788,69.654,0.945,458.662,94.716,0,915.087,1,239.284,0.35,6.876,0.0
5465,2019-03-28 15:15:00,0.449,6.64,69.918,0.919,416.218,93.003,0,915.087,1,239.603,0.35,6.832,0.0
5466,2019-03-28 15:30:00,0.407,6.491,70.182,0.893,373.775,91.29,0,915.087,1,239.922,0.35,6.788,0.0
5467,2019-03-28 15:45:00,0.365,6.342,70.447,0.867,331.332,89.576,0,915.087,1,240.24,0.35,6.744,0.0
5468,2019-03-28 16:00:00,0.323,6.193,70.711,0.842,288.888,87.863,0,915.087,1,240.559,0.35,6.7,0.0
5469,2019-03-28 16:15:00,0.279,5.995,70.815,0.828,250.077,80.668,0,915.099,1,240.048,0.35,6.618,0.0
5470,2019-03-28 16:30:00,0.235,5.796,70.919,0.815,211.266,73.474,0,915.11,1,239.536,0.35,6.537,0.0
5471,2019-03-28 16:45:00,0.191,5.597,71.023,0.802,172.454,66.28,0,915.121,1,239.024,0.35,6.457,0.0
5472,2019-03-28 17:00:00,0.146,5.398,71.127,0.788,133.643,59.085,0,915.133,1,238.513,0.35,6.378,0.0
5473,2019-03-28 17:15:00,0.101,5.206,71.686,0.753,105.485,48.596,0,915.1,1,237.156,0.35,6.343,0.0
5474,2019-03-28 17:30:00,0.057,5.013,72.245,0.718,77.328,38.108,0,915.067,1,235.8,0.35,6.307,0.0
5475,2019-03-28 17:45:00,0.012,4.821,72.803,0.683,49.17,27.62,0,915.034,1,234.444,0.35,6.271,0.0
5476,2019-03-28 18:00:00,0.0,4.628,73.362,0.648,21.012,17.131,0,915.002,1,233.087,0.35,6.234,0.0
5477,2019-03-28 18:15:00,0.0,4.337,74.237,0.631,15.759,12.848,0,915.008,1,232.101,0.35,6.181,0.0
5478,2019-03-28 18:30:00,0.0,4.046,75.112,0.613,10.506,8.566,0,915.014,1,231.115,0.35,6.127,0.0
5479,2019-03-28 18:45:00,0.0,3.755,75.987,0.596,5.253,4.283,0,915.021,1,230.129,0.35,6.073,0.0
5480,2019-03-28 19:00:00,0.0,3.464,76.862,0.579,0.0,0.0,0,915.027,1,229.143,0.35,6.018,0.0
5481,2019-03-28 19:15:00,0.0,3.151,77.629,0.567,0.0,0.0,0,915.051,1,228.626,0.35,5.945,0.0
5482,2019-03-28 19:30:00,0.0,2.838,78.396,0.555,0.0,0.0,0,915.076,1,228.11,0.35,5.871,0.0
5483,2019-03-28 19:45:00,0.0,2.524,79.164,0.543,0.0,0.0,0,915.101,1,227.594,0.35,5.798,0.0
5484,2019-03-28 20:00:00,0.0,2.211,79.931,0.531,0.0,0.0,0,915.125,1,227.077,0.35,5.725,0.0
5485,2019-03-28 20:15:00,0.0,1.881,80.533,0.541,0.0,0.0,0,915.143,1,226.769,0.35,5.633,0.0
5486,2019-03-28 20:30:00,0.0,1.55,81.135,0.55,0.0,0.0,0,915.161,1,226.461,0.35,5.543,0.0
5487,2019-03-28 20:45:00,0.0,1.219,81.738,0.559,0.0,0.0,0,915.179,1,226.153,0.35,5.452,0.0
5488,2019-03-28 21:00:00,0.0,0.889,82.34,0.568,0.0,0.0,0,915.197,1,225.845,0.35,5.363,0.0
5489,2019-03-28 21:15:00,0.0,0.705,82.798,0.584,0.0,0.0,0,915.254,1,225.516,0.35,5.322,0.0
5490,2019-03-28 21:30:00,0.0,0.522,83.256,0.6,0.0,0.0,0,915.31,1,225.186,0.35,5.281,0.0
5491,2019-03-28 21:45:00,0.0,0.338,83.713,0.616,0.0,0.0,0,915.367,1,224.857,0.35,5.24,0.0
5492,2019-03-28 22:00:00,0.0,0.155,84.171,0.632,0.0,0.0,0,915.424,1,224.528,0.35,5.198,0.0
5493,2019-03-28 22:15:00,0.0,-0.039,84.186,0.59,0.0,0.0,0,915.418,1,224.225,0.35,5.127,3.58
5494,2019-03-28 22:30:00,0.0,-0.232,84.201,0.548,0.0,0.0,0,915.412,1,223.922,0.35,5.056,3.58
5495,2019-03-28 22:45:00,0.0,-0.426,84.216,0.505,0.0,0.0,0,915.407,1,223.62,0.35,4.986,3.58
5496,2019-03-28 23:00:00,0.0,-0.619,84.232,0.463,0.0,0.0,0,915.401,1,223.317,0.35,4.917,3.58
5497,2019-03-28 23:15:00,0.0,-0.744,84.25,0.448,0.0,0.0,0,915.344,1,223.015,0.35,4.873,3.58
5498,2019-03-28 23:30:00,0.0,-0.87,84.268,0.433,0.0,0.0,0,915.287,1,222.712,0.35,4.829,3.58
5499,2019-03-28 23:45:00,0.0,-0.995,84.286,0.418,0.0,0.0,0,915.23,1,222.41,0.35,4.786,3.58
5500,2019-03-29 00:00:00,0.0,-1.121,84.304,0.403,0.0,0.0,0,915.173,1,222.108,0.35,4.743,3.58
5501,2019-03-29 00:15:00,0.0,-1.221,84.521,0.398,0.0,0.0,0,915.094,1,222.485,0.35,4.721,3.58
5502,2019-03-29 00:30:00,0.0,-1.321,84.738,0.393,0.0,0.0,0,915.014,1,222.862,0.35,4.698,3.58
5503,2019-03-29 00:45:00,0.0,-1.421,84.955,0.388,0.0,0.0,0,914.935,1,223.238,0.35,4.675,3.58
5504,2019-03-29 01:00:00,0.0,-1.521,85.172,0.383,0.0,0.0,0,914.856,1,223.615,0.35,4.653,3.58
5505,2019-03-29 01:15:00,0.0,-1.59,85.275,0.389,0.0,0.0,0,914.807,1,223.819,0.35,4.635,3.58
5506,2019-03-29 01:30:00,0.0,-1.659,85.378,0.396,0.0,0.0,0,914.759,1,224.024,0.35,4.617,3.58
5507,2019-03-29 01:45:00,0.0,-1.728,85.48,0.403,0.0,0.0,0,914.711,1,224.228,0.35,4.599,3.58
5508,2019-03-29 02:00:00,0.0,-1.797,85.583,0.41,0.0,0.0,0,914.662,1,224.432,0.35,4.581,3.58
5509,2019-03-29 02:15:00,0.0,-1.972,85.768,0.423,0.0,0.0,0,914.666,1,224.293,0.35,4.532,3.58
5510,2019-03-29 02:30:00,0.0,-2.146,85.953,0.436,0.0,0.0,0,914.669,1,224.154,0.35,4.484,3.58
5511,2019-03-29 02:45:00,0.0,-2.32,86.138,0.449,0.0,0.0,0,914.673,1,224.014,0.35,4.436,3.58
5512,2019-03-29 03:00:00,0.0,-2.495,86.323,0.462,0.0,0.0,0,914.676,1,223.875,0.35,4.388,3.58
5513,2019-03-29 03:15:00,0.0,-2.62,86.533,0.465,0.0,0.0,0,914.696,1,223.988,0.35,4.358,3.58
5514,2019-03-29 03:30:00,0.0,-2.746,86.742,0.468,0.0,0.0,0,914.716,1,224.101,0.35,4.328,3.58
5515,2019-03-29 03:45:00,0.0,-2.872,86.952,0.471,0.0,0.0,0,914.735,1,224.214,0.35,4.298,3.58
5516,2019-03-29 04:00:00,0.0,-2.998,87.162,0.474,0.0,0.0,0,914.755,1,224.327,0.35,4.268,3.58
5517,2019-03-29 04:15:00,0.0,-3.082,87.42,0.476,0.0,0.0,0,914.815,1,224.647,0.35,4.253,3.58
5518,2019-03-29 04:30:00,0.0,-3.167,87.678,0.478,0.0,0.0,0,914.875,1,224.967,0.35,4.239,3.58
5519,2019-03-29 04:45:00,0.0,-3.252,87.935,0.48,0.0,0.0,0,914.935,1,225.287,0.35,4.225,3.58
5520,2019-03-29 05:00:00,0.0,-3.336,88.193,0.482,0.0,0.0,0,914.995,1,225.607,0.35,4.21,3.58
5521,2019-03-29 05:15:00,0.0,-3.354,88.085,0.484,2.484,2.671,0,915.04,1,225.27,0.35,4.2,3.58
5522,2019-03-29 05:30:00,0.024,-3.371,87.976,0.486,4.967,5.342,0,915.085,1,224.933,0.35,4.189,3.58
5523,2019-03-29 05:45:00,0.069,-3.388,87.868,0.488,7.45,8.012,0,915.13,1,224.596,0.35,4.179,3.58
5524,2019-03-29 06:00:00,0.114,-3.405,87.759,0.49,9.934,10.683,0,915.175,1,224.259,0.35,4.168,3.58
5525,2019-03-29 06:15:00,0.159,-2.697,86.903,0.505,34.432,21.546,0,915.243,1,224.183,0.35,4.351,3.58
5526,2019-03-29 06:30:00,0.204,-1.99,86.047,0.52,58.93,32.409,0,915.312,1,224.107,0.35,4.541,3.58
5527,2019-03-29 06:45:00,0.248,-1.282,85.191,0.535,83.428,43.272,0,915.38,1,224.031,0.35,4.737,3.58
5528,2019-03-29 07:00:00,0.292,-0.575,84.335,0.55,107.926,54.135,0,915.449,1,223.955,0.35,4.939,0.0
5529,2019-03-29 07:15:00,0.336,0.096,83.033,0.509,147.942,60.813,0,915.47,1,224.756,0.35,5.106,0.0
5530,2019-03-29 07:30:00,0.378,0.767,81.731,0.468,187.958,67.49,0,915.491,1,225.557,0.35,5.277,0.0
5531,2019-03-29 07:45:00,0.42,1.438,80.429,0.427,227.974,74.168,0,915.511,1,226.358,0.35,5.45,0.0
5532,2019-03-29 08:00:00,0.461,2.109,79.127,0.387,267.99,80.846,0,915.532,1,227.159,0.35,5.626,0.0
5533,2019-03-29 08:15:00,0.501,2.705,77.47,0.34,306.864,85.655,0,915.56,1,228.678,0.35,5.747,0.0
5534,2019-03-29 08:30:00,0.54,3.3,75.812,0.294,345.738,90.464,0,915.589,1,230.198,0.35,5.867,0.0
5535,2019-03-29 08:45:00,0.577,3.896,74.155,0.248,384.611,95.274,0,915.617,1,231.717,0.35,5.986,0.0
5536,2019-03-29 09:00:00,0.613,4.492,72.498,0.201,423.485,100.083,0,915.645,1,233.236,0.35,6.102,0.0
5537,2019-03-29 09:15:00,0.646,5.1,70.853,0.202,455.531,102.917,0,915.735,1,234.456,0.35,6.223,0.0
5538,2019-03-29 09:30:00,0.677,5.707,69.208,0.203,487.577,105.75,0,915.825,1,235.676,0.35,6.341,0.0
5539,2019-03-29 09:45:00,0.706,6.315,67.564,0.204,519.623,108.584,0,915.915,1,236.896,0.35,6.456,0.0
5540,2019-03-29 10:00:00,0.732,6.923,65.919,0.205,551.669,111.418,0,916.005,1,238.116,0.35,6.568,0.0
5541,2019-03-29 10:15:00,0.755,7.151,65.636,0.199,574.736,111.192,0,915.941,1,238.523,0.35,6.643,0.0
5542,2019-03-29 10:30:00,0.774,7.379,65.353,0.192,597.802,110.967,0,915.878,1,238.93,0.35,6.718,0.0
5543,2019-03-29 10:45:00,0.79,7.606,65.07,0.186,620.868,110.742,0,915.814,1,239.337,0.35,6.794,0.0
5544,2019-03-29 11:00:00,0.802,7.834,64.787,0.18,643.935,110.516,0,915.751,1,239.744,0.35,6.871,0.0
5545,2019-03-29 11:15:00,0.81,7.964,64.545,0.18,652.46,110.715,0,915.705,1,240.684,0.35,6.906,0.0
5546,2019-03-29 11:30:00,0.814,8.095,64.303,0.181,660.986,110.914,0,915.659,1,241.624,0.35,6.942,0.0
5547,2019-03-29 11:45:00,0.814,8.225,64.061,0.182,669.511,111.113,0,915.613,1,242.565,0.35,6.977,0.0
5548,2019-03-29 12:00:00,0.809,8.355,63.819,0.182,678.036,111.312,0,915.567,1,243.505,0.35,7.012,0.0
5549,2019-03-29 12:15:00,0.8,8.473,63.72,0.205,672.646,110.516,0,915.504,1,244.407,0.35,7.058,0.0
5550,2019-03-29 12:30:00,0.787,8.592,63.62,0.227,667.256,109.72,0,915.442,1,245.31,0.35,7.104,0.0
5551,2019-03-29 12:45:00,0.771,8.71,63.521,0.25,661.865,108.925,0,915.38,1,246.212,0.35,7.15,0.0
5552,2019-03-29 13:00:00,0.75,8.829,63.422,0.272,656.475,108.129,0,915.318,1,247.114,0.35,7.196,0.0
5553,2019-03-29 13:15:00,0.727,8.942,62.955,0.287,633.773,108.607,0,915.209,1,247.84,0.35,7.198,0.0
5554,2019-03-29 13:30:00,0.7,9.056,62.489,0.303,611.071,109.085,0,915.1,1,248.566,0.35,7.2,0.0
5555,2019-03-29 13:45:00,0.671,9.169,62.022,0.318,588.369,109.563,0,914.991,1,249.292,0.35,7.201,0.0
5556,2019-03-29 14:00:00,0.639,9.283,61.556,0.333,565.667,110.041,0,914.882,1,250.018,0.35,7.202,0.0
5557,2019-03-29 14:15:00,0.605,9.202,61.882,0.346,531.292,110.25,0,914.762,1,250.986,0.35,7.201,0.0
5558,2019-03-29 14:30:00,0.57,9.122,62.209,0.359,496.918,110.458,0,914.643,1,251.954,0.35,7.2,0.0
5559,2019-03-29 14:45:00,0.532,9.041,62.535,0.372,462.544,110.667,0,914.523,1,252.922,0.35,7.198,0.0
5560,2019-03-29 15:00:00,0.493,8.96,62.862,0.385,428.169,110.876,0,914.404,1,253.89,0.35,7.196,0.0
5561,2019-03-29 15:15:00,0.453,8.82,62.986,0.41,393.3,105.54,0,914.351,1,254.222,0.35,7.143,0.0
5562,2019-03-29 15:30:00,0.412,8.68,63.111,0.435,358.43,100.205,0,914.298,1,254.554,0.35,7.089,0.0
5563,2019-03-29 15:45:00,0.37,8.54,63.235,0.46,323.56,94.87,0,914.246,1,254.887,0.35,7.036,0.0
5564,2019-03-29 16:00:00,0.327,8.4,63.36,0.485,288.691,89.534,0,914.193,1,255.219,0.35,6.983,0.0
5565,2019-03-29 16:15:00,0.283,8.256,63.731,0.467,250.656,82.266,0,914.141,1,254.185,0.35,6.956,0.0
5566,2019-03-29 16:30:00,0.239,8.113,64.101,0.449,212.621,74.998,0,914.089,1,253.151,0.35,6.928,0.0
5567,2019-03-29 16:45:00,0.195,7.969,64.472,0.431,174.586,67.729,0,914.037,1,252.117,0.35,6.9,0.0
5568,2019-03-29 17:00:00,0.15,7.825,64.842,0.413,136.551,60.461,0,913.985,1,251.083,0.35,6.872,0.0
5569,2019-03-29 17:15:00,0.106,7.243,66.681,0.434,107.918,49.754,0,913.958,1,250.337,0.35,6.792,0.0
5570,2019-03-29 17:30:00,0.061,6.662,68.52,0.454,79.285,39.046,0,913.932,1,249.592,0.35,6.706,0.0
5571,2019-03-29 17:45:00,0.016,6.08,70.359,0.475,50.652,28.338,0,913.905,1,248.846,0.35,6.615,0.0
5572,2019-03-29 18:00:00,0.0,5.498,72.197,0.496,22.019,17.631,0,913.879,1,248.1,0.35,6.519,0.0
5573,2019-03-29 18:15:00,0.0,4.968,73.381,0.486,16.514,13.223,0,913.958,1,245.29,0.35,6.386,0.0
5574,2019-03-29 18:30:00,0.0,4.438,74.565,0.476,11.01,8.816,0,914.038,1,242.48,0.35,6.253,0.0
5575,2019-03-29 18:45:00,0.0,3.908,75.749,0.465,5.505,4.408,0,914.117,1,239.669,0.35,6.12,0.0
5576,2019-03-29 19:00:00,0.0,3.378,76.932,0.455,0.0,0.0,0,914.196,1,236.859,0.35,5.987,0.0
5577,2019-03-29 19:15:00,0.0,2.625,78.646,0.454,0.0,0.0,0,914.181,1,236.483,0.35,5.802,0.0
5578,2019-03-29 19:30:00,0.0,1.872,80.36,0.452,0.0,0.0,0,914.166,1,236.107,0.35,5.618,0.0
5579,2019-03-29 19:45:00,0.0,1.119,82.074,0.451,0.0,0.0,0,914.151,1,235.731,0.35,5.436,0.0
5580,2019-03-29 20:00:00,0.0,0.366,83.788,0.45,0.0,0.0,0,914.136,1,235.355,0.35,5.255,0.0
5581,2019-03-29 20:15:00,0.0,0.263,83.919,0.441,0.0,0.0,0,914.178,1,234.671,0.35,5.224,0.0
5582,2019-03-29 20:30:00,0.0,0.16,84.05,0.433,0.0,0.0,0,914.22,1,233.986,0.35,5.193,0.0
5583,2019-03-29 20:45:00,0.0,0.057,84.181,0.425,0.0,0.0,0,914.262,1,233.302,0.35,5.162,0.0
5584,2019-03-29 21:00:00,0.0,-0.046,84.311,0.417,0.0,0.0,0,914.304,1,232.618,0.35,5.132,3.58
5585,2019-03-29 21:15:00,0.0,-0.158,84.495,0.408,0.0,0.0,0,914.265,1,232.082,0.35,5.101,3.58
5586,2019-03-29 21:30:00,0.0,-0.269,84.678,0.399,0.0,0.0,0,914.226,1,231.547,0.35,5.071,3.58
5587,2019-03-29 21:45:00,0.0,-0.381,84.861,0.389,0.0,0.0,0,914.188,1,231.012,0.35,5.041,3.58
5588,2019-03-29 22:00:00,0.0,-0.493,85.044,0.38,0.0,0.0,0,914.149,1,230.476,0.35,5.01,3.58
5589,2019-03-29 22:15:00,0.0,-0.649,85.595,0.379,0.0,0.0,0,914.128,1,230.003,0.35,4.986,3.58
5590,2019-03-29 22:30:00,0.0,-0.805,86.146,0.378,0.0,0.0,0,914.107,1,229.53,0.35,4.961,3.58
5591,2019-03-29 22:45:00,0.0,-0.961,86.697,0.377,0.0,0.0,0,914.086,1,229.056,0.35,4.935,3.58
5592,2019-03-29 23:00:00,0.0,-1.118,87.248,0.376,0.0,0.0,0,914.065,1,228.583,0.35,4.91,3.58
5593,2019-03-29 23:15:00,0.0,-1.455,88.231,0.386,0.0,0.0,0,914.053,1,228.64,0.35,4.844,3.58
5594,2019-03-29 23:30:00,0.0,-1.792,89.215,0.396,0.0,0.0,0,914.041,1,228.698,0.35,4.777,3.58
5595,2019-03-29 23:45:00,0.0,-2.129,90.199,0.407,0.0,0.0,0,914.029,1,228.755,0.35,4.711,3.58
5596,2019-03-30 00:00:00,0.0,-2.466,91.182,0.417,0.0,0.0,0,914.017,1,228.812,0.35,4.645,3.58
5597,2019-03-30 00:15:00,0.0,-2.562,91.337,0.43,0.0,0.0,0,914.032,1,228.715,0.35,4.62,3.58
5598,2019-03-30 00:30:00,0.0,-2.657,91.493,0.442,0.0,0.0,0,914.048,1,228.618,0.35,4.595,3.58
5599,2019-03-30 00:45:00,0.0,-2.753,91.648,0.454,0.0,0.0,0,914.063,1,228.522,0.35,4.57,3.58
5600,2019-03-30 01:00:00,0.0,-2.848,91.803,0.467,0.0,0.0,0,914.078,1,228.425,0.35,4.545,3.58
5601,2019-03-30 01:15:00,0.0,-3.056,91.895,0.479,0.0,0.0,0,914.02,1,228.354,0.35,4.48,3.58
5602,2019-03-30 01:30:00,0.0,-3.265,91.988,0.492,0.0,0.0,0,913.961,1,228.282,0.35,4.415,3.58
5603,2019-03-30 01:45:00,0.0,-3.473,92.08,0.505,0.0,0.0,0,913.903,1,228.211,0.35,4.351,3.58
5604,2019-03-30 02:00:00,0.0,-3.681,92.173,0.518,0.0,0.0,0,913.845,1,228.14,0.35,4.288,3.58
5605,2019-03-30 02:15:00,0.0,-3.71,92.07,0.519,0.0,0.0,0,913.836,1,228.582,0.35,4.274,3.58
5606,2019-03-30 02:30:00,0.0,-3.739,91.967,0.521,0.0,0.0,0,913.827,1,229.023,0.35,4.26,3.58
5607,2019-03-30 02:45:00,0.0,-3.767,91.864,0.523,0.0,0.0,0,913.818,1,229.464,0.35,4.246,3.58
5608,2019-03-30 03:00:00,0.0,-3.796,91.761,0.524,0.0,0.0,0,913.809,1,229.906,0.35,4.232,3.58
5609,2019-03-30 03:15:00,0.0,-3.902,91.816,0.525,0.0,0.0,0,913.775,1,230.181,0.35,4.201,3.58
5610,2019-03-30 03:30:00,0.0,-4.009,91.871,0.526,0.0,0.0,0,913.74,1,230.456,0.35,4.17,3.58
5611,2019-03-30 03:45:00,0.0,-4.115,91.925,0.527,0.0,0.0,0,913.706,1,230.732,0.35,4.139,3.58
5612,2019-03-30 04:00:00,0.0,-4.222,91.98,0.527,0.0,0.0,0,913.671,1,231.007,0.35,4.108,3.58
5613,2019-03-30 04:15:00,0.0,-4.31,91.583,0.527,0.0,0.0,0,913.68,1,229.952,0.35,4.063,3.58
5614,2019-03-30 04:30:00,0.0,-4.399,91.186,0.527,0.0,0.0,0,913.689,1,228.896,0.35,4.019,3.58
5615,2019-03-30 04:45:00,0.0,-4.487,90.79,0.527,0.0,0.0,0,913.697,1,227.84,0.35,3.975,3.58
5616,2019-03-30 05:00:00,0.0,-4.575,90.393,0.527,0.0,0.0,0,913.706,1,226.785,0.35,3.931,3.58
5617,2019-03-30 05:15:00,0.0,-4.46,90.204,0.532,2.678,3.009,0,913.664,1,227.408,0.35,3.957,3.58
5618,2019-03-30 05:30:00,0.03,-4.344,90.016,0.538,5.356,6.018,0,913.623,1,228.03,0.35,3.984,3.58
5619,2019-03-30 05:45:00,0.075,-4.229,89.828,0.543,8.035,9.026,0,913.582,1,228.653,0.35,4.01,3.58
5620,2019-03-30 06:00:00,0.12,-4.113,89.64,0.549,10.713,12.035,0,913.541,1,229.276,0.35,4.037,3.58
5621,2019-03-30 06:15:00,0.165,-3.19,88.588,0.55,31.373,25.226,0,913.52,1,232.674,0.35,4.276,3.58
5622,2019-03-30 06:30:00,0.21,-2.267,87.536,0.552,52.033,38.416,0,913.5,1,236.071,0.35,4.526,3.58
5623,2019-03-30 06:45:00,0.254,-1.343,86.485,0.553,72.692,51.606,0,913.48,1,239.468,0.35,4.787,3.58
5624,2019-03-30 07:00:00,0.298,-0.42,85.433,0.554,93.352,64.797,0,913.46,1,242.866,0.35,5.06,3.58
5625,2019-03-30 07:15:00,0.342,0.38,83.916,0.518,135.224,70.996,0,913.432,1,240.858,0.35,5.268,0.0
5626,2019-03-30 07:30:00,0.384,1.179,82.398,0.481,177.095,77.196,0,913.404,1,238.85,0.35,5.481,0.0
5627,2019-03-30 07:45:00,0.426,1.979,80.881,0.444,218.966,83.396,0,913.375,1,236.841,0.35,5.698,0.0
5628,2019-03-30 08:00:00,0.468,2.778,79.363,0.407,260.838,89.595,0,913.347,1,234.833,0.35,5.919,0.0
5629,2019-03-30 08:15:00,0.508,3.635,75.868,0.357,304.504,91.363,0,913.278,1,233.707,0.35,6.012,0.0
5630,2019-03-30 08:30:00,0.546,4.493,72.374,0.308,348.17,93.13,0,913.209,1,232.582,0.35,6.092,0.0
5631,2019-03-30 08:45:00,0.583,5.35,68.879,0.258,391.835,94.898,0,913.14,1,231.456,0.35,6.156,0.0
5632,2019-03-30 09:00:00,0.619,6.207,65.384,0.209,435.501,96.666,0,913.07,1,230.33,0.35,6.201,0.0
5633,2019-03-30 09:15:00,0.653,6.459,65.18,0.239,469.597,98.364,0,913.007,1,231.411,0.35,6.29,0.0
5634,2019-03-30 09:30:00,0.684,6.711,64.977,0.269,503.692,100.062,0,912.943,1,232.492,0.35,6.381,0.0
5635,2019-03-30 09:45:00,0.713,6.964,64.773,0.298,537.788,101.759,0,912.88,1,233.572,0.35,6.472,0.0
5636,2019-03-30 10:00:00,0.739,7.216,64.57,0.328,571.884,103.457,0,912.817,1,234.653,0.35,6.564,0.0
5637,2019-03-30 10:15:00,0.762,7.553,63.694,0.329,593.362,105.016,0,912.667,1,235.443,0.35,6.626,0.0
5638,2019-03-30 10:30:00,0.781,7.889,62.817,0.331,614.839,106.574,0,912.517,1,236.233,0.35,6.687,0.0
5639,2019-03-30 10:45:00,0.797,8.226,61.941,0.332,636.316,108.132,0,912.367,1,237.023,0.35,6.747,0.0
5640,2019-03-30 11:00:00,0.809,8.562,61.065,0.333,657.794,109.691,0,912.217,1,237.813,0.35,6.805,0.0
5641,2019-03-30 11:15:00,0.817,8.803,60.659,0.349,666.46,110.149,0,912.064,1,238.562,0.35,6.871,0.0
5642,2019-03-30 11:30:00,0.821,9.044,60.254,0.365,675.126,110.608,0,911.911,1,239.312,0.35,6.937,0.0
5643,2019-03-30 11:45:00,0.821,9.284,59.848,0.381,683.792,111.066,0,911.758,1,240.061,0.35,7.003,0.0
5644,2019-03-30 12:00:00,0.816,9.525,59.442,0.397,692.458,111.524,0,911.605,1,240.81,0.35,7.069,0.0
5645,2019-03-30 12:15:00,0.807,9.682,58.855,0.392,686.95,110.872,0,911.459,1,241.562,0.35,7.073,0.0
5646,2019-03-30 12:30:00,0.794,9.839,58.267,0.388,681.441,110.221,0,911.313,1,242.314,0.35,7.077,0.0
5647,2019-03-30 12:45:00,0.777,9.997,57.68,0.383,675.932,109.57,0,911.167,1,243.067,0.35,7.08,0.0
5648,2019-03-30 13:00:00,0.756,10.154,57.092,0.379,670.424,108.918,0,911.021,1,243.819,0.35,7.082,0.0
5649,2019-03-30 13:15:00,0.732,10.209,56.933,0.378,651.846,107.19,0,910.876,1,244.439,0.35,7.088,0.0
5650,2019-03-30 13:30:00,0.706,10.265,56.773,0.377,633.268,105.462,0,910.731,1,245.059,0.35,7.095,0.0
5651,2019-03-30 13:45:00,0.676,10.32,56.613,0.376,614.69,103.734,0,910.586,1,245.679,0.35,7.101,0.0
5652,2019-03-30 14:00:00,0.644,10.376,56.454,0.375,596.112,102.006,0,910.44,1,246.299,0.35,7.108,0.0
5653,2019-03-30 14:15:00,0.61,10.244,57.396,0.378,564.942,100.278,0,910.308,1,247.08,0.35,7.163,0.0
5654,2019-03-30 14:30:00,0.574,10.112,58.339,0.38,533.772,98.551,0,910.176,1,247.86,0.35,7.217,0.0
5655,2019-03-30 14:45:00,0.537,9.981,59.281,0.382,502.603,96.824,0,910.044,1,248.641,0.35,7.269,0.0
5656,2019-03-30 15:00:00,0.498,9.849,60.224,0.385,471.433,95.096,0,909.912,1,249.422,0.35,7.319,0.0
5657,2019-03-30 15:15:00,0.458,9.627,61.065,0.405,430.571,92.28,0,909.832,1,249.439,0.35,7.312,0.0
5658,2019-03-30 15:30:00,0.416,9.406,61.906,0.426,389.71,89.465,0,909.753,1,249.456,0.35,7.303,0.0
5659,2019-03-30 15:45:00,0.374,9.184,62.747,0.447,348.848,86.65,0,909.673,1,249.474,0.35,7.292,0.0
5660,2019-03-30 16:00:00,0.331,8.962,63.588,0.467,307.986,83.834,0,909.593,1,249.491,0.35,7.28,0.0
5661,2019-03-30 16:15:00,0.287,8.854,63.434,0.447,267.211,77.781,0,909.531,1,249.37,0.35,7.21,0.0
5662,2019-03-30 16:30:00,0.243,8.746,63.28,0.427,226.436,71.728,0,909.468,1,249.248,0.35,7.14,0.0
5663,2019-03-30 16:45:00,0.199,8.637,63.126,0.407,185.661,65.675,0,909.405,1,249.127,0.35,7.07,0.0
5664,2019-03-30 17:00:00,0.154,8.529,62.973,0.387,144.886,59.622,0,909.343,1,249.006,0.35,7.002,0.0
5665,2019-03-30 17:15:00,0.11,7.928,65.23,0.393,114.84,49.366,0,909.353,1,247.438,0.35,6.962,0.0
5666,2019-03-30 17:30:00,0.065,7.327,67.488,0.4,84.794,39.11,0,909.363,1,245.87,0.35,6.913,0.0
5667,2019-03-30 17:45:00,0.02,6.725,69.746,0.407,54.747,28.853,0,909.374,1,244.302,0.35,6.856,0.0
5668,2019-03-30 18:00:00,0.0,6.124,72.004,0.414,24.701,18.597,0,909.384,1,242.734,0.35,6.79,0.0
5669,2019-03-30 18:15:00,0.0,5.623,73.019,0.406,18.526,13.948,0,909.457,1,240.983,0.35,6.651,0.0
5670,2019-03-30 18:30:00,0.0,5.122,74.034,0.397,12.35,9.298,0,909.53,1,239.232,0.35,6.512,0.0
5671,2019-03-30 18:45:00,0.0,4.621,75.049,0.388,6.175,4.649,0,909.602,1,237.482,0.35,6.374,0.0
5672,2019-03-30 19:00:00,0.0,4.12,76.064,0.38,0.0,0.0,0,909.675,1,235.731,0.35,6.237,0.0
5673,2019-03-30 19:15:00,0.0,3.556,77.286,0.381,0.0,0.0,0,909.728,1,235.334,0.35,6.091,0.0
5674,2019-03-30 19:30:00,0.0,2.992,78.509,0.383,0.0,0.0,0,909.781,1,234.938,0.35,5.945,0.0
5675,2019-03-30 19:45:00,0.0,2.429,79.732,0.384,0.0,0.0,0,909.834,1,234.541,0.35,5.8,0.0
5676,2019-03-30 20:00:00,0.0,1.865,80.955,0.385,0.0,0.0,0,909.886,1,234.144,0.35,5.656,0.0
