,level_0,index,When,T_a,RH,v_a,SW_direct,SW_diffuse,LW_in,p_a,Prec
3998,12554,12554,2019-02-13 14:10:00,5.503036666666667,48.702545,0.56212,326.1627583333334,82.99266333333333,235.62357666666668,907.475,0.0
3999,12555,12555,2019-02-13 14:15:00,5.498255,49.006497499999995,0.58601,317.53094250000004,81.943715,235.618705,907.47,0.0
4000,12556,12556,2019-02-13 14:20:00,5.493473333333333,49.310449999999996,0.6099,308.8991266666667,80.89476666666667,235.61383333333333,907.465,0.0
4001,12557,12557,2019-02-13 14:25:00,5.488691666666666,49.6144025,0.63379,300.26731083333334,79.84581833333333,235.60896166666666,907.46,0.0
4002,12558,12558,2019-02-13 14:30:00,5.48391,49.918355,0.65768,291.635495,78.79687,235.60408999999999,907.4549999999999,0.0
4003,12559,12559,2019-02-13 14:35:00,5.479128333333334,50.2223075,0.68157,283.0036791666667,77.74792166666667,235.59921833333334,907.4499999999999,0.0
4004,12560,12560,2019-02-13 14:40:00,5.4743466666666665,50.52626,0.70546,274.37186333333335,76.69897333333333,235.59434666666667,907.4449999999999,0.0
4005,12561,12561,2019-02-13 14:45:00,5.469564999999999,50.8302125,0.7293499999999999,265.7400475,75.650025,235.589475,907.4399999999999,0.0
4006,12562,12562,2019-02-13 14:50:00,5.464783333333333,51.134164999999996,0.7532399999999999,257.1082316666667,74.60107666666667,235.58460333333335,907.435,0.0
4007,12563,12563,2019-02-13 14:55:00,5.460001666666667,51.4381175,0.77713,248.47641583333336,73.55212833333333,235.57973166666667,907.43,0.0
4008,12564,12564,2019-02-13 15:00:00,5.45522,51.74207,0.80102,239.8446,72.50318,235.57486,907.425,0.0
4009,12565,12565,2019-02-13 15:05:00,5.423095833333333,51.71920333333333,0.8335558333333333,229.37419666666668,70.752355,235.38747416666666,907.4023433333333,0.0
4010,12566,12566,2019-02-13 15:10:00,5.390971666666666,51.69633666666667,0.8660916666666666,218.90379333333334,69.00153,235.20008833333333,907.3796866666667,0.0
4011,12567,12567,2019-02-13 15:15:00,5.3588474999999995,51.673469999999995,0.8986274999999999,208.43339,67.250705,235.0127025,907.3570299999999,0.0
4012,12568,12568,2019-02-13 15:20:00,5.326723333333333,51.65060333333333,0.9311633333333332,197.96298666666667,65.49988,234.82531666666668,907.3343733333332,0.0
4013,12569,12569,2019-02-13 15:25:00,5.294599166666666,51.627736666666664,0.9636991666666666,187.49258333333333,63.749055,234.63793083333334,907.3117166666666,0.0
4014,12570,12570,2019-02-13 15:30:00,5.262475,51.60487,0.996235,177.02218,61.99823,234.450545,907.28906,0.0
4015,12571,12571,2019-02-13 15:35:00,5.2303508333333335,51.58200333333333,1.0287708333333332,166.55177666666668,60.247405,234.26315916666667,907.2664033333333,0.0
4016,12572,12572,2019-02-13 15:40:00,5.198226666666667,51.55913666666667,1.0613066666666666,156.08137333333332,58.49658,234.07577333333333,907.2437466666667,0.0
4017,12573,12573,2019-02-13 15:45:00,5.1661025,51.53627,1.0938424999999998,145.61097,56.745755,233.88838750000002,907.22109,0.0
4018,12574,12574,2019-02-13 15:50:00,5.133978333333333,51.51340333333333,1.1263783333333333,135.14056666666664,54.99493,233.70100166666668,907.1984333333332,0.0
4019,12575,12575,2019-02-13 15:55:00,5.101854166666667,51.490536666666664,1.1589141666666665,124.67016333333332,53.244105000000005,233.51361583333335,907.1757766666666,0.0
4020,12576,12576,2019-02-13 16:00:00,5.06973,51.46767,1.19145,114.19976,51.49328,233.32623,907.15312,0.0
4021,12577,12577,2019-02-13 16:05:00,4.833137499999999,52.467549999999996,1.20064,106.10736083333333,48.40241916666667,233.06627333333336,907.1660891666667,0.0
4022,12578,12578,2019-02-13 16:10:00,4.596545,53.46743,1.20983,98.01496166666666,45.31155833333333,232.80631666666667,907.1790583333333,0.0
4023,12579,12579,2019-02-13 16:15:00,4.3599525,54.46731,1.21902,89.9225625,42.2206975,232.54636,907.1920275,0.0
4024,12580,12580,2019-02-13 16:20:00,4.12336,55.46719,1.22821,81.83016333333333,39.12983666666667,232.28640333333334,907.2049966666666,0.0
4025,12581,12581,2019-02-13 16:25:00,3.8867675,56.46707,1.2374,73.73776416666666,36.03897583333334,232.0264466666667,907.2179658333333,0.0
4026,12582,12582,2019-02-13 16:30:00,3.650175,57.46695,1.2465899999999999,65.645365,32.948115,231.76649,907.230935,0.0
