,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing,LW_in,a,vp_a,Discharge,T_s,T_bulk,f_cone,TotalE,SW,LW,Qs,Ql,Qf,Qg,ppt,dpt,cdt,vp_ice
131,2019-02-01 02:00:00,0.0,-0.8,91.4,0.4,0.0,0.0,0,881.7,0,288.54,0.35,5.265,3.58,0,0,1,-12.373,0.0,-11.335,-1.039,0,0,0,0,0,0,6.138
132,2019-02-01 02:15:00,0.0,-0.8,93.2,0.3,0.0,0.0,0,881.5,0,288.396,0.35,5.369,3.58,0,0,1,-12.258,0.0,-11.479,-0.779,0,0,0,0,0,0,6.138
133,2019-02-01 02:30:00,0.0,-0.6,93.8,0.6,0.0,0.0,0,881.5,0,288.253,0.35,5.483,3.58,0,0,1,-12.79,0.0,-11.622,-1.169,0,0,0,0,0,0,6.138
134,2019-02-01 02:45:00,0.0,-0.5,93.8,0.3,0.0,0.0,0,881.6,0,288.11,0.35,5.523,3.58,0,0,1,-12.251,0.0,-11.765,-0.487,0,0,0,0,0,0,6.138
135,2019-02-01 03:00:00,0.0,-0.3,94.2,0.5,0.0,0.0,0,881.7,0,287.966,0.35,5.628,3.58,0,0,1,-12.396,0.0,-11.909,-0.487,0,0,0,0,0,0,6.138
136,2019-02-01 03:15:00,0.0,0.0,92.9,0.3,0.0,0.0,0,881.7,0,287.784,0.35,5.673,3.58,0,0,1,-12.091,0.0,-12.091,0.0,0,0,0,0,0,0,6.138
137,2019-02-01 03:30:00,0.0,-0.2,92.5,0.4,0.0,0.0,0,881.3,0,287.602,0.35,5.567,3.58,0,0,1,-12.532,0.0,-12.273,-0.26,0,0,0,0,0,0,6.138
138,2019-02-01 03:45:00,0.0,-0.3,93.0,0.3,0.0,0.0,0,881.0,0,287.419,0.35,5.557,3.58,0,0,1,-12.748,0.0,-12.456,-0.292,0,0,0,0,0,0,6.138
139,2019-02-01 04:00:00,0.0,-0.5,93.1,0.4,0.0,0.0,0,880.9,0,287.237,0.35,5.482,3.58,0,0,1,-13.286,0.0,-12.638,-0.649,0,0,0,0,0,0,6.138
140,2019-02-01 04:15:00,0.0,-0.6,93.5,0.3,0.0,0.0,0,880.7,0,287.549,0.35,5.465,3.58,0,0,1,-12.909,0.0,-12.326,-0.584,0,0,0,0,0,0,6.138
141,2019-02-01 04:30:00,0.0,-0.6,93.9,0.4,0.0,0.0,0,880.6,0,287.862,0.35,5.489,3.58,0,0,1,-12.791,0.0,-12.013,-0.778,0,0,0,0,0,0,6.138
142,2019-02-01 04:45:00,0.0,-0.4,94.5,0.4,0.0,0.0,0,880.6,0,288.174,0.35,5.605,3.58,0,0,1,-12.219,0.0,-11.701,-0.519,0,0,0,0,0,0,6.138
143,2019-02-01 05:00:00,0.0,-0.4,94.4,0.4,0.0,0.0,0,880.6,0,288.486,0.35,5.599,3.58,0,0,1,-11.907,0.0,-11.389,-0.519,0,0,0,0,0,0,6.138
144,2019-02-01 05:15:00,0.0,-0.3,94.4,0.3,0.0,0.0,0,880.9,0,289.102,0.35,5.64,3.58,0,0,1,-11.064,0.0,-10.773,-0.292,0,0,0,0,0,0,6.138
145,2019-02-01 05:30:00,0.0,-0.3,94.3,0.8,0.0,0.0,0,880.8,0,289.718,0.35,5.634,3.58,0,0,1,-10.935,0.0,-10.157,-0.778,0,0,0,0,0,0,6.138
146,2019-02-01 05:45:00,0.0,0.0,94.5,0.5,0.0,0.0,0,880.8,0,290.334,0.35,5.771,3.58,0,0,1,-9.541,0.0,-9.541,0.0,0,0,0,0,0,0,6.138
147,2019-02-01 06:00:00,0.0,0.0,94.5,0.4,0.0,0.0,0,880.9,0,290.95,0.35,5.771,3.58,0,0,1,-8.925,0.0,-8.925,0.0,0,0,0,0,0,0,6.138
148,2019-02-01 06:15:00,0.0,-0.2,94.4,0.7,0.0,0.0,0,880.8,0,289.515,0.35,5.682,3.58,0,0,1,-10.814,0.0,-10.36,-0.454,0,0,0,0,0,0,6.138
149,2019-02-01 06:30:00,0.0,0.0,94.7,0.5,0.0,0.0,0,880.9,0,288.08,0.35,5.783,3.58,0,0,1,-11.795,0.0,-11.795,0.0,0,0,0,0,0,0,6.138
150,2019-02-01 06:45:00,0.0,0.0,94.4,0.2,0.0,0.0,0,880.9,0,286.645,0.35,5.765,3.58,0,0,1,-13.23,0.0,-13.23,0.0,0,0,0,0,0,0,6.138
151,2019-02-01 07:00:00,0.0,0.0,94.5,0.3,0.0,0.0,0,881.0,0,285.21,0.35,5.771,3.58,0,0,1,-14.665,0.0,-14.665,0.0,0,0,0,0,0,0,6.138
152,2019-02-01 07:15:00,0.038,0.0,94.4,0.3,0.0,2.961,0,881.0,0,286.528,0.35,5.765,3.58,0,0,1,-11.422,1.925,-13.347,0.0,0,0,0,0,0,0,6.138
153,2019-02-01 07:30:00,0.077,0.0,94.4,0.3,0.0,5.922,0,881.0,0,287.846,0.35,5.765,3.58,0,0,1,-8.179,3.849,-12.029,0.0,0,0,0,0,0,0,6.138
154,2019-02-01 07:45:00,0.115,0.1,94.5,0.3,0.0,8.882,0,881.1,0,289.163,0.35,5.813,3.58,0,0,1,-4.841,5.773,-10.712,0.097,0,0,0,0,0,0,6.138
155,2019-02-01 08:00:00,0.152,0.1,94.6,0.2,0.0,11.843,0,881.1,0,290.481,0.35,5.819,3.58,0,0,1,-1.631,7.698,-9.394,0.065,0,0,0,0,0,0,6.138
156,2019-02-01 08:15:00,0.187,0.2,94.7,0.2,0.0,14.933,0,881.0,0,291.244,0.35,5.868,0.0,0,0,1,1.206,9.706,-8.631,0.13,0,0,0,0,0,0,6.138
157,2019-02-01 08:30:00,0.221,0.2,94.5,0.4,0.0,18.022,0,881.2,0,292.008,0.35,5.856,0.0,0,0,1,4.107,11.714,-7.867,0.26,0,0,0,0,0,0,6.138
158,2019-02-01 08:45:00,0.253,0.2,94.6,0.4,0.0,21.112,0,881.3,0,292.772,0.35,5.862,0.0,0,0,1,6.88,13.723,-7.103,0.26,0,0,0,0,0,0,6.138
159,2019-02-01 09:00:00,0.283,0.3,94.5,0.2,0.0,24.202,0,881.3,0,293.535,0.35,5.898,0.0,0,0,1,9.586,15.731,-6.34,0.195,0,0,0,0,0,0,6.138
160,2019-02-01 09:15:00,0.312,0.3,94.6,0.3,0.0,33.493,0,881.1,0,293.182,0.35,5.905,0.0,0,0,1,15.37,21.77,-6.693,0.292,0,0,0,0,0,0,6.138
161,2019-02-01 09:30:00,0.338,0.3,94.3,0.1,0.0,42.784,0,881.3,0,292.828,0.35,5.886,0.0,0,0,1,20.86,27.81,-7.047,0.097,0,0,0,0,0,0,6.138
162,2019-02-01 09:45:00,0.362,0.4,94.4,0.3,0.001,52.075,0,881.0,0,292.474,0.35,5.935,0.0,0,0,1,26.838,33.849,-7.401,0.389,0,0,0,0,0,0,6.138
163,2019-02-01 10:00:00,0.384,0.4,94.2,0.4,0.001,61.366,0,881.2,0,292.121,0.35,5.922,0.0,0,0,1,32.654,39.889,-7.754,0.519,0,0,0,0,0,0,6.138
164,2019-02-01 10:15:00,0.403,0.4,94.1,0.3,0.224,65.61,0,881.1,0,291.342,0.35,5.916,0.0,0,0,1,34.649,42.792,-8.533,0.389,0,0,0,0,0,0,6.138
165,2019-02-01 10:30:00,0.419,0.4,94.1,0.2,0.448,69.853,0,880.9,0,290.562,0.35,5.916,0.0,0,0,1,36.643,45.696,-9.313,0.259,0,0,0,0,0,0,6.138
166,2019-02-01 10:45:00,0.433,0.4,94.0,0.3,0.672,74.096,0,880.7,0,289.783,0.35,5.91,0.0,0,0,1,38.897,48.599,-10.092,0.389,0,0,0,0,0,0,6.138
167,2019-02-01 11:00:00,0.444,0.3,93.7,0.1,0.895,78.34,0,880.5,0,289.004,0.35,5.848,0.0,0,0,1,40.729,51.503,-10.871,0.097,0,0,0,0,0,0,6.138
168,2019-02-01 11:15:00,0.451,0.3,93.6,0.2,0.742,80.056,0,880.3,0,290.426,0.35,5.842,0.0,0,0,1,43.265,52.519,-9.449,0.194,0,0,0,0,0,0,6.138
169,2019-02-01 11:30:00,0.456,0.3,93.6,0.1,0.59,81.773,0,879.8,0,291.847,0.35,5.842,0.0,0,0,1,45.606,53.536,-8.028,0.097,0,0,0,0,0,0,6.138
170,2019-02-01 11:45:00,0.457,0.4,93.6,0.2,0.437,83.489,0,879.3,0,293.268,0.35,5.885,0.0,0,0,1,48.204,54.552,-6.607,0.259,0,0,0,0,0,0,6.138
171,2019-02-01 12:00:00,0.456,0.4,93.5,0.3,0.285,85.205,0,879.0,0,294.69,0.35,5.878,0.0,0,0,1,50.772,55.568,-5.185,0.388,0,0,0,0,0,0,6.138
172,2019-02-01 12:15:00,0.451,0.3,93.8,0.1,5.65,91.511,0,878.8,0,294.591,0.35,5.855,0.0,0,0,1,57.968,63.155,-5.284,0.097,0,0,0,0,0,0,6.138
173,2019-02-01 12:30:00,0.443,0.4,93.7,0.3,11.014,97.816,0,878.5,0,294.492,0.35,5.891,0.0,0,0,1,65.745,70.74,-5.383,0.388,0,0,0,0,0,0,6.138
174,2019-02-01 12:45:00,0.432,0.3,93.9,0.2,16.378,104.122,0,878.4,0,294.392,0.35,5.861,0.0,0,0,1,73.037,78.325,-5.483,0.194,0,0,0,0,0,0,6.138
175,2019-02-01 13:00:00,0.418,0.4,94.0,0.1,21.743,110.428,0,878.2,0,294.293,0.35,5.91,0.0,0,0,1,80.459,85.911,-5.582,0.129,0,0,0,0,0,0,6.138
176,2019-02-01 13:15:00,0.402,0.3,93.9,0.4,17.321,116.092,0,878.1,0,291.324,0.35,5.861,0.0,0,0,1,78.556,86.718,-8.551,0.388,0,0,0,0,0,0,6.138
177,2019-02-01 13:30:00,0.383,0.3,94.0,0.3,12.9,121.756,0,877.9,0,288.355,0.35,5.867,0.0,0,0,1,76.298,87.526,-11.52,0.291,0,0,0,0,0,0,6.138
178,2019-02-01 13:45:00,0.361,0.3,94.2,0.3,8.478,127.42,0,877.8,0,285.386,0.35,5.88,0.0,0,0,1,74.136,88.334,-14.489,0.291,0,0,0,0,0,0,6.138
179,2019-02-01 14:00:00,0.337,0.2,94.1,0.1,4.056,133.084,0,877.5,0,282.417,0.35,5.831,0.0,0,0,1,71.748,89.141,-17.458,0.065,0,0,0,0,0,0,6.138
180,2019-02-01 14:15:00,0.31,0.2,94.1,0.3,3.21,116.605,0,877.4,0,285.237,0.35,5.831,0.0,0,0,1,63.436,77.88,-14.638,0.194,0,0,0,0,0,0,6.138
181,2019-02-01 14:30:00,0.282,0.1,93.9,0.3,2.364,100.126,0,877.5,0,288.057,0.35,5.776,0.0,0,0,1,54.898,66.619,-11.818,0.097,0,0,0,0,0,0,6.138
182,2019-02-01 14:45:00,0.251,0.1,94.1,0.1,1.517,83.646,0,877.4,0,290.877,0.35,5.789,0.0,0,0,1,46.391,55.356,-8.998,0.032,0,0,0,0,0,0,6.138
183,2019-02-01 15:00:00,0.219,0.0,94.2,0.3,0.671,67.167,0,877.1,0,293.697,0.35,5.753,0.0,0,0,1,37.917,44.095,-6.178,0.0,0,0,0,0,0,0,6.138
184,2019-02-01 15:15:00,0.185,0.0,94.4,0.3,0.503,55.35,0,877.1,0,294.182,0.35,5.765,0.0,0,0,1,30.612,36.304,-5.693,0.0,0,0,0,0,0,0,6.138
185,2019-02-01 15:30:00,0.15,0.0,94.5,0.2,0.336,43.532,0,877.0,0,294.666,0.35,5.771,0.0,0,0,1,23.306,28.514,-5.209,0.0,0,0,0,0,0,0,6.138
186,2019-02-01 15:45:00,0.113,0.0,94.5,0.2,0.168,31.715,0,877.2,0,295.15,0.35,5.771,0.0,0,0,1,15.999,20.724,-4.725,0.0,0,0,0,0,0,0,6.138
187,2019-02-01 16:00:00,0.075,0.0,94.5,0.4,0.0,19.898,0,877.4,0,295.635,0.35,5.771,0.0,0,0,1,8.694,12.934,-4.24,0.0,0,0,0,0,0,0,6.138
188,2019-02-01 16:15:00,0.036,0.0,94.4,0.352,0.0,15.324,0,878.0,2,295.879,0.35,5.765,0.0,0,0,1,5.965,9.961,-3.996,0.0,0,0,0,0,0,0,6.138
189,2019-02-01 16:30:00,0.0,-0.2,94.0,0.397,0.0,10.75,0,878.1,2,296.123,0.35,5.658,0.0,0,0,1,2.979,6.988,-3.752,-0.257,0,0,0,0,0,0,6.138
190,2019-02-01 16:45:00,0.0,-0.3,94.1,0.443,0.0,6.175,0,878.2,2,296.367,0.35,5.622,0.0,0,0,1,0.076,4.014,-3.508,-0.43,0,0,0,0,0,0,6.138
191,2019-02-01 17:00:00,0.0,-0.4,93.8,0.488,0.0,1.601,0,878.5,2,296.611,0.35,5.564,3.58,0,0,1,-2.854,1.041,-3.264,-0.631,0,0,0,0,0,0,6.138
192,2019-02-01 17:15:00,0.0,-0.5,93.5,0.531,0.0,1.201,0,878.5,2,295.407,0.35,5.506,3.58,0,0,1,-4.546,0.781,-4.468,-0.859,0,0,0,0,0,0,6.138
193,2019-02-01 17:30:00,0.0,-0.5,93.8,0.574,0.0,0.8,0,878.8,2,294.203,0.35,5.523,3.58,0,0,1,-6.08,0.52,-5.672,-0.929,0,0,0,0,0,0,6.138
194,2019-02-01 17:45:00,0.0,-0.5,93.5,0.617,0.0,0.4,0,879.2,2,293.0,0.35,5.506,3.58,0,0,1,-7.613,0.26,-6.875,-0.999,0,0,0,0,0,0,6.138
195,2019-02-01 18:00:00,0.0,-0.5,93.7,0.659,0.0,0.0,0,879.3,2,291.796,0.35,5.517,3.58,0,0,1,-9.145,0.0,-8.079,-1.067,0,0,0,0,0,0,6.138
196,2019-02-01 18:15:00,0.0,-0.5,93.6,0.678,0.0,0.0,0,879.4,2,293.0,0.35,5.511,3.58,0,0,1,-7.972,0.0,-6.875,-1.098,0,0,0,0,0,0,6.138
197,2019-02-01 18:30:00,0.0,-0.4,94.0,0.697,0.0,0.0,0,879.6,2,294.203,0.35,5.576,3.58,0,0,1,-6.575,0.0,-5.672,-0.903,0,0,0,0,0,0,6.138
198,2019-02-01 18:45:00,0.0,-0.2,94.2,0.716,0.0,0.0,0,879.7,2,295.406,0.35,5.67,3.58,0,0,1,-4.932,0.0,-4.469,-0.464,0,0,0,0,0,0,6.138
199,2019-02-01 19:00:00,0.0,0.0,94.4,0.735,0.0,0.0,0,879.8,2,296.61,0.35,5.765,3.58,0,0,1,-3.265,0.0,-3.265,0.0,0,0,0,0,0,0,6.138
200,2019-02-01 19:15:00,0.0,0.0,94.4,0.742,0.0,0.0,0,879.9,2,296.412,0.35,5.765,3.58,0,0,1,-3.463,0.0,-3.463,0.0,0,0,0,0,0,0,6.138
201,2019-02-01 19:30:00,0.0,0.0,94.6,0.75,0.0,0.0,0,880.0,2,296.213,0.35,5.777,3.58,0,0,1,-3.662,0.0,-3.662,0.0,0,0,0,0,0,0,6.138
202,2019-02-01 19:45:00,0.0,0.0,94.6,0.758,0.0,0.0,0,879.9,2,296.014,0.35,5.777,3.58,0,0,1,-3.861,0.0,-3.861,0.0,0,0,0,0,0,0,6.138
203,2019-02-01 20:00:00,0.0,0.0,94.6,0.765,0.0,0.0,0,879.8,2,295.816,0.35,5.777,3.58,0,0,1,-4.059,0.0,-4.059,0.0,0,0,0,0,0,0,6.138
204,2019-02-01 20:15:00,0.0,0.0,94.7,0.754,0.0,0.0,0,879.5,2,294.726,0.35,5.783,3.58,0,0,1,-5.149,0.0,-5.149,0.0,0,0,0,0,0,0,6.138
205,2019-02-01 20:30:00,0.0,0.0,94.7,0.743,0.0,0.0,0,879.9,2,293.636,0.35,5.783,3.58,0,0,1,-6.239,0.0,-6.239,0.0,0,0,0,0,0,0,6.138
206,2019-02-01 20:45:00,0.0,0.0,94.7,0.731,0.0,0.0,0,879.9,2,292.547,0.35,5.783,3.58,0,0,1,-7.328,0.0,-7.328,0.0,0,0,0,0,0,0,6.138
207,2019-02-01 21:00:00,0.0,0.0,94.7,0.72,0.0,0.0,0,880.0,2,291.457,0.35,5.783,3.58,0,0,1,-8.418,0.0,-8.418,0.0,0,0,0,0,0,0,6.138
208,2019-02-01 21:15:00,0.0,0.0,94.7,0.688,0.0,0.0,0,879.8,2,290.988,0.35,5.783,3.58,0,0,1,-8.887,0.0,-8.887,0.0,0,0,0,0,0,0,6.138
209,2019-02-01 21:30:00,0.0,-0.2,94.7,0.656,0.0,0.0,0,879.9,2,290.519,0.35,5.7,3.58,0,0,1,-9.781,0.0,-9.356,-0.425,0,0,0,0,0,0,6.138
210,2019-02-01 21:45:00,0.0,0.0,94.8,0.625,0.0,0.0,0,879.7,2,290.05,0.35,5.789,3.58,0,0,1,-9.825,0.0,-9.825,0.0,0,0,0,0,0,0,6.138
211,2019-02-01 22:00:00,0.0,0.0,94.9,0.593,0.0,0.0,0,879.7,2,289.581,0.35,5.796,3.58,0,0,1,-10.294,0.0,-10.294,0.0,0,0,0,0,0,0,6.138
212,2019-02-01 22:15:00,0.0,0.0,94.9,0.582,0.0,0.0,0,879.7,2,286.99,0.35,5.796,3.58,0,0,1,-12.885,0.0,-12.885,0.0,0,0,0,0,0,0,6.138
213,2019-02-01 22:30:00,0.0,-0.2,94.8,0.57,0.0,0.0,0,879.9,2,284.399,0.35,5.706,3.58,0,0,1,-15.845,0.0,-15.476,-0.369,0,0,0,0,0,0,6.138
214,2019-02-01 22:45:00,0.0,-0.2,94.7,0.559,0.0,0.0,0,879.9,2,281.808,0.35,5.7,3.58,0,0,1,-18.429,0.0,-18.067,-0.362,0,0,0,0,0,0,6.138
215,2019-02-01 23:00:00,0.0,0.0,94.9,0.547,0.0,0.0,0,879.9,2,279.217,0.35,5.796,3.58,0,0,1,-20.658,0.0,-20.658,0.0,0,0,0,0,0,0,6.138
216,2019-02-01 23:15:00,0.0,0.0,94.9,0.543,0.0,0.0,0,880.0,2,276.854,0.35,5.796,3.58,0,0,1,-23.021,0.0,-23.021,0.0,0,0,0,0,0,0,6.138
217,2019-02-01 23:30:00,0.0,0.0,94.9,0.538,0.0,0.0,0,880.3,2,274.49,0.35,5.796,3.58,0,0,1,-25.385,0.0,-25.385,0.0,0,0,0,0,0,0,6.138
218,2019-02-01 23:45:00,0.0,0.0,94.9,0.533,0.0,0.0,0,880.5,2,272.127,0.35,5.796,3.58,0,0,1,-27.748,0.0,-27.748,0.0,0,0,0,0,0,0,6.138
219,2019-02-02 00:00:00,0.0,0.0,94.8,0.528,0.0,0.0,0,880.5,2,269.764,0.35,5.789,3.58,0,0,1,-30.111,0.0,-30.111,0.0,0,0,0,0,0,0,6.138
220,2019-02-02 00:15:00,0.0,0.0,94.7,0.529,0.0,0.0,0,880.7,2,267.514,0.35,5.783,3.58,0,0,1,-32.361,0.0,-32.361,0.0,0,0,0,0,0,0,6.138
221,2019-02-02 00:30:00,0.0,-0.2,94.7,0.53,0.0,0.0,0,880.8,2,265.263,0.35,5.7,3.58,0,0,1,-34.955,0.0,-34.612,-0.344,0,0,0,0,0,0,6.138
222,2019-02-02 00:45:00,0.0,0.0,94.7,0.532,0.0,0.0,0,880.5,2,263.012,0.35,5.783,3.58,0,0,1,-36.863,0.0,-36.863,0.0,0,0,0,0,0,0,6.138
223,2019-02-02 01:00:00,0.0,-0.2,94.3,0.533,0.0,0.0,0,880.1,2,260.762,0.35,5.676,3.58,0,0,1,-39.458,0.0,-39.113,-0.345,0,0,0,0,0,0,6.138
224,2019-02-02 01:15:00,0.0,-0.3,94.2,0.537,0.0,0.0,0,880.0,2,260.129,0.35,5.628,3.58,0,0,1,-40.268,0.0,-39.746,-0.522,0,0,0,0,0,0,6.138
225,2019-02-02 01:30:00,0.0,-0.4,94.2,0.541,0.0,0.0,0,880.4,2,259.496,0.35,5.587,3.58,0,0,1,-41.08,0.0,-40.379,-0.702,0,0,0,0,0,0,6.138
226,2019-02-02 01:45:00,0.0,-0.3,94.7,0.545,0.0,0.0,0,880.5,2,258.864,0.35,5.658,3.58,0,0,1,-41.541,0.0,-41.011,-0.53,0,0,0,0,0,0,6.138
227,2019-02-02 02:00:00,0.0,-0.3,94.6,0.549,0.0,0.0,0,880.4,2,258.231,0.35,5.652,3.58,0,0,1,-42.177,0.0,-41.644,-0.534,0,0,0,0,0,0,6.138
228,2019-02-02 02:15:00,0.0,-0.4,94.6,0.568,0.0,0.0,0,880.6,2,260.819,0.35,5.611,3.58,0,0,1,-39.792,0.0,-39.056,-0.737,0,0,0,0,0,0,6.138
229,2019-02-02 02:30:00,0.0,-0.4,94.7,0.588,0.0,0.0,0,880.5,2,263.406,0.35,5.617,3.58,0,0,1,-37.231,0.0,-36.469,-0.763,0,0,0,0,0,0,6.138
230,2019-02-02 02:45:00,0.0,-0.4,94.6,0.607,0.0,0.0,0,880.5,2,265.994,0.35,5.611,3.58,0,0,1,-34.668,0.0,-33.881,-0.787,0,0,0,0,0,0,6.138
231,2019-02-02 03:00:00,0.0,-0.9,93.6,0.627,0.0,0.0,0,880.3,2,268.582,0.35,5.352,3.58,0,0,1,-33.122,0.0,-31.293,-1.829,0,0,0,0,0,0,6.138
232,2019-02-02 03:15:00,0.0,-1.2,93.0,0.607,0.0,0.0,0,880.4,2,268.18,0.35,5.202,3.58,0,0,1,-34.056,0.0,-31.695,-2.361,0,0,0,0,0,0,6.138
233,2019-02-02 03:30:00,0.0,-1.2,93.9,0.586,0.0,0.0,0,880.5,2,267.779,0.35,5.253,3.58,0,0,1,-34.375,0.0,-32.096,-2.28,0,0,0,0,0,0,6.138
234,2019-02-02 03:45:00,0.0,-1.1,93.9,0.566,0.0,0.0,0,880.6,2,267.378,0.35,5.291,3.58,0,0,1,-34.515,0.0,-32.497,-2.019,0,0,0,0,0,0,6.138
235,2019-02-02 04:00:00,0.0,-1.3,93.0,0.545,0.0,0.0,0,880.7,2,266.976,0.35,5.164,3.58,0,0,1,-35.196,0.0,-32.899,-2.298,0,0,0,0,0,0,6.138
236,2019-02-02 04:15:00,0.0,-1.2,93.5,0.525,0.0,0.0,0,881.0,2,268.571,0.35,5.23,3.58,0,0,1,-33.347,0.0,-31.304,-2.044,0,0,0,0,0,0,6.138
237,2019-02-02 04:30:00,0.0,-1.4,92.9,0.504,0.0,0.0,0,881.0,2,270.167,0.35,5.121,3.58,0,0,1,-31.997,0.0,-29.708,-2.289,0,0,0,0,0,0,6.138
238,2019-02-02 04:45:00,0.0,-1.7,93.5,0.483,0.0,0.0,0,881.3,2,271.762,0.35,5.041,3.58,0,0,1,-30.777,0.0,-28.113,-2.665,0,0,0,0,0,0,6.138
239,2019-02-02 05:00:00,0.0,-2.0,92.6,0.462,0.0,0.0,0,881.4,2,273.357,0.35,4.883,3.58,0,0,1,-29.516,0.0,-26.518,-2.999,0,0,0,0,0,0,6.138
240,2019-02-02 05:15:00,0.0,-2.5,92.4,0.45,0.0,0.0,0,881.6,2,274.797,0.35,4.695,3.58,0,0,1,-28.73,0.0,-25.078,-3.652,0,0,0,0,0,0,6.138
241,2019-02-02 05:30:00,0.0,-2.7,92.0,0.437,0.0,0.0,0,881.8,2,276.237,0.35,4.606,3.58,0,0,1,-27.469,0.0,-23.638,-3.831,0,0,0,0,0,0,6.138
242,2019-02-02 05:45:00,0.0,-3.0,91.6,0.425,0.0,0.0,0,882.1,2,277.677,0.35,4.484,3.58,0,0,1,-26.339,0.0,-22.198,-4.141,0,0,0,0,0,0,6.138
243,2019-02-02 06:00:00,0.0,-3.3,90.8,0.413,0.0,0.0,0,882.3,2,279.117,0.35,4.347,3.58,0,0,1,-25.185,0.0,-20.758,-4.428,0,0,0,0,0,0,6.138
244,2019-02-02 06:15:00,0.0,-3.4,91.9,0.411,0.0,0.0,0,882.5,2,273.593,0.35,4.366,3.58,0,0,1,-30.823,0.0,-26.282,-4.541,0,0,0,0,0,0,6.138
245,2019-02-02 06:30:00,0.0,-3.5,91.8,0.409,0.0,0.0,0,882.6,2,268.068,0.35,4.329,3.58,0,0,1,-36.459,0.0,-31.807,-4.652,0,0,0,0,0,0,6.138
246,2019-02-02 06:45:00,0.0,-3.5,92.9,0.407,0.0,0.0,0,882.8,2,262.544,0.35,4.381,3.58,0,0,1,-41.961,0.0,-37.331,-4.631,0,0,0,0,0,0,6.138
247,2019-02-02 07:00:00,0.001,-3.5,92.5,0.405,0.0,0.0,0,882.9,2,257.019,0.35,4.362,3.58,0,0,1,-47.464,0.0,-42.856,-4.608,0,0,0,0,0,0,6.138
248,2019-02-02 07:15:00,0.041,-3.8,91.4,0.403,0.062,6.397,0,883.1,2,262.46,0.35,4.214,3.58,0,0,1,-38.196,4.198,-37.415,-4.98,0,0,0,0,0,0,6.138
249,2019-02-02 07:30:00,0.081,-4.0,90.5,0.401,0.124,12.794,0,883.2,2,267.902,0.35,4.11,3.58,0,0,1,-28.792,8.397,-31.973,-5.216,0,0,0,0,0,0,6.138
250,2019-02-02 07:45:00,0.119,-4.1,90.8,0.4,0.187,19.191,0,883.4,2,273.343,0.35,4.093,3.58,0,0,1,-19.271,12.596,-26.532,-5.335,0,0,0,0,0,0,6.138
251,2019-02-02 08:00:00,0.156,-4.0,91.9,0.398,0.249,25.588,0,883.5,2,278.784,0.35,4.174,3.58,0,0,1,-9.476,16.794,-21.091,-5.179,0,0,0,0,0,0,6.138
252,2019-02-02 08:15:00,0.191,-3.8,91.7,0.395,3.486,35.093,0,883.6,2,278.199,0.35,4.228,3.58,0,0,1,-1.483,25.076,-21.676,-4.884,0,0,0,0,0,0,6.138
253,2019-02-02 08:30:00,0.225,-3.6,93.0,0.391,6.724,44.598,0,883.8,2,277.614,0.35,4.353,0.0,0,0,1,6.518,33.359,-22.261,-4.581,0,0,0,0,0,0,6.138
254,2019-02-02 08:45:00,0.257,-3.6,91.2,0.388,9.961,54.103,0,883.9,2,277.029,0.35,4.269,0.0,0,0,1,14.25,41.642,-22.846,-4.546,0,0,0,0,0,0,6.138
255,2019-02-02 09:00:00,0.288,-3.9,91.2,0.384,13.198,63.608,0,884.0,2,276.444,0.35,4.174,0.0,0,0,1,21.619,49.924,-23.431,-4.875,0,0,0,0,0,0,6.138
256,2019-02-02 09:15:00,0.316,-3.7,92.6,0.39,21.486,80.656,0,884.2,2,273.491,0.35,4.302,0.0,0,0,1,35.311,66.392,-26.384,-4.698,0,0,0,0,0,0,6.138
257,2019-02-02 09:30:00,0.342,-2.9,93.3,0.396,29.774,97.704,0,884.3,2,270.538,0.35,4.602,0.0,0,0,1,49.785,82.861,-29.337,-3.739,0,0,0,0,0,0,6.138
258,2019-02-02 09:45:00,0.367,-0.9,85.0,0.402,38.063,114.753,0,884.3,2,267.586,0.35,4.861,0.0,0,0,1,65.864,99.33,-32.289,-1.178,0,0,0,0,0,0,6.138
259,2019-02-02 10:00:00,0.388,1.2,80.9,0.408,46.351,131.801,0,884.2,2,264.633,0.35,5.389,0.0,0,0,1,82.151,115.799,-35.242,1.594,0,0,0,0,0,0,6.138
260,2019-02-02 10:15:00,0.408,0.9,80.4,0.361,46.421,145.184,0,884.1,2,265.891,0.35,5.241,0.0,0,0,1,91.617,124.543,-33.984,1.058,0,0,0,0,0,0,6.138
261,2019-02-02 10:30:00,0.424,0.7,81.2,0.315,46.491,158.566,0,884.2,2,267.148,0.35,5.217,0.0,0,0,1,101.278,133.287,-32.727,0.718,0,0,0,0,0,0,6.138
262,2019-02-02 10:45:00,0.438,0.9,83.8,0.268,46.561,171.949,0,884.2,2,268.406,0.35,5.463,0.0,0,0,1,111.348,142.032,-31.469,0.785,0,0,0,0,0,0,6.138
263,2019-02-02 11:00:00,0.448,1.2,85.9,0.221,46.631,185.332,0,884.2,2,269.664,0.35,5.722,0.0,0,0,1,121.429,150.776,-30.211,0.863,0,0,0,0,0,0,6.138
