,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,vp_a,p_a,missing,LW_in,DroneV,dia,h_s,cam_temp,a,cld,Discharge
192,2020-11-24 00:00:00,0.0,0.2,87.35,1.8,0.0,0.0,0.0,5.4,804.112,0,216.509,,,,-7.88,0.35,0,0.0
193,2020-11-24 00:15:00,0.0,0.1,87.0,1.5,0.0,0.0,0.0,5.4,804.036,0,216.5,,,,,0.35,0,0.0
194,2020-11-24 00:30:00,0.0,0.1,87.35,2.1,0.0,0.0,0.0,5.4,803.961,0,216.49,,,,,0.35,0,0.0
195,2020-11-24 00:45:00,0.0,0.1,87.7,2.1,0.0,0.0,0.0,5.4,803.886,0,216.481,,,,,0.35,0,0.0
196,2020-11-24 01:00:00,0.0,0.05,88.0,1.8,0.0,0.0,0.0,5.4,803.81,0,216.472,,,,-8.591,0.35,0,0.0
197,2020-11-24 01:15:00,0.0,0.0,88.3,1.5,0.0,0.0,0.0,5.4,803.774,0,215.969,,,,,0.35,0,0.0
198,2020-11-24 01:30:00,0.0,-0.05,88.3,2.1,0.0,0.0,0.0,5.4,803.739,0,215.466,,,,,0.35,0,12.33
199,2020-11-24 01:45:00,0.0,0.0,88.3,1.5,0.0,0.0,0.0,5.4,803.704,0,214.964,,,,,0.35,0,0.0
200,2020-11-24 02:00:00,0.0,0.1,87.05,1.8,0.0,0.0,0.0,5.35,803.668,0,214.461,,,,-8.928,0.35,0,0.0
201,2020-11-24 02:15:00,0.0,0.1,86.4,2.1,0.0,0.0,0.0,5.3,803.535,0,213.941,,,,,0.35,0,0.0
202,2020-11-24 02:30:00,0.0,0.25,86.4,2.1,0.0,0.0,0.0,5.4,803.402,0,213.42,,,,,0.35,0,0.0
203,2020-11-24 02:45:00,0.0,0.3,86.4,1.0,0.0,0.0,0.0,5.4,803.269,0,212.9,,,,,0.35,0,0.0
204,2020-11-24 03:00:00,0.0,0.25,85.1,1.5,0.0,0.0,0.0,5.3,803.136,0,212.38,,,,-7.808,0.35,0,0.0
205,2020-11-24 03:15:00,0.0,0.2,84.5,1.5,0.0,0.0,0.0,5.2,803.137,0,212.368,,,,,0.35,0,0.0
206,2020-11-24 03:30:00,0.0,0.15,84.8,1.5,0.0,0.0,0.0,5.2,803.138,0,212.355,,,,,0.35,0,0.0
207,2020-11-24 03:45:00,0.0,0.1,85.7,1.5,0.0,0.0,0.0,5.3,803.138,0,212.342,,,,,0.35,0,0.0
208,2020-11-24 04:00:00,0.0,-0.05,85.7,1.5,0.0,0.0,0.0,5.2,803.139,0,212.33,,,,-5.885,0.35,0,12.33
209,2020-11-24 04:15:00,0.0,-0.2,87.0,2.1,0.0,0.0,0.0,5.2,803.133,0,212.003,,,,,0.35,0,12.33
210,2020-11-24 04:30:00,0.0,-0.25,87.0,1.5,0.0,0.0,0.0,5.2,803.127,0,211.676,,,,,0.35,0,12.33
211,2020-11-24 04:45:00,0.0,-0.3,87.0,1.0,0.0,0.0,0.0,5.2,803.121,0,211.35,,,,,0.35,0,12.33
212,2020-11-24 05:00:00,0.0,-0.5,86.95,0.75,0.0,0.0,0.0,5.15,803.115,0,211.023,,,,-4.559,0.35,0,12.33
213,2020-11-24 05:15:00,0.0,-0.7,86.9,1.0,0.0,0.0,0.0,5.0,803.081,0,210.65,,,,,0.35,0,12.33
214,2020-11-24 05:30:00,0.0,-0.85,87.25,0.75,0.0,0.0,0.0,5.0,803.047,0,210.278,,,,,0.35,0,12.33
215,2020-11-24 05:45:00,0.0,-1.0,88.2,0.5,0.0,0.0,0.0,5.0,803.013,0,209.905,,,,,0.35,0,12.33
216,2020-11-24 06:00:00,0.0,-1.25,88.2,0.75,0.0,0.0,0.0,4.9,802.979,0,209.532,,,,-5.233,0.35,0,12.33
217,2020-11-24 06:15:00,0.0,-1.4,88.8,0.5,0.094,0.303,0.0,4.9,803.026,0,208.669,,,,,0.35,0,12.33
218,2020-11-24 06:30:00,0.0,-1.55,89.15,0.5,0.188,0.606,0.0,4.9,803.074,0,207.806,,,,,0.35,0,12.33
219,2020-11-24 06:45:00,0.0,-1.7,90.1,0.5,0.283,0.908,0.0,4.9,803.121,0,206.942,,,,,0.35,0,12.33
220,2020-11-24 07:00:00,0.031,-1.65,90.45,1.25,0.377,1.211,0.0,4.9,803.168,0,206.079,,,,-6.296,0.35,0,12.33
221,2020-11-24 07:15:00,0.068,-1.6,91.5,1.0,12.181,8.473,0.0,5.0,803.226,0,206.339,,,,,0.35,0,12.33
222,2020-11-24 07:30:00,0.104,-1.45,90.8,1.0,23.984,15.735,0.0,5.0,803.284,0,206.598,,,,,0.35,0,12.33
223,2020-11-24 07:45:00,0.138,-1.4,90.8,1.5,35.788,22.997,0.0,5.0,803.342,0,206.858,,,,,0.35,0,12.33
224,2020-11-24 08:00:00,0.171,-1.2,91.5,1.25,47.592,30.259,0.0,5.1,803.4,0,207.118,,,,-5.711,0.35,0,12.33
225,2020-11-24 08:15:00,0.202,-1.0,90.9,1.5,74.161,36.694,0.0,5.2,803.385,0,206.637,,,,,0.35,0,12.33
226,2020-11-24 08:30:00,0.231,-0.75,90.9,1.0,100.73,43.129,0.0,5.25,803.37,0,206.156,,,,,0.35,0,0.0
227,2020-11-24 08:45:00,0.258,-0.6,90.2,1.5,127.3,49.564,0.0,5.3,803.356,0,205.674,,,,,0.35,0,0.0
228,2020-11-24 09:00:00,0.283,-0.15,89.95,1.25,153.869,55.999,0.0,5.45,803.341,0,205.193,,,,-4.906,0.35,0,0.0
229,2020-11-24 09:15:00,0.306,0.6,89.0,1.0,177.56,59.538,0.0,5.7,803.327,0,205.794,,,,,0.35,0,0.0
230,2020-11-24 09:30:00,0.327,1.35,86.8,1.25,201.25,63.076,0.0,5.85,803.312,0,206.396,,,,,0.35,0,0.0
231,2020-11-24 09:45:00,0.345,2.1,83.5,0.5,224.941,66.614,0.0,5.9,803.298,0,206.997,,,,,0.35,0,0.0
232,2020-11-24 10:00:00,0.36,2.55,80.3,0.0,248.632,70.153,0.0,5.9,803.284,0,207.598,,,,-1.543,0.35,0,0.0
233,2020-11-24 10:15:00,0.373,2.8,76.0,0.0,263.304,72.133,0.0,5.7,803.101,0,208.444,,,,,0.35,0,0.0
234,2020-11-24 10:30:00,0.383,3.05,73.3,0.5,277.976,74.113,0.0,5.6,802.918,0,209.29,,,,,0.35,0,0.0
235,2020-11-24 10:45:00,0.39,3.1,72.8,0.5,292.649,76.092,0.0,5.6,802.735,0,210.137,,,,,0.35,0,0.0
236,2020-11-24 11:00:00,0.394,3.05,73.85,0.25,307.321,78.072,0.0,5.6,802.552,0,210.983,,,,3.116,0.35,0,0.0
237,2020-11-24 11:15:00,0.396,2.8,74.9,0.5,309.66,78.375,0.0,5.6,802.485,0,211.566,,,,,0.35,0,0.0
238,2020-11-24 11:30:00,0.394,2.65,74.9,0.25,312.0,78.678,0.0,5.55,802.418,0,212.15,,,,,0.35,0,0.0
239,2020-11-24 11:45:00,0.389,2.4,77.1,0.0,314.339,78.98,0.0,5.6,802.352,0,212.733,,,,,0.35,0,0.0
240,2020-11-24 12:00:00,0.381,2.1,77.55,0.0,316.678,79.283,0.0,5.5,802.285,0,213.316,,,,-1.895,0.35,0,0.0
241,2020-11-24 12:15:00,0.371,1.8,79.3,0.0,307.502,78.381,0.0,5.5,802.161,0,213.496,,,,,0.35,0,0.0
242,2020-11-24 12:30:00,0.357,1.6,79.25,0.0,298.326,77.48,0.0,5.4,802.036,0,213.676,,,,,0.35,0,0.0
243,2020-11-24 12:45:00,0.341,1.3,81.0,0.5,289.15,76.578,0.0,5.4,801.912,0,213.857,,,,,0.35,0,0.0
244,2020-11-24 13:00:00,0.323,1.15,83.1,0.0,279.974,75.676,0.0,5.55,801.788,0,214.037,,,,-3.101,0.35,0,0.0
245,2020-11-24 13:15:00,0.302,1.1,84.0,0.5,259.661,73.204,0.0,5.6,801.75,0,214.082,,,,,0.35,0,0.0
246,2020-11-24 13:30:00,0.278,1.0,84.0,1.25,239.348,70.732,0.0,5.5,801.713,0,214.126,,,,,0.35,0,0.0
247,2020-11-24 13:45:00,0.253,1.1,84.0,1.5,219.034,68.26,0.0,5.6,801.676,0,214.17,,,,,0.35,0,0.0
248,2020-11-24 14:00:00,0.225,1.15,84.6,1.05,198.721,65.788,0.0,5.65,801.638,0,214.215,,,,-4.663,0.35,0,0.0
249,2020-11-24 14:15:00,0.196,1.3,84.6,1.0,172.024,60.86,0.0,5.7,801.554,0,213.869,,,,,0.35,0,0.0
250,2020-11-24 14:30:00,0.164,1.5,84.35,2.1,145.326,55.933,0.0,5.75,801.471,0,213.522,,,,,0.35,0,0.0
251,2020-11-24 14:45:00,0.131,1.6,84.0,1.5,118.628,51.006,0.0,5.8,801.388,0,213.176,,,,,0.35,0,0.0
252,2020-11-24 15:00:00,0.097,1.6,82.8,2.1,91.931,46.078,0.0,5.7,801.304,0,212.83,,,,-4.509,0.35,0,0.0
253,2020-11-24 15:15:00,0.061,1.7,82.8,2.1,71.544,37.137,0.0,5.7,801.286,0,212.369,,,,,0.35,0,0.0
254,2020-11-24 15:30:00,0.023,1.7,82.8,2.1,51.156,28.196,0.0,5.7,801.268,0,211.908,,,,,0.35,0,0.0
255,2020-11-24 15:45:00,0.0,1.8,81.6,2.1,30.769,19.255,0.0,5.7,801.251,0,211.447,,,,,0.35,0,0.0
256,2020-11-24 16:00:00,0.0,1.85,81.0,1.8,10.382,10.314,0.0,5.65,801.233,0,210.986,,,,-5.472,0.35,0,0.0
257,2020-11-24 16:15:00,0.0,1.9,80.5,2.1,7.786,7.736,0.0,5.6,801.274,0,210.685,,,,,0.35,0,0.0
258,2020-11-24 16:30:00,0.0,1.9,79.9,1.55,5.191,5.157,0.0,5.6,801.314,0,210.384,,,,,0.35,0,0.0
259,2020-11-24 16:45:00,0.0,1.9,79.9,0.5,2.595,2.578,0.0,5.6,801.354,0,210.083,,,,,0.35,0,0.0
260,2020-11-24 17:00:00,0.0,1.8,79.0,0.5,0.0,0.0,0.0,5.5,801.395,0,209.782,,,,-6.255,0.35,0,0.0
261,2020-11-24 17:15:00,0.0,1.7,78.7,0.5,0.0,0.0,0.0,5.4,801.399,0,209.561,,,,,0.35,0,0.0
262,2020-11-24 17:30:00,0.0,1.4,79.8,0.75,0.0,0.0,0.0,5.4,801.402,0,209.34,,,,,0.35,0,0.0
263,2020-11-24 17:45:00,0.0,1.1,80.9,0.5,0.0,0.0,0.0,5.4,801.406,0,209.118,,,,,0.35,0,0.0
264,2020-11-24 18:00:00,0.0,0.7,83.0,1.0,0.0,0.0,0.0,5.35,801.41,0,208.897,,,,-6.757,0.35,0,0.0
265,2020-11-24 18:15:00,0.0,0.4,85.1,0.5,0.0,0.0,0.0,5.4,801.425,0,208.832,,,,,0.35,0,0.0
266,2020-11-24 18:30:00,0.0,0.1,85.4,1.0,0.0,0.0,0.0,5.25,801.44,0,208.766,,,,,0.35,0,0.0
267,2020-11-24 18:45:00,0.0,-0.1,85.7,1.0,0.0,0.0,0.0,5.2,801.456,0,208.7,,,,,0.35,0,12.33
268,2020-11-24 19:00:00,0.0,-0.35,86.65,0.5,0.0,0.0,0.0,5.2,801.471,0,208.635,,,,-7.315,0.35,0,12.33
269,2020-11-24 19:15:00,0.0,-0.5,88.2,0.5,0.0,0.0,0.0,5.2,801.451,0,208.52,,,,,0.35,0,12.33
270,2020-11-24 19:30:00,0.0,-0.6,87.9,0.5,0.0,0.0,0.0,5.15,801.432,0,208.406,,,,,0.35,0,12.33
271,2020-11-24 19:45:00,0.0,-0.6,87.6,0.0,0.0,0.0,0.0,5.1,801.412,0,208.291,,,,,0.35,0,12.33
272,2020-11-24 20:00:00,0.0,-0.75,87.9,1.0,0.0,0.0,0.0,5.1,801.392,0,208.177,,,,-7.519,0.35,0,12.33
273,2020-11-24 20:15:00,0.0,-0.7,88.9,1.0,0.0,0.0,0.0,5.2,801.353,0,208.195,,,,,0.35,0,12.33
274,2020-11-24 20:30:00,0.0,-0.7,88.9,1.0,0.0,0.0,0.0,5.2,801.314,0,208.212,,,,,0.35,0,12.33
275,2020-11-24 20:45:00,0.0,-0.6,89.6,1.0,0.0,0.0,0.0,5.2,801.274,0,208.23,,,,,0.35,0,12.33
276,2020-11-24 21:00:00,0.0,-0.45,87.9,0.75,0.0,0.0,0.0,5.2,801.235,0,208.248,,,,-8.142,0.35,0,12.33
277,2020-11-24 21:15:00,0.0,-0.5,88.2,1.0,0.0,0.0,0.0,5.2,801.18,0,208.288,,,,,0.35,0,12.33
278,2020-11-24 21:30:00,0.0,-0.5,88.2,0.75,0.0,0.0,0.0,5.2,801.125,0,208.328,,,,,0.35,0,12.33
279,2020-11-24 21:45:00,0.0,-0.5,88.2,1.0,0.0,0.0,0.0,5.2,801.07,0,208.369,,,,,0.35,0,12.33
280,2020-11-24 22:00:00,0.0,-0.45,87.9,1.5,0.0,0.0,0.0,5.2,801.015,0,208.409,,,,-6.221,0.35,0,12.33
281,2020-11-24 22:15:00,0.0,-0.3,87.6,1.5,0.0,0.0,0.0,5.2,800.968,0,208.221,,,,,0.35,0,12.33
282,2020-11-24 22:30:00,0.0,-0.3,87.95,1.8,0.0,0.0,0.0,5.25,800.922,0,208.034,,,,,0.35,0,12.33
283,2020-11-24 22:45:00,0.0,-0.3,87.0,1.5,0.0,0.0,0.0,5.2,800.876,0,207.846,,,,,0.35,0,12.33
284,2020-11-24 23:00:00,0.0,-0.15,87.0,1.8,0.0,0.0,0.0,5.25,800.829,0,207.658,,,,-7.373,0.35,0,12.33
285,2020-11-24 23:15:00,0.0,-0.1,86.3,1.5,0.0,0.0,0.0,5.2,800.723,0,208.161,,,,,0.35,0,12.33
286,2020-11-24 23:30:00,0.0,0.05,85.7,2.1,0.0,0.0,0.0,5.25,800.618,0,208.664,,,,,0.35,0,0.0
287,2020-11-24 23:45:00,0.0,0.2,84.5,1.5,0.0,0.0,0.0,5.2,800.512,0,209.168,,,,,0.35,0,0.0
288,2020-11-25 00:00:00,0.0,0.3,84.5,1.8,0.0,0.0,0.0,5.3,800.406,0,209.671,,,,-7.057,0.35,0,0.0
289,2020-11-25 00:15:00,0.0,0.4,84.5,1.5,0.0,0.0,0.0,5.3,800.287,0,209.797,,,,,0.35,0,0.0
290,2020-11-25 00:30:00,0.0,0.4,83.3,1.25,0.0,0.0,0.0,5.2,800.168,0,209.922,,,,,0.35,0,0.0
291,2020-11-25 00:45:00,0.0,0.4,83.3,1.5,0.0,0.0,0.0,5.2,800.048,0,210.048,,,,,0.35,0,0.0
292,2020-11-25 01:00:00,0.0,0.35,83.9,1.5,0.0,0.0,0.0,5.25,799.929,0,210.174,,,,-6.849,0.35,0,0.0
293,2020-11-25 01:15:00,0.0,0.2,83.9,1.0,0.0,0.0,0.0,5.2,799.96,0,209.956,,,,,0.35,0,0.0
294,2020-11-25 01:30:00,0.0,0.15,84.8,1.5,0.0,0.0,0.0,5.2,799.99,0,209.738,,,,,0.35,0,0.0
295,2020-11-25 01:45:00,0.0,0.0,85.1,1.0,0.0,0.0,0.0,5.2,800.021,0,209.52,,,,,0.35,0,0.0
296,2020-11-25 02:00:00,0.0,-0.1,85.1,1.25,0.0,0.0,0.0,5.2,800.052,0,209.302,,,,-7.893,0.35,0,12.33
297,2020-11-25 02:15:00,0.0,-0.1,85.1,1.5,0.0,0.0,0.0,5.2,799.941,0,209.864,,,,,0.35,0,12.33
298,2020-11-25 02:30:00,0.0,-0.1,85.1,1.8,0.0,0.0,0.0,5.2,799.83,0,210.425,,,,,0.35,0,12.33
299,2020-11-25 02:45:00,0.0,-0.1,85.1,1.5,0.0,0.0,0.0,5.2,799.719,0,210.986,,,,,0.35,0,12.33
300,2020-11-25 03:00:00,0.0,-0.05,85.1,1.0,0.0,0.0,0.0,5.2,799.608,0,211.548,,,,-8.626,0.35,0,12.33
301,2020-11-25 03:15:00,0.0,-0.2,85.1,2.1,0.0,0.0,0.0,5.1,799.609,0,211.854,,,,,0.35,0,12.33
302,2020-11-25 03:30:00,0.0,-0.2,85.7,1.8,0.0,0.0,0.0,5.15,799.61,0,212.161,,,,,0.35,0,12.33
303,2020-11-25 03:45:00,0.0,-0.2,85.7,1.5,0.0,0.0,0.0,5.2,799.611,0,212.468,,,,,0.35,0,12.33
304,2020-11-25 04:00:00,0.0,-0.35,86.3,1.55,0.0,0.0,0.0,5.15,799.612,0,212.774,,,,-5.574,0.35,0,12.33
305,2020-11-25 04:15:00,0.0,-0.4,86.3,1.5,0.0,0.0,0.0,5.1,799.582,0,212.459,,,,,0.35,0,12.33
306,2020-11-25 04:30:00,0.0,-0.25,86.35,2.1,0.0,0.0,0.0,5.2,799.552,0,212.144,,,,,0.35,0,12.33
307,2020-11-25 04:45:00,0.0,-0.2,86.3,2.1,0.0,0.0,0.0,5.2,799.522,0,211.83,,,,,0.35,0,12.33
308,2020-11-25 05:00:00,0.0,-0.1,85.4,1.5,0.0,0.0,0.0,5.2,799.492,0,211.515,,,,-5.543,0.35,0,12.33
309,2020-11-25 05:15:00,0.0,0.0,85.1,2.1,0.0,0.0,0.0,5.2,799.501,0,211.8,,,,,0.35,0,0.0
310,2020-11-25 05:30:00,0.0,0.0,85.1,1.8,0.0,0.0,0.0,5.2,799.51,0,212.085,,,,,0.35,0,0.0
311,2020-11-25 05:45:00,0.0,0.0,85.1,1.5,0.0,0.0,0.0,5.2,799.518,0,212.37,,,,,0.35,0,0.0
312,2020-11-25 06:00:00,0.0,0.0,84.45,1.5,0.0,0.0,0.0,5.15,799.527,0,212.655,,,,-5.542,0.35,0,0.0
313,2020-11-25 06:15:00,0.0,-0.1,84.5,1.5,0.057,0.24,0.0,5.1,799.583,0,213.08,,,,,0.35,0,12.33
314,2020-11-25 06:30:00,0.0,-0.2,85.1,1.5,0.114,0.48,0.0,5.1,799.638,0,213.505,,,,,0.35,0,12.33
315,2020-11-25 06:45:00,0.0,-0.2,85.1,1.0,0.172,0.721,0.0,5.1,799.694,0,213.93,,,,,0.35,0,12.33
316,2020-11-25 07:00:00,0.028,-0.3,85.1,1.0,0.229,0.961,0.0,5.1,799.75,0,214.355,,,,-4.913,0.35,0,12.33
317,2020-11-25 07:15:00,0.065,-0.3,85.1,1.0,10.66,8.191,0.0,5.1,799.855,0,214.202,,,,,0.35,0,12.33
318,2020-11-25 07:30:00,0.1,-0.3,85.1,1.0,21.091,15.422,0.0,5.1,799.959,0,214.049,,,,,0.35,0,12.33
319,2020-11-25 07:45:00,0.134,-0.3,85.1,1.0,31.522,22.652,0.0,5.1,800.064,0,213.896,,,,,0.35,0,12.33
320,2020-11-25 08:00:00,0.167,-0.3,85.1,0.5,41.953,29.882,0.0,5.1,800.169,0,213.743,,,,-4.817,0.35,0,12.33
321,2020-11-25 08:15:00,0.198,-0.3,85.7,0.5,66.06,37.516,0.0,5.1,800.16,0,214.248,,,,,0.35,0,12.33
322,2020-11-25 08:30:00,0.227,-0.4,86.0,0.5,90.167,45.151,0.0,5.1,800.152,0,214.754,,,,,0.35,0,12.33
323,2020-11-25 08:45:00,0.254,-0.4,86.3,0.5,114.274,52.786,0.0,5.1,800.143,0,215.259,,,,,0.35,0,0.0
324,2020-11-25 09:00:00,0.28,-0.15,87.0,0.5,138.381,60.42,0.0,5.25,800.134,0,215.764,,,,-3.775,0.35,0,0.0
325,2020-11-25 09:15:00,0.303,0.4,86.4,1.0,162.446,64.149,0.0,5.4,800.115,0,216.094,,,,,0.35,0,0.0
326,2020-11-25 09:30:00,0.323,1.4,82.8,1.25,186.512,67.878,0.0,5.6,800.096,0,216.425,,,,,0.35,0,0.0
327,2020-11-25 09:45:00,0.341,1.9,80.5,0.5,210.577,71.607,0.0,5.6,800.078,0,216.755,,,,,0.35,0,0.0
328,2020-11-25 10:00:00,0.357,2.4,77.95,0.5,234.642,75.336,0.0,5.65,800.059,0,217.085,,,,-0.447,0.35,0,0.0
329,2020-11-25 10:15:00,0.37,2.6,74.9,1.0,250.453,75.832,0.0,5.5,799.996,0,216.98,,,,,0.35,0,0.0
330,2020-11-25 10:30:00,0.38,2.6,74.35,1.0,266.264,76.328,0.0,5.45,799.934,0,216.874,,,,,0.35,0,0.0
331,2020-11-25 10:45:00,0.387,2.7,73.8,1.5,282.076,76.825,0.0,5.5,799.871,0,216.769,,,,,0.35,0,0.0
332,2020-11-25 11:00:00,0.391,2.75,73.5,1.0,297.887,77.321,0.0,5.45,799.808,0,216.663,,,,2.837,0.35,0,0.0
333,2020-11-25 11:15:00,0.392,2.8,72.7,0.0,299.623,78.283,0.0,5.4,799.748,0,217.493,,,,,0.35,0,0.0
334,2020-11-25 11:30:00,0.39,2.7,74.05,0.75,301.359,79.245,0.0,5.5,799.688,0,218.323,,,,,0.35,0,0.0
335,2020-11-25 11:45:00,0.386,2.7,73.8,0.5,303.095,80.207,0.0,5.5,799.628,0,219.153,,,,,0.35,0,0.0
336,2020-11-25 12:00:00,0.378,2.6,73.8,0.25,304.831,81.169,0.0,5.4,799.568,0,219.983,,,,-2.607,0.35,0,0.0
337,2020-11-25 12:15:00,0.368,2.4,74.3,1.0,295.304,80.646,0.0,5.4,799.524,0,220.352,,,,,0.35,0,0.0
338,2020-11-25 12:30:00,0.354,2.2,76.45,0.25,285.777,80.123,0.0,5.5,799.479,0,220.721,,,,,0.35,0,0.0
339,2020-11-25 12:45:00,0.339,1.9,78.1,0.0,276.25,79.6,0.0,5.5,799.434,0,221.09,,,,,0.35,0,0.0
340,2020-11-25 13:00:00,0.32,1.45,79.8,0.5,266.723,79.077,0.0,5.4,799.39,0,221.459,,,,-2.893,0.35,0,0.0
341,2020-11-25 13:15:00,0.299,1.1,81.5,0.5,244.305,77.898,0.0,5.4,799.397,0,221.941,,,,,0.35,0,0.0
342,2020-11-25 13:30:00,0.276,0.85,82.7,0.25,221.888,76.718,0.0,5.4,799.403,0,222.423,,,,,0.35,0,0.0
343,2020-11-25 13:45:00,0.25,0.7,83.9,0.5,199.47,75.539,0.0,5.4,799.41,0,222.905,,,,,0.35,0,0.0
344,2020-11-25 14:00:00,0.223,0.65,83.9,0.25,177.052,74.36,0.0,5.4,799.416,0,223.387,,,,-3.636,0.35,0,0.0
345,2020-11-25 14:15:00,0.193,0.5,83.9,0.0,151.93,68.424,0.0,5.3,799.405,0,222.997,,,,,0.35,0,0.0
346,2020-11-25 14:30:00,0.162,0.4,85.45,0.5,126.807,62.488,0.0,5.4,799.394,0,222.607,,,,,0.35,0,0.0
347,2020-11-25 14:45:00,0.129,0.3,86.4,1.0,101.684,56.552,0.0,5.4,799.383,0,222.217,,,,,0.35,0,0.0
348,2020-11-25 15:00:00,0.095,0.3,86.1,0.5,76.562,50.616,0.0,5.4,799.372,0,221.827,,,,-5.15,0.35,0,0.0
349,2020-11-25 15:15:00,0.059,0.3,85.8,0.0,59.387,40.666,0.0,5.4,799.402,0,221.581,,,,,0.35,0,0.0
350,2020-11-25 15:30:00,0.022,0.3,87.0,1.25,42.212,30.716,0.0,5.4,799.432,0,221.334,,,,,0.35,0,0.0
351,2020-11-25 15:45:00,0.0,0.3,87.0,1.0,25.038,20.767,0.0,5.4,799.462,0,221.088,,,,,0.35,0,0.0
352,2020-11-25 16:00:00,0.0,0.2,86.35,0.75,7.863,10.817,0.0,5.35,799.492,0,220.842,,,,-5.219,0.35,0,0.0
353,2020-11-25 16:15:00,0.0,0.1,85.7,1.0,5.897,8.113,0.0,5.3,799.553,0,221.724,,,,,0.35,0,0.0
354,2020-11-25 16:30:00,0.0,-0.05,86.35,1.0,3.932,5.408,0.0,5.25,799.614,0,222.606,,,,,0.35,0,12.33
355,2020-11-25 16:45:00,0.0,-0.2,87.0,1.0,1.966,2.704,0.0,5.2,799.675,0,223.488,,,,,0.35,0,12.33
356,2020-11-25 17:00:00,0.0,-0.2,86.65,1.0,0.0,0.0,0.0,5.2,799.736,0,224.37,,,,-6.573,0.35,0,12.33
357,2020-11-25 17:15:00,0.0,-0.3,87.0,1.0,0.0,0.0,0.0,5.2,799.823,0,224.288,,,,,0.35,0,12.33
358,2020-11-25 17:30:00,0.0,-0.35,87.0,1.0,0.0,0.0,0.0,5.2,799.91,0,224.205,,,,,0.35,0,12.33
359,2020-11-25 17:45:00,0.0,-0.4,87.0,1.5,0.0,0.0,0.0,5.2,799.997,0,224.122,,,,,0.35,0,12.33
360,2020-11-25 18:00:00,0.0,-0.4,87.0,1.0,0.0,0.0,0.0,5.2,800.084,0,224.04,,,,-7.369,0.35,0,12.33
361,2020-11-25 18:15:00,0.0,-0.5,87.0,1.0,0.0,0.0,0.0,5.1,800.123,0,223.575,,,,,0.35,0,12.33
362,2020-11-25 18:30:00,0.0,-0.3,87.3,1.55,0.0,0.0,0.0,5.2,800.162,0,223.11,,,,,0.35,0,12.33
363,2020-11-25 18:45:00,0.0,0.3,85.8,1.5,0.0,0.0,0.0,5.4,800.202,0,222.645,,,,,0.35,0,0.0
364,2020-11-25 19:00:00,0.0,0.25,85.1,1.55,0.0,0.0,0.0,5.3,800.241,0,222.18,,,,-6.254,0.35,0,0.0
365,2020-11-25 19:15:00,0.0,0.2,84.5,1.0,0.0,0.0,0.0,5.2,800.295,0,221.618,,,,,0.35,0,0.0
366,2020-11-25 19:30:00,0.0,0.2,84.8,1.55,0.0,0.0,0.0,5.25,800.35,0,221.056,,,,,0.35,0,0.0
367,2020-11-25 19:45:00,0.0,0.4,84.5,1.5,0.0,0.0,0.0,5.3,800.404,0,220.494,,,,,0.35,0,0.0
368,2020-11-25 20:00:00,0.0,0.45,83.0,1.25,0.0,0.0,0.0,5.2,800.458,0,219.932,,,,-6.964,0.35,0,0.0
369,2020-11-25 20:15:00,0.0,0.4,84.5,1.5,0.0,0.0,0.0,5.3,800.452,0,218.813,,,,,0.35,0,0.0
370,2020-11-25 20:30:00,0.0,0.3,83.9,1.0,0.0,0.0,0.0,5.2,800.446,0,217.694,,,,,0.35,0,0.0
371,2020-11-25 20:45:00,0.0,0.3,83.9,1.0,0.0,0.0,0.0,5.2,800.44,0,216.575,,,,,0.35,0,0.0
372,2020-11-25 21:00:00,0.0,0.15,83.85,0.75,0.0,0.0,0.0,5.2,800.434,0,215.456,,,,-6.335,0.35,0,0.0
373,2020-11-25 21:15:00,0.0,-0.1,83.8,1.0,0.0,0.0,0.0,5.1,800.374,0,215.502,,,,,0.35,0,12.33
374,2020-11-25 21:30:00,0.0,-0.25,85.7,1.25,0.0,0.0,0.0,5.15,800.314,0,215.547,,,,,0.35,0,12.33
375,2020-11-25 21:45:00,0.0,-0.3,85.1,0.5,0.0,0.0,0.0,5.1,800.254,0,215.592,,,,,0.35,0,12.33
376,2020-11-25 22:00:00,0.0,-0.5,85.35,0.5,0.0,0.0,0.0,5.0,800.194,0,215.638,,,,-6.983,0.35,0,12.33
377,2020-11-25 22:15:00,0.0,-0.7,86.3,0.5,0.0,0.0,0.0,5.0,800.292,0,215.362,,,,,0.35,0,12.33
378,2020-11-25 22:30:00,0.0,-0.8,86.6,0.75,0.0,0.0,0.0,5.0,800.39,0,215.087,,,,,0.35,0,12.33
379,2020-11-25 22:45:00,0.0,-0.9,86.9,0.5,0.0,0.0,0.0,5.0,800.488,0,214.812,,,,,0.35,0,12.33
380,2020-11-25 23:00:00,0.0,-1.1,88.2,0.75,0.0,0.0,0.0,5.0,800.586,0,214.536,,,,-7.775,0.35,0,12.33
381,2020-11-25 23:15:00,0.0,-1.1,89.5,1.5,0.0,0.0,0.0,5.0,800.55,0,214.919,,,,,0.35,0,12.33
382,2020-11-25 23:30:00,0.0,-1.05,89.2,1.0,0.0,0.0,0.0,5.0,800.514,0,215.302,,,,,0.35,0,12.33
383,2020-11-25 23:45:00,0.0,-1.1,89.5,1.5,0.0,0.0,0.0,5.0,800.478,0,215.686,,,,,0.35,0,12.33
